school_type,academic_year,codice_istituto,rows,avg_score,min_score,low_score_rows,weak_score_rows,proxy_rows,keyword_hits,proxy_rate,school_proxy_flag
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàIàSà0à2à6à0à0àNà,4,5.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàIàSà0à3à2à0à0à1à,4,4.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàIàSà0à3à3à0à0àRà,4,5.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàIàSà0à3à9à0à0àQà,4,4.25,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàIàSà0à4à3à0à0àBà,4,4.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàIàSà0à4à4à0à0à7à,4,5.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàMàMà0à6à4à0à0à9à,4,6.25,6,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàMàMà0à6à7à0à0àRà,4,5.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàMàMà0à9à5à0à0à1à,4,3.5,3,0,3,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàPàCà0à1à0à0à0àAà,4,4.5,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàPàCà0à4à0à0à0à6à,4,4.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàPàCà0à8à0à0à0àLà,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàPàMà0à2à0à0à0à5à,4,4.0,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàPàMà0à4à0à0à0àAà,4,5.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàPàSà0à2à0à0à0à4à,4,4.5,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàPàSà0à3à0à0à0àPà,4,4.75,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàTàFà1à3à0à0à0àNà,4,3.0,3,0,4,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàTàVàCà0à1à0à0à0àNà,4,6.0,6,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàCà8à1à4à0à0àXà,4,4.75,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàCà8à2à1à0à0à3à,4,5.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàCà8à3à5à0à0à1à,4,4.75,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàCà8à3à6à0à0àRà,4,4.0,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàCà8à3à9à0à0à8à,4,5.0,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàCà8à4à2à0à0à4à,4,5.0,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàCà8à4à3à0à0àXà,4,5.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàCà8à5à5à0à0à6à,4,6.0,6,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàCà8à5à6à0à0à2à,4,6.25,6,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàCà8à5à8à0à0àNà,4,6.75,6,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàCà8à6à1à0à0àDà,4,4.5,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàCà8à6à2à0à0à9à,4,6.75,6,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàCà8à6à3à0à0à5à,4,4.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàCà8à6à4à0à0à1à,4,6.5,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàCà8à6à8à0à0à8à,4,4.25,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàCà8à6à9à0à0à4à,4,5.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàSà0à0à1à0à0à2à,4,4.0,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàSà0à0à9à0à0àLà,4,5.75,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàSà0à1à1à0à0àLà,4,3.25,3,0,3,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàIàSà0à1à3à0à0à8à,4,4.0,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàPàCà0à6à0à0à0à4à,4,4.25,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàPàMà0à3à0à0à0àCà,4,4.25,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàPàSà0à3à0à0à0àBà,4,5.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàPàSà0à8à0à0à0àCà,4,5.75,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àCàZàTàDà1à2à0à0à0àDà,4,5.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àEàNàEàEà0à5à7à0à0àEà,4,4.0,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àEàNàIàCà8à1à5à0à0àAà,4,5.0,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àEàNàIàCà8à1à8à0à0àTà,4,4.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àEàNàIàCà8à1à9à0à0àNà,4,4.5,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àEàNàIàCà8à2à2à0à0àDà,4,3.5,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àEàNàIàCà8à2à3à0à0à9à,4,4.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àEàNàIàSà0à0à1à0à0àLà,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àEàNàIàSà0à0à6à0à0àQà,4,3.5,3,0,3,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àEàNàIàSà0à1à3à0à0àVà,4,4.0,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àEàNàIàSà0à2à1à0à0àTà,4,3.5,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àEàNàMàMà1à1à0à0à0à5à,4,4.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àEàNàPàSà0à1à0à0à0àRà,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàEàEàEà0à1à4à0à0àDà,4,5.0,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàEàIàCà8à0à8à0à0à4à,4,4.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàEàIàCà8à1à2à0à0àQà,4,5.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàEàIàCà8à1à3à0à0àGà,4,5.25,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàEàIàCà8à1à4à0à0àBà,4,4.0,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàEàIàCà8à1à5à0à0à7à,4,4.5,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàEàIàCà8à1à6à0à0à3à,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàEàIàCà8à2à0à0à0àPà,4,5.0,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàEàIàSà0à0à6à0à0àLà,4,4.0,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàEàIàSà0à0à8à0à0à8à,4,4.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàEàIàSà0à0à9à0à0à4à,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàEàPàCà0à2à0à0à0à5à,4,5.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàEàPàSà0à1à0à0à0àNà,4,6.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàEàTàDà0à8à0à0à0àQà,4,4.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàEàEà0à1à2à0à0àCà,4,6.5,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàEàEà0à6à0à0à0àTà,4,4.0,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàEàEà0à6à1à0à0àNà,4,4.0,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàEàEà0à9à7à0à0àCà,4,3.75,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàEàEà1à0à5à0à0à6à,4,3.75,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàIàCà8à2à0à0à0à9à,4,4.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàIàCà8à3à7à0à0àPà,4,4.0,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàIàCà8à4à4à0à0àTà,4,4.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàIàCà8à5à3à0à0àLà,4,4.75,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàIàCà8à5à6à0à0à4à,4,5.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàIàCà8à6à1à0à0àGà,4,5.5,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàIàCà8à6à2à0à0àBà,4,4.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàIàCà8à7à3à0à0àTà,4,4.5,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàIàSà0à0à1à0à0à4à,4,3.75,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàIàSà0à0à4à0à0àGà,4,4.25,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàIàSà0à1à3à0à0àAà,4,3.25,3,0,3,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàIàSà0à2à6à0à0àCà,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàIàSà0à2à9à0à0àXà,4,4.0,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàIàSà0à3à4à0à0àBà,4,5.25,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàIàSà0à4à7à0à0àDà,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàIàSà0à4à9à0à0à5à,4,4.5,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàMàMà0à1à0à0à0àQà,4,5.25,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàPàCà0à9à0à0à0à2à,4,4.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàPàMà0à1à0à0à0à9à,4,5.0,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàPàMà0à3à0à0à0àEà,4,4.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàPàSà0à1à0à0à0à8à,4,5.25,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàRàHà0à7à0à0à0àNà,4,4.5,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàGàTàDà0à4à0à0à0àXà,4,3.5,3,0,3,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàEàEà1à3à0à0à0àGà,4,5.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàEàEà2à0à0à0à0àLà,4,4.25,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàEàEà2à1à0à0à0à7à,4,4.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàEàEà2à2à0à0à0àTà,4,4.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàEàEà2à6à0à0à0à8à,4,4.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à0à8à0à0àBà,4,4.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à1à7à0à0à6à,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à1à9à0à0àTà,4,4.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à2à0à0à0à2à,4,4.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à2à1à0à0àTà,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à2à3à0à0àDà,4,5.25,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à3à1à0à0àCà,4,5.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à3à3à0à0à4à,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à3à6à0à0àGà,4,3.75,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à3à7à0à0àBà,4,4.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à3à9à0à0à3à,4,5.5,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à4à0à0à0à7à,4,4.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à4à6à0à0à6à,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à4à7à0à0à2à,4,4.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à4à9à0à0àNà,4,3.5,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à5à2à0à0àDà,4,3.75,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à5à5à0à0à1à,4,5.75,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à5à8à0à0àCà,4,5.25,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à5à9à0à0à8à,4,5.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à6à0à0à0àCà,4,4.0,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à6à4à0à0àQà,4,4.0,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à6à7à0à0à7à,4,4.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à6à8à0à0à3à,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàCà8à7à0à0à0à3à,4,4.25,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàSà0à0à1à0à0àRà,4,5.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàSà0à0à6à0à0àXà,4,3.75,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàSà0à0à9à0à0àBà,4,4.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàSà0à1à2à0à0à7à,4,3.5,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàSà0à1à3à0à0à3à,4,3.75,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàSà0à1à4à0à0àVà,4,5.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàSà0à1à6à0à0àEà,4,5.0,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàSà0à1à8à0à0à6à,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàSà0à1à9à0à0à2à,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàSà0à2à3à0à0àNà,4,4.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàSà0à2à7à0à0à1à,4,4.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàSà0à2à8à0à0àRà,4,4.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàIàSà0à2à9à0à0àLà,4,3.0,3,0,4,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàMàMà2à0à5à0à0àPà,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàPàCà0à3à0à0à0à3à,4,5.75,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàPàCà0à4à0à0à0àNà,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàPàSà2à1à0à0à0àPà,4,5.75,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàTàFà0à1à0à0à0à3à,4,4.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàIàVàEà0à1à0à0à0à4à,4,5.75,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàEàEà0à0à1à0à0àXà,4,4.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàEàEà0à0à2à0à0àQà,4,5.75,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàEàEà0à0à6à0à0à3à,4,4.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàEàEà0à3à0à0à0àXà,4,4.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàIàCà8à0à4à0à0à9à,4,5.0,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàIàCà8à0à6à0à0à1à,4,4.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàIàCà8à0à8à0à0àLà,4,5.25,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàIàCà8à1à6à0à0àGà,4,4.25,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàIàCà8à1à7à0à0àBà,4,3.5,3,0,2,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàIàCà8à1à8à0à0à7à,4,5.0,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàMàMà0à2à8à0à0àVà,4,5.5,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàMàMà0à8à9à0à0àAà,4,4.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàMàMà0à9à2à0à0à6à,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàPàCà0à4à0à0à0àVà,4,5.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàPàMà0à5à0à0à0àNà,4,5.0,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàPàSà0à1à0à0à0à6à,4,5.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàPàSà0à4à0à0à0à2à,4,5.75,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàRàFà0à3à0à0à0àNà,4,4.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàSàDà0à2à0à0à0à7à,4,4.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàTàAà0à3à0à0à0àRà,4,4.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàTàBà0à1à0à0à0à3à,4,5.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàOàTàFà0à3à0à0à0àDà,4,5.25,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàRàIàCà8à0à6à0à0à4à,4,4.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàRàIàCà8à0à8à0à0àQà,4,5.5,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàRàIàCà8à2à5à0à0àDà,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàRàIàCà8à2à9à0à0àRà,4,6.5,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàRàIàCà8à3à0à0à0à1à,4,4.0,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàRàIàCà8à3à2à0à0àLà,4,4.25,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàRàIàCà8à3à9à0à0àBà,4,4.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàRàIàCà8à4à2à0à0à7à,4,6.0,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàRàIàCà8à4à4à0à0àVà,4,6.75,6,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàRàIàCà8à4à8à0à0à6à,4,4.5,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàRàIàCà8à5à1à0à0à2à,4,5.5,5,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàRàIàCà8à5à3à0à0àNà,4,4.75,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàRàIàCà8à5à6à0à0à5à,4,5.0,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàRàIàCà8à6à1à0à0àLà,4,4.5,4,0,0,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàRàIàSà0à0à1à0à0à5à,4,4.5,3,0,1,0,0,0.0,False
àsàtàaàtàaàlàeà,à2à0à1à5à/à1à6à,àFàRàIàSà0à0à7à0à0à4à,3,6.0,6,0,0,0,0,0.0,False
