indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1968,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1967,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1966,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1965,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1964,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1963,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1962,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1961,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'ES', 'value': 'Spain'}",ESP,1960,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2025,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2024,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2023,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2022,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2021,3.39390325546264,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2020,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2019,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2018,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2017,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2016,3.59233522415161,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2015,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2014,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2013,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2012,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2011,3.6601390838623,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2010,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2009,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2008,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2007,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2006,7.16346788406372,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2005,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2004,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2003,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2002,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2001,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,2000,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1999,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1998,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1997,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1996,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1995,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1994,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1993,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1992,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1991,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1990,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1989,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1988,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1987,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1986,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1985,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1984,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1983,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1982,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1981,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1980,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1979,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1978,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1977,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1976,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1975,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1974,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1973,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1972,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1971,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1970,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1969,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1968,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1967,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1966,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1965,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1964,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1963,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1962,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1961,,,,1
"{'id': 'SE.LPV.PRIM', 'value': 'Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%)'}","{'id': 'GB', 'value': 'United Kingdom'}",GBR,1960,,,,1
