DATAFLOW,LAST UPDATE,freq,sex,age,training,wstatus,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BE,2021,12.5,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BE,2022,11.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BE,2023,11.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BE,2024,13.2,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BE,2025,13.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2005,31.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2006,25.9,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2007,22.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2008,19.6,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2009,22.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2010,25.6,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2011,27.5,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2012,26.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2013,26.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2014,23.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2015,23.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2016,21.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2017,16.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2018,16.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2019,14.9,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2020,18.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2021,16.4,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2022,15.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2023,15.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2024,13.2,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,BG,2025,16.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2005,9.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2006,8.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2007,7.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2008,7.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2009,9.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2010,7.9,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2011,10.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2012,9.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2013,9.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2014,10.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2015,10.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2016,9.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2017,9.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2018,9.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2019,9.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2020,9.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2021,10.2,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2022,12.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2023,9.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2024,10.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CH,2025,10.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2005,16.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2006,12.0,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2007,10.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2008,10.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2009,11.7,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2010,14.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2011,21.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2012,23.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2013,31.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2014,27.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2015,22.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2016,21.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2017,22.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2018,20.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2019,16.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2020,19.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2021,18.3,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2022,16.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2023,17.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2024,15.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CY,2025,10.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2005,13.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2006,10.0,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2007,6.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2008,7.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2009,10.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2010,10.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2011,10.0,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2012,10.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2013,10.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2014,8.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2015,7.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2016,7.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2017,6.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2018,5.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2019,4.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2020,6.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2021,5.7,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2022,7.3,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2023,5.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2024,4.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,CZ,2025,5.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2005,16.6,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2006,14.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2007,12.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2008,11.3,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2009,12.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2010,11.3,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2011,9.6,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2012,9.2,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2013,8.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2014,8.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2015,8.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2016,8.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2017,8.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2018,7.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2019,7.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2020,8.9,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2021,9.4,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2022,8.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2023,8.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2024,8.6,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DE,2025,9.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2005,4.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2006,4.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2007,6.2,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2008,7.7,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2009,9.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2010,10.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2011,9.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2012,10.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2013,10.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2014,10.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2015,10.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2016,10.7,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2017,11.1,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2018,10.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2019,11.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2020,11.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2021,9.1,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2022,8.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2023,10.2,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2024,8.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,DK,2025,8.5,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2005,15.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2006,13.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2007,13.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2008,13.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2009,17.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2010,17.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2011,17.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2012,18.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2013,18.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2014,18.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2015,18.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2016,16.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2017,16.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2018,15.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2019,14.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2020,16.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2021,14.8,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2022,13.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2023,13.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2024,13.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EA21,2025,12.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2005,11.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2006,9.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2007,10.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2008,11.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2009,20.4,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2010,21.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2011,15.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2012,15.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2013,14.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2014,15.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2015,13.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2016,10.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2017,11.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2018,12.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2019,12.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2020,12.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2021,16.8,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2022,19.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2023,16.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2024,15.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EE,2025,16.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EL,2005,14.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EL,2006,10.7,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EL,2007,10.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EL,2008,10.9,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EL,2009,12.4,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y20-24,NO_FE_NO_NFE,NEMP,PC,EL,2010,17.2,,
