Denominazione,grado,anno,Pct_dispersione_clean,Pct_eccellenze_clean
TOSCANA,13,2021-22,9.09090909090909,1.81818181818182
TOSCANA,13,2021-22,6.12244897959184,5.4421768707483
TOSCANA,13,2021-22,804758572428272.0,14.2757172848146
TOSCANA,13,2021-22,537393640841917.0,14.1961486789073
TOSCANA,13,2021-22,1.7741935483871,14.6774193548387
TOSCANA,13,2021-22,777302759424796.0,14.9630781189273
TOSCANA,13,2021-22,0.0,9.87654320987654
TOSCANA,13,2021-22,549450549450549.0,7.69230769230769
TOSCANA,13,2021-22,1.5153957762373,35.4022247299694
TOSCANA,13,2021-22,488171235448742.0,37.6642883965452
TOSCANA,13,2021-22,2.26564712546021,33.7015009912206
TOSCANA,13,2021-22,1.46571279008899,36.0146571279009
TOSCANA,13,2021-22,0.0,31.25
TOSCANA,13,2021-22,2.40963855421687,27.1084337349398
UMBRIA,13,2021-22,27.0029673590504,2.52225519287834
UMBRIA,13,2021-22,24.0853658536585,1.21951219512195
UMBRIA,13,2021-22,29.6187683284457,3.81231671554252
UMBRIA,13,2021-22,27.9026217228464,2.43445692883895
UMBRIA,13,2021-22,22.2222222222222,2.22222222222222
UMBRIA,13,2021-22,20.253164556962,3.79746835443038
UMBRIA,13,2021-22,33.8815789473684,0.0
UMBRIA,13,2021-22,30.1587301587302,0.0
UMBRIA,13,2021-22,34.7280334728033,0.0
UMBRIA,13,2021-22,31.219512195122,0.0
UMBRIA,13,2021-22,43.4782608695652,0.0
UMBRIA,13,2021-22,38.2978723404255,0.0
UMBRIA,13,2021-22,8.13492063492063,4.76190476190476
UMBRIA,13,2021-22,6.34328358208955,5.22388059701492
UMBRIA,13,2021-22,10.1694915254237,4.23728813559322
UMBRIA,13,2021-22,9.04522613065327,5.0251256281407
UMBRIA,13,2021-22,3.03030303030303,0.0
UMBRIA,13,2021-22,5.79710144927536,5.79710144927536
UMBRIA,13,2021-22,9.62732919254658,5.66770186335404
UMBRIA,13,2021-22,8.93854748603352,4.46927374301676
UMBRIA,13,2021-22,9.65703971119134,5.86642599277978
UMBRIA,13,2021-22,9.25266903914591,5.69395017793594
UMBRIA,13,2021-22,12.5,5.0
UMBRIA,13,2021-22,11.7647058823529,5.04201680672269
UMBRIA,13,2021-22,11.6197183098592,3.16901408450704
UMBRIA,13,2021-22,11.0497237569061,2.76243093922652
UMBRIA,13,2021-22,12.621359223301,3.88349514563107
UMBRIA,13,2021-22,11.4173228346457,3.54330708661417
UMBRIA,13,2021-22,14.2857142857143,0.0
UMBRIA,13,2021-22,8.33333333333333,0.0
UMBRIA,13,2021-22,1.27659574468085,30.0
UMBRIA,13,2021-22,949367088607595.0,27.5316455696203
UMBRIA,13,2021-22,1.97368421052632,34.2105263157895
UMBRIA,13,2021-22,1.33333333333333,30.0
UMBRIA,13,2021-22,0.0,16.6666666666667
UMBRIA,13,2021-22,0.0,27.2727272727273
UMBRIA,13,2021-22,10.5828220858896,3.37423312883436
UMBRIA,13,2021-22,8.34914611005693,2.84629981024668
UMBRIA,13,2021-22,20.0,5.6
UMBRIA,13,2021-22,11.2456747404844,3.63321799307958
UMBRIA,13,2021-22,4.54545454545455,0.0
UMBRIA,13,2021-22,6.25,2.08333333333333
UMBRIA,13,2021-22,969305331179321.0,9.36995153473344
UMBRIA,13,2021-22,626304801670146.0,9.39457202505219
UMBRIA,13,2021-22,2.17391304347826,9.42028985507246
UMBRIA,13,2021-22,1.11111111111111,10.0
UMBRIA,13,2021-22,0.0,3.57142857142857
UMBRIA,13,2021-22,0.0,6.25
UMBRIA,13,2021-22,1.6711590296496,32.5067385444744
UMBRIA,13,2021-22,1.19617224880383,33.8516746411483
UMBRIA,13,2021-22,2.06489675516224,31.4650934119961
UMBRIA,13,2021-22,1.70287727539636,33.1180270111568
UMBRIA,13,2021-22,0.0,25.7142857142857
UMBRIA,13,2021-22,1.76991150442478,26.5486725663717
MARCHE,13,2021-22,23.7059264816204,300075018754689.0
MARCHE,13,2021-22,22.662440570523,316957210776545.0
MARCHE,13,2021-22,24.7838616714697,288184438040346.0
MARCHE,13,2021-22,23.4741784037559,375586854460094.0
MARCHE,13,2021-22,21.0526315789474,0.0
MARCHE,13,2021-22,22.3880597014925,0.0
MARCHE,13,2021-22,23.5380116959064,43859649122807.0
MARCHE,13,2021-22,18.3168316831683,0.0
MARCHE,13,2021-22,25.8872651356994,626304801670146.0
MARCHE,13,2021-22,23.6538461538462,576923076923077.0
MARCHE,13,2021-22,21.5686274509804,0.0
MARCHE,13,2021-22,24.468085106383,0.0
MARCHE,13,2021-22,8.44645550527903,5.5052790346908
MARCHE,13,2021-22,4.70219435736677,5.01567398119122
MARCHE,13,2021-22,11.9533527696793,5.97667638483965
MARCHE,13,2021-22,8.48484848484849,5.62770562770563
MARCHE,13,2021-22,7.14285714285714,5.35714285714286
MARCHE,13,2021-22,7.69230769230769,4.80769230769231
MARCHE,13,2021-22,6.79694137638063,8.92098555649958
MARCHE,13,2021-22,5.78158458244111,8.56531049250535
MARCHE,13,2021-22,7.05570291777188,9.01856763925729
MARCHE,13,2021-22,6.69162377164249,9.03135236312588
MARCHE,13,2021-22,9.25925925925926,12.962962962963
MARCHE,13,2021-22,7.35294117647059,7.35294117647059
MARCHE,13,2021-22,8.65800865800866,5.05050505050505
MARCHE,13,2021-22,8.09128630705394,5.18672199170125
MARCHE,13,2021-22,10.0961538461538,4.80769230769231
MARCHE,13,2021-22,8.75202593192869,4.86223662884927
MARCHE,13,2021-22,10.5263157894737,10.5263157894737
MARCHE,13,2021-22,8.0,6.0
MARCHE,13,2021-22,4149377593361.0,38.3125864453665
MARCHE,13,2021-22,0.0,35.8633776091082
MARCHE,13,2021-22,1.54639175257732,45.360824742268
MARCHE,13,2021-22,434782608695652.0,39.2753623188406
MARCHE,13,2021-22,0.0,42.8571428571429
MARCHE,13,2021-22,0.0,12.5
MARCHE,13,2021-22,10.3866565579985,3.79075056861259
MARCHE,13,2021-22,8.92193308550186,3.62453531598513
MARCHE,13,2021-22,16.9421487603306,4.54545454545455
MARCHE,13,2021-22,10.2092050209205,4.10041841004184
MARCHE,13,2021-22,3.57142857142857,0.0
MARCHE,13,2021-22,9.45945945945946,1.35135135135135
MARCHE,13,2021-22,868809730668983.0,19.3744569939183
MARCHE,13,2021-22,107991360691145.0,18.5745140388769
MARCHE,13,2021-22,0.0,22.7678571428571
MARCHE,13,2021-22,956937799043062.0,20.4784688995215
MARCHE,13,2021-22,0.0,14.8148148148148
MARCHE,13,2021-22,0.0,5.33333333333333
MARCHE,13,2021-22,1.28928283642224,39.8066075745367
MARCHE,13,2021-22,714924039320822.0,44.0571939231457
MARCHE,13,2021-22,1.76600441501104,36.4238410596026
MARCHE,13,2021-22,1.29533678756477,40.1122625215889
MARCHE,13,2021-22,0.0,43.9024390243902
MARCHE,13,2021-22,1.72413793103448,34.4827586206897
LAZIO,13,2021-22,32.6146220570012,247831474597274.0
LAZIO,13,2021-22,28.420523138833,201207243460765.0
LAZIO,13,2021-22,36.702649656526,294406280667321.0
LAZIO,13,2021-22,33.171843830151,256483328583642.0
LAZIO,13,2021-22,27.2727272727273,0.0
LAZIO,13,2021-22,29.5373665480427,0.0
LAZIO,13,2021-22,34.4956413449564,74719800747198.0
LAZIO,13,2021-22,28.9592760180996,1.35746606334842
LAZIO,13,2021-22,36.6609294320138,516351118760757.0
LAZIO,13,2021-22,35.660091047041,758725341426404.0
LAZIO,13,2021-22,18.1818181818182,1.81818181818182
LAZIO,13,2021-22,33.8028169014084,0.0
LAZIO,13,2021-22,16.8801808590806,929414719919618.0
LAZIO,13,2021-22,13.148049171566,85515766969535.0
LAZIO,13,2021-22,20.2670481640439,1.00143061516452
LAZIO,13,2021-22,16.9089759797724,916561314791403.0
LAZIO,13,2021-22,8.83977900552486,1.10497237569061
LAZIO,13,2021-22,11.3636363636364,757575757575758.0
LAZIO,13,2021-22,13.893653516295,3.22469982847341
LAZIO,13,2021-22,10.36866359447,3.45622119815668
LAZIO,13,2021-22,14.5252525252525,3.17171717171717
LAZIO,13,2021-22,14.1045958795563,3.14976228209192
LAZIO,13,2021-22,7.37327188940092,5.06912442396313
LAZIO,13,2021-22,14.8780487804878,1.95121951219512
LAZIO,13,2021-22,14.4072036018009,2.55127563781891
LAZIO,13,2021-22,12.0639534883721,2.90697674418605
LAZIO,13,2021-22,19.7068403908795,1.79153094462541
LAZIO,13,2021-22,14.6993318485523,2.56124721603563
LAZIO,13,2021-22,11.7647058823529,3.92156862745098
LAZIO,13,2021-22,9.91735537190083,2.47933884297521
LAZIO,13,2021-22,1.96307548492638,20.7057723767235
LAZIO,13,2021-22,1.46757679180887,19.7269624573379
LAZIO,13,2021-22,3.05286671630678,22.8592702903946
LAZIO,13,2021-22,1.89228529839884,20.8151382823872
LAZIO,13,2021-22,3.125,12.5
LAZIO,13,2021-22,4.3859649122807,20.1754385964912
LAZIO,13,2021-22,16.3374265883609,1.22797650827549
LAZIO,13,2021-22,15.819209039548,963775340644732.0
LAZIO,13,2021-22,18.646408839779,2.34806629834254
LAZIO,13,2021-22,16.3139329805996,1.17577895355673
LAZIO,13,2021-22,17.1428571428571,1.42857142857143
LAZIO,13,2021-22,17.9012345679012,1.85185185185185
LAZIO,13,2021-22,1.96551084739477,5.47005377340998
LAZIO,13,2021-22,1.35691785800824,5.18536467167434
LAZIO,13,2021-22,3.98724082934609,6.37958532695375
LAZIO,13,2021-22,2.04635623303404,5.70056379202339
LAZIO,13,2021-22,606060606060606.0,3.63636363636364
LAZIO,13,2021-22,1.25944584382872,3.77833753148615
LAZIO,13,2021-22,3.10193183602953,23.182032354327
LAZIO,13,2021-22,1.53151384252896,23.699194973493
LAZIO,13,2021-22,4.10868994486742,22.8406405880809
LAZIO,13,2021-22,2.94744015674248,23.613595706619
LAZIO,13,2021-22,4.34782608695652,20.2898550724638
LAZIO,13,2021-22,3.55113636363636,18.6079545454545
ABRUZZO,13,2021-22,31.0249307479224,138504155124654.0
ABRUZZO,13,2021-22,32.5068870523416,0.0
ABRUZZO,13,2021-22,29.5264623955432,278551532033426.0
ABRUZZO,13,2021-22,31.4696485623003,0.0
ABRUZZO,13,2021-22,28.2051282051282,2.56410256410256
ABRUZZO,13,2021-22,22.2222222222222,0.0
ABRUZZO,13,2021-22,47.588424437299,321543408360129.0
ABRUZZO,13,2021-22,49.0196078431373,1.96078431372549
ABRUZZO,13,2021-22,47.3076923076923,0.0
ABRUZZO,13,2021-22,48.7903225806452,403225806451613.0
ABRUZZO,13,2021-22,44.0,0.0
ABRUZZO,13,2021-22,36.0,0.0
ABRUZZO,13,2021-22,15.6279961649089,1.53403643336529
ABRUZZO,13,2021-22,10.6941838649156,1.68855534709193
ABRUZZO,13,2021-22,20.8747514910537,1.39165009940358
ABRUZZO,13,2021-22,15.6182212581345,1.51843817787419
ABRUZZO,13,2021-22,10.2564102564103,2.56410256410256
ABRUZZO,13,2021-22,18.5185185185185,1.85185185185185
ABRUZZO,13,2021-22,14.0700483091787,3.26086956521739
ABRUZZO,13,2021-22,9.62199312714777,1.3745704467354
ABRUZZO,13,2021-22,15.018315018315,3.66300366300366
ABRUZZO,13,2021-22,13.847158719791,3.39647289353364
ABRUZZO,13,2021-22,7.14285714285714,4.76190476190476
ABRUZZO,13,2021-22,20.7792207792208,0.0
ABRUZZO,13,2021-22,13.7546468401487,2.23048327137546
ABRUZZO,13,2021-22,11.139896373057,1.81347150259067
ABRUZZO,13,2021-22,20.1342281879195,3.35570469798658
ABRUZZO,13,2021-22,12.962962962963,2.05761316872428
ABRUZZO,13,2021-22,21.7391304347826,4.34782608695652
ABRUZZO,13,2021-22,14.2857142857143,4.76190476190476
ABRUZZO,13,2021-22,847457627118644.0,26.9774011299435
ABRUZZO,13,2021-22,6.0,25.6
ABRUZZO,13,2021-22,1.45631067961165,30.0970873786408
ABRUZZO,13,2021-22,587371512481645.0,27.1659324522761
ABRUZZO,13,2021-22,0.0,0.0
ABRUZZO,13,2021-22,8.69565217391304,21.7391304347826
ABRUZZO,13,2021-22,16.3212435233161,1.6839378238342
ABRUZZO,13,2021-22,15.1090342679128,2.02492211838006
ABRUZZO,13,2021-22,23.015873015873,0.0
ABRUZZO,13,2021-22,16.3352272727273,1.5625
ABRUZZO,13,2021-22,13.3333333333333,0.0
ABRUZZO,13,2021-22,16.2790697674419,4.65116279069767
ABRUZZO,13,2021-22,269541778975741.0,6.73854447439353
ABRUZZO,13,2021-22,329489291598023.0,6.26029654036244
ABRUZZO,13,2021-22,0.0,9.16030534351145
ABRUZZO,13,2021-22,301659125188537.0,7.23981900452489
ABRUZZO,13,2021-22,0.0,5.55555555555556
ABRUZZO,13,2021-22,0.0,0.0
ABRUZZO,13,2021-22,1.54258886653253,24.8490945674044
ABRUZZO,13,2021-22,1.13036925395629,28.0331574981161
ABRUZZO,13,2021-22,1.87651331719128,22.3365617433414
ABRUZZO,13,2021-22,1.56139105748758,25.1242015613911
ABRUZZO,13,2021-22,2.4390243902439,17.0731707317073
ABRUZZO,13,2021-22,87719298245614.0,21.9298245614035
MOLISE,13,2021-22,26.0869565217391,0.0
MOLISE,13,2021-22,23.0088495575221,0.0
MOLISE,13,2021-22,29.1970802919708,0.0
MOLISE,13,2021-22,22.8310502283105,0.0
MOLISE,13,2021-22,50.0,0.0
MOLISE,13,2021-22,55.5555555555556,0.0
MOLISE,13,2021-22,29.2682926829268,0.0
MOLISE,13,2021-22,29.2682926829268,0.0
MOLISE,13,2021-22,30.0,0.0
MOLISE,13,2021-22,0.0,0.0
MOLISE,13,2021-22,5.47945205479452,2.73972602739726
MOLISE,13,2021-22,3.93700787401575,1.5748031496063
MOLISE,13,2021-22,7.69230769230769,4.3956043956044
MOLISE,13,2021-22,5.5,3.0
MOLISE,13,2021-22,0.0,0.0
MOLISE,13,2021-22,10.0,0.0
MOLISE,13,2021-22,8.83977900552486,3.31491712707182
MOLISE,13,2021-22,9.09090909090909,7.07070707070707
MOLISE,13,2021-22,8.80361173814898,2.48306997742664
MOLISE,13,2021-22,9.46745562130178,3.55029585798817
MOLISE,13,2021-22,0.0,0.0
MOLISE,13,2021-22,0.0,0.0
MOLISE,13,2021-22,7.54716981132075,3.77358490566038
MOLISE,13,2021-22,8.97435897435897,2.56410256410256
MOLISE,13,2021-22,3.57142857142857,7.14285714285714
MOLISE,13,2021-22,5.15463917525773,4.12371134020619
MOLISE,13,2021-22,100.0,0.0
MOLISE,13,2021-22,33.3333333333333,0.0
MOLISE,13,2021-22,1.32450331125828,27.1523178807947
MOLISE,13,2021-22,862068965517241.0,21.551724137931
MOLISE,13,2021-22,2.85714285714286,45.7142857142857
MOLISE,13,2021-22,1.36054421768707,27.2108843537415
MOLISE,13,2021-22,0.0,100.0
MOLISE,13,2021-22,0.0,0.0
MOLISE,13,2021-22,5.95238095238095,2.38095238095238
MOLISE,13,2021-22,5.84415584415584,2.5974025974026
MOLISE,13,2021-22,7.14285714285714,0.0
MOLISE,13,2021-22,5.59006211180124,2.48447204968944
MOLISE,13,2021-22,0.0,0.0
MOLISE,13,2021-22,0.0,0.0
MOLISE,13,2021-22,1.09289617486339,10.9289617486339
MOLISE,13,2021-22,662251655629139.0,12.5827814569536
MOLISE,13,2021-22,3.125,3.125
MOLISE,13,2021-22,1.16279069767442,11.046511627907
MOLISE,13,2021-22,0.0,0.0
MOLISE,13,2021-22,0.0,14.2857142857143
MOLISE,13,2021-22,1.75746924428823,29.3497363796134
MOLISE,13,2021-22,386100386100386.0,33.2046332046332
MOLISE,13,2021-22,2.90322580645161,26.1290322580645
MOLISE,13,2021-22,1.80505415162455,29.9638989169675
MOLISE,13,2021-22,0.0,0.0
MOLISE,13,2021-22,0.0,8.33333333333333
CAMPANIA,13,2021-22,36.7882897427618,107631040792164.0
CAMPANIA,13,2021-22,33.6611533303532,894054537326777.0
CAMPANIA,13,2021-22,39.3344709897611,127986348122867.0
CAMPANIA,13,2021-22,34.1171559760679,139140114094894.0
CAMPANIA,13,2021-22,28.2051282051282,0.0
CAMPANIA,13,2021-22,39.4052044609665,0.0
CAMPANIA,13,2021-22,37.5181422351234,145137880986938.0
CAMPANIA,13,2021-22,28.7519747235387,0.0
CAMPANIA,13,2021-22,44.5047489823609,271370420624152.0
CAMPANIA,13,2021-22,38.1294964028777,799360511590727.0
CAMPANIA,13,2021-22,36.3636363636364,0.0
CAMPANIA,13,2021-22,43.1372549019608,0.0
CAMPANIA,13,2021-22,26.9179654464178,604083605170956.0
CAMPANIA,13,2021-22,22.6149283242709,593178447849728.0
CAMPANIA,13,2021-22,30.8171579199617,623052959501558.0
CAMPANIA,13,2021-22,22.8070175438596,707910126192675.0
CAMPANIA,13,2021-22,22.7848101265823,0.0
CAMPANIA,13,2021-22,26.2096774193548,806451612903226.0
CAMPANIA,13,2021-22,28.9269311064718,1.20250521920668
CAMPANIA,13,2021-22,29.4498381877023,970873786407767.0
CAMPANIA,13,2021-22,28.6981658692185,1.22607655502392
CAMPANIA,13,2021-22,22.8612910431092,1.44069689524235
CAMPANIA,13,2021-22,24.3243243243243,0.0
CAMPANIA,13,2021-22,27.3972602739726,1.36986301369863
CAMPANIA,13,2021-22,16.9962137147665,1.89314261674379
CAMPANIA,13,2021-22,14.5352464129757,1.99625701809108
CAMPANIA,13,2021-22,22.3097112860892,1.70603674540682
CAMPANIA,13,2021-22,16.6812993854258,1.9315188762072
CAMPANIA,13,2021-22,28.5714285714286,7.14285714285714
CAMPANIA,13,2021-22,23.728813559322,0.0
CAMPANIA,13,2021-22,3.15789473684211,15.7416267942584
CAMPANIA,13,2021-22,2.21918743598498,15.2611812905428
CAMPANIA,13,2021-22,5.39887187751813,16.8412570507655
CAMPANIA,13,2021-22,3.02660483280449,15.8408591652429
CAMPANIA,13,2021-22,0.0,0.0
CAMPANIA,13,2021-22,13.5593220338983,11.864406779661
CAMPANIA,13,2021-22,21.3817227809357,808919982509838.0
CAMPANIA,13,2021-22,20.0208279093986,702941942202551.0
CAMPANIA,13,2021-22,28.6931818181818,1.42045454545455
CAMPANIA,13,2021-22,18.7530091478093,818488204140587.0
CAMPANIA,13,2021-22,23.8095238095238,2.38095238095238
CAMPANIA,13,2021-22,27.7777777777778,1.85185185185185
CAMPANIA,13,2021-22,4.02609086819613,4.18353576248313
CAMPANIA,13,2021-22,3.43554798409994,3.97501419647927
CAMPANIA,13,2021-22,6.31120783460283,5.00544069640914
CAMPANIA,13,2021-22,3.82968601332065,4.18648905803996
CAMPANIA,13,2021-22,3.63636363636364,3.63636363636364
CAMPANIA,13,2021-22,1.49253731343284,5.22388059701492
CAMPANIA,13,2021-22,5.08854203121719,14.3697067263946
CAMPANIA,13,2021-22,2.94214332675871,13.9217619986851
CAMPANIA,13,2021-22,6.68785915148551,14.7206259933977
CAMPANIA,13,2021-22,4.70485732955783,14.6736368256734
CAMPANIA,13,2021-22,4.10958904109589,8.21917808219178
CAMPANIA,13,2021-22,9.7972972972973,7.77027027027027
PUGLIA,13,2021-22,37.2784150156413,208550573514077.0
PUGLIA,13,2021-22,32.7931363203051,142993326978074.0
PUGLIA,13,2021-22,42.7325581395349,290697674418605.0
PUGLIA,13,2021-22,36.9787351560342,193316763325048.0
PUGLIA,13,2021-22,30.952380952381,0.0
PUGLIA,13,2021-22,46.4788732394366,0.0
PUGLIA,13,2021-22,40.4933196300103,102774922918808.0
PUGLIA,13,2021-22,32.6815642458101,0.0
PUGLIA,13,2021-22,45.1876019575856,163132137030995.0
PUGLIA,13,2021-22,40.7530454042082,110741971207087.0
PUGLIA,13,2021-22,35.0,0.0
PUGLIA,13,2021-22,41.8604651162791,0.0
PUGLIA,13,2021-22,14.3139190523198,1.38203356367226
PUGLIA,13,2021-22,10.9262340543539,1.22018857459789
PUGLIA,13,2021-22,17.0459616242749,1.51717983043284
PUGLIA,13,2021-22,14.1968911917098,1.42487046632124
PUGLIA,13,2021-22,9.09090909090909,2.27272727272727
PUGLIA,13,2021-22,20.9090909090909,0.0
PUGLIA,13,2021-22,11.996336996337,4.21245421245421
PUGLIA,13,2021-22,8.36614173228346,4.42913385826772
PUGLIA,13,2021-22,12.8182022978148,4.16760531651273
PUGLIA,13,2021-22,11.888379204893,4.30045871559633
PUGLIA,13,2021-22,8.51063829787234,4.25531914893617
PUGLIA,13,2021-22,14.2857142857143,1.86335403726708
PUGLIA,13,2021-22,12.5,2.07142857142857
PUGLIA,13,2021-22,10.2167182662539,1.85758513931889
PUGLIA,13,2021-22,17.7570093457944,2.57009345794392
PUGLIA,13,2021-22,12.3788217747949,2.16256524981357
PUGLIA,13,2021-22,7.69230769230769,0.0
PUGLIA,13,2021-22,18.9189189189189,0.0
PUGLIA,13,2021-22,1.9180470793374,15.3443766346992
PUGLIA,13,2021-22,1.58823529411765,15.0
PUGLIA,13,2021-22,2.87648054145516,16.4128595600677
PUGLIA,13,2021-22,1.95208518189885,15.4835847382431
PUGLIA,13,2021-22,0.0,20.0
PUGLIA,13,2021-22,0.0,6.89655172413793
PUGLIA,13,2021-22,14.0642722117202,1.28544423440454
PUGLIA,13,2021-22,13.2705479452055,1.11301369863014
PUGLIA,13,2021-22,20.1298701298701,2.5974025974026
PUGLIA,13,2021-22,13.8227254978524,1.28855915657946
PUGLIA,13,2021-22,9.09090909090909,0.0
PUGLIA,13,2021-22,24.0740740740741,1.85185185185185
PUGLIA,13,2021-22,1.18137595552467,7.6094510076442
PUGLIA,13,2021-22,775193798449612.0,7.62273901808786
PUGLIA,13,2021-22,2.88288288288288,7.56756756756757
PUGLIA,13,2021-22,1.18918918918919,7.74774774774775
PUGLIA,13,2021-22,0.0,3.84615384615385
PUGLIA,13,2021-22,1.36986301369863,4.10958904109589
PUGLIA,13,2021-22,2.30295566502463,21.1083743842365
PUGLIA,13,2021-22,1.56457173163617,20.3129143463272
PUGLIA,13,2021-22,2.94930875576037,21.8433179723502
PUGLIA,13,2021-22,2.250885179565,21.4087000505817
PUGLIA,13,2021-22,4.44444444444444,6.66666666666667
PUGLIA,13,2021-22,4.54545454545455,11.6883116883117
BASILICATA,13,2021-22,33.2312404287902,306278713629403.0
BASILICATA,13,2021-22,27.3015873015873,634920634920635.0
BASILICATA,13,2021-22,39.1044776119403,0.0
BASILICATA,13,2021-22,33.6092715231788,33112582781457.0
BASILICATA,13,2021-22,6.66666666666667,0.0
BASILICATA,13,2021-22,44.0,0.0
BASILICATA,13,2021-22,49.0825688073394,0.0
BASILICATA,13,2021-22,39.4736842105263,0.0
BASILICATA,13,2021-22,51.123595505618,0.0
BASILICATA,13,2021-22,49.7435897435897,0.0
BASILICATA,13,2021-22,50.0,0.0
BASILICATA,13,2021-22,46.6666666666667,0.0
BASILICATA,13,2021-22,11.5631691648822,1.49892933618844
BASILICATA,13,2021-22,9.91735537190083,413223140495868.0
BASILICATA,13,2021-22,13.3333333333333,2.66666666666667
BASILICATA,13,2021-22,10.7551487414188,1.60183066361556
BASILICATA,13,2021-22,16.6666666666667,0.0
BASILICATA,13,2021-22,26.0869565217391,0.0
BASILICATA,13,2021-22,15.7194679564692,5.07859733978235
BASILICATA,13,2021-22,21.5277777777778,6.25
BASILICATA,13,2021-22,14.5161290322581,4.83870967741935
BASILICATA,13,2021-22,15.1979565772669,5.23627075351213
BASILICATA,13,2021-22,7.14285714285714,7.14285714285714
BASILICATA,13,2021-22,36.0,0.0
BASILICATA,13,2021-22,4.92957746478873,2.8169014084507
BASILICATA,13,2021-22,4.28571428571429,2.38095238095238
BASILICATA,13,2021-22,6.84931506849315,4.10958904109589
BASILICATA,13,2021-22,4.74452554744525,2.91970802919708
BASILICATA,13,2021-22,0.0,0.0
BASILICATA,13,2021-22,33.3333333333333,0.0
BASILICATA,13,2021-22,3.7914691943128,19.9052132701422
BASILICATA,13,2021-22,3.87323943661972,19.7183098591549
BASILICATA,13,2021-22,3.6231884057971,20.2898550724638
BASILICATA,13,2021-22,3.58851674641148,20.0956937799043
BASILICATA,13,2021-22,25.0,0.0
BASILICATA,13,2021-22,11.9444444444444,2.5
BASILICATA,13,2021-22,11.2627986348123,2.38907849829352
BASILICATA,13,2021-22,14.9253731343284,2.98507462686567
BASILICATA,13,2021-22,12.3919308357349,2.59365994236311
BASILICATA,13,2021-22,0.0,0.0
BASILICATA,13,2021-22,0.0,0.0
BASILICATA,13,2021-22,0.0,7.08661417322835
BASILICATA,13,2021-22,0.0,7.69230769230769
BASILICATA,13,2021-22,0.0,3.03030303030303
BASILICATA,13,2021-22,0.0,6.63900414937759
BASILICATA,13,2021-22,0.0,16.6666666666667
BASILICATA,13,2021-22,0.0,14.2857142857143
BASILICATA,13,2021-22,1.50501672240803,21.0702341137124
BASILICATA,13,2021-22,1.06007067137809,20.1413427561837
BASILICATA,13,2021-22,1.91082802547771,21.9745222929936
BASILICATA,13,2021-22,1.45672664952871,20.9940017137961
BASILICATA,13,2021-22,0.0,27.2727272727273
BASILICATA,13,2021-22,0.0,30.7692307692308
CALABRIA,13,2021-22,41.9372900335946,223964165733483.0
CALABRIA,13,2021-22,33.8078291814947,237247924080664.0
CALABRIA,13,2021-22,49.0947816826411,212992545260916.0
CALABRIA,13,2021-22,41.1407766990291,242718446601942.0
CALABRIA,13,2021-22,43.5897435897436,0.0
CALABRIA,13,2021-22,60.2941176470588,0.0
CALABRIA,13,2021-22,42.3529411764706,0.0
CALABRIA,13,2021-22,34.4086021505376,0.0
CALABRIA,13,2021-22,45.3441295546559,0.0
CALABRIA,13,2021-22,42.7215189873418,0.0
CALABRIA,13,2021-22,25.0,0.0
CALABRIA,13,2021-22,46.1538461538462,0.0
CALABRIA,13,2021-22,20.9103840682788,568990042674253.0
CALABRIA,13,2021-22,16.4921465968586,785340314136126.0
CALABRIA,13,2021-22,26.3322884012539,313479623824451.0
CALABRIA,13,2021-22,21.5348472983555,62646828504307.0
CALABRIA,13,2021-22,16.6666666666667,0.0
CALABRIA,13,2021-22,19.2982456140351,0.0
CALABRIA,13,2021-22,28.4873658705434,553824852890274.0
CALABRIA,13,2021-22,23.5460992907801,425531914893617.0
CALABRIA,13,2021-22,30.1149425287356,597701149425287.0
CALABRIA,13,2021-22,28.4447728112301,591060214259328.0
CALABRIA,13,2021-22,17.8571428571429,0.0
CALABRIA,13,2021-22,36.4583333333333,0.0
CALABRIA,13,2021-22,24.7967479674797,609756097560976.0
CALABRIA,13,2021-22,21.2389380530973,589970501474926.0
CALABRIA,13,2021-22,33.112582781457,662251655629139.0
CALABRIA,13,2021-22,24.8380129589633,647948164146868.0
CALABRIA,13,2021-22,14.2857142857143,0.0
CALABRIA,13,2021-22,36.3636363636364,0.0
CALABRIA,13,2021-22,4.51570680628272,8.90052356020942
CALABRIA,13,2021-22,3.67985280588776,7.54369825206992
CALABRIA,13,2021-22,6.60592255125285,12.3006833712984
CALABRIA,13,2021-22,4.49362843729041,8.85311871227364
CALABRIA,13,2021-22,14.2857142857143,14.2857142857143
CALABRIA,13,2021-22,3.84615384615385,7.69230769230769
CALABRIA,13,2021-22,13.0762782900251,922045264040235.0
CALABRIA,13,2021-22,12.3062015503876,872093023255814.0
CALABRIA,13,2021-22,18.125,1.25
CALABRIA,13,2021-22,12.7177700348432,958188153310104.0
CALABRIA,13,2021-22,15.3846153846154,0.0
CALABRIA,13,2021-22,25.9259259259259,0.0
CALABRIA,13,2021-22,2.28136882129278,3.54879594423321
CALABRIA,13,2021-22,2.0440251572327,3.77358490566038
CALABRIA,13,2021-22,3.28947368421053,2.63157894736842
CALABRIA,13,2021-22,2.1680216802168,3.7940379403794
CALABRIA,13,2021-22,0.0,0.0
CALABRIA,13,2021-22,4.34782608695652,0.0
CALABRIA,13,2021-22,6.09726590854101,13.1623518025647
CALABRIA,13,2021-22,3.5031847133758,12.4734607218684
CALABRIA,13,2021-22,8.29616413916146,13.7823371989295
