ANNOSCOLASTICO,CODICEISTITUTO,SEZIONE,CODICECRITERIO,PUNTEGGIOSCUOLA,MOTIVAZIONEPUNTEGGIOSCUOLA,_source_file,_dataset_id,_extracted_at
201617,BSIC823002,Esiti,23,4,"Le competenze sociali e civiche sono discretamente sviluppate (collaborazione tra pari, responsabilita', rispetto delle regole, autonomia di lavoro e comportamento). La maggior parte degli studenti raggiunge una adeguata autonomia nell'organizzazione dello studio e nell'autoregolazione dell'apprendimento. Sono presenti alcuni casi di comportamenti problematici. La scuola adotta criteri comuni per la valutazione del comportamento e utilizza almeno uno strumento per valutare il raggiungimento delle competenze chiave e di cittadinanza degli studenti al termine della scuola primaria e della secondaria di primo grado.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,ATIC809002,Esiti,23,5,"La collaborazione tra pari, la responsabilita', il rispetto delle regole sono adeguatamente sviluppate attraverso percorsi trasversali a tutte le discipline. Dai questionari somministrati agli alunni e ai genitori emerge che, seppur in presenza di isolati casi di alunni con insufficiente autocontrollo, la maggior parte degli studenti sviluppa adeguate competenze sociali e civiche (collaborazione tra pari e rispetto delle regole) e una adeguata autonomia nell'organizzazione dello studio e nell'autoregolazione dell'apprendimento. Non sono presenti concentrazioni anomale di comportamenti problematici. Per la valutazione del comportamento e delle competenze di cittadinanza, vengono adottati criteri comuni ed una comune griglia di valutazione.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,NAIS078002,Esiti,22,3,Motivazione non dichiarata,VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PTIC81800Q,Esiti,24,5,"I risultati degli studenti nel successivo percorso di studio sono buoni: pochi studenti incontrano difficolta' di apprendimento (non sono ammessi alla classe successiva, hanno debiti formativi o cambiano l'indirizzo di studio) e il numero di abbandoni nel percorso di studi successivo e' molto contenuto. Gli studenti usciti dalla primaria ottengono risultati buoni nel segmento superiore e la dispersione scolastica al termine del primo anno di scuola superiore degli studenti della scuola media dell'istituto e' molto bassa.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PZIS028007,Esiti,24,4,"La scuola non raccoglie in modo sistematico informazioni sui risultati degli studenti nei successivi percorsi di studio:rileva prevalentemente dati relativi all'avviamento all'occupazione (stage, formazione non universitaria, ecc.) e al successivo inserimento nel mercato del lavoro.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,TOEE05100A,Esiti,22,5,"I punteggi ottenuti alle prove Invalsi nella maggior parte delle classi, 41 in totale, rivelano un livello di competenze acquisite superiore alla media delle scuole con contesto socio economico e culturale simile (ESCS). Il dato generale e' corroborato dai risultati specifici conseguiti in italiano e matematica per fasce di livello, infatti la quota di studenti collocata nei livelli 1 e 2 in italiano e matematica risulta inferiore rispetto alle percentuali ottenute nei livelli 4 e 5, anche se un incremento delle fasce piu' alte sarebbe auspicabile vista anche la varianza interna alle classi. In matematica la variabilita' dei risultati tra le classi risulta sensibilmente superiore alla media del nord ovest e del territorio nazionale, anche se in decremento nel tempo (dalla seconda alla quinta).La possibilita' di casi di cheating si ritiene escludibile anche in conseguenza del fatto che sia l'anno scorso, sia due anni fa due plessi del Circolo sono stati oggetto di supervisione da parte di valutatori esterni.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,RMIC820005,Esiti,21,4,Generalmente l'utenza apprezza l'operato della scuola. I pochi trasferimenti sono legati ad esigenze familiari e non a motivi di contrasto con la scuola. Il livello medio culturale delle famiglie di molti alunni e' medio basso la scuola riesce ad incidere positivamente su tale criticita'.,VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,BOIC84800Q,Esiti,24,4,"I risultati degli studenti nel successivo percorso di studio non sono stati rilevati il consiglio orientativo non sembra efficace. Alcuni dati mostrano una valutazione sul positivo proseguimento corso di studi, presso la scuola secondaria di secondo grado, degli alunni diplomati, qualora si sia seguito il consiglio orientativo.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,RMIC883008,Esiti,23,6,"Il livello delle competenze chiave e di cittadinanza raggiunto dagli studenti e' buono in tutte le classi nei vari plessi le competenze sociali e civiche sono ben sviluppate: esistono rapporti di collaborazione tra pari, responsabilita' e rispetto delle regole soprattutto in questo anno scolastico si e' lavorato molto a classi aperti in un positivo clima di cooperative learning. In generale gli studenti raggiungono una ottima autonomia nell'organizzazione dello studio e nell'autoregolazione dell'apprendimento, La scuola adotta criteri comuni per la valutazione del comportamento.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PAEE019001,Esiti,24,3,"La scuola non riesce ad accogliere in modo sistematico informazioni sui risultati degli studenti nei successivi percorsi di studio, in quanto manca una collaborazione con gli altri ordini di scuola oltre la secondaria di primo grado.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PAIC84500B,Esiti,22,6,"I punteggi della scuola in italiano e matematica sono superiori alla media nazionale. Tra le classi si evidenzia una leggera disomogeneita', soprattutto in matematica. La quota di studenti collocata nel livello 1 in italiano e matematica e' decisamente inferiore alla media nazionale mentre nel livello 2 e' superiore.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PAEE10200C,Esiti,23,5,Il giudizio assegnato e' dettato da quanto realizzato nel corso dell'anno riguardo all'Innovazione digitale ( PNSD Percorso di autoformazione sulla didattica digitale integrata ... ) e alla Progettazione didattica finalizzata al raggiungimento delle Competenze chiave europee.,VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,CASL01000N,Esiti,23,5,"L'Istituto dispone di criteri di valutazione unitari per l'assegnazione del voto di comportamento e considera attentamente le otto competenze chiave per la cittadinanza in momenti cruciali della valutazione dello studente, anche se non dispone di uno strumento specifico per misurarne il raggiungimento. L'Istituto dedica molta attenzione alle otto competenze chiave per la cittadinanza, ma non dispone di tabelle specifiche per misurarne il raggiungimento per alunno, classe, indirizzo e plesso. L'esame dei provvedimenti disciplinari, dei voti di condotta e delle valutazioni di profitto indica che gli alunni hanno raggiunto buoni risultati nelle competenze chiave e che la maggior parte degli studenti raggiunge una adeguata autonomia nell'organizzazione dello studio e nell'autoregolazione dell'apprendimento. Non si manifestano situazioni anomale e gli studenti hanno acquisito alti livelli di competenza nell'accettazione della diversita' e nella interazione per l'inclusione dei disabili.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,BRIS00300D,Esiti,23,7,"In continuita' con il POF, il PTOF e' stato elaborato dal collegio in modo fortemente curvato sui temi e sui percorsi della Cittadinanza attiva. Tutti i progetti extracurriculari convergono su obiettivi condivisi relativi alla educazione alla cittadinanza, integrandosi con il lavoro ed i progetti delle associazioni del territorio impegnate nei settori della cooperazione, del volontariato, dell'esercizio della cittadinanza responsabile.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,TOIC8BL004,Esiti,24,4,"I risultati degli studenti nel successivo percorso di studio sono buoni. Pochi studenti incontrano difficolta' di apprendimento o non sono ammessi alla classe successiva e il numero di ripetenze nel percorso di studi successivo e' molto contenuto.In base alle nostre conoscenze, il numero degli alunni fermati durante il primo anno di scuola secondaria di primo grado si aggira credibilmente all'intorno dell'1%. La scuola non e' in grado di fornire ulteriori dati perche' manca un monitoraggio dei risultati scolastici nel prosieguo degli studi degli ex alunni.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,SAIC83800T,Esiti,21,6,"Il giudizio '6' e' motivato dal fatto che l'I.C. accoglie studenti provenienti da altre scuole e, nell' anno scolastico 2015/16, la percentuale di studenti ammessi alla classe successiva e' risultata pari al 99,8%. L'istituto ha quindi una percentuale di insuccesso scolastico pressoche' nulla e i criteri di valutazione adottati dalla scuola assicurano il successo formativo degli alunni. All'esame di Stato,la percentuale degli alunni collocati nella fascia piu' bassa (6) e' risultata inferiore rispetto alle tre aree geografiche di riferimento (Italia, Campania e Salerno) e la percentuale degli alunni della fascia alta (9 10 10 e lode) e' risultata superiore. Nel precedente anno scolastico nessun alunno ha abbandonato la scuola.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,NAIC8F700B,Esiti,22,4,"Il punteggio di italiano e matematica della scuola alle prove INVALSI e' superiore a quello di scuole con background socio economico e culturale simile. La varianza tra classi in italiano e matematica e' in linea o di poco inferiore a quella media, i punteggi delle classi non si discostano dalla media della scuola oppure in alcune classi si discostano in positivo. La quota di studenti collocata nei livelli 1 e 2 in italiano e' di poco superiore alla media nazionale ma nettamente inferiore alla media riscontrata in Campania e piu' in generale nel Sud Italia. La quota di studenti collocata al livello 1 e 2 in matematica e' nettamente superiore alla media riscontrata in Campania, nel Sud Italia e a livello nazionale, La quota di studenti collocata nei livelli 3 e 4 in italiano e matematica e' di poco superiore alla media nazionale e nettamente superiore alla media riscontrata in Campania e piu' in generale nel Sud Italia",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,ARIC826005,Esiti,23,5,"Il livello delle competenze chiave e di cittadinanza risulta generalmente buono in tutte le classi, dimostrando che le competenze sociali e civiche sono adeguatemente sviluppate sia nel lavoro quotidiano che nei progetti.La scuola ha da tempo elaborato un valido documento che permette di valutare il raggiungimento degli obiettivi e di avere degli indicatori operativi funzionali e condivisi.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,TVIC83700A,Esiti,22,4,"L'Istituto raggiunge risultati sopra la media nazionale e regionale sia nelle prove di italiano sia in quelle di matematica in particolare si evidenzia una maggiore resa in ambito matematico.Tuttavia si riscontra un punteggio inferiore alla media rispetto alle scuole con lo stesso livello socio economico e culturale. Nelle classi seconde si rileva una maggiore disparita', probabilmente per la diversa composizione dei gruppi. Le disparita' tra le diverse sedi hanno una forte correlazione con l'ambiente socio economico famigliare.La quota di studenti collocata nei livelli 1 e 2 in italiano e in matematica e' inferiore alla media nazionale, mentre quella degli studenti di livello 5 in italiano e in matematica e' superiore.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,AGIS01700D,Esiti,21,4,"La scuola perde qualche studente nel passaggio da un anno all'altro e in alcuni indirizzi si verificano trasferimenti e abbandoni. Un certo numero, di eta' superiore all'obbligo scolastico, ha optato per l'inserimento nel mondo del lavoro o per percorsi di itruzione e formazione professionale.Gli alunni non ammessi non sempre sono motivati e sostenuti dalle famiglie.La distribuzione per fasce di voto evidenzia una concentrazione anomala in alcune fasce.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PSIC810002,Esiti,22,5,"Il punteggio di italiano e matematica della classe seconda primaria alle prove INVALSI e' superiore a quello di scuole con background socio economico e culturale simile. La varianza tra classi in italiano e matematica e' in linea o di poco inferiore a quella media, i punteggi delle classi non si discostano dalla media dell'Istituto. La quota di studenti collocata nei livelli 1 e 2 in italiano e in matematica e' compensata dall'alto numero di studenti situati in livelli intermedi o alti.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PIPS04000G,Esiti,24,5,"La quota degli studenti immatricolati all'universita' e' superiore alla media provinciale e regionale e i crediti conseguiti dai diplomati dopo 1 e 2 anni di universita' sono positivi in chiave comparativa rispetto ai dati provinciali e regionali. Tali risultati acquistano maggiore valore, tenendo conto che una parte degli studenti entra nella scuola superiore, in uscita dalla secondaria di primo grado, anche con valutazioni medio basse e che vengono accolti diversi ragazzi con percorsi problematici in altri licei.Il giudizio e' positivo anche se manca (ed e' tanto piu' difficile da costruire in un contesto di cronica mancanza di risorse) un monitoraggio sistematico dei risultati a distanza.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,BSIC8AM007,Esiti,22,3,"Il punteggio di italiano e matematica della scuola alle prove INVALSI e' abbastanza in linea con quello di scuole con background socio / economico e culturale simile. La varianza tra classi in italiano e in matematica e' superiore a quella media, i punteggi delle classi non si discostano molto dalla media della scuola, ci sono casi di singole classi in italiano e matematica che si discostano in negativo dalla media della scuola. La quota di studenti collocata nei livelli 1 in italiano e in matematica non e' sempre in linea con la media nazionale.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,RMIC81600D,Esiti,24,3,"I risultati degli studenti della scuola nel percorso successivo di studio sono positivi, il 100% degli alunni della scuola primaria frequentanti la scuola secondaria di primo grado di questo istituto sono ammessi alla classe successiva e non si registrano episodi di abbandono.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,RAIC808006,Esiti,24,3,"Per le scuole del I ciclo. I risultati degli studenti nel successivo percorso di studio sono sufficienti. Nel passaggio dalla scuola primaria alla secondaria di i grado non presentano particolari difficolta' anche se alcuni studenti faticano ad assimilare un metodo di studio adeguato.Alla scuola secondaria di I grado ,  negli ultimi anni, si e' registrato un elevato numero di studenti non ammessi, in particolare alla classe 3^. Relativamente agli esiti Invalsi a distanza, non c'e' un equilibrio nei risultati che, a volte, sono di molto inferiori o di molto superiori rispetto alle medie nazionali.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,RMIC8DH001,Esiti,21,4,"E' stato scelto il valore 4 perche' l'istituto non perde studenti nel passaggio da un anno all'altro, tranne singoli casi giustificati. La distribuzione degli studenti nell'esame di stato della secondaria di I grado presenta un aumento delle fasce di voto otto e nove mentre diminuiscono i sei attribuiti e i dieci.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,SOTD070002,Esiti,23,5,"Il livello delle competenze chiave e di cittadinanza raggiunto dagli studenti e' in generale piu' che accettabile non sono presenti situazioni (classi, plessi, ecc.) nelle quali siano scarsamente sviluppate le competenze sociali e civiche (collaborazione tra pari, responsabilita' e rispetto delle regole). In generale gli studenti raggiungono una sufficiente autonomia nell'organizzazione dello studio e nell'autoregolazione dell'apprendimento sono presenti casi isolati di studenti che non raggiungono una adeguata autonomia. La scuola adotta criteri comuni per la valutazione del comportamento, comprendendo anche una valutazione del raggiungimento delle competenze chiave di cittadinanza (es. collaborazione tra pari, responsabilita' e autonomia nel lavoro scolastico).",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,RCIC82300D,Esiti,21,6,La scuola non perde studenti nel passaggio da un anno all'altro e mantiene costante negli anni il numero complessivo degli alunni. La distribuzione degli studenti per fasce di voto evidenzia una situazione di equilibrio. I criteri di selezione adottati dalla scuola sono adeguati a garantire il successo formativo degli studenti.,VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,MEIS01600T,Esiti,24,6,"La scuola ha avviato il monitoraggio sistematico degli studenti nei successivi percorsi di studio e di inserimento nel mondo del lavoro. Nell'a.s. 2015/16 ha avviato il programma FIXO Yei (Ministero del Lavoro Italia Lavoro / Garanzia Giovani), che monitora i diplomati degli ultimi 3 anni, e ha contribuito a recuperare un gruppo di giovani NEET ex allievi, per indirizzarli verso un percorso di occupazione tramite il circuito Garanzia Giovani. Una risposta positiva comincia ad emergere anche dalle imprese. Infatti e' aumentato il numero di convenzioni con le aziende che hanno accolto i nostri studenti per stage, percorsi di alternanza scuola lavoro e tirocini formativi estivi.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,MTIC828006,Esiti,23,6,"Il livello delle competenze chiave e di cittadinanza conseguito dagli studenti e' buono le competenze sociali e civiche sono adeguatamente sviluppate. Esiste una discreta collaborazione tra pari e non ci sono concentrazioni anomale di comportamenti problematici.I traguardi raggiunti riflettono il lavoro di raccordo che in questo ultimo anno e' stato effettuato tra le componenti docenti dei diversi gradi di istruzione rispetto agli obiettivi condivisi nel POF, nel curricolo verticale, nella rubrica di valutazione (Il nostro e' un Istituto Comprensivo di recente istituzione, pertanto le azioni di miglioramento sono state progressivamente attuate e definite nel corso del presente anno scolastico).",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,CHTD07000B,Esiti,24,4,"Per le scuole del I cicloI risultati degli studenti nel successivo percorso di studio sono buoni: pochi studenti incontrano difficolta'' di apprendimento (non sono ammessi alla classe successiva, hanno debiti formativi o cambiano l'indirizzo di studio) e il numero di abbandoni nel percorso di studi successivo e' molto contenuto. Per le scuole del II cicloLa scuola non raccoglie in modo sistematico informazioni sui risultati degli studenti nei successivi percorsi di studio e di avviamento al mondo del lavoro (stage, formazione non universitaria, ecc.) e il loro inserimento nel mercato del lavoro. Il numero di immatricolati all'universita'' e' nella media o di poco inferiore alla media provinciale e regionale. I risultati raggiunti dagli studenti immatricolati all'universita'' sono buoni.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,VVIS009007,Esiti,24,4,"La scuola non raccoglie in modo sistematico informazioni sui risultati degli studenti nei successivi percorsi di studio e di avviamento al mondo del lavoro (stage, formazione non universitaria, ecc.) Una percentuale di diplomati decisamente piu' alta ,  rispetto alle medie di riferimento si inserisce nel mondo del lavoro in tempi relativamente breviI risultati raggiunti dagli studenti immatricolati all'universita' sono buoni (la mediana dei crediti conseguiti dai diplomati dopo 1 e 2 annidi universita' e' almeno 30 su 60).",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,CTPM03000Q,Esiti,24,4,"La scuola raccoglie in modo non sistematico informazioni sui risultati degli studenti nei successivi percorsi di studio e di avviamento al mondo del lavoro (stage, formazione non universitaria, ecc.) e il loro inserimento nel mercato del lavoro. Il numero di immatricolati all'universita' e' nella media o di poco inferiore alla media provinciale e regionale. I risultati raggiunti dagli studenti immatricolati all'universita' sono buoni in particolare nell'ambito sanitario, sociale e umanistico.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,NAIC8E200N,Esiti,24,4,"I risultati degli studenti nel successivo percorso di studio sono buoni: pochi studenti incontrano difficolta' di apprendimento (non sono ammessi alla classe successiva, hanno debiti formativi o cambiano l'indirizzo di studio) e il numero di abbandoni nel percorso di studi successivo e' molto contenuto. Gli studenti, soprattutto quelli che hanno seguito il Consiglio Orientativo, proseguono con successo il loro percorso formativo.La scuola, puo' migliorare gli esiti, creando un monitoraggio sull'orientamento degli alunni in ingresso alla classe terza, intermedio e finale.Il giudizio autoassegnatoci e' stato diminuito di un punto, alla luce del nuovo indicatore che evidenzia che gli alunni non sostengono gli esiti della classe terza nelle successive rilevazioni del secondo anno di scuola secondaria di secondo grado, soprattutto in matematica.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,NAIC8AQ00P,Esiti,23,5,Motivazione non dichiarata,VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,ANIS014007,Esiti,24,5,"La scuola monitora in maniera sistematica i risultati degli studenti nei successivi percorsi di studio e di avviamento al mondo del lavoro (stage, formazione non universitaria, ecc.) e il loro inserimento nel mercato del lavoro. Il numero di immatricolati all'universita' e' superiore alla media cosi come i risultati nell'area disciplinare di riferimento (area scientifica).",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,VTIC812008,Esiti,22,3,Il punteggio di matematica della nostra Scuola alle prove INVALSI e' inferiore rispetto a quello di scuole con background socio economico e culturale simile.,VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,CAEE033002,Esiti,21,4,"La scuola garantisce il successo formativo di buona parte degli studenti. E'attenta ad individuare le situazioni, quali i Bisogni Educativi Speciali, che potrebbero condizionare il raggiungimento del successo formativo da parte di ciascuno. In tutti questi casi elabora percorsi di apprendimento personalizzati.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,SAEE13300N,Esiti,21,4,"La scuola non perde alunni nel passaggio da un anno all'altro, in linea con i risultati nazionali, e i trasferimenti sono contenuti e giustificati. . Gli esiti di apprendimento vengono rilevati bimestralmente Esistono criteri di valutazione condivisi, ma gli stessi sono generali e non specifici per disciplineLa scuola ha iniziato, grazie ai docenti assegnati sull'organico potenziato, a mettere in campo azioni di consolidamento e recupero a carattere laboratoriale.Ancora, comunque, i miglioramenti degli studenti nascono da pratiche didattiche non formalizzate e fanno forte riferimento al supporto della famiglia.SCUOLA DELL'INFANZIAPer quanto riguarda la Scuola dell'infanzia, molti bambini mostrano curiosita' per la maggior parte delle attivita' proposte, partecipando ad esse con interesse e gioia. Gli alunni accettano spesso di mettersi in gioco. La Scuola ha condiviso per linee generali i criteri per verificare il raggiungimento dei traguardi formativi ma la rilevazione delle competenze degli alunni ha luogo in maniera episodica ed impressionisticaI trasferimenti degli alunni sono sporadici e comunque giustificati. Qualche bambino e' trattenuto nella Scuola dell'Infanzia sulla base di consiglio della ASL ed in relazione a disabilita' accertate.Buona parte degli alunni esprime con difficolta' le proprie emozioni . Anche se molti bambini esprimono volentieri la propria opinione, spesso non sono in grado di argomentarla.La rilevazione delle competenze degli alunni ha luogo in maniera episodica ed impressionistica.Lo sviluppo dell'autonomia degli alunni e' spesso ostacolato dalla presenza eccessivamente protettiva dei genitori che tendono a sostituirsi ai loro figli, non dando loro la possibilita' di esprimersi.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,BGIC859008,Esiti,22,4,"Il punteggio di italiano e matematica della scuola alle prove INVALSI non e' sempre in linea con quello di scuole con background socio economico e culturale simile. La variabilita' tra classi in italiano e in matematica e' pari a quella media o poco superiore, ci sono casi di singole classi in italiano e matematica che si discostano in negativo dalla media della scuola. La quota di studenti collocata nel livello 1 in italiano e in matematica e' piu' bassa della media regionale, anche se il livello 3 risulta molto piu' popolato (rispetto all'1 e al 5).L'effetto attribuibile alla scuola sugli apprendimenti e' pari all'effetto medio regionale, anche se i punteggi medi di scuola sono inferiori a quelli medi regionali, oppure i punteggi medi sono pari a quelli medi regionali.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PAIC8AP007,Esiti,24,6,"Dall'esame dei dati restituiti si evince che le scelte degli alunni a conclusione del percorso della scuola secondaria di I grado sono orientate principalmente verso l'area scientifica ed umanistica.La corrispondenza tra il consiglio orientativo dato e la scelta effettuata e' molto positiva e supera i dati delle aree di riferimento.Alcuni alunni vengono indirizzati alla frequenza di corsi professionali e questo impedisce la diffusione dell'abbandono scolastico. La percentuale dei ragazzi promossi nel primo anno di scuola superiore e che hanno seguito il consiglio orientativo supera i risultati della regione, della macroarea Sud e isole e dell'Italia.L'Istituto ha attribuito una funzione strumentale appositamente dedicata che monitora le scelte effettuate dagli alunni a conclusione del ciclo dei due ordini di scuola. La scuola favorisce il successo formativo a tutti i livelli e secondo le scelte effettuate da ciascun ragazzo.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,VAPC040006,Esiti,23,5,"Il livello delle competenze chiave e di cittadinanza raggiunto dagli studenti e' buono le competenze sociali e civiche sono adeguatamente sviluppate (collaborazione tra pari, responsabilita' e rispetto delle regole). La maggior parte degli studenti raggiunge una adeguata autonomia nell'organizzazione dello studio e nell'autoregolazione dell'apprendimento.Non sono presenti concentrazioni anomale di comportamenti problematici in specifiche sezioni, plessi, indirizzi di scuola. La scuola adotta criteri comuni per valutare il comportamento e talune competenze di cittadinanza, anche se alcuni criteri sono troppo generici.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,MISL01000C,Esiti,21,6,"La scuola non perde studenti nel passaggio da un anno all'altro, tranne singoli casi giustificati e accoglie studenti provenienti da altre scuole.I criteri di selezione adottati dalla scuola sono adeguati a garantire il successo formativo degli studenti.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,PCIC81600L,Esiti,23,5,"Il livello delle competenze chiave e di cittadinanza raggiunto dagli studenti e' buono le competenze sociali e civiche sono adeguatamente sviluppate (collaborazione tra pari, responsabilita' e rispetto delle regole). La maggior parte degli studenti raggiunge un'adeguata autonomia nell'organizzazione dello studio e nell'autoregolazione dell'apprendimento. Non sono presenti concentrazioni anomale di comportamenti problematici in specifiche sezioni, plessi, indirizzi di scuola. La scuola adotta criteri comuni per la valutazione del comportamento e utilizza il modello sperimentale del Ministero per certificare il raggiungimento delle competenze chiave e di cittadinanza degli studenti al termine sia della scuola primaria che di quella secondaria.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,CEIC8A3005,Esiti,23,7,"Il livello delle competenze chiave e di cittadinanza raggiunto dagli studenti e' molto soddisfacente gli esiti documentati depongono per una evidente introiezione di strategie collaborative, responsabili e consapevoli. Le competenze sociali e civiche sono sviluppate in maniera efficace (collaborazione tra pari, responsabilita' e rispetto delle regole). La maggior parte degli studenti raggiunge una positiva autonomia nell'organizzazione dello studio e nell'autoregolazione dell'apprendimento.La scuola ha adottato criteri comuni per la valutazione del raggiungimento delle competenze chiave edi cittadinanza attraverso l'adozione della certificazione ministeriale delle competenze e l'elaborazione di rubriche di valutazione e di griglie di osservazione frutto di una intensa formazione in rete. Le iniziative annuali della programmazione di Educazione alla legalita' sono state rivolte ad una piu' fattiva ed intensa collaborazione con le istituzioni del territorio che hanno testimoniato alla scuola l'impegno proficuo in molteplici iniziative pubbliche.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
201617,VVIC82000T,Esiti,24,3,"Il numero di alunni che non ha seguito il consiglio orientativo e' piu' marcato rispetto alle altre medie di riferimento tuttavia, la percentuale dei promossi al I anno che hanno seguito il consiglio stesso registra una differenza minima ( 0,3) rispetto alla percentuale nazionale.",VALUTAZIONE_ESITI_STA20161720170831.csv,VALUTAZIONE_ESITI_STA,2026-06-15T00:39:05.252660
