AnnoS;AteneoNOME;AteneoCOD;Nome Gruppo Disciplinare;RegioneSedeDiploma;Lau
2022;Ca' Foscari Venezia;2701;Letterario-Umanistico                                                                                                                                                                                                                                     ;Provincia autonoma di BOLZANO;1
2022;Ca' Foscari Venezia;2701;Letterario-Umanistico                                                                                                                                                                                                                                     ;Provincia autonoma di TRENTO;8
2022;Ca' Foscari Venezia;2701;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;5
2022;Ca' Foscari Venezia;2701;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;29
2022;Ca' Foscari Venezia;2701;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE NON FORNITA;1
2022;Ca' Foscari Venezia;2701;Letterario-Umanistico                                                                                                                                                                                                                                     ;SARDEGNA;3
2022;Ca' Foscari Venezia;2701;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;4
2022;Ca' Foscari Venezia;2701;Letterario-Umanistico                                                                                                                                                                                                                                     ;TOSCANA;5
2022;Ca' Foscari Venezia;2701;Letterario-Umanistico                                                                                                                                                                                                                                     ;VALLE D'AOSTA;1
2022;Ca' Foscari Venezia;2701;Letterario-Umanistico                                                                                                                                                                                                                                     ;VENETO;309
2022;Cagliari;9201;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;1
2022;Cagliari;9201;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;1
2022;Cagliari;9201;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;1
2022;Cagliari;9201;Letterario-Umanistico                                                                                                                                                                                                                                     ;SARDEGNA;134
2022;Calabria;7801;Letterario-Umanistico                                                                                                                                                                                                                                     ;CALABRIA;197
2022;Calabria;7801;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;1
2022;Calabria;7801;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;2
2022;Cassino;6001;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;11
2022;Cassino;6001;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;36
2022;Cassino;6001;Letterario-Umanistico                                                                                                                                                                                                                                     ;MOLISE;6
2022;Catania;8701;Letterario-Umanistico                                                                                                                                                                                                                                     ;CALABRIA;1
2022;Catania;8701;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;1
2022;Catania;8701;Letterario-Umanistico                                                                                                                                                                                                                                     ;MARCHE;1
2022;Catania;8701;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;1
2022;Catania;8701;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;2
2022;Catania;8701;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE NON FORNITA;3
2022;Catania;8701;Letterario-Umanistico                                                                                                                                                                                                                                     ;SARDEGNA;1
2022;Catania;8701;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;380
2022;Chieti e Pescara;6901;Letterario-Umanistico                                                                                                                                                                                                                                     ;ABRUZZO;175
2022;Chieti e Pescara;6901;Letterario-Umanistico                                                                                                                                                                                                                                     ;BASILICATA;5
2022;Chieti e Pescara;6901;Letterario-Umanistico                                                                                                                                                                                                                                     ;CALABRIA;2
2022;Chieti e Pescara;6901;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;4
2022;Chieti e Pescara;6901;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;2
2022;Chieti e Pescara;6901;Letterario-Umanistico                                                                                                                                                                                                                                     ;MARCHE;2
2022;Chieti e Pescara;6901;Letterario-Umanistico                                                                                                                                                                                                                                     ;MOLISE;15
2022;Chieti e Pescara;6901;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;16
2022;Chieti e Pescara;6901;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;1
2022;Chieti e Pescara;6901;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE NON FORNITA;6
2022;Chieti e Pescara;6901;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;2
2022;Chieti e Pescara;6901;Letterario-Umanistico                                                                                                                                                                                                                                     ;VENETO;1
2022;Enna KORE;8601;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;27
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;ABRUZZO;4
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;BASILICATA;3
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;CALABRIA;4
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;2
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;EMILIA ROMAGNA;48
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;FRIULI VENEZIA GIULIA;1
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;3
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;LIGURIA;1
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;LOMBARDIA;6
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;MARCHE;4
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;Provincia autonoma di BOLZANO;1
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;Provincia autonoma di TRENTO;5
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;10
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;2
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;SARDEGNA;1
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;14
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;UMBRIA;1
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;VALLE D'AOSTA;1
2022;Ferrara;3801;Letterario-Umanistico                                                                                                                                                                                                                                     ;VENETO;25
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;ABRUZZO;3
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;BASILICATA;6
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;CALABRIA;15
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;11
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;EMILIA ROMAGNA;3
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;FRIULI VENEZIA GIULIA;3
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;6
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;LIGURIA;4
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;LOMBARDIA;5
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;MARCHE;5
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;MOLISE;2
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;PIEMONTE;2
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;Provincia autonoma di BOLZANO;1
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;4
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;5
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;SARDEGNA;1
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;9
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;TOSCANA;298
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;UMBRIA;3
2022;Firenze;4801;Letterario-Umanistico                                                                                                                                                                                                                                     ;VENETO;3
2022;Foggia;7101;Letterario-Umanistico                                                                                                                                                                                                                                     ;BASILICATA;1
2022;Foggia;7101;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;1
2022;Foggia;7101;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;90
2022;Foggia;7101;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE NON FORNITA;1
2022;Genova;1001;Letterario-Umanistico                                                                                                                                                                                                                                     ;EMILIA ROMAGNA;3
2022;Genova;1001;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;1
2022;Genova;1001;Letterario-Umanistico                                                                                                                                                                                                                                     ;LIGURIA;194
2022;Genova;1001;Letterario-Umanistico                                                                                                                                                                                                                                     ;LOMBARDIA;4
2022;Genova;1001;Letterario-Umanistico                                                                                                                                                                                                                                     ;PIEMONTE;29
2022;Genova;1001;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;1
2022;Genova;1001;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;3
2022;Genova;1001;Letterario-Umanistico                                                                                                                                                                                                                                     ;SARDEGNA;2
2022;Genova;1001;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;1
2022;Genova;1001;Letterario-Umanistico                                                                                                                                                                                                                                     ;TOSCANA;3
2022;Genova;1001;Letterario-Umanistico                                                                                                                                                                                                                                     ;VENETO;1
2022;Insubria;1202;Letterario-Umanistico                                                                                                                                                                                                                                     ;CALABRIA;1
2022;Insubria;1202;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;1
2022;Insubria;1202;Letterario-Umanistico                                                                                                                                                                                                                                     ;LOMBARDIA;18
2022;Insubria;1202;Letterario-Umanistico                                                                                                                                                                                                                                     ;UMBRIA;1
2022;L'Aquila;6601;Letterario-Umanistico                                                                                                                                                                                                                                     ;ABRUZZO;43
2022;L'Aquila;6601;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;5
2022;L'Aquila;6601;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;17
2022;L'Aquila;6601;Letterario-Umanistico                                                                                                                                                                                                                                     ;MOLISE;2
2022;L'Aquila;6601;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;1
2022;L'Aquila;6601;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;1
2022;L'Aquila;6601;Letterario-Umanistico                                                                                                                                                                                                                                     ;UMBRIA;1
2022;Macerata;4301;Letterario-Umanistico                                                                                                                                                                                                                                     ;ABRUZZO;31
2022;Macerata;4301;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;4
2022;Macerata;4301;Letterario-Umanistico                                                                                                                                                                                                                                     ;EMILIA ROMAGNA;1
2022;Macerata;4301;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;2
2022;Macerata;4301;Letterario-Umanistico                                                                                                                                                                                                                                     ;LIGURIA;1
2022;Macerata;4301;Letterario-Umanistico                                                                                                                                                                                                                                     ;LOMBARDIA;2
2022;Macerata;4301;Letterario-Umanistico                                                                                                                                                                                                                                     ;MARCHE;182
2022;Macerata;4301;Letterario-Umanistico                                                                                                                                                                                                                                     ;MOLISE;3
2022;Macerata;4301;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;5
2022;Macerata;4301;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;1
2022;Macerata;4301;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE NON FORNITA;4
2022;Macerata;4301;Letterario-Umanistico                                                                                                                                                                                                                                     ;UMBRIA;2
2022;Messina;8301;Letterario-Umanistico                                                                                                                                                                                                                                     ;CALABRIA;58
2022;Messina;8301;Letterario-Umanistico                                                                                                                                                                                                                                     ;EMILIA ROMAGNA;1
2022;Messina;8301;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;82
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;ABRUZZO;5
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;BASILICATA;2
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;CALABRIA;21
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;9
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;EMILIA ROMAGNA;36
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;FRIULI VENEZIA GIULIA;6
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;8
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;LIGURIA;10
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;LOMBARDIA;1011
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;MARCHE;10
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;PIEMONTE;55
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;20
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;10
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE NON FORNITA;6
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;SARDEGNA;5
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;20
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;TOSCANA;7
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;UMBRIA;2
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;VALLE D'AOSTA;1
2022;Milano;1501;Letterario-Umanistico                                                                                                                                                                                                                                     ;VENETO;12
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;ABRUZZO;10
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;BASILICATA;3
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;CALABRIA;5
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;CAMPANIA;2
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;EMILIA ROMAGNA;11
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;FRIULI VENEZIA GIULIA;1
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;LAZIO;2
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;LIGURIA;1
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;LOMBARDIA;257
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;MARCHE;16
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;PIEMONTE;24
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;Provincia autonoma di TRENTO;2
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;PUGLIA;10
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;REGIONE ESTERA;5
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;SARDEGNA;3
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;SICILIA;12
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;TOSCANA;7
2022;Milano Cattolica;1504;Letterario-Umanistico                                                                                                                                                                                                                                     ;UMBRIA;1
