ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;ORG_GOV;COMP_ORG_GOV;GENERE;N_COMP_ORG_GOV
2024;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;06-Collegio dei revisori dei conti;Presidente;M;1
2024;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;07-Nucleo di valutazione;Presidente;F;0
2024;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;07-Nucleo di valutazione;Presidente;M;1
2024;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;08-Comitato unico di garanzia;Presidente;F;0
2024;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;08-Comitato unico di garanzia;Presidente;M;1
2024;08701;Catania - Università degli studi;Sicilia;ISOLE;04-Senato accademico;Presidente;F;0
2024;08701;Catania - Università degli studi;Sicilia;ISOLE;04-Senato accademico;Presidente;M;1
2024;08701;Catania - Università degli studi;Sicilia;ISOLE;05-Consiglio di amministrazione;Presidente;F;0
2024;08701;Catania - Università degli studi;Sicilia;ISOLE;05-Consiglio di amministrazione;Presidente;M;1
2024;08701;Catania - Università degli studi;Sicilia;ISOLE;06-Collegio dei revisori dei conti;Presidente;F;0
2024;08701;Catania - Università degli studi;Sicilia;ISOLE;06-Collegio dei revisori dei conti;Presidente;M;1
2024;08701;Catania - Università degli studi;Sicilia;ISOLE;07-Nucleo di valutazione;Presidente;F;0
2024;08701;Catania - Università degli studi;Sicilia;ISOLE;07-Nucleo di valutazione;Presidente;M;1
2024;08701;Catania - Università degli studi;Sicilia;ISOLE;08-Comitato unico di garanzia;Presidente;F;1
2024;08701;Catania - Università degli studi;Sicilia;ISOLE;08-Comitato unico di garanzia;Presidente;M;0
2024;09001;Sassari - Università degli studi;Sardegna;ISOLE;04-Senato accademico;Presidente;F;0
2024;09001;Sassari - Università degli studi;Sardegna;ISOLE;04-Senato accademico;Presidente;M;1
2024;09001;Sassari - Università degli studi;Sardegna;ISOLE;05-Consiglio di amministrazione;Presidente;F;0
2024;09001;Sassari - Università degli studi;Sardegna;ISOLE;05-Consiglio di amministrazione;Presidente;M;1
2024;09001;Sassari - Università degli studi;Sardegna;ISOLE;06-Collegio dei revisori dei conti;Presidente;F;1
2024;09001;Sassari - Università degli studi;Sardegna;ISOLE;06-Collegio dei revisori dei conti;Presidente;M;0
2024;09001;Sassari - Università degli studi;Sardegna;ISOLE;07-Nucleo di valutazione;Presidente;F;0
2024;09001;Sassari - Università degli studi;Sardegna;ISOLE;07-Nucleo di valutazione;Presidente;M;1
2024;09001;Sassari - Università degli studi;Sardegna;ISOLE;08-Comitato unico di garanzia;Presidente;F;1
2024;09001;Sassari - Università degli studi;Sardegna;ISOLE;08-Comitato unico di garanzia;Presidente;M;0
2024;09201;Cagliari - Università degli studi;Sardegna;ISOLE;04-Senato accademico;Presidente;F;0
2024;09201;Cagliari - Università degli studi;Sardegna;ISOLE;04-Senato accademico;Presidente;M;1
2024;09201;Cagliari - Università degli studi;Sardegna;ISOLE;05-Consiglio di amministrazione;Presidente;F;0
2024;09201;Cagliari - Università degli studi;Sardegna;ISOLE;05-Consiglio di amministrazione;Presidente;M;1
2024;09201;Cagliari - Università degli studi;Sardegna;ISOLE;06-Collegio dei revisori dei conti;Presidente;F;0
2024;09201;Cagliari - Università degli studi;Sardegna;ISOLE;06-Collegio dei revisori dei conti;Presidente;M;1
2024;09201;Cagliari - Università degli studi;Sardegna;ISOLE;07-Nucleo di valutazione;Presidente;F;0
2024;09201;Cagliari - Università degli studi;Sardegna;ISOLE;07-Nucleo di valutazione;Presidente;M;1
2024;09201;Cagliari - Università degli studi;Sardegna;ISOLE;08-Comitato unico di garanzia;Presidente;F;1
2024;09201;Cagliari - Università degli studi;Sardegna;ISOLE;08-Comitato unico di garanzia;Presidente;M;0
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;01-Rettore;Componenti;F;13
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;02-Prorettore vicario;Componenti;F;31
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;03-Direttore generale;Componenti;F;25
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;04-Senato accademico;Componenti;F;618
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;05-Consiglio di amministrazione;Componenti;F;278
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;06-Collegio dei revisori dei conti;Componenti;F;142
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;07-Nucleo di valutazione;Componenti;F;210
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;08-Comitato unico di garanzia;Componenti;F;602
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;01-Rettore;Componenti;M;84
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;02-Prorettore vicario;Componenti;M;71
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;03-Direttore generale;Componenti;M;72
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;04-Senato accademico;Componenti;M;1039
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;05-Consiglio di amministrazione;Componenti;M;606
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;06-Collegio dei revisori dei conti;Componenti;M;198
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;07-Nucleo di valutazione;Componenti;M;305
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;08-Comitato unico di garanzia;Componenti;M;326
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;01-Rettore;Presidente;F;0
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;02-Prorettore vicario;Presidente;F;0
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;03-Direttore generale;Presidente;F;0
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;04-Senato accademico;Presidente;F;14
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;05-Consiglio di amministrazione;Presidente;F;12
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;06-Collegio dei revisori dei conti;Presidente;F;18
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;07-Nucleo di valutazione;Presidente;F;30
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;08-Comitato unico di garanzia;Presidente;F;70
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;01-Rettore;Presidente;M;0
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;02-Prorettore vicario;Presidente;M;0
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;03-Direttore generale;Presidente;M;0
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;04-Senato accademico;Presidente;M;83
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;05-Consiglio di amministrazione;Presidente;M;86
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;06-Collegio dei revisori dei conti;Presidente;M;78
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;07-Nucleo di valutazione;Presidente;M;69
2023;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;08-Comitato unico di garanzia;Presidente;M;14
2023;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;01-Rettore;Componenti;F;0
2023;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;02-Prorettore vicario;Componenti;F;1
2023;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;03-Direttore generale;Componenti;F;0
2023;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;04-Senato accademico;Componenti;F;15
2023;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;4
2023;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;2
2023;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;4
2023;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;8
2023;00102;Torino - Politecnico;Piemonte;NORD-OVEST;01-Rettore;Componenti;F;0
2023;00102;Torino - Politecnico;Piemonte;NORD-OVEST;02-Prorettore vicario;Componenti;F;1
2023;00102;Torino - Politecnico;Piemonte;NORD-OVEST;03-Direttore generale;Componenti;F;0
2023;00102;Torino - Politecnico;Piemonte;NORD-OVEST;04-Senato accademico;Componenti;F;11
2023;00102;Torino - Politecnico;Piemonte;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;6
2023;00102;Torino - Politecnico;Piemonte;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;2
2023;00102;Torino - Politecnico;Piemonte;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;1
2023;00102;Torino - Politecnico;Piemonte;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;20
2023;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;01-Rettore;Componenti;F;0
2023;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2023;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;03-Direttore generale;Componenti;F;1
2023;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;04-Senato accademico;Componenti;F;9
2023;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;3
2023;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;2
2023;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;1
2023;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;4
2023;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;01-Rettore;Componenti;F;0
2023;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2023;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;03-Direttore generale;Componenti;F;1
2023;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;04-Senato accademico;Componenti;F;0
2023;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;6
2023;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;0
2023;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;2
2023;00401;Bra (CN) - Università di Scienze Gastronomiche;Piemonte;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;0
2023;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;01-Rettore;Componenti;F;1
2023;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2023;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;03-Direttore generale;Componenti;F;1
2023;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;04-Senato accademico;Componenti;F;2
2023;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;2
2023;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;0
2023;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;0
2023;00701;Aosta - Università degli studi;Valle d'Aosta;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;6
2023;01001;Genova - Università degli studi;Liguria;NORD-OVEST;01-Rettore;Componenti;F;0
2023;01001;Genova - Università degli studi;Liguria;NORD-OVEST;02-Prorettore vicario;Componenti;F;1
2023;01001;Genova - Università degli studi;Liguria;NORD-OVEST;03-Direttore generale;Componenti;F;1
2023;01001;Genova - Università degli studi;Liguria;NORD-OVEST;04-Senato accademico;Componenti;F;11
2023;01001;Genova - Università degli studi;Liguria;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;5
2023;01001;Genova - Università degli studi;Liguria;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;2
2023;01001;Genova - Università degli studi;Liguria;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;2
2023;01001;Genova - Università degli studi;Liguria;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;12
2023;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2023;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;1
2023;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;0
2023;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;3
2023;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;5
2023;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;0
2023;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;0
2023;01201;"Castellanza - Università ""Carlo Cattaneo""";Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;4
2023;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2023;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2023;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;0
2023;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;15
2023;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;3
2023;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;1
2023;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;4
2023;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;6
2023;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2023;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;1
2023;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;0
2023;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;2
2023;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;1
2023;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;3
2023;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;1
2023;01301;"Novedrate (CO) - Università telematica ""e-Campus""";Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;0
2023;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2023;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;1
2023;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;0
2023;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;15
2023;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;1
2023;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;1
2023;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;2
2023;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;14
2023;01502;Milano - Politecnico;Lombardia;NORD-OVEST;01-Rettore;Componenti;F;1
2023;01502;Milano - Politecnico;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2023;01502;Milano - Politecnico;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;0
2023;01502;Milano - Politecnico;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;7
2023;01502;Milano - Politecnico;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;4
2023;01502;Milano - Politecnico;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;2
2023;01502;Milano - Politecnico;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;2
2023;01502;Milano - Politecnico;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;6
2023;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2023;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2023;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;0
2023;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;7
2023;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;5
2023;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;2
2023;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;2
2023;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;8
2023;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2023;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2023;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;0
2023;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;3
2023;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;4
2023;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;1
2023;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;3
2023;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;7
2023;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2023;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2023;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;0
2023;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;2
2023;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;1
2023;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;1
2023;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;3
2023;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;0
2023;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2023;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2023;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;0
2023;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;1
2023;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;3
2023;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;0
2023;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;1
2023;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;2
2023;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;01-Rettore;Componenti;F;1
2023;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2023;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;0
2023;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;4
2023;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;5
2023;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;2
2023;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;3
2023;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;5
2023;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2023;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2023;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;0
2023;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;5
2023;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;1
2023;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;0
2023;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;3
2023;01510;Rozzano (MI) Humanitas University;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;0
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;1
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;1
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;8
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;5
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;1
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;1
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;5
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;1
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;1
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;11
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;2
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;1
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;2
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;10
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;1
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;14
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;6
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;1
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;2
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;1
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;01-Rettore;Componenti;F;0
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;02-Prorettore vicario;Componenti;F;0
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;03-Direttore generale;Componenti;F;0
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;04-Senato accademico;Componenti;F;5
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;05-Consiglio di amministrazione;Componenti;F;1
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;06-Collegio dei revisori dei conti;Componenti;F;2
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;07-Nucleo di valutazione;Componenti;F;3
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;08-Comitato unico di garanzia;Componenti;F;4
2023;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;01-Rettore;Componenti;F;0
2023;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;02-Prorettore vicario;Componenti;F;0
2023;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;03-Direttore generale;Componenti;F;0
2023;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;04-Senato accademico;Componenti;F;4
2023;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;05-Consiglio di amministrazione;Componenti;F;1
2023;02101;Bolzano - Libera Università;Trentino-Alto Adige;NORD-EST;06-Collegio dei revisori dei conti;Componenti;F;2
