DATAFLOW,REF_AREA,SEX,AGE,ATTAINMENT_LEV,EDUCATION_FIELD,MEASURE,INCOME,BIRTH_PLACE,MIGRATION_AGE,EDU_STATUS,LABOUR_FORCE_STATUS,DURATION_UNEMP,UNIT_MEASURE,STATISTICAL_OPERATION,WORK_TIME_ARNGMNT,QUESTIONNAIRE,FREQ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,UNIT_MULT,DECIMALS
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),CHE,_T,Y25T64,ISCED11A_3_4,_T,POP,_Z,FB,_T,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,26.15987968,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),GBR,_T,Y25T64,ISCED11A_0T2,_T,POP,_Z,FB,_T,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,13.47951698,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),CHL,_T,Y25T64,ISCED11A_3_4,_T,POP,_Z,FB,_T,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2022,42.62602234,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),SVK,_T,Y25T64,ISCED11A_0T2,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,6.373314381,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),CHE,_T,Y25T64,ISCED11A_5T8,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,45.52560043,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),SVN,_T,Y25T64,ISCED11A_5T8,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,37.0370369,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),NOR,_T,Y25T64,ISCED11A_0T2,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,14.33806705,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),POL,_T,Y25T64,ISCED11A_5T8,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,37.63965988,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),ESP,_T,Y25T64,ISCED11A_5T8,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,45.35423279,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),NLD,_T,Y25T64,ISCED11A_0T2,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,16.92498207,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),CAN,_T,Y25T64,ISCED11A_3_4,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,34.37792587,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),AUS,_T,Y25T64,ISCED11A_5T8,_T,POP,_Z,FB,_T,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,67.19649506,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),CHE,_T,Y25T64,ISCED11A_3_4,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,48.95915222,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),BEL,_T,Y25T64,ISCED11A_0T2,_T,POP,_Z,FB,_T,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,29.96140671,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),USA,_T,Y25T64,ISCED11A_0T2,_T,POP,_Z,FB,_T,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,20.45711136,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),EST,_T,Y25T64,ISCED11A_3_4,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,48.36727142,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),BEL,_T,Y25T64,ISCED11A_3_4,_T,POP,_Z,FB,_T,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,30.66323662,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),SVK,_T,Y25T64,ISCED11A_5T8,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,28.67724609,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),ITA,_T,Y25T64,ISCED11A_5T8,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,22.96188164,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),EST,_T,Y25T64,ISCED11A_5T8,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,39.82363892,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),FRA,_T,Y25T64,ISCED11A_0T2,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,13.25561619,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),NZL,_T,Y25T64,ISCED11A_3_4,_T,POP,_Z,FB,_T,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,39.56650543,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),COL,_T,Y25T64,ISCED11A_0T2,_T,POP,_Z,FB,_T,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,32.94746017,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),FRA,_T,Y25T64,ISCED11A_5T8,_T,POP,_Z,FB,_T,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,38.22355652,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),CHL,_T,Y25T64,ISCED11A_0T2,_T,POP,_Z,FB,_T,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2022,18.45109558,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),AUS,_T,Y25T64,ISCED11A_3_4,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,38.76971054,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),NOR,_T,Y25T64,ISCED11A_5T8,_T,POP,_Z,FB,_T,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,46.8023262,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),CHL,_T,Y25T64,ISCED11A_3_4,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2022,42.0294342,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),PRT,_T,Y25T64,ISCED11A_3_4,_T,POP,_Z,FB,_T,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,39.38708115,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),DEU,_T,Y25T64,ISCED11A_5T8,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,34.76521301,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),USA,_T,Y25T64,ISCED11A_3_4,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,42.98094177,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),POL,_T,Y25T64,ISCED11A_3_4,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,56.64398575,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),PRT,_T,Y25T64,ISCED11A_5T8,_T,POP,_Z,FB,_T,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,36.32902908,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),SWE,_T,Y25T64,ISCED11A_3_4,_T,POP,_Z,FB,_T,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,21.54424095,A,,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),POL,_T,Y25T64,ISCED11A_0T2,_T,POP,_Z,FB,_T,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,,A,C,0,1
OECD.EDU.IMEP:DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR(1.0),BGR,_T,Y25T64,ISCED11A_0T2,_T,POP,_Z,NB,_Z,ED_NED,POP,_Z,PT_POP_SEX_AGE,OBS,_Z,NEAC_MIGR,A3,2023,14.83012104,A,,0,1
