ANNO_SOLARE;CODICE_REGIONE;NOME_REGIONE;CODICE_ENTE;NOME_ENTE;CODICE_ISTITUTO;NOME_ISTITUTO;TIPO_ISTITUTO;CODICE_SPESA;DESCRIZIONE_SPESA;SPESA_LAUREA;SPESA_DOTTORATO;SPESA_SPECIALIZZAZIONE
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039103039014;Accademia di Belle Arti statale di Ravenna;AltaFormazione;2;Borse di studio - Spesa per borse concesse - di cui FSE e altri fondi europei (PON, PNRR);4241,46;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039103039014;Accademia di Belle Arti statale di Ravenna;AltaFormazione;3;Prestiti di onore e altri prestiti agevolati - Spesa per prestiti concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039103039014;Accademia di Belle Arti statale di Ravenna;AltaFormazione;4;Mobilità internazionale - Spesa per contributi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039103039014;Accademia di Belle Arti statale di Ravenna;AltaFormazione;5;Interventi a favore di studenti in situazione di disabilità - Spesa per interventi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039103039014;Accademia di Belle Arti statale di Ravenna;AltaFormazione;6;Attività di collaborazione a tempo parziale - Spesa per attività di collaborazioni a tempo parziale;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039103039014;Accademia di Belle Arti statale di Ravenna;AltaFormazione;7;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039103039014;Accademia di Belle Arti statale di Ravenna;AltaFormazione;8;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a borsisti (non beneficiari di alloggio);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039103039014;Accademia di Belle Arti statale di Ravenna;AltaFormazione;9;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a idonei non borsisti (non beneficiari di alloggio);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039103039014;Accademia di Belle Arti statale di Ravenna;AltaFormazione;10;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a studenti non idonei alla borsa;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039103039014;Accademia di Belle Arti statale di Ravenna;AltaFormazione;11;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039103039014;Accademia di Belle Arti statale di Ravenna;AltaFormazione;12;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039103039014;Accademia di Belle Arti statale di Ravenna;AltaFormazione;13;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039103039014;Accademia di Belle Arti statale di Ravenna;AltaFormazione;14;Altri interventi di tipo finanziario - Spesa per altri sussidi concessi;100;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039401039014;"Conservatorio statale ''Giuseppe Verdi"" di Ravenna";AltaFormazione;1;Borse di studio - Spesa per borse concesse;45237,39;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039401039014;"Conservatorio statale ''Giuseppe Verdi"" di Ravenna";AltaFormazione;2;Borse di studio - Spesa per borse concesse - di cui FSE e altri fondi europei (PON, PNRR);4778,72;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039401039014;"Conservatorio statale ''Giuseppe Verdi"" di Ravenna";AltaFormazione;3;Prestiti di onore e altri prestiti agevolati - Spesa per prestiti concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039401039014;"Conservatorio statale ''Giuseppe Verdi"" di Ravenna";AltaFormazione;4;Mobilità internazionale - Spesa per contributi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039401039014;"Conservatorio statale ''Giuseppe Verdi"" di Ravenna";AltaFormazione;5;Interventi a favore di studenti in situazione di disabilità - Spesa per interventi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039401039014;"Conservatorio statale ''Giuseppe Verdi"" di Ravenna";AltaFormazione;6;Attività di collaborazione a tempo parziale - Spesa per attività di collaborazioni a tempo parziale;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039401039014;"Conservatorio statale ''Giuseppe Verdi"" di Ravenna";AltaFormazione;7;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039401039014;"Conservatorio statale ''Giuseppe Verdi"" di Ravenna";AltaFormazione;8;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a borsisti (non beneficiari di alloggio);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039401039014;"Conservatorio statale ''Giuseppe Verdi"" di Ravenna";AltaFormazione;9;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a idonei non borsisti (non beneficiari di alloggio);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039401039014;"Conservatorio statale ''Giuseppe Verdi"" di Ravenna";AltaFormazione;10;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a studenti non idonei alla borsa;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039401039014;"Conservatorio statale ''Giuseppe Verdi"" di Ravenna";AltaFormazione;11;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039401039014;"Conservatorio statale ''Giuseppe Verdi"" di Ravenna";AltaFormazione;12;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039401039014;"Conservatorio statale ''Giuseppe Verdi"" di Ravenna";AltaFormazione;13;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039401039014;"Conservatorio statale ''Giuseppe Verdi"" di Ravenna";AltaFormazione;14;Altri interventi di tipo finanziario - Spesa per altri sussidi concessi;100;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039602039010;Istituto Superiore per le Industrie Artistiche di Faenza (Ra);AltaFormazione;1;Borse di studio - Spesa per borse concesse;54407,66;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039602039010;Istituto Superiore per le Industrie Artistiche di Faenza (Ra);AltaFormazione;2;Borse di studio - Spesa per borse concesse - di cui FSE e altri fondi europei (PON, PNRR);1526,93;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039602039010;Istituto Superiore per le Industrie Artistiche di Faenza (Ra);AltaFormazione;3;Prestiti di onore e altri prestiti agevolati - Spesa per prestiti concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039602039010;Istituto Superiore per le Industrie Artistiche di Faenza (Ra);AltaFormazione;4;Mobilità internazionale - Spesa per contributi concessi;100;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039602039010;Istituto Superiore per le Industrie Artistiche di Faenza (Ra);AltaFormazione;5;Interventi a favore di studenti in situazione di disabilità - Spesa per interventi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039602039010;Istituto Superiore per le Industrie Artistiche di Faenza (Ra);AltaFormazione;6;Attività di collaborazione a tempo parziale - Spesa per attività di collaborazioni a tempo parziale;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039602039010;Istituto Superiore per le Industrie Artistiche di Faenza (Ra);AltaFormazione;7;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039602039010;Istituto Superiore per le Industrie Artistiche di Faenza (Ra);AltaFormazione;8;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a borsisti (non beneficiari di alloggio);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039602039010;Istituto Superiore per le Industrie Artistiche di Faenza (Ra);AltaFormazione;9;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a idonei non borsisti (non beneficiari di alloggio);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039602039010;Istituto Superiore per le Industrie Artistiche di Faenza (Ra);AltaFormazione;10;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a studenti non idonei alla borsa;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039602039010;Istituto Superiore per le Industrie Artistiche di Faenza (Ra);AltaFormazione;11;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039602039010;Istituto Superiore per le Industrie Artistiche di Faenza (Ra);AltaFormazione;12;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039602039010;Istituto Superiore per le Industrie Artistiche di Faenza (Ra);AltaFormazione;13;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;039602039010;Istituto Superiore per le Industrie Artistiche di Faenza (Ra);AltaFormazione;14;Altri interventi di tipo finanziario - Spesa per altri sussidi concessi;600;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;040401040007;"Conservatorio ''Bruno Maderna"" di Cesena (Fo)";AltaFormazione;1;Borse di studio - Spesa per borse concesse;60152,89;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;040401040007;"Conservatorio ''Bruno Maderna"" di Cesena (Fo)";AltaFormazione;2;Borse di studio - Spesa per borse concesse - di cui FSE e altri fondi europei (PON, PNRR);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;040401040007;"Conservatorio ''Bruno Maderna"" di Cesena (Fo)";AltaFormazione;3;Prestiti di onore e altri prestiti agevolati - Spesa per prestiti concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;040401040007;"Conservatorio ''Bruno Maderna"" di Cesena (Fo)";AltaFormazione;4;Mobilità internazionale - Spesa per contributi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;040401040007;"Conservatorio ''Bruno Maderna"" di Cesena (Fo)";AltaFormazione;5;Interventi a favore di studenti in situazione di disabilità - Spesa per interventi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;040401040007;"Conservatorio ''Bruno Maderna"" di Cesena (Fo)";AltaFormazione;6;Attività di collaborazione a tempo parziale - Spesa per attività di collaborazioni a tempo parziale;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;040401040007;"Conservatorio ''Bruno Maderna"" di Cesena (Fo)";AltaFormazione;7;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;040401040007;"Conservatorio ''Bruno Maderna"" di Cesena (Fo)";AltaFormazione;8;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a borsisti (non beneficiari di alloggio);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;040401040007;"Conservatorio ''Bruno Maderna"" di Cesena (Fo)";AltaFormazione;9;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a idonei non borsisti (non beneficiari di alloggio);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;040401040007;"Conservatorio ''Bruno Maderna"" di Cesena (Fo)";AltaFormazione;10;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a studenti non idonei alla borsa;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;040401040007;"Conservatorio ''Bruno Maderna"" di Cesena (Fo)";AltaFormazione;11;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;040401040007;"Conservatorio ''Bruno Maderna"" di Cesena (Fo)";AltaFormazione;12;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;040401040007;"Conservatorio ''Bruno Maderna"" di Cesena (Fo)";AltaFormazione;13;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;040401040007;"Conservatorio ''Bruno Maderna"" di Cesena (Fo)";AltaFormazione;14;Altri interventi di tipo finanziario - Spesa per altri sussidi concessi;700;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099401099014;"Conservatorio statale ""G. Lettimi"" di Rimini";AltaFormazione;1;Borse di studio - Spesa per borse concesse;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099401099014;"Conservatorio statale ""G. Lettimi"" di Rimini";AltaFormazione;2;Borse di studio - Spesa per borse concesse - di cui FSE e altri fondi europei (PON, PNRR);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099401099014;"Conservatorio statale ""G. Lettimi"" di Rimini";AltaFormazione;3;Prestiti di onore e altri prestiti agevolati - Spesa per prestiti concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099401099014;"Conservatorio statale ""G. Lettimi"" di Rimini";AltaFormazione;4;Mobilità internazionale - Spesa per contributi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099401099014;"Conservatorio statale ""G. Lettimi"" di Rimini";AltaFormazione;5;Interventi a favore di studenti in situazione di disabilità - Spesa per interventi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099401099014;"Conservatorio statale ""G. Lettimi"" di Rimini";AltaFormazione;6;Attività di collaborazione a tempo parziale - Spesa per attività di collaborazioni a tempo parziale;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099401099014;"Conservatorio statale ""G. Lettimi"" di Rimini";AltaFormazione;7;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099401099014;"Conservatorio statale ""G. Lettimi"" di Rimini";AltaFormazione;8;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a borsisti (non beneficiari di alloggio);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099401099014;"Conservatorio statale ""G. Lettimi"" di Rimini";AltaFormazione;9;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a idonei non borsisti (non beneficiari di alloggio);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099401099014;"Conservatorio statale ""G. Lettimi"" di Rimini";AltaFormazione;10;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a studenti non idonei alla borsa;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099401099014;"Conservatorio statale ""G. Lettimi"" di Rimini";AltaFormazione;11;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099401099014;"Conservatorio statale ""G. Lettimi"" di Rimini";AltaFormazione;12;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099401099014;"Conservatorio statale ""G. Lettimi"" di Rimini";AltaFormazione;13;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099401099014;"Conservatorio statale ""G. Lettimi"" di Rimini";AltaFormazione;14;Altri interventi di tipo finanziario - Spesa per altri sussidi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099802099014;Libera Accademia di Belle Arti di Rimini;AltaFormazione;1;Borse di studio - Spesa per borse concesse;205429,94;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099802099014;Libera Accademia di Belle Arti di Rimini;AltaFormazione;2;Borse di studio - Spesa per borse concesse - di cui FSE e altri fondi europei (PON, PNRR);19010,2;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099802099014;Libera Accademia di Belle Arti di Rimini;AltaFormazione;3;Prestiti di onore e altri prestiti agevolati - Spesa per prestiti concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099802099014;Libera Accademia di Belle Arti di Rimini;AltaFormazione;4;Mobilità internazionale - Spesa per contributi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099802099014;Libera Accademia di Belle Arti di Rimini;AltaFormazione;5;Interventi a favore di studenti in situazione di disabilità - Spesa per interventi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099802099014;Libera Accademia di Belle Arti di Rimini;AltaFormazione;6;Attività di collaborazione a tempo parziale - Spesa per attività di collaborazioni a tempo parziale;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099802099014;Libera Accademia di Belle Arti di Rimini;AltaFormazione;7;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099802099014;Libera Accademia di Belle Arti di Rimini;AltaFormazione;8;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a borsisti (non beneficiari di alloggio);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099802099014;Libera Accademia di Belle Arti di Rimini;AltaFormazione;9;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a idonei non borsisti (non beneficiari di alloggio);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099802099014;Libera Accademia di Belle Arti di Rimini;AltaFormazione;10;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a studenti non idonei alla borsa;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099802099014;Libera Accademia di Belle Arti di Rimini;AltaFormazione;11;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099802099014;Libera Accademia di Belle Arti di Rimini;AltaFormazione;12;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099802099014;Libera Accademia di Belle Arti di Rimini;AltaFormazione;13;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;099802099014;Libera Accademia di Belle Arti di Rimini;AltaFormazione;14;Altri interventi di tipo finanziario - Spesa per altri sussidi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903701;"Fondazione Accademia Internazionale ""Incontri col Maestro"" di Imola";AltaFormazione;1;Borse di studio - Spesa per borse concesse;38466,02;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903701;"Fondazione Accademia Internazionale ""Incontri col Maestro"" di Imola";AltaFormazione;2;Borse di studio - Spesa per borse concesse - di cui FSE e altri fondi europei (PON, PNRR);1413,82;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903701;"Fondazione Accademia Internazionale ""Incontri col Maestro"" di Imola";AltaFormazione;3;Prestiti di onore e altri prestiti agevolati - Spesa per prestiti concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903701;"Fondazione Accademia Internazionale ""Incontri col Maestro"" di Imola";AltaFormazione;4;Mobilità internazionale - Spesa per contributi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903701;"Fondazione Accademia Internazionale ""Incontri col Maestro"" di Imola";AltaFormazione;5;Interventi a favore di studenti in situazione di disabilità - Spesa per interventi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903701;"Fondazione Accademia Internazionale ""Incontri col Maestro"" di Imola";AltaFormazione;6;Attività di collaborazione a tempo parziale - Spesa per attività di collaborazioni a tempo parziale;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903701;"Fondazione Accademia Internazionale ""Incontri col Maestro"" di Imola";AltaFormazione;7;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903701;"Fondazione Accademia Internazionale ""Incontri col Maestro"" di Imola";AltaFormazione;8;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a borsisti (non beneficiari di alloggio);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903701;"Fondazione Accademia Internazionale ""Incontri col Maestro"" di Imola";AltaFormazione;9;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a idonei non borsisti (non beneficiari di alloggio);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903701;"Fondazione Accademia Internazionale ""Incontri col Maestro"" di Imola";AltaFormazione;10;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a studenti non idonei alla borsa;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903701;"Fondazione Accademia Internazionale ""Incontri col Maestro"" di Imola";AltaFormazione;11;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903701;"Fondazione Accademia Internazionale ""Incontri col Maestro"" di Imola";AltaFormazione;12;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903701;"Fondazione Accademia Internazionale ""Incontri col Maestro"" di Imola";AltaFormazione;13;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903701;"Fondazione Accademia Internazionale ""Incontri col Maestro"" di Imola";AltaFormazione;14;Altri interventi di tipo finanziario - Spesa per altri sussidi concessi;300;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903702;Scuola Superiore per Mediatori Linguistici CIELS Bologna;MedLinguistici;1;Borse di studio - Spesa per borse concesse;122322,1;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903702;Scuola Superiore per Mediatori Linguistici CIELS Bologna;MedLinguistici;2;Borse di studio - Spesa per borse concesse - di cui FSE e altri fondi europei (PON, PNRR);15460,1;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903702;Scuola Superiore per Mediatori Linguistici CIELS Bologna;MedLinguistici;3;Prestiti di onore e altri prestiti agevolati - Spesa per prestiti concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903702;Scuola Superiore per Mediatori Linguistici CIELS Bologna;MedLinguistici;4;Mobilità internazionale - Spesa per contributi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903702;Scuola Superiore per Mediatori Linguistici CIELS Bologna;MedLinguistici;5;Interventi a favore di studenti in situazione di disabilità - Spesa per interventi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903702;Scuola Superiore per Mediatori Linguistici CIELS Bologna;MedLinguistici;6;Attività di collaborazione a tempo parziale - Spesa per attività di collaborazioni a tempo parziale;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903702;Scuola Superiore per Mediatori Linguistici CIELS Bologna;MedLinguistici;7;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903702;Scuola Superiore per Mediatori Linguistici CIELS Bologna;MedLinguistici;8;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a borsisti (non beneficiari di alloggio);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903702;Scuola Superiore per Mediatori Linguistici CIELS Bologna;MedLinguistici;9;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a idonei non borsisti (non beneficiari di alloggio);0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903702;Scuola Superiore per Mediatori Linguistici CIELS Bologna;MedLinguistici;10;Posti alloggio e contributi-alloggio - Spesa per contributi-alloggio assegnati - di cui spesa per contributi a studenti non idonei alla borsa;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903702;Scuola Superiore per Mediatori Linguistici CIELS Bologna;MedLinguistici;11;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903702;Scuola Superiore per Mediatori Linguistici CIELS Bologna;MedLinguistici;12;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903702;Scuola Superiore per Mediatori Linguistici CIELS Bologna;MedLinguistici;13;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;903702;Scuola Superiore per Mediatori Linguistici CIELS Bologna;MedLinguistici;14;Altri interventi di tipo finanziario - Spesa per altri sussidi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;909901;Scuola Superiore per Mediatori Linguistici (San Pellegrino) di MISANO ADRIATICO (RN);MedLinguistici;1;Borse di studio - Spesa per borse concesse;43233,63;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;909901;Scuola Superiore per Mediatori Linguistici (San Pellegrino) di MISANO ADRIATICO (RN);MedLinguistici;2;Borse di studio - Spesa per borse concesse - di cui FSE e altri fondi europei (PON, PNRR);6079,43;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;909901;Scuola Superiore per Mediatori Linguistici (San Pellegrino) di MISANO ADRIATICO (RN);MedLinguistici;3;Prestiti di onore e altri prestiti agevolati - Spesa per prestiti concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;909901;Scuola Superiore per Mediatori Linguistici (San Pellegrino) di MISANO ADRIATICO (RN);MedLinguistici;4;Mobilità internazionale - Spesa per contributi concessi;1324;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;909901;Scuola Superiore per Mediatori Linguistici (San Pellegrino) di MISANO ADRIATICO (RN);MedLinguistici;5;Interventi a favore di studenti in situazione di disabilità - Spesa per interventi concessi;0;;
2024;08;Emilia-Romagna;0800;ER.GO - Emilia Romagna;909901;Scuola Superiore per Mediatori Linguistici (San Pellegrino) di MISANO ADRIATICO (RN);MedLinguistici;6;Attività di collaborazione a tempo parziale - Spesa per attività di collaborazioni a tempo parziale;0;;
