FREQ,REF_AREA,DATA_TYPE,SEX,CITIZENSHIP,SCHOOL_LEVEL,TYPE_SCHOOL_MANAGEMENT,SCHOOL_YEAR,TYPE_SCHOOL,TIME_PERIOD,OBS_VALUE,SOURCE,FLOW_ID,FLOW_TITLE_IT,REF_AREA_LABEL,TYPE_SCHOOL_LABEL,SCHOOL_YEAR_LABEL,TYPE_SCHOOL_MANAGEMENT_LABEL,SCHOOL_YEAR_PROXY
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,ALL,2020,4.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,ALL,2020/2021
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,ALL,2021,0.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,ALL,2021/2022
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,ALL,2022,5.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,ALL,2022/2023
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,ALL,2023,4.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,ALL,2023/2024
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,ALL,2024,4.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,ALL,2024/2025
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,LIC,2020,2.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,ALL,2020/2021
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,LIC,2021,0.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,ALL,2021/2022
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,LIC,2022,3.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,ALL,2022/2023
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,LIC,2023,2.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,ALL,2023/2024
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,LIC,2024,2.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,ALL,2024/2025
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,TEC,2020,4.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,ALL,2020/2021
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,TEC,2021,0.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,ALL,2021/2022
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,TEC,2022,7.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,ALL,2022/2023
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,TEC,2023,5.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,ALL,2023/2024
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,TEC,2024,6.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,ALL,2024/2025
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,VOC,2020,10.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,ALL,2020/2021
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,VOC,2021,1.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,ALL,2021/2022
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,VOC,2022,8.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,ALL,2022/2023
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,VOC,2023,10.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,ALL,2023/2024
A,ITD59,REPEA,F,TOTAL,UPP,ALL,ALL,VOC,2024,9.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,ALL,2024/2025
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,ALL,2015,1.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2015/2016
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,ALL,2016,1.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2016/2017
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,ALL,2017,2.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2017/2018
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,ALL,2018,3.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2018/2019
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,ALL,2019,3.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2019/2020
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,ALL,2020,3.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2020/2021
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,ALL,2021,0.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2021/2022
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,ALL,2022,5.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2022/2023
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,ALL,2023,4.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2023/2024
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,ALL,2024,3.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2024/2025
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,LIC,2020,2.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,PRI,2020/2021
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,LIC,2021,0.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,PRI,2021/2022
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,LIC,2022,4.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,PRI,2022/2023
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,LIC,2023,3.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,PRI,2023/2024
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,LIC,2024,1.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,PRI,2024/2025
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,TEC,2020,22.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,PRI,2020/2021
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,TEC,2021,0.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,PRI,2021/2022
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,TEC,2022,26.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,PRI,2022/2023
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,TEC,2023,22.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,PRI,2023/2024
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,TEC,2024,20.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,PRI,2024/2025
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,VOC,2020,16.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,PRI,2020/2021
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,VOC,2021,0.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,PRI,2021/2022
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,VOC,2022,5.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,PRI,2022/2023
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,VOC,2023,6.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,PRI,2023/2024
A,ITD59,REPEA,F,TOTAL,UPP,PRI,ALL,VOC,2024,7.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,PRI,2024/2025
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2015,5.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PUB,2015/2016
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2016,4.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PUB,2016/2017
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2017,3.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PUB,2017/2018
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2018,4.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PUB,2018/2019
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2019,5.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PUB,2019/2020
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2020,4.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PUB,2020/2021
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2021,0.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PUB,2021/2022
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2022,5.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PUB,2022/2023
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2023,4.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PUB,2023/2024
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,ALL,2024,4.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PUB,2024/2025
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,LIC,2020,2.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,PUB,2020/2021
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,LIC,2021,0.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,PUB,2021/2022
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,LIC,2022,3.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,PUB,2022/2023
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,LIC,2023,2.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,PUB,2023/2024
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,LIC,2024,2.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,PUB,2024/2025
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,TEC,2020,4.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,PUB,2020/2021
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,TEC,2021,0.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,PUB,2021/2022
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,TEC,2022,6.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,PUB,2022/2023
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,TEC,2023,5.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,PUB,2023/2024
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,TEC,2024,6.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,PUB,2024/2025
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,VOC,2020,10.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,PUB,2020/2021
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,VOC,2021,1.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,PUB,2021/2022
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,VOC,2022,8.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,PUB,2022/2023
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,VOC,2023,10.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,PUB,2023/2024
A,ITD59,REPEA,F,TOTAL,UPP,PUB,ALL,VOC,2024,9.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,PUB,2024/2025
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2015,9.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,ALL,2015/2016
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2016,8.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,ALL,2016/2017
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2017,6.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,ALL,2017/2018
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2018,8.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,ALL,2018/2019
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2019,8.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,ALL,2019/2020
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2020,8.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,ALL,2020/2021
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2021,0.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,ALL,2021/2022
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2022,9.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,ALL,2022/2023
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2023,7.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,ALL,2023/2024
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,ALL,2024,8.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,ALL,2024/2025
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,LIC,2020,4.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,ALL,2020/2021
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,LIC,2021,0.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,ALL,2021/2022
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,LIC,2022,4.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,ALL,2022/2023
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,LIC,2023,3.1,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,ALL,2023/2024
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,LIC,2024,3.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,ALL,2024/2025
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,TEC,2020,6.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,ALL,2020/2021
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,TEC,2021,0.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,ALL,2021/2022
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,TEC,2022,9.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,ALL,2022/2023
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,TEC,2023,6.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,ALL,2023/2024
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,TEC,2024,8.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,ALL,2024/2025
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,VOC,2020,14.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,ALL,2020/2021
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,VOC,2021,2.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,ALL,2021/2022
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,VOC,2022,15.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,ALL,2022/2023
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,VOC,2023,14.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,ALL,2023/2024
A,ITD59,REPEA,M,TOTAL,UPP,ALL,ALL,VOC,2024,15.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,VOC,ALL,ALL,2024/2025
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2015,9.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2015/2016
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2016,11.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2016/2017
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2017,5.3,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2017/2018
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2018,8.7,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2018/2019
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2019,8.8,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2019/2020
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2020,8.4,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2020/2021
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2021,1.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2021/2022
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2022,9.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2022/2023
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2023,6.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2023/2024
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,ALL,2024,8.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,ALL,ALL,PRI,2024/2025
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,LIC,2020,1.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,PRI,2020/2021
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,LIC,2021,0.0,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,PRI,2021/2022
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,LIC,2022,4.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,PRI,2022/2023
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,LIC,2023,2.6,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,PRI,2023/2024
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,LIC,2024,3.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,LIC,ALL,PRI,2024/2025
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,TEC,2020,41.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,PRI,2020/2021
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,TEC,2021,6.5,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,PRI,2021/2022
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,TEC,2022,23.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,PRI,2022/2023
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,TEC,2023,18.9,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,PRI,2023/2024
A,ITD59,REPEA,M,TOTAL,UPP,PRI,ALL,TEC,2024,26.2,ISTAT SDMX,52_1044_DF_DCIS_SCUOLE_15,Secondaria II grado - ripetenti per anno di corso,Rimini,TEC,ALL,PRI,2024/2025
