no,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,365,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,365.1,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 148,Unnamed: 149,365.2,Unnamed: 151,Unnamed: 152,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176
Calendar 31,Country_code,Calendar 31,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,,,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 32,Country_code,Calendar 32,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 32,Country_code,Calendar 32,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 33,Country_code,Calendar 33,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 33,Country_code,Calendar 33,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 34,Country_code,Calendar 34,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 34,Country_code,Calendar 34,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 35,Country_code,Calendar 35,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 35,Country_code,Calendar 35,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 36,Country_code,Calendar 36,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 36,Country_code,Calendar 36,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 37,Country_code,Calendar 37,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
Calendar 37,Country_code,Calendar 37,, Period 1,,,,,,, Period 2,,,,,,, Period 3,,,,,,, Period 4,,,,,,, Period 5,,,,,,, Period 6,,,,,,, Period 7,,,,,,, Period 8,,,,,,, Period 9,,,,,,, Period 10,,,,,,, Period 11,,,,,,, Period 12,,,,,,, Period 13,,,,,,, Period 14,,,,,,, Period 15,,,,,,, Period 16,,,,,,, Period 17,,,,,,, Period 18,,,,,,, Period 19,,,,,,, Period 20,,,,,,,,BEGINNING of the school year for STUDENTS,,,,,END of the school year for STUDENTS (NOT shown on graph),,,,,,,BEGINNING of the school year for TEACHERS (NOT shown on graph),,,,,,,END of the school year for TEACHERS (NOT shown on graph),,,,,,
North,Country_code,Test_Month,Please specify, Period 1,-,2024-08-01 00:00:00,2024-08-01 00:00:00,-,-,-, Period 2,-,2024-09-01 00:00:00,2024-09-02 00:00:00,-,-,-, Period 3,-,2024-10-01 00:00:00,2024-10-02 00:00:00,-,-,-, Period 4,-,2024-11-01 00:00:00,2024-11-02 00:00:00,-,-,-, Period 5,-,2024-12-01 00:00:00,2024-12-02 00:00:00,-,-,-, Period 6,-,2025-01-01 00:00:00,2025-01-02 00:00:00,-,-,-,Period 7,-,2025-02-01 00:00:00,2025-02-02 00:00:00,-,-,-, Period 8,-,2025-03-01 00:00:00,2025-03-02 00:00:00,-,-,-, Period 9,-,2025-04-01 00:00:00,2025-04-02 00:00:00,-,-,-, Period 10,-,2025-05-01 00:00:00,2025-05-02 00:00:00,-,-,-, Period 11,-,2025-06-01 00:00:00,2025-06-02 00:00:00,-,-,-, Period 12,-,2025-07-01 00:00:00,2025-07-02 00:00:00,-,-,-, Period 13,-,2025-08-01 00:00:00,2025-08-02 00:00:00,-,-,-, Period 14,-,2025-09-01 00:00:00,2025-09-02 00:00:00,-,-,-, Period 15,-,2025-10-01 00:00:00,2025-10-02 00:00:00,-,-,-, Period 16,-,2025-10-01 00:00:00,2025-10-02 00:00:00,-,-,-, Period 17,-,-,-,-,-,-, Period 18,-,-,-,-,-,-, Period 19,-,-,-,-,-,-, Period 20,-,-,-,-,-,-,Test_Month,BEGINNING of the school year for STUDENTS,,2024-07-01 00:00:00,2024-07-01,,END of the school year for STUDENTS (NOT shown on graph),,2024-11-30 00:00:00,2024-11-30,-,-,-,BEGINNING of the school year for TEACHERS (NOT shown on graph),-,-,-,-,-,-,END of the school year for TEACHERS (NOT shown on graph),-,-,-,-,-,-
South,Country_code,Test_Month,Please specify, Period 1,-,2024-08-01 00:00:00,2024-08-01 00:00:00,-,-,-, Period 2,-,-,-,-,-,-, Period 3,-,-,-,-,-,-, Period 4,-,-,-,-,-,-, Period 5,-,-,-,-,-,-, Period 6,-,-,-,-,-,-,Period 7,-,-,-,-,-,-, Period 8,-,-,-,-,-,-, Period 9,-,-,-,-,-,-, Period 10,-,00:00:00,-,-,-,-, Period 11,-,-,-,-,-,-, Period 12,-,-,-,-,-,-, Period 13,-,-,-,-,-,-, Period 14,-,-,-,-,-,-, Period 15,-,-,-,-,-,-, Period 16,-,-,-,-,-,-, Period 17,-,-,-,-,-,-, Period 18,-,-,-,-,-,-, Period 19,-,-,-,-,-,-, Period 20,-,-,-,-,-,-,Test_Month,BEGINNING of the school year for STUDENTS,,2024-07-01 00:00:00,2024-07-01,,END of the school year for STUDENTS (NOT shown on graph),,2024-11-30 00:00:00,2024-11-30,-,-,-,BEGINNING of the school year for TEACHERS (NOT shown on graph),-,-,-,-,-,-,END of the school year for TEACHERS (NOT shown on graph),-,-,-,-,-,K22
PRIMARY,Country_code,Test_WE,Please specify, Period 1,-,2024-07-06 00:00:00,2024-07-07 00:00:00,-,-,-, Period 2,-,2024-07-13 00:00:00,2024-07-14 00:00:00,-,-,-, Period 3,-,2024-07-20 00:00:00,2024-07-21 00:00:00,-,-,-, Period 4,-,2024-07-27 00:00:00,2024-07-28 00:00:00,-,-,-, Period 5,-,2024-08-03 00:00:00,2024-08-04 00:00:00,-,-,-, Period 6,-,2024-08-10 00:00:00,2024-08-11 00:00:00,-,-,-,Period 7,-,2024-08-17 00:00:00,2024-08-18 00:00:00,-,-,-, Period 8,-,2024-08-24 00:00:00,2024-08-25 00:00:00,-,-,-, Period 9,-,2024-08-31 00:00:00,2024-09-01 00:00:00,-,-,-, Period 10,-,2024-09-07 00:00:00,2024-09-08 00:00:00,-,-,-, Period 11,-,2024-09-14 00:00:00,2024-09-15 00:00:00,-,-,-, Period 12,-,2024-09-21 00:00:00,2024-09-22 00:00:00,-,-,-, Period 13,-,2024-09-28 00:00:00,2024-09-29 00:00:00,-,-,-, Period 14,-,2024-10-05 00:00:00,2024-10-06 00:00:00,-,-,-, Period 15,-,2024-10-12 00:00:00,2024-10-13 00:00:00,-,-,-, Period 16,-,2024-10-19 00:00:00,2024-10-20 00:00:00,-,-,-, Period 17,-,2024-10-26 00:00:00,2024-10-27 00:00:00,-,-,-, Period 18,-,2024-11-02 00:00:00,2024-11-03 00:00:00,-,-,-, Period 19,-,2024-11-09 00:00:00,2024-11-10 00:00:00,-,-,-, Period 20,-,2024-11-16 00:00:00,2024-11-17 00:00:00,-,-,-,Test_WE,BEGINNING of the school year for STUDENTS,,2024-07-01 00:00:00,2024-07-01,-,END of the school year for STUDENTS (NOT shown on graph),,2025-09-01 00:00:00,2025-09-01,,,-,BEGINNING of the school year for TEACHERS (NOT shown on graph),-,-,,,,-,END of the school year for TEACHERS (NOT shown on graph),-,-,,,,-
SECONDARY,Country_code,Test_WE,Please specify, Period 1,-,2024-11-23 00:00:00,2024-11-24 00:00:00,-,-,-, Period 2,-,2024-11-30 00:00:00,2024-12-01 00:00:00,-,-,-, Period 3,-,2024-12-07 00:00:00,2024-12-08 00:00:00,-,-,-, Period 4,-,2024-12-14 00:00:00,2024-12-15 00:00:00,-,-,-, Period 5,-,2024-12-21 00:00:00,2024-12-22 00:00:00,-,-,-, Period 6,-,2024-12-28 00:00:00,2024-12-29 00:00:00,-,-,-,Period 7,-,2025-01-04 00:00:00,2025-01-05 00:00:00,-,-,-, Period 8,-,2025-01-11 00:00:00,2025-01-12 00:00:00,-,-,-, Period 9,-,2025-01-18 00:00:00,2025-01-19 00:00:00,-,-,-, Period 10,-,2025-01-25 00:00:00,2025-01-26 00:00:00,-,-,-, Period 11,-,2025-02-01 00:00:00,2025-02-02 00:00:00,-,-,-, Period 12,-,2025-02-08 00:00:00,2025-02-09 00:00:00,-,-,-, Period 13,-,2025-02-15 00:00:00,2025-02-16 00:00:00,-,-,-, Period 14,-,2025-02-22 00:00:00,2025-02-23 00:00:00,-,-,-, Period 15,-,2025-03-01 00:00:00,2025-03-02 00:00:00,-,-,-, Period 16,-,2025-03-08 00:00:00,2025-03-09 00:00:00,-,-,-, Period 17,-,2025-03-15 00:00:00,2025-03-16 00:00:00,-,-,-, Period 18,-,2025-03-22 00:00:00,2025-03-23 00:00:00,-,-,-, Period 19,-,2025-03-29 00:00:00,2025-03-30 00:00:00,-,-,-, Period 20,-,2025-04-05 00:00:00,2025-04-06 00:00:00,-,-,-,Test_WE,BEGINNING of the school year for STUDENTS,,2024-07-01 00:00:00,2024-07-01,-,END of the school year for STUDENTS (NOT shown on graph),,2025-09-01 00:00:00,2025-09-01,,,-,BEGINNING of the school year for TEACHERS (NOT shown on graph),-,-,,,,-,END of the school year for TEACHERS (NOT shown on graph),-,-,,,,-
