DATAFLOW,FREQ,GRUPPO_LAUREA,ATT_ECO,CONDIZIONE_DICH3_OCC,ANNO_CONSEG_LAUREA,ITTER107,ISCO3D,TIPO_OCC,TIPO_LAUREA,SETTORE_IMPIEGO,SESSO,RICHIESTA_LAUREA,UTILITA_LAUREA,TIPO_DATO,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT 
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE1,ALL,9,72,9,9,9,9,NO_ACH,2015,5522,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE1,ALL,9,72,9,9,9,9,NO_ACH_C,2015,55.5,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE1,ALL,9,73,9,9,9,9,NO_ACH,2015,5121,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE1,ALL,9,73,9,9,9,9,NO_ACH_C,2015,72.9,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE1,ALL,9,99,9,9,9,9,NO_ACH,2015,10642,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE1,ALL,9,99,9,9,9,9,NO_ACH_C,2015,62.7,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE2,ALL,9,72,9,9,9,9,NO_ACH,2015,1197,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE2,ALL,9,72,9,9,9,9,NO_ACH_C,2015,52.4,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE2,ALL,9,73,9,9,9,9,NO_ACH,2015,1159,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE2,ALL,9,73,9,9,9,9,NO_ACH_C,2015,63.8,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE2,ALL,9,99,9,9,9,9,NO_ACH,2015,2356,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE2,ALL,9,99,9,9,9,9,NO_ACH_C,2015,57.5,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE3,ALL,9,72,9,9,9,9,NO_ACH,2015,2587,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE3,ALL,9,72,9,9,9,9,NO_ACH_C,2015,61.7,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE3,ALL,9,73,9,9,9,9,NO_ACH,2015,2190,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE3,ALL,9,73,9,9,9,9,NO_ACH_C,2015,68.8,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE3,ALL,9,99,9,9,9,9,NO_ACH,2015,4776,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE3,ALL,9,99,9,9,9,9,NO_ACH_C,2015,64.7,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE4,ALL,9,72,9,9,9,9,NO_ACH,2015,10858,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE4,ALL,9,72,9,9,9,9,NO_ACH_C,2015,52.8,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE4,ALL,9,73,9,9,9,9,NO_ACH,2015,10868,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE4,ALL,9,73,9,9,9,9,NO_ACH_C,2015,64.1,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE4,ALL,9,99,9,9,9,9,NO_ACH,2015,21725,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITE4,ALL,9,99,9,9,9,9,NO_ACH_C,2015,57.9,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF,ALL,9,72,9,9,9,9,NO_ACH,2015,13310,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF,ALL,9,72,9,9,9,9,NO_ACH_C,2015,41.5,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF,ALL,9,73,9,9,9,9,NO_ACH,2015,14163,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF,ALL,9,73,9,9,9,9,NO_ACH_C,2015,53.4,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF,ALL,9,99,9,9,9,9,NO_ACH,2015,27473,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF,ALL,9,99,9,9,9,9,NO_ACH_C,2015,46.9,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF1,ALL,9,72,9,9,9,9,NO_ACH,2015,1701,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF1,ALL,9,72,9,9,9,9,NO_ACH_C,2015,45.8,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF1,ALL,9,73,9,9,9,9,NO_ACH,2015,1703,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF1,ALL,9,73,9,9,9,9,NO_ACH_C,2015,59.9,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF1,ALL,9,99,9,9,9,9,NO_ACH,2015,3405,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF1,ALL,9,99,9,9,9,9,NO_ACH_C,2015,51.9,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF2,ALL,9,72,9,9,9,9,NO_ACH,2015,331,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF2,ALL,9,72,9,9,9,9,NO_ACH_C,2015,39.6,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF2,ALL,9,73,9,9,9,9,NO_ACH,2015,333,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF2,ALL,9,73,9,9,9,9,NO_ACH_C,2015,45.8,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF2,ALL,9,99,9,9,9,9,NO_ACH,2015,663,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF2,ALL,9,99,9,9,9,9,NO_ACH_C,2015,42.5,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF3,ALL,9,72,9,9,9,9,NO_ACH,2015,5522,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF3,ALL,9,72,9,9,9,9,NO_ACH_C,2015,41.8,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF3,ALL,9,73,9,9,9,9,NO_ACH,2015,6026,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF3,ALL,9,73,9,9,9,9,NO_ACH_C,2015,53.1,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF3,ALL,9,99,9,9,9,9,NO_ACH,2015,11548,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF3,ALL,9,99,9,9,9,9,NO_ACH_C,2015,47,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF4,ALL,9,72,9,9,9,9,NO_ACH,2015,3595,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF4,ALL,9,72,9,9,9,9,NO_ACH_C,2015,42.8,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF4,ALL,9,73,9,9,9,9,NO_ACH,2015,3948,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF4,ALL,9,73,9,9,9,9,NO_ACH_C,2015,56,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF4,ALL,9,99,9,9,9,9,NO_ACH,2015,7543,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF4,ALL,9,99,9,9,9,9,NO_ACH_C,2015,48.8,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF5,ALL,9,72,9,9,9,9,NO_ACH,2015,617,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF5,ALL,9,72,9,9,9,9,NO_ACH_C,2015,46.9,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF5,ALL,9,73,9,9,9,9,NO_ACH,2015,465,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF5,ALL,9,73,9,9,9,9,NO_ACH_C,2015,50.9,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF5,ALL,9,99,9,9,9,9,NO_ACH,2015,1081,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF5,ALL,9,99,9,9,9,9,NO_ACH_C,2015,48.6,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF6,ALL,9,72,9,9,9,9,NO_ACH,2015,1543,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF6,ALL,9,72,9,9,9,9,NO_ACH_C,2015,33.7,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF6,ALL,9,73,9,9,9,9,NO_ACH,2015,1690,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF6,ALL,9,73,9,9,9,9,NO_ACH_C,2015,46.3,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF6,ALL,9,99,9,9,9,9,NO_ACH,2015,3233,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITF6,ALL,9,99,9,9,9,9,NO_ACH_C,2015,39.3,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITFG,ALL,9,72,9,9,9,9,NO_ACH,2015,19183,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITFG,ALL,9,72,9,9,9,9,NO_ACH_C,2015,41.4,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITFG,ALL,9,73,9,9,9,9,NO_ACH,2015,19846,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITFG,ALL,9,73,9,9,9,9,NO_ACH_C,2015,53.4,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITFG,ALL,9,99,9,9,9,9,NO_ACH,2015,39028,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITFG,ALL,9,99,9,9,9,9,NO_ACH_C,2015,46.7,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG,ALL,9,72,9,9,9,9,NO_ACH,2015,5873,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG,ALL,9,72,9,9,9,9,NO_ACH_C,2015,41,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG,ALL,9,73,9,9,9,9,NO_ACH,2015,5682,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG,ALL,9,73,9,9,9,9,NO_ACH_C,2015,53.5,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG,ALL,9,99,9,9,9,9,NO_ACH,2015,11555,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG,ALL,9,99,9,9,9,9,NO_ACH_C,2015,46.3,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG1,ALL,9,72,9,9,9,9,NO_ACH,2015,4143,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG1,ALL,9,72,9,9,9,9,NO_ACH_C,2015,40,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG1,ALL,9,73,9,9,9,9,NO_ACH,2015,3990,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG1,ALL,9,73,9,9,9,9,NO_ACH_C,2015,51.4,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG1,ALL,9,99,9,9,9,9,NO_ACH,2015,8132,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG1,ALL,9,99,9,9,9,9,NO_ACH_C,2015,44.9,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG2,ALL,9,72,9,9,9,9,NO_ACH,2015,1730,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG2,ALL,9,72,9,9,9,9,NO_ACH_C,2015,43.7,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG2,ALL,9,73,9,9,9,9,NO_ACH,2015,1692,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG2,ALL,9,73,9,9,9,9,NO_ACH_C,2015,59,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG2,ALL,9,99,9,9,9,9,NO_ACH,2015,3422,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITG2,ALL,9,99,9,9,9,9,NO_ACH_C,2015,50.1,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITS,ALL,9,72,9,9,9,9,NO_ACH,2015,5881,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITS,ALL,9,72,9,9,9,9,NO_ACH_C,2015,78.3,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITS,ALL,9,73,9,9,9,9,NO_ACH,2015,5716,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITS,ALL,9,73,9,9,9,9,NO_ACH_C,2015,81.7,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITS,ALL,9,99,9,9,9,9,NO_ACH,2015,11597,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITS,ALL,9,99,9,9,9,9,NO_ACH_C,2015,80,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,72,9,1,9,9,NO_ACH,2015,40028,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,72,9,1,9,9,NO_ACH_C,2015,58,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,72,9,2,9,9,NO_ACH,2015,56430,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,72,9,2,9,9,NO_ACH_C,2015,57.8,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH,2015,96457,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH_C,2015,57.8,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,73,9,1,9,9,NO_ACH,2015,35477,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,73,9,1,9,9,NO_ACH_C,2015,68.2,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,73,9,2,9,9,NO_ACH,2015,48343,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,73,9,2,9,9,NO_ACH_C,2015,64.7,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH,2015,83820,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH_C,2015,66.1,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,99,9,1,9,9,NO_ACH,2015,75505,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,99,9,1,9,9,NO_ACH_C,2015,62.4,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,99,9,2,9,9,NO_ACH,2015,104772,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,99,9,2,9,9,NO_ACH_C,2015,60.8,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH,2015,180277,,,,,,,,,
IT1:612_939(1.1),A,99,0010,A1A2_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH_C,2015,61.4,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC,ALL,9,72,9,9,9,9,NO_ACH,2015,4926,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC,ALL,9,72,9,9,9,9,NO_ACH_C,2015,10.9,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC,ALL,9,73,9,9,9,9,NO_ACH,2015,1865,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC,ALL,9,73,9,9,9,9,NO_ACH_C,2015,5.8,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC,ALL,9,99,9,9,9,9,NO_ACH,2015,6791,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC,ALL,9,99,9,9,9,9,NO_ACH_C,2015,8.8,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC1,ALL,9,72,9,9,9,9,NO_ACH,2015,1548,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC1,ALL,9,72,9,9,9,9,NO_ACH_C,2015,13.8,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC1,ALL,9,73,9,9,9,9,NO_ACH,2015,423,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC1,ALL,9,73,9,9,9,9,NO_ACH_C,2015,5.5,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC1,ALL,9,99,9,9,9,9,NO_ACH,2015,1971,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC1,ALL,9,99,9,9,9,9,NO_ACH_C,2015,10.4,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC2,ALL,9,72,9,9,9,9,NO_ACH,2015,19,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC2,ALL,9,72,9,9,9,9,NO_ACH_C,2015,9.2,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC2,ALL,9,73,9,9,9,9,NO_ACH,2015,7,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC2,ALL,9,73,9,9,9,9,NO_ACH_C,2015,5,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC2,ALL,9,99,9,9,9,9,NO_ACH,2015,27,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC2,ALL,9,99,9,9,9,9,NO_ACH_C,2015,7.5,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC3,ALL,9,72,9,9,9,9,NO_ACH,2015,503,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC3,ALL,9,72,9,9,9,9,NO_ACH_C,2015,15.6,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC3,ALL,9,73,9,9,9,9,NO_ACH,2015,196,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC3,ALL,9,73,9,9,9,9,NO_ACH_C,2015,7.7,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC3,ALL,9,99,9,9,9,9,NO_ACH,2015,700,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC3,ALL,9,99,9,9,9,9,NO_ACH_C,2015,12.1,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC4,ALL,9,72,9,9,9,9,NO_ACH,2015,2856,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC4,ALL,9,72,9,9,9,9,NO_ACH_C,2015,9.4,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC4,ALL,9,73,9,9,9,9,NO_ACH,2015,1238,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC4,ALL,9,73,9,9,9,9,NO_ACH_C,2015,5.7,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC4,ALL,9,99,9,9,9,9,NO_ACH,2015,4094,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITC4,ALL,9,99,9,9,9,9,NO_ACH_C,2015,7.8,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITCD,ALL,9,72,9,9,9,9,NO_ACH,2015,8601,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITCD,ALL,9,72,9,9,9,9,NO_ACH_C,2015,11.3,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITCD,ALL,9,73,9,9,9,9,NO_ACH,2015,3631,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITCD,ALL,9,73,9,9,9,9,NO_ACH_C,2015,6.8,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITCD,ALL,9,99,9,9,9,9,NO_ACH,2015,12232,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITCD,ALL,9,99,9,9,9,9,NO_ACH_C,2015,9.4,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD,ALL,9,72,9,9,9,9,NO_ACH,2015,3675,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD,ALL,9,72,9,9,9,9,NO_ACH_C,2015,11.9,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD,ALL,9,73,9,9,9,9,NO_ACH,2015,1766,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD,ALL,9,73,9,9,9,9,NO_ACH_C,2015,8.3,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD,ALL,9,99,9,9,9,9,NO_ACH,2015,5441,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD,ALL,9,99,9,9,9,9,NO_ACH_C,2015,10.4,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD1,ALL,9,72,9,9,9,9,NO_ACH,2015,49,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD1,ALL,9,72,9,9,9,9,NO_ACH_C,2015,6,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD1,ALL,9,73,9,9,9,9,NO_ACH,2015,6,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD1,ALL,9,73,9,9,9,9,NO_ACH_C,2015,1.2,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD1,ALL,9,99,9,9,9,9,NO_ACH,2015,55,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD1,ALL,9,99,9,9,9,9,NO_ACH_C,2015,4.2,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD2,ALL,9,72,9,9,9,9,NO_ACH,2015,240,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD2,ALL,9,72,9,9,9,9,NO_ACH_C,2015,12.6,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD2,ALL,9,73,9,9,9,9,NO_ACH,2015,64,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD2,ALL,9,73,9,9,9,9,NO_ACH_C,2015,5.6,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD2,ALL,9,99,9,9,9,9,NO_ACH,2015,303,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD2,ALL,9,99,9,9,9,9,NO_ACH_C,2015,10,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD3,ALL,9,72,9,9,9,9,NO_ACH,2015,1493,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD3,ALL,9,72,9,9,9,9,NO_ACH_C,2015,11.9,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD3,ALL,9,73,9,9,9,9,NO_ACH,2015,649,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD3,ALL,9,73,9,9,9,9,NO_ACH_C,2015,8.2,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD3,ALL,9,99,9,9,9,9,NO_ACH,2015,2142,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD3,ALL,9,99,9,9,9,9,NO_ACH_C,2015,10.5,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD4,ALL,9,72,9,9,9,9,NO_ACH,2015,395,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD4,ALL,9,72,9,9,9,9,NO_ACH_C,2015,13.2,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD4,ALL,9,73,9,9,9,9,NO_ACH,2015,168,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD4,ALL,9,73,9,9,9,9,NO_ACH_C,2015,7.7,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD4,ALL,9,99,9,9,9,9,NO_ACH,2015,563,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD4,ALL,9,99,9,9,9,9,NO_ACH_C,2015,10.9,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD5,ALL,9,72,9,9,9,9,NO_ACH,2015,1499,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD5,ALL,9,72,9,9,9,9,NO_ACH_C,2015,11.9,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD5,ALL,9,73,9,9,9,9,NO_ACH,2015,880,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD5,ALL,9,73,9,9,9,9,NO_ACH_C,2015,9.1,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD5,ALL,9,99,9,9,9,9,NO_ACH,2015,2378,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITD5,ALL,9,99,9,9,9,9,NO_ACH_C,2015,10.7,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITDA,ALL,9,72,9,9,9,9,NO_ACH,2015,289,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITDA,ALL,9,72,9,9,9,9,NO_ACH_C,2015,10.6,,,,,,,,,
IT1:612_939(1.1),A,99,0010,B1_P,2011,ITDA,ALL,9,73,9,9,9,9,NO_ACH,2015,70,,,,,,,,,
