DATAFLOW,FREQ,ITTER107,MISURA1,GEST_SCUOLA,ORDINESCOL,TIPO_DATO,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT 
IT1:158_149(1.0),A,ITE18,9,1B,1,8,2014,46,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,1,2010,40,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,1,2011,40,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,1,2012,40,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,1,2013,39,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,1,2014,35,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,2,2010,88,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,2,2011,83,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,2,2012,84,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,2,2013,85,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,2,2014,76,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,3,2010,1950,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,3,2011,1900,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,3,2012,1858,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,3,2013,1817,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,3,2014,1639,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,4,2010,950,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,4,2011,906,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,4,2012,888,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,4,2013,848,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,4,2014,802,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,7,2010,114,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,7,2011,117,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,7,2012,107,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,7,2013,104,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,7,2014,75,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,8,2010,58,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,8,2011,62,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,8,2012,45,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,8,2013,40,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,2,1,8,2014,33,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,1,2010,138,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,1,2011,139,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,1,2012,140,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,1,2013,140,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,1,2014,137,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,2,2010,371,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,2,2011,361,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,2,2012,368,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,2,2013,374,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,2,2014,366,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,3,2010,8950,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,3,2011,8991,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,3,2012,9067,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,3,2013,9083,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,3,2014,8871,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,4,2010,4397,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,4,2011,4351,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,4,2012,4418,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,4,2013,4321,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,4,2014,4279,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,7,2010,1024,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,7,2011,1182,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,7,2012,1262,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,7,2013,1330,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,7,2014,1295,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,8,2010,483,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,8,2011,536,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,8,2012,585,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,8,2013,609,,,,,,,,,
IT1:158_149(1.0),A,ITE18,9,9,1,8,2014,608,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,1,2010,80,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,1,2011,82,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,1,2012,81,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,1,2013,81,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,1,2014,79,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,2,2010,240,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,2,2011,248,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,2,2012,242,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,2,2013,240,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,2,2014,242,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,3,2010,5799,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,3,2011,5992,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,3,2012,5999,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,3,2013,6062,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,3,2014,6005,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,4,2010,2706,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,4,2011,2844,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,4,2012,2899,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,4,2013,2973,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,4,2014,2910,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,7,2010,803,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,7,2011,854,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,7,2012,898,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,7,2013,951,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,7,2014,985,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,8,2010,375,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,8,2011,396,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,8,2012,432,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,8,2013,480,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1,1,8,2014,488,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,1,2010,70,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,1,2011,72,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,1,2012,71,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,1,2013,71,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,1,2014,70,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,2,2010,213,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,2,2011,219,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,2,2012,215,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,2,2013,214,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,2,2014,218,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,3,2010,5159,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,3,2011,5325,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,3,2012,5355,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,3,2013,5436,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,3,2014,5437,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,4,2010,2413,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,4,2011,2537,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,4,2012,2594,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,4,2013,2670,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,4,2014,2636,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,7,2010,753,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,7,2011,783,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,7,2012,823,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,7,2013,869,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,7,2014,907,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,8,2010,354,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,8,2011,371,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,8,2012,407,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,8,2013,449,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1A,1,8,2014,458,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,1,2010,10,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,1,2011,10,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,1,2012,10,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,1,2013,10,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,1,2014,9,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,2,2010,27,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,2,2011,29,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,2,2012,27,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,2,2013,26,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,2,2014,24,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,3,2010,640,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,3,2011,667,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,3,2012,644,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,3,2013,626,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,3,2014,568,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,4,2010,293,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,4,2011,307,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,4,2012,305,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,4,2013,303,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,4,2014,274,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,7,2010,50,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,7,2011,71,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,7,2012,75,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,7,2013,82,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,7,2014,78,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,8,2010,21,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,8,2011,25,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,8,2012,25,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,8,2013,31,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,1B,1,8,2014,30,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,1,2010,18,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,1,2011,19,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,1,2012,20,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,1,2013,20,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,1,2014,20,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,2,2010,33,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,2,2011,33,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,2,2012,38,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,2,2013,38,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,2,2014,38,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,3,2010,811,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,3,2011,897,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,3,2012,904,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,3,2013,883,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,3,2014,897,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,4,2010,398,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,4,2011,444,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,4,2012,439,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,4,2013,443,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,4,2014,468,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,7,2010,49,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,7,2011,35,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,7,2012,32,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,7,2013,33,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,7,2014,35,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,8,2010,22,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,8,2011,13,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,8,2012,13,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,8,2013,16,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,2,1,8,2014,16,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,1,2010,98,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,1,2011,101,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,1,2012,101,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,1,2013,101,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,1,2014,99,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,2,2010,273,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,2,2011,281,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,2,2012,280,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,2,2013,278,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,2,2014,280,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,3,2010,6610,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,3,2011,6889,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,3,2012,6903,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,3,2013,6945,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,3,2014,6902,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,4,2010,3104,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,4,2011,3288,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,4,2012,3338,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,4,2013,3416,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,4,2014,3378,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,7,2010,852,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,7,2011,889,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,7,2012,930,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,7,2013,984,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,7,2014,1020,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,8,2010,397,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,8,2011,409,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,8,2012,445,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,8,2013,496,,,,,,,,,
IT1:158_149(1.0),A,ITE19,9,9,1,8,2014,504,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,1,2010,77,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,1,2011,77,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,1,2012,78,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,1,2013,78,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,1,2014,78,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,2,2010,178,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,2,2011,182,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,2,2012,185,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,2,2013,184,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,2,2014,182,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,3,2010,4272,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,3,2011,4352,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,3,2012,4399,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,3,2013,4396,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,3,2014,4428,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,4,2010,1989,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,4,2011,2045,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,4,2012,2062,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,4,2013,2100,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,4,2014,2140,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,7,2010,462,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,7,2011,526,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,7,2012,577,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,7,2013,574,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,7,2014,618,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,8,2010,200,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,8,2011,239,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,8,2012,239,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,8,2013,244,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1,1,8,2014,271,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,1,2010,66,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,1,2011,66,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,1,2012,67,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,1,2013,67,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,1,2014,67,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,2,2010,158,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,2,2011,162,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,2,2012,165,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,2,2013,165,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,2,2014,163,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,3,2010,3802,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,3,2011,3873,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,3,2012,3930,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,3,2013,3957,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,3,2014,3989,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,4,2010,1773,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,4,2011,1829,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,4,2012,1828,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,4,2013,1876,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,4,2014,1915,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,7,2010,440,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,7,2011,496,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,7,2012,555,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,7,2013,547,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,7,2014,562,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,8,2010,190,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,8,2011,223,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,8,2012,228,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,8,2013,231,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1A,1,8,2014,247,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,1,2010,11,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,1,2011,11,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,1,2012,11,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,1,2013,11,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,1,2014,11,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,2,2010,20,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,2,2011,20,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,2,2012,20,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,2,2013,19,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,2,2014,19,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,3,2010,470,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,3,2011,479,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,3,2012,469,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,3,2013,439,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,3,2014,439,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,4,2010,216,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,4,2011,216,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,4,2012,234,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,4,2013,224,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,4,2014,225,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,7,2010,22,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,7,2011,30,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,7,2012,22,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,7,2013,27,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,7,2014,56,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,8,2010,10,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,8,2011,16,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,8,2012,11,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,8,2013,13,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,1B,1,8,2014,24,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,1,2010,18,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,1,2011,18,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,1,2012,19,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,1,2013,19,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,1,2014,19,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,2,2010,43,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,2,2011,43,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,2,2012,44,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,2,2013,44,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,2,2014,44,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,3,2010,1024,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,3,2011,1018,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,3,2012,1042,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,3,2013,1037,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,3,2014,1031,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,4,2010,517,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,4,2011,501,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,4,2012,471,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,4,2013,472,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,4,2014,454,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,7,2010,24,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,7,2011,18,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,7,2012,16,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,7,2013,19,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,7,2014,26,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,8,2010,11,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,8,2011,10,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,8,2012,6,,,,,,,,,
IT1:158_149(1.0),A,ITE1A,9,2,1,8,2013,10,,,,,,,,,
