AnnoS;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeC;SedeP;Sesso;Lau
2013;102;Torino Politecnico;9;Ingegneria del Cinema e dei Mezzi di Comunicazione;TORINO;1;M;15
2013;102;Torino Politecnico;9;Ingegneria delle Telecomunicazioni;TORINO;1;M;31
2013;102;Torino Politecnico;9;Ingegneria dell'Organizzazione d'Impresa;TORINO;1;F;25
2013;102;Torino Politecnico;9;Ingegneria dell'Organizzazione d'Impresa;TORINO;1;M;72
2013;102;Torino Politecnico;9;Ingegneria Elettronica;TORINO;1;M;48
2013;102;Torino Politecnico;9;Ingegneria Fisica;TORINO;1;M;10
2013;102;Torino Politecnico;9;Ingegneria Informatica;TORINO;1;F;14
2013;102;Torino Politecnico;9;Ingegneria Informatica;TORINO;1;M;104
2013;102;Torino Politecnico;9;Ingegneria Informatica (Fac. di Ing. dell'Informazione) Sede di Torino, Ivrea;TORINO;1;M;7
2013;102;Torino Politecnico;9;Ingegneria Meccatronica;VERRÈS;7;M;12
2013;102;Torino Politecnico;L-17;Architettura;TORINO;1;F;146
2013;102;Torino Politecnico;L-17;Architettura;TORINO;1;M;88
2013;102;Torino Politecnico;L-21;Pianificazione Territoriale, Urbanistica e Paesaggistico-Ambientale;TORINO;1;F;12
2013;102;Torino Politecnico;L-21;Pianificazione Territoriale, Urbanistica e Paesaggistico-Ambientale;TORINO;1;M;6
2013;102;Torino Politecnico;L-23;Ingegneria Edile;TORINO;1;F;9
2013;102;Torino Politecnico;L-35;Matematica per l'Ingegneria;TORINO;1;M;8
2013;102;Torino Politecnico;L-4;Design e Comunicazione Visiva;TORINO;1;F;25
2013;102;Torino Politecnico;L-4;Design e Comunicazione Visiva;TORINO;1;M;10
2013;102;Torino Politecnico;L-7;Ingegneria Civile;TORINO;1;F;10
2013;102;Torino Politecnico;L-7;Ingegneria Civile;TORINO;1;M;32
2013;102;Torino Politecnico;L-7;Ingegneria per l'Ambiente e il Territorio;TORINO;1;F;8
2013;102;Torino Politecnico;L-7;Ingegneria per l'Ambiente e il Territorio;TORINO;1;M;9
2013;102;Torino Politecnico;L-8;Ingegneria del Cinema e dei Mezzi di Comunicazione;TORINO;1;M;7
2013;102;Torino Politecnico;L-8;Ingegneria delle Telecomunicazioni;TORINO;1;M;9
2013;102;Torino Politecnico;L-8;Ingegneria Elettronica;TORINO;1;M;27
2013;102;Torino Politecnico;L-8;Ingegneria Fisica;TORINO;1;F;7
2013;102;Torino Politecnico;L-8;Ingegneria Fisica;TORINO;1;M;17
2013;102;Torino Politecnico;L-8;Ingegneria Gestionale;TORINO;1;F;28
2013;102;Torino Politecnico;L-8;Ingegneria Gestionale;TORINO;1;M;32
2013;102;Torino Politecnico;L-8;Ingegneria Informatica;TORINO;1;F;8
2013;102;Torino Politecnico;L-8;Ingegneria Informatica;TORINO;1;M;58
2013;102;Torino Politecnico;L-9;Ingegneria Aerospaziale;TORINO;1;F;8
2013;102;Torino Politecnico;L-9;Ingegneria Aerospaziale;TORINO;1;M;52
2013;102;Torino Politecnico;L-9;Ingegneria Biomedica;TORINO;1;F;23
2013;102;Torino Politecnico;L-9;Ingegneria Biomedica;TORINO;1;M;24
2013;102;Torino Politecnico;L-9;Ingegneria Chimica e Alimentare;TORINO;1;M;12
2013;102;Torino Politecnico;L-9;Ingegneria dei Materiali;TORINO;1;F;7
2013;102;Torino Politecnico;L-9;Ingegneria dei Materiali;TORINO;1;M;6
2013;102;Torino Politecnico;L-9;Ingegneria della Produzione Industriale;TORINO;1;F;12
2013;102;Torino Politecnico;L-9;Ingegneria della Produzione Industriale;TORINO;1;M;33
2013;102;Torino Politecnico;L-9;Ingegneria dell'Autoveicolo;TORINO;1;M;40
2013;102;Torino Politecnico;L-9;Ingegneria Elettrica;TORINO;1;M;11
2013;102;Torino Politecnico;L-9;Ingegneria Energetica;TORINO;1;F;15
2013;102;Torino Politecnico;L-9;Ingegneria Energetica;TORINO;1;M;46
2013;102;Torino Politecnico;L-9;Ingegneria Meccanica;TORINO;1;F;7
2013;102;Torino Politecnico;L-9;Ingegneria Meccanica;TORINO;1;M;100
2013;102;Torino Politecnico;LM-12;Ecodesign;TORINO;1;F;44
2013;102;Torino Politecnico;LM-12;Ecodesign;TORINO;1;M;19
2013;102;Torino Politecnico;LM-20;Ingegneria Aerospaziale;TORINO;1;F;8
2013;102;Torino Politecnico;LM-20;Ingegneria Aerospaziale;TORINO;1;M;74
2013;102;Torino Politecnico;LM-21;Ingegneria Biomedica;TORINO;1;F;43
2013;102;Torino Politecnico;LM-21;Ingegneria Biomedica;TORINO;1;M;36
2013;102;Torino Politecnico;LM-22;Ingegneria Chimica e dei Processi Sostenibili;TORINO;1;F;11
2013;102;Torino Politecnico;LM-22;Ingegneria Chimica e dei Processi Sostenibili;TORINO;1;M;16
2013;102;Torino Politecnico;LM-22;Ingegneria Tessile;TORINO;1;M;9
2013;102;Torino Politecnico;LM-23;Ingegneria Civile;TORINO;1;F;25
2013;102;Torino Politecnico;LM-23;Ingegneria Civile;TORINO;1;M;56
2013;102;Torino Politecnico;LM-24;Ingegneria Edile;TORINO;1;F;36
2013;102;Torino Politecnico;LM-24;Ingegneria Edile;TORINO;1;M;54
2013;102;Torino Politecnico;LM-25;Ingegneria Meccatronica;TORINO;1;M;44
2013;102;Torino Politecnico;LM-27;Ingegneria delle Telecomunicazioni;TORINO;1;F;19
2013;102;Torino Politecnico;LM-27;Ingegneria delle Telecomunicazioni;TORINO;1;M;48
2013;102;Torino Politecnico;LM-27;Ingegneria Telematica;TORINO;1;M;26
2013;102;Torino Politecnico;LM-28;Ingegneria Elettrica;TORINO;1;M;21
2013;102;Torino Politecnico;LM-29;Ingegneria Elettronica;TORINO;1;F;9
2013;102;Torino Politecnico;LM-29;Ingegneria Elettronica;TORINO;1;M;79
2013;102;Torino Politecnico;LM-29;Nanotecnologie per le Ict;TORINO;1;M;24
2013;102;Torino Politecnico;LM-30;Ingegneria Energetica e Nucleare;TORINO;1;F;23
2013;102;Torino Politecnico;LM-30;Ingegneria Energetica e Nucleare;TORINO;1;M;59
2013;102;Torino Politecnico;LM-31;Ingegneria Gestionale;TORINO;1;F;88
2013;102;Torino Politecnico;LM-31;Ingegneria Gestionale;TORINO;1;M;131
2013;102;Torino Politecnico;LM-32;Ingegneria del Cinema e dei Mezzi di Comunicazione;TORINO;1;F;13
2013;102;Torino Politecnico;LM-32;Ingegneria del Cinema e dei Mezzi di Comunicazione;TORINO;1;M;13
2013;102;Torino Politecnico;LM-32;Ingegneria Informatica;TORINO;1;F;19
2013;102;Torino Politecnico;LM-32;Ingegneria Informatica;TORINO;1;M;106
2013;102;Torino Politecnico;LM-33;Ingegneria della Produzione Industriale e dell'Innovazione Tecnologica;TORINO;1;F;27
2013;102;Torino Politecnico;LM-33;Ingegneria della Produzione Industriale e dell'Innovazione Tecnologica;TORINO;1;M;26
2013;102;Torino Politecnico;LM-33;Ingegneria dell'Autoveicolo;TORINO;1;F;13
2013;102;Torino Politecnico;LM-33;Ingegneria dell'Autoveicolo;TORINO;1;M;89
2013;102;Torino Politecnico;LM-33;Ingegneria Meccanica;TORINO;1;F;20
2013;102;Torino Politecnico;LM-33;Ingegneria Meccanica;TORINO;1;M;176
2013;102;Torino Politecnico;LM-35;Ingegneria per l'Ambiente e il Territorio;TORINO;1;F;18
2013;102;Torino Politecnico;LM-35;Ingegneria per l'Ambiente e il Territorio;TORINO;1;M;28
2013;102;Torino Politecnico;LM-35;Petroleum Engineering;TORINO;1;M;25
2013;102;Torino Politecnico;LM-4;Architettura Costruzione Citta;TORINO;1;F;80
2013;102;Torino Politecnico;LM-4;Architettura Costruzione Citta;TORINO;1;M;53
2013;102;Torino Politecnico;LM-4;Architettura per il Progetto Sostenibile;TORINO;1;F;32
2013;102;Torino Politecnico;LM-4;Architettura per il Progetto Sostenibile;TORINO;1;M;25
2013;102;Torino Politecnico;LM-4;Architettura per il Restauro e Valorizzazione del Patrimonio;TORINO;1;F;43
2013;102;Torino Politecnico;LM-4;Architettura per il Restauro e Valorizzazione del Patrimonio;TORINO;1;M;16
2013;102;Torino Politecnico;LM-44;Ingegneria Matematica;TORINO;1;F;11
2013;102;Torino Politecnico;LM-44;Ingegneria Matematica;TORINO;1;M;8
2013;102;Torino Politecnico;LM-48;Pianificazione Territoriale, Urbanistica e Paesaggistico-Ambientale;TORINO;1;F;27
2013;102;Torino Politecnico;LM-48;Pianificazione Territoriale, Urbanistica e Paesaggistico-Ambientale;TORINO;1;M;15
2013;102;Torino Politecnico;LM-53;Ingegneria dei Materiali;TORINO;1;F;13
2013;102;Torino Politecnico;LM-53;Ingegneria dei Materiali;TORINO;1;M;27
2013;201;Piemonte Orientale;1;Biotecnologie;NOVARA;3;F;7
2013;201;Piemonte Orientale;12;Biologia;ALESSANDRIA;6;F;8
2013;201;Piemonte Orientale;12;Biologia;ALESSANDRIA;6;M;7
2013;201;Piemonte Orientale;13;Studio e Gestione dei Beni Culturali;VERCELLI;2;F;8
2013;201;Piemonte Orientale;14/S;Farmacia;NOVARA;3;F;6
2013;201;Piemonte Orientale;15;Scienze Politiche, Economiche e Sociali;ALESSANDRIA;6;M;6
2013;201;Piemonte Orientale;17;Economia Aziendale;NOVARA;3;F;19
2013;201;Piemonte Orientale;17;Economia Aziendale;NOVARA;3;M;14
2013;201;Piemonte Orientale;2;Servizi Giuridici per l'Impresa;NOVARA;3;M;6
2013;201;Piemonte Orientale;26;Informatica;ALESSANDRIA;6;M;12
2013;201;Piemonte Orientale;27;Scienze Ambientali e Gestione del Territorio;ALESSANDRIA;6;M;6
2013;201;Piemonte Orientale;30;Promozione e Gestione del Turismo;NOVARA;3;F;8
2013;201;Piemonte Orientale;46/S;Medicina e Chirurgia;NOVARA;3;F;49
2013;201;Piemonte Orientale;46/S;Medicina e Chirurgia;NOVARA;3;M;22
2013;201;Piemonte Orientale;6;Servizio Sociale;ASTI;5;F;7
2013;201;Piemonte Orientale;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);NOVARA;3;F;36
2013;201;Piemonte Orientale;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);NOVARA;3;M;28
2013;201;Piemonte Orientale;L/SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);NOVARA;3;F;9
2013;201;Piemonte Orientale;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);NOVARA;3;M;8
2013;201;Piemonte Orientale;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);NOVARA;3;M;12
2013;201;Piemonte Orientale;L-10;Lettere;VERCELLI;2;F;39
2013;201;Piemonte Orientale;L-10;Lettere;VERCELLI;2;M;6
2013;201;Piemonte Orientale;L-11;Lingue Straniere Moderne;VERCELLI;2;F;37
2013;201;Piemonte Orientale;L-13;Scienze Biologiche;ALESSANDRIA;6;F;13
2013;201;Piemonte Orientale;L-14;Informatica Giuridica per la Pubblica Amministrazione e per le Imprese;ALESSANDRIA;6;M;8
2013;201;Piemonte Orientale;L-14;Servizi Giuridici per l'Impresa;NOVARA;3;F;7
2013;201;Piemonte Orientale;L-15;Promozione e Gestione del Turismo;NOVARA;3;F;38
2013;201;Piemonte Orientale;L-15;Promozione e Gestione del Turismo;NOVARA;3;M;14
2013;201;Piemonte Orientale;L-16;Scienze Politiche, Economiche, Sociali e dell'Amministrazione;ALESSANDRIA;6;F;20
2013;201;Piemonte Orientale;L-16;Scienze Politiche, Economiche, Sociali e dell'Amministrazione;ALESSANDRIA;6;M;12
2013;201;Piemonte Orientale;L-18;Economia Aziendale;NOVARA;3;F;90
2013;201;Piemonte Orientale;L-18;Economia Aziendale;NOVARA;3;M;84
2013;201;Piemonte Orientale;L-18;Economia e Amministrazione delle Imprese;CASALE MONFERRATO;6;F;18
2013;201;Piemonte Orientale;L-18;Economia e Amministrazione delle Imprese;CASALE MONFERRATO;6;M;16
2013;201;Piemonte Orientale;L-2;Biotecnologie;NOVARA;3;F;12
2013;201;Piemonte Orientale;L-27;Chimica;ALESSANDRIA;6;M;6
2013;201;Piemonte Orientale;L-31;Informatica;ALESSANDRIA;6;M;9
2013;201;Piemonte Orientale;L-32;Scienze Ambientali e Gestione del Territorio;ALESSANDRIA;6;F;7
2013;201;Piemonte Orientale;L-32;Scienze Ambientali e Gestione del Territorio;ALESSANDRIA;6;M;6
2013;201;Piemonte Orientale;L-35;Matematica e Applicazioni;ALESSANDRIA;6;F;8
2013;201;Piemonte Orientale;L-36;Scienze Politiche, Economiche, Sociali e dell'Amministrazione;ALESSANDRIA;6;F;6
2013;201;Piemonte Orientale;L-36;Scienze Politiche, Economiche, Sociali e dell'Amministrazione;ALESSANDRIA;6;M;6
2013;201;Piemonte Orientale;L-39;Servizio Sociale;ASTI;5;F;18
2013;201;Piemonte Orientale;L-5;Filosofia e Comunicazione;VERCELLI;2;F;18
2013;201;Piemonte Orientale;L-5;Filosofia e Comunicazione;VERCELLI;2;M;6
2013;201;Piemonte Orientale;LM/SNT1;Scienze Infermieristiche e Ostetriche;NOVARA;3;F;11
2013;201;Piemonte Orientale;LM/SNT1;Scienze Infermieristiche e Ostetriche;NOVARA;3;M;6
2013;201;Piemonte Orientale;LM-13;Chimica e Tecnologia Farmaceutiche;NOVARA;3;F;13
2013;201;Piemonte Orientale;LM-13;Chimica e Tecnologia Farmaceutiche;NOVARA;3;M;15
2013;201;Piemonte Orientale;LM-13;Farmacia;NOVARA;3;F;32
2013;201;Piemonte Orientale;LM-13;Farmacia;NOVARA;3;M;10
2013;201;Piemonte Orientale;LM-14;Filologia Moderna, Classica e Comparata;VERCELLI;2;F;9
2013;201;Piemonte Orientale;LM-14;Filologia Moderna, Classica e Comparata;VERCELLI;2;M;8
2013;201;Piemonte Orientale;LM-18;Informatica;ALESSANDRIA;6;M;8
2013;201;Piemonte Orientale;LM-37;Lingue e Letterature Moderne Europee e Americane;VERCELLI;2;F;18
2013;201;Piemonte Orientale;LM-54;Scienze Chimiche;ALESSANDRIA;6;M;6
2013;201;Piemonte Orientale;LM-56;Economia e Politiche Pubbliche, Ambiente e Cultura;ALESSANDRIA;6;F;7
2013;201;Piemonte Orientale;LM-56;Economia e Politiche Pubbliche, Ambiente e Cultura;ALESSANDRIA;6;M;9
2013;201;Piemonte Orientale;LM-6;Biologia;ALESSANDRIA;6;F;9
2013;201;Piemonte Orientale;LM-6;Biologia;ALESSANDRIA;6;M;10
2013;201;Piemonte Orientale;LM-77;Amministrazione e Gestione;NOVARA;3;F;34
2013;201;Piemonte Orientale;LM-77;Amministrazione e Gestione;NOVARA;3;M;31
2013;201;Piemonte Orientale;LM-77;Amministrazione, Controllo e Professione;NOVARA;3;F;15
2013;201;Piemonte Orientale;LM-77;Amministrazione, Controllo e Professione;NOVARA;3;M;6
2013;201;Piemonte Orientale;LM-77;Management e Finanza;NOVARA;3;M;7
2013;201;Piemonte Orientale;LM-78;Filosofia;VERCELLI;2;M;6
2013;201;Piemonte Orientale;LM-87;Societa e Sviluppo Locale;ALESSANDRIA;6;F;12
2013;201;Piemonte Orientale;LM-88;Societa e Sviluppo Locale;ALESSANDRIA;6;F;9
2013;201;Piemonte Orientale;LM-9;Biotecnologie Mediche;NOVARA;3;F;15
2013;201;Piemonte Orientale;LMG/01;Giurisprudenza;ALESSANDRIA;6;F;30
2013;201;Piemonte Orientale;LMG/01;Giurisprudenza;ALESSANDRIA;6;M;31
2013;201;Piemonte Orientale;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);ALESSANDRIA;6;F;9
2013;201;Piemonte Orientale;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);BIELLA;96;F;6
2013;201;Piemonte Orientale;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);NOVARA;3;F;202
2013;201;Piemonte Orientale;SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);NOVARA;3;M;88
2013;201;Piemonte Orientale;SNT1;Infermieristica Pediatrica (Abilitante alla Professione Sanitaria di Infermiere Pediatrico);NOVARA;3;F;13
2013;201;Piemonte Orientale;SNT1;Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o);NOVARA;3;F;12
2013;201;Piemonte Orientale;SNT1/S;Scienze Infermieristiche ed Ostetriche;NOVARA;3;F;17
2013;401;Bra Scienze Gastronomiche;L-26;Scienze Gastronomiche;BRA;4;F;31
2013;401;Bra Scienze Gastronomiche;L-26;Scienze Gastronomiche;BRA;4;M;30
2013;401;Bra Scienze Gastronomiche;LM-49;Promozione e Gestione del Patrimonio Gastronomico e Turistico;BRA;4;F;21
2013;401;Bra Scienze Gastronomiche;LM-49;Promozione e Gestione del Patrimonio Gastronomico e Turistico;BRA;4;M;7
2013;701;Aosta;15;Scienze Politiche e delle Relazioni Internazionali;SAINT-CHRISTOPHE;7;F;6
2013;701;Aosta;15;Scienze Politiche e delle Relazioni Internazionali;SAINT-CHRISTOPHE;7;M;7
2013;701;Aosta;17;Scienze dell'Economia e della Gestione Aziendale;SAINT-CHRISTOPHE;7;F;10
2013;701;Aosta;18;Scienze dell'Educazione;AOSTA;7;F;15
2013;701;Aosta;18-bis;Scienze della Formazione Primaria;AOSTA;7;F;25
2013;701;Aosta;3;Lingue e Comunicazione per il Territorio, l'Impresa e il Turismo;AOSTA;7;F;27
2013;701;Aosta;58/S;Psicologia;AOSTA;7;F;9
2013;701;Aosta;L-12;Lingue e Comunicazione per l'Impresa e il Turismo;AOSTA;7;F;12
2013;701;Aosta;L-18;Scienze dell'Economia e della Gestione Aziendale;SAINT-CHRISTOPHE;7;F;12
2013;701;Aosta;L-18;Scienze dell'Economia e della Gestione Aziendale;SAINT-CHRISTOPHE;7;M;8
2013;701;Aosta;L-24;Scienze e Tecniche Psicologiche;AOSTA;7;F;31
2013;701;Aosta;L-24;Scienze e Tecniche Psicologiche;AOSTA;7;M;7
2013;701;Aosta;L-36;Scienze Politiche e delle Relazioni Internazionali;SAINT-CHRISTOPHE;7;F;10
2013;701;Aosta;L-36;Scienze Politiche e delle Relazioni Internazionali;SAINT-CHRISTOPHE;7;M;6
2013;701;Aosta;LM-51;Psicologia;SAINT-CHRISTOPHE;7;F;14
2013;1001;Genova;10;Ingegneria Elettrica;GENOVA;10;M;7
2013;1001;Genova;10;Ingegneria Gestionale;SAVONA;9;M;16
2013;1001;Genova;10;Ingegneria Meccanica;GENOVA;10;M;19
2013;1001;Genova;10;Ingegneria Meccanica - Sede di la Spezia;LA SPEZIA;11;M;14
2013;1001;Genova;10;Ingegneria Nautica;LA SPEZIA;11;M;17
2013;1001;Genova;10;Ingegneria Navale;GENOVA;10;M;14
2013;1001;Genova;11;Lingue e Letterature Straniere;GENOVA;10;F;42
2013;1001;Genova;12;Scienze Biologiche;GENOVA;10;F;10
2013;1001;Genova;12;Scienze Biologiche;GENOVA;10;M;6
2013;1001;Genova;13;Conservazione dei Beni Culturali;GENOVA;10;F;15
2013;1001;Genova;14;Scienze della Comunicazione;SAVONA;9;F;15
2013;1001;Genova;14;Scienze della Comunicazione;SAVONA;9;M;13
2013;1001;Genova;14/S;Chimica e Tecnologia Farmaceutiche;GENOVA;10;F;26
2013;1001;Genova;14/S;Chimica e Tecnologia Farmaceutiche;GENOVA;10;M;6
2013;1001;Genova;14/S;Farmacia;GENOVA;10;F;38
2013;1001;Genova;14/S;Farmacia;GENOVA;10;M;17
2013;1001;Genova;15;Scienze Politiche;GENOVA;10;M;7
2013;1001;Genova;17;Economia Aziendale;GENOVA;10;F;30
2013;1001;Genova;17;Economia Aziendale;GENOVA;10;M;51
2013;1001;Genova;17;Economia Aziendale;IMPERIA;8;F;11
2013;1001;Genova;17;Economia Aziendale;IMPERIA;8;M;11
2013;1001;Genova;17;Economia della Banca, della Borsa e delle Assicurazioni;GENOVA;10;F;15
2013;1001;Genova;17;Economia della Banca, della Borsa e delle Assicurazioni;GENOVA;10;M;18
2013;1001;Genova;17;Economia Marittima e dei Trasporti;GENOVA;10;F;8
2013;1001;Genova;17;Economia Marittima e dei Trasporti;GENOVA;10;M;26
2013;1001;Genova;18;Esperto in Processi Formativi;GENOVA;10;F;10
2013;1001;Genova;18;Scienze Pedagogiche e dell'Educazione;GENOVA;10;F;45
2013;1001;Genova;18;Scienze Pedagogiche e dell'Educazione;GENOVA;10;M;9
2013;1001;Genova;18-bis;Scienze della Formazione Primaria;GENOVA;10;F;86
2013;1001;Genova;2;Operatore Giuridico d'Impresa;GENOVA;10;M;9
2013;1001;Genova;20/S;Fisica;GENOVA;10;M;6
2013;1001;Genova;23;Discipline delle Arti,Della Musica e dello Spettacolo(D.A.M.S.);IMPERIA;8;F;7
2013;1001;Genova;26;Informatica;GENOVA;10;M;13
2013;1001;Genova;27;Scienze Ambientali;GENOVA;10;F;7
2013;1001;Genova;27;Scienze Ambientali;GENOVA;10;M;7
2013;1001;Genova;28;Economia e Commercio;GENOVA;10;F;8
2013;1001;Genova;28;Economia e Commercio;GENOVA;10;M;13
2013;1001;Genova;3;Comunicazione Interculturale;GENOVA;10;F;16
2013;1001;Genova;3;Lingue e Culture Straniere per l'Impresa e il Turismo;GENOVA;10;F;35
2013;1001;Genova;3;Lingue e Culture Straniere per l'Impresa e il Turismo;GENOVA;10;M;7
2013;1001;Genova;3;Teorie e Tecniche della Mediazione Interlinguistica;GENOVA;10;F;7
2013;1001;Genova;32;Matematica;GENOVA;10;F;8
2013;1001;Genova;33;Scienze Motorie;GENOVA;10;F;17
2013;1001;Genova;33;Scienze Motorie;GENOVA;10;M;9
2013;1001;Genova;38;Storia;GENOVA;10;M;9
2013;1001;Genova;4;Restauro Architettonico;GENOVA;10;F;16
2013;1001;Genova;4;Tecniche per la Progettazione Architettonica e per la Costruzione Edilizia;GENOVA;10;F;10
2013;1001;Genova;4;Tecniche per la Progettazione Architettonica e per la Costruzione Edilizia;GENOVA;10;M;13
2013;1001;Genova;4;Tecniche per l'Architettura del Paesaggio;GENOVA;10;F;15
2013;1001;Genova;4/S-cu;Architettura;GENOVA;10;F;41
2013;1001;Genova;4/S-cu;Architettura;GENOVA;10;M;37
2013;1001;Genova;4/S-cu;Ingegneria Edile - Architettura;GENOVA;10;F;28
2013;1001;Genova;4/S-cu;Ingegneria Edile - Architettura;GENOVA;10;M;16
2013;1001;Genova;46/S;Medicina e Chirurgia;GENOVA;10;F;127
2013;1001;Genova;46/S;Medicina e Chirurgia;GENOVA;10;M;77
2013;1001;Genova;5;Lettere;GENOVA;10;F;7
2013;1001;Genova;52/S;Odontoiatria e Protesi Dentaria;GENOVA;10;F;7
2013;1001;Genova;52/S;Odontoiatria e Protesi Dentaria;GENOVA;10;M;23
2013;1001;Genova;6;Servizio Sociale;GENOVA;10;F;17
2013;1001;Genova;7;Tecniche per la Pianificazione Urbanistica, Territoriale e Ambientale;GENOVA;10;F;22
2013;1001;Genova;7;Tecniche per la Pianificazione Urbanistica, Territoriale e Ambientale;GENOVA;10;M;12
2013;1001;Genova;8;Ingegneria Civile e Ambientale;GENOVA;10;F;6
2013;1001;Genova;8;Ingegneria Civile e Ambientale;GENOVA;10;M;21
2013;1001;Genova;8;Ingegneria dell'Ambiente;SAVONA;9;M;10
2013;1001;Genova;87/S;Scienze Pedagogiche;GENOVA;10;F;10
2013;1001;Genova;99999;Architettura;GENOVA;10;F;9
2013;1001;Genova;99999;Lettere;GENOVA;10;F;11
2013;1001;Genova;99999;Scienze dell'educazione;GENOVA;10;F;8
2013;1001;Genova;L-1;Conservazione dei Beni Culturali;GENOVA;10;F;35
2013;1001;Genova;L-1;Conservazione dei Beni Culturali;GENOVA;10;M;6
2013;1001;Genova;L-10;Lettere;GENOVA;10;F;51
2013;1001;Genova;L-10;Lettere;GENOVA;10;M;27
2013;1001;Genova;L-11;Lingue e Culture Moderne;GENOVA;10;F;137
2013;1001;Genova;L-11;Lingue e Culture Moderne;GENOVA;10;M;21
2013;1001;Genova;L-12;Teorie e Tecniche della Mediazione Interlinguistica;GENOVA;10;F;56
2013;1001;Genova;L-12;Teorie e Tecniche della Mediazione Interlinguistica;GENOVA;10;M;13
2013;1001;Genova;L-13;Scienze Biologiche;GENOVA;10;F;24
2013;1001;Genova;L-13;Scienze Biologiche;GENOVA;10;M;14
2013;1001;Genova;L-14;Giurista dell'Impresa e dell'Amministrazione;GENOVA;10;F;31
2013;1001;Genova;L-14;Giurista dell'Impresa e dell'Amministrazione;GENOVA;10;M;29
2013;1001;Genova;L-16;Scienze Politiche e dell'Amministrazione;GENOVA;10;F;20
2013;1001;Genova;L-16;Scienze Politiche e dell'Amministrazione;GENOVA;10;M;22
2013;1001;Genova;L-17;Scienze dell'Architettura;GENOVA;10;F;6
2013;1001;Genova;L-17;Scienze dell'Architettura;GENOVA;10;M;6
2013;1001;Genova;L-18;Economia Aziendale;GENOVA;10;F;95
2013;1001;Genova;L-18;Economia Aziendale;GENOVA;10;M;74
2013;1001;Genova;L-18;Economia Aziendale;IMPERIA;8;F;14
2013;1001;Genova;L-18;Economia Aziendale;IMPERIA;8;M;10
2013;1001;Genova;L-18;Economia delle Aziende Marittime, della Logistica e dei Trasporti;GENOVA;10;F;22
2013;1001;Genova;L-18;Economia delle Aziende Marittime, della Logistica e dei Trasporti;GENOVA;10;M;31
2013;1001;Genova;L-19;Scienze Pedagogiche e dell'Educazione;GENOVA;10;F;134
2013;1001;Genova;L-19;Scienze Pedagogiche e dell'Educazione;GENOVA;10;M;11
2013;1001;Genova;L-2;Biotecnologie;GENOVA;10;F;13
2013;1001;Genova;L-2;Biotecnologie;GENOVA;10;M;13
2013;1001;Genova;L-20;Scienze della Comunicazione;SAVONA;9;F;22
2013;1001;Genova;L-20;Scienze della Comunicazione;SAVONA;9;M;13
2013;1001;Genova;L-21;Scienze per il Progetto Integrato del Territorio dell'Ambiente e del Paesaggio;GENOVA;10;F;11
2013;1001;Genova;L-21;Scienze per il Progetto Integrato del Territorio dell'Ambiente e del Paesaggio;GENOVA;10;M;9
2013;1001;Genova;L-22;Scienze Motorie, Sport e Salute;GENOVA;10;F;16
2013;1001;Genova;L-22;Scienze Motorie, Sport e Salute;GENOVA;10;M;18
2013;1001;Genova;L-24;Scienze e Tecniche Psicologiche;GENOVA;10;F;91
2013;1001;Genova;L-24;Scienze e Tecniche Psicologiche;GENOVA;10;M;27
2013;1001;Genova;L-27;Chimica e Tecnologie Chimiche;GENOVA;10;F;8
2013;1001;Genova;L-27;Chimica e Tecnologie Chimiche;GENOVA;10;M;17
2013;1001;Genova;L-3;Discipline delle Arti, della Musica e dello Spettacolo;IMPERIA;8;F;13
2013;1001;Genova;L-30;Fisica;GENOVA;10;F;6
2013;1001;Genova;L-30;Fisica;GENOVA;10;M;14
2013;1001;Genova;L-30;Scienza dei Materiali;GENOVA;10;M;7
2013;1001;Genova;L-31;Informatica;GENOVA;10;M;17
2013;1001;Genova;L-32;Scienze Ambientali;GENOVA;10;F;16
2013;1001;Genova;L-32;Scienze Ambientali;GENOVA;10;M;8
2013;1001;Genova;L-32;Scienze Naturali;GENOVA;10;F;6
2013;1001;Genova;L-32;Scienze Naturali;GENOVA;10;M;6
2013;1001;Genova;L-33;Economia e Commercio;GENOVA;10;F;16
2013;1001;Genova;L-33;Economia e Commercio;GENOVA;10;M;16
2013;1001;Genova;L-33;Economia e Commercio;SAVONA;9;F;6
2013;1001;Genova;L-34;Scienze Geologiche;GENOVA;10;M;8
2013;1001;Genova;L-35;Matematica;GENOVA;10;F;12
2013;1001;Genova;L-35;Matematica;GENOVA;10;M;9
