AnnoS;AteneoNOME;AteneoCOD;Nome Gruppo Disciplinare;RegioneSedeDiploma;Lau
2013;Roma San Raffaele - telematica;5816;Arte e Design                                                                                                                                                                                                                                             ;REGIONE NON FORNITA;1
2013;Roma San Raffaele - telematica;5816;Arte e Design                                                                                                                                                                                                                                             ;SICILIA;1
2013;Roma Tor Vergata;5802;Arte e Design                                                                                                                                                                                                                                             ;ABRUZZO;4
2013;Roma Tor Vergata;5802;Arte e Design                                                                                                                                                                                                                                             ;BASILICATA;1
2013;Roma Tor Vergata;5802;Arte e Design                                                                                                                                                                                                                                             ;CALABRIA;2
2013;Roma Tor Vergata;5802;Arte e Design                                                                                                                                                                                                                                             ;CAMPANIA;8
2013;Roma Tor Vergata;5802;Arte e Design                                                                                                                                                                                                                                             ;EMILIA ROMAGNA;1
2013;Roma Tor Vergata;5802;Arte e Design                                                                                                                                                                                                                                             ;FRIULI VENEZIA GIULIA;1
2013;Roma Tor Vergata;5802;Arte e Design                                                                                                                                                                                                                                             ;LAZIO;178
2013;Roma Tor Vergata;5802;Arte e Design                                                                                                                                                                                                                                             ;LOMBARDIA;2
2013;Roma Tor Vergata;5802;Arte e Design                                                                                                                                                                                                                                             ;MARCHE;2
2013;Roma Tor Vergata;5802;Arte e Design                                                                                                                                                                                                                                             ;PIEMONTE;3
2013;Roma Tor Vergata;5802;Arte e Design                                                                                                                                                                                                                                             ;PUGLIA;9
2013;Roma Tor Vergata;5802;Arte e Design                                                                                                                                                                                                                                             ;REGIONE ESTERA;6
2013;Roma Tor Vergata;5802;Arte e Design                                                                                                                                                                                                                                             ;REGIONE NON FORNITA;1
2013;Roma Tor Vergata;5802;Arte e Design                                                                                                                                                                                                                                             ;SARDEGNA;1
2013;Roma Tor Vergata;5802;Arte e Design                                                                                                                                                                                                                                             ;SICILIA;9
2013;Roma Tor Vergata;5802;Arte e Design                                                                                                                                                                                                                                             ;TOSCANA;2
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;ABRUZZO;10
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;BASILICATA;6
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;CALABRIA;13
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;CAMPANIA;46
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;EMILIA ROMAGNA;2
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;FRIULI VENEZIA GIULIA;2
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;LAZIO;302
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;LIGURIA;2
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;LOMBARDIA;4
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;MARCHE;9
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;MOLISE;4
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;PIEMONTE;3
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;Provincia autonoma di TRENTO;1
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;PUGLIA;32
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;REGIONE ESTERA;16
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;REGIONE NON FORNITA;21
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;SARDEGNA;8
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;SICILIA;20
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;TOSCANA;8
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;UMBRIA;7
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;VALLE D'AOSTA;1
2013;Roma Tre;5807;Arte e Design                                                                                                                                                                                                                                             ;VENETO;4
2013;Roma UNINETTUNO - telematica;5813;Arte e Design                                                                                                                                                                                                                                             ;CAMPANIA;3
2013;Roma UNINETTUNO - telematica;5813;Arte e Design                                                                                                                                                                                                                                             ;LAZIO;1
2013;Roma UNINETTUNO - telematica;5813;Arte e Design                                                                                                                                                                                                                                             ;TOSCANA;2
2013;Roma UNINETTUNO - telematica;5813;Arte e Design                                                                                                                                                                                                                                             ;VENETO;1
2013;Salento;7501;Arte e Design                                                                                                                                                                                                                                             ;BASILICATA;5
2013;Salento;7501;Arte e Design                                                                                                                                                                                                                                             ;CALABRIA;1
2013;Salento;7501;Arte e Design                                                                                                                                                                                                                                             ;FRIULI VENEZIA GIULIA;1
2013;Salento;7501;Arte e Design                                                                                                                                                                                                                                             ;PUGLIA;111
2013;Salerno;6501;Arte e Design                                                                                                                                                                                                                                             ;BASILICATA;6
2013;Salerno;6501;Arte e Design                                                                                                                                                                                                                                             ;CALABRIA;1
2013;Salerno;6501;Arte e Design                                                                                                                                                                                                                                             ;CAMPANIA;229
2013;Salerno;6501;Arte e Design                                                                                                                                                                                                                                             ;PUGLIA;1
2013;Salerno;6501;Arte e Design                                                                                                                                                                                                                                             ;REGIONE NON FORNITA;5
2013;Sassari;9001;Arte e Design                                                                                                                                                                                                                                             ;LOMBARDIA;1
2013;Sassari;9001;Arte e Design                                                                                                                                                                                                                                             ;SARDEGNA;80
2013;Sassari;9001;Arte e Design                                                                                                                                                                                                                                             ;SICILIA;1
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;ABRUZZO;2
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;BASILICATA;5
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;CALABRIA;2
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;CAMPANIA;4
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;EMILIA ROMAGNA;1
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;FRIULI VENEZIA GIULIA;3
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;LAZIO;1
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;LIGURIA;2
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;LOMBARDIA;3
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;MARCHE;3
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;MOLISE;2
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;PIEMONTE;2
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;PUGLIA;4
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;REGIONE ESTERA;4
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;REGIONE NON FORNITA;2
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;SARDEGNA;2
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;SICILIA;6
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;TOSCANA;57
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;UMBRIA;4
2013;Siena;5201;Arte e Design                                                                                                                                                                                                                                             ;VENETO;3
2013;Teramo;6701;Arte e Design                                                                                                                                                                                                                                             ;ABRUZZO;18
2013;Teramo;6701;Arte e Design                                                                                                                                                                                                                                             ;LAZIO;2
2013;Teramo;6701;Arte e Design                                                                                                                                                                                                                                             ;MARCHE;2
2013;Teramo;6701;Arte e Design                                                                                                                                                                                                                                             ;MOLISE;1
2013;Teramo;6701;Arte e Design                                                                                                                                                                                                                                             ;PUGLIA;1
2013;Teramo;6701;Arte e Design                                                                                                                                                                                                                                             ;REGIONE ESTERA;1
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;ABRUZZO;1
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;BASILICATA;1
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;CALABRIA;6
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;CAMPANIA;4
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;EMILIA ROMAGNA;3
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;FRIULI VENEZIA GIULIA;3
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;LAZIO;1
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;LIGURIA;7
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;LOMBARDIA;14
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;PIEMONTE;259
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;PUGLIA;3
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;REGIONE ESTERA;9
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;REGIONE NON FORNITA;9
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;SARDEGNA;1
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;SICILIA;9
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;TOSCANA;2
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;UMBRIA;1
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;VALLE D'AOSTA;10
2013;Torino;101;Arte e Design                                                                                                                                                                                                                                             ;VENETO;1
2013;Torino Politecnico;102;Arte e Design                                                                                                                                                                                                                                             ;BASILICATA;3
2013;Torino Politecnico;102;Arte e Design                                                                                                                                                                                                                                             ;CALABRIA;1
2013;Torino Politecnico;102;Arte e Design                                                                                                                                                                                                                                             ;CAMPANIA;2
2013;Torino Politecnico;102;Arte e Design                                                                                                                                                                                                                                             ;FRIULI VENEZIA GIULIA;1
2013;Torino Politecnico;102;Arte e Design                                                                                                                                                                                                                                             ;LAZIO;6
2013;Torino Politecnico;102;Arte e Design                                                                                                                                                                                                                                             ;LIGURIA;4
2013;Torino Politecnico;102;Arte e Design                                                                                                                                                                                                                                             ;LOMBARDIA;4
2013;Torino Politecnico;102;Arte e Design                                                                                                                                                                                                                                             ;MARCHE;1
2013;Torino Politecnico;102;Arte e Design                                                                                                                                                                                                                                             ;PIEMONTE;232
2013;Torino Politecnico;102;Arte e Design                                                                                                                                                                                                                                             ;PUGLIA;5
2013;Torino Politecnico;102;Arte e Design                                                                                                                                                                                                                                             ;REGIONE ESTERA;4
2013;Torino Politecnico;102;Arte e Design                                                                                                                                                                                                                                             ;REGIONE NON FORNITA;26
2013;Torino Politecnico;102;Arte e Design                                                                                                                                                                                                                                             ;SARDEGNA;1
2013;Torino Politecnico;102;Arte e Design                                                                                                                                                                                                                                             ;SICILIA;7
2013;Torino Politecnico;102;Arte e Design                                                                                                                                                                                                                                             ;UMBRIA;1
2013;Torino Politecnico;102;Arte e Design                                                                                                                                                                                                                                             ;VALLE D'AOSTA;1
2013;Trento;2201;Arte e Design                                                                                                                                                                                                                                             ;LAZIO;1
2013;Trento;2201;Arte e Design                                                                                                                                                                                                                                             ;LOMBARDIA;6
2013;Trento;2201;Arte e Design                                                                                                                                                                                                                                             ;MARCHE;2
2013;Trento;2201;Arte e Design                                                                                                                                                                                                                                             ;PIEMONTE;1
2013;Trento;2201;Arte e Design                                                                                                                                                                                                                                             ;Provincia autonoma di BOLZANO;13
2013;Trento;2201;Arte e Design                                                                                                                                                                                                                                             ;Provincia autonoma di TRENTO;83
2013;Trento;2201;Arte e Design                                                                                                                                                                                                                                             ;PUGLIA;1
2013;Trento;2201;Arte e Design                                                                                                                                                                                                                                             ;REGIONE ESTERA;1
2013;Trento;2201;Arte e Design                                                                                                                                                                                                                                             ;SARDEGNA;1
2013;Trento;2201;Arte e Design                                                                                                                                                                                                                                             ;SICILIA;1
2013;Trento;2201;Arte e Design                                                                                                                                                                                                                                             ;TOSCANA;1
2013;Trento;2201;Arte e Design                                                                                                                                                                                                                                             ;VENETO;23
2013;Trieste;3201;Arte e Design                                                                                                                                                                                                                                             ;EMILIA ROMAGNA;1
2013;Trieste;3201;Arte e Design                                                                                                                                                                                                                                             ;FRIULI VENEZIA GIULIA;30
2013;Trieste;3201;Arte e Design                                                                                                                                                                                                                                             ;LOMBARDIA;1
2013;Trieste;3201;Arte e Design                                                                                                                                                                                                                                             ;PUGLIA;1
2013;Trieste;3201;Arte e Design                                                                                                                                                                                                                                             ;REGIONE ESTERA;2
2013;Trieste;3201;Arte e Design                                                                                                                                                                                                                                             ;VENETO;4
2013;Tuscia;5601;Arte e Design                                                                                                                                                                                                                                             ;CALABRIA;2
2013;Tuscia;5601;Arte e Design                                                                                                                                                                                                                                             ;CAMPANIA;1
2013;Tuscia;5601;Arte e Design                                                                                                                                                                                                                                             ;LAZIO;47
2013;Tuscia;5601;Arte e Design                                                                                                                                                                                                                                             ;LOMBARDIA;1
2013;Tuscia;5601;Arte e Design                                                                                                                                                                                                                                             ;REGIONE ESTERA;2
2013;Tuscia;5601;Arte e Design                                                                                                                                                                                                                                             ;REGIONE NON FORNITA;5
2013;Tuscia;5601;Arte e Design                                                                                                                                                                                                                                             ;SARDEGNA;1
2013;Tuscia;5601;Arte e Design                                                                                                                                                                                                                                             ;SICILIA;4
2013;Tuscia;5601;Arte e Design                                                                                                                                                                                                                                             ;UMBRIA;10
2013;Udine;3001;Arte e Design                                                                                                                                                                                                                                             ;CALABRIA;1
2013;Udine;3001;Arte e Design                                                                                                                                                                                                                                             ;CAMPANIA;1
2013;Udine;3001;Arte e Design                                                                                                                                                                                                                                             ;FRIULI VENEZIA GIULIA;72
2013;Udine;3001;Arte e Design                                                                                                                                                                                                                                             ;LAZIO;2
2013;Udine;3001;Arte e Design                                                                                                                                                                                                                                             ;LOMBARDIA;5
2013;Udine;3001;Arte e Design                                                                                                                                                                                                                                             ;Provincia autonoma di TRENTO;1
2013;Udine;3001;Arte e Design                                                                                                                                                                                                                                             ;PUGLIA;1
2013;Udine;3001;Arte e Design                                                                                                                                                                                                                                             ;REGIONE ESTERA;2
2013;Udine;3001;Arte e Design                                                                                                                                                                                                                                             ;SICILIA;1
2013;Udine;3001;Arte e Design                                                                                                                                                                                                                                             ;TOSCANA;1
2013;Udine;3001;Arte e Design                                                                                                                                                                                                                                             ;UMBRIA;1
2013;Udine;3001;Arte e Design                                                                                                                                                                                                                                             ;VENETO;22
2013;Urbino;4101;Arte e Design                                                                                                                                                                                                                                             ;ABRUZZO;2
2013;Urbino;4101;Arte e Design                                                                                                                                                                                                                                             ;BASILICATA;2
2013;Urbino;4101;Arte e Design                                                                                                                                                                                                                                             ;CALABRIA;3
