freq,ref_area,data_type,econ_activity_nace_2007,pers_empl_size_class,info_innov_enterprises,enterprise_goals,enterprises_strategies,obstacles,degree_importance,time_period,obs_value,year,source,flow_id,description
A,IT,POPI_MAN2018,63,W_GE10,EMPUD2,ALL,ALL,ALL,ALL,2022,65,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,63,W_GE10,EMPUD3,ALL,ALL,ALL,ALL,2022,138,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,63,W_GE10,EMPUD4,ALL,ALL,ALL,ALL,2022,145,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,63,W_GE10,EMPUD5,ALL,ALL,ALL,ALL,2022,204,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,63,W_GE10,EMPUD6,ALL,ALL,ALL,ALL,2022,192,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,64,W_GE10,ALL,ALL,ALL,ALL,ALL,2022,512,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,64,W_GE10,EMPUD0,ALL,ALL,ALL,ALL,2022,5,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,64,W_GE10,EMPUD1,ALL,ALL,ALL,ALL,2022,0,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,64,W_GE10,EMPUD2,ALL,ALL,ALL,ALL,2022,24,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,64,W_GE10,EMPUD3,ALL,ALL,ALL,ALL,2022,26,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,64,W_GE10,EMPUD4,ALL,ALL,ALL,ALL,2022,150,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,64,W_GE10,EMPUD5,ALL,ALL,ALL,ALL,2022,147,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,64,W_GE10,EMPUD6,ALL,ALL,ALL,ALL,2022,156,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,65,W_GE10,ALL,ALL,ALL,ALL,ALL,2022,100,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,65,W_GE10,EMPUD0,ALL,ALL,ALL,ALL,2022,0,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,65,W_GE10,EMPUD1,ALL,ALL,ALL,ALL,2022,0,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,65,W_GE10,EMPUD2,ALL,ALL,ALL,ALL,2022,0,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,65,W_GE10,EMPUD3,ALL,ALL,ALL,ALL,2022,0,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,65,W_GE10,EMPUD4,ALL,ALL,ALL,ALL,2022,17,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,65,W_GE10,EMPUD5,ALL,ALL,ALL,ALL,2022,45,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,65,W_GE10,EMPUD6,ALL,ALL,ALL,ALL,2022,38,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,66,W_GE10,ALL,ALL,ALL,ALL,ALL,2022,846,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,66,W_GE10,EMPUD0,ALL,ALL,ALL,ALL,2022,60,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,66,W_GE10,EMPUD1,ALL,ALL,ALL,ALL,2022,122,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,66,W_GE10,EMPUD2,ALL,ALL,ALL,ALL,2022,68,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,66,W_GE10,EMPUD3,ALL,ALL,ALL,ALL,2022,91,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,66,W_GE10,EMPUD4,ALL,ALL,ALL,ALL,2022,162,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,66,W_GE10,EMPUD5,ALL,ALL,ALL,ALL,2022,137,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,66,W_GE10,EMPUD6,ALL,ALL,ALL,ALL,2022,206,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,70,W_GE10,ALL,ALL,ALL,ALL,ALL,2022,976,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,70,W_GE10,EMPUD0,ALL,ALL,ALL,ALL,2022,48,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,70,W_GE10,EMPUD1,ALL,ALL,ALL,ALL,2022,60,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,70,W_GE10,EMPUD2,ALL,ALL,ALL,ALL,2022,37,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,70,W_GE10,EMPUD3,ALL,ALL,ALL,ALL,2022,84,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,70,W_GE10,EMPUD4,ALL,ALL,ALL,ALL,2022,102,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,70,W_GE10,EMPUD5,ALL,ALL,ALL,ALL,2022,159,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,70,W_GE10,EMPUD6,ALL,ALL,ALL,ALL,2022,471,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,71,W_GE10,ALL,ALL,ALL,ALL,ALL,2022,934,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,71,W_GE10,EMPUD0,ALL,ALL,ALL,ALL,2022,22,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,71,W_GE10,EMPUD1,ALL,ALL,ALL,ALL,2022,69,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,71,W_GE10,EMPUD2,ALL,ALL,ALL,ALL,2022,66,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,71,W_GE10,EMPUD3,ALL,ALL,ALL,ALL,2022,72,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,71,W_GE10,EMPUD4,ALL,ALL,ALL,ALL,2022,85,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,71,W_GE10,EMPUD5,ALL,ALL,ALL,ALL,2022,215,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,71,W_GE10,EMPUD6,ALL,ALL,ALL,ALL,2022,405,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,72,W_GE10,ALL,ALL,ALL,ALL,ALL,2022,340,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,72,W_GE10,EMPUD0,ALL,ALL,ALL,ALL,2022,10,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,72,W_GE10,EMPUD1,ALL,ALL,ALL,ALL,2022,4,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,72,W_GE10,EMPUD2,ALL,ALL,ALL,ALL,2022,0,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,72,W_GE10,EMPUD3,ALL,ALL,ALL,ALL,2022,4,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,72,W_GE10,EMPUD4,ALL,ALL,ALL,ALL,2022,18,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,72,W_GE10,EMPUD5,ALL,ALL,ALL,ALL,2022,47,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,72,W_GE10,EMPUD6,ALL,ALL,ALL,ALL,2022,256,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,73,W_GE10,ALL,ALL,ALL,ALL,ALL,2022,613,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,73,W_GE10,EMPUD0,ALL,ALL,ALL,ALL,2022,44,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,73,W_GE10,EMPUD1,ALL,ALL,ALL,ALL,2022,18,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,73,W_GE10,EMPUD2,ALL,ALL,ALL,ALL,2022,12,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,73,W_GE10,EMPUD3,ALL,ALL,ALL,ALL,2022,67,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,73,W_GE10,EMPUD4,ALL,ALL,ALL,ALL,2022,32,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,73,W_GE10,EMPUD5,ALL,ALL,ALL,ALL,2022,120,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,73,W_GE10,EMPUD6,ALL,ALL,ALL,ALL,2022,294,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,B,W_GE10,ALL,ALL,ALL,ALL,ALL,2022,163,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,B,W_GE10,EMPUD0,ALL,ALL,ALL,ALL,2022,55,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,B,W_GE10,EMPUD1,ALL,ALL,ALL,ALL,2022,38,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,B,W_GE10,EMPUD2,ALL,ALL,ALL,ALL,2022,22,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,B,W_GE10,EMPUD3,ALL,ALL,ALL,ALL,2022,20,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,B,W_GE10,EMPUD4,ALL,ALL,ALL,ALL,2022,9,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,B,W_GE10,EMPUD5,ALL,ALL,ALL,ALL,2022,8,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,B,W_GE10,EMPUD6,ALL,ALL,ALL,ALL,2022,9,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,C,W_GE10,ALL,ALL,ALL,ALL,ALL,2022,41692,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,C,W_GE10,EMPUD0,ALL,ALL,ALL,ALL,2022,14576,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,C,W_GE10,EMPUD1,ALL,ALL,ALL,ALL,2022,8246,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,C,W_GE10,EMPUD2,ALL,ALL,ALL,ALL,2022,5811,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,C,W_GE10,EMPUD3,ALL,ALL,ALL,ALL,2022,5493,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,C,W_GE10,EMPUD4,ALL,ALL,ALL,ALL,2022,3404,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,C,W_GE10,EMPUD5,ALL,ALL,ALL,ALL,2022,1781,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,C,W_GE10,EMPUD6,ALL,ALL,ALL,ALL,2022,2242,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,CA,W_GE10,ALL,ALL,ALL,ALL,ALL,2022,4275,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,CA,W_GE10,EMPUD0,ALL,ALL,ALL,ALL,2022,1263,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,CA,W_GE10,EMPUD1,ALL,ALL,ALL,ALL,2022,963,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,CA,W_GE10,EMPUD2,ALL,ALL,ALL,ALL,2022,609,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,CA,W_GE10,EMPUD3,ALL,ALL,ALL,ALL,2022,658,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,CA,W_GE10,EMPUD4,ALL,ALL,ALL,ALL,2022,386,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,CA,W_GE10,EMPUD5,ALL,ALL,ALL,ALL,2022,170,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,CA,W_GE10,EMPUD6,ALL,ALL,ALL,ALL,2022,209,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,D,W_GE10,ALL,ALL,ALL,ALL,ALL,2022,327,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,D,W_GE10,EMPUD0,ALL,ALL,ALL,ALL,2022,30,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,D,W_GE10,EMPUD1,ALL,ALL,ALL,ALL,2022,14,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,D,W_GE10,EMPUD2,ALL,ALL,ALL,ALL,2022,19,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,D,W_GE10,EMPUD3,ALL,ALL,ALL,ALL,2022,45,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,D,W_GE10,EMPUD4,ALL,ALL,ALL,ALL,2022,75,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,D,W_GE10,EMPUD5,ALL,ALL,ALL,ALL,2022,44,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,D,W_GE10,EMPUD6,ALL,ALL,ALL,ALL,2022,94,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,E,W_GE10,ALL,ALL,ALL,ALL,ALL,2022,1358,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,E,W_GE10,EMPUD0,ALL,ALL,ALL,ALL,2022,312,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,E,W_GE10,EMPUD1,ALL,ALL,ALL,ALL,2022,319,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,E,W_GE10,EMPUD2,ALL,ALL,ALL,ALL,2022,166,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,E,W_GE10,EMPUD3,ALL,ALL,ALL,ALL,2022,276,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,E,W_GE10,EMPUD4,ALL,ALL,ALL,ALL,2022,120,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,E,W_GE10,EMPUD5,ALL,ALL,ALL,ALL,2022,62,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,E,W_GE10,EMPUD6,ALL,ALL,ALL,ALL,2022,85,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,F,W_GE10,ALL,ALL,ALL,ALL,ALL,2022,10343,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,F,W_GE10,EMPUD0,ALL,ALL,ALL,ALL,2022,4435,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,F,W_GE10,EMPUD1,ALL,ALL,ALL,ALL,2022,1722,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,F,W_GE10,EMPUD2,ALL,ALL,ALL,ALL,2022,1384,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,F,W_GE10,EMPUD3,ALL,ALL,ALL,ALL,2022,974,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,F,W_GE10,EMPUD4,ALL,ALL,ALL,ALL,2022,625,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,F,W_GE10,EMPUD5,ALL,ALL,ALL,ALL,2022,356,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,F,W_GE10,EMPUD6,ALL,ALL,ALL,ALL,2022,583,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,G,W_GE10,ALL,ALL,ALL,ALL,ALL,2022,19741,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,G,W_GE10,EMPUD0,ALL,ALL,ALL,ALL,2022,6144,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,G,W_GE10,EMPUD1,ALL,ALL,ALL,ALL,2022,3480,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,G,W_GE10,EMPUD2,ALL,ALL,ALL,ALL,2022,2355,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,G,W_GE10,EMPUD3,ALL,ALL,ALL,ALL,2022,2201,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,G,W_GE10,EMPUD4,ALL,ALL,ALL,ALL,2022,1868,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,G,W_GE10,EMPUD5,ALL,ALL,ALL,ALL,2022,1391,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,G,W_GE10,EMPUD6,ALL,ALL,ALL,ALL,2022,2087,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,H,W_GE10,ALL,ALL,ALL,ALL,ALL,2022,6782,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,H,W_GE10,EMPUD0,ALL,ALL,ALL,ALL,2022,2580,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,H,W_GE10,EMPUD1,ALL,ALL,ALL,ALL,2022,1543,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,H,W_GE10,EMPUD2,ALL,ALL,ALL,ALL,2022,618,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,H,W_GE10,EMPUD3,ALL,ALL,ALL,ALL,2022,602,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,H,W_GE10,EMPUD4,ALL,ALL,ALL,ALL,2022,631,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,H,W_GE10,EMPUD5,ALL,ALL,ALL,ALL,2022,316,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,H,W_GE10,EMPUD6,ALL,ALL,ALL,ALL,2022,405,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
A,IT,POPI_MAN2018,J,W_GE10,ALL,ALL,ALL,ALL,ALL,2022,4575,2022,ISTAT SDMX,6_471_DF_DCSP_LACIS_13,Employees with a tertiary degree and economic activities (Nace 2 digit)
