ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;COD_QUALIFICA;DESC_QUALIFICA;GRADE;AREA_SD;FoRD;GENERE;N_AcStaff
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;02 - Scienze fisiche;01 - Natural sciences;M;3
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;03 - Scienze chimiche;01 - Natural sciences;F;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;03 - Scienze chimiche;01 - Natural sciences;M;4
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;04 - Scienze della terra;01 - Natural sciences;F;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;04 - Scienze della terra;01 - Natural sciences;M;6
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;05 - Scienze biologiche;01 - Natural sciences;F;9
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;05 - Scienze biologiche;01 - Natural sciences;M;11
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;06 - Scienze mediche;03 - Medical and health sciences;F;9
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;06 - Scienze mediche;03 - Medical and health sciences;M;40
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;07 - Scienze agrarie e veterinarie;04 - Agricultural and veterinary sciences;M;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;07 - Scienze agrarie e veterinarie;04 - Agricultural and veterinary sciences;F;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;08 - Ingegneria civile e Architettura;02 - Engineering and technology;M;15
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;F;11
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;M;11
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;F;3
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;M;7
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;F;3
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;M;7
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;12 - Scienze giuridiche;05 - Social sciences;F;6
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;12 - Scienze giuridiche;05 - Social sciences;M;7
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;13 - Scienze economiche e statistiche;05 - Social sciences;M;21
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;13 - Scienze economiche e statistiche;05 - Social sciences;F;6
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;1PO;Prof. I fascia (ordinario);A;14 - Scienze politiche e sociali;05 - Social sciences;M;3
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;01 - Scienze matematiche e informatiche;01 - Natural sciences;F;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;01 - Scienze matematiche e informatiche;01 - Natural sciences;M;6
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;02 - Scienze fisiche;01 - Natural sciences;F;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;02 - Scienze fisiche;01 - Natural sciences;M;5
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;03 - Scienze chimiche;01 - Natural sciences;F;5
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;03 - Scienze chimiche;01 - Natural sciences;M;7
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;04 - Scienze della terra;01 - Natural sciences;F;3
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;04 - Scienze della terra;01 - Natural sciences;M;12
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;05 - Scienze biologiche;01 - Natural sciences;F;10
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;05 - Scienze biologiche;01 - Natural sciences;M;4
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;06 - Scienze mediche;03 - Medical and health sciences;M;38
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;06 - Scienze mediche;03 - Medical and health sciences;F;25
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;08 - Ingegneria civile e Architettura;02 - Engineering and technology;F;7
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;08 - Ingegneria civile e Architettura;02 - Engineering and technology;M;24
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;09 - Ingegneria industriale e dell'informazione;02 - Engineering and technology;M;3
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;F;26
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;M;14
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;F;10
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;M;11
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;F;8
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;M;12
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;12 - Scienze giuridiche;05 - Social sciences;F;5
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;12 - Scienze giuridiche;05 - Social sciences;M;4
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;13 - Scienze economiche e statistiche;05 - Social sciences;F;15
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;13 - Scienze economiche e statistiche;05 - Social sciences;M;23
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;14 - Scienze politiche e sociali;05 - Social sciences;F;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;2PA;Prof. II fascia (associato);B;14 - Scienze politiche e sociali;05 - Social sciences;M;8
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;01 - Scienze matematiche e informatiche;01 - Natural sciences;F;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;02 - Scienze fisiche;01 - Natural sciences;F;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;02 - Scienze fisiche;01 - Natural sciences;M;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;02 - Scienze fisiche;01 - Natural sciences;M;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;03 - Scienze chimiche;01 - Natural sciences;F;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;03 - Scienze chimiche;01 - Natural sciences;F;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;03 - Scienze chimiche;01 - Natural sciences;M;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;04 - Scienze della terra;01 - Natural sciences;M;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;04 - Scienze della terra;01 - Natural sciences;F;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;05 - Scienze biologiche;01 - Natural sciences;M;5
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;05 - Scienze biologiche;01 - Natural sciences;F;7
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;05 - Scienze biologiche;01 - Natural sciences;M;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;05 - Scienze biologiche;01 - Natural sciences;F;6
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;06 - Scienze mediche;03 - Medical and health sciences;M;5
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;06 - Scienze mediche;03 - Medical and health sciences;F;8
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;06 - Scienze mediche;03 - Medical and health sciences;F;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;06 - Scienze mediche;03 - Medical and health sciences;M;9
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;07 - Scienze agrarie e veterinarie;04 - Agricultural and veterinary sciences;F;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;08 - Ingegneria civile e Architettura;02 - Engineering and technology;F;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;08 - Ingegneria civile e Architettura;02 - Engineering and technology;M;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;08 - Ingegneria civile e Architettura;02 - Engineering and technology;F;3
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;08 - Ingegneria civile e Architettura;02 - Engineering and technology;M;3
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;09 - Ingegneria industriale e dell'informazione;02 - Engineering and technology;M;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;09 - Ingegneria industriale e dell'informazione;02 - Engineering and technology;F;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;09 - Ingegneria industriale e dell'informazione;02 - Engineering and technology;M;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;M;3
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;F;4
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;M;4
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;F;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;F;6
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;M;3
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;F;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;F;5
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;M;3
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;F;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;M;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;12 - Scienze giuridiche;05 - Social sciences;F;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;12 - Scienze giuridiche;05 - Social sciences;F;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;12 - Scienze giuridiche;05 - Social sciences;M;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;13 - Scienze economiche e statistiche;05 - Social sciences;F;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;13 - Scienze economiche e statistiche;05 - Social sciences;M;3
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo A;C;13 - Scienze economiche e statistiche;05 - Social sciences;M;5
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;13 - Scienze economiche e statistiche;05 - Social sciences;F;4
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RTD;Ricercatore a tempo determinato L. 240/2010 tipo B;C;14 - Scienze politiche e sociali;05 - Social sciences;M;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;01 - Scienze matematiche e informatiche;01 - Natural sciences;F;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;01 - Scienze matematiche e informatiche;01 - Natural sciences;M;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;03 - Scienze chimiche;01 - Natural sciences;F;11
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;03 - Scienze chimiche;01 - Natural sciences;M;3
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;04 - Scienze della terra;01 - Natural sciences;F;3
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;04 - Scienze della terra;01 - Natural sciences;M;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;05 - Scienze biologiche;01 - Natural sciences;F;9
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;05 - Scienze biologiche;01 - Natural sciences;M;3
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;06 - Scienze mediche;03 - Medical and health sciences;F;14
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;06 - Scienze mediche;03 - Medical and health sciences;M;17
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;08 - Ingegneria civile e Architettura;02 - Engineering and technology;F;4
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;08 - Ingegneria civile e Architettura;02 - Engineering and technology;M;6
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;F;10
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;M;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;F;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;M;3
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;F;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;06 - Humanities and the arts;M;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;12 - Scienze giuridiche;05 - Social sciences;F;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;12 - Scienze giuridiche;05 - Social sciences;M;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;13 - Scienze economiche e statistiche;05 - Social sciences;M;8
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;13 - Scienze economiche e statistiche;05 - Social sciences;F;6
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;14 - Scienze politiche e sociali;05 - Social sciences;F;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;3RU;Ricercatore a tempo indeterminato;C;14 - Scienze politiche e sociali;05 - Social sciences;M;4
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;D;02 - Scienze fisiche;01 - Natural sciences;F;5
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;D;02 - Scienze fisiche;01 - Natural sciences;M;6
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;D;03 - Scienze chimiche;01 - Natural sciences;F;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;D;03 - Scienze chimiche;01 - Natural sciences;M;3
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;D;04 - Scienze della terra;01 - Natural sciences;F;4
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;D;04 - Scienze della terra;01 - Natural sciences;M;6
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;D;05 - Scienze biologiche;01 - Natural sciences;F;7
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;D;05 - Scienze biologiche;01 - Natural sciences;M;2
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;D;06 - Scienze mediche;03 - Medical and health sciences;F;24
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;D;06 - Scienze mediche;03 - Medical and health sciences;M;6
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;D;07 - Scienze agrarie e veterinarie;04 - Agricultural and veterinary sciences;F;1
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;D;08 - Ingegneria civile e Architettura;02 - Engineering and technology;F;4
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;D;08 - Ingegneria civile e Architettura;02 - Engineering and technology;M;7
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;D;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;M;5
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;D;10 - Scienze dell'antichità, filologico-letterarie e storico-artistiche;06 - Humanities and the arts;F;11
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;D;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;F;10
2020;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;Abruzzo;SUD;4AR;Titolare di assegno di ricerca;D;11 - Scienze storiche, filosofiche, pedagogiche e psicologiche;05 - Social Sciences;M;5
