DATAFLOW,LAST UPDATE,freq,sex,age,training,wstatus,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,BG,2015,21.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,BG,2016,21.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,BG,2017,16.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,BG,2018,16.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,BG,2019,13.9,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,BG,2020,16.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,BG,2021,17.5,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,BG,2022,15.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,BG,2023,15.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,BG,2024,12.9,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CH,2010,7.1,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CH,2011,6.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CH,2012,6.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CH,2013,6.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CH,2014,6.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CH,2015,5.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CH,2016,6.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CH,2017,7.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CH,2018,5.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CH,2019,4.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CH,2020,4.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CH,2021,6.2,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CH,2022,6.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CH,2023,6.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CH,2024,6.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CY,2010,11.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CY,2011,12.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CY,2012,16.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CY,2013,20.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CY,2014,22.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CY,2015,20.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CY,2016,18.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CY,2017,15.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CY,2018,13.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CY,2019,11.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CY,2020,13.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CY,2021,16.4,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CY,2022,13.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CY,2023,14.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CY,2024,13.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CZ,2010,9.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CZ,2011,8.4,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CZ,2012,8.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CZ,2013,9.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CZ,2014,8.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CZ,2015,8.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CZ,2016,5.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CZ,2017,4.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CZ,2018,4.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CZ,2019,5.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CZ,2020,5.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CZ,2021,4.9,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CZ,2022,5.0,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CZ,2023,4.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,CZ,2024,5.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DE,2010,10.7,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DE,2011,9.7,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DE,2012,8.8,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DE,2013,8.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DE,2014,8.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DE,2015,8.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DE,2016,8.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DE,2017,8.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DE,2018,7.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DE,2019,7.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DE,2020,8.9,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DE,2021,8.9,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DE,2022,8.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DE,2023,7.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DE,2024,8.1,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DK,2010,11.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DK,2011,9.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DK,2012,12.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DK,2013,9.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DK,2014,8.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DK,2015,10.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DK,2016,9.5,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DK,2017,12.2,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DK,2018,12.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DK,2019,12.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DK,2020,13.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DK,2021,9.8,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DK,2022,9.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DK,2023,10.0,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,DK,2024,8.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EA21,2010,15.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EA21,2011,16.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EA21,2012,17.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EA21,2013,18.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EA21,2014,17.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EA21,2015,16.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EA21,2016,15.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EA21,2017,14.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EA21,2018,14.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EA21,2019,13.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EA21,2020,15.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EA21,2021,14.9,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EA21,2022,13.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EA21,2023,12.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EA21,2024,12.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EE,2010,20.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EE,2011,14.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EE,2012,12.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EE,2013,11.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EE,2014,10.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EE,2015,7.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EE,2016,11.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EE,2017,7.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EE,2018,8.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EE,2019,6.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EE,2020,10.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EE,2021,8.4,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EE,2022,9.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EE,2023,6.9,u,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EE,2024,12.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EL,2010,16.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EL,2011,24.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EL,2012,32.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EL,2013,36.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EL,2014,35.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EL,2015,30.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EL,2016,26.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EL,2017,23.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EL,2018,22.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EL,2019,22.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EL,2020,26.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EL,2021,25.3,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EL,2022,20.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EL,2023,19.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EL,2024,20.3,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,ES,2010,22.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,ES,2011,23.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,ES,2012,28.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,ES,2013,28.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,ES,2014,24.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,ES,2015,24.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,ES,2016,21.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,ES,2017,19.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,ES,2018,17.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,ES,2019,18.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,ES,2020,22.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,ES,2021,20.0,bd,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,ES,2022,15.4,d,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,ES,2023,15.7,d,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,ES,2024,14.7,d,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EU27_2020,2010,15.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EU27_2020,2011,15.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EU27_2020,2012,16.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EU27_2020,2013,17.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EU27_2020,2014,16.7,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EU27_2020,2015,16.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EU27_2020,2016,14.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EU27_2020,2017,13.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EU27_2020,2018,12.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EU27_2020,2019,12.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EU27_2020,2020,14.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EU27_2020,2021,13.7,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EU27_2020,2022,12.2,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EU27_2020,2023,11.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,EU27_2020,2024,11.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FI,2010,9.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FI,2011,9.9,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FI,2012,10.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FI,2013,10.1,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FI,2014,11.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FI,2015,11.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FI,2016,12.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FI,2017,10.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FI,2018,9.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FI,2019,8.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FI,2020,9.5,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FI,2021,11.8,b,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FI,2022,13.0,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FI,2023,11.3,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FI,2024,13.4,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FR,2010,14.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FR,2011,14.8,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FR,2012,15.6,,
ESTAT:EDAT_LFSE_20(1.0),16/04/26 23:00:00,A,M,Y25-29,NO_FE_NO_NFE,NEMP,PC,FR,2013,14.9,b,
