freq,classe_eta_pperc,voci_spesa,cond_prof_prev_pperc,itter107,misura1,num_comp_fam,sesso_pperc,tipologia_fam,fam_anziani,fam_minori,tipo_dato,titolo_studio_pperc,time_period,obs_value,year
A,9,1,99,IT,10,99,9,16,9,9,FAM_GIUD_CARICO,99,2017,39.5,2017
A,9,1,99,IT,10,99,9,16,9,9,FAM_GIUD_CARICO,99,2018,40.1,2018
A,9,1,99,IT,10,99,9,16,9,9,FAM_GIUD_CARICO,99,2019,32.2,2019
A,9,1,99,IT,10,99,9,16,9,9,FAM_GIUD_CARICO,99,2020,34.3,2020
A,9,1,99,IT,10,99,9,16,9,9,FAM_GIUD_CARICO,99,2021,35.3,2021
A,9,1,99,IT,10,99,9,16,9,9,FAM_GIUD_CARICO,99,2022,31.5,2022
A,9,1,99,IT,10,99,9,16,9,9,FAM_GIUD_CARICO,99,2023,35.5,2023
A,9,1,99,IT,10,99,9,17,9,9,FAM_GIUD_CARICO,99,2010,50.1,2010
A,9,1,99,IT,10,99,9,17,9,9,FAM_GIUD_CARICO,99,2011,48.3,2011
A,9,1,99,IT,10,99,9,17,9,9,FAM_GIUD_CARICO,99,2012,53.2,2012
A,9,1,99,IT,10,99,9,17,9,9,FAM_GIUD_CARICO,99,2013,56.3,2013
A,9,1,99,IT,10,99,9,17,9,9,FAM_GIUD_CARICO,99,2014,55.8,2014
A,9,1,99,IT,10,99,9,17,9,9,FAM_GIUD_CARICO,99,2015,53.6,2015
A,9,1,99,IT,10,99,9,17,9,9,FAM_GIUD_CARICO,99,2016,49.1,2016
A,9,1,99,IT,10,99,9,17,9,9,FAM_GIUD_CARICO,99,2017,42.7,2017
A,9,1,99,IT,10,99,9,17,9,9,FAM_GIUD_CARICO,99,2018,41.8,2018
A,9,1,99,IT,10,99,9,17,9,9,FAM_GIUD_CARICO,99,2019,33.0,2019
A,9,1,99,IT,10,99,9,17,9,9,FAM_GIUD_CARICO,99,2020,33.2,2020
A,9,1,99,IT,10,99,9,17,9,9,FAM_GIUD_CARICO,99,2021,34.3,2021
A,9,1,99,IT,10,99,9,17,9,9,FAM_GIUD_CARICO,99,2022,32.3,2022
A,9,1,99,IT,10,99,9,17,9,9,FAM_GIUD_CARICO,99,2023,32.7,2023
A,9,1,99,IT,10,99,9,18,9,9,FAM_GIUD_CARICO,99,2010,58.9,2010
A,9,1,99,IT,10,99,9,18,9,9,FAM_GIUD_CARICO,99,2011,57.1,2011
A,9,1,99,IT,10,99,9,18,9,9,FAM_GIUD_CARICO,99,2012,67.5,2012
A,9,1,99,IT,10,99,9,18,9,9,FAM_GIUD_CARICO,99,2013,68.2,2013
A,9,1,99,IT,10,99,9,18,9,9,FAM_GIUD_CARICO,99,2014,65.0,2014
A,9,1,99,IT,10,99,9,18,9,9,FAM_GIUD_CARICO,99,2015,67.5,2015
A,9,1,99,IT,10,99,9,18,9,9,FAM_GIUD_CARICO,99,2016,56.4,2016
A,9,1,99,IT,10,99,9,18,9,9,FAM_GIUD_CARICO,99,2017,50.2,2017
A,9,1,99,IT,10,99,9,18,9,9,FAM_GIUD_CARICO,99,2018,45.6,2018
A,9,1,99,IT,10,99,9,18,9,9,FAM_GIUD_CARICO,99,2019,40.7,2019
A,9,1,99,IT,10,99,9,18,9,9,FAM_GIUD_CARICO,99,2020,46.0,2020
A,9,1,99,IT,10,99,9,18,9,9,FAM_GIUD_CARICO,99,2021,53.1,2021
A,9,1,99,IT,10,99,9,18,9,9,FAM_GIUD_CARICO,99,2022,39.6,2022
A,9,1,99,IT,10,99,9,18,9,9,FAM_GIUD_CARICO,99,2023,44.9,2023
A,9,1,99,IT,10,99,9,19,9,9,FAM_GIUD_CARICO,99,2010,54.6,2010
A,9,1,99,IT,10,99,9,19,9,9,FAM_GIUD_CARICO,99,2011,56.9,2011
A,9,1,99,IT,10,99,9,19,9,9,FAM_GIUD_CARICO,99,2012,63.5,2012
A,9,1,99,IT,10,99,9,19,9,9,FAM_GIUD_CARICO,99,2013,62.7,2013
A,9,1,99,IT,10,99,9,19,9,9,FAM_GIUD_CARICO,99,2014,62.9,2014
A,9,1,99,IT,10,99,9,19,9,9,FAM_GIUD_CARICO,99,2015,59.3,2015
A,9,1,99,IT,10,99,9,19,9,9,FAM_GIUD_CARICO,99,2016,49.2,2016
A,9,1,99,IT,10,99,9,19,9,9,FAM_GIUD_CARICO,99,2017,45.6,2017
A,9,1,99,IT,10,99,9,19,9,9,FAM_GIUD_CARICO,99,2018,46.8,2018
A,9,1,99,IT,10,99,9,19,9,9,FAM_GIUD_CARICO,99,2019,38.6,2019
A,9,1,99,IT,10,99,9,19,9,9,FAM_GIUD_CARICO,99,2020,38.4,2020
A,9,1,99,IT,10,99,9,19,9,9,FAM_GIUD_CARICO,99,2021,41.8,2021
A,9,1,99,IT,10,99,9,19,9,9,FAM_GIUD_CARICO,99,2022,37.9,2022
A,9,1,99,IT,10,99,9,19,9,9,FAM_GIUD_CARICO,99,2023,36.5,2023
A,9,1,99,IT,10,99,9,2,9,9,FAM_GIUD_CARICO,99,2010,39.0,2010
A,9,1,99,IT,10,99,9,2,9,9,FAM_GIUD_CARICO,99,2011,37.8,2011
A,9,1,99,IT,10,99,9,2,9,9,FAM_GIUD_CARICO,99,2012,42.8,2012
A,9,1,99,IT,10,99,9,2,9,9,FAM_GIUD_CARICO,99,2013,44.1,2013
A,9,1,99,IT,10,99,9,2,9,9,FAM_GIUD_CARICO,99,2014,43.3,2014
A,9,1,99,IT,10,99,9,2,9,9,FAM_GIUD_CARICO,99,2015,41.1,2015
A,9,1,99,IT,10,99,9,2,9,9,FAM_GIUD_CARICO,99,2016,35.2,2016
A,9,1,99,IT,10,99,9,2,9,9,FAM_GIUD_CARICO,99,2017,30.7,2017
A,9,1,99,IT,10,99,9,2,9,9,FAM_GIUD_CARICO,99,2018,33.6,2018
A,9,1,99,IT,10,99,9,2,9,9,FAM_GIUD_CARICO,99,2019,25.5,2019
A,9,1,99,IT,10,99,9,2,9,9,FAM_GIUD_CARICO,99,2020,30.8,2020
A,9,1,99,IT,10,99,9,2,9,9,FAM_GIUD_CARICO,99,2021,29.9,2021
A,9,1,99,IT,10,99,9,2,9,9,FAM_GIUD_CARICO,99,2022,29.9,2022
A,9,1,99,IT,10,99,9,2,9,9,FAM_GIUD_CARICO,99,2023,26.9,2023
A,9,1,99,IT,10,99,9,23,9,9,FAM_GIUD_CARICO,99,2010,54.9,2010
A,9,1,99,IT,10,99,9,23,9,9,FAM_GIUD_CARICO,99,2011,54.9,2011
A,9,1,99,IT,10,99,9,23,9,9,FAM_GIUD_CARICO,99,2012,59.1,2012
A,9,1,99,IT,10,99,9,23,9,9,FAM_GIUD_CARICO,99,2013,62.2,2013
A,9,1,99,IT,10,99,9,23,9,9,FAM_GIUD_CARICO,99,2014,58.8,2014
A,9,1,99,IT,10,99,9,23,9,9,FAM_GIUD_CARICO,99,2015,57.5,2015
A,9,1,99,IT,10,99,9,23,9,9,FAM_GIUD_CARICO,99,2016,51.0,2016
A,9,1,99,IT,10,99,9,23,9,9,FAM_GIUD_CARICO,99,2017,43.6,2017
A,9,1,99,IT,10,99,9,23,9,9,FAM_GIUD_CARICO,99,2018,50.5,2018
A,9,1,99,IT,10,99,9,23,9,9,FAM_GIUD_CARICO,99,2019,42.5,2019
A,9,1,99,IT,10,99,9,23,9,9,FAM_GIUD_CARICO,99,2020,38.4,2020
A,9,1,99,IT,10,99,9,23,9,9,FAM_GIUD_CARICO,99,2021,40.3,2021
A,9,1,99,IT,10,99,9,23,9,9,FAM_GIUD_CARICO,99,2022,40.5,2022
A,9,1,99,IT,10,99,9,23,9,9,FAM_GIUD_CARICO,99,2023,27.5,2023
A,9,1,99,IT,10,99,9,5,9,9,FAM_GIUD_CARICO,99,2010,52.5,2010
A,9,1,99,IT,10,99,9,5,9,9,FAM_GIUD_CARICO,99,2011,53.0,2011
A,9,1,99,IT,10,99,9,5,9,9,FAM_GIUD_CARICO,99,2012,57.2,2012
A,9,1,99,IT,10,99,9,5,9,9,FAM_GIUD_CARICO,99,2013,54.3,2013
A,9,1,99,IT,10,99,9,5,9,9,FAM_GIUD_CARICO,99,2014,55.2,2014
A,9,1,99,IT,10,99,9,5,9,9,FAM_GIUD_CARICO,99,2015,54.3,2015
A,9,1,99,IT,10,99,9,5,9,9,FAM_GIUD_CARICO,99,2016,45.7,2016
A,9,1,99,IT,10,99,9,5,9,9,FAM_GIUD_CARICO,99,2017,39.6,2017
A,9,1,99,IT,10,99,9,5,9,9,FAM_GIUD_CARICO,99,2018,43.7,2018
A,9,1,99,IT,10,99,9,5,9,9,FAM_GIUD_CARICO,99,2019,32.8,2019
A,9,1,99,IT,10,99,9,5,9,9,FAM_GIUD_CARICO,99,2020,31.8,2020
A,9,1,99,IT,10,99,9,5,9,9,FAM_GIUD_CARICO,99,2021,33.0,2021
A,9,1,99,IT,10,99,9,5,9,9,FAM_GIUD_CARICO,99,2022,34.9,2022
A,9,1,99,IT,10,99,9,5,9,9,FAM_GIUD_CARICO,99,2023,33.3,2023
A,9,1,99,IT,10,99,9,7,9,9,FAM_GIUD_CARICO,99,2010,39.7,2010
A,9,1,99,IT,10,99,9,7,9,9,FAM_GIUD_CARICO,99,2011,39.5,2011
A,9,1,99,IT,10,99,9,7,9,9,FAM_GIUD_CARICO,99,2012,45.5,2012
A,9,1,99,IT,10,99,9,7,9,9,FAM_GIUD_CARICO,99,2013,46.8,2013
A,9,1,99,IT,10,99,9,7,9,9,FAM_GIUD_CARICO,99,2014,45.4,2014
A,9,1,99,IT,10,99,9,7,9,9,FAM_GIUD_CARICO,99,2015,44.0,2015
A,9,1,99,IT,10,99,9,7,9,9,FAM_GIUD_CARICO,99,2016,36.6,2016
A,9,1,99,IT,10,99,9,7,9,9,FAM_GIUD_CARICO,99,2017,32.1,2017
A,9,1,99,IT,10,99,9,7,9,9,FAM_GIUD_CARICO,99,2018,33.6,2018
A,9,1,99,IT,10,99,9,7,9,9,FAM_GIUD_CARICO,99,2019,28.8,2019
A,9,1,99,IT,10,99,9,7,9,9,FAM_GIUD_CARICO,99,2020,26.5,2020
A,9,1,99,IT,10,99,9,7,9,9,FAM_GIUD_CARICO,99,2021,28.1,2021
A,9,1,99,IT,10,99,9,7,9,9,FAM_GIUD_CARICO,99,2022,26.2,2022
A,9,1,99,IT,10,99,9,7,9,9,FAM_GIUD_CARICO,99,2023,29.1,2023
A,9,1,99,IT,10,99,9,99,1,9,FAM_GIUD_CARICO,99,2010,51.6,2010
A,9,1,99,IT,10,99,9,99,1,9,FAM_GIUD_CARICO,99,2011,52.1,2011
A,9,1,99,IT,10,99,9,99,1,9,FAM_GIUD_CARICO,99,2012,57.5,2012
A,9,1,99,IT,10,99,9,99,1,9,FAM_GIUD_CARICO,99,2013,56.2,2013
A,9,1,99,IT,10,99,9,99,1,9,FAM_GIUD_CARICO,99,2014,55.5,2014
A,9,1,99,IT,10,99,9,99,1,9,FAM_GIUD_CARICO,99,2015,54.2,2015
A,9,1,99,IT,10,99,9,99,1,9,FAM_GIUD_CARICO,99,2016,47.0,2016
A,9,1,99,IT,10,99,9,99,1,9,FAM_GIUD_CARICO,99,2017,40.3,2017
A,9,1,99,IT,10,99,9,99,1,9,FAM_GIUD_CARICO,99,2018,43.4,2018
A,9,1,99,IT,10,99,9,99,1,9,FAM_GIUD_CARICO,99,2019,33.4,2019
A,9,1,99,IT,10,99,9,99,1,9,FAM_GIUD_CARICO,99,2020,32.3,2020
A,9,1,99,IT,10,99,9,99,1,9,FAM_GIUD_CARICO,99,2021,34.3,2021
A,9,1,99,IT,10,99,9,99,1,9,FAM_GIUD_CARICO,99,2022,34.7,2022
A,9,1,99,IT,10,99,9,99,1,9,FAM_GIUD_CARICO,99,2023,34.3,2023
A,9,1,99,IT,10,99,9,99,2,9,FAM_GIUD_CARICO,99,2010,50.1,2010
A,9,1,99,IT,10,99,9,99,2,9,FAM_GIUD_CARICO,99,2011,48.5,2011
A,9,1,99,IT,10,99,9,99,2,9,FAM_GIUD_CARICO,99,2012,53.0,2012
A,9,1,99,IT,10,99,9,99,2,9,FAM_GIUD_CARICO,99,2013,53.9,2013
A,9,1,99,IT,10,99,9,99,2,9,FAM_GIUD_CARICO,99,2014,52.5,2014
A,9,1,99,IT,10,99,9,99,2,9,FAM_GIUD_CARICO,99,2015,50.0,2015
A,9,1,99,IT,10,99,9,99,2,9,FAM_GIUD_CARICO,99,2016,45.8,2016
A,9,1,99,IT,10,99,9,99,2,9,FAM_GIUD_CARICO,99,2017,40.2,2017
A,9,1,99,IT,10,99,9,99,2,9,FAM_GIUD_CARICO,99,2018,39.3,2018
A,9,1,99,IT,10,99,9,99,2,9,FAM_GIUD_CARICO,99,2019,31.2,2019
A,9,1,99,IT,10,99,9,99,2,9,FAM_GIUD_CARICO,99,2020,27.4,2020
A,9,1,99,IT,10,99,9,99,2,9,FAM_GIUD_CARICO,99,2021,29.5,2021
A,9,1,99,IT,10,99,9,99,2,9,FAM_GIUD_CARICO,99,2022,28.3,2022
A,9,1,99,IT,10,99,9,99,2,9,FAM_GIUD_CARICO,99,2023,28.7,2023
A,9,1,99,IT,10,99,9,99,4,9,FAM_GIUD_CARICO,99,2010,46.5,2010
A,9,1,99,IT,10,99,9,99,4,9,FAM_GIUD_CARICO,99,2011,46.0,2011
A,9,1,99,IT,10,99,9,99,4,9,FAM_GIUD_CARICO,99,2012,51.7,2012
A,9,1,99,IT,10,99,9,99,4,9,FAM_GIUD_CARICO,99,2013,53.3,2013
A,9,1,99,IT,10,99,9,99,4,9,FAM_GIUD_CARICO,99,2014,51.5,2014
A,9,1,99,IT,10,99,9,99,4,9,FAM_GIUD_CARICO,99,2015,49.7,2015
A,9,1,99,IT,10,99,9,99,4,9,FAM_GIUD_CARICO,99,2016,43.6,2016
A,9,1,99,IT,10,99,9,99,4,9,FAM_GIUD_CARICO,99,2017,37.5,2017
A,9,1,99,IT,10,99,9,99,4,9,FAM_GIUD_CARICO,99,2018,38.6,2018
A,9,1,99,IT,10,99,9,99,4,9,FAM_GIUD_CARICO,99,2019,31.3,2019
A,9,1,99,IT,10,99,9,99,4,9,FAM_GIUD_CARICO,99,2020,33.4,2020
A,9,1,99,IT,10,99,9,99,4,9,FAM_GIUD_CARICO,99,2021,34.6,2021
A,9,1,99,IT,10,99,9,99,4,9,FAM_GIUD_CARICO,99,2022,31.5,2022
A,9,1,99,IT,10,99,9,99,4,9,FAM_GIUD_CARICO,99,2023,31.6,2023
A,9,1,99,IT,10,99,9,99,9,1,FAM_GIUD_CARICO,99,2010,50.5,2010
A,9,1,99,IT,10,99,9,99,9,1,FAM_GIUD_CARICO,99,2011,51.1,2011
A,9,1,99,IT,10,99,9,99,9,1,FAM_GIUD_CARICO,99,2012,59.0,2012
A,9,1,99,IT,10,99,9,99,9,1,FAM_GIUD_CARICO,99,2013,60.7,2013
A,9,1,99,IT,10,99,9,99,9,1,FAM_GIUD_CARICO,99,2014,56.2,2014
A,9,1,99,IT,10,99,9,99,9,1,FAM_GIUD_CARICO,99,2015,53.1,2015
A,9,1,99,IT,10,99,9,99,9,1,FAM_GIUD_CARICO,99,2016,49.4,2016
A,9,1,99,IT,10,99,9,99,9,1,FAM_GIUD_CARICO,99,2017,41.2,2017
A,9,1,99,IT,10,99,9,99,9,1,FAM_GIUD_CARICO,99,2018,41.0,2018
A,9,1,99,IT,10,99,9,99,9,1,FAM_GIUD_CARICO,99,2019,33.0,2019
A,9,1,99,IT,10,99,9,99,9,1,FAM_GIUD_CARICO,99,2020,34.4,2020
A,9,1,99,IT,10,99,9,99,9,1,FAM_GIUD_CARICO,99,2021,36.0,2021
A,9,1,99,IT,10,99,9,99,9,1,FAM_GIUD_CARICO,99,2022,30.2,2022
A,9,1,99,IT,10,99,9,99,9,1,FAM_GIUD_CARICO,99,2023,34.1,2023
A,9,1,99,IT,10,99,9,99,9,2,FAM_GIUD_CARICO,99,2010,51.4,2010
A,9,1,99,IT,10,99,9,99,9,2,FAM_GIUD_CARICO,99,2011,50.1,2011
A,9,1,99,IT,10,99,9,99,9,2,FAM_GIUD_CARICO,99,2012,56.5,2012
A,9,1,99,IT,10,99,9,99,9,2,FAM_GIUD_CARICO,99,2013,59.3,2013
A,9,1,99,IT,10,99,9,99,9,2,FAM_GIUD_CARICO,99,2014,56.8,2014
A,9,1,99,IT,10,99,9,99,9,2,FAM_GIUD_CARICO,99,2015,53.6,2015
A,9,1,99,IT,10,99,9,99,9,2,FAM_GIUD_CARICO,99,2016,50.5,2016
A,9,1,99,IT,10,99,9,99,9,2,FAM_GIUD_CARICO,99,2017,40.8,2017
A,9,1,99,IT,10,99,9,99,9,2,FAM_GIUD_CARICO,99,2018,40.8,2018
A,9,1,99,IT,10,99,9,99,9,2,FAM_GIUD_CARICO,99,2019,33.7,2019
A,9,1,99,IT,10,99,9,99,9,2,FAM_GIUD_CARICO,99,2020,37.2,2020
A,9,1,99,IT,10,99,9,99,9,2,FAM_GIUD_CARICO,99,2021,38.3,2021
A,9,1,99,IT,10,99,9,99,9,2,FAM_GIUD_CARICO,99,2022,34.1,2022
A,9,1,99,IT,10,99,9,99,9,2,FAM_GIUD_CARICO,99,2023,39.6,2023
A,9,1,99,IT,10,99,9,99,9,3,FAM_GIUD_CARICO,99,2010,60.1,2010
A,9,1,99,IT,10,99,9,99,9,3,FAM_GIUD_CARICO,99,2011,63.9,2011
A,9,1,99,IT,10,99,9,99,9,3,FAM_GIUD_CARICO,99,2012,70.1,2012
A,9,1,99,IT,10,99,9,99,9,3,FAM_GIUD_CARICO,99,2013,61.4,2013
A,9,1,99,IT,10,99,9,99,9,3,FAM_GIUD_CARICO,99,2014,60.5,2014
A,9,1,99,IT,10,99,9,99,9,3,FAM_GIUD_CARICO,99,2015,64.4,2015
A,9,1,99,IT,10,99,9,99,9,3,FAM_GIUD_CARICO,99,2016,59.4,2016
A,9,1,99,IT,10,99,9,99,9,3,FAM_GIUD_CARICO,99,2017,46.9,2017
A,9,1,99,IT,10,99,9,99,9,3,FAM_GIUD_CARICO,99,2018,53.2,2018
A,9,1,99,IT,10,99,9,99,9,3,FAM_GIUD_CARICO,99,2019,44.4,2019
A,9,1,99,IT,10,99,9,99,9,3,FAM_GIUD_CARICO,99,2020,45.7,2020
A,9,1,99,IT,10,99,9,99,9,3,FAM_GIUD_CARICO,99,2021,54.7,2021
A,9,1,99,IT,10,99,9,99,9,3,FAM_GIUD_CARICO,99,2022,55.9,2022
A,9,1,99,IT,10,99,9,99,9,3,FAM_GIUD_CARICO,99,2023,45.4,2023
A,9,1,99,IT,10,99,9,99,9,5,FAM_GIUD_CARICO,99,2010,47.0,2010
A,9,1,99,IT,10,99,9,99,9,5,FAM_GIUD_CARICO,99,2011,46.3,2011
A,9,1,99,IT,10,99,9,99,9,5,FAM_GIUD_CARICO,99,2012,51.3,2012
A,9,1,99,IT,10,99,9,99,9,5,FAM_GIUD_CARICO,99,2013,51.9,2013
A,9,1,99,IT,10,99,9,99,9,5,FAM_GIUD_CARICO,99,2014,51.2,2014
A,9,1,99,IT,10,99,9,99,9,5,FAM_GIUD_CARICO,99,2015,49.7,2015
A,9,1,99,IT,10,99,9,99,9,5,FAM_GIUD_CARICO,99,2016,42.7,2016
A,9,1,99,IT,10,99,9,99,9,5,FAM_GIUD_CARICO,99,2017,37.6,2017
A,9,1,99,IT,10,99,9,99,9,5,FAM_GIUD_CARICO,99,2018,39.3,2018
A,9,1,99,IT,10,99,9,99,9,5,FAM_GIUD_CARICO,99,2019,31.0,2019
A,9,1,99,IT,10,99,9,99,9,5,FAM_GIUD_CARICO,99,2020,30.9,2020
A,9,1,99,IT,10,99,9,99,9,5,FAM_GIUD_CARICO,99,2021,32.3,2021
A,9,1,99,IT,10,99,9,99,9,5,FAM_GIUD_CARICO,99,2022,31.3,2022
A,9,1,99,IT,10,99,9,99,9,5,FAM_GIUD_CARICO,99,2023,30.4,2023
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,11,2010,30.6,2010
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,11,2011,28.6,2011
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,11,2012,34.2,2012
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,11,2013,34.0,2013
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,11,2014,35.0,2014
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,11,2015,33.3,2015
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,11,2016,29.8,2016
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,11,2017,23.8,2017
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,11,2018,25.2,2018
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,11,2019,19.9,2019
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,11,2020,17.2,2020
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,11,2021,18.9,2021
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,11,2022,20.0,2022
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,11,2023,21.8,2023
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,3,2010,58.4,2010
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,3,2011,59.4,2011
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,3,2012,62.9,2012
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,3,2013,63.8,2013
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,3,2014,62.0,2014
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,3,2015,62.5,2015
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,3,2016,54.7,2016
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,3,2017,47.7,2017
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,3,2018,51.8,2018
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,3,2019,41.7,2019
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,3,2020,39.8,2020
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,3,2021,42.5,2021
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,3,2022,41.1,2022
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,3,2023,39.8,2023
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,4,2010,53.7,2010
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,4,2011,53.9,2011
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,4,2012,60.7,2012
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,4,2013,61.5,2013
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,4,2014,60.4,2014
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,4,2015,60.2,2015
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,4,2016,52.3,2016
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,4,2017,45.3,2017
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,4,2018,48.1,2018
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,4,2019,39.1,2019
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,4,2020,42.3,2020
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,4,2021,43.0,2021
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,4,2022,37.1,2022
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,4,2023,37.5,2023
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,7,2010,42.2,2010
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,7,2011,41.5,2011
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,7,2012,48.4,2012
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,7,2013,50.5,2013
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,7,2014,49.0,2014
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,7,2015,44.7,2015
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,7,2016,39.4,2016
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,7,2017,34.9,2017
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,7,2018,34.2,2018
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,7,2019,26.8,2019
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,7,2020,27.8,2020
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,7,2021,29.9,2021
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,7,2022,29.8,2022
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,7,2023,30.0,2023
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2010,48.2,2010
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2011,47.8,2011
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2012,53.3,2012
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2013,54.1,2013
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2014,52.6,2014
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2015,50.9,2015
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2016,44.7,2016
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2017,38.6,2017
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2018,39.9,2018
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2019,31.8,2019
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2020,32.3,2020
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2021,33.8,2021
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2022,31.9,2022
A,9,1,99,IT,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2023,31.9,2023
A,9,1,99,ITC,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2010,42.2,2010
A,9,1,99,ITC,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2011,40.3,2011
A,9,1,99,ITC,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2012,48.6,2012
A,9,1,99,ITC,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2013,47.7,2013
A,9,1,99,ITC,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2014,46.4,2014
A,9,1,99,ITC,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2015,43.4,2015
A,9,1,99,ITC,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2016,40.5,2016
A,9,1,99,ITC,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2017,34.0,2017
A,9,1,99,ITC,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2018,37.4,2018
A,9,1,99,ITC,10,99,9,99,9,9,FAM_GIUD_CARICO,99,2019,25.7,2019
