DATAFLOW,FREQ,CITTADINANZA,CONDIZIONE_PROF,ITTER107,SESSO,TIPO_DATO,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT
IT1:52_1203(1.0),A,2,99,IT,2,28,2017,55,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,28,2018,63,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,28,2019,59,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,28,2020,51,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,29,2010,42.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,29,2011,42,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,29,2012,39.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,29,2013,33.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,29,2014,32.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,29,2015,29.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,29,2016,30.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,29,2017,31.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,29,2018,36.6,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,29,2019,33.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,2,29,2020,30.8,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,28,2010,150,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,28,2011,161,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,28,2012,161,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,28,2013,142,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,28,2014,134,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,28,2015,128,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,28,2016,121,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,28,2017,121,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,28,2018,135,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,28,2019,132,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,28,2020,125,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,29,2010,44.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,29,2011,43.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,29,2012,41.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,29,2013,35.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,29,2014,34.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,29,2015,34.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,29,2016,32.8,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,29,2017,33.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,29,2018,37.6,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,29,2019,36.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,IT,9,29,2020,35.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,28,2010,28,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,28,2011,29,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,28,2012,28,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,28,2013,21,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,28,2014,22,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,28,2015,27,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,28,2016,21,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,28,2017,22,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,28,2018,25,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,28,2019,22,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,28,2020,21,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,29,2010,50.6,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,29,2011,47,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,29,2012,40.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,29,2013,32.6,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,29,2014,34.8,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,29,2015,40.6,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,29,2016,35,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,29,2017,32.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,29,2018,36.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,29,2019,34.6,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,1,29,2020,33.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,28,2010,30,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,28,2011,29,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,28,2012,24,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,28,2013,25,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,28,2014,19,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,28,2015,18,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,28,2016,22,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,28,2017,19,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,28,2018,21,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,28,2019,18,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,28,2020,17,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,29,2010,46.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,29,2011,42.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,29,2012,34.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,29,2013,34.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,29,2014,30.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,29,2015,27.8,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,29,2016,31.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,29,2017,30.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,29,2018,33.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,29,2019,30.6,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,2,29,2020,27,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,28,2010,58,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,28,2011,58,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,28,2012,52,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,28,2013,47,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,28,2014,41,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,28,2015,45,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,28,2016,42,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,28,2017,41,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,28,2018,46,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,28,2019,40,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,28,2020,38,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,29,2010,48.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,29,2011,44.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,29,2012,37.6,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,29,2013,33.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,29,2014,32.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,29,2015,34.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,29,2016,33,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,29,2017,31.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,29,2018,35.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,29,2019,32.6,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITC,9,29,2020,30.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,28,2010,44,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,28,2011,46,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,28,2012,48,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,28,2013,40,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,28,2014,38,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,28,2015,41,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,28,2016,32,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,28,2017,33,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,28,2018,38,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,28,2019,36,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,28,2020,35,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,29,2010,45.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,29,2011,43.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,29,2012,40.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,29,2013,34.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,29,2014,32.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,29,2015,35.6,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,29,2016,31.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,29,2017,29.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,29,2018,34,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,29,2019,33.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,1,29,2020,32.8,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,28,2010,48,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,28,2011,50,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,28,2012,47,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,28,2013,41,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,28,2014,33,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,28,2015,32,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,28,2016,34,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,28,2017,31,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,28,2018,35,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,28,2019,31,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,28,2020,29,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,29,2010,42.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,29,2011,40.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,29,2012,37.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,29,2013,32,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,29,2014,27.8,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,29,2015,26.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,29,2016,29,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,29,2017,29.6,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,29,2018,34,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,29,2019,29.6,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,2,29,2020,27.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,28,2010,92,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,28,2011,96,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,28,2012,95,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,28,2013,81,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,28,2014,71,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,28,2015,72,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,28,2016,66,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,28,2017,64,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,28,2018,74,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,28,2019,67,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,28,2020,63,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,29,2010,43.6,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,29,2011,41.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,29,2012,38.8,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,29,2013,33.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,29,2014,30.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,29,2015,31.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,29,2016,30.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,29,2017,29.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,29,2018,34,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,29,2019,31.6,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITCD,9,29,2020,30.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,28,2010,16,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,28,2011,17,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,28,2012,20,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,28,2013,19,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,28,2014,16,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,28,2015,14,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,28,2016,12,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,28,2017,11,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,28,2018,13,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,28,2019,14,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,28,2020,13,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,29,2010,38.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,29,2011,38.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,29,2012,39.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,29,2013,36.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,29,2014,29.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,29,2015,28.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,29,2016,26.8,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,29,2017,24.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,29,2018,29.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,29,2019,31.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,1,29,2020,31.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,28,2010,17,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,28,2011,21,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,28,2012,23,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,28,2013,16,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,28,2014,14,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,28,2015,14,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,28,2016,12,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,28,2017,12,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,28,2018,14,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,28,2019,13,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,28,2020,12,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,29,2010,36.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,29,2011,38.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,29,2012,40.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,29,2013,29,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,29,2014,25.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,29,2015,25.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,29,2016,25.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,29,2017,28.8,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,29,2018,34.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,29,2019,28.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,2,29,2020,28.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,28,2010,34,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,28,2011,38,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,28,2012,43,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,28,2013,34,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,28,2014,30,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,28,2015,27,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,28,2016,24,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,28,2017,24,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,28,2018,28,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,28,2019,28,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,28,2020,26,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,29,2010,37.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,29,2011,38.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,29,2012,40.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,29,2013,32.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,29,2014,27.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,29,2015,26.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,29,2016,26.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,29,2017,26.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,29,2018,32,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,29,2019,30.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITD,9,29,2020,29.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,28,2010,17,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,28,2011,22,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,28,2012,22,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,28,2013,19,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,28,2014,20,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,28,2015,18,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,28,2016,15,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,28,2017,14,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,28,2018,15,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,28,2019,18,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,28,2020,22,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,29,2010,42.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,29,2011,46.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,29,2012,43.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,29,2013,36.8,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,29,2014,38.6,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,29,2015,36.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,29,2016,30,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,29,2017,33.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,29,2018,33.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,29,2019,39,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,1,29,2020,45.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,28,2010,17,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,28,2011,17,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,28,2012,16,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,28,2013,15,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,28,2014,19,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,28,2015,14,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,28,2016,11,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,28,2017,11,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,28,2018,14,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,28,2019,14,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,28,2020,12,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,29,2010,36.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,29,2011,39.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,29,2012,38.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,29,2013,34.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,29,2014,39,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,29,2015,29.8,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,29,2016,25.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,29,2017,26.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,29,2018,32.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,29,2019,33.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,2,29,2020,32.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,28,2010,34,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,28,2011,39,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,28,2012,38,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,28,2013,35,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,28,2014,39,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,28,2015,32,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,28,2016,26,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,28,2017,26,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,28,2018,28,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,28,2019,32,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,28,2020,34,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,29,2010,39.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,29,2011,43.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,29,2012,41,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,29,2013,35.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,29,2014,38.8,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,29,2015,33.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,29,2016,28.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,29,2017,30.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,29,2018,33,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,29,2019,36.7,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITE,9,29,2020,39.6,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,28,2010,10,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,28,2011,11,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,28,2012,13,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,28,2013,15,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,28,2014,15,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,28,2015,13,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,28,2016,17,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,28,2017,18,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,28,2018,20,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,28,2019,19,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,28,2020,17,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,29,2010,58.4,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,29,2011,50.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,29,2012,56.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,29,2013,58.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,29,2014,57,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,29,2015,53.1,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,29,2016,56.5,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,29,2017,58.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,29,2018,60.3,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,29,2019,58.2,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,1,29,2020,52.9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,28,2010,13,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,28,2011,15,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,28,2012,14,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,28,2013,11,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,28,2014,9,,,,,,,,,
IT1:52_1203(1.0),A,2,99,ITFG,2,28,2015,11,,,,,,,,,
