RIPARTIZIONE_GEOGRAFICA;MATERIA;GRADO;Anno_scolastico;LIVELLO_1;LIVELLO_2;LIVELLO_3;LIVELLO_4;LIVELLO_5
54;MATEMATICA;8;2024-2025;12,3370305506908;20,1206460400856;27,086981903094;21,5995329830706;18,855808523059
54;MATEMATICA;13;2024-2025;14,8461357763683;20,6953253464881;24,6887479445619;18,6751233262861;21,0946676062955
54;MATEMATICA;13 Altri licei;2024-2025;20,1892744479495;29,4952681388013;28,5488958990536;14,6687697160883;7,09779179810726
54;MATEMATICA;13 Istituti professionali;2024-2025;36,0544217687075;30,7823129251701;22,7891156462585;6,97278911564626;3,40136054421769
54;MATEMATICA;13 Istituti tecnici;2024-2025;10,9038737446198;20,0143472022956;30,3443328550933;22,1664275466284;16,571018651363
54;MATEMATICA;13 Licei scientifici;2024-2025;1,19165839126117;4,66732869910626;13,1082423038729;25,7199602780536;55,3128103277061
55;ITALIANO;8;2024-2025;21,9548872180451;31,4285714285714;25,8646616541353;15,3383458646617;5,41353383458647
56;INGLESE Listening;8;2024-2025;,655618284465489;7,52139865234019;91,8229830631943; ; 
56;INGLESE Listening;13;2024-2025;2,6046986721144;15,5771195097038;81,8181818181818; ; 
56;INGLESE Listening;13 Altri licei;2024-2025;2,13032581453634;17,7944862155388;80,0751879699248; ; 
56;INGLESE Listening;13 Istituti professionali;2024-2025;8,12720848056537;23,8515901060071;68,0212014134276; ; 
56;INGLESE Listening;13 Istituti tecnici;2024-2025;2,30352303523035;16,8021680216802;80,8943089430894; ; 
56;INGLESE Listening;13 Licei scientifici classici e linguistici;2024-2025;,464684014869888;7,8996282527881;91,635687732342; ; 
56;INGLESE Reading;8;2024-2025;2,25741853267795;7,33661023120335;90,4059712361187; ; 
56;INGLESE Reading;13;2024-2025;4,57099080694586;20,1481103166496;75,2808988764045; ; 
56;INGLESE Reading;13 Altri licei;2024-2025;6,39097744360902;23,0576441102757;70,5513784461153; ; 
56;INGLESE Reading;13 Istituti professionali;2024-2025;9,71731448763251;28,9752650176678;61,3074204946996; ; 
56;INGLESE Reading;13 Istituti tecnici;2024-2025;4,3360433604336;23,5772357723577;72,0867208672087; ; 
56;INGLESE Reading;13 Licei scientifici classici e linguistici;2024-2025;,836431226765799;8,64312267657993;90,5204460966543; ; 
56;MATEMATICA;8;2024-2025;20,9437864260199;27,6931754089115;26,3583380334649;15,811242714796;9,19345741680767
56;MATEMATICA;13;2024-2025;13,7719969395562;20,3264473348636;27,0594236164244;20,1224177505738;18,719714358582
56;MATEMATICA;13 Altri licei;2024-2025;18,7898089171975;24,7611464968153;29,0605095541401;18,6305732484076;8,75796178343949
56;MATEMATICA;13 Istituti professionali;2024-2025;24,6913580246914;25,7495590828924;23,9858906525573;17,636684303351;7,93650793650794
56;MATEMATICA;13 Istituti tecnici;2024-2025;10,0135317997294;19,4857916102842;29,2963464140731;20,5683355886333;20,6359945872801
56;MATEMATICA;13 Licei scientifici;2024-2025;2,58064516129032;8,38709677419355;20,4838709677419;24,3548387096774;44,1935483870968
91;INGLESE Listening;8;2024-2025;1,57584142149975;21,0393203778561;77,3848382006442; ; 
91;INGLESE Listening;13;2024-2025;12,4096309231897;32,8857481519015;54,7046209249088; ; 
91;INGLESE Listening;13 Altri licei;2024-2025;10,3777313533962;39,653322793744;49,9689458528598; ; 
91;INGLESE Listening;13 Istituti professionali;2024-2025;35,5229357798165;43,5963302752294;20,8807339449541; ; 
91;INGLESE Listening;13 Istituti tecnici;2024-2025;13,9821698140078;41,7271924577744;44,2906377282178; ; 
91;INGLESE Listening;13 Licei scientifici classici e linguistici;2024-2025;2,80538828024862;18,2446975743065;78,9499141454449; ; 
91;INGLESE Reading;8;2024-2025;2,45198260719325;11,2462925101506;86,3017248826561; ; 
91;INGLESE Reading;13;2024-2025;7,61347395842756;31,1648606111041;61,2216654304684; ; 
91;INGLESE Reading;13 Altri licei;2024-2025;7,32546983464078;36,8135899317117;55,8609402336475; ; 
91;INGLESE Reading;13 Istituti professionali;2024-2025;22,3512869108027;49,0432230849178;28,6054900042795; ; 
91;INGLESE Reading;13 Istituti tecnici;2024-2025;7,54931822710581;37,5245523641436;54,9261294087506; ; 
91;INGLESE Reading;13 Licei scientifici classici e linguistici;2024-2025;1,9613533580014;16,2688335872693;81,7698130547293; ; 
91;ITALIANO;8;2024-2025;13,956217200694;24,0495849920454;30,8567232728398;21,1628861229691;9,97458841145177
91;ITALIANO;13;2024-2025;15,6693020103908;24,2602213688728;30,9690535351254;21,1203975604247;7,98102552518636
91;ITALIANO;13 Altri licei;2024-2025;11,6153064679986;25,9171464047861;37,1260864657411;20,2957444406818;5,04571622079241
91;ITALIANO;13 Istituti professionali;2024-2025;40,3196179279941;35,9233406808719;19,0423708057801;4,02890031839334;,685770266960568
91;ITALIANO;13 Istituti tecnici;2024-2025;19,0378535418269;32,0715486057706;32,9288786351078;13,6289840211911;2,33273519610356
91;ITALIANO;13 Licei scientifici classici e linguistici;2024-2025;4,8535504383852;12,3590904711437;31,3758550920127;34,5312650544368;16,8802389440216
91;MATEMATICA;8;2024-2025;15,4693957882307;22,6289663014717;25,9477938871759;19,2838971622676;16,6699468608542
91;MATEMATICA;13;2024-2025;19,1096379121921;22,1109294701;23,2326881565043;17,0115337024359;18,5352107587677
91;MATEMATICA;13 Altri licei;2024-2025;20,2542529017994;28,5942393907757;27,8818399557821;15,199901738009;8,06976601363385
91;MATEMATICA;13 Istituti professionali;2024-2025;48,3553436047933;29,3225727561751;15,975788701394;4,93396918561996;1,41232575201761
91;MATEMATICA;13 Istituti tecnici;2024-2025;17,0173390655696;24,4768385388492;27,7054921276656;18,4038948836944;12,3964353842212
91;MATEMATICA;13 Licei scientifici;2024-2025;2,53430306665667;6,65816900352403;16,1168178750844;24,7956811876734;49,8950288670616
92;INGLESE Listening;8;2024-2025;1,19155134741442;18,2801650886137;80,5282835639718; ; 
92;INGLESE Listening;13;2024-2025;10,320785943167;30,850851555806;58,828362501027; ; 
92;INGLESE Listening;13 Altri licei;2024-2025;7,56067205973864;36,2009956440573;56,2383322962041; ; 
92;INGLESE Listening;13 Istituti professionali;2024-2025;32,5868440502587;43,4441980783444;23,9689578713969; ; 
92;INGLESE Listening;13 Istituti tecnici;2024-2025;9,49961815585882;38,1844141182721;52,3159677258691; ; 
92;INGLESE Listening;13 Licei scientifici classici e linguistici;2024-2025;1,92026207569527;14,8184289398481;83,2613089844567; ; 
92;INGLESE Reading;8;2024-2025;2,09097792533054;10,0209680237638;87,8880540509057; ; 
92;INGLESE Reading;13;2024-2025;6,57701740181411;28,9764259982868;64,4465565998991; ; 
92;INGLESE Reading;13 Altri licei;2024-2025;5,46528803545052;33,8801212780844;60,6545906864651; ; 
92;INGLESE Reading;13 Istituti professionali;2024-2025;21,18838223339;49,1168428054098;29,6947749612002; ; 
92;INGLESE Reading;13 Istituti tecnici;2024-2025;5,32045537521989;33,5059245245445;61,1736201002357; ; 
92;INGLESE Reading;13 Licei scientifici classici e linguistici;2024-2025;1,50533138197784;12,5270053662276;85,9676632517945; ; 
92;ITALIANO;8;2024-2025;13,727360357161;24,0454568515042;30,9583481304855;21,3109431282025;9,95789153264675
92;ITALIANO;13;2024-2025;15,2044510313662;23,8817755533419;31,3770985689643;21,4643212906047;8,07235355572293
92;ITALIANO;13 Altri licei;2024-2025;9,84155504737014;25,4410323423718;38,0676249591637;21,4145704018295;5,23521724926495
92;ITALIANO;13 Istituti professionali;2024-2025;43,610454926465;35,0453402423226;17,4655185552084;3,46719500114303;,411491274860931
92;ITALIANO;13 Istituti tecnici;2024-2025;15,5341821201218;30,8123443122059;35,8012731801827;15,1951287019098;2,65707168557985
92;ITALIANO;13 Licei scientifici classici e linguistici;2024-2025;3,91485720397904;10,835383463472;30,4061040396477;36,3675259386031;18,4761293542981
92;MATEMATICA;8;2024-2025;14,8866231005433;22,1163687898591;25,9487441933706;19,8557200220455;17,1925438941816
92;MATEMATICA;13;2024-2025;17,2724178803206;21,2320005633076;23,8290830995998;17,7676591050451;19,8988393517269
92;MATEMATICA;13 Altri licei;2024-2025;18,7223995452757;28,0704822701237;28,5033448471864;16,0421494468978;8,66162389051637
92;MATEMATICA;13 Istituti professionali;2024-2025;47,3138966997188;29,4657392333876;16,2572147402694;5,54980020719254;1,4133491194317
92;MATEMATICA;13 Istituti tecnici;2024-2025;12,1396306629467;21,957619237412;29,3975023249635;20,320180682875;16,1850670918028
92;MATEMATICA;13 Licei scientifici;2024-2025;2,06752858211347;5,76450475478149;14,6276311571749;24,5913024895822;52,9490330163479
93;INGLESE Listening;8;2024-2025;2,1279305581409;25,3480420491619;72,5240273926972; ; 
93;INGLESE Listening;13;2024-2025;21,8252319623321;35,3722582638245;42,8025097738434; ; 
93;INGLESE Listening;13 Altri licei;2024-2025;25,9967585089141;41,7633711507293;32,2398703403566; ; 
93;INGLESE Listening;13 Istituti professionali;2024-2025;53,2779564130046;34,8160057163273;11,9060378706681; ; 
93;INGLESE Listening;13 Istituti tecnici;2024-2025;29,1828951639078;42,1697500811425;28,6473547549497; ; 
93;INGLESE Listening;13 Licei scientifici classici e linguistici;2024-2025;7,79269552154727;29,2718993521735;62,9354051262792; ; 
93;INGLESE Reading;8;2024-2025;2,81652937838737;12,7208515134321;84,4626191081806; ; 
93;INGLESE Reading;13;2024-2025;13,9568804897525;35,9009848283205;50,1421346819271; ; 
93;INGLESE Reading;13 Altri licei;2024-2025;17,4854180168503;43,7913156189242;38,7232663642255; ; 
93;INGLESE Reading;13 Istituti professionali;2024-2025;34,3772305496074;47,7783725910064;17,8443968593862; ; 
93;INGLESE Reading;13 Istituti tecnici;2024-2025;16,3410877847127;43,1628434789657;40,4960687363216; ; 
93;INGLESE Reading;13 Licei scientifici classici e linguistici;2024-2025;5,92776852134325;25,7151573463497;68,357074132307; ; 
93;ITALIANO;8;2024-2025;13,8972189932892;24,5494417473357;31,4897482734705;20,7711017553456;9,29248923055884
93;ITALIANO;13;2024-2025;24,0656442109294;26,1428176384251;27,6594839505648;16,6035608687328;5,52849333134798
93;ITALIANO;13 Altri licei;2024-2025;24,2174842848811;32,2986196617199;29,6286695612728;11,6972328429784;2,15799364914782
93;ITALIANO;13 Istituti professionali;2024-2025;54,9982212735681;30,0871575951619;12,0330843116329;2,50800426894344;,373532550693703
93;ITALIANO;13 Istituti tecnici;2024-2025;32,096167078156;32,6992350346056;24,9281580118995;8,68175011130449;1,59468976403448
93;ITALIANO;13 Licei scientifici classici e linguistici;2024-2025;11,2007504690432;19,0759849906191;32,6500938086304;26,6862101313321;10,3869606003752
93;MATEMATICA;8;2024-2025;17,105106888361;23,9677355502771;25,9253760886778;18,1967537608868;14,8050277117973
93;MATEMATICA;13;2024-2025;30,7229685138271;23,4538990483895;20,1413578012901;13,276776020267;12,4049986162263
93;MATEMATICA;13 Altri licei;2024-2025;37,1401002272232;28,8791359292807;20,2695552027889;9,2352227098702;4,47598593083699
93;MATEMATICA;13 Istituti professionali;2024-2025;63,0246858568755;23,2332234203725;10,1506104625256;2,91417877194546;,677301488280902
93;MATEMATICA;13 Istituti tecnici;2024-2025;31,5729699034639;26,2918796138558;22,6535247829967;12,2779265027987;7,20369919688489
93;MATEMATICA;13 Licei scientifici;2024-2025;7,99799568300956;14,1342892383595;21,9164353993216;23,7126117792168;32,2386679000925
94;INGLESE Listening;8;2024-2025;4,94645435584791;35,8174233916252;59,2361222525269; ; 
94;INGLESE Listening;13;2024-2025;34,6049719128372;37,5486123971534;27,8464156900094; ; 
94;INGLESE Listening;13 Altri licei;2024-2025;37,08324948011;43,0670154960757;19,8497350238143; ; 
94;INGLESE Listening;13 Istituti professionali;2024-2025;63,1520049735779;30,3015231582219;6,54647186820019; ; 
94;INGLESE Listening;13 Istituti tecnici;2024-2025;46,8115490470998;37,9368541309654;15,2515968219349; ; 
94;INGLESE Listening;13 Licei scientifici classici e linguistici;2024-2025;12,5902804675218;37,9895650588959;49,4201544735823; ; 
94;INGLESE Reading;8;2024-2025;4,6591432058747;16,3325129559597;79,0083438381656; ; 
94;INGLESE Reading;13;2024-2025;18,966124374956;34,4231988168181;46,6106768082259; ; 
94;INGLESE Reading;13 Altri licei;2024-2025;20,0724540453509;43,2845833892392;36,6429625654099; ; 
94;INGLESE Reading;13 Istituti professionali;2024-2025;34,6936244108162;44,3128256015877;20,9935499875961; ; 
94;INGLESE Reading;13 Istituti tecnici;2024-2025;26,8242229921911;37,0765889227905;36,0991880850184; ; 
94;INGLESE Reading;13 Licei scientifici classici e linguistici;2024-2025;5,88771418155304;25,4420342690485;68,6702515493985; ; 
94;ITALIANO;8;2024-2025;17,4596995558217;27,4402355642062;30,2899635674003;17,7481658930978;7,06193541947397
94;ITALIANO;13;2024-2025;31,3151220029518;24,9723825263139;25,0846199393741;14,3363410603342;4,29153447102596
94;ITALIANO;13 Altri licei;2024-2025;28,2249915796565;32,3273829572247;27,8208150892556;10,0437857864601;1,58302458740317
94;ITALIANO;13 Istituti professionali;2024-2025;57,6290132273489;26,4484878594051;12,0226044836366;3,32857231571757;,571322113891821
94;ITALIANO;13 Istituti tecnici;2024-2025;43,765160011476;26,8511515088287;20,009911061266;7,59500273858272;1,77877467984664
94;ITALIANO;13 Licei scientifici classici e linguistici;2024-2025;11,8183476199161;20,2991063286522;33,3895677548787;25,7226883093197;8,77028998723327
94;MATEMATICA;8;2024-2025;25,7;26,1050505050505;23,9272727272727;14,4181818181818;9,84949494949495
94;MATEMATICA;13;2024-2025;38,3401167934879;21,2590691912936;19,356751017519;12,4039992921607;8,64006370553884
94;MATEMATICA;13 Altri licei;2024-2025;41,3561412620099;26,4217086471046;19,9363801609971;8,6276291872241;3,65814074266424
94;MATEMATICA;13 Istituti professionali;2024-2025;66,2622114367494;19,5134092464688;10,1113807479311;3,47209258913571;,640905979715015
94;MATEMATICA;13 Istituti tecnici;2024-2025;44,2139367177906;22,1958038303765;19,6169623494369;10,0985028610247;3,8747942413712
94;MATEMATICA;13 Licei scientifici;2024-2025;10,8368020668868;15,2719965551887;23,6902540548299;24,8959379933974;25,3050093296971
95;INGLESE Listening;8;2024-2025;7,55513096091076;41,9778149298092;50,46705410928; ; 
95;INGLESE Listening;13;2024-2025;34,9693599636859;38,1695415342714;26,8610985020427; ; 
95;INGLESE Listening;13 Altri licei;2024-2025;40,2832642836497;41,6514115039985;18,0653242123519; ; 
95;INGLESE Listening;13 Istituti professionali;2024-2025;70,3217188021819;25,5371256818435;4,14115551597462; ; 
95;INGLESE Listening;13 Istituti tecnici;2024-2025;46,0198403097024;39,4193080087104;14,5608516815872; ; 
95;INGLESE Listening;13 Licei scientifici classici e linguistici;2024-2025;15,2417210935705;39,8601857625784;44,8980931438511; ; 
95;INGLESE Reading;8;2024-2025;7,22614116121177;20,671263515928;72,1025953228603; ; 
95;INGLESE Reading;13;2024-2025;16,6836763621931;37,7771162896184;45,5392073481885; ; 
95;INGLESE Reading;13 Altri licei;2024-2025;19,3421179186304;46,6192170818505;34,0386649995191; ; 
95;INGLESE Reading;13 Istituti professionali;2024-2025;38,0280124499778;44,5531347265451;17,4188528234771; ; 
95;INGLESE Reading;13 Istituti tecnici;2024-2025;20,3762816792416;42,5517508222093;37,071967498549; ; 
95;INGLESE Reading;13 Licei scientifici classici e linguistici;2024-2025;6,97201351750386;29,5219659437646;63,5060205387316; ; 
95;ITALIANO;8;2024-2025;21,8960761281297;29,5313263030079;28,5361701004395;14,8732297702166;5,16319769820634
95;ITALIANO;13;2024-2025;29,4897395589922;27,1841497783631;25,5526759286797;13,8689439322485;3,90449080171645
95;ITALIANO;13 Altri licei;2024-2025;29,1426374471357;34,9769319492503;25,7881584006151;8,72741253364091;1,36485966935794
95;ITALIANO;13 Istituti professionali;2024-2025;61,5683229813665;25,4547471162378;9,88243123336291;2,69520851818988;,399290150842946
95;ITALIANO;13 Istituti tecnici;2024-2025;40,0357937506046;30,3327851407565;20,378252878011;7,62793847344491;1,62522975718294
95;ITALIANO;13 Licei scientifici classici e linguistici;2024-2025;12,9862044106564;22,9052659173575;33,6074974604319;23,1510305731232;7,35000163843104
95;MATEMATICA;8;2024-2025;31,9532145045693;28,0153464950843;22,3629872378973;11,1395305464525;6,52892121599659
95;MATEMATICA;13;2024-2025;39,1064064957701;22,8117161926625;19,3937848063597;11,5362269551786;7,15186555002905
95;MATEMATICA;13 Altri licei;2024-2025;44,8721317218427;25,9371168330706;18,3482221054475;7,89980732177264;2,94272201786653
95;MATEMATICA;13 Istituti professionali;2024-2025;70,1872991244597;17,8765377368946;9,14330045439432;2,43821345450515;,354649229746204
95;MATEMATICA;13 Istituti tecnici;2024-2025;41,2166747455162;24,9006301502666;20,0920988851188;9,98545807077072;3,80513814832768
95;MATEMATICA;13 Licei scientifici;2024-2025;13,9048672566372;18,9435840707965;25,033185840708;22,4391592920354;19,679203539823
99;INGLESE Listening;8;2024-2025;3,12435563657807;27,2204161311023;69,6552282323196; ; 
99;INGLESE Listening;13;2024-2025;22,5750926117572;34,9160052546876;42,5089021335552; ; 
99;INGLESE Listening;13 Altri licei;2024-2025;23,1894834310727;40,4921574679424;36,3183591009849; ; 
99;INGLESE Listening;13 Istituti professionali;2024-2025;49,3725810353169;36,3933236574746;14,2340953072085; ; 
99;INGLESE Listening;13 Istituti tecnici;2024-2025;28,5146894057818;39,7851770846612;31,700133509557; ; 
99;INGLESE Listening;13 Licei scientifici classici e linguistici;2024-2025;8,12857272722411;28,3871726726807;63,4842546000952; ; 
99;INGLESE Reading;8;2024-2025;3,57084439039128;13,6421804550344;82,7869751545743; ; 
99;INGLESE Reading;13;2024-2025;12,7564156677359;33,4756457876076;53,7679385446564; ; 
99;INGLESE Reading;13 Altri licei;2024-2025;13,6044310453621;40,5763163429853;45,8192526116525; ; 
99;INGLESE Reading;13 Istituti professionali;2024-2025;29,284462969675;47,0822761870243;23,6332608433007; ; 
99;INGLESE Reading;13 Istituti tecnici;2024-2025;15,3226778848086;38,2256400637719;46,4516820514195; ; 
99;INGLESE Reading;13 Licei scientifici classici e linguistici;2024-2025;4,53303533714383;22,1593673640704;73,3075972987857; ; 
99;ITALIANO;8;2024-2025;15,7475964194939;25,6118248987481;30,550821744382;19,5262440552702;8,56351288210581
99;ITALIANO;13;2024-2025;23,0983115219668;25,1797552567128;28,1527000991973;17,5602565110168;6,00897661110627
99;ITALIANO;13 Altri licei;2024-2025;20,1324990798675;29,9099685739362;32,0262733218199;14,7532629314006;3,17799609297585
99;ITALIANO;13 Istituti professionali;2024-2025;50,629007262451;30,9991187820961;14,558327509192;3,30304779847458;,51049864778632
99;ITALIANO;13 Istituti tecnici;2024-2025;29,8920364165567;30,3320134023759;27,0436930991302;10,7022709581345;2,02998612380275
99;ITALIANO;13 Licei scientifici classici e linguistici;2024-2025;9,13047206620075;17,256570767054;32,3596878617674;29,0823436093127;12,1709256956652
99;MATEMATICA;8;2024-2025;20,0544462844011;24,2472771993049;25,0306965738537;17,0562034321786;13,6113765102617
99;MATEMATICA;13;2024-2025;28,6542827875345;22,1203256840527;21,2292355295534;14,4906170466666;13,5055389521929
99;MATEMATICA;13 Altri licei;2024-2025;32,4330066285196;27,67052858195;22,9753271769305;11,3647951957396;5,55634241686023
99;MATEMATICA;13 Istituti professionali;2024-2025;57,9542192339654;24,3771247261464;12,6901865981718;4,02205937901337;,956410062703029
99;MATEMATICA;13 Istituti tecnici;2024-2025;28,7933166653225;23,7398177272361;24,0745221388822;14,4729413662392;8,91940210232008
99;MATEMATICA;13 Licei scientifici;2024-2025;7,39401793936087;12,1099212168753;20,3361072269022;24,1840319225129;35,9759216943488
