ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;QUALIFICA;GENERE;ETA-MEDIA_PERS_TA
2023;07501;Lecce - Università del Salento;Puglia;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;53
2023;07501;Lecce - Università del Salento;Puglia;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;51
2023;07501;Lecce - Università del Salento;Puglia;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;59
2023;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;POSIZIONE ECONOMICA EP;F;54
2023;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;56
2023;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;57
2023;07601;Potenza - Università degli studi della Basilicata;Basilicata;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;54
2023;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;DIRETTORE GENERALE;F;62
2023;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;POSIZIONE ECONOMICA EP;F;58
2023;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;53
2023;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;51
2023;07801;Arcavacata di Rende - Università della Calabria;Calabria;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;57
2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;POSIZIONE ECONOMICA EP;F;57
2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;51
2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;54
2023;07901;"Catanzaro - Università degli studi ""Magna Grecia""";Calabria;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;43
2023;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;POSIZIONE ECONOMICA EP;F;59
2023;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;POSIZIONE ECONOMICA D/FUNZIONARIO;F;57
2023;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;POSIZIONE ECONOMICA C/COLLABORATORE;F;53
2023;08001;Reggio Calabria - Università degli studi Mediterranea;Calabria;SUD;POSIZIONE ECONOMICA B/OPERATORE;F;60
2023;08201;Palermo - Università degli studi;Sicilia;ISOLE;DIRIGENTE II FASCIA;F;47
2023;08201;Palermo - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA EP;F;56
2023;08201;Palermo - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA D/FUNZIONARIO;F;54
2023;08201;Palermo - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA C/COLLABORATORE;F;52
2023;08201;Palermo - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA B/OPERATORE;F;49
2023;08301;Messina - Università degli studi;Sicilia;ISOLE;DIRIGENTE II FASCIA;F;49
2023;08301;Messina - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA EP;F;56
2023;08301;Messina - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA D/FUNZIONARIO;F;54
2023;08301;Messina - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA C/COLLABORATORE;F;55
2023;08301;Messina - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA B/OPERATORE;F;57
2023;08701;Catania - Università degli studi;Sicilia;ISOLE;DIRIGENTE II FASCIA;F;58
2023;08701;Catania - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA EP;F;54
2023;08701;Catania - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA D/FUNZIONARIO;F;52
2023;08701;Catania - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA C/COLLABORATORE;F;53
2023;08701;Catania - Università degli studi;Sicilia;ISOLE;POSIZIONE ECONOMICA B/OPERATORE;F;52
2023;09001;Sassari - Università degli studi;Sardegna;ISOLE;POSIZIONE ECONOMICA EP;F;56
2023;09001;Sassari - Università degli studi;Sardegna;ISOLE;POSIZIONE ECONOMICA D/FUNZIONARIO;F;52
2023;09001;Sassari - Università degli studi;Sardegna;ISOLE;POSIZIONE ECONOMICA C/COLLABORATORE;F;52
2023;09001;Sassari - Università degli studi;Sardegna;ISOLE;POSIZIONE ECONOMICA B/OPERATORE;F;60
2023;09201;Cagliari - Università degli studi;Sardegna;ISOLE;DIRIGENTE II FASCIA;F;55
2023;09201;Cagliari - Università degli studi;Sardegna;ISOLE;POSIZIONE ECONOMICA EP;F;54
2023;09201;Cagliari - Università degli studi;Sardegna;ISOLE;POSIZIONE ECONOMICA D/FUNZIONARIO;F;51
2023;09201;Cagliari - Università degli studi;Sardegna;ISOLE;POSIZIONE ECONOMICA C/COLLABORATORE;F;50
2023;09201;Cagliari - Università degli studi;Sardegna;ISOLE;POSIZIONE ECONOMICA B/OPERATORE;F;57
2023;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;DIRETTORE GENERALE;M;53
2023;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;DIRIGENTE II FASCIA;M;57
2023;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA EP;M;57
2023;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;48
2023;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;50
2023;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;55
2023;00102;Torino - Politecnico;Piemonte;NORD-OVEST;DIRETTORE GENERALE;M;56
2023;00102;Torino - Politecnico;Piemonte;NORD-OVEST;DIRIGENTE II FASCIA;M;58
2023;00102;Torino - Politecnico;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA EP;M;52
2023;00102;Torino - Politecnico;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;47
2023;00102;Torino - Politecnico;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;52
2023;00102;Torino - Politecnico;Piemonte;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;53
2023;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;DIRIGENTE II FASCIA;M;60
2023;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;POSIZIONE ECONOMICA EP;M;53
2023;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;47
2023;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;50
2023;00201;"Vercelli - Università degli studi del Piemonte orientale ""A. Avogadro""";Piemonte;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;65
2023;01001;Genova - Università degli studi;Liguria;NORD-OVEST;DIRIGENTE II FASCIA;M;59
2023;01001;Genova - Università degli studi;Liguria;NORD-OVEST;POSIZIONE ECONOMICA EP;M;54
2023;01001;Genova - Università degli studi;Liguria;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;51
2023;01001;Genova - Università degli studi;Liguria;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;52
2023;01001;Genova - Università degli studi;Liguria;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;54
2023;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;DIRETTORE GENERALE;M;63
2023;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;M;62
2023;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;M;53
2023;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;50
2023;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;46
2023;01202;Varese - Università dell' Insubria;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;56
2023;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;DIRETTORE GENERALE;M;57
2023;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;M;53
2023;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;M;55
2023;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;48
2023;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;50
2023;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;55
2023;01502;Milano - Politecnico;Lombardia;NORD-OVEST;DIRETTORE GENERALE;M;65
2023;01502;Milano - Politecnico;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;M;54
2023;01502;Milano - Politecnico;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;M;53
2023;01502;Milano - Politecnico;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;48
2023;01502;Milano - Politecnico;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;48
2023;01502;Milano - Politecnico;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;52
2023;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;DIRETTORE GENERALE;M;54
2023;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;M;57
2023;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;M;53
2023;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;47
2023;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;47
2023;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;54
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;M;50
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;M;61
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;48
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;45
2023;01601;Bergamo - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;49
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;M;62
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;M;55
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;50
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;48
2023;01701;Brescia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;53
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;DIRIGENTE II FASCIA;M;54
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;M;51
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;50
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;47
2023;01801;Pavia - Università degli studi;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;53
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;DIRETTORE GENERALE;M;51
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA EP;M;31
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;42
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA C/COLLABORATORE;M;45
2023;01802;Pavia - Istituto universitario di studi superiori;Lombardia;NORD-OVEST;POSIZIONE ECONOMICA B/OPERATORE;M;57
2023;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;DIRETTORE GENERALE;M;53
2023;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;DIRIGENTE II FASCIA;M;56
2023;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;POSIZIONE ECONOMICA EP;M;56
2023;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;48
2023;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;49
2023;02201;Trento - Università degli studi;Trentino-Alto Adige;NORD-EST;POSIZIONE ECONOMICA B/OPERATORE;M;49
2023;02301;Verona - Università degli studi;Veneto;NORD-EST;DIRETTORE GENERALE;M;62
2023;02301;Verona - Università degli studi;Veneto;NORD-EST;DIRIGENTE II FASCIA;M;57
2023;02301;Verona - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA EP;M;56
2023;02301;Verona - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;50
2023;02301;Verona - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;47
2023;02301;Verona - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA B/OPERATORE;M;55
2023;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;DIRETTORE GENERALE;M;50
2023;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;DIRIGENTE II FASCIA;M;53
2023;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;POSIZIONE ECONOMICA EP;M;53
2023;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;49
2023;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;46
2023;02701;"Venezia - Università degli studi ""Cà Foscari""";Veneto;NORD-EST;POSIZIONE ECONOMICA B/OPERATORE;M;56
2023;02702;Venezia - Università IUAV;Veneto;NORD-EST;DIRETTORE GENERALE;M;52
2023;02702;Venezia - Università IUAV;Veneto;NORD-EST;DIRIGENTE II FASCIA;M;59
2023;02702;Venezia - Università IUAV;Veneto;NORD-EST;POSIZIONE ECONOMICA EP;M;57
2023;02702;Venezia - Università IUAV;Veneto;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;54
2023;02702;Venezia - Università IUAV;Veneto;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;49
2023;02801;Padova - Università degli studi;Veneto;NORD-EST;DIRETTORE GENERALE;M;58
2023;02801;Padova - Università degli studi;Veneto;NORD-EST;DIRIGENTE II FASCIA;M;55
2023;02801;Padova - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA EP;M;57
2023;02801;Padova - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;49
2023;02801;Padova - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;48
2023;02801;Padova - Università degli studi;Veneto;NORD-EST;POSIZIONE ECONOMICA B/OPERATORE;M;54
2023;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;DIRETTORE GENERALE;M;65
2023;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;DIRIGENTE II FASCIA;M;58
2023;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA EP;M;57
2023;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;57
2023;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;54
2023;03001;Udine - Università degli studi;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA B/OPERATORE;M;53
2023;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;DIRIGENTE II FASCIA;M;52
2023;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA EP;M;54
2023;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;51
2023;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;50
2023;03201;Trieste - Università degli studi;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA B/OPERATORE;M;59
2023;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;DIRETTORE GENERALE;M;55
2023;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA EP;M;55
2023;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;50
2023;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli-Venezia Giulia;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;49
2023;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;DIRETTORE GENERALE;M;63
2023;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;DIRIGENTE II FASCIA;M;54
2023;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA EP;M;54
2023;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;52
2023;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;48
2023;03401;Parma - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA B/OPERATORE;M;48
2023;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;DIRETTORE GENERALE;M;49
2023;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;DIRIGENTE II FASCIA;M;59
2023;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA EP;M;57
2023;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;51
2023;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;48
2023;03601;Modena e Reggio Emilia - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA B/OPERATORE;M;47
2023;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;DIRIGENTE II FASCIA;M;60
2023;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA EP;M;54
2023;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;48
2023;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;50
2023;03701;Bologna - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA B/OPERATORE;M;54
2023;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;DIRETTORE GENERALE;M;53
2023;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;DIRIGENTE II FASCIA;M;63
2023;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA EP;M;56
2023;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA D/FUNZIONARIO;M;52
2023;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA C/COLLABORATORE;M;47
2023;03801;Ferrara - Università degli studi;Emilia-Romagna;NORD-EST;POSIZIONE ECONOMICA B/OPERATORE;M;57
2023;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;DIRETTORE GENERALE;M;62
2023;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;DIRIGENTE II FASCIA;M;60
2023;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;POSIZIONE ECONOMICA EP;M;49
2023;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;POSIZIONE ECONOMICA D/FUNZIONARIO;M;56
2023;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;POSIZIONE ECONOMICA C/COLLABORATORE;M;50
2023;04101;"Urbino - Università degli studi ""Carlo Bo""";Marche;CENTRO;POSIZIONE ECONOMICA B/OPERATORE;M;56
2023;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;DIRETTORE GENERALE;M;48
2023;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;POSIZIONE ECONOMICA EP;M;58
2023;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;POSIZIONE ECONOMICA D/FUNZIONARIO;M;51
2023;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;POSIZIONE ECONOMICA C/COLLABORATORE;M;48
2023;04201;Ancona - Università Politecnica delle Marche;Marche;CENTRO;POSIZIONE ECONOMICA B/OPERATORE;M;57
2023;04301;Macerata - Università degli studi;Marche;CENTRO;DIRETTORE GENERALE;M;62
2023;04301;Macerata - Università degli studi;Marche;CENTRO;DIRIGENTE II FASCIA;M;55
2023;04301;Macerata - Università degli studi;Marche;CENTRO;POSIZIONE ECONOMICA EP;M;56
2023;04301;Macerata - Università degli studi;Marche;CENTRO;POSIZIONE ECONOMICA D/FUNZIONARIO;M;53
2023;04301;Macerata - Università degli studi;Marche;CENTRO;POSIZIONE ECONOMICA C/COLLABORATORE;M;49
2023;04301;Macerata - Università degli studi;Marche;CENTRO;POSIZIONE ECONOMICA B/OPERATORE;M;53
2023;04302;Camerino - Università degli studi;Marche;CENTRO;DIRETTORE GENERALE;M;52
2023;04302;Camerino - Università degli studi;Marche;CENTRO;POSIZIONE ECONOMICA EP;M;57
2023;04302;Camerino - Università degli studi;Marche;CENTRO;POSIZIONE ECONOMICA D/FUNZIONARIO;M;53
2023;04302;Camerino - Università degli studi;Marche;CENTRO;POSIZIONE ECONOMICA C/COLLABORATORE;M;51
2023;04302;Camerino - Università degli studi;Marche;CENTRO;POSIZIONE ECONOMICA B/OPERATORE;M;56
2023;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;DIRETTORE GENERALE;M;60
2023;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;42
2023;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;POSIZIONE ECONOMICA D/FUNZIONARIO;M;40
2023;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;POSIZIONE ECONOMICA C/COLLABORATORE;M;35
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;DIRETTORE GENERALE;M;57
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;DIRIGENTE II FASCIA;M;57
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;57
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA D/FUNZIONARIO;M;51
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA C/COLLABORATORE;M;48
2023;04801;Firenze - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA B/OPERATORE;M;55
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;DIRETTORE GENERALE;M;57
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;DIRIGENTE II FASCIA;M;61
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;57
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA D/FUNZIONARIO;M;54
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA C/COLLABORATORE;M;53
2023;05001;Pisa - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA B/OPERATORE;M;52
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;DIRETTORE GENERALE;M;59
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;DIRIGENTE II FASCIA;M;62
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;57
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;POSIZIONE ECONOMICA D/FUNZIONARIO;M;50
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;POSIZIONE ECONOMICA C/COLLABORATORE;M;53
2023;05002;Pisa - Scuola normale superiore;Toscana;CENTRO;POSIZIONE ECONOMICA B/OPERATORE;M;49
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;DIRIGENTE II FASCIA;M;56
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;57
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;POSIZIONE ECONOMICA D/FUNZIONARIO;M;52
2023;05003;"Pisa - Scuola superiore studi universitari e perfezionamento ""S. Anna""";Toscana;CENTRO;POSIZIONE ECONOMICA C/COLLABORATORE;M;47
2023;05201;Siena - Università degli studi;Toscana;CENTRO;DIRETTORE GENERALE;M;52
2023;05201;Siena - Università degli studi;Toscana;CENTRO;DIRIGENTE II FASCIA;M;66
2023;05201;Siena - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;58
2023;05201;Siena - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA D/FUNZIONARIO;M;57
2023;05201;Siena - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA C/COLLABORATORE;M;53
2023;05201;Siena - Università degli studi;Toscana;CENTRO;POSIZIONE ECONOMICA B/OPERATORE;M;52
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;POSIZIONE ECONOMICA EP;M;58
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;POSIZIONE ECONOMICA D/FUNZIONARIO;M;42
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;POSIZIONE ECONOMICA C/COLLABORATORE;M;46
2023;05202;Siena - Università per stranieri;Toscana;CENTRO;POSIZIONE ECONOMICA B/OPERATORE;M;45
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;DIRIGENTE II FASCIA;M;51
2023;05401;Perugia - Università degli studi;Umbria;CENTRO;POSIZIONE ECONOMICA EP;M;58
