DATAFLOW,FREQ,CITTADINANZA,CONDIZIONE_PROF,CONDIZIONE_PROF_EU,CLASSE_ETA,ITTER107,RUOLO_FAM,SESSO,TIPO_DATO,TITOLO_STUDIO,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT 
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2020-Q1,444.494,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2020-Q2,483.371,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2020-Q3,483.622,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2020-Q4,448.079,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2021-Q1,453.029,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2021-Q2,461.25,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2021-Q3,483.722,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2021-Q4,492.971,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2022-Q1,472.552,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2022-Q2,467.103,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2022-Q3,334.888,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2022-Q4,336.688,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2023-Q1,316.95,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2023-Q2,306.384,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2023-Q3,345.458,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2023-Q4,302.245,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2024-Q1,292.012,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2024-Q2,282.398,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2024-Q3,349.552,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,2,NEET,99,2024-Q4,284.262,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2018-Q1,585.93,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2018-Q2,605.575,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2018-Q3,725.361,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2018-Q4,632.665,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2019-Q1,593.27,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2019-Q2,613.147,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2019-Q3,674.908,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2019-Q4,627.717,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2020-Q1,698.521,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2020-Q2,748.123,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2020-Q3,705.4,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2020-Q4,633.897,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2021-Q1,670.96,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2021-Q2,741.467,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2021-Q3,740.38,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2021-Q4,764.736,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2022-Q1,767.77,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2022-Q2,744.797,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2022-Q3,496.591,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2022-Q4,505.724,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2023-Q1,468.523,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2023-Q2,468.063,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2023-Q3,496.122,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2023-Q4,419.168,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2024-Q1,421.591,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2024-Q2,427.948,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2024-Q3,550.838,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-29,IT,TOT,9,NEET,99,2024-Q4,411.494,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2018-Q1,229.947,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2018-Q2,241.34,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2018-Q3,301.086,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2018-Q4,273.873,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2019-Q1,247.661,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2019-Q2,233.587,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2019-Q3,276.256,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2019-Q4,263.819,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2020-Q1,315.385,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2020-Q2,328.644,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2020-Q3,269.043,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2020-Q4,249.903,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2021-Q1,270.225,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2021-Q2,335.81,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2021-Q3,294.87,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2021-Q4,313.036,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2022-Q1,349.754,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2022-Q2,329.261,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2022-Q3,224.003,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2022-Q4,228.52,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2023-Q1,201.913,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2023-Q2,211.418,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2023-Q3,212.93,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2023-Q4,167.931,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2024-Q1,193.592,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2024-Q2,211.111,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2024-Q3,250.776,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,1,NEET,99,2024-Q4,193.549,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2018-Q1,706.396,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2018-Q2,696.05,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2018-Q3,780.916,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2018-Q4,722.097,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2019-Q1,685.136,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2019-Q2,731.266,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2019-Q3,763.533,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2019-Q4,718.62,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2020-Q1,747.109,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2020-Q2,856.309,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2020-Q3,835.027,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2020-Q4,774.227,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2021-Q1,779.802,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2021-Q2,797.719,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2021-Q3,781.65,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2021-Q4,798.665,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2022-Q1,830.892,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2022-Q2,814.432,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2022-Q3,643.919,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2022-Q4,656.293,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2023-Q1,624.319,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2023-Q2,608.03,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2023-Q3,648.931,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2023-Q4,594.375,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2024-Q1,579.596,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2024-Q2,572.553,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2024-Q3,653.906,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,2,NEET,99,2024-Q4,580.823,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2018-Q1,936.342,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2018-Q2,937.39,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2018-Q3,1082.002,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2018-Q4,995.97,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2019-Q1,932.797,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2019-Q2,964.853,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2019-Q3,1039.789,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2019-Q4,982.439,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2020-Q1,1062.494,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2020-Q2,1184.953,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2020-Q3,1104.07,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2020-Q4,1024.129,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2021-Q1,1050.027,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2021-Q2,1133.529,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2021-Q3,1076.52,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2021-Q4,1111.701,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2022-Q1,1180.646,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2022-Q2,1143.693,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2022-Q3,867.922,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2022-Q4,884.813,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2023-Q1,826.232,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2023-Q2,819.448,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2023-Q3,861.86,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2023-Q4,762.306,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2024-Q1,773.188,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2024-Q2,783.664,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2024-Q3,904.682,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y15-34,IT,TOT,9,NEET,99,2024-Q4,774.372,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2018-Q1,152.317,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2018-Q2,158.117,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2018-Q3,213.598,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2018-Q4,175.904,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2019-Q1,168.232,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2019-Q2,151.545,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2019-Q3,182.38,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2019-Q4,160.011,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2020-Q1,217.683,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2020-Q2,230.478,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2020-Q3,192.329,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2020-Q4,160.325,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2021-Q1,167.385,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2021-Q2,213.545,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2021-Q3,203.054,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2021-Q4,189.638,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2022-Q1,213.341,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2022-Q2,206.435,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2022-Q3,145.514,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2022-Q4,150.797,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2023-Q1,136.798,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2023-Q2,148.223,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2023-Q3,140.276,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2023-Q4,104.585,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2024-Q1,117.741,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2024-Q2,130.414,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2024-Q3,191.056,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,1,NEET,99,2024-Q4,116.374,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2018-Q1,366.852,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2018-Q2,365.074,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2018-Q3,441.134,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2018-Q4,384.757,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2019-Q1,352.796,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2019-Q2,385.243,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2019-Q3,425.845,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2019-Q4,385.946,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2020-Q1,416.813,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2020-Q2,444.882,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2020-Q3,442.788,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2020-Q4,417.527,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2021-Q1,396.859,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2021-Q2,403.049,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2021-Q3,430.765,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2021-Q4,424.253,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2022-Q1,390.109,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2022-Q2,401.358,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2022-Q3,313.617,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2022-Q4,317.976,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2023-Q1,302.701,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2023-Q2,295.75,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2023-Q3,332.398,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2023-Q4,294.14,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2024-Q1,284.26,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2024-Q2,273.924,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2024-Q3,331.627,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,2,NEET,99,2024-Q4,276.719,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,9,NEET,99,2018-Q1,519.169,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,9,NEET,99,2018-Q2,523.19,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,9,NEET,99,2018-Q3,654.732,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,9,NEET,99,2018-Q4,560.661,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,9,NEET,99,2019-Q1,521.028,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,9,NEET,99,2019-Q2,536.788,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,9,NEET,99,2019-Q3,608.225,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,9,NEET,99,2019-Q4,545.957,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,9,NEET,99,2020-Q1,634.497,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,9,NEET,99,2020-Q2,675.36,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,9,NEET,99,2020-Q3,635.116,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,9,NEET,99,2020-Q4,577.852,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,9,NEET,99,2021-Q1,564.245,,,,,,,,,
IT1:172_931(1.0),Q,TOTAL,99,NOT,Y18-29,IT,TOT,9,NEET,99,2021-Q2,616.594,,,,,,,,,
