freq,itter107,misura1,gest_scuola,ordinescol,tipo_dato,time_period,obs_value,year
A,ITE16,9,9,1,2,2013,324.0,2013
A,ITE16,9,9,1,2,2014,326.0,2014
A,ITE16,9,9,1,3,2010,7758.0,2010
A,ITE16,9,9,1,3,2011,7938.0,2011
A,ITE16,9,9,1,3,2012,8027.0,2012
A,ITE16,9,9,1,3,2013,8122.0,2013
A,ITE16,9,9,1,3,2014,7989.0,2014
A,ITE16,9,9,1,4,2010,3742.0,2010
A,ITE16,9,9,1,4,2011,3854.0,2011
A,ITE16,9,9,1,4,2012,3857.0,2012
A,ITE16,9,9,1,4,2013,3878.0,2013
A,ITE16,9,9,1,4,2014,3853.0,2014
A,ITE16,9,9,1,7,2010,439.0,2010
A,ITE16,9,9,1,7,2011,477.0,2011
A,ITE16,9,9,1,7,2012,523.0,2012
A,ITE16,9,9,1,7,2013,643.0,2013
A,ITE16,9,9,1,7,2014,664.0,2014
A,ITE16,9,9,1,8,2010,211.0,2010
A,ITE16,9,9,1,8,2011,208.0,2011
A,ITE16,9,9,1,8,2012,218.0,2012
A,ITE16,9,9,1,8,2013,283.0,2013
A,ITE16,9,9,1,8,2014,311.0,2014
A,ITE17,9,1,1,1,2010,114.0,2010
A,ITE17,9,1,1,1,2011,115.0,2011
A,ITE17,9,1,1,1,2012,114.0,2012
A,ITE17,9,1,1,1,2013,117.0,2013
A,ITE17,9,1,1,1,2014,118.0,2014
A,ITE17,9,1,1,2,2010,311.0,2010
A,ITE17,9,1,1,2,2011,316.0,2011
A,ITE17,9,1,1,2,2012,314.0,2012
A,ITE17,9,1,1,2,2013,324.0,2013
A,ITE17,9,1,1,2,2014,327.0,2014
A,ITE17,9,1,1,3,2010,7676.0,2010
A,ITE17,9,1,1,3,2011,7779.0,2011
A,ITE17,9,1,1,3,2012,7877.0,2012
A,ITE17,9,1,1,3,2013,8091.0,2013
A,ITE17,9,1,1,3,2014,8138.0,2014
A,ITE17,9,1,1,4,2010,3607.0,2010
A,ITE17,9,1,1,4,2011,3693.0,2011
A,ITE17,9,1,1,4,2012,3770.0,2012
A,ITE17,9,1,1,4,2013,3877.0,2013
A,ITE17,9,1,1,4,2014,3902.0,2014
A,ITE17,9,1,1,7,2010,859.0,2010
A,ITE17,9,1,1,7,2011,896.0,2011
A,ITE17,9,1,1,7,2012,999.0,2012
A,ITE17,9,1,1,7,2013,1163.0,2013
A,ITE17,9,1,1,7,2014,1259.0,2014
A,ITE17,9,1,1,8,2010,378.0,2010
A,ITE17,9,1,1,8,2011,419.0,2011
A,ITE17,9,1,1,8,2012,445.0,2012
A,ITE17,9,1,1,8,2013,517.0,2013
A,ITE17,9,1,1,8,2014,576.0,2014
A,ITE17,9,1A,1,1,2010,109.0,2010
A,ITE17,9,1A,1,1,2011,109.0,2011
A,ITE17,9,1A,1,1,2012,109.0,2012
A,ITE17,9,1A,1,1,2013,112.0,2013
A,ITE17,9,1A,1,1,2014,113.0,2014
A,ITE17,9,1A,1,2,2010,296.0,2010
A,ITE17,9,1A,1,2,2011,300.0,2011
A,ITE17,9,1A,1,2,2012,299.0,2012
A,ITE17,9,1A,1,2,2013,309.0,2013
A,ITE17,9,1A,1,2,2014,312.0,2014
A,ITE17,9,1A,1,3,2010,7289.0,2010
A,ITE17,9,1A,1,3,2011,7378.0,2011
A,ITE17,9,1A,1,3,2012,7498.0,2012
A,ITE17,9,1A,1,3,2013,7706.0,2013
A,ITE17,9,1A,1,3,2014,7754.0,2014
A,ITE17,9,1A,1,4,2010,3417.0,2010
A,ITE17,9,1A,1,4,2011,3496.0,2011
A,ITE17,9,1A,1,4,2012,3588.0,2012
A,ITE17,9,1A,1,4,2013,3692.0,2013
A,ITE17,9,1A,1,4,2014,3718.0,2014
A,ITE17,9,1A,1,7,2010,838.0,2010
A,ITE17,9,1A,1,7,2011,865.0,2011
A,ITE17,9,1A,1,7,2012,962.0,2012
A,ITE17,9,1A,1,7,2013,1119.0,2013
A,ITE17,9,1A,1,7,2014,1221.0,2014
A,ITE17,9,1A,1,8,2010,365.0,2010
A,ITE17,9,1A,1,8,2011,404.0,2011
A,ITE17,9,1A,1,8,2012,423.0,2012
A,ITE17,9,1A,1,8,2013,507.0,2013
A,ITE17,9,1A,1,8,2014,553.0,2014
A,ITE17,9,1B,1,1,2010,5.0,2010
A,ITE17,9,1B,1,1,2011,6.0,2011
A,ITE17,9,1B,1,1,2012,5.0,2012
A,ITE17,9,1B,1,1,2013,5.0,2013
A,ITE17,9,1B,1,1,2014,5.0,2014
A,ITE17,9,1B,1,2,2010,15.0,2010
A,ITE17,9,1B,1,2,2011,16.0,2011
A,ITE17,9,1B,1,2,2012,15.0,2012
A,ITE17,9,1B,1,2,2013,15.0,2013
A,ITE17,9,1B,1,2,2014,15.0,2014
A,ITE17,9,1B,1,3,2010,387.0,2010
A,ITE17,9,1B,1,3,2011,401.0,2011
A,ITE17,9,1B,1,3,2012,379.0,2012
A,ITE17,9,1B,1,3,2013,385.0,2013
A,ITE17,9,1B,1,3,2014,384.0,2014
A,ITE17,9,1B,1,4,2010,190.0,2010
A,ITE17,9,1B,1,4,2011,197.0,2011
A,ITE17,9,1B,1,4,2012,182.0,2012
A,ITE17,9,1B,1,4,2013,185.0,2013
A,ITE17,9,1B,1,4,2014,184.0,2014
A,ITE17,9,1B,1,7,2010,21.0,2010
A,ITE17,9,1B,1,7,2011,31.0,2011
A,ITE17,9,1B,1,7,2012,37.0,2012
A,ITE17,9,1B,1,7,2013,44.0,2013
A,ITE17,9,1B,1,7,2014,38.0,2014
A,ITE17,9,1B,1,8,2010,13.0,2010
A,ITE17,9,1B,1,8,2011,15.0,2011
A,ITE17,9,1B,1,8,2012,22.0,2012
A,ITE17,9,1B,1,8,2013,10.0,2013
A,ITE17,9,1B,1,8,2014,23.0,2014
A,ITE17,9,2,1,1,2010,54.0,2010
A,ITE17,9,2,1,1,2011,55.0,2011
A,ITE17,9,2,1,1,2012,55.0,2012
A,ITE17,9,2,1,1,2013,55.0,2013
A,ITE17,9,2,1,1,2014,55.0,2014
A,ITE17,9,2,1,2,2010,116.0,2010
A,ITE17,9,2,1,2,2011,122.0,2011
A,ITE17,9,2,1,2,2012,119.0,2012
A,ITE17,9,2,1,2,2013,118.0,2013
A,ITE17,9,2,1,2,2014,121.0,2014
A,ITE17,9,2,1,3,2010,2850.0,2010
A,ITE17,9,2,1,3,2011,2895.0,2011
A,ITE17,9,2,1,3,2012,2887.0,2012
A,ITE17,9,2,1,3,2013,2899.0,2013
A,ITE17,9,2,1,3,2014,2818.0,2014
A,ITE17,9,2,1,4,2010,1391.0,2010
A,ITE17,9,2,1,4,2011,1420.0,2011
A,ITE17,9,2,1,4,2012,1453.0,2012
A,ITE17,9,2,1,4,2013,1416.0,2013
A,ITE17,9,2,1,4,2014,1411.0,2014
A,ITE17,9,2,1,7,2010,83.0,2010
A,ITE17,9,2,1,7,2011,89.0,2011
A,ITE17,9,2,1,7,2012,91.0,2012
A,ITE17,9,2,1,7,2013,116.0,2013
A,ITE17,9,2,1,7,2014,95.0,2014
A,ITE17,9,2,1,8,2010,39.0,2010
A,ITE17,9,2,1,8,2011,43.0,2011
A,ITE17,9,2,1,8,2012,40.0,2012
A,ITE17,9,2,1,8,2013,51.0,2013
A,ITE17,9,2,1,8,2014,47.0,2014
A,ITE17,9,9,1,1,2010,168.0,2010
A,ITE17,9,9,1,1,2011,170.0,2011
A,ITE17,9,9,1,1,2012,169.0,2012
A,ITE17,9,9,1,1,2013,172.0,2013
A,ITE17,9,9,1,1,2014,173.0,2014
A,ITE17,9,9,1,2,2010,427.0,2010
A,ITE17,9,9,1,2,2011,438.0,2011
A,ITE17,9,9,1,2,2012,433.0,2012
A,ITE17,9,9,1,2,2013,442.0,2013
A,ITE17,9,9,1,2,2014,448.0,2014
A,ITE17,9,9,1,3,2010,10526.0,2010
A,ITE17,9,9,1,3,2011,10674.0,2011
A,ITE17,9,9,1,3,2012,10764.0,2012
A,ITE17,9,9,1,3,2013,10990.0,2013
A,ITE17,9,9,1,3,2014,10956.0,2014
A,ITE17,9,9,1,4,2010,4998.0,2010
A,ITE17,9,9,1,4,2011,5113.0,2011
A,ITE17,9,9,1,4,2012,5223.0,2012
A,ITE17,9,9,1,4,2013,5293.0,2013
A,ITE17,9,9,1,4,2014,5313.0,2014
A,ITE17,9,9,1,7,2010,942.0,2010
A,ITE17,9,9,1,7,2011,985.0,2011
A,ITE17,9,9,1,7,2012,1090.0,2012
A,ITE17,9,9,1,7,2013,1279.0,2013
A,ITE17,9,9,1,7,2014,1354.0,2014
A,ITE17,9,9,1,8,2010,417.0,2010
A,ITE17,9,9,1,8,2011,462.0,2011
A,ITE17,9,9,1,8,2012,485.0,2012
A,ITE17,9,9,1,8,2013,568.0,2013
A,ITE17,9,9,1,8,2014,623.0,2014
A,ITE18,9,1,1,1,2010,98.0,2010
A,ITE18,9,1,1,1,2011,99.0,2011
A,ITE18,9,1,1,1,2012,100.0,2012
A,ITE18,9,1,1,1,2013,101.0,2013
A,ITE18,9,1,1,1,2014,102.0,2014
A,ITE18,9,1,1,2,2010,283.0,2010
A,ITE18,9,1,1,2,2011,278.0,2011
A,ITE18,9,1,1,2,2012,284.0,2012
A,ITE18,9,1,1,2,2013,289.0,2013
A,ITE18,9,1,1,2,2014,290.0,2014
A,ITE18,9,1,1,3,2010,7000.0,2010
A,ITE18,9,1,1,3,2011,7091.0,2011
A,ITE18,9,1,1,3,2012,7209.0,2012
A,ITE18,9,1,1,3,2013,7266.0,2013
A,ITE18,9,1,1,3,2014,7232.0,2014
A,ITE18,9,1,1,4,2010,3447.0,2010
A,ITE18,9,1,1,4,2011,3445.0,2011
A,ITE18,9,1,1,4,2012,3530.0,2012
A,ITE18,9,1,1,4,2013,3473.0,2013
A,ITE18,9,1,1,4,2014,3477.0,2014
A,ITE18,9,1,1,7,2010,910.0,2010
A,ITE18,9,1,1,7,2011,1065.0,2011
A,ITE18,9,1,1,7,2012,1155.0,2012
A,ITE18,9,1,1,7,2013,1226.0,2013
A,ITE18,9,1,1,7,2014,1220.0,2014
A,ITE18,9,1,1,8,2010,425.0,2010
A,ITE18,9,1,1,8,2011,474.0,2011
A,ITE18,9,1,1,8,2012,540.0,2012
A,ITE18,9,1,1,8,2013,569.0,2013
A,ITE18,9,1,1,8,2014,575.0,2014
A,ITE18,9,1A,1,1,2010,91.0,2010
A,ITE18,9,1A,1,1,2011,92.0,2011
A,ITE18,9,1A,1,1,2012,93.0,2012
A,ITE18,9,1A,1,1,2013,93.0,2013
A,ITE18,9,1A,1,1,2014,93.0,2014
A,ITE18,9,1A,1,2,2010,260.0,2010
A,ITE18,9,1A,1,2,2011,260.0,2011
A,ITE18,9,1A,1,2,2012,262.0,2012
A,ITE18,9,1A,1,2,2013,264.0,2013
A,ITE18,9,1A,1,2,2014,264.0,2014
A,ITE18,9,1A,1,3,2010,6428.0,2010
A,ITE18,9,1A,1,3,2011,6547.0,2011
A,ITE18,9,1A,1,3,2012,6662.0,2012
A,ITE18,9,1A,1,3,2013,6668.0,2013
A,ITE18,9,1A,1,3,2014,6619.0,2014
A,ITE18,9,1A,1,4,2010,3174.0,2010
A,ITE18,9,1A,1,4,2011,3190.0,2011
A,ITE18,9,1A,1,4,2012,3256.0,2012
A,ITE18,9,1A,1,4,2013,3214.0,2013
A,ITE18,9,1A,1,4,2014,3188.0,2014
A,ITE18,9,1A,1,7,2010,828.0,2010
A,ITE18,9,1A,1,7,2011,965.0,2011
A,ITE18,9,1A,1,7,2012,1067.0,2012
A,ITE18,9,1A,1,7,2013,1126.0,2013
A,ITE18,9,1A,1,7,2014,1131.0,2014
A,ITE18,9,1A,1,8,2010,386.0,2010
A,ITE18,9,1A,1,8,2011,428.0,2011
A,ITE18,9,1A,1,8,2012,495.0,2012
A,ITE18,9,1A,1,8,2013,518.0,2013
A,ITE18,9,1A,1,8,2014,529.0,2014
A,ITE18,9,1B,1,1,2010,7.0,2010
A,ITE18,9,1B,1,1,2011,7.0,2011
A,ITE18,9,1B,1,1,2012,7.0,2012
A,ITE18,9,1B,1,1,2013,8.0,2013
A,ITE18,9,1B,1,1,2014,9.0,2014
A,ITE18,9,1B,1,2,2010,23.0,2010
A,ITE18,9,1B,1,2,2011,18.0,2011
A,ITE18,9,1B,1,2,2012,22.0,2012
A,ITE18,9,1B,1,2,2013,25.0,2013
A,ITE18,9,1B,1,2,2014,26.0,2014
A,ITE18,9,1B,1,3,2010,572.0,2010
A,ITE18,9,1B,1,3,2011,544.0,2011
A,ITE18,9,1B,1,3,2012,547.0,2012
A,ITE18,9,1B,1,3,2013,598.0,2013
A,ITE18,9,1B,1,3,2014,613.0,2014
A,ITE18,9,1B,1,4,2010,273.0,2010
A,ITE18,9,1B,1,4,2011,255.0,2011
A,ITE18,9,1B,1,4,2012,274.0,2012
A,ITE18,9,1B,1,4,2013,259.0,2013
A,ITE18,9,1B,1,4,2014,289.0,2014
A,ITE18,9,1B,1,7,2010,82.0,2010
A,ITE18,9,1B,1,7,2011,100.0,2011
A,ITE18,9,1B,1,7,2012,88.0,2012
A,ITE18,9,1B,1,7,2013,100.0,2013
A,ITE18,9,1B,1,7,2014,89.0,2014
A,ITE18,9,1B,1,8,2010,39.0,2010
A,ITE18,9,1B,1,8,2011,46.0,2011
A,ITE18,9,1B,1,8,2012,45.0,2012
A,ITE18,9,1B,1,8,2013,51.0,2013
A,ITE18,9,1B,1,8,2014,46.0,2014
A,ITE18,9,2,1,1,2010,40.0,2010
A,ITE18,9,2,1,1,2011,40.0,2011
A,ITE18,9,2,1,1,2012,40.0,2012
A,ITE18,9,2,1,1,2013,39.0,2013
A,ITE18,9,2,1,1,2014,35.0,2014
A,ITE18,9,2,1,2,2010,88.0,2010
A,ITE18,9,2,1,2,2011,83.0,2011
A,ITE18,9,2,1,2,2012,84.0,2012
A,ITE18,9,2,1,2,2013,85.0,2013
A,ITE18,9,2,1,2,2014,76.0,2014
A,ITE18,9,2,1,3,2010,1950.0,2010
A,ITE18,9,2,1,3,2011,1900.0,2011
A,ITE18,9,2,1,3,2012,1858.0,2012
A,ITE18,9,2,1,3,2013,1817.0,2013
A,ITE18,9,2,1,3,2014,1639.0,2014
A,ITE18,9,2,1,4,2010,950.0,2010
A,ITE18,9,2,1,4,2011,906.0,2011
A,ITE18,9,2,1,4,2012,888.0,2012
A,ITE18,9,2,1,4,2013,848.0,2013
A,ITE18,9,2,1,4,2014,802.0,2014
A,ITE18,9,2,1,7,2010,114.0,2010
A,ITE18,9,2,1,7,2011,117.0,2011
A,ITE18,9,2,1,7,2012,107.0,2012
A,ITE18,9,2,1,7,2013,104.0,2013
A,ITE18,9,2,1,7,2014,75.0,2014
A,ITE18,9,2,1,8,2010,58.0,2010
A,ITE18,9,2,1,8,2011,62.0,2011
A,ITE18,9,2,1,8,2012,45.0,2012
A,ITE18,9,2,1,8,2013,40.0,2013
A,ITE18,9,2,1,8,2014,33.0,2014
A,ITE18,9,9,1,1,2010,138.0,2010
A,ITE18,9,9,1,1,2011,139.0,2011
A,ITE18,9,9,1,1,2012,140.0,2012
A,ITE18,9,9,1,1,2013,140.0,2013
A,ITE18,9,9,1,1,2014,137.0,2014
A,ITE18,9,9,1,2,2010,371.0,2010
A,ITE18,9,9,1,2,2011,361.0,2011
A,ITE18,9,9,1,2,2012,368.0,2012
A,ITE18,9,9,1,2,2013,374.0,2013
A,ITE18,9,9,1,2,2014,366.0,2014
A,ITE18,9,9,1,3,2010,8950.0,2010
A,ITE18,9,9,1,3,2011,8991.0,2011
A,ITE18,9,9,1,3,2012,9067.0,2012
A,ITE18,9,9,1,3,2013,9083.0,2013
A,ITE18,9,9,1,3,2014,8871.0,2014
A,ITE18,9,9,1,4,2010,4397.0,2010
A,ITE18,9,9,1,4,2011,4351.0,2011
A,ITE18,9,9,1,4,2012,4418.0,2012
A,ITE18,9,9,1,4,2013,4321.0,2013
A,ITE18,9,9,1,4,2014,4279.0,2014
A,ITE18,9,9,1,7,2010,1024.0,2010
A,ITE18,9,9,1,7,2011,1182.0,2011
A,ITE18,9,9,1,7,2012,1262.0,2012
A,ITE18,9,9,1,7,2013,1330.0,2013
A,ITE18,9,9,1,7,2014,1295.0,2014
A,ITE18,9,9,1,8,2010,483.0,2010
A,ITE18,9,9,1,8,2011,536.0,2011
A,ITE18,9,9,1,8,2012,585.0,2012
A,ITE18,9,9,1,8,2013,609.0,2013
A,ITE18,9,9,1,8,2014,608.0,2014
A,ITE19,9,1,1,1,2010,80.0,2010
A,ITE19,9,1,1,1,2011,82.0,2011
A,ITE19,9,1,1,1,2012,81.0,2012
A,ITE19,9,1,1,1,2013,81.0,2013
A,ITE19,9,1,1,1,2014,79.0,2014
A,ITE19,9,1,1,2,2010,240.0,2010
A,ITE19,9,1,1,2,2011,248.0,2011
A,ITE19,9,1,1,2,2012,242.0,2012
A,ITE19,9,1,1,2,2013,240.0,2013
A,ITE19,9,1,1,2,2014,242.0,2014
A,ITE19,9,1,1,3,2010,5799.0,2010
A,ITE19,9,1,1,3,2011,5992.0,2011
A,ITE19,9,1,1,3,2012,5999.0,2012
A,ITE19,9,1,1,3,2013,6062.0,2013
A,ITE19,9,1,1,3,2014,6005.0,2014
A,ITE19,9,1,1,4,2010,2706.0,2010
A,ITE19,9,1,1,4,2011,2844.0,2011
A,ITE19,9,1,1,4,2012,2899.0,2012
A,ITE19,9,1,1,4,2013,2973.0,2013
A,ITE19,9,1,1,4,2014,2910.0,2014
A,ITE19,9,1,1,7,2010,803.0,2010
A,ITE19,9,1,1,7,2011,854.0,2011
A,ITE19,9,1,1,7,2012,898.0,2012
A,ITE19,9,1,1,7,2013,951.0,2013
A,ITE19,9,1,1,7,2014,985.0,2014
A,ITE19,9,1,1,8,2010,375.0,2010
A,ITE19,9,1,1,8,2011,396.0,2011
A,ITE19,9,1,1,8,2012,432.0,2012
A,ITE19,9,1,1,8,2013,480.0,2013
A,ITE19,9,1,1,8,2014,488.0,2014
A,ITE19,9,1A,1,1,2010,70.0,2010
A,ITE19,9,1A,1,1,2011,72.0,2011
A,ITE19,9,1A,1,1,2012,71.0,2012
A,ITE19,9,1A,1,1,2013,71.0,2013
A,ITE19,9,1A,1,1,2014,70.0,2014
A,ITE19,9,1A,1,2,2010,213.0,2010
A,ITE19,9,1A,1,2,2011,219.0,2011
A,ITE19,9,1A,1,2,2012,215.0,2012
A,ITE19,9,1A,1,2,2013,214.0,2013
A,ITE19,9,1A,1,2,2014,218.0,2014
A,ITE19,9,1A,1,3,2010,5159.0,2010
A,ITE19,9,1A,1,3,2011,5325.0,2011
A,ITE19,9,1A,1,3,2012,5355.0,2012
A,ITE19,9,1A,1,3,2013,5436.0,2013
A,ITE19,9,1A,1,3,2014,5437.0,2014
A,ITE19,9,1A,1,4,2010,2413.0,2010
A,ITE19,9,1A,1,4,2011,2537.0,2011
A,ITE19,9,1A,1,4,2012,2594.0,2012
A,ITE19,9,1A,1,4,2013,2670.0,2013
A,ITE19,9,1A,1,4,2014,2636.0,2014
A,ITE19,9,1A,1,7,2010,753.0,2010
A,ITE19,9,1A,1,7,2011,783.0,2011
A,ITE19,9,1A,1,7,2012,823.0,2012
A,ITE19,9,1A,1,7,2013,869.0,2013
A,ITE19,9,1A,1,7,2014,907.0,2014
A,ITE19,9,1A,1,8,2010,354.0,2010
A,ITE19,9,1A,1,8,2011,371.0,2011
A,ITE19,9,1A,1,8,2012,407.0,2012
A,ITE19,9,1A,1,8,2013,449.0,2013
A,ITE19,9,1A,1,8,2014,458.0,2014
A,ITE19,9,1B,1,1,2010,10.0,2010
A,ITE19,9,1B,1,1,2011,10.0,2011
A,ITE19,9,1B,1,1,2012,10.0,2012
A,ITE19,9,1B,1,1,2013,10.0,2013
A,ITE19,9,1B,1,1,2014,9.0,2014
A,ITE19,9,1B,1,2,2010,27.0,2010
A,ITE19,9,1B,1,2,2011,29.0,2011
A,ITE19,9,1B,1,2,2012,27.0,2012
A,ITE19,9,1B,1,2,2013,26.0,2013
A,ITE19,9,1B,1,2,2014,24.0,2014
A,ITE19,9,1B,1,3,2010,640.0,2010
A,ITE19,9,1B,1,3,2011,667.0,2011
A,ITE19,9,1B,1,3,2012,644.0,2012
A,ITE19,9,1B,1,3,2013,626.0,2013
A,ITE19,9,1B,1,3,2014,568.0,2014
A,ITE19,9,1B,1,4,2010,293.0,2010
A,ITE19,9,1B,1,4,2011,307.0,2011
A,ITE19,9,1B,1,4,2012,305.0,2012
A,ITE19,9,1B,1,4,2013,303.0,2013
A,ITE19,9,1B,1,4,2014,274.0,2014
A,ITE19,9,1B,1,7,2010,50.0,2010
A,ITE19,9,1B,1,7,2011,71.0,2011
A,ITE19,9,1B,1,7,2012,75.0,2012
A,ITE19,9,1B,1,7,2013,82.0,2013
A,ITE19,9,1B,1,7,2014,78.0,2014
A,ITE19,9,1B,1,8,2010,21.0,2010
A,ITE19,9,1B,1,8,2011,25.0,2011
A,ITE19,9,1B,1,8,2012,25.0,2012
A,ITE19,9,1B,1,8,2013,31.0,2013
A,ITE19,9,1B,1,8,2014,30.0,2014
A,ITE19,9,2,1,1,2010,18.0,2010
A,ITE19,9,2,1,1,2011,19.0,2011
A,ITE19,9,2,1,1,2012,20.0,2012
A,ITE19,9,2,1,1,2013,20.0,2013
A,ITE19,9,2,1,1,2014,20.0,2014
A,ITE19,9,2,1,2,2010,33.0,2010
A,ITE19,9,2,1,2,2011,33.0,2011
A,ITE19,9,2,1,2,2012,38.0,2012
A,ITE19,9,2,1,2,2013,38.0,2013
A,ITE19,9,2,1,2,2014,38.0,2014
A,ITE19,9,2,1,3,2010,811.0,2010
A,ITE19,9,2,1,3,2011,897.0,2011
A,ITE19,9,2,1,3,2012,904.0,2012
A,ITE19,9,2,1,3,2013,883.0,2013
A,ITE19,9,2,1,3,2014,897.0,2014
A,ITE19,9,2,1,4,2010,398.0,2010
A,ITE19,9,2,1,4,2011,444.0,2011
A,ITE19,9,2,1,4,2012,439.0,2012
A,ITE19,9,2,1,4,2013,443.0,2013
A,ITE19,9,2,1,4,2014,468.0,2014
A,ITE19,9,2,1,7,2010,49.0,2010
A,ITE19,9,2,1,7,2011,35.0,2011
A,ITE19,9,2,1,7,2012,32.0,2012
A,ITE19,9,2,1,7,2013,33.0,2013
A,ITE19,9,2,1,7,2014,35.0,2014
A,ITE19,9,2,1,8,2010,22.0,2010
A,ITE19,9,2,1,8,2011,13.0,2011
A,ITE19,9,2,1,8,2012,13.0,2012
A,ITE19,9,2,1,8,2013,16.0,2013
A,ITE19,9,2,1,8,2014,16.0,2014
A,ITE19,9,9,1,1,2010,98.0,2010
A,ITE19,9,9,1,1,2011,101.0,2011
A,ITE19,9,9,1,1,2012,101.0,2012
A,ITE19,9,9,1,1,2013,101.0,2013
A,ITE19,9,9,1,1,2014,99.0,2014
A,ITE19,9,9,1,2,2010,273.0,2010
A,ITE19,9,9,1,2,2011,281.0,2011
A,ITE19,9,9,1,2,2012,280.0,2012
A,ITE19,9,9,1,2,2013,278.0,2013
A,ITE19,9,9,1,2,2014,280.0,2014
A,ITE19,9,9,1,3,2010,6610.0,2010
A,ITE19,9,9,1,3,2011,6889.0,2011
A,ITE19,9,9,1,3,2012,6903.0,2012
A,ITE19,9,9,1,3,2013,6945.0,2013
A,ITE19,9,9,1,3,2014,6902.0,2014
A,ITE19,9,9,1,4,2010,3104.0,2010
A,ITE19,9,9,1,4,2011,3288.0,2011
A,ITE19,9,9,1,4,2012,3338.0,2012
A,ITE19,9,9,1,4,2013,3416.0,2013
A,ITE19,9,9,1,4,2014,3378.0,2014
A,ITE19,9,9,1,7,2010,852.0,2010
A,ITE19,9,9,1,7,2011,889.0,2011
A,ITE19,9,9,1,7,2012,930.0,2012
A,ITE19,9,9,1,7,2013,984.0,2013
A,ITE19,9,9,1,7,2014,1020.0,2014
A,ITE19,9,9,1,8,2010,397.0,2010
A,ITE19,9,9,1,8,2011,409.0,2011
A,ITE19,9,9,1,8,2012,445.0,2012
A,ITE19,9,9,1,8,2013,496.0,2013
A,ITE19,9,9,1,8,2014,504.0,2014
A,ITE1A,9,1,1,1,2010,77.0,2010
A,ITE1A,9,1,1,1,2011,77.0,2011
A,ITE1A,9,1,1,1,2012,78.0,2012
A,ITE1A,9,1,1,1,2013,78.0,2013
A,ITE1A,9,1,1,1,2014,78.0,2014
A,ITE1A,9,1,1,2,2010,178.0,2010
A,ITE1A,9,1,1,2,2011,182.0,2011
A,ITE1A,9,1,1,2,2012,185.0,2012
A,ITE1A,9,1,1,2,2013,184.0,2013
A,ITE1A,9,1,1,2,2014,182.0,2014
A,ITE1A,9,1,1,3,2010,4272.0,2010
A,ITE1A,9,1,1,3,2011,4352.0,2011
A,ITE1A,9,1,1,3,2012,4399.0,2012
A,ITE1A,9,1,1,3,2013,4396.0,2013
A,ITE1A,9,1,1,3,2014,4428.0,2014
A,ITE1A,9,1,1,4,2010,1989.0,2010
A,ITE1A,9,1,1,4,2011,2045.0,2011
A,ITE1A,9,1,1,4,2012,2062.0,2012
A,ITE1A,9,1,1,4,2013,2100.0,2013
A,ITE1A,9,1,1,4,2014,2140.0,2014
A,ITE1A,9,1,1,7,2010,462.0,2010
A,ITE1A,9,1,1,7,2011,526.0,2011
A,ITE1A,9,1,1,7,2012,577.0,2012
A,ITE1A,9,1,1,7,2013,574.0,2013
A,ITE1A,9,1,1,7,2014,618.0,2014
A,ITE1A,9,1,1,8,2010,200.0,2010
A,ITE1A,9,1,1,8,2011,239.0,2011
A,ITE1A,9,1,1,8,2012,239.0,2012
A,ITE1A,9,1,1,8,2013,244.0,2013
A,ITE1A,9,1,1,8,2014,271.0,2014
A,ITE1A,9,1A,1,1,2010,66.0,2010
A,ITE1A,9,1A,1,1,2011,66.0,2011
A,ITE1A,9,1A,1,1,2012,67.0,2012
A,ITE1A,9,1A,1,1,2013,67.0,2013
A,ITE1A,9,1A,1,1,2014,67.0,2014
A,ITE1A,9,1A,1,2,2010,158.0,2010
A,ITE1A,9,1A,1,2,2011,162.0,2011
A,ITE1A,9,1A,1,2,2012,165.0,2012
A,ITE1A,9,1A,1,2,2013,165.0,2013
A,ITE1A,9,1A,1,2,2014,163.0,2014
A,ITE1A,9,1A,1,3,2010,3802.0,2010
A,ITE1A,9,1A,1,3,2011,3873.0,2011
A,ITE1A,9,1A,1,3,2012,3930.0,2012
A,ITE1A,9,1A,1,3,2013,3957.0,2013
A,ITE1A,9,1A,1,3,2014,3989.0,2014
A,ITE1A,9,1A,1,4,2010,1773.0,2010
A,ITE1A,9,1A,1,4,2011,1829.0,2011
A,ITE1A,9,1A,1,4,2012,1828.0,2012
A,ITE1A,9,1A,1,4,2013,1876.0,2013
A,ITE1A,9,1A,1,4,2014,1915.0,2014
A,ITE1A,9,1A,1,7,2010,440.0,2010
A,ITE1A,9,1A,1,7,2011,496.0,2011
A,ITE1A,9,1A,1,7,2012,555.0,2012
A,ITE1A,9,1A,1,7,2013,547.0,2013
A,ITE1A,9,1A,1,7,2014,562.0,2014
A,ITE1A,9,1A,1,8,2010,190.0,2010
A,ITE1A,9,1A,1,8,2011,223.0,2011
A,ITE1A,9,1A,1,8,2012,228.0,2012
A,ITE1A,9,1A,1,8,2013,231.0,2013
A,ITE1A,9,1A,1,8,2014,247.0,2014
A,ITE1A,9,1B,1,1,2010,11.0,2010
A,ITE1A,9,1B,1,1,2011,11.0,2011
A,ITE1A,9,1B,1,1,2012,11.0,2012
A,ITE1A,9,1B,1,1,2013,11.0,2013
A,ITE1A,9,1B,1,1,2014,11.0,2014
A,ITE1A,9,1B,1,2,2010,20.0,2010
A,ITE1A,9,1B,1,2,2011,20.0,2011
A,ITE1A,9,1B,1,2,2012,20.0,2012
