ANNO_SOLARE;COD_ISTITUTO;TIPO_ISTITUTO;NOME_ISTITUTO;COMUNE_SEDE;COD_SPESA;DESCRIZIONE_SPESA;SPESA_TOTALE
2024;035402035033;Conservatori di Musica;;REGGIO EMILIA e CASTELNOVO NE' MONTI (RE);081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;0
2024;036409036023;Conservatori di Musica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);011;Borse di studio - Spesa totale;4050
2024;036409036023;Conservatori di Musica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);4050
2024;036409036023;Conservatori di Musica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;0
2024;036409036023;Conservatori di Musica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);0
2024;036409036023;Conservatori di Musica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0
2024;036409036023;Conservatori di Musica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;1418
2024;036409036023;Conservatori di Musica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;0
2024;036409036023;Conservatori di Musica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;0
2024;036409036023;Conservatori di Musica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;0
2024;036409036023;Conservatori di Musica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);051;Attività di collaborazione a tempo parziale - Spesa totale;15376,17
2024;036409036023;Conservatori di Musica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);061;Contributi-alloggio - Spesa totale;0
2024;036409036023;Conservatori di Musica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;0
2024;036409036023;Conservatori di Musica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0
2024;036409036023;Conservatori di Musica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0
2024;036409036023;Conservatori di Musica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;0
2024;036409036023;Conservatori di Musica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0
2024;036409036023;Conservatori di Musica;Orazio Vecchi - Antonio Tonelli;MODENA e CARPI (MO);081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;0
2024;037101037006;Accademie delle Belle Arti;;BOLOGNA;011;Borse di studio - Spesa totale;0
2024;037101037006;Accademie delle Belle Arti;;BOLOGNA;012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);0
2024;037101037006;Accademie delle Belle Arti;;BOLOGNA;013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;0
2024;037101037006;Accademie delle Belle Arti;;BOLOGNA;031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);30346
2024;037101037006;Accademie delle Belle Arti;;BOLOGNA;033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0
2024;037101037006;Accademie delle Belle Arti;;BOLOGNA;034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;195889
2024;037101037006;Accademie delle Belle Arti;;BOLOGNA;035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;0
2024;037101037006;Accademie delle Belle Arti;;BOLOGNA;041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;0
2024;037101037006;Accademie delle Belle Arti;;BOLOGNA;042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;0
2024;037101037006;Accademie delle Belle Arti;;BOLOGNA;051;Attività di collaborazione a tempo parziale - Spesa totale;0
2024;037101037006;Accademie delle Belle Arti;;BOLOGNA;061;Contributi-alloggio - Spesa totale;0
2024;037101037006;Accademie delle Belle Arti;;BOLOGNA;070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;0
2024;037101037006;Accademie delle Belle Arti;;BOLOGNA;071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0
2024;037101037006;Accademie delle Belle Arti;;BOLOGNA;072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0
2024;037101037006;Accademie delle Belle Arti;;BOLOGNA;073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;0
2024;037101037006;Accademie delle Belle Arti;;BOLOGNA;074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0
2024;037101037006;Accademie delle Belle Arti;;BOLOGNA;081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;0
2024;037402037006;Conservatori di Musica;Giovan B. Martini;BOLOGNA;011;Borse di studio - Spesa totale;0
2024;037402037006;Conservatori di Musica;Giovan B. Martini;BOLOGNA;012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);0
2024;037402037006;Conservatori di Musica;Giovan B. Martini;BOLOGNA;013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;0
2024;037402037006;Conservatori di Musica;Giovan B. Martini;BOLOGNA;031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);0
2024;037402037006;Conservatori di Musica;Giovan B. Martini;BOLOGNA;033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0
2024;037402037006;Conservatori di Musica;Giovan B. Martini;BOLOGNA;034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;31521
2024;037402037006;Conservatori di Musica;Giovan B. Martini;BOLOGNA;035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;0
2024;037402037006;Conservatori di Musica;Giovan B. Martini;BOLOGNA;041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;0
2024;037402037006;Conservatori di Musica;Giovan B. Martini;BOLOGNA;042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;0
2024;037402037006;Conservatori di Musica;Giovan B. Martini;BOLOGNA;051;Attività di collaborazione a tempo parziale - Spesa totale;43440
2024;037402037006;Conservatori di Musica;Giovan B. Martini;BOLOGNA;061;Contributi-alloggio - Spesa totale;0
2024;037402037006;Conservatori di Musica;Giovan B. Martini;BOLOGNA;070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;0
2024;037402037006;Conservatori di Musica;Giovan B. Martini;BOLOGNA;071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0
2024;037402037006;Conservatori di Musica;Giovan B. Martini;BOLOGNA;072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0
2024;037402037006;Conservatori di Musica;Giovan B. Martini;BOLOGNA;073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;0
2024;037402037006;Conservatori di Musica;Giovan B. Martini;BOLOGNA;074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;3100
2024;037402037006;Conservatori di Musica;Giovan B. Martini;BOLOGNA;081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;0
2024;037804037006;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;011;Borse di studio - Spesa totale;47000
2024;037804037006;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);0
2024;037804037006;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;0
2024;037804037006;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);0
2024;037804037006;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0
2024;037804037006;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;0
2024;037804037006;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;0
2024;037804037006;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;0
2024;037804037006;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;0
2024;037804037006;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;051;Attività di collaborazione a tempo parziale - Spesa totale;0
2024;037804037006;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;061;Contributi-alloggio - Spesa totale;0
2024;037804037006;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;0
2024;037804037006;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0
2024;037804037006;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0
2024;037804037006;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;0
2024;037804037006;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0
2024;037804037006;Istituzioni autorizzate a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);The Bernstein School of Musical Theater di BOLOGNA;BOLOGNA;081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;0
2024;038401038008;Conservatori di Musica;Girolamo Frescobaldi;FERRARA;011;Borse di studio - Spesa totale;0
2024;038401038008;Conservatori di Musica;Girolamo Frescobaldi;FERRARA;012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);0
2024;038401038008;Conservatori di Musica;Girolamo Frescobaldi;FERRARA;013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;0
2024;038401038008;Conservatori di Musica;Girolamo Frescobaldi;FERRARA;031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);0
2024;038401038008;Conservatori di Musica;Girolamo Frescobaldi;FERRARA;033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0
2024;038401038008;Conservatori di Musica;Girolamo Frescobaldi;FERRARA;034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;15333,9
2024;038401038008;Conservatori di Musica;Girolamo Frescobaldi;FERRARA;035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;0
2024;038401038008;Conservatori di Musica;Girolamo Frescobaldi;FERRARA;041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;0
2024;038401038008;Conservatori di Musica;Girolamo Frescobaldi;FERRARA;042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;0
2024;038401038008;Conservatori di Musica;Girolamo Frescobaldi;FERRARA;051;Attività di collaborazione a tempo parziale - Spesa totale;21008
2024;038401038008;Conservatori di Musica;Girolamo Frescobaldi;FERRARA;061;Contributi-alloggio - Spesa totale;0
2024;038401038008;Conservatori di Musica;Girolamo Frescobaldi;FERRARA;070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;0
2024;038401038008;Conservatori di Musica;Girolamo Frescobaldi;FERRARA;071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0
2024;038401038008;Conservatori di Musica;Girolamo Frescobaldi;FERRARA;072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0
2024;038401038008;Conservatori di Musica;Girolamo Frescobaldi;FERRARA;073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;0
2024;038401038008;Conservatori di Musica;Girolamo Frescobaldi;FERRARA;074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0
2024;038401038008;Conservatori di Musica;Girolamo Frescobaldi;FERRARA;081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;0
2024;039103039014;Accademie delle Belle Arti;;RAVENNA;011;Borse di studio - Spesa totale;1300
2024;039103039014;Accademie delle Belle Arti;;RAVENNA;012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);0
2024;039103039014;Accademie delle Belle Arti;;RAVENNA;013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;1300
2024;039103039014;Accademie delle Belle Arti;;RAVENNA;031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);0
2024;039103039014;Accademie delle Belle Arti;;RAVENNA;033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0
2024;039103039014;Accademie delle Belle Arti;;RAVENNA;034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;6129
2024;039103039014;Accademie delle Belle Arti;;RAVENNA;035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;0
2024;039103039014;Accademie delle Belle Arti;;RAVENNA;041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;0
2024;039103039014;Accademie delle Belle Arti;;RAVENNA;042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;0
2024;039103039014;Accademie delle Belle Arti;;RAVENNA;051;Attività di collaborazione a tempo parziale - Spesa totale;0
2024;039103039014;Accademie delle Belle Arti;;RAVENNA;061;Contributi-alloggio - Spesa totale;0
2024;039103039014;Accademie delle Belle Arti;;RAVENNA;070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;0
2024;039103039014;Accademie delle Belle Arti;;RAVENNA;071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0
2024;039103039014;Accademie delle Belle Arti;;RAVENNA;072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0
2024;039103039014;Accademie delle Belle Arti;;RAVENNA;073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;0
2024;039103039014;Accademie delle Belle Arti;;RAVENNA;074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0
2024;039103039014;Accademie delle Belle Arti;;RAVENNA;081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;0
2024;039401039014;Conservatori di Musica;Giuseppe Verdi;RAVENNA;011;Borse di studio - Spesa totale;0
2024;039401039014;Conservatori di Musica;Giuseppe Verdi;RAVENNA;012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);0
2024;039401039014;Conservatori di Musica;Giuseppe Verdi;RAVENNA;013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;0
2024;039401039014;Conservatori di Musica;Giuseppe Verdi;RAVENNA;031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);0
2024;039401039014;Conservatori di Musica;Giuseppe Verdi;RAVENNA;033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0
2024;039401039014;Conservatori di Musica;Giuseppe Verdi;RAVENNA;034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;3218
2024;039401039014;Conservatori di Musica;Giuseppe Verdi;RAVENNA;035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;0
2024;039401039014;Conservatori di Musica;Giuseppe Verdi;RAVENNA;041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;0
2024;039401039014;Conservatori di Musica;Giuseppe Verdi;RAVENNA;042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;0
2024;039401039014;Conservatori di Musica;Giuseppe Verdi;RAVENNA;051;Attività di collaborazione a tempo parziale - Spesa totale;10269
2024;039401039014;Conservatori di Musica;Giuseppe Verdi;RAVENNA;061;Contributi-alloggio - Spesa totale;0
2024;039401039014;Conservatori di Musica;Giuseppe Verdi;RAVENNA;070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;0
2024;039401039014;Conservatori di Musica;Giuseppe Verdi;RAVENNA;071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0
2024;039401039014;Conservatori di Musica;Giuseppe Verdi;RAVENNA;072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0
2024;039401039014;Conservatori di Musica;Giuseppe Verdi;RAVENNA;073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;0
2024;039401039014;Conservatori di Musica;Giuseppe Verdi;RAVENNA;074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;2040,49
2024;039401039014;Conservatori di Musica;Giuseppe Verdi;RAVENNA;081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;0
2024;039602039010;Istituti superiori per le Industrie Artistiche;;FAENZA (RA);011;Borse di studio - Spesa totale;0
2024;039602039010;Istituti superiori per le Industrie Artistiche;;FAENZA (RA);012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);0
2024;039602039010;Istituti superiori per le Industrie Artistiche;;FAENZA (RA);013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;0
2024;039602039010;Istituti superiori per le Industrie Artistiche;;FAENZA (RA);031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);0
2024;039602039010;Istituti superiori per le Industrie Artistiche;;FAENZA (RA);033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;2000
2024;039602039010;Istituti superiori per le Industrie Artistiche;;FAENZA (RA);034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;20567
2024;039602039010;Istituti superiori per le Industrie Artistiche;;FAENZA (RA);035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;0
2024;039602039010;Istituti superiori per le Industrie Artistiche;;FAENZA (RA);041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;0
2024;039602039010;Istituti superiori per le Industrie Artistiche;;FAENZA (RA);042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;0
2024;039602039010;Istituti superiori per le Industrie Artistiche;;FAENZA (RA);051;Attività di collaborazione a tempo parziale - Spesa totale;3008
2024;039602039010;Istituti superiori per le Industrie Artistiche;;FAENZA (RA);061;Contributi-alloggio - Spesa totale;0
2024;039602039010;Istituti superiori per le Industrie Artistiche;;FAENZA (RA);070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;0
2024;039602039010;Istituti superiori per le Industrie Artistiche;;FAENZA (RA);071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0
2024;039602039010;Istituti superiori per le Industrie Artistiche;;FAENZA (RA);072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0
2024;039602039010;Istituti superiori per le Industrie Artistiche;;FAENZA (RA);073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;0
2024;039602039010;Istituti superiori per le Industrie Artistiche;;FAENZA (RA);074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;26112
2024;039602039010;Istituti superiori per le Industrie Artistiche;;FAENZA (RA);081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;0
2024;040409040007;Conservatori di Musica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;011;Borse di studio - Spesa totale;2000
2024;040409040007;Conservatori di Musica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);0
2024;040409040007;Conservatori di Musica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;0
2024;040409040007;Conservatori di Musica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);0
2024;040409040007;Conservatori di Musica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0
2024;040409040007;Conservatori di Musica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;3792
2024;040409040007;Conservatori di Musica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;0
2024;040409040007;Conservatori di Musica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;0
2024;040409040007;Conservatori di Musica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;0
2024;040409040007;Conservatori di Musica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;051;Attività di collaborazione a tempo parziale - Spesa totale;35320
2024;040409040007;Conservatori di Musica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;061;Contributi-alloggio - Spesa totale;0
2024;040409040007;Conservatori di Musica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;0
2024;040409040007;Conservatori di Musica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0
2024;040409040007;Conservatori di Musica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0
2024;040409040007;Conservatori di Musica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;0
2024;040409040007;Conservatori di Musica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;074;Altri interventi di tipo finanziario - Spesa per contributi straordinari;0
2024;040409040007;Conservatori di Musica;B. Maderna – G. Lettimi;CESENA (FC) e RIMINI;081;Altre spese per il diritto allo studio - Spesa non ripartibile tra studenti;0
2024;041101041067;Accademie delle Belle Arti;;URBINO (PU);011;Borse di studio - Spesa totale;3750
2024;041101041067;Accademie delle Belle Arti;;URBINO (PU);012;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti privati (banche, donazioni private, ecc.);0
2024;041101041067;Accademie delle Belle Arti;;URBINO (PU);013;Borse di studio - Spesa totale - di cui da fondi trasferiti da enti pubblici;3750
2024;041101041067;Accademie delle Belle Arti;;URBINO (PU);031;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni);416,01
2024;041101041067;Accademie delle Belle Arti;;URBINO (PU);033;Mobilità internazionale - Spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0
2024;041101041067;Accademie delle Belle Arti;;URBINO (PU);034;Mobilità internazionale - Spesa finanziata dall'Unione Europea o da altre istituzioni;36007,75
2024;041101041067;Accademie delle Belle Arti;;URBINO (PU);035;Mobilità internazionale - Spesa per iscritti nell'istituto coinvolti in scambi internazionali (esclusa spesa finanziata dall'UE o da altre istituzioni) - di cui da cofinanziamento MIUR;416
2024;041101041067;Accademie delle Belle Arti;;URBINO (PU);041;Interventi a favore di studenti con disabilità - Spesa per interventi diretti;0
2024;041101041067;Accademie delle Belle Arti;;URBINO (PU);042;Interventi a favore di studenti con disabilità - Spesa non ripartibile tra studenti;0
2024;041101041067;Accademie delle Belle Arti;;URBINO (PU);051;Attività di collaborazione a tempo parziale - Spesa totale;25201,1
2024;041101041067;Accademie delle Belle Arti;;URBINO (PU);061;Contributi-alloggio - Spesa totale;0
2024;041101041067;Accademie delle Belle Arti;;URBINO (PU);070;Altri interventi di tipo finanziario - Spesa per prestiti agevolati;0
2024;041101041067;Accademie delle Belle Arti;;URBINO (PU);071;Altri interventi di tipo finanziario - Spesa per premi per il conseguimento del titolo;0
2024;041101041067;Accademie delle Belle Arti;;URBINO (PU);072;Altri interventi di tipo finanziario - Spesa per contributi finanziari per il trasporto;0
2024;041101041067;Accademie delle Belle Arti;;URBINO (PU);073;Altri interventi di tipo finanziario - Spesa per altri sussidi erogati;0
