freq,ref_area,data_type,sex,type_of_degree,field_study,labprof_status_e,labprof_status_d,employ_sector_pubpriv,econ_activity_nace_2007,professione,y_grad_access_work,y_use_of_graduation,year_educ_attainem,time_period,obs_value,year,source,flow_id,description
A,ITTOT,INC_AC,9,73,9,TOT,9,9,0010,ALL,9,9,2011,2015,1300,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,73,99,TOT,9,9,0010,ALL,9,9,2011,2015,1400,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,99,1,TOT,9,9,0010,ALL,9,9,2011,2015,1400,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,99,10,TOT,9,9,0010,ALL,9,9,2011,2015,1000,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,99,11,TOT,9,9,0010,ALL,9,9,2011,2015,975,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,99,12,TOT,9,9,0010,ALL,9,9,2011,2015,1159,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,99,13,TOT,9,9,0010,ALL,9,9,2011,2015,1283,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,99,14,TOT,9,9,0010,ALL,9,9,2011,2015,800,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,99,15,TOT,9,9,0010,ALL,9,9,2011,2015,800,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,99,16,TOT,9,9,0010,ALL,9,9,2011,2015,1950,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,99,2,TOT,9,9,0010,ALL,9,9,2011,2015,1400,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,99,3,TOT,9,9,0010,ALL,9,9,2011,2015,1057,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,99,4,TOT,9,9,0010,ALL,9,9,2011,2015,1550,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,99,5,TOT,9,9,0010,ALL,9,9,2011,2015,1517,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,99,6,TOT,9,9,0010,ALL,9,9,2011,2015,1021,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,99,7,TOT,9,9,0010,ALL,9,9,2011,2015,1100,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,99,8,TOT,9,9,0010,ALL,9,9,2011,2015,1408,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,99,9,TOT,9,9,0010,ALL,9,9,2011,2015,1283,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
A,ITTOT,INC_AC,9,99,99,TOT,9,9,0010,ALL,9,9,2011,2015,1300,2015,ISTAT SDMX,612_939_DF_DCCV_LAU_OCCUP_RED_3,Degree group and monthly income
