ANNO;CODICE_ATENEO;NOME_ATENEO;REGIONE;AREA_GEO;TIPO_CONTRATTO;AREA_FUNZIONALE;GENERE;N_PERS_TA
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;263
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;56
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;1
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;0
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;0
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;03-Biblioteche;M;0
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;03-Biblioteche;F;0
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;0
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;0
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;0
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;07-Area non individuata;F;0
2019;08201;Palermo - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;07-Area non individuata;M;0
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;1
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;2
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;183
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;267
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;03-Biblioteche;M;9
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;03-Biblioteche;F;20
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;24
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;51
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;48
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;59
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;117
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;175
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;2
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;0
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;0
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;03-Biblioteche;M;0
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;03-Biblioteche;F;0
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;0
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;0
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;0
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;07-Area non individuata;F;0
2019;08301;Messina - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;07-Area non individuata;M;0
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;0
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;0
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;43
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;22
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo indeterminato;03-Biblioteche;F;11
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo indeterminato;03-Biblioteche;M;3
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;2
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;3
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;2
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;3
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo indeterminato;07-Area non individuata;M;3
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;0
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;1
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;0
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo determinato;03-Biblioteche;M;1
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo determinato;03-Biblioteche;F;1
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;0
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;0
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;0
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo determinato;07-Area non individuata;F;0
2019;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Personale TA a tempo determinato;07-Area non individuata;M;0
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;2
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;5
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;399
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;223
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;03-Biblioteche;F;59
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;03-Biblioteche;M;30
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;12
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;42
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;3
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;89
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;202
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;0
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;21
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;12
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;03-Biblioteche;F;2
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;03-Biblioteche;M;0
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;7
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;15
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;36
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;07-Area non individuata;F;0
2019;08701;Catania - Università degli studi;Sicilia;ISOLE;Personale TA a tempo determinato;07-Area non individuata;M;0
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;3
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;3
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;195
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;97
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;03-Biblioteche;F;28
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;03-Biblioteche;M;6
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;20
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;0
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;3
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;10
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;43
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;96
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;0
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;2
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;2
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;03-Biblioteche;M;0
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;03-Biblioteche;F;0
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;0
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;0
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;0
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;07-Area non individuata;F;0
2019;09001;Sassari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;07-Area non individuata;M;0
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;5
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;3
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;297
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;117
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;03-Biblioteche;F;36
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;03-Biblioteche;M;15
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;12
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;51
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;101
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;42
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;74
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;138
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;1
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;19
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;4
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;03-Biblioteche;F;0
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;03-Biblioteche;M;0
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;0
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;0
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;0
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;0
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;5
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;2
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;07-Area non individuata;F;0
2019;09201;Cagliari - Università degli studi;Sardegna;ISOLE;Personale TA a tempo determinato;07-Area non individuata;M;0
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;164
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;247
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;19327
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;6936
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo indeterminato;03-Biblioteche;F;2119
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo indeterminato;03-Biblioteche;M;853
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;1453
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;2358
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;2086
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;1154
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;5747
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;9583
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo indeterminato;07-Area non individuata;F;28
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo indeterminato;07-Area non individuata;M;33
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;24
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;47
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;F;965
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo determinato;02-Amministrativa ed Amministrativa-gestionale;M;273
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo determinato;03-Biblioteche;F;20
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo determinato;03-Biblioteche;M;7
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo determinato;04-Servizi generali e tecnici;F;43
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo determinato;04-Servizi generali e tecnici;M;59
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;56
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo determinato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;20
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;242
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo determinato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;266
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo determinato;07-Area non individuata;F;13
2019;TTTTT;TOTALE ATENEI;ITALIA;ITALIA;Personale TA a tempo determinato;07-Area non individuata;M;17
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;F;5
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Personale TA a tempo indeterminato;01-Dirigenza amministrativa;M;4
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;F;678
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Personale TA a tempo indeterminato;02-Amministrativa ed Amministrativa-gestionale;M;159
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Personale TA a tempo indeterminato;03-Biblioteche;F;75
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Personale TA a tempo indeterminato;03-Biblioteche;M;35
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;F;31
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Personale TA a tempo indeterminato;04-Servizi generali e tecnici;M;19
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;F;31
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Personale TA a tempo indeterminato;05-Socio sanitaria, Medico-odontoiatrica e Socio sanitaria;M;10
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;F;348
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Personale TA a tempo indeterminato;06-Tecnica, Tecnico-scientifica ed Elaborazione dati;M;340
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Personale TA a tempo indeterminato;07-Area non individuata;F;0
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Personale TA a tempo indeterminato;07-Area non individuata;M;0
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Personale TA a tempo determinato;01-Dirigenza amministrativa;M;1
2018;00101;Torino - Università degli studi;Piemonte;NORD-OVEST;Personale TA a tempo determinato;01-Dirigenza amministrativa;F;0
