freq,ref_area,ind_type,measure,gruppo_spesa,num_componenti,tipologia_fam,cond_prof,time_period,obs_value,unit,year
A,ITD,SPESA_MEDIA,15,2_3,3,99,99,2012,858.51,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,3,99,99,2013,849.61,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,4,99,99,2010,877.07,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,4,99,99,2011,906.56,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,4,99,99,2012,914.62,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,4,99,99,2013,819.91,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,7,99,99,2010,1006.47,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,7,99,99,2011,959.27,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,7,99,99,2012,874.77,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,7,99,99,2013,852.77,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,10,99,2010,833.98,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,10,99,2011,900.85,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,10,99,2012,897.26,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,10,99,2013,929.12,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,12,99,2010,844.95,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,12,99,2011,908.3,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,12,99,2012,873.08,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,12,99,2013,855.24,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,13,99,2010,883.5,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,13,99,2011,909.7,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,13,99,2012,913.9,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,13,99,2013,830.94,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,14,99,2010,970.15,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,14,99,2011,973.06,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,14,99,2012,844.07,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,14,99,2013,867.94,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,15,99,2010,754.24,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,15,99,2011,821.22,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,15,99,2012,765.17,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,15,99,2013,753.71,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,23,99,2010,996.78,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,23,99,2011,788.11,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,23,99,2012,875.93,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,23,99,2013,777.48,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,3,99,2010,730.4,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,3,99,2011,722.85,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,3,99,2012,647.59,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,3,99,2013,750.68,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,4,99,2010,630.34,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,4,99,2011,617.07,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,4,99,2012,590.14,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,4,99,2013,639.95,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,5,99,2010,636.17,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,5,99,2011,750.66,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,5,99,2012,636.76,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,5,99,2013,684.72,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,8,99,2010,830.37,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,8,99,2011,860.36,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,8,99,2012,882.96,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,8,99,2013,896.04,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,9,99,2010,849.04,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,9,99,2011,729.21,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,9,99,2012,694.35,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,9,99,2013,583.4,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,99,1A1,2010,965.12,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,99,1A1,2011,1052.16,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,99,1A1,2012,1033.32,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,99,1A1,2013,1088.32,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,99,1AB,2010,869.12,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,99,1AB,2011,819.9,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,99,1AB,2012,781.53,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,99,1AB,2013,1002.93,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,99,1B1,2010,920.3,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,99,1B1,2011,887.8,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,99,1B1,2012,890.22,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,99,1B1,2013,840.0,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,99,1B2,2010,667.69,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,99,1B2,2011,713.38,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,99,1B2,2012,657.82,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,99,1B2,2013,639.75,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,99,2A,2010,787.22,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,99,2A,2011,845.06,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,99,2A,2012,779.77,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,99,2A,2013,804.62,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,99,2D,2010,632.45,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,99,2D,2011,740.18,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,99,2D,2012,742.91,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,99,2D,2013,675.43,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3,99,99,99,2010,800.19,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3,99,99,99,2011,830.6,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3,99,99,99,2012,792.19,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3,99,99,99,2013,800.14,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,1,99,99,2010,83.61,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,1,99,99,2011,69.81,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,1,99,99,2012,87.57,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,1,99,99,2013,70.13,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,2,99,99,2010,67.81,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,2,99,99,2011,65.06,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,2,99,99,2012,71.35,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,2,99,99,2013,59.82,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,3,99,99,2010,78.81,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,3,99,99,2011,65.09,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,3,99,99,2012,68.88,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,3,99,99,2013,74.63,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,4,99,99,2010,73.85,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,4,99,99,2011,72.05,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,4,99,99,2012,66.4,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,4,99,99,2013,53.96,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,7,99,99,2010,104.39,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,7,99,99,2011,108.39,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,7,99,99,2012,98.1,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,7,99,99,2013,105.9,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,99,10,99,2010,31.25,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,10,99,2011,40.76,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,10,99,2012,32.23,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,10,99,2013,44.6,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,99,12,99,2010,71.8,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,12,99,2011,57.7,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,12,99,2012,61.85,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,12,99,2013,67.44,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,99,13,99,2010,68.57,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,13,99,2011,72.54,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,13,99,2012,54.91,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,13,99,2013,48.55,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,99,14,99,2010,93.14,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,14,99,2011,98.89,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,14,99,2012,86.41,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,14,99,2013,70.74,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,99,15,99,2010,101.43,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,15,99,2011,95.34,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,15,99,2012,91.61,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,15,99,2013,80.77,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,99,23,99,2010,132.35,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,23,99,2011,118.57,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,23,99,2012,135.79,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,23,99,2013,117.88,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,99,3,99,2010,123.17,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,3,99,2011,81.64,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,3,99,2012,117.79,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,3,99,2013,86.45,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,99,4,99,2010,170.38,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,4,99,2011,139.9,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,4,99,2012,156.84,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,4,99,2013,148.22,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,99,5,99,2010,34.09,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,5,99,2011,43.44,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,5,99,2012,48.51,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,5,99,2013,41.95,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,99,8,99,2010,62.93,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,8,99,2011,55.34,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,8,99,2012,80.93,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,8,99,2013,61.43,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,99,9,99,2010,141.64,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,9,99,2011,92.69,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,9,99,2012,166.58,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,1A1,2010,76.64,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,1A1,2011,55.52,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,1A1,2012,72.14,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,1AB,2010,94.68,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,1AB,2011,65.17,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,1AB,2012,70.75,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,1AB,2013,49.87,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,1B1,2010,77.62,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,1B1,2011,62.56,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,1B1,2012,71.23,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,1B1,2013,64.4,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,1B2,2010,149.73,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,1B2,2011,124.08,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,1B2,2012,139.42,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,1B2,2013,117.04,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,2A,2010,37.85,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,2A,2011,41.46,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,2A,2012,37.99,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,2A,2013,41.34,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,2D,2010,74.69,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,2D,2011,108.85,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,2D,2012,136.16,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,2D,2013,105.82,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,99,2010,77.39,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,99,2011,69.49,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,99,2012,76.82,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_1,99,99,99,2013,67.28,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,1,99,99,2010,473.32,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,1,99,99,2011,502.65,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,1,99,99,2012,458.07,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,1,99,99,2013,471.43,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,2,99,99,2010,580.73,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,2,99,99,2011,607.82,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,2,99,99,2012,610.37,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,2,99,99,2013,613.55,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,3,99,99,2010,632.3,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,3,99,99,2011,647.64,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,3,99,99,2012,635.65,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,3,99,99,2013,581.0,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,4,99,99,2010,624.96,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,4,99,99,2011,668.91,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,4,99,99,2012,677.38,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,4,99,99,2013,625.44,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,7,99,99,2010,669.52,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,7,99,99,2011,688.14,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,7,99,99,2012,629.34,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,7,99,99,2013,562.85,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,10,99,2010,637.74,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,10,99,2011,687.34,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,10,99,2012,662.79,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,10,99,2013,661.06,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,12,99,2010,623.85,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,12,99,2011,663.74,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,12,99,2012,653.75,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,12,99,2013,590.21,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,13,99,2010,633.18,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,13,99,2011,667.23,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,13,99,2012,702.29,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,13,99,2013,638.83,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,14,99,2010,674.16,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,14,99,2011,717.18,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,14,99,2012,631.66,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,14,99,2013,610.0,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,15,99,2010,518.69,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,15,99,2011,524.54,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,15,99,2012,553.72,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,15,99,2013,532.95,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,23,99,2010,591.37,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,23,99,2011,543.32,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,23,99,2012,527.35,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,23,99,2013,501.34,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,3,99,2010,462.9,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,3,99,2011,488.12,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,3,99,2012,441.41,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,3,99,2013,465.39,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,4,99,2010,396.54,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,4,99,2011,401.83,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,4,99,2012,360.01,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,4,99,2013,380.09,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,5,99,2010,498.08,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,5,99,2011,538.24,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,5,99,2012,490.11,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,5,99,2013,491.12,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,8,99,2010,612.74,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,8,99,2011,630.01,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,8,99,2012,629.18,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,8,99,2013,656.3,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,9,99,2010,496.41,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,9,99,2011,540.0,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,9,99,2012,468.61,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,9,99,2013,405.71,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,1A1,2010,691.76,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,1A1,2011,814.35,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,1A1,2012,783.44,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,1A1,2013,782.63,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,1AB,2010,621.44,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,1AB,2011,587.43,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,1AB,2012,615.83,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,1AB,2013,651.84,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,1B1,2010,650.03,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,1B1,2011,659.47,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,1B1,2012,643.09,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,1B1,2013,598.9,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,1B2,2010,404.19,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,1B2,2011,454.68,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,1B2,2012,421.1,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,1B2,2013,412.26,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,2A,2010,591.6,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,2A,2011,619.13,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,2A,2012,594.63,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,2A,2013,581.64,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,2D,2010,470.02,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,2D,2011,488.93,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,2D,2012,484.03,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,2D,2013,456.07,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,99,2010,568.62,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,99,2011,594.84,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,99,2012,575.46,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_2,99,99,99,2013,558.84,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_3,1,99,99,2010,40.08,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_3,1,99,99,2011,35.8,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_3,1,99,99,2012,38.62,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_3,1,99,99,2013,52.56,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_3,2,99,99,2010,41.96,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_3,2,99,99,2011,48.05,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_3,2,99,99,2012,46.35,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_3,2,99,99,2013,55.55,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_3,3,99,99,2010,45.37,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_3,3,99,99,2011,48.27,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_3,3,99,99,2012,47.54,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_3,3,99,99,2013,55.38,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_3,4,99,99,2010,40.43,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_3,4,99,99,2011,41.46,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_3,4,99,99,2012,52.79,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_3,4,99,99,2013,56.11,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_3,7,99,99,2010,45.54,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_3,7,99,99,2011,37.75,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_3,7,99,99,2012,41.15,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_3,7,99,99,2013,57.02,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_3,99,10,99,2010,45.14,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_3,99,10,99,2011,47.89,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_3,99,10,99,2012,45.75,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_3,99,10,99,2013,54.08,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_3,99,12,99,2010,44.7,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_3,99,12,99,2011,48.89,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_3,99,12,99,2012,46.92,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_3,99,12,99,2013,54.54,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_3,99,13,99,2010,40.0,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_3,99,13,99,2011,41.53,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_3,99,13,99,2012,52.66,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_3,99,13,99,2013,57.62,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_3,99,14,99,2010,45.99,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_3,99,14,99,2011,40.1,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_3,99,14,99,2012,38.55,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_3,99,14,99,2013,58.7,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_3,99,15,99,2010,40.82,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_3,99,15,99,2011,47.63,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_3,99,15,99,2012,41.72,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_3,99,15,99,2013,54.91,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_3,99,23,99,2010,41.85,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_3,99,23,99,2011,38.82,EUR,2011
A,ITD,SPESA_MEDIA,15,2_3_3,99,23,99,2012,53.25,EUR,2012
A,ITD,SPESA_MEDIA,15,2_3_3,99,23,99,2013,46.85,EUR,2013
A,ITD,SPESA_MEDIA,15,2_3_3,99,3,99,2010,42.5,EUR,2010
A,ITD,SPESA_MEDIA,15,2_3_3,99,3,99,2011,37.36,EUR,2011
