freq,cittadinanza,durata_disoccupaz,classe_eta,itter107,sesso,tipo_dato,titolo_studio,time_period,obs_value,year
A,TOTAL,TOTAL,Y50-74,ITF31,9,UNEM_R,99,2023,6.996369,2023
A,TOTAL,TOTAL,Y50-74,ITF31,9,UNEM_R,99,2024,5.701556,2024
A,TOTAL,TOTAL,Y50-74,ITF32,1,UNEM_R,99,2018,1.965017,2018
A,TOTAL,TOTAL,Y50-74,ITF32,1,UNEM_R,99,2019,3.975838,2019
A,TOTAL,TOTAL,Y50-74,ITF32,1,UNEM_R,99,2020,3.738007,2020
A,TOTAL,TOTAL,Y50-74,ITF32,1,UNEM_R,99,2021,3.187216,2021
A,TOTAL,TOTAL,Y50-74,ITF32,1,UNEM_R,99,2022,1.875155,2022
A,TOTAL,TOTAL,Y50-74,ITF32,1,UNEM_R,99,2023,4.530115,2023
A,TOTAL,TOTAL,Y50-74,ITF32,1,UNEM_R,99,2024,3.654007,2024
A,TOTAL,TOTAL,Y50-74,ITF32,2,UNEM_R,99,2018,8.245262,2018
A,TOTAL,TOTAL,Y50-74,ITF32,2,UNEM_R,99,2019,3.530123,2019
A,TOTAL,TOTAL,Y50-74,ITF32,2,UNEM_R,99,2020,4.475333,2020
A,TOTAL,TOTAL,Y50-74,ITF32,2,UNEM_R,99,2021,7.849667,2021
A,TOTAL,TOTAL,Y50-74,ITF32,2,UNEM_R,99,2022,4.420239,2022
A,TOTAL,TOTAL,Y50-74,ITF32,2,UNEM_R,99,2023,4.947148,2023
A,TOTAL,TOTAL,Y50-74,ITF32,2,UNEM_R,99,2024,1.538462,2024
A,TOTAL,TOTAL,Y50-74,ITF32,9,UNEM_R,99,2018,4.012117,2018
A,TOTAL,TOTAL,Y50-74,ITF32,9,UNEM_R,99,2019,3.809443,2019
A,TOTAL,TOTAL,Y50-74,ITF32,9,UNEM_R,99,2020,3.989267,2020
A,TOTAL,TOTAL,Y50-74,ITF32,9,UNEM_R,99,2021,5.008241,2021
A,TOTAL,TOTAL,Y50-74,ITF32,9,UNEM_R,99,2022,2.881173,2022
A,TOTAL,TOTAL,Y50-74,ITF32,9,UNEM_R,99,2023,4.68829,2023
A,TOTAL,TOTAL,Y50-74,ITF32,9,UNEM_R,99,2024,2.919251,2024
A,TOTAL,TOTAL,Y50-74,ITF33,1,UNEM_R,99,2018,13.109665,2018
A,TOTAL,TOTAL,Y50-74,ITF33,1,UNEM_R,99,2019,12.95348,2019
A,TOTAL,TOTAL,Y50-74,ITF33,1,UNEM_R,99,2020,11.647121,2020
A,TOTAL,TOTAL,Y50-74,ITF33,1,UNEM_R,99,2021,15.31113,2021
A,TOTAL,TOTAL,Y50-74,ITF33,1,UNEM_R,99,2022,12.554809,2022
A,TOTAL,TOTAL,Y50-74,ITF33,1,UNEM_R,99,2023,11.753435,2023
A,TOTAL,TOTAL,Y50-74,ITF33,1,UNEM_R,99,2024,12.425913,2024
A,TOTAL,TOTAL,Y50-74,ITF33,2,UNEM_R,99,2018,12.02838,2018
A,TOTAL,TOTAL,Y50-74,ITF33,2,UNEM_R,99,2019,11.161789,2019
A,TOTAL,TOTAL,Y50-74,ITF33,2,UNEM_R,99,2020,12.050955,2020
A,TOTAL,TOTAL,Y50-74,ITF33,2,UNEM_R,99,2021,12.371307,2021
A,TOTAL,TOTAL,Y50-74,ITF33,2,UNEM_R,99,2022,12.853206,2022
A,TOTAL,TOTAL,Y50-74,ITF33,2,UNEM_R,99,2023,14.747208,2023
A,TOTAL,TOTAL,Y50-74,ITF33,2,UNEM_R,99,2024,16.511893,2024
A,TOTAL,TOTAL,Y50-74,ITF33,9,UNEM_R,99,2018,12.761028,2018
A,TOTAL,TOTAL,Y50-74,ITF33,9,UNEM_R,99,2019,12.368294,2019
A,TOTAL,TOTAL,Y50-74,ITF33,9,UNEM_R,99,2020,11.780024,2020
A,TOTAL,TOTAL,Y50-74,ITF33,9,UNEM_R,99,2021,14.335819,2021
A,TOTAL,TOTAL,Y50-74,ITF33,9,UNEM_R,99,2022,12.651613,2022
A,TOTAL,TOTAL,Y50-74,ITF33,9,UNEM_R,99,2023,12.698566,2023
A,TOTAL,TOTAL,Y50-74,ITF33,9,UNEM_R,99,2024,13.764549,2024
A,TOTAL,TOTAL,Y50-74,ITF34,1,UNEM_R,99,2018,11.205147,2018
A,TOTAL,TOTAL,Y50-74,ITF34,1,UNEM_R,99,2019,10.013872,2019
A,TOTAL,TOTAL,Y50-74,ITF34,1,UNEM_R,99,2020,9.423699,2020
A,TOTAL,TOTAL,Y50-74,ITF34,1,UNEM_R,99,2021,9.589224,2021
A,TOTAL,TOTAL,Y50-74,ITF34,1,UNEM_R,99,2022,10.057194,2022
A,TOTAL,TOTAL,Y50-74,ITF34,1,UNEM_R,99,2023,7.681351,2023
A,TOTAL,TOTAL,Y50-74,ITF34,1,UNEM_R,99,2024,4.686666,2024
A,TOTAL,TOTAL,Y50-74,ITF34,2,UNEM_R,99,2018,8.096062,2018
A,TOTAL,TOTAL,Y50-74,ITF34,2,UNEM_R,99,2019,9.302225,2019
A,TOTAL,TOTAL,Y50-74,ITF34,2,UNEM_R,99,2020,7.030332,2020
A,TOTAL,TOTAL,Y50-74,ITF34,2,UNEM_R,99,2021,6.365933,2021
A,TOTAL,TOTAL,Y50-74,ITF34,2,UNEM_R,99,2022,8.44747,2022
A,TOTAL,TOTAL,Y50-74,ITF34,2,UNEM_R,99,2023,4.031114,2023
A,TOTAL,TOTAL,Y50-74,ITF34,2,UNEM_R,99,2024,3.238805,2024
A,TOTAL,TOTAL,Y50-74,ITF34,9,UNEM_R,99,2018,10.018988,2018
A,TOTAL,TOTAL,Y50-74,ITF34,9,UNEM_R,99,2019,9.748514,2019
A,TOTAL,TOTAL,Y50-74,ITF34,9,UNEM_R,99,2020,8.397588,2020
A,TOTAL,TOTAL,Y50-74,ITF34,9,UNEM_R,99,2021,8.287786,2021
A,TOTAL,TOTAL,Y50-74,ITF34,9,UNEM_R,99,2022,9.424067,2022
A,TOTAL,TOTAL,Y50-74,ITF34,9,UNEM_R,99,2023,6.339174,2023
A,TOTAL,TOTAL,Y50-74,ITF34,9,UNEM_R,99,2024,4.106711,2024
A,TOTAL,TOTAL,Y50-74,ITF35,1,UNEM_R,99,2018,8.99811,2018
A,TOTAL,TOTAL,Y50-74,ITF35,1,UNEM_R,99,2019,9.854323,2019
A,TOTAL,TOTAL,Y50-74,ITF35,1,UNEM_R,99,2020,6.558368,2020
A,TOTAL,TOTAL,Y50-74,ITF35,1,UNEM_R,99,2021,8.359189,2021
A,TOTAL,TOTAL,Y50-74,ITF35,1,UNEM_R,99,2022,8.317,2022
A,TOTAL,TOTAL,Y50-74,ITF35,1,UNEM_R,99,2023,10.433542,2023
A,TOTAL,TOTAL,Y50-74,ITF35,1,UNEM_R,99,2024,7.139271,2024
A,TOTAL,TOTAL,Y50-74,ITF35,2,UNEM_R,99,2018,7.066274,2018
A,TOTAL,TOTAL,Y50-74,ITF35,2,UNEM_R,99,2019,8.282447,2019
A,TOTAL,TOTAL,Y50-74,ITF35,2,UNEM_R,99,2020,7.113658,2020
A,TOTAL,TOTAL,Y50-74,ITF35,2,UNEM_R,99,2021,8.442067,2021
A,TOTAL,TOTAL,Y50-74,ITF35,2,UNEM_R,99,2022,9.388591,2022
A,TOTAL,TOTAL,Y50-74,ITF35,2,UNEM_R,99,2023,9.447836,2023
A,TOTAL,TOTAL,Y50-74,ITF35,2,UNEM_R,99,2024,8.312729,2024
A,TOTAL,TOTAL,Y50-74,ITF35,9,UNEM_R,99,2018,8.307019,2018
A,TOTAL,TOTAL,Y50-74,ITF35,9,UNEM_R,99,2019,9.291334,2019
A,TOTAL,TOTAL,Y50-74,ITF35,9,UNEM_R,99,2020,6.766042,2020
A,TOTAL,TOTAL,Y50-74,ITF35,9,UNEM_R,99,2021,8.389546,2021
A,TOTAL,TOTAL,Y50-74,ITF35,9,UNEM_R,99,2022,8.697772,2022
A,TOTAL,TOTAL,Y50-74,ITF35,9,UNEM_R,99,2023,10.068738,2023
A,TOTAL,TOTAL,Y50-74,ITF35,9,UNEM_R,99,2024,7.542587,2024
A,TOTAL,TOTAL,Y50-74,ITF4,1,UNEM_R,99,2018,8.680097,2018
A,TOTAL,TOTAL,Y50-74,ITF4,1,UNEM_R,99,2019,6.456113,2019
A,TOTAL,TOTAL,Y50-74,ITF4,1,UNEM_R,99,2020,8.022651,2020
A,TOTAL,TOTAL,Y50-74,ITF4,1,UNEM_R,99,2021,7.275141,2021
A,TOTAL,TOTAL,Y50-74,ITF4,1,UNEM_R,99,2022,6.373398,2022
A,TOTAL,TOTAL,Y50-74,ITF4,1,UNEM_R,99,2023,5.446345,2023
A,TOTAL,TOTAL,Y50-74,ITF4,1,UNEM_R,99,2024,5.121975,2024
A,TOTAL,TOTAL,Y50-74,ITF4,2,UNEM_R,99,2018,8.18436,2018
A,TOTAL,TOTAL,Y50-74,ITF4,2,UNEM_R,99,2019,9.477678,2019
A,TOTAL,TOTAL,Y50-74,ITF4,2,UNEM_R,99,2020,9.938406,2020
A,TOTAL,TOTAL,Y50-74,ITF4,2,UNEM_R,99,2021,10.100717,2021
A,TOTAL,TOTAL,Y50-74,ITF4,2,UNEM_R,99,2022,6.117568,2022
A,TOTAL,TOTAL,Y50-74,ITF4,2,UNEM_R,99,2023,8.136406,2023
A,TOTAL,TOTAL,Y50-74,ITF4,2,UNEM_R,99,2024,6.958501,2024
A,TOTAL,TOTAL,Y50-74,ITF4,9,UNEM_R,99,2018,8.509947,2018
A,TOTAL,TOTAL,Y50-74,ITF4,9,UNEM_R,99,2019,7.49246,2019
A,TOTAL,TOTAL,Y50-74,ITF4,9,UNEM_R,99,2020,8.655794,2020
A,TOTAL,TOTAL,Y50-74,ITF4,9,UNEM_R,99,2021,8.227468,2021
A,TOTAL,TOTAL,Y50-74,ITF4,9,UNEM_R,99,2022,6.287673,2022
A,TOTAL,TOTAL,Y50-74,ITF4,9,UNEM_R,99,2023,6.371043,2023
A,TOTAL,TOTAL,Y50-74,ITF4,9,UNEM_R,99,2024,5.732028,2024
A,TOTAL,TOTAL,Y50-74,ITF41,1,UNEM_R,99,2018,12.006883,2018
A,TOTAL,TOTAL,Y50-74,ITF41,1,UNEM_R,99,2019,6.074065,2019
A,TOTAL,TOTAL,Y50-74,ITF41,1,UNEM_R,99,2020,14.24219,2020
A,TOTAL,TOTAL,Y50-74,ITF41,1,UNEM_R,99,2021,13.008612,2021
A,TOTAL,TOTAL,Y50-74,ITF41,1,UNEM_R,99,2022,11.251378,2022
A,TOTAL,TOTAL,Y50-74,ITF41,1,UNEM_R,99,2023,10.187925,2023
A,TOTAL,TOTAL,Y50-74,ITF41,1,UNEM_R,99,2024,8.812792,2024
A,TOTAL,TOTAL,Y50-74,ITF41,2,UNEM_R,99,2018,10.593261,2018
A,TOTAL,TOTAL,Y50-74,ITF41,2,UNEM_R,99,2019,7.946614,2019
A,TOTAL,TOTAL,Y50-74,ITF41,2,UNEM_R,99,2020,13.587793,2020
A,TOTAL,TOTAL,Y50-74,ITF41,2,UNEM_R,99,2021,19.16361,2021
A,TOTAL,TOTAL,Y50-74,ITF41,2,UNEM_R,99,2022,7.961281,2022
A,TOTAL,TOTAL,Y50-74,ITF41,2,UNEM_R,99,2023,13.566411,2023
A,TOTAL,TOTAL,Y50-74,ITF41,2,UNEM_R,99,2024,13.862625,2024
A,TOTAL,TOTAL,Y50-74,ITF41,9,UNEM_R,99,2018,11.57286,2018
A,TOTAL,TOTAL,Y50-74,ITF41,9,UNEM_R,99,2019,6.658114,2019
A,TOTAL,TOTAL,Y50-74,ITF41,9,UNEM_R,99,2020,14.03997,2020
A,TOTAL,TOTAL,Y50-74,ITF41,9,UNEM_R,99,2021,15.142719,2021
A,TOTAL,TOTAL,Y50-74,ITF41,9,UNEM_R,99,2022,10.172785,2022
A,TOTAL,TOTAL,Y50-74,ITF41,9,UNEM_R,99,2023,11.307513,2023
A,TOTAL,TOTAL,Y50-74,ITF41,9,UNEM_R,99,2024,10.533375,2024
A,TOTAL,TOTAL,Y50-74,ITF42,1,UNEM_R,99,2018,6.806472,2018
A,TOTAL,TOTAL,Y50-74,ITF42,1,UNEM_R,99,2019,5.988245,2019
A,TOTAL,TOTAL,Y50-74,ITF42,1,UNEM_R,99,2020,5.779589,2020
A,TOTAL,TOTAL,Y50-74,ITF42,1,UNEM_R,99,2021,4.234073,2021
A,TOTAL,TOTAL,Y50-74,ITF42,1,UNEM_R,99,2022,2.920065,2022
A,TOTAL,TOTAL,Y50-74,ITF42,1,UNEM_R,99,2023,3.817676,2023
A,TOTAL,TOTAL,Y50-74,ITF42,1,UNEM_R,99,2024,3.697783,2024
A,TOTAL,TOTAL,Y50-74,ITF42,2,UNEM_R,99,2018,7.087156,2018
A,TOTAL,TOTAL,Y50-74,ITF42,2,UNEM_R,99,2019,9.228956,2019
A,TOTAL,TOTAL,Y50-74,ITF42,2,UNEM_R,99,2020,8.467559,2020
A,TOTAL,TOTAL,Y50-74,ITF42,2,UNEM_R,99,2021,6.63171,2021
A,TOTAL,TOTAL,Y50-74,ITF42,2,UNEM_R,99,2022,4.360375,2022
A,TOTAL,TOTAL,Y50-74,ITF42,2,UNEM_R,99,2023,4.039261,2023
A,TOTAL,TOTAL,Y50-74,ITF42,2,UNEM_R,99,2024,2.83266,2024
A,TOTAL,TOTAL,Y50-74,ITF42,9,UNEM_R,99,2018,6.907595,2018
A,TOTAL,TOTAL,Y50-74,ITF42,9,UNEM_R,99,2019,7.083921,2019
A,TOTAL,TOTAL,Y50-74,ITF42,9,UNEM_R,99,2020,6.696051,2020
A,TOTAL,TOTAL,Y50-74,ITF42,9,UNEM_R,99,2021,5.071752,2021
A,TOTAL,TOTAL,Y50-74,ITF42,9,UNEM_R,99,2022,3.397288,2022
A,TOTAL,TOTAL,Y50-74,ITF42,9,UNEM_R,99,2023,3.89484,2023
A,TOTAL,TOTAL,Y50-74,ITF42,9,UNEM_R,99,2024,3.386299,2024
A,TOTAL,TOTAL,Y50-74,ITF43,1,UNEM_R,99,2018,8.570963,2018
A,TOTAL,TOTAL,Y50-74,ITF43,1,UNEM_R,99,2019,3.179364,2019
A,TOTAL,TOTAL,Y50-74,ITF43,1,UNEM_R,99,2020,4.632165,2020
A,TOTAL,TOTAL,Y50-74,ITF43,1,UNEM_R,99,2021,4.366336,2021
A,TOTAL,TOTAL,Y50-74,ITF43,1,UNEM_R,99,2022,4.963623,2022
A,TOTAL,TOTAL,Y50-74,ITF43,1,UNEM_R,99,2023,4.341402,2023
A,TOTAL,TOTAL,Y50-74,ITF43,1,UNEM_R,99,2024,3.560007,2024
A,TOTAL,TOTAL,Y50-74,ITF43,2,UNEM_R,99,2018,9.066473,2018
A,TOTAL,TOTAL,Y50-74,ITF43,2,UNEM_R,99,2019,7.233361,2019
A,TOTAL,TOTAL,Y50-74,ITF43,2,UNEM_R,99,2020,7.554905,2020
A,TOTAL,TOTAL,Y50-74,ITF43,2,UNEM_R,99,2021,8.588186,2021
A,TOTAL,TOTAL,Y50-74,ITF43,2,UNEM_R,99,2022,5.870818,2022
A,TOTAL,TOTAL,Y50-74,ITF43,2,UNEM_R,99,2023,4.581164,2023
A,TOTAL,TOTAL,Y50-74,ITF43,2,UNEM_R,99,2024,2.675039,2024
A,TOTAL,TOTAL,Y50-74,ITF43,9,UNEM_R,99,2018,8.71654,2018
A,TOTAL,TOTAL,Y50-74,ITF43,9,UNEM_R,99,2019,4.6384,2019
A,TOTAL,TOTAL,Y50-74,ITF43,9,UNEM_R,99,2020,5.636536,2020
A,TOTAL,TOTAL,Y50-74,ITF43,9,UNEM_R,99,2021,5.608542,2021
A,TOTAL,TOTAL,Y50-74,ITF43,9,UNEM_R,99,2022,5.19627,2022
A,TOTAL,TOTAL,Y50-74,ITF43,9,UNEM_R,99,2023,4.415023,2023
A,TOTAL,TOTAL,Y50-74,ITF43,9,UNEM_R,99,2024,3.345368,2024
A,TOTAL,TOTAL,Y50-74,ITF44,1,UNEM_R,99,2018,9.232741,2018
A,TOTAL,TOTAL,Y50-74,ITF44,1,UNEM_R,99,2019,6.276225,2019
A,TOTAL,TOTAL,Y50-74,ITF44,1,UNEM_R,99,2020,7.87048,2020
A,TOTAL,TOTAL,Y50-74,ITF44,1,UNEM_R,99,2021,9.307452,2021
A,TOTAL,TOTAL,Y50-74,ITF44,1,UNEM_R,99,2022,7.037048,2022
A,TOTAL,TOTAL,Y50-74,ITF44,1,UNEM_R,99,2023,8.551111,2023
A,TOTAL,TOTAL,Y50-74,ITF44,1,UNEM_R,99,2024,5.581891,2024
A,TOTAL,TOTAL,Y50-74,ITF44,2,UNEM_R,99,2018,5.813747,2018
A,TOTAL,TOTAL,Y50-74,ITF44,2,UNEM_R,99,2019,12.440399,2019
A,TOTAL,TOTAL,Y50-74,ITF44,2,UNEM_R,99,2020,9.108935,2020
A,TOTAL,TOTAL,Y50-74,ITF44,2,UNEM_R,99,2021,5.556964,2021
A,TOTAL,TOTAL,Y50-74,ITF44,2,UNEM_R,99,2022,5.005153,2022
A,TOTAL,TOTAL,Y50-74,ITF44,2,UNEM_R,99,2023,13.484443,2023
A,TOTAL,TOTAL,Y50-74,ITF44,2,UNEM_R,99,2024,6.913842,2024
A,TOTAL,TOTAL,Y50-74,ITF44,9,UNEM_R,99,2018,8.032262,2018
A,TOTAL,TOTAL,Y50-74,ITF44,9,UNEM_R,99,2019,8.451566,2019
A,TOTAL,TOTAL,Y50-74,ITF44,9,UNEM_R,99,2020,8.272051,2020
A,TOTAL,TOTAL,Y50-74,ITF44,9,UNEM_R,99,2021,8.08356,2021
A,TOTAL,TOTAL,Y50-74,ITF44,9,UNEM_R,99,2022,6.221447,2022
A,TOTAL,TOTAL,Y50-74,ITF44,9,UNEM_R,99,2023,10.465137,2023
A,TOTAL,TOTAL,Y50-74,ITF44,9,UNEM_R,99,2024,6.071891,2024
A,TOTAL,TOTAL,Y50-74,ITF45,1,UNEM_R,99,2018,11.798899,2018
A,TOTAL,TOTAL,Y50-74,ITF45,1,UNEM_R,99,2019,9.152942,2019
A,TOTAL,TOTAL,Y50-74,ITF45,1,UNEM_R,99,2020,9.599163,2020
A,TOTAL,TOTAL,Y50-74,ITF45,1,UNEM_R,99,2021,7.972844,2021
A,TOTAL,TOTAL,Y50-74,ITF45,1,UNEM_R,99,2022,8.612315,2022
A,TOTAL,TOTAL,Y50-74,ITF45,1,UNEM_R,99,2023,5.363516,2023
A,TOTAL,TOTAL,Y50-74,ITF45,1,UNEM_R,99,2024,4.391763,2024
A,TOTAL,TOTAL,Y50-74,ITF45,2,UNEM_R,99,2018,7.994367,2018
A,TOTAL,TOTAL,Y50-74,ITF45,2,UNEM_R,99,2019,11.617136,2019
A,TOTAL,TOTAL,Y50-74,ITF45,2,UNEM_R,99,2020,12.670041,2020
A,TOTAL,TOTAL,Y50-74,ITF45,2,UNEM_R,99,2021,12.367743,2021
A,TOTAL,TOTAL,Y50-74,ITF45,2,UNEM_R,99,2022,7.952799,2022
A,TOTAL,TOTAL,Y50-74,ITF45,2,UNEM_R,99,2023,9.244295,2023
A,TOTAL,TOTAL,Y50-74,ITF45,2,UNEM_R,99,2024,9.840155,2024
A,TOTAL,TOTAL,Y50-74,ITF45,9,UNEM_R,99,2018,10.341472,2018
A,TOTAL,TOTAL,Y50-74,ITF45,9,UNEM_R,99,2019,10.078626,2019
A,TOTAL,TOTAL,Y50-74,ITF45,9,UNEM_R,99,2020,10.656184,2020
A,TOTAL,TOTAL,Y50-74,ITF45,9,UNEM_R,99,2021,9.692131,2021
A,TOTAL,TOTAL,Y50-74,ITF45,9,UNEM_R,99,2022,8.350706,2022
A,TOTAL,TOTAL,Y50-74,ITF45,9,UNEM_R,99,2023,6.892964,2023
A,TOTAL,TOTAL,Y50-74,ITF45,9,UNEM_R,99,2024,6.434344,2024
A,TOTAL,TOTAL,Y50-74,ITF5,1,UNEM_R,99,2018,5.766059,2018
A,TOTAL,TOTAL,Y50-74,ITF5,1,UNEM_R,99,2019,5.857963,2019
A,TOTAL,TOTAL,Y50-74,ITF5,1,UNEM_R,99,2020,4.327938,2020
A,TOTAL,TOTAL,Y50-74,ITF5,1,UNEM_R,99,2021,2.972682,2021
A,TOTAL,TOTAL,Y50-74,ITF5,1,UNEM_R,99,2022,2.481705,2022
A,TOTAL,TOTAL,Y50-74,ITF5,1,UNEM_R,99,2023,2.928173,2023
A,TOTAL,TOTAL,Y50-74,ITF5,1,UNEM_R,99,2024,2.509777,2024
A,TOTAL,TOTAL,Y50-74,ITF5,2,UNEM_R,99,2018,4.767256,2018
A,TOTAL,TOTAL,Y50-74,ITF5,2,UNEM_R,99,2019,4.302909,2019
A,TOTAL,TOTAL,Y50-74,ITF5,2,UNEM_R,99,2020,4.787907,2020
A,TOTAL,TOTAL,Y50-74,ITF5,2,UNEM_R,99,2021,2.881561,2021
A,TOTAL,TOTAL,Y50-74,ITF5,2,UNEM_R,99,2022,3.058424,2022
A,TOTAL,TOTAL,Y50-74,ITF5,2,UNEM_R,99,2023,4.159703,2023
A,TOTAL,TOTAL,Y50-74,ITF5,2,UNEM_R,99,2024,4.822644,2024
A,TOTAL,TOTAL,Y50-74,ITF5,9,UNEM_R,99,2018,5.396452,2018
A,TOTAL,TOTAL,Y50-74,ITF5,9,UNEM_R,99,2019,5.26823,2019
A,TOTAL,TOTAL,Y50-74,ITF5,9,UNEM_R,99,2020,4.504321,2020
A,TOTAL,TOTAL,Y50-74,ITF5,9,UNEM_R,99,2021,2.9388,2021
A,TOTAL,TOTAL,Y50-74,ITF5,9,UNEM_R,99,2022,2.69866,2022
A,TOTAL,TOTAL,Y50-74,ITF5,9,UNEM_R,99,2023,3.40252,2023
A,TOTAL,TOTAL,Y50-74,ITF5,9,UNEM_R,99,2024,3.412238,2024
A,TOTAL,TOTAL,Y50-74,ITF51,1,UNEM_R,99,2018,5.956989,2018
A,TOTAL,TOTAL,Y50-74,ITF51,1,UNEM_R,99,2019,5.501486,2019
A,TOTAL,TOTAL,Y50-74,ITF51,1,UNEM_R,99,2020,3.619442,2020
A,TOTAL,TOTAL,Y50-74,ITF51,1,UNEM_R,99,2021,2.81652,2021
A,TOTAL,TOTAL,Y50-74,ITF51,1,UNEM_R,99,2022,1.942097,2022
A,TOTAL,TOTAL,Y50-74,ITF51,1,UNEM_R,99,2023,3.240621,2023
A,TOTAL,TOTAL,Y50-74,ITF51,1,UNEM_R,99,2024,2.644356,2024
A,TOTAL,TOTAL,Y50-74,ITF51,2,UNEM_R,99,2018,4.18298,2018
A,TOTAL,TOTAL,Y50-74,ITF51,2,UNEM_R,99,2019,3.717297,2019
A,TOTAL,TOTAL,Y50-74,ITF51,2,UNEM_R,99,2020,5.275628,2020
A,TOTAL,TOTAL,Y50-74,ITF51,2,UNEM_R,99,2021,3.018742,2021
A,TOTAL,TOTAL,Y50-74,ITF51,2,UNEM_R,99,2022,2.709046,2022
A,TOTAL,TOTAL,Y50-74,ITF51,2,UNEM_R,99,2023,5.111069,2023
A,TOTAL,TOTAL,Y50-74,ITF51,2,UNEM_R,99,2024,4.941901,2024
A,TOTAL,TOTAL,Y50-74,ITF51,9,UNEM_R,99,2018,5.292227,2018
A,TOTAL,TOTAL,Y50-74,ITF51,9,UNEM_R,99,2019,4.834601,2019
A,TOTAL,TOTAL,Y50-74,ITF51,9,UNEM_R,99,2020,4.237388,2020
A,TOTAL,TOTAL,Y50-74,ITF51,9,UNEM_R,99,2021,2.894703,2021
A,TOTAL,TOTAL,Y50-74,ITF51,9,UNEM_R,99,2022,2.231678,2022
A,TOTAL,TOTAL,Y50-74,ITF51,9,UNEM_R,99,2023,3.947509,2023
A,TOTAL,TOTAL,Y50-74,ITF51,9,UNEM_R,99,2024,3.523113,2024
A,TOTAL,TOTAL,Y50-74,ITF52,1,UNEM_R,99,2018,5.40997,2018
A,TOTAL,TOTAL,Y50-74,ITF52,1,UNEM_R,99,2019,6.527492,2019
A,TOTAL,TOTAL,Y50-74,ITF52,1,UNEM_R,99,2020,5.706273,2020
A,TOTAL,TOTAL,Y50-74,ITF52,1,UNEM_R,99,2021,3.279075,2021
A,TOTAL,TOTAL,Y50-74,ITF52,1,UNEM_R,99,2022,3.54568,2022
A,TOTAL,TOTAL,Y50-74,ITF52,1,UNEM_R,99,2023,2.283323,2023
A,TOTAL,TOTAL,Y50-74,ITF52,1,UNEM_R,99,2024,2.257636,2024
A,TOTAL,TOTAL,Y50-74,ITF52,2,UNEM_R,99,2018,5.916625,2018
A,TOTAL,TOTAL,Y50-74,ITF52,2,UNEM_R,99,2019,5.333579,2019
A,TOTAL,TOTAL,Y50-74,ITF52,2,UNEM_R,99,2020,3.948918,2020
A,TOTAL,TOTAL,Y50-74,ITF52,2,UNEM_R,99,2021,2.607785,2021
A,TOTAL,TOTAL,Y50-74,ITF52,2,UNEM_R,99,2022,3.762064,2022
A,TOTAL,TOTAL,Y50-74,ITF52,2,UNEM_R,99,2023,2.332098,2023
A,TOTAL,TOTAL,Y50-74,ITF52,2,UNEM_R,99,2024,4.612864,2024
A,TOTAL,TOTAL,Y50-74,ITF52,9,UNEM_R,99,2018,5.592421,2018
A,TOTAL,TOTAL,Y50-74,ITF52,9,UNEM_R,99,2019,6.063001,2019
A,TOTAL,TOTAL,Y50-74,ITF52,9,UNEM_R,99,2020,4.999271,2020
A,TOTAL,TOTAL,Y50-74,ITF52,9,UNEM_R,99,2021,3.022248,2021
A,TOTAL,TOTAL,Y50-74,ITF52,9,UNEM_R,99,2022,3.626694,2022
A,TOTAL,TOTAL,Y50-74,ITF52,9,UNEM_R,99,2023,2.29914,2023
A,TOTAL,TOTAL,Y50-74,ITF52,9,UNEM_R,99,2024,3.207055,2024
A,TOTAL,TOTAL,Y50-74,ITF6,1,UNEM_R,99,2018,13.745241,2018
A,TOTAL,TOTAL,Y50-74,ITF6,1,UNEM_R,99,2019,13.664155,2019
A,TOTAL,TOTAL,Y50-74,ITF6,1,UNEM_R,99,2020,10.309508,2020
A,TOTAL,TOTAL,Y50-74,ITF6,1,UNEM_R,99,2021,9.196217,2021
A,TOTAL,TOTAL,Y50-74,ITF6,1,UNEM_R,99,2022,6.866253,2022
A,TOTAL,TOTAL,Y50-74,ITF6,1,UNEM_R,99,2023,7.910095,2023
A,TOTAL,TOTAL,Y50-74,ITF6,1,UNEM_R,99,2024,6.926971,2024
A,TOTAL,TOTAL,Y50-74,ITF6,2,UNEM_R,99,2018,8.905354,2018
A,TOTAL,TOTAL,Y50-74,ITF6,2,UNEM_R,99,2019,8.947078,2019
A,TOTAL,TOTAL,Y50-74,ITF6,2,UNEM_R,99,2020,12.936991,2020
A,TOTAL,TOTAL,Y50-74,ITF6,2,UNEM_R,99,2021,10.822333,2021
A,TOTAL,TOTAL,Y50-74,ITF6,2,UNEM_R,99,2022,7.831751,2022
A,TOTAL,TOTAL,Y50-74,ITF6,2,UNEM_R,99,2023,9.633642,2023
A,TOTAL,TOTAL,Y50-74,ITF6,2,UNEM_R,99,2024,6.474812,2024
A,TOTAL,TOTAL,Y50-74,ITF6,9,UNEM_R,99,2018,11.995478,2018
A,TOTAL,TOTAL,Y50-74,ITF6,9,UNEM_R,99,2019,12.031228,2019
A,TOTAL,TOTAL,Y50-74,ITF6,9,UNEM_R,99,2020,11.231961,2020
A,TOTAL,TOTAL,Y50-74,ITF6,9,UNEM_R,99,2021,9.804602,2021
A,TOTAL,TOTAL,Y50-74,ITF6,9,UNEM_R,99,2022,7.200303,2022
A,TOTAL,TOTAL,Y50-74,ITF6,9,UNEM_R,99,2023,8.548417,2023
A,TOTAL,TOTAL,Y50-74,ITF6,9,UNEM_R,99,2024,6.760677,2024
