ANNO_SOLARE;TIPO_ISTITUTO;Area_Istituto;NOME_ISTITUTO;COMUNE_ISTITUTO;COD_ISTITUTO;REGIONE_ISTITUTO;TIPO_CORSO;CLASSE_ETA';DIPLOMATI
2013;Accademia di Belle Arti;Area Artistica;;BOLOGNA;7195;EMILIA ROMAGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;3
2013;Accademia di Belle Arti;Area Artistica;;CARRARA;7213;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;47
2013;Accademia di Belle Arti;Area Artistica;;CARRARA;7213;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;24
2013;Accademia di Belle Arti;Area Artistica;;CARRARA;7213;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;14
2013;Accademia di Belle Arti;Area Artistica;;CARRARA;7213;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;3
2013;Accademia di Belle Arti;Area Artistica;;CARRARA;7213;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;15
2013;Accademia di Belle Arti;Area Artistica;;CARRARA;7213;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;13
2013;Accademia di Belle Arti;Area Artistica;;CARRARA;7213;TOSCANA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2013;Accademia di Belle Arti;Area Artistica;;CATANIA;7292;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;200
2013;Accademia di Belle Arti;Area Artistica;;CATANIA;7292;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;70
2013;Accademia di Belle Arti;Area Artistica;;CATANIA;7292;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;16
2013;Accademia di Belle Arti;Area Artistica;;CATANIA;7292;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;24
2013;Accademia di Belle Arti;Area Artistica;;CATANIA;7292;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;95
2013;Accademia di Belle Arti;Area Artistica;;CATANIA;7292;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;16
2013;Accademia di Belle Arti;Area Artistica;;CATANZARO;7212;CALABRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;1
2013;Accademia di Belle Arti;Area Artistica;;CATANZARO;7212;CALABRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;17
2013;Accademia di Belle Arti;Area Artistica;;CATANZARO;7212;CALABRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;6
2013;Accademia di Belle Arti;Area Artistica;;CATANZARO;7212;CALABRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;6
2013;Accademia di Belle Arti;Area Artistica;;CATANZARO;7212;CALABRIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;8
2013;Accademia di Belle Arti;Area Artistica;;FIRENZE;7243;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;80
2013;Accademia di Belle Arti;Area Artistica;;FIRENZE;7243;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;44
2013;Accademia di Belle Arti;Area Artistica;;FIRENZE;7243;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;20
2013;Accademia di Belle Arti;Area Artistica;;FIRENZE;7243;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2013;Accademia di Belle Arti;Area Artistica;;FIRENZE;7243;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;42
2013;Accademia di Belle Arti;Area Artistica;;FIRENZE;7243;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;18
2013;Accademia di Belle Arti;Area Artistica;;FIRENZE;7243;TOSCANA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;29
2013;Accademia di Belle Arti;Area Artistica;;FIRENZE;7243;TOSCANA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;19
2013;Accademia di Belle Arti;Area Artistica;;FIRENZE;7243;TOSCANA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;9
2013;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;AFAM_Corso Diploma accademico 1L;fino a 19 anni;1
2013;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;43
2013;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;5
2013;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;12
2013;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;20
2013;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;11
2013;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;18
2013;Accademia di Belle Arti;Area Artistica;;FOGGIA;7245;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;2
2013;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;50
2013;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;25
2013;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2013;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;2
2013;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;7
2013;Accademia di Belle Arti;Area Artistica;;FROSINONE;7310;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;4
2013;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;13
2013;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;22
2013;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;8
2013;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;11
2013;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;16
2013;Accademia di Belle Arti;Area Artistica;;L'AQUILA;7237;ABRUZZO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;2
2013;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;42
2013;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;31
2013;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2013;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;8
2013;Accademia di Belle Arti;Area Artistica;;LECCE;7321;PUGLIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;16
2013;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;81
2013;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;27
2013;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2013;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;2
2013;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;18
2013;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;9
2013;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;da 25 a 29 anni;4
2013;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;30 anni e oltre;8
2013;Accademia di Belle Arti;Area Artistica;;MACERATA;7297;MARCHE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2013;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;465
2013;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;50
2013;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;35
2013;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;54
2013;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;111
2013;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;31
2013;Accademia di Belle Arti;Area Artistica;BRERA;MILANO;7299;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;3
2013;Accademia di Belle Arti;Area Artistica;;NAPOLI;7316;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;233
2013;Accademia di Belle Arti;Area Artistica;;NAPOLI;7316;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;56
2013;Accademia di Belle Arti;Area Artistica;;NAPOLI;7316;CAMPANIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;14
2013;Accademia di Belle Arti;Area Artistica;;NAPOLI;7316;CAMPANIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;27
2013;Accademia di Belle Arti;Area Artistica;;NAPOLI;7316;CAMPANIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;102
2013;Accademia di Belle Arti;Area Artistica;;NAPOLI;7316;CAMPANIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;20
2013;Accademia di Belle Arti;Area Artistica;;PALERMO;7219;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;72
2013;Accademia di Belle Arti;Area Artistica;;PALERMO;7219;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;74
2013;Accademia di Belle Arti;Area Artistica;;PALERMO;7219;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;15
2013;Accademia di Belle Arti;Area Artistica;;PALERMO;7219;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;27
2013;Accademia di Belle Arti;Area Artistica;;PALERMO;7219;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;13
2013;Accademia di Belle Arti;Area Artistica;;PALERMO;7219;SICILIA;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;da 25 a 29 anni;6
2013;Accademia di Belle Arti;Area Artistica;;PALERMO;7219;SICILIA;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;30 anni e oltre;25
2013;Accademia di Belle Arti;Area Artistica;;PALERMO;7219;SICILIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2013;Accademia di Belle Arti;Area Artistica;;REGGIO CALABRIA;7194;CALABRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;30
2013;Accademia di Belle Arti;Area Artistica;;REGGIO CALABRIA;7194;CALABRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;15
2013;Accademia di Belle Arti;Area Artistica;;REGGIO CALABRIA;7194;CALABRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;8
2013;Accademia di Belle Arti;Area Artistica;;REGGIO CALABRIA;7194;CALABRIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;18
2013;Accademia di Belle Arti;Area Artistica;;REGGIO CALABRIA;7194;CALABRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;16
2013;Accademia di Belle Arti;Area Artistica;;REGGIO CALABRIA;7194;CALABRIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;7
2013;Accademia di Belle Arti;Area Artistica;;ROMA;7295;LAZIO;AFAM_Corso Diploma accademico 1L;fino a 19 anni;1
2013;Accademia di Belle Arti;Area Artistica;;ROMA;7295;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;90
2013;Accademia di Belle Arti;Area Artistica;;ROMA;7295;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;44
2013;Accademia di Belle Arti;Area Artistica;;ROMA;7295;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;40
2013;Accademia di Belle Arti;Area Artistica;;ROMA;7295;LAZIO;AFAM_Corso Diploma accademico 2L;fino a 19 anni;1
2013;Accademia di Belle Arti;Area Artistica;;ROMA;7295;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;3
2013;Accademia di Belle Arti;Area Artistica;;ROMA;7295;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;52
2013;Accademia di Belle Arti;Area Artistica;;ROMA;7295;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;21
2013;Accademia di Belle Arti;Area Artistica;;ROMA;7295;LAZIO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;2
2013;Accademia di Belle Arti;Area Artistica;;ROMA;7295;LAZIO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;16
2013;Accademia di Belle Arti;Area Artistica;;ROMA;7295;LAZIO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;6
2013;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;6
2013;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;15
2013;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;10
2013;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;1
2013;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;4
2013;Accademia di Belle Arti;Area Artistica;Mario Sironi;SASSARI;7240;SARDEGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;4
2013;Accademia di Belle Arti;Area Artistica;ALBERTINA;TORINO;7334;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;145
2013;Accademia di Belle Arti;Area Artistica;ALBERTINA;TORINO;7334;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;39
2013;Accademia di Belle Arti;Area Artistica;ALBERTINA;TORINO;7334;PIEMONTE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;22
2013;Accademia di Belle Arti;Area Artistica;ALBERTINA;TORINO;7334;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;6
2013;Accademia di Belle Arti;Area Artistica;ALBERTINA;TORINO;7334;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;48
2013;Accademia di Belle Arti;Area Artistica;ALBERTINA;TORINO;7334;PIEMONTE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;10
2013;Accademia di Belle Arti;Area Artistica;ALBERTINA;TORINO;7334;PIEMONTE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2013;Accademia di Belle Arti;Area Artistica;ALBERTINA;TORINO;7334;PIEMONTE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2013;Accademia di Belle Arti;Area Artistica;;URBINO (PU);7318;MARCHE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;59
2013;Accademia di Belle Arti;Area Artistica;;URBINO (PU);7318;MARCHE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;12
2013;Accademia di Belle Arti;Area Artistica;;URBINO (PU);7318;MARCHE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2013;Accademia di Belle Arti;Area Artistica;;URBINO (PU);7318;MARCHE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;6
2013;Accademia di Belle Arti;Area Artistica;;URBINO (PU);7318;MARCHE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;21
2013;Accademia di Belle Arti;Area Artistica;;URBINO (PU);7318;MARCHE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;9
2013;Accademia di Belle Arti;Area Artistica;;VENEZIA;7196;VENETO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;114
2013;Accademia di Belle Arti;Area Artistica;;VENEZIA;7196;VENETO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;29
2013;Accademia di Belle Arti;Area Artistica;;VENEZIA;7196;VENETO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;19
2013;Accademia di Belle Arti;Area Artistica;;VENEZIA;7196;VENETO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;19
2013;Accademia di Belle Arti;Area Artistica;;VENEZIA;7196;VENETO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;39
2013;Accademia di Belle Arti;Area Artistica;;VENEZIA;7196;VENETO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;23
2013;Accademia Legalmente Riconosciuta;Area Artistica;Michelangelo;AGRIGENTO;7217;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;5
2013;Accademia Legalmente Riconosciuta;Area Artistica;Michelangelo;AGRIGENTO;7217;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;33
2013;Accademia Legalmente Riconosciuta;Area Artistica;Michelangelo;AGRIGENTO;7217;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;31
2013;Accademia Legalmente Riconosciuta;Area Artistica;Carrara;BERGAMO;7313;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;7
2013;Accademia Legalmente Riconosciuta;Area Artistica;Carrara;BERGAMO;7313;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;8
2013;Accademia Legalmente Riconosciuta;Area Artistica;Carrara;BERGAMO;7313;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2013;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;114
2013;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;266
2013;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;89
2013;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;21
2013;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;7
2013;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;18
2013;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;6
2013;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;5
2013;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;31
2013;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;18
2013;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2013;Accademia Legalmente Riconosciuta;Area Artistica;"""Santagiulia""";BRESCIA;7228;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2013;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2013;Accademia Legalmente Riconosciuta;Area Artistica;Libera Accademia di Belle Arti - LABA;BRESCIA;7296;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;2
2013;Accademia Legalmente Riconosciuta;Area Artistica;Nike;CATANIA;7230;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;5
2013;Accademia Legalmente Riconosciuta;Area Artistica;Nike;CATANIA;7230;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;3
2013;Accademia Legalmente Riconosciuta;Area Artistica;Nike;CATANIA;7230;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;4
2013;Accademia Legalmente Riconosciuta;Area Artistica;Aldo Galli;COMO;7231;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;10
2013;Accademia Legalmente Riconosciuta;Area Artistica;Aldo Galli;COMO;7231;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;1
2013;Accademia Legalmente Riconosciuta;Area Artistica;Aldo Galli;COMO;7231;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;2
2013;Accademia Legalmente Riconosciuta;Area Artistica;Aldo Galli;COMO;7231;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;2
2013;Accademia Legalmente Riconosciuta;Area Artistica;Aldo Galli;COMO;7231;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;4
2013;Accademia Legalmente Riconosciuta;Area Artistica;Aldo Galli;COMO;7231;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;3
2013;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;53
2013;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;8
2013;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;AFAM_Corso Diploma accademico 1L;30 anni e oltre;5
2013;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;16
2013;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;8
2013;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;4
2013;Accademia Legalmente Riconosciuta;Area Artistica;;CUNEO;7336;PIEMONTE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2013;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;33
2013;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;18
2013;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;6
2013;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;2
2013;Accademia Legalmente Riconosciuta;Area Artistica;Acc. Ligustica;GENOVA;7267;LIGURIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2013;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;209
2013;Accademia Legalmente Riconosciuta;Area Artistica;"""A.C.M.E""";MILANO;7308;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;8
2013;Accademia Legalmente Riconosciuta;Area Artistica;"""A.C.M.E""";MILANO;7308;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;14
2013;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;175
2013;Accademia Legalmente Riconosciuta;Area Artistica;"""A.C.M.E""";MILANO;7308;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2013;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;20
2013;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;33
2013;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;12
2013;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;da 25 a 29 anni;11
2013;Accademia Legalmente Riconosciuta;Area Artistica;Nuova Accademia di Belle Arti;MILANO;7232;LOMBARDIA;AFAM_Corso Diploma accademico Perfez./Master/Specializz.;30 anni e oltre;5
2013;Accademia Legalmente Riconosciuta;Area Artistica;"""A.C.M.E""";NOVARA;7221;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;13
2013;Accademia Legalmente Riconosciuta;Area Artistica;"""A.C.M.E""";NOVARA;7221;PIEMONTE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;8
