ANNO_SOLARE;TIPO_ISTITUTO;Area_Istituto;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;TIPO_CORSO;CLASSE_ETA';DIPLOMATI
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;P.I. Tchaikovsky;NOCERA TERINESE (CZ);54179;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;2
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;8
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;10
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;11
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;8
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;32
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;2
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Pierluigi da Palestrina;CAGLIARI;7320 ;SARDEGNA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;4
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;9
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;14
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;7
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;10
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Pietro Mascagni;LIVORNO;54172;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;8
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;19
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;6
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;7
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;18
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Politecnico delle Arti Gaetano Donizetti - Giacomo Carrara di BERGAMO  (area musicale);BERGAMO;54190;LOMBARDIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;2
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;R. Franci;SIENA;54174;TOSCANA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;R. Franci;SIENA;54174;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;13
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;R. Franci;SIENA;54174;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;2
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;R. Franci;SIENA;54174;TOSCANA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;4
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;R. Franci;SIENA;54174;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;8
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;R. Franci;SIENA;54174;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;2
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;3
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;73
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;32
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;26
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;25
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;46
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;43
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;6
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;S. Pietro a Majella;NAPOLI;7222 ;CAMPANIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;5
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;4
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;69
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;33
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;21
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;28
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;98
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;82
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;4
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;2
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Santa Cecilia;ROMA;7309 ;LAZIO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;3
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;4
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;38
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;23
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;12
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;14
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;20
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;24
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Stanislao Giacomantonio;COSENZA;7209 ;CALABRIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 25 a 29 anni;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;4
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;15
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;12
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;6
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;18
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;16
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;17
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);da 20 a 24 anni;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa;LECCE;7239 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;2
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa (sezione staccata);LECCE - CEGLIE MESSAPICA (BR);49350;PUGLIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa (sezione staccata);LECCE - CEGLIE MESSAPICA (BR);49350;PUGLIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Tito Schipa (sezione staccata);LECCE - CEGLIE MESSAPICA (BR);49350;PUGLIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano;FOGGIA;7322 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano;FOGGIA;7322 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;26
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano;FOGGIA;7322 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;9
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano;FOGGIA;7322 ;PUGLIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;4
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano;FOGGIA;7322 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;8
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano;FOGGIA;7322 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;13
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano;FOGGIA;7322 ;PUGLIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;7
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano (sezione staccata);FOGGIA - RODI GARGANICO (FG);7328 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;3
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano (sezione staccata);FOGGIA - RODI GARGANICO (FG);7328 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;14
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano (sezione staccata);FOGGIA - RODI GARGANICO (FG);7328 ;PUGLIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;5
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano (sezione staccata);FOGGIA - RODI GARGANICO (FG);7328 ;PUGLIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;6
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano (sezione staccata);FOGGIA - RODI GARGANICO (FG);7328 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;8
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano (sezione staccata);FOGGIA - RODI GARGANICO (FG);7328 ;PUGLIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;6
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano (sezione staccata);FOGGIA - RODI GARGANICO (FG);7328 ;PUGLIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;3
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Umberto Giordano (sezione staccata);FOGGIA - RODI GARGANICO (FG);7328 ;PUGLIA;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Vincenzo Bellini;CALTANISSETTA;54185;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;16
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Vincenzo Bellini;CALTANISSETTA;54185;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;6
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Vincenzo Bellini;CALTANISSETTA;54185;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Vincenzo Bellini;CALTANISSETTA;54185;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;17
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Vincenzo Bellini;CALTANISSETTA;54185;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;12
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Vincenzo Bellini;CALTANISSETTA;54185;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Vincenzo Bellini;CATANIA;54170;SICILIA;AFAM_Corso Diploma accademico 1L;da 18 a 19 anni;5
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Vincenzo Bellini;CATANIA;54170;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;55
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Vincenzo Bellini;CATANIA;54170;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;13
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Vincenzo Bellini;CATANIA;54170;SICILIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;8
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Vincenzo Bellini;CATANIA;54170;SICILIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;24
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Vincenzo Bellini;CATANIA;54170;SICILIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;32
2022;Conservatorio di Musica statale;Area Musicale/Coreutica;Vincenzo Bellini;CATANIA;54170;SICILIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;17
2022;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;15
2022;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;7
2022;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;2
2022;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2022;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;3
2022;Istituto Musicale Pareggiato;Area Musicale/Coreutica;della VALLE D'AOSTA;AOSTA;7265 ;VALLE D'AOSTA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;3
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;16
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;5
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;24
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;10
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;FAENZA (RA);7303 ;EMILIA ROMAGNA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;14
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;10
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;18
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;FIRENZE;7197 ;TOSCANA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;11
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;21
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 1L;30 anni e oltre;1
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;2
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;PESCARA;34050;ABRUZZO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;3
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;ROMA;7241 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;73
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;ROMA;7241 ;LAZIO;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;17
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;ROMA;7241 ;LAZIO;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;21
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;ROMA;7241 ;LAZIO;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;ROMA;7241 ;LAZIO;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;2
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;18
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;6
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;49
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Diploma accademico 2L;30 anni e oltre;6
2022;Istituto superiore per le Industrie Artistiche;Area Artistica;;URBINO (PU);7252 ;MARCHE;AFAM_Corso Vecchio Ordinamento (ad esaurim.);30 anni e oltre;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia ABADIR di Sant'Agata Li Battiati;S.AGATA LI BATTIATI (CT);7236 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;12
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia ABADIR di Sant'Agata Li Battiati;S.AGATA LI BATTIATI (CT);7236 ;SICILIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;4
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;34890;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;33
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia della Moda di MILANO (sede decentrata dell'Accademia della Moda di NAPOLI);MILANO;34890;LOMBARDIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;5
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia della Moda di NAPOLI;NAPOLI;16006;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;16
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia della Moda di NAPOLI;NAPOLI;16006;CAMPANIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;119
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia della Moda di NAPOLI;NAPOLI;16006;CAMPANIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;15
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia della Moda di NAPOLI;NAPOLI;16006;CAMPANIA;AFAM_Corso Diploma accademico 2L;da 20 a 24 anni;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia della Moda di NAPOLI;NAPOLI;16006;CAMPANIA;AFAM_Corso Diploma accademico 2L;da 25 a 29 anni;8
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia della Moda di NAPOLI;NAPOLI;16006;CAMPANIA;AFAM_Corso Diploma accademico 2L;30 anni e oltre;1
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Belle Arti G.B. Tiepolo di UDINE;UDINE;30559;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;25
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Belle Arti G.B. Tiepolo di UDINE;UDINE;30559;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;da 25 a 29 anni;6
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Belle Arti G.B. Tiepolo di UDINE;UDINE;30559;FRIULI VENEZIA GIULIA;AFAM_Corso Diploma accademico 1L;30 anni e oltre;3
2022;Istituzione autorizzata a rilasciare titoli AFAM (art.11 DPR 8.7.2005, n.212);Area Artistica;Accademia di Belle Arti Michelangelo di AGRIGENTO;AGRIGENTO;35471;SICILIA;AFAM_Corso Diploma accademico 1L;da 20 a 24 anni;10
