ANNO_SOLARE;TIPO_ISTITUTO;AREA_ISTITUTO;NOME_ISTITUTO;COMUNE_SEDE;COD_ISTITUTO;REGIONE_ISTITUTO;AREA_CORSO;TIPO_CORSO;SCUOLA_AGGREGAZIONE;CLASSE;CORSO;GENERE;DIPLOMATI
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giacomo Puccini;LA SPEZIA;7246;LIGURIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;;Violino;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giacomo Puccini;LA SPEZIA;7246;LIGURIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLONCELLO;;Violoncello;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giacomo Puccini;LA SPEZIA;7246;LIGURIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;COMPOSIZIONE;;Composizione;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205;MARCHE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205;MARCHE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;M;3
2017;Conservatorio di Musica;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205;MARCHE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;F;4
2017;Conservatorio di Musica;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205;MARCHE;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;FLAUTO;;Flauto;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205;MARCHE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;Pianoforte;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205;MARCHE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;CLAVICEMBALO;;Clavicembalo;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205;MARCHE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;Violino;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Gioacchino Rossini;PESARO (PU);7205;MARCHE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;MUSICA CORALE E DIREZIONE DI CORO;;Direzione di coro;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovambattista Pergolesi;FERMO;7203;MARCHE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;M;2
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovambattista Pergolesi;FERMO;7203;MARCHE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;2
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovambattista Pergolesi;FERMO;7203;MARCHE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;MUSICA VOCALE DA CAMERA;DCPL35;Musica vocale da camera;F;2
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovambattista Pergolesi;FERMO;7203;MARCHE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;M;5
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovambattista Pergolesi;FERMO;7203;MARCHE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;F;4
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovambattista Pergolesi;FERMO;7203;MARCHE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;Pianoforte;F;2
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovambattista Pergolesi;FERMO;7203;MARCHE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;;Accompagnatore e Collaboratore al pianoforte;F;2
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovambattista Pergolesi;FERMO;7203;MARCHE;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;;Pianoforte;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovambattista Pergolesi;FERMO;7203;MARCHE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;Chitarra;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Vecchio Ordinamento (ad esaurim.);CANTO;;Canto;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;3
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;F;5
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA DA CAMERA;;Musica da camera;F;2
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;MUSICA ELETTRONICA;;Musica Elettronica: - Ind. Composizione audiovisiva e Sound design;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FLAUTO;DCPL27;Flauto;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;Chitarra;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;;Violino;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLONCELLO;;Violoncello;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giovan B. Martini;BOLOGNA;7199;EMILIA ROMAGNA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;Composizione;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Girolamo Frescobaldi;FERRARA;7258;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;4
2017;Conservatorio di Musica;Area Musicale/Coreutica;Girolamo Frescobaldi;FERRARA;7258;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Girolamo Frescobaldi;FERRARA;7258;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;F;2
2017;Conservatorio di Musica;Area Musicale/Coreutica;Girolamo Frescobaldi;FERRARA;7258;EMILIA ROMAGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;;Canto Jazz;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Girolamo Frescobaldi;FERRARA;7258;EMILIA ROMAGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;Pianoforte;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Girolamo Frescobaldi;FERRARA;7258;EMILIA ROMAGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;Pianoforte;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Girolamo Frescobaldi;FERRARA;7258;EMILIA ROMAGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;;Accompagnatore e Collaboratore al pianoforte;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Girolamo Frescobaldi;FERRARA;7258;EMILIA ROMAGNA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;CHITARRA;;Chitarra;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Nicolini;PIACENZA;7287;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Nicolini;PIACENZA;7287;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Nicolini;PIACENZA;7287;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;F;3
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Nicolini;PIACENZA;7287;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA DA CAMERA;;Musica da camera;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Nicolini;PIACENZA;7287;EMILIA ROMAGNA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA DA CAMERA;;Musica da camera;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Nicolini;PIACENZA;7287;EMILIA ROMAGNA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL40;Pianoforte Jazz;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Nicolini;PIACENZA;7287;EMILIA ROMAGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;ORGANO E COMPOSIZIONE ORGANISTICA;DCPL38;Organo;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Nicolini;PIACENZA;7287;EMILIA ROMAGNA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;Pianoforte;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Nicolini;PIACENZA;7287;EMILIA ROMAGNA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;MUSICA DA CAMERA;;Musica da camera - indirizzo strumentale;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Tartini;TRIESTE;7289;FRIULI VENEZIA GIULIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Tartini;TRIESTE;7289;FRIULI VENEZIA GIULIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Tartini;TRIESTE;7289;FRIULI VENEZIA GIULIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;F;3
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Tartini;TRIESTE;7289;FRIULI VENEZIA GIULIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;;Jazz;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Tartini;TRIESTE;7289;FRIULI VENEZIA GIULIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;FLAUTO;DCPL27;Flauto;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Tartini;TRIESTE;7289;FRIULI VENEZIA GIULIA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;FLAUTO;;Flauto;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Tartini;TRIESTE;7289;FRIULI VENEZIA GIULIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;STRUMENTI A PERCUSSIONE;DCPL44;Strumenti a percussione;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Tartini;TRIESTE;7289;FRIULI VENEZIA GIULIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;;Accompagnatore e Collaboratore al pianoforte;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Tartini;TRIESTE;7289;FRIULI VENEZIA GIULIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;STRUMENTI A PERCUSSIONE;;Strumenti a percussione;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Tartini;TRIESTE;7289;FRIULI VENEZIA GIULIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;Chitarra;M;3
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Tartini;TRIESTE;7289;FRIULI VENEZIA GIULIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLONCELLO;;Violoncello;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;COMO;7304;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;M;6
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;COMO;7304;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;F;6
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;COMO;7304;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;;Pianoforte;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;4
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;MUSICA VOCALE DA CAMERA;DCPL35;Musica vocale da camera;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;MUSICA VOCALE DA CAMERA;DCPL35;Musica vocale da camera;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico di Perfezionamento/Master;Musica vocale da camera;;Repertorio vocale da camera italiano tra Otto e Novecento - master II livello;F;2
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;M;17
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;F;30
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA VOCALE DA CAMERA;;Musica vocale da camera;F;4
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;;Contrabbasso Jazz;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 1L;SAXOFONO;DCPL41;Saxofono;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;CLARINETTO;;Clarinetto;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;FLAUTO;;Flauto;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Vecchio Ordinamento (ad esaurim.);PIANOFORTE;;Pianoforte;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;;Maestro collaboratore;F;5
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;;Pianoforte;M;2
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;;Pianoforte;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLA;DCPL52;Viola;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;Violino;F;2
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL55;Violino barocco;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLA;;Viola;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;COMPOSIZIONE;DCPL15;Composizione - Ind. Musicologico;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;MILANO;7250;LOMBARDIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;DIREZIONE D'ORCHESTRA;;Direzione d'Orchestra;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;MUSICA VOCALE DA CAMERA;DCPL35;Musica vocale da camera - Ind. Cantanti;F;2
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;MUSICA ELETTRONICA;;Discipline musicali a indirizzo tecnologico - Spettacolo lirico e musicale;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;Chitarra;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;VIOLINO;DCPL54;Violino;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLINO;;Violino;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Giuseppe Verdi;TORINO;7311;PIEMONTE;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;VIOLONCELLO;;Violoncello;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317;PIEMONTE;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Guido Cantelli;NOVARA;7317;PIEMONTE;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 2L;DISCIPLINE MUSICALI;;Strumenti antichi;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;CLARINETTO;;Clarinetto;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;;Pianoforte;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;Strumenti ad arco e a corda;AFAM_Corso Vecchio Ordinamento (ad esaurim.);VIOLINO;;Violino;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 1L;CHITARRA;DCPL09;Chitarra;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Jacopo Tomadini;UDINE;7335;FRIULI VENEZIA GIULIA;Strumenti ad arco e a corda;AFAM_Corso Diploma accademico 2L;CHITARRA;;Chitarra;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;F;2
2017;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL08;Canto rinascimentale barocco;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;M;4
2017;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;F;7
2017;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Regia del Teatro Musicale;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Musica antica;AFAM_Corso Diploma accademico 2L;DISCIPLINE MUSICALI;;Musica Antica;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 1L;JAZZ;DCPL40;Pianoforte Jazz;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Nuove tecnologie e linguaggi musicali;AFAM_Corso Diploma accademico 2L;JAZZ;;Jazz;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Licinio Refice;FROSINONE;7331;LAZIO;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 2L;PIANOFORTE;;Pianoforte;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;M;2
2017;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA DA CAMERA;;Musica da camera;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA DA CAMERA;;Musica da camera;F;3
2017;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico di Perfezionamento/Master;CORNO;;Corno solistico - master I livello;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Strumenti a fiato;AFAM_Corso Diploma accademico 2L;SAXOFONO;;Saxofono;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Strumenti a tastiera e a percussione;AFAM_Corso Diploma accademico 1L;PIANOFORTE;DCPL39;Pianoforte;F;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio;BRESCIA;7300;LOMBARDIA;Teoria e analisi, composizione e direzione;AFAM_Corso Diploma accademico 1L;DIREZIONE D'ORCHESTRA;DCPL22;Direzione d'Orchestra;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;CANTO;DCPL06;Canto;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 1L;MUSICA VOCALE DA CAMERA;DCPL35;Musica vocale da camera;F;3
2017;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;CANTO;;Canto;M;1
2017;Conservatorio di Musica;Area Musicale/Coreutica;Luca Marenzio (sezione staccata);BRESCIA - DARFO BOARIO TERME (BS);7242;LOMBARDIA;Canto e teatro musicale;AFAM_Corso Diploma accademico 2L;MUSICA VOCALE DA CAMERA;;Musica vocale da camera;M;1
