Title: ,"School year in Europe: Recommended compulsory instruction time and holidays, 2024/2025",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,:,not available
BE_fr,,2024/2025,ISCED 1,Social sciences,295,0.05952380952380952,+ flexibility,"In grade 6 (ISCED 1), social sciences is a compulsory subject area with time flexibility; thus, the instruction time for this grade is not included."
BE_fr,,2024/2025,ISCED 24,Social sciences,236,0.13333333333333333,,-
BE_fr,,2024/2025,ISCED 1_24,Social sciences,531,0.07894736842105263,+ flexibility,"In grade 6 (ISCED 1), social sciences is a compulsory subject area with time flexibility; thus, the instruction time for this grade is not included."
BE_nl,,2024/2025,ISCED 1,Social sciences,0,0,flexibility,-
BE_nl,,2024/2025,ISCED 24,Social sciences,0,0,flexibility,-
BE_nl,,2024/2025,ISCED 1_24,Social sciences,0,0,flexibility,-
BG,,2024/2025,ISCED 1,Social sciences,102.68,0.0506306643918699,<-,Instruction time for social sciences in grades 1 and 2 (ISCED 1) includes that for natural sciences.
BG,,2024/2025,ISCED 24,Social sciences,277.34000000000003,0.12500112678595576,,-
BG,,2024/2025,ISCED 1_24,Social sciences,380.02000000000004,0.08948553236380079,<-,Instruction time for social sciences in grades 1 and 2 (ISCED 1) includes that for natural sciences.
CH,,2024/2025,ISCED 1,Social sciences,0,0,flexibility,-
CH,,2024/2025,ISCED 24,Social sciences,0,0,flexibility,-
CH,,2024/2025,ISCED 1_24,Social sciences,0,0,flexibility,-
CY,,2024/2025,ISCED 1,Social sciences,453.33333333333326,0.09523809523809522,,-
CY,,2024/2025,ISCED 24,Social sciences,154.84,0.06140350877192982,,-
CY,,2024/2025,ISCED 1_24,Social sciences,608.1733333333333,0.0835210189589948,,-
CZ,,2024/2025,ISCED 1,Social sciences,0,0,see notes,"At ISCED 1, social sciences is integrated into natural sciences."
CZ,,2024/2025,ISCED 24,Social sciences,283.5,0.08196721311475409,->,"At ISCED 24, geography – classified as social science according to the definitions – is integrated into natural sciences."
CZ,,2024/2025,ISCED 1_24,Social sciences,283.5,0.041666666666666664,->,"At ISCED 1, social sciences is integrated into natural sciences. 
At ISCED 24, geography – classified as social science according to the definitions – is integrated into natural sciences."
DE,,2024/2025,ISCED 1,Social sciences,183.62875793290317,0.06330574983906403,,-
DE,,2024/2025,ISCED 24,Social sciences,533.9907741235337,0.12047714355832152,,-
DE,,2024/2025,ISCED 1_24,Social sciences,717.6195320564368,0.09786213508371631,,-
DK,,2024/2025,ISCED 1,Social sciences,210,0.03,,-
DK,,2024/2025,ISCED 24,Social sciences,300,0.08333333333333333,,-
DK,,2024/2025,ISCED 1_24,Social sciences,510,0.048113207547169815,,-
EE,,2024/2025,ISCED 1,Social sciences,210,0.052980132450331126,,-
EE,,2024/2025,ISCED 24,Social sciences,262.5,0.10638297872340426,->,"At ISCED 24, geography – classified as social science according to the definitions – is integrated into natural sciences."
EE,,2024/2025,ISCED 1_24,Social sciences,472.5,0.07346938775510205,->,"At ISCED 24, geography – classified as social science according to the definitions – is integrated into natural sciences."
EL,,2024/2025,ISCED 1,Social sciences,239.41666666666669,0.055555555555555546,,-
EL,,2024/2025,ISCED 24,Social sciences,213.46167557932264,0.08994171723847863,,-
EL,,2024/2025,ISCED 1_24,Social sciences,452.8783422459893,0.06776741535466332,,-
ES,,2024/2025,ISCED 1,Social sciences,304.6507360065407,0.06437378203489183,,-
ES,,2024/2025,ISCED 24,Social sciences,310.0926971673468,0.09820438827557353,,-
ES,,2024/2025,ISCED 1_24,Social sciences,614.7434331738875,0.07791273108664512,,-
FI,,2024/2025,ISCED 1,Social sciences,142.5,0.03597122302158273,->,Geography – categorised as social sciences in this data collection – is included in instruction time for natural sciences at all education levels.
FI,,2024/2025,ISCED 24,Social sciences,199.5,0.08139534883720931,->,Geography – categorised as social sciences in this data collection – is included in instruction time for natural sciences at all education levels.
FI,,2024/2025,ISCED 1_24,Social sciences,342,0.05333333333333334,->,Geography – categorised as social sciences in this data collection – is included in instruction time for natural sciences at all education levels.
FR,,2024/2025,ISCED 1,Social sciences,108,0.025,->,"In grades 1ꟷ3 (ISCED 1), social sciences are integrated into natural sciences. "
FR,,2024/2025,ISCED 24,Social sciences,378,0.09717223650385604,,-
FR,,2024/2025,ISCED 1_24,Social sciences,486,0.05919610231425091,->,"In grades 1ꟷ3 (ISCED 1), social sciences are integrated into natural sciences. "
HR,,2024/2025,ISCED 1,Social sciences,0,0,see notes,"At ISCED 1, social sciences is integrated into natural sciences."
HR,,2024/2025,ISCED 24,Social sciences,406.875,0.15346534653465346,,-
HR,,2024/2025,ISCED 1_24,Social sciences,406.875,0.08959537572254335,->,"At ISCED 1, social sciences is integrated into natural sciences."
HU,,2024/2025,ISCED 1,Social sciences,0,0,see notes,"At ISCED 1, there is no instruction time defined for social sciences (grades 1–4), but other subjects include some elements of social sciences."
HU,,2024/2025,ISCED 24,Social sciences,329.40000000000003,0.10344827586206895,,-
HU,,2024/2025,ISCED 1_24,Social sciences,329.40000000000003,0.056338028169014086,see notes,"At ISCED 1, there is no instruction time defined for social sciences (grades 1–4), but other subjects include some elements of social sciences."
IE,,2024/2025,ISCED 1,Social sciences,433.2,0.08,,-
IE,,2024/2025,ISCED 24,Social sciences,269.99999999999994,0.09747292418772563,,-
IE,,2024/2025,ISCED 1_24,Social sciences,703.1999999999999,0.08591325595601709,,-
IS,,2024/2025,ISCED 1,Social sciences,668.6666666666666,0.1311111111111111,<-,"In full-time compulsory general education, the instruction time for social sciences includes religion, ethics and moral education."
IS,,2024/2025,ISCED 24,Social sciences,204,0.08108108108108109,<-,"In full-time compulsory general education, the instruction time for social sciences includes religion, ethics and moral education."
IS,,2024/2025,ISCED 1_24,Social sciences,872.6666666666666,0.11458333333333333,<-,"In full-time compulsory general education, the instruction time for social sciences includes religion, ethics and moral education."
IT,,2024/2025,ISCED 1,Social sciences,0,0,flexibility,-
IT,,2024/2025,ISCED 24,Social sciences,0,0,see notes,"At ISCED 24, the instruction time for social sciences is included in that for reading, writing and literature."
IT,,2024/2025,ISCED 1_24,Social sciences,0,0,see notes,"At ISCED 1,  social sciences is a compulsory subject with time flexibility.
At ISCED 24, the instruction time for social sciences is included in that for reading, writing and literature."
LI,Gymnasium,2024/2025,ISCED 1,Social sciences,0,0,see notes,"AT ISCED 1 and 24, social sciences are integrated into natural sciences"
LI,Gymnasium,2024/2025,ISCED 24,Social sciences,0,0,see notes,"AT ISCED 1 and 24, social sciences are integrated into natural sciences"
LI,Gymnasium,2024/2025,ISCED 1_24,Social sciences,0,0,see notes,"AT ISCED 1 and 24, social sciences are integrated into natural sciences"
LI,Realschule,2024/2025,ISCED 1,Social sciences,0,0,see notes,"In full-time compulsory general education, social sciences are integrated into natural sciences"
LI,Realschule,2024/2025,ISCED 24,Social sciences,0,0,see notes,"In full-time compulsory general education, social sciences are integrated into natural sciences"
LI,Realschule,2024/2025,ISCED 1_24,Social sciences,0,0,see notes,"In full-time compulsory general education, social sciences are integrated into natural sciences"
LI,Oberschule,2024/2025,ISCED 1,Social sciences,0,0,see notes,"In full-time compulsory general education, social sciences are integrated into natural sciences"
LI,Oberschule,2024/2025,ISCED 24,Social sciences,0,0,see notes,"In full-time compulsory general education, social sciences are integrated into natural sciences"
LI,Oberschule,2024/2025,ISCED 1_24,Social sciences,0,0,see notes,"In full-time compulsory general education, social sciences are integrated into natural sciences"
LT,,2024/2025,ISCED 1,Social sciences,105,0.0392156862745098,,-
LT,,2024/2025,ISCED 24,Social sciences,711,0.1384042630848967,,-
LT,,2024/2025,ISCED 1_24,Social sciences,816,0.10441959786937953,,-
LU,classic,2024/2025,ISCED 1,Social sciences,132,0.023809523809523808,->,"At ISCED 1, the minimum instruction time for social sciences refers to grades 5 and 6. In grades 1–4, social sciences is integrated into religion, ethics and moral education. "
LU,classic,2024/2025,ISCED 24,Social sciences,281.66666666666663,0.11111111111111109,,-
LU,classic,2024/2025,ISCED 1_24,Social sciences,413.66666666666663,0.051202706605603,->,"At ISCED 1, the minimum instruction time for social sciences refers to grades 5 and 6. In grades 1–4, social sciences is integrated into religion, ethics and moral education. "
LU,general_orientation,2024/2025,ISCED 1,Social sciences,132,0.023809523809523808,->,"At ISCED 1, the minimum instruction time for social sciences refers to grades 5 and 6. In grades 1–4, social sciences is integrated into religion, ethics and moral education. "
LU,general_orientation,2024/2025,ISCED 24,Social sciences,281.66666666666663,0.11111111111111109,,-
LU,general_orientation,2024/2025,ISCED 1_24,Social sciences,413.66666666666663,0.051202706605603,->,"At ISCED 1, the minimum instruction time for social sciences refers to grades 5 and 6. In grades 1–4, social sciences is integrated into religion, ethics and moral education. "
LU,general_preparation,2024/2025,ISCED 1,Social sciences,132,0.023809523809523808,->,"At ISCED 1, the minimum instruction time for social sciences refers to grades 5 and 6. In grades 1–4, social sciences is integrated into religion, ethics and moral education. "
LU,general_preparation,2024/2025,ISCED 24,Social sciences,507,0.20000000000000004,<-,-
LU,general_preparation,2024/2025,ISCED 1_24,Social sciences,639,0.07909394727070182,<-,"At ISCED 1, the minimum instruction time for social sciences refers to grades 5 and 6. In grades 1–4, social sciences is integrated into religion, ethics and moral education. "
LV,,2024/2025,ISCED 1,Social sciences,225.55555555555557,0.06451612903225808,,-
LV,,2024/2025,ISCED 24,Social sciences,346.66666666666663,0.14851485148514848,,-
LV,,2024/2025,ISCED 1_24,Social sciences,572.2222222222222,0.09814571303336952,,-
ME,,2024/2025,ISCED 1,Social sciences,102,0.03803131991051454,<-,"At ISCED 1, the minimum instruction time for social sciences refers to grades 4 and 5. In grades 1–3, social sciences is integrated into natural sciences. The instruction time for social sciences includes religion, ethics and moral education in the last grades of ISCED 1 (grades 4-5)."
ME,,2024/2025,ISCED 24,Social sciences,276,0.10230747845426745,<-,"At ISCED 24, the instruction time for social sciences includes religion, ethics and moral education in secondary education."
ME,,2024/2025,ISCED 1_24,Social sciences,378,0.07026348808030113,<-,"At ISCED 1, the minimum instruction time for social sciences refers to grades 4 and 5. In grades 1–3, social sciences is integrated into natural sciences. 
The instruction time for social sciences includes religion, ethics and moral education in the last grades of ISCED 1 (grades 4-5) and at ISCED 24."
MK,,2024/2025,ISCED 1,Social sciences,,,(:),-
MK,,2024/2025,ISCED 24,Social sciences,,,(:),-
MK,,2024/2025,ISCED 1_24,Social sciences,,,(:),-
MT,,2024/2025,ISCED 1,Social sciences,470.05,0.09999999999999998,,-
MT,,2024/2025,ISCED 24,Social sciences,232.95,0.09999999999999999,,-
MT,,2024/2025,ISCED 1_24,Social sciences,703,0.09999999999999999,,-
NL,VWO,2024/2025,ISCED 1,Social sciences,0,0,flexibility,-
NL,VWO,2024/2025,ISCED 24,Social sciences,0,0,flexibility,-
NL,VWO,2024/2025,ISCED 1_24,Social sciences,0,0,flexibility,-
NL,HAVO,2024/2025,ISCED 1,Social sciences,0,0,flexibility,-
NL,HAVO,2024/2025,ISCED 24,Social sciences,0,0,flexibility,-
NL,HAVO,2024/2025,ISCED 1_24,Social sciences,0,0,flexibility,-
NL,VMBO,2024/2025,ISCED 1,Social sciences,0,0,flexibility,-
NL,VMBO,2024/2025,ISCED 24,Social sciences,0,0,flexibility,-
NL,VMBO,2024/2025,ISCED 1_24,Social sciences,0,0,flexibility,-
NO,,2024/2025,ISCED 1,Social sciences,385,0.07302731411229135,,-
NO,,2024/2025,ISCED 24,Social sciences,249,0.09496567505720824,,-
NO,,2024/2025,ISCED 1_24,Social sciences,634,0.08031416265518115,,-
PL,,2024/2025,ISCED 1,Social sciences,26.849999999999998,0.011904761904761904,+ flexibility,"In grades 1–3 (ISCED 1), social sciences are a compulsory subject area with time flexibility. In the last grade of ISCED 1 (grade 4), the curriculum defines instruction time for this subject area."
PL,,2024/2025,ISCED 24,Social sciences,402.75,0.13209032321542774,,-
PL,,2024/2025,ISCED 1_24,Social sciences,429.6,0.08098860390803947,+ flexibility,"In grades 1–3 (ISCED 1), social sciences are a compulsory subject area with time flexibility. In the last grade of ISCED 1 (grade 4), the curriculum defines instruction time for this subject area."
PT,,2024/2025,ISCED 1,Social sciences,0,0,flexibility,"At ISCED 1,  social sciences is a compulsory subject with time flexibility."
PT,,2024/2025,ISCED 24,Social sciences,395.64,0.16115682281059063,,-
PT,,2024/2025,ISCED 1_24,Social sciences,395.64,0.051383286275711766,+ flexibility,"At ISCED 1,  social sciences is a compulsory subject with time flexibility."
RO,,2024/2025,ISCED 1,Social sciences,108,0.04,,-
RO,,2024/2025,ISCED 24,Social sciences,445.83333333333337,0.13368315842078962,,-
RO,,2024/2025,ISCED 1_24,Social sciences,553.8333333333334,0.09177022921844795,,-
RS,,2024/2025,ISCED 1,Social sciences,0,0,see notes,"At ISCED 1, social sciences is integrated into natural sciences."
RS,,2024/2025,ISCED 24,Social sciences,372,0.10920299427564949,,-
RS,,2024/2025,ISCED 1_24,Social sciences,372,0.06344333589153237,->,"At ISCED 1 education, social sciences is integrated into natural sciences."
SE,,2024/2025,ISCED 1,Social sciences,575,0.13510338345864661,,-
SE,,2024/2025,ISCED 24,Social sciences,405,0.15375854214123008,,-
SE,,2024/2025,ISCED 1_24,Social sciences,980,0.14223512336719885,,-
SI,,2024/2025,ISCED 1,Social sciences,282.15,0.06809049773755656,<-,"In full-time compulsory general education, the instruction time for social sciences includes religion, ethics and moral education."
SI,,2024/2025,ISCED 24,Social sciences,345.38,0.15031913111033254,<-,"In full-time compulsory general education, the instruction time for social sciences includes religion, ethics and moral education."
SI,,2024/2025,ISCED 1_24,Social sciences,627.53,0.09742144364691188,<-,"In full-time compulsory general education, the instruction time for social sciences includes religion, ethics and moral education."
SK,,2024/2025,ISCED 1,Social sciences,85.05,0.031249999999999993,->,"In grades 1-2 (ISCED 1), social sciences is integrated into natural sciences."
SK,,2024/2025,ISCED 24,Social sciences,453.59999999999997,0.10958904109589039,,-
SK,,2024/2025,ISCED 1_24,Social sciences,538.65,0.07851239669421486,->,"In grades 1-2 (ISCED 1), social sciences is integrated into natural sciences."
TR,AHS,2024/2025,ISCED 1,Social sciences,384,0.13333333333333333,,-
TR,AHS,2024/2025,ISCED 24,Social sciences,264,0.07857142857142857,,-
TR,AHS,2024/2025,ISCED 1_24,Social sciences,648,0.10384615384615385,,-
TR,IPLSS,2024/2025,ISCED 1,Social sciences,384,0.13333333333333333,,-
TR,IPLSS,2024/2025,ISCED 24,Social sciences,264,0.07857142857142857,,-
TR,IPLSS,2024/2025,ISCED 1_24,Social sciences,648,0.10384615384615385,,-
AL,,2024/2025,ISCED 1,Other languages,210,0.07174887892376682,,-
AL,,2024/2025,ISCED 24,Other languages,315,0.1016949152542373,,"At ISCED 24, the compulsory subjects chosen by schools usually include a second foreign."
AL,,2024/2025,ISCED 1_24,Other languages,525,0.08714596949891068,,"At ISCED 24, the compulsory subjects chosen by schools usually include a second foreign."
AT,AHS,2024/2025,ISCED 1,Other languages,60,0.02127659574468085,->,"In the first two grades of ISCED 1, language 2 is part of the total compulsory instruction time. The indicated instruction time corresponds to the last two grades of ISCED 1."
AT,AHS,2024/2025,ISCED 24,Other languages,450,0.12096774193548387,see notes,"At ISCED 24, Language 3 is an option that students may chose."
AT,AHS,2024/2025,ISCED 1_24,Other languages,510,0.0779816513761468,->,"In the first two grades of ISCED 1, language 2 is part of the total compulsory instruction time. The indicated instruction time corresponds to the last two grades of ISCED 1. At ISCED 24, language 3 is an option that students may chose."
AT,MS,2024/2025,ISCED 1,Other languages,60,0.02127659574468085,->,"In the first two grades of ISCED 1, language 2 is part of the total compulsory instruction time. The indicated instruction time corresponds to the last two grades of ISCED 1."
AT,MS,2024/2025,ISCED 24,Other languages,420,0.11290322580645161,,-
AT,MS,2024/2025,ISCED 1_24,Other languages,480,0.07339449541284404,->,"In the first two grades of ISCED 1, language 2 is part of the total compulsory instruction time. The indicated instruction time corresponds to the last two grades of ISCED 1."
BA,,2024/2025,ISCED 1,Other languages,162,0.06,,-
BA,,2024/2025,ISCED 24,Other languages,426,0.14164588528678304,,-
BA,,2024/2025,ISCED 1_24,Other languages,588,0.10302233902759526,,-
BE_de,,2024/2025,ISCED 1,Other languages,606.6666666666667,0.11904761904761907,,-
BE_de,,2024/2025,ISCED 24,Other languages,303.3333333333333,0.17857142857142858,,-
BE_de,,2024/2025,ISCED 1_24,Other languages,910,0.13392857142857145,,-
BE_fr,,2024/2025,ISCED 1,Other languages,295,0.05952380952380952,,"At ISCED 1, regulations for primary education on the number of weekly periods devoted to language 2 vary depending on the school location:
•	In the Walloon Region, schools must dedicate at least 2 weekly periods in grades 3-6. 
•	In the 19 municipalities of Brussels-Capital Region and the Walloon communes with special linguistic status, schools must provide at least 3 periods per week in grades 3-4, and 5 periods per week in grades 5-6."
BE_fr,,2024/2025,ISCED 24,Other languages,236,0.13333333333333333,,-
BE_fr,,2024/2025,ISCED 1_24,Other languages,531,0.07894736842105263,,"At ISCED 1, regulations for primary education on the number of weekly periods devoted to language 2 vary depending on the school location:
•	In the Walloon Region, schools must dedicate at least 2 weekly periods in grades 3-6. 
•	In the 19 municipalities of Brussels-Capital Region and the Walloon communes with special linguistic status, schools must provide at least 3 periods per week in grades 3-4, and 5 periods per week in grades 5-6."
BE_nl,,2024/2025,ISCED 1,Other languages,0,0,flexibility,-
BE_nl,,2024/2025,ISCED 24,Other languages,0,0,flexibility,"At ISCED 24, students in the B-stream track (16.3%) only learn 1 foreign language instead of 2."
BE_nl,,2024/2025,ISCED 1_24,Other languages,0,0,flexibility,"At ISCED 24, students in the B-stream track (16.3%) only learn 1 foreign language instead of 2."
BG,,2024/2025,ISCED 1,Other languages,169.32999999999998,0.0834952318024477,,-
BG,,2024/2025,ISCED 24,Other languages,208,0.09374859151755534,,-
BG,,2024/2025,ISCED 1_24,Other languages,377.33,0.08885210232838521,,-
CH,,2024/2025,ISCED 1,Other languages,0,0,flexibility,-
CH,,2024/2025,ISCED 24,Other languages,0,0,flexibility,-
CH,,2024/2025,ISCED 1_24,Other languages,0,0,flexibility,-
CY,,2024/2025,ISCED 1,Other languages,271.99999999999994,0.057142857142857134,,-
CY,,2024/2025,ISCED 24,Other languages,309.68,0.12280701754385964,,-
CY,,2024/2025,ISCED 1_24,Other languages,581.68,0.07988266444007426,,-
CZ,,2024/2025,ISCED 1,Other languages,255.14999999999998,0.07627118644067797,see notes,"At ISCED level 1, schools are allowed to provide a first and a second foreign language. The first foreign language is mandatory from Grade 3, whereas no specific starting grade is defined for the second foreign language, even though it may be offered at this level."
CZ,,2024/2025,ISCED 24,Other languages,510.29999999999995,0.14754098360655735,,"At ISCED 24, school can offer a third and fourth foreign language. Schools may also offer students-foreigners to substitute the second foreign language (language 3) by education in Czech."
CZ,,2024/2025,ISCED 1_24,Other languages,765.4499999999999,0.11249999999999999,see notes,"At ISCED 1, schools can offer a first foreign language in the first two grades and a second one as of the third grade. 
At ISCED 24, school can offer a third and fourth foreign language. Schools may also offer students-foreigners to substitute the second foreign language (language 3) by education in Czech."
DE,,2024/2025,ISCED 1,Other languages,125.52457388680418,0.04327441606960447,,-
DE,,2024/2025,ISCED 24,Other languages,727.7794084725414,0.1641990620853921,,"At ISCED 24, the second foreign language (language 3) is compulsory only for education courses leading to the general higher education entrance qualification (Allgemeine Hochschulreife). 
In some Länder, data on the instruction time for compulsory ‘foreign’ (or modern) languages may also include instruction time for Latin and ancient Greek."
DE,,2024/2025,ISCED 1_24,Other languages,853.3039823593456,0.11636549154372244,,"At ISCED 24, the second foreign language (language 3) is compulsory only for education courses leading to the general higher education entrance qualification (Allgemeine Hochschulreife). 
In some Länder, data on the instruction time for compulsory ‘foreign’ (or modern) languages may also include instruction time for Latin and ancient Greek."
DK,,2024/2025,ISCED 1,Other languages,480,0.06857142857142857,,-
DK,,2024/2025,ISCED 24,Other languages,540,0.15,see notes,"At ISCED 24, language 4 and language 5 are options that students may chose."
DK,,2024/2025,ISCED 1_24,Other languages,1020,0.09622641509433963,see notes,"At ISCED 24, language 4 and language 5 are options that students may chose."
EE,,2024/2025,ISCED 1,Other languages,393.75,0.09933774834437085,,"At ISCED 1:
•	The first foreign language (language 2) must be taught from grade 3 at the latest, but schools may start teaching this language as of the first grade. 
•	The second foreign language (language 3) must be taught from grade 6 at the latest, but schools may start teaching this language as of grade 4."
EE,,2024/2025,ISCED 24,Other languages,472.5,0.19148936170212766,,-
EE,,2024/2025,ISCED 1_24,Other languages,866.25,0.1346938775510204,,"At ISCED 1:
•	The first foreign language (language 2) must be taught from grade 3 at the latest, but schools may start teaching this language as of the first grade. 
•	The second foreign language (language 3) must be taught from grade 6 at the latest, but schools may start teaching this language as of grade 4."
EL,,2024/2025,ISCED 1,Other languages,478.8333333333333,0.11111111111111108,,-
EL,,2024/2025,ISCED 24,Other languages,284.80570409982175,0.12000240341284624,,-
EL,,2024/2025,ISCED 1_24,Other languages,763.6390374331551,0.11426875388679776,,-
ES,,2024/2025,ISCED 1,Other languages,529.2577656077407,0.11183404474944414,see notes,"At ISCED 1 and 24, language 3 is a compulsory flexible subject that schools may offer. However for some grades and some regions, it is a compulsory subject."
ES,,2024/2025,ISCED 24,Other languages,357.6150930381366,0.11325442930689125,see notes,"At ISCED 1 and 24, language 3 is a compulsory flexible subject that schools may offer. However for some grades and some regions, it is a compulsory subject."
ES,,2024/2025,ISCED 1_24,Other languages,886.8728586458773,0.11240248014845419,see notes,"At ISCED 1 and 24, language 3 is a compulsory flexible subject that schools may offer. However for some grades and some regions, it is a compulsory subject."
FI,,2024/2025,ISCED 1,Other languages,370.5,0.09352517985611511,,-
FI,,2024/2025,ISCED 24,Other languages,342,0.13953488372093023,,-
FI,,2024/2025,ISCED 1_24,Other languages,712.5,0.1111111111111111,,-
FR,,2024/2025,ISCED 1,Other languages,270,0.0625,,-
FR,,2024/2025,ISCED 24,Other languages,738,0.1897172236503856,,-
FR,,2024/2025,ISCED 1_24,Other languages,1008,0.12277710109622411,,-
HR,,2024/2025,ISCED 1,Other languages,210,0.1111111111111111,,-
HR,,2024/2025,ISCED 24,Other languages,315,0.1188118811881188,,-
HR,,2024/2025,ISCED 1_24,Other languages,525,0.11560693641618497,,-
HU,,2024/2025,ISCED 1,Other languages,54.900000000000006,0.02061855670103093,,-
HU,,2024/2025,ISCED 24,Other languages,329.40000000000003,0.10344827586206895,,-
HU,,2024/2025,ISCED 1_24,Other languages,384.30000000000007,0.06572769953051644,,-
IE,,2024/2025,ISCED 1,Other languages,758.1,0.14,see notes,"English is considered Language 1, and Irish is Language 2 in English medium schools, and the other way round in Irish medium schools."
IE,,2024/2025,ISCED 24,Other languages,239.99999999999997,0.08664259927797835,see notes,"English is considered Language 1, and Irish is Language 2 in English medium schools, and the other way round in Irish medium schools.
At ISCED 24, foreing languages (languages 3 and 4) are compulsory flexible subjects that schools may offer."
IE,,2024/2025,ISCED 1_24,Other languages,998.1,0.12194257788637752,see notes,"English is considered Language 1, and Irish is Language 2 in English medium schools, and the other way round in Irish medium schools.
At ISCED 24, foreing languages (languages 3 and 4) are compulsory flexible subjects that schools may offer."
IS,,2024/2025,ISCED 1,Other languages,306,0.06,see notes,"AT ISCED 1 and 24, language 4 is an option that students may chose."
IS,,2024/2025,ISCED 24,Other languages,476,0.1891891891891892,see notes,"AT ISCED 1 and 24, language 4 is an option that students may chose."
IS,,2024/2025,ISCED 1_24,Other languages,782,0.10267857142857142,see notes,"AT ISCED 1 and 24, language 4 is an option that students may chose."
IT,,2024/2025,ISCED 1,Other languages,0,0,flexibility,-
IT,,2024/2025,ISCED 24,Other languages,495,0.16666666666666666,,"At ISCED 24, upon families’ request and according to school autonomy schools can use the instruction time planned for the second foreign language (language 3) to provide additional instruction time for English (language 2) or for the teaching of Italian to foreign students."
IT,,2024/2025,ISCED 1_24,Other languages,495,0.06550218340611354,+ flexibility,"At ISCED 1, other languages are compulsory subject with time flexibility. Instruction time is therefore not included.
At ISCED 24, upon families’ request and according to school autonomy schools can use the instruction time planned for the second foreign language (language 3) to provide additional instruction time for English (language 2) or for the teaching of Italian to foreign students."
LI,Gymnasium,2024/2025,ISCED 1,Other languages,218.39999999999998,0.057971014492753624,+ flexibility,"In the first grade of ISCED 1, language 2 is part of the total compulsory instruction time. The instruction time for this grade is therefore not included."
LI,Gymnasium,2024/2025,ISCED 24,Other languages,600.5999999999999,0.2115384615384615,,-
LI,Gymnasium,2024/2025,ISCED 1_24,Other languages,818.9999999999999,0.12396694214876032,+ flexibility,"In the first grade of ISCED 1, language 2 is part of the total compulsory instruction time. The instruction time for this grade is therefore not included."
LI,Realschule,2024/2025,ISCED 1,Other languages,218.39999999999998,0.057971014492753624,+ flexibility,"In the first grade of ISCED 1, language 2 is part of the total compulsory instruction time. The instruction time for this grade is therefore not included."
LI,Realschule,2024/2025,ISCED 24,Other languages,655.1999999999999,0.17647058823529413,,-
LI,Realschule,2024/2025,ISCED 1_24,Other languages,873.5999999999999,0.11678832116788322,+ flexibility,"In the first grade of ISCED 1, language 2 is part of the total compulsory instruction time. The instruction time for this grade is therefore not included."
LI,Oberschule,2024/2025,ISCED 1,Other languages,218.39999999999998,0.057971014492753624,+ flexibility,"In the first grade of ISCED 1, language 2 is part of the total compulsory instruction time. The instruction time for this grade is therefore not included."
LI,Oberschule,2024/2025,ISCED 24,Other languages,409.49999999999994,0.11029411764705883,,-
LI,Oberschule,2024/2025,ISCED 1_24,Other languages,627.8999999999999,0.08394160583941605,+ flexibility,"In the first grade of ISCED 1, language 2 is part of the total compulsory instruction time. The instruction time for this grade is therefore not included."
LT,,2024/2025,ISCED 1,Other languages,157.5,0.058823529411764705,,-
LT,,2024/2025,ISCED 24,Other languages,777,0.15125191619826264,,-
LT,,2024/2025,ISCED 1_24,Other languages,934.5,0.11958347329526368,,-
LU,classic,2024/2025,ISCED 1,Other languages,841.5,0.15178571428571427,see notes,"Luxembourg has 3 official languages: German, Luxembourgish and French. At ISCED 1, Language 1 covers instruction time for German and Luxembourgish, and Language 2 corresponds to French. At ISCED 24, German is the language of instruction, French is Language 2, and English is Language 3."
LU,classic,2024/2025,ISCED 24,Other languages,521.0833333333333,0.20555555555555552,see notes,"Luxembourg has 3 official languages: German, Luxembourgish and French. At ISCED 1, Language 1 covers instruction time for German and Luxembourgish, and Language 2 corresponds to French. At ISCED 24, German is the language of instruction, French is Language 2, and English is Language 3."
LU,classic,2024/2025,ISCED 1_24,Other languages,1362.5833333333333,0.16865742459875396,see notes,"Luxembourg has 3 official languages: German, Luxembourgish and French. At ISCED 1, Language 1 covers instruction time for German and Luxembourgish, and Language 2 corresponds to French. At ISCED 24, German is the language of instruction, French is Language 2, and English is Language 3."
LU,general_orientation,2024/2025,ISCED 1,Other languages,841.5,0.15178571428571427,see notes,"Luxembourg has 3 official languages: German, Luxembourgish and French. At ISCED 1, Language 1 covers instruction time for German and Luxembourgish, and Language 2 corresponds to French. At ISCED 24, German is the language of instruction, French is Language 2, and English is Language 3."
LU,general_orientation,2024/2025,ISCED 24,Other languages,633.75,0.25,see notes,"Luxembourg has 3 official languages: German, Luxembourgish and French. At ISCED 1, Language 1 covers instruction time for German and Luxembourgish, and Language 2 corresponds to French. At ISCED 24, German is the language of instruction, French is Language 2, and English is Language 3."
LU,general_orientation,2024/2025,ISCED 1_24,Other languages,1475.25,0.1826030449313034,see notes,"Luxembourg has 3 official languages: German, Luxembourgish and French. At ISCED 1, Language 1 covers instruction time for German and Luxembourgish, and Language 2 corresponds to French. At ISCED 24, German is the language of instruction, French is Language 2, and English is Language 3."
LU,general_preparation,2024/2025,ISCED 1,Other languages,841.5,0.15178571428571427,see notes,"Luxembourg has 3 official languages: German, Luxembourgish and French. At ISCED 1, Language 1 covers instruction time for German and Luxembourgish, and Language 2 corresponds to French. At ISCED 24, German is the language of instruction, French is Language 2, and English is Language 3."
