school_type,academic_year,codice_istituto,rows,avg_score,min_score,low_score_rows,weak_score_rows,proxy_rows,keyword_hits,proxy_rate,school_proxy_flag
paritaria,2016/17,RM1E114003,4,5.25,2,1,1,1,0,0.25,True
paritaria,2016/17,RM1E134008,4,7.0,7,0,0,1,3,0.25,True
paritaria,2016/17,RM1E13800G,4,5.75,4,0,0,1,1,0.25,True
paritaria,2016/17,RM1E14100B,4,5.75,5,0,0,1,1,0.25,True
paritaria,2016/17,RM1E143003,4,5.0,4,0,0,1,1,0.25,True
paritaria,2016/17,RM1E14700A,4,6.0,5,0,0,1,1,0.25,True
paritaria,2016/17,RM1E15300N,4,6.25,6,0,0,1,1,0.25,True
paritaria,2016/17,RM1E15400D,4,6.75,6,0,0,1,1,0.25,True
paritaria,2016/17,RM1E177006,4,4.75,2,1,1,1,0,0.25,True
paritaria,2016/17,RM1E19400X,4,5.5,4,0,0,1,1,0.25,True
paritaria,2016/17,RM1E204009,4,4.75,3,0,1,1,1,0.25,True
paritaria,2016/17,RM1E20800L,4,5.5,2,1,1,1,0,0.25,True
paritaria,2016/17,RM1E21100C,4,5.5,5,0,0,1,1,0.25,True
paritaria,2016/17,RM1EZR5005,4,5.5,4,0,0,1,1,0.25,True
paritaria,2016/17,RM1M003001,4,6.25,6,0,0,1,1,0.25,True
paritaria,2016/17,RM1M02700D,4,6.25,6,0,0,1,1,0.25,True
paritaria,2016/17,RM1M029005,4,5.5,5,0,0,1,2,0.25,True
paritaria,2016/17,RM1M031005,4,6.25,6,0,0,1,2,0.25,True
paritaria,2016/17,RM1M03300R,4,5.75,5,0,0,1,1,0.25,True
paritaria,2016/17,RM1M04700P,4,6.5,6,0,0,1,3,0.25,True
paritaria,2016/17,RM1M06300L,4,4.75,4,0,0,1,2,0.25,True
paritaria,2016/17,RM1M07100G,4,6.25,6,0,0,1,1,0.25,True
paritaria,2016/17,RM1M073007,4,5.0,2,1,1,1,0,0.25,True
paritaria,2016/17,RM1M07800A,4,5.0,4,0,0,1,1,0.25,True
paritaria,2016/17,RM1M09100R,4,6.75,6,0,0,1,1,0.25,True
paritaria,2016/17,RM1M09300C,4,5.5,5,0,0,1,2,0.25,True
paritaria,2016/17,RM1M10000A,4,4.75,1,1,1,1,0,0.25,True
paritaria,2016/17,RM1M101006,4,5.5,4,0,0,1,3,0.25,True
paritaria,2016/17,RM1M110001,4,5.25,5,0,0,1,1,0.25,True
paritaria,2016/17,RM1M14200C,4,4.5,2,1,1,1,0,0.25,True
paritaria,2016/17,RM1M151007,4,5.75,5,0,0,1,1,0.25,True
paritaria,2016/17,RM1MHD500Z,4,3.25,2,1,3,1,0,0.25,True
paritaria,2016/17,RM1MMF500S,4,6.0,5,0,0,1,1,0.25,True
paritaria,2016/17,RMPC19500T,4,5.75,5,0,0,1,1,0.25,True
paritaria,2016/17,RMPC285004,4,7.0,7,0,0,1,1,0.25,True
paritaria,2016/17,RMPC29500P,4,5.0,4,0,0,1,3,0.25,True
paritaria,2016/17,RMPC325009,4,5.5,4,0,0,1,1,0.25,True
paritaria,2016/17,RMPL07500N,4,6.25,6,0,0,1,1,0.25,True
paritaria,2016/17,RMPL39500D,4,4.75,4,0,0,1,1,0.25,True
paritaria,2016/17,RMPL46500E,4,4.5,3,0,1,1,3,0.25,True
paritaria,2016/17,RMPM05500P,4,6.75,6,0,0,1,1,0.25,True
paritaria,2016/17,RMPM08500E,4,5.0,5,0,0,1,1,0.25,True
paritaria,2016/17,RMPM22500L,4,4.25,3,0,1,1,1,0.25,True
paritaria,2016/17,RMPS03500C,4,5.25,4,0,0,1,1,0.25,True
paritaria,2016/17,RMPS41500P,4,2.75,2,1,4,1,0,0.25,True
paritaria,2016/17,RMPS51500G,4,5.0,4,0,0,1,1,0.25,True
paritaria,2016/17,RMPS59500C,4,3.5,1,1,2,1,0,0.25,True
paritaria,2016/17,RMPS5G5003,4,4.75,4,0,0,1,1,0.25,True
paritaria,2016/17,RMPS695009,4,5.5,5,0,0,1,1,0.25,True
paritaria,2016/17,RMPSV5500M,4,3.0,1,1,3,1,0,0.25,True
paritaria,2016/17,RMRH105007,4,3.0,1,1,3,1,0,0.25,True
paritaria,2016/17,RMRH12500C,4,5.0,4,0,0,1,1,0.25,True
paritaria,2016/17,RMTD165001,4,6.0,6,0,0,1,1,0.25,True
paritaria,2016/17,RMTD355004,4,4.0,2,1,1,1,0,0.25,True
paritaria,2016/17,RMTD49500B,4,3.5,2,1,1,1,1,0.25,True
paritaria,2016/17,RMTF145002,4,4.25,3,0,1,1,1,0.25,True
paritaria,2016/17,RMTL175002,4,4.75,2,1,1,1,0,0.25,True
paritaria,2016/17,RN1E00200T,4,6.5,6,0,0,1,1,0.25,True
paritaria,2016/17,RN1E007001,4,4.75,1,1,1,1,0,0.25,True
paritaria,2016/17,RN1E00900L,4,4.25,2,1,1,1,0,0.25,True
paritaria,2016/17,RN1M030007,4,6.5,5,0,0,1,3,0.25,True
paritaria,2016/17,RNPC015002,4,5.75,5,0,0,1,1,0.25,True
paritaria,2016/17,RNPM015006,4,6.25,5,0,0,1,1,0.25,True
paritaria,2016/17,RO1M00300G,4,5.75,5,0,0,1,1,0.25,True
paritaria,2016/17,SA1E00600P,4,6.25,6,0,0,1,1,0.25,True
paritaria,2016/17,SA1E01300T,4,5.5,3,0,1,1,1,0.25,True
paritaria,2016/17,SA1E016009,4,6.0,6,0,0,1,1,0.25,True
paritaria,2016/17,SA1E018001,4,5.5,3,0,1,1,2,0.25,True
paritaria,2016/17,SA1E02600X,4,5.25,4,0,0,1,2,0.25,True
paritaria,2016/17,SA1E02900B,4,5.25,3,0,1,1,3,0.25,True
paritaria,2016/17,SA1M00900B,4,3.5,2,1,2,1,0,0.25,True
paritaria,2016/17,SAPMSN500E,4,4.25,2,1,1,1,0,0.25,True
paritaria,2016/17,SAPS105001,4,3.0,1,1,2,1,0,0.25,True
paritaria,2016/17,SATL05500B,4,4.25,2,1,1,1,0,0.25,True
paritaria,2016/17,SI1E001009,4,7.0,7,0,0,1,2,0.25,True
paritaria,2016/17,SI1E003001,4,5.75,5,0,0,1,2,0.25,True
paritaria,2016/17,SOPSQG500F,4,5.5,5,0,0,1,1,0.25,True
paritaria,2016/17,SP1E002008,4,6.0,5,0,0,1,1,0.25,True
paritaria,2016/17,SP1M00200D,4,6.25,6,0,0,1,1,0.25,True
paritaria,2016/17,SR1E00600R,4,4.25,3,0,1,1,1,0.25,True
paritaria,2016/17,SS1E00300R,4,4.25,2,1,1,1,0,0.25,True
paritaria,2016/17,SS1E01200G,4,5.0,1,1,1,1,0,0.25,True
paritaria,2016/17,SS1E01300B,4,4.25,1,1,1,1,0,0.25,True
paritaria,2016/17,SSPS02500V,4,4.75,4,0,0,1,1,0.25,True
paritaria,2016/17,SSTD02500P,4,4.25,1,1,1,1,0,0.25,True
paritaria,2016/17,SVPS015002,4,5.0,4,0,0,1,1,0.25,True
paritaria,2016/17,TA1E004004,4,6.0,5,0,0,1,1,0.25,True
paritaria,2016/17,TA1E00700G,4,6.25,6,0,0,1,1,0.25,True
paritaria,2016/17,TA1M00300D,4,5.25,3,0,1,1,3,0.25,True
paritaria,2016/17,TAPS02500A,4,3.0,1,1,3,1,0,0.25,True
paritaria,2016/17,TO1E004003,4,6.5,6,0,0,1,1,0.25,True
paritaria,2016/17,TO1E00500V,4,3.5,1,1,2,1,0,0.25,True
paritaria,2016/17,TO1E01300T,4,5.5,4,0,0,1,1,0.25,True
paritaria,2016/17,TO1E01900R,4,3.5,1,1,2,1,0,0.25,True
paritaria,2016/17,TO1E02900B,4,6.0,4,0,0,1,1,0.25,True
paritaria,2016/17,TO1EZD500F,4,5.5,4,0,0,1,1,0.25,True
paritaria,2016/17,TO1M00100R,4,5.0,5,0,0,1,1,0.25,True
paritaria,2016/17,TO1M004008,4,5.75,5,0,0,1,1,0.25,True
paritaria,2016/17,TO1M00600X,4,5.25,5,0,0,1,1,0.25,True
paritaria,2016/17,TO1M02900L,4,5.5,5,0,0,1,1,0.25,True
paritaria,2016/17,TO1M04500E,4,5.25,5,0,0,1,3,0.25,True
paritaria,2016/17,TOPL03500P,4,4.5,3,0,1,1,1,0.25,True
paritaria,2016/17,TOPM035001,4,5.25,4,0,0,1,2,0.25,True
paritaria,2016/17,TOPS01500P,4,4.5,4,0,0,1,1,0.25,True
paritaria,2016/17,TOPS07500A,4,5.5,5,0,0,1,1,0.25,True
paritaria,2016/17,TOPS09500G,4,5.25,4,0,0,1,1,0.25,True
paritaria,2016/17,TOPS76500T,4,4.75,4,0,0,1,1,0.25,True
paritaria,2016/17,TORI05500A,4,5.0,4,0,0,1,1,0.25,True
paritaria,2016/17,TORI46500C,4,5.0,4,0,0,1,1,0.25,True
paritaria,2016/17,TS1E006009,4,5.5,5,0,0,1,1,0.25,True
paritaria,2016/17,TV1E00800P,4,4.75,4,0,0,1,2,0.25,True
paritaria,2016/17,TV1E00900E,4,5.25,4,0,0,1,1,0.25,True
paritaria,2016/17,TV1E019005,4,6.5,6,0,0,1,1,0.25,True
paritaria,2016/17,TV1M00400L,4,6.0,5,0,0,1,1,0.25,True
paritaria,2016/17,TV1M007004,4,5.0,5,0,0,1,1,0.25,True
paritaria,2016/17,TV1M00900Q,4,4.75,4,0,0,1,1,0.25,True
paritaria,2016/17,TVPC01500X,4,5.25,4,0,0,1,1,0.25,True
paritaria,2016/17,TVPC02500E,4,4.25,4,0,0,1,1,0.25,True
paritaria,2016/17,TVPC035005,4,4.5,4,0,0,1,3,0.25,True
paritaria,2016/17,TVPS00500C,4,5.25,4,0,0,1,2,0.25,True
paritaria,2016/17,TVPS035008,4,5.0,4,0,0,1,2,0.25,True
paritaria,2016/17,TVPS57500F,4,4.75,3,0,1,1,1,0.25,True
paritaria,2016/17,TVPSIL5006,4,3.75,2,1,1,1,0,0.25,True
paritaria,2016/17,TVPSN55005,4,4.75,3,0,1,1,3,0.25,True
paritaria,2016/17,TVRA3C5009,4,6.0,4,0,0,1,2,0.25,True
paritaria,2016/17,TVTB205003,4,5.5,5,0,0,1,2,0.25,True
paritaria,2016/17,UD1E002004,4,4.75,1,1,1,1,0,0.25,True
paritaria,2016/17,UD1E00400Q,4,3.75,2,1,2,1,0,0.25,True
paritaria,2016/17,UD1M00100D,4,5.75,5,0,0,1,1,0.25,True
paritaria,2016/17,UD1M003005,4,6.0,5,0,0,1,1,0.25,True
paritaria,2016/17,UDPS0G500U,4,5.5,4,0,0,1,1,0.25,True
paritaria,2016/17,VA1E4D500Q,4,5.0,1,1,1,1,0,0.25,True
paritaria,2016/17,VA1M01600C,4,5.75,5,0,0,1,1,0.25,True
paritaria,2016/17,VA1M02100X,4,5.25,4,0,0,1,1,0.25,True
paritaria,2016/17,VA1MAR500M,4,5.0,4,0,0,1,1,0.25,True
paritaria,2016/17,VAPL095008,4,6.75,6,0,0,1,1,0.25,True
paritaria,2016/17,VAPL10500N,4,4.75,4,0,0,1,1,0.25,True
paritaria,2016/17,VAPLB6500A,4,5.5,5,0,0,1,3,0.25,True
paritaria,2016/17,VAPLDB5003,4,5.0,3,0,1,1,2,0.25,True
paritaria,2016/17,VAPM01500N,4,4.5,4,0,0,1,1,0.25,True
paritaria,2016/17,VAPMCL500Q,4,5.0,5,0,0,1,2,0.25,True
paritaria,2016/17,VAPSDV500O,4,3.75,2,1,2,1,0,0.25,True
paritaria,2016/17,VATF295009,4,4.5,2,1,1,1,0,0.25,True
paritaria,2016/17,VB1E00300Q,4,5.5,5,0,0,1,2,0.25,True
paritaria,2016/17,VB1M02000P,4,5.0,5,0,0,1,2,0.25,True
paritaria,2016/17,VE1E00400B,4,6.0,4,0,0,1,3,0.25,True
paritaria,2016/17,VE1M001005,4,6.0,4,0,0,1,1,0.25,True
paritaria,2016/17,VE1M006008,4,5.75,5,0,0,1,3,0.25,True
paritaria,2016/17,VE1M007004,4,5.0,4,0,0,1,3,0.25,True
paritaria,2016/17,VE1M01000X,4,5.5,5,0,0,1,1,0.25,True
paritaria,2016/17,VE1M01200G,4,5.0,3,0,1,1,3,0.25,True
paritaria,2016/17,VEPC01500X,4,5.0,4,0,0,1,3,0.25,True
paritaria,2016/17,VEPS00500C,4,4.25,2,1,1,1,0,0.25,True
paritaria,2016/17,VETF015005,4,4.0,2,1,1,1,0,0.25,True
paritaria,2016/17,VI1E007006,4,4.25,3,0,1,1,3,0.25,True
paritaria,2016/17,VI1E01200N,4,6.75,6,0,0,1,1,0.25,True
paritaria,2016/17,VI1M01200V,4,5.5,5,0,0,1,1,0.25,True
paritaria,2016/17,VIPL015005,4,3.5,2,1,2,1,0,0.25,True
paritaria,2016/17,VIPM03500L,4,4.75,3,0,1,1,1,0.25,True
paritaria,2016/17,VR1M00300C,4,5.5,5,0,0,1,3,0.25,True
paritaria,2016/17,VR1M01600E,4,5.75,5,0,0,1,3,0.25,True
paritaria,2016/17,VR1M019002,4,5.75,5,0,0,1,1,0.25,True
paritaria,2016/17,VR1M025009,4,4.5,4,0,0,1,3,0.25,True
paritaria,2016/17,VR1M02900L,4,5.0,4,0,0,1,1,0.25,True
paritaria,2016/17,VRPC025006,4,4.75,4,0,0,1,2,0.25,True
paritaria,2016/17,VRPM01500Q,4,6.5,6,0,0,1,1,0.25,True
paritaria,2016/17,VRPS01500P,4,6.75,6,0,0,1,1,0.25,True
paritaria,2016/17,VRTF005006,4,4.5,4,0,0,1,1,0.25,True
paritaria,2016/17,VRTN025003,4,5.25,4,0,0,1,1,0.25,True
paritaria,2016/17,VT1E00300T,4,5.25,4,0,0,1,1,0.25,True
paritaria,2016/17,VT1E00400N,4,4.25,1,1,1,1,0,0.25,True
paritaria,2016/17,VT1M003003,4,4.75,4,0,0,1,3,0.25,True
paritaria,2016/17,VT1M00600E,4,6.5,6,0,0,1,2,0.25,True
paritaria,2016/17,VTPM01500A,4,4.25,2,1,2,1,0,0.25,True
paritaria,2016/17,VTPS015009,4,6.75,6,0,0,1,1,0.25,True
paritaria,2016/17,AG1E00500B,4,6.75,6,0,0,0,0,0.0,False
paritaria,2016/17,AGPM00500N,4,4.0,3,0,2,0,0,0.0,False
paritaria,2016/17,AGPS02500T,4,4.5,4,0,0,0,0,0.0,False
paritaria,2016/17,AGTD02500N,4,4.5,4,0,0,0,0,0.0,False
paritaria,2016/17,AL1A039007,4,5.0,3,0,1,0,0,0.0,False
paritaria,2016/17,AL1E00300A,4,4.75,4,0,0,0,0,0.0,False
paritaria,2016/17,AL1E6U500H,4,5.5,3,0,1,0,0,0.0,False
paritaria,2016/17,AL1M00400B,4,5.75,5,0,0,0,0,0.0,False
paritaria,2016/17,AL1M006003,4,5.25,4,0,0,0,0,0.0,False
paritaria,2016/17,ALPM02500D,4,5.25,4,0,0,0,0,0.0,False
paritaria,2016/17,AN1E003001,4,6.25,5,0,0,0,0,0.0,False
paritaria,2016/17,AN1M00200A,4,5.0,5,0,0,0,0,0.0,False
paritaria,2016/17,ANPS025003,4,4.0,3,0,2,0,0,0.0,False
paritaria,2016/17,AP1E00200Q,4,5.5,5,0,0,0,0,0.0,False
paritaria,2016/17,AP1E00400B,4,6.25,4,0,0,0,0,0.0,False
paritaria,2016/17,AP1E006003,4,5.0,4,0,0,0,0,0.0,False
paritaria,2016/17,APPM04500X,4,4.75,4,0,0,0,0,0.0,False
paritaria,2016/17,APPMRQ500C,4,5.0,3,0,1,0,0,0.0,False
paritaria,2016/17,APPS80500B,4,5.5,5,0,0,0,0,0.0,False
paritaria,2016/17,APPSZ65005,4,5.25,4,0,0,0,0,0.0,False
paritaria,2016/17,APTD02500D,4,4.75,4,0,0,0,0,0.0,False
paritaria,2016/17,AQ1E004002,4,5.0,5,0,0,0,0,0.0,False
paritaria,2016/17,AQ1M00200G,4,4.25,4,0,0,0,0,0.0,False
paritaria,2016/17,AQPL025003,4,5.5,4,0,0,0,0,0.0,False
paritaria,2016/17,AQPSGF500B,4,6.25,5,0,0,0,0,0.0,False
paritaria,2016/17,AQTFTD5007,4,4.25,3,0,1,0,0,0.0,False
paritaria,2016/17,AR1E001005,4,6.5,6,0,0,0,0,0.0,False
paritaria,2016/17,AR1E002001,4,5.0,5,0,0,0,0,0.0,False
paritaria,2016/17,AR1E00300R,4,4.5,3,0,1,0,0,0.0,False
paritaria,2016/17,AR1E00500C,4,5.5,3,0,1,0,0,0.0,False
paritaria,2016/17,AR1E006008,4,6.25,5,0,0,0,0,0.0,False
paritaria,2016/17,AR1M002006,4,4.25,3,0,1,0,0,0.0,False
paritaria,2016/17,ATPS715002,4,5.0,5,0,0,0,0,0.0,False
paritaria,2016/17,ATRI02500P,4,5.25,5,0,0,0,0,0.0,False
paritaria,2016/17,AV1E00500N,4,5.25,4,0,0,0,0,0.0,False
paritaria,2016/17,AV1E00600D,4,5.75,5,0,0,0,0,0.0,False
paritaria,2016/17,AV1E007009,4,6.25,6,0,0,0,0,0.0,False
paritaria,2016/17,AVPM03500Q,4,3.0,3,0,4,0,0,0.0,False
paritaria,2016/17,AVPSPT500F,4,5.0,5,0,0,0,0,0.0,False
paritaria,2016/17,AVRH015007,4,4.5,4,0,0,0,0,0.0,False
paritaria,2016/17,AVTD075001,4,3.75,3,0,1,0,0,0.0,False
paritaria,2016/17,BA1E00300G,4,5.75,5,0,0,0,0,0.0,False
paritaria,2016/17,BA1E005007,4,5.5,5,0,0,0,0,0.0,False
paritaria,2016/17,BA1E01000P,4,5.0,3,0,1,0,0,0.0,False
paritaria,2016/17,BA1E01100E,4,4.75,4,0,0,0,0,0.0,False
paritaria,2016/17,BA1E014002,4,6.75,6,0,0,0,0,0.0,False
paritaria,2016/17,BA1M006008,4,5.75,5,0,0,0,0,0.0,False
paritaria,2016/17,BA1M00900Q,4,4.75,4,0,0,0,0,0.0,False
paritaria,2016/17,BAPLTE500F,4,4.5,3,0,1,0,0,0.0,False
paritaria,2016/17,BAPQ18500B,4,5.0,5,0,0,0,0,0.0,False
paritaria,2016/17,BAPS815002,4,6.0,3,0,1,0,0,0.0,False
paritaria,2016/17,BAPSV85002,4,5.0,5,0,0,0,0,0.0,False
paritaria,2016/17,BATD01500V,4,4.0,3,0,2,0,0,0.0,False
paritaria,2016/17,BATD19500L,4,5.25,4,0,0,0,0,0.0,False
paritaria,2016/17,BATD65500E,4,4.5,4,0,0,0,0,0.0,False
paritaria,2016/17,BG1E01000Q,4,5.0,4,0,0,0,0,0.0,False
paritaria,2016/17,BG1E01100G,4,4.75,4,0,0,0,0,0.0,False
paritaria,2016/17,BG1E01800A,4,5.5,3,0,1,0,0,0.0,False
paritaria,2016/17,BG1E02000A,4,5.5,5,0,0,0,0,0.0,False
paritaria,2016/17,BG1E02400N,4,5.0,4,0,0,0,0,0.0,False
paritaria,2016/17,BG1EUA5004,4,7.0,7,0,0,0,0,0.0,False
paritaria,2016/17,BG1M00500D,4,5.75,5,0,0,0,0,0.0,False
paritaria,2016/17,BG1M006009,4,5.25,5,0,0,0,0,0.0,False
paritaria,2016/17,BG1M008001,4,5.5,4,0,0,0,0,0.0,False
paritaria,2016/17,BG1M010001,4,5.5,5,0,0,0,0,0.0,False
paritaria,2016/17,BG1M015004,4,6.75,6,0,0,0,0,0.0,False
paritaria,2016/17,BG1M01900B,4,6.25,5,0,0,0,0,0.0,False
paritaria,2016/17,BG1M02400V,4,6.0,5,0,0,0,0,0.0,False
paritaria,2016/17,BG1M02700A,4,6.0,5,0,0,0,0,0.0,False
paritaria,2016/17,BG1M029002,4,4.5,4,0,0,0,0,0.0,False
paritaria,2016/17,BG1MT0500I,4,5.25,4,0,0,0,0,0.0,False
paritaria,2016/17,BGPMZF5001,4,4.75,4,0,0,0,0,0.0,False
paritaria,2016/17,BGPS065005,4,5.5,5,0,0,0,0,0.0,False
paritaria,2016/17,BGPS135006,4,5.25,4,0,0,0,0,0.0,False
paritaria,2016/17,BGSLN6500G,4,5.25,5,0,0,0,0,0.0,False
paritaria,2016/17,BI1E00100N,4,4.25,3,0,1,0,0,0.0,False
paritaria,2016/17,BI1M01000N,4,5.0,5,0,0,0,0,0.0,False
paritaria,2016/17,BI1M020008,4,5.75,5,0,0,0,0,0.0,False
paritaria,2016/17,BLPC01500G,4,4.75,4,0,0,0,0,0.0,False
paritaria,2016/17,BLPL49500T,4,5.0,4,0,0,0,0,0.0,False
paritaria,2016/17,BLPM01500Q,4,6.25,5,0,0,0,0,0.0,False
paritaria,2016/17,BN1E00300T,4,5.75,4,0,0,0,0,0.0,False
paritaria,2016/17,BN1ES9500O,4,6.5,5,0,0,0,0,0.0,False
paritaria,2016/17,BNRHZS500C,4,4.75,4,0,0,0,0,0.0,False
paritaria,2016/17,BNTD02500Q,4,4.5,4,0,0,0,0,0.0,False
paritaria,2016/17,BNTDC1500F,4,6.25,5,0,0,0,0,0.0,False
paritaria,2016/17,BO1E00800N,4,6.5,6,0,0,0,0,0.0,False
paritaria,2016/17,BO1E00900D,4,6.0,5,0,0,0,0,0.0,False
paritaria,2016/17,BO1E01000N,4,5.75,4,0,0,0,0,0.0,False
paritaria,2016/17,BO1E013005,4,5.0,4,0,0,0,0,0.0,False
paritaria,2016/17,BO1E014001,3,5.666666666666667,5,0,0,0,0,0.0,False
paritaria,2016/17,BO1E01700C,4,5.75,5,0,0,0,0,0.0,False
paritaria,2016/17,BO1E018008,4,6.5,5,0,0,0,0,0.0,False
paritaria,2016/17,BO1M00200X,4,6.25,5,0,0,0,0,0.0,False
paritaria,2016/17,BO1M01200E,4,6.0,5,0,0,0,0,0.0,False
paritaria,2016/17,BO1M01300A,4,6.0,5,0,0,0,0,0.0,False
paritaria,2016/17,BOPS02500L,4,4.25,3,0,1,0,0,0.0,False
paritaria,2016/17,BOPS05500C,4,5.5,4,0,0,0,0,0.0,False
paritaria,2016/17,BOPSQR500T,4,4.75,4,0,0,0,0,0.0,False
paritaria,2016/17,BR1E00200T,4,4.75,4,0,0,0,0,0.0,False
paritaria,2016/17,BRPL7D500D,4,5.75,5,0,0,0,0,0.0,False
paritaria,2016/17,BRTD015001,4,5.25,5,0,0,0,0,0.0,False
paritaria,2016/17,BRTD04500A,4,6.0,5,0,0,0,0,0.0,False
paritaria,2016/17,BS1E00700C,4,5.25,4,0,0,0,0,0.0,False
paritaria,2016/17,BS1E009004,4,6.25,5,0,0,0,0,0.0,False
paritaria,2016/17,BS1E01400G,4,5.5,5,0,0,0,0,0.0,False
paritaria,2016/17,BS1M00100P,4,5.75,5,0,0,0,0,0.0,False
paritaria,2016/17,BS1M00700N,4,5.5,5,0,0,0,0,0.0,False
paritaria,2016/17,BS1M00800D,4,6.25,6,0,0,0,0,0.0,False
paritaria,2016/17,BS1M01000D,4,5.75,5,0,0,0,0,0.0,False
paritaria,2016/17,BS1M017008,4,6.0,5,0,0,0,0,0.0,False
paritaria,2016/17,BS1M018004,4,5.75,4,0,0,0,0,0.0,False
paritaria,2016/17,BS1M02200Q,4,5.75,5,0,0,0,0,0.0,False
paritaria,2016/17,BS1M6C500D,4,4.5,4,0,0,0,0,0.0,False
paritaria,2016/17,BSPC01500D,4,5.25,4,0,0,0,0,0.0,False
paritaria,2016/17,BSPMNI500T,4,6.5,6,0,0,0,0,0.0,False
paritaria,2016/17,BSPS01500L,4,4.75,4,0,0,0,0,0.0,False
paritaria,2016/17,BSPS025007,4,4.75,4,0,0,0,0,0.0,False
paritaria,2016/17,BSPS06500N,4,5.75,5,0,0,0,0,0.0,False
paritaria,2016/17,BSPS08500V,4,6.0,6,0,0,0,0,0.0,False
paritaria,2016/17,BSPS125004,4,5.5,5,0,0,0,0,0.0,False
paritaria,2016/17,BSPS13500P,4,5.25,5,0,0,0,0,0.0,False
paritaria,2016/17,BSPS89500C,4,4.0,3,0,2,0,0,0.0,False
paritaria,2016/17,BSRF3E5000,4,5.0,4,0,0,0,0,0.0,False
paritaria,2016/17,BSSL01500D,4,5.0,3,0,1,0,0,0.0,False
paritaria,2016/17,CA1E00200L,4,6.5,6,0,0,0,0,0.0,False
paritaria,2016/17,CA1E00600X,4,6.75,6,0,0,0,0,0.0,False
paritaria,2016/17,CA1E00700Q,4,5.5,5,0,0,0,0,0.0,False
paritaria,2016/17,CA1E00800G,4,5.5,5,0,0,0,0,0.0,False
paritaria,2016/17,CA1E00900B,4,6.5,6,0,0,0,0,0.0,False
paritaria,2016/17,CA1E012007,4,6.75,6,0,0,0,0,0.0,False
paritaria,2016/17,CA1E01500P,4,6.75,6,0,0,0,0,0.0,False
paritaria,2016/17,CA1E01700A,4,6.5,5,0,0,0,0,0.0,False
paritaria,2016/17,CA1E018006,4,6.25,6,0,0,0,0,0.0,False
paritaria,2016/17,CA1E020006,4,6.25,6,0,0,0,0,0.0,False
paritaria,2016/17,CA1EA85001,2,6.5,6,0,0,0,0,0.0,False
paritaria,2016/17,CA1M01000R,4,6.25,5,0,0,0,0,0.0,False
paritaria,2016/17,CA1M01500X,4,5.5,5,0,0,0,0,0.0,False
paritaria,2016/17,CAPM04500R,4,4.5,3,0,1,0,0,0.0,False
paritaria,2016/17,CAPSBZ500G,4,5.5,5,0,0,0,0,0.0,False
paritaria,2016/17,CB1E002007,4,5.5,4,0,0,0,0,0.0,False
paritaria,2016/17,CE1E001007,4,6.75,6,0,0,0,0,0.0,False
paritaria,2016/17,CE1E002003,4,6.0,5,0,0,0,0,0.0,False
paritaria,2016/17,CE1E00300V,4,6.5,5,0,0,0,0,0.0,False
paritaria,2016/17,CE1E00900T,4,5.0,5,0,0,0,0,0.0,False
paritaria,2016/17,CE1E015005,4,5.5,5,0,0,0,0,0.0,False
paritaria,2016/17,CE1E01700R,4,6.25,6,0,0,0,0,0.0,False
paritaria,2016/17,CE1E022008,4,6.5,6,0,0,0,0,0.0,False
paritaria,2016/17,CE1E02500Q,4,4.5,4,0,0,0,0,0.0,False
paritaria,2016/17,CE1E03200V,4,7.0,7,0,0,0,0,0.0,False
paritaria,2016/17,CE1E03400E,4,7.0,7,0,0,0,0,0.0,False
paritaria,2016/17,CE1E04000T,4,6.0,5,0,0,0,0,0.0,False
paritaria,2016/17,CE1E04200D,4,4.0,3,0,2,0,0,0.0,False
paritaria,2016/17,CE1E045001,4,5.0,3,0,1,0,0,0.0,False
paritaria,2016/17,CE1E049008,3,5.0,5,0,0,0,0,0.0,False
paritaria,2016/17,CE1E052004,4,6.0,5,0,0,0,0,0.0,False
paritaria,2016/17,CE1E05600B,4,6.25,6,0,0,0,0,0.0,False
paritaria,2016/17,CE1E05900V,4,5.0,3,0,1,0,0,0.0,False
paritaria,2016/17,CE1E06200P,4,7.0,7,0,0,0,0,0.0,False
paritaria,2016/17,CE1E065006,4,5.0,5,0,0,0,0,0.0,False
paritaria,2016/17,CE1E066002,4,6.25,5,0,0,0,0,0.0,False
paritaria,2016/17,CE1E06800N,4,4.75,4,0,0,0,0,0.0,False
paritaria,2016/17,CE1E07100D,4,6.5,5,0,0,0,0,0.0,False
paritaria,2016/17,CE1ECZ5004,4,5.0,3,0,1,0,0,0.0,False
paritaria,2016/17,CE1ELC500C,4,5.25,3,0,1,0,0,0.0,False
paritaria,2016/17,CE1M635007,4,4.0,3,0,2,0,0,0.0,False
paritaria,2016/17,CEPSLH500A,4,5.0,5,0,0,0,0,0.0,False
paritaria,2016/17,CERI15500V,4,4.75,3,0,1,0,0,0.0,False
paritaria,2016/17,CERIOH500S,4,6.25,6,0,0,0,0,0.0,False
paritaria,2016/17,CETD065007,4,4.25,3,0,1,0,0,0.0,False
paritaria,2016/17,CETD115003,4,4.0,3,0,2,0,0,0.0,False
paritaria,2016/17,CETD14500V,4,5.75,5,0,0,0,0,0.0,False
paritaria,2016/17,CETDA05001,4,4.25,4,0,0,0,0,0.0,False
paritaria,2016/17,CH1E006003,4,6.75,6,0,0,0,0,0.0,False
