iso3,year,learning_poverty_pct,education_spending_pct_gdp,tertiary_spending_pct_gdp_percap,tertiary_enrollment_gross_pct,country,access_minus_learning_gap,cost_intensity_x_access
,1991,,4.78473997116089,,,,,
,1991,,4.78473997116089,,8.62090015411377,,,
,1991,,4.78473997116089,,,,,
,1991,,4.78473997116089,,5.05625009536743,,,
,1991,,4.78473997116089,,5.98908996582031,,,
,1991,,4.78473997116089,,,,,
,1991,,4.78473997116089,,8.62090015411377,,,
,1991,,4.78473997116089,,,,,
,1991,,4.78473997116089,,5.05625009536743,,,
,1991,,4.78473997116089,,5.98908996582031,,,
,1991,,4.78473997116089,,,,,
,1991,,4.78473997116089,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1991,,,,,,,
,1991,,,,5.05625009536743,,,
,1991,,,,5.98908996582031,,,
,1991,,,,,,,
,1991,,,,8.62090015411377,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,4.87666988372803,,,
,1992,,4.89061498641968,,8.46774005889893,,,
,1992,,4.89061498641968,,,,,
,1992,,4.89061498641968,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1992,,,,,,,
,1992,,,,4.87666988372803,,,
,1992,,,,8.46774005889893,,,
,1992,,,,,,,
,1992,,,,9.20166015625,,,
,1993,,4.95375490188598,,,,,
,1993,,4.95375490188598,,4.71951007843018,,,
,1993,,4.95375490188598,,8.5859203338623,,,
,1993,,4.95375490188598,,,,,
,1993,,4.95375490188598,,8.70341014862061,,,
,1993,,4.95375490188598,,,,,
,1993,,4.95375490188598,,4.71951007843018,,,
,1993,,4.95375490188598,,8.5859203338623,,,
,1993,,4.95375490188598,,,,,
,1993,,4.95375490188598,,8.70341014862061,,,
,1993,,4.95375490188598,,,,,
,1993,,4.95375490188598,,4.71951007843018,,,
,1993,,4.95375490188598,,8.5859203338623,,,
,1993,,4.95375490188598,,,,,
,1993,,4.95375490188598,,8.70341014862061,,,
,1993,,4.95375490188598,,,,,
,1993,,4.95375490188598,,4.71951007843018,,,
,1993,,4.95375490188598,,8.5859203338623,,,
,1993,,4.95375490188598,,,,,
,1993,,4.95375490188598,,8.70341014862061,,,
,1993,,4.95375490188598,,,,,
,1993,,4.95375490188598,,4.71951007843018,,,
,1993,,4.95375490188598,,8.5859203338623,,,
,1993,,4.95375490188598,,,,,
,1993,,4.95375490188598,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
,1993,,,,8.5859203338623,,,
,1993,,,,,,,
,1993,,,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
,1993,,,,8.5859203338623,,,
,1993,,,,,,,
,1993,,,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
,1993,,,,8.5859203338623,,,
,1993,,,,,,,
,1993,,,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
,1993,,,,8.5859203338623,,,
,1993,,,,,,,
,1993,,,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
,1993,,,,8.5859203338623,,,
,1993,,,,,,,
,1993,,,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
,1993,,,,8.5859203338623,,,
,1993,,,,,,,
,1993,,,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
,1993,,,,8.5859203338623,,,
,1993,,,,,,,
,1993,,,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
,1993,,,,8.5859203338623,,,
,1993,,,,,,,
,1993,,,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
,1993,,,,8.5859203338623,,,
,1993,,,,,,,
,1993,,,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
,1993,,,,8.5859203338623,,,
,1993,,,,,,,
,1993,,,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
,1993,,,,8.5859203338623,,,
,1993,,,,,,,
,1993,,,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
,1993,,,,8.5859203338623,,,
,1993,,,,,,,
,1993,,,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
,1993,,,,8.5859203338623,,,
,1993,,,,,,,
,1993,,,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
,1993,,,,8.5859203338623,,,
,1993,,,,,,,
,1993,,,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
,1993,,,,8.5859203338623,,,
,1993,,,,,,,
,1993,,,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
,1993,,,,8.5859203338623,,,
,1993,,,,,,,
,1993,,,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
,1993,,,,8.5859203338623,,,
,1993,,,,,,,
,1993,,,,8.70341014862061,,,
,1993,,,,,,,
,1993,,,,4.71951007843018,,,
