iso3,education_spending_pct_gdp_year,education_spending_pct_gdp,tertiary_enrollment_gross_pct_year,tertiary_enrollment_gross_pct,learning_poverty_pct_year,learning_poverty_pct,access_minus_learning_gap_year,access_minus_learning_gap,cost_intensity_x_access_year,cost_intensity_x_access,country,oecd_funding_year,state_pct_gdp_oecd,private_pct_gdp_oecd,total_pct_gdp_oecd,oecd_funding_year_usd,state_usd_ppp_oecd,private_usd_ppp_oecd,total_usd_ppp_oecd,state_share_pct_oecd,private_share_pct_oecd,per_student_usd_ppp_oecd_year,per_student_usd_ppp_oecd,education_spending_pct_gdp_rank,education_spending_pct_gdp_n,education_spending_pct_gdp_pct_better,tertiary_enrollment_gross_pct_rank,tertiary_enrollment_gross_pct_n,tertiary_enrollment_gross_pct_pct_better,learning_poverty_pct_rank,learning_poverty_pct_n,learning_poverty_pct_pct_better,access_minus_learning_gap_rank,access_minus_learning_gap_n,access_minus_learning_gap_pct_better,cost_intensity_x_access_rank,cost_intensity_x_access_n,cost_intensity_x_access_pct_better,state_pct_gdp_oecd_rank,state_pct_gdp_oecd_n,state_pct_gdp_oecd_pct_better,private_pct_gdp_oecd_rank,private_pct_gdp_oecd_n,private_pct_gdp_oecd_pct_better,state_share_pct_oecd_rank,state_share_pct_oecd_n,state_share_pct_oecd_pct_better,private_share_pct_oecd_rank,private_share_pct_oecd_n,private_share_pct_oecd_pct_better,per_student_usd_ppp_oecd_rank,per_student_usd_ppp_oecd_n,per_student_usd_ppp_oecd_pct_better
MAC,2023.0,3.50183010101318,2024.0,141.864795918367,2021.0,7.18974161148071,2021.0,91.7798786416839,2017.0,1548.4492555831264,"Macao SAR, China",,,,,,,,,,,,,154.0,244.0,37.03703703703704,2.0,245.0,99.59016393442623,21.0,155.0,87.01298701298701,7.0,137.0,95.58823529411765,64.0,194.0,67.35751295336787,,,,,,,,,,,,,,,
MAR,2023.0,6.02096928801329,2024.0,48.1839617510572,2021.0,59.7595329284668,2021.0,-17.2275655446608,2009.0,1075.3197236955164,Morocco,,,,,,,,,,,,,29.0,244.0,88.47736625514403,105.0,245.0,57.377049180327866,101.0,155.0,35.064935064935064,86.0,137.0,37.5,98.0,194.0,49.740932642487046,,,,,,,,,,,,,,,
MCO,2023.0,1.73223996162415,2024.0,77.4806900024414,,,,,,,Monaco,,,,,,,,,,,,,233.0,244.0,4.526748971193417,45.0,245.0,81.9672131147541,,,,,,,,,,,,,,,,,,,,,,,,
MDA,2023.0,6.55709981918335,2024.0,74.7109378669046,2006.0,11.0100898742675,,,2018.0,1408.034057409258,Moldova,,,,,,,,,,,,,20.0,244.0,92.18106995884774,54.0,245.0,78.27868852459017,40.0,155.0,74.67532467532467,,,,72.0,194.0,63.212435233160626,,,,,,,,,,,,,,,
MDG,2023.0,3.04770386693564,2023.0,6.1466638463036,2019.0,95.2420349121093,2019.0,-89.9561748504638,2016.0,0.1774379153400385,Madagascar,,,,,,,,,,,,,189.0,244.0,22.633744855967073,223.0,245.0,9.016393442622949,150.0,155.0,3.2467532467532423,135.0,137.0,1.4705882352941124,193.0,194.0,0.5181347150259086,,,,,,,,,,,,,,,
MDV,2023.0,5.16706374664829,2022.0,48.4968654322788,,,,,2014.0,436.12613028137326,Maldives,,,,,,,,,,,,,59.0,244.0,76.13168724279835,103.0,245.0,58.19672131147541,,,,,,,167.0,194.0,13.989637305699487,,,,,,,,,,,,,,,
MEA,2022.0,4.38311004638672,2024.0,29.6833095550537,2019.0,69.2887874482825,2019.0,-41.3201976655677,,,"Middle East, North Africa, Afghanistan & Pakistan",,,,,,,,,,,,,95.0,244.0,61.31687242798354,142.0,245.0,42.213114754098356,109.0,155.0,29.87012987012987,103.0,137.0,25.0,,,,,,,,,,,,,,,,,,
MEX,2022.0,4.05987977981567,2024.0,48.203441619873,2019.0,47.634178161621,2019.0,-4.590038299560504,2016.0,1144.4776850531784,Mexico,2022.0,3.23323635129501,1.07249333558024,4.30572968687523,2022.0,87268.2452654851,28947.6553167933,116215.900582278,75.09148475229628,24.908515247704056,2022.0,4066.33328878188,117.0,244.0,52.2633744855967,104.0,245.0,57.78688524590163,83.0,155.0,46.753246753246756,82.0,137.0,40.44117647058824,91.0,194.0,53.36787564766839,34.0,47.0,28.260869565217394,32.0,40.0,20.512820512820518,35.0,41.0,15.000000000000002,34.0,40.0,15.384615384615385,39.0,40.0,2.564102564102566
MHL,2022.0,7.70088005065918,2024.0,37.6853055916775,,,,,2002.0,1186.3536473606116,Marshall Islands,,,,,,,,,,,,,10.0,244.0,96.2962962962963,126.0,245.0,48.770491803278695,,,,,,,86.0,194.0,55.95854922279793,,,,,,,,,,,,,,,
MIC,2023.0,3.51486315596325,2024.0,43.2768402099609,,,,,2013.0,869.1026818449016,Middle income,,,,,,,,,,,,,149.0,244.0,39.09465020576132,114.0,245.0,53.68852459016394,,,,,,,120.0,194.0,38.3419689119171,,,,,,,,,,,,,,,
MKD,2002.0,3.30014991760254,2023.0,55.0082015991211,2021.0,33.0288696289062,2021.0,11.2731513977051,2002.0,608.5624571632395,North Macedonia,,,,,,,,,,,,,164.0,244.0,32.92181069958847,91.0,245.0,63.11475409836065,68.0,155.0,56.493506493506494,66.0,137.0,52.20588235294117,146.0,194.0,24.870466321243523,,,,,,,,,,,,,,,
MLI,2023.0,4.18465094218116,2015.0,5.12750941173932,2012.0,90.438362121582,2012.0,-84.01974466729462,2015.0,849.2775878814423,Mali,,,,,,,,,,,,,109.0,244.0,55.55555555555556,227.0,245.0,7.377049180327866,144.0,155.0,7.14285714285714,131.0,137.0,4.411764705882348,122.0,194.0,37.30569948186528,,,,,,,,,,,,,,,
MLT,2022.0,4.71258020401001,2023.0,80.5250091552734,2021.0,10.1601848602294,2021.0,60.0711688995362,2015.0,2132.743438461608,Malta,,,,,,,,,,,,,80.0,244.0,67.48971193415639,31.0,245.0,87.70491803278688,34.0,155.0,78.57142857142857,38.0,137.0,72.79411764705883,26.0,194.0,87.04663212435233,,,,,,,,,,,,,,,
MMR,2019.0,1.99976003170013,2018.0,20.3723297119141,2019.0,89.4679412841796,,,2018.0,340.04677861938546,Myanmar,,,,,,,,,,,,,226.0,244.0,7.4074074074074066,169.0,245.0,31.147540983606557,138.0,155.0,11.038961038961038,,,,177.0,194.0,8.808290155440412,,,,,,,,,,,,,,,
MNA,,,,,2019.0,72.389373269993,,,,,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,,,,,,,,,,,,,,,,,113.0,155.0,27.27272727272727,,,,,,,,,,,,,,,,,,,,,
MNE,,,2023.0,55.1743011474609,2021.0,15.8112621307373,2021.0,42.150129318237305,,,Montenegro,,,,,,,,,,,,,,,,88.0,245.0,64.34426229508196,47.0,155.0,70.12987012987013,50.0,137.0,63.970588235294116,,,,,,,,,,,,,,,,,,
MNG,2024.0,5.21229982376099,2024.0,69.044059753418,2007.0,39.4648284912109,2007.0,7.512401580810597,2017.0,334.1741015512847,Mongolia,,,,,,,,,,,,,56.0,244.0,77.36625514403292,64.0,245.0,74.18032786885246,74.0,155.0,52.5974025974026,69.0,137.0,50.0,178.0,194.0,8.290155440414503,,,,,,,,,,,,,,,
MOZ,2022.0,5.97607342054314,2018.0,7.4630510423433,,,,,2013.0,926.2779917824868,Mozambique,,,,,,,,,,,,,30.0,244.0,88.06584362139918,218.0,245.0,11.065573770491799,,,,,,,113.0,194.0,41.96891191709845,,,,,,,,,,,,,,,
MRT,2024.0,7.61007976531982,2020.0,5.97194330025359,2004.0,94.7653198242187,2004.0,-91.42378973960872,2016.0,532.7773775806596,Mauritania,,,,,,,,,,,,,12.0,244.0,95.47325102880659,224.0,245.0,8.606557377049185,149.0,155.0,3.8961038961038974,136.0,137.0,0.7352941176470562,156.0,194.0,19.68911917098446,,,,,,,,,,,,,,,
MUS,2024.0,4.247389793396,2024.0,45.7771156388358,2006.0,40.4578781127929,2006.0,-16.852418899536097,2017.0,379.8144451931032,Mauritius,,,,,,,,,,,,,107.0,244.0,56.37860082304527,108.0,245.0,56.14754098360656,75.0,155.0,51.94805194805194,85.0,137.0,38.23529411764706,173.0,194.0,10.880829015544046,,,,,,,,,,,,,,,
MWI,2022.0,2.74888371105811,2022.0,2.70813684546823,,,,,2011.0,2044.6906580882096,Malawi,,,,,,,,,,,,,205.0,244.0,16.049382716049386,237.0,245.0,3.2786885245901676,,,,,,,29.0,194.0,85.49222797927462,,,,,,,,,,,,,,,
MYS,2023.0,3.51481008529663,2024.0,38.5013945445142,2019.0,42.025634765625,2019.0,-1.2173380842305974,2018.0,1028.7868365513923,Malaysia,,,,,,,,,,,,,150.0,244.0,38.68312757201646,123.0,245.0,50.0,78.0,155.0,50.0,80.0,137.0,41.91176470588235,102.0,194.0,47.668393782383426,,,,,,,,,,,,,,,
NAC,2022.0,4.84426021575928,2024.0,79.0441970825195,2019.0,4.25611695560665,2019.0,82.16064635005745,2016.0,2211.5633970591343,North America,,,,,,,,,,,,,75.0,244.0,69.54732510288066,38.0,245.0,84.8360655737705,10.0,155.0,94.15584415584416,13.0,137.0,91.17647058823529,20.0,194.0,90.15544041450777,,,,,,,,,,,,,,,
NAM,2024.0,9.08440819434816,2022.0,26.1092654658031,,,,,2014.0,1403.591927035879,Namibia,,,,,,,,,,,,,5.0,244.0,98.35390946502058,149.0,245.0,39.34426229508197,,,,,,,74.0,194.0,62.17616580310881,,,,,,,,,,,,,,,
NER,2023.0,4.07412707618114,2019.0,4.15170730347346,2019.0,90.4368209838867,2019.0,-86.28511368041325,2017.0,1009.4500436306458,Niger,,,,,,,,,,,,,114.0,244.0,53.49794238683128,232.0,245.0,5.327868852459017,143.0,155.0,7.792207792207795,133.0,137.0,2.941176470588236,104.0,194.0,46.63212435233161,,,,,,,,,,,,,,,
NGA,2023.0,0.319069049792343,2011.0,9.74153350922586,,,,,,,Nigeria,,,,,,,,,,,,,243.0,244.0,0.4115226337448541,206.0,245.0,15.983606557377051,,,,,,,,,,,,,,,,,,,,,,,,
NIC,2023.0,2.86954998970032,2023.0,30.3635101318359,2019.0,78.9034957885742,,,,,Nicaragua,,,,,,,,,,,,,197.0,244.0,19.34156378600823,141.0,245.0,42.622950819672134,121.0,155.0,22.077922077922075,,,,,,,,,,,,,,,,,,,,,
NLD,2022.0,5.17918014526367,2023.0,86.5938262939453,2021.0,4.4913740158081,2021.0,84.8984880447388,2016.0,2856.765419878844,Netherlands,2022.0,4.19969982739771,0.764492200068153,5.01418095906313,2022.0,51169.4622466012,9314.63113482752,61093.1623276013,83.75644719815614,15.246601714410287,2022.0,19185.7102144554,58.0,244.0,76.54320987654322,20.0,245.0,92.21311475409836,13.0,155.0,92.20779220779221,12.0,137.0,91.91176470588235,11.0,194.0,94.81865284974094,16.0,47.0,67.3913043478261,26.0,40.0,35.89743589743589,21.0,41.0,50.0,22.0,40.0,46.15384615384615,6.0,40.0,87.17948717948718
NOR,2022.0,5.43234014511108,2024.0,95.4987564086914,2021.0,4.29407835006713,2021.0,89.63022279739377,2016.0,3260.704539597475,Norway,2022.0,5.94834464200351,0.265649465800806,6.24580718135328,2022.0,20116.1166997364,898.373577337266,21122.0757548164,95.23740437844698,4.253244746233867,2022.0,22558.1538499611,42.0,244.0,83.1275720164609,13.0,245.0,95.08196721311475,11.0,155.0,93.5064935064935,9.0,137.0,94.11764705882352,5.0,194.0,97.92746113989638,2.0,47.0,97.82608695652173,6.0,40.0,87.17948717948718,3.0,41.0,95.0,6.0,40.0,87.17948717948718,2.0,40.0,97.43589743589743
NPL,2024.0,3.68849173764595,2024.0,21.2915596292014,,,,,2015.0,296.7875864087802,Nepal,,,,,,,,,,,,,140.0,244.0,42.79835390946503,166.0,245.0,32.377049180327866,,,,,,,182.0,194.0,6.217616580310881,,,,,,,,,,,,,,,
NRU,2023.0,5.77715015411377,,,,,,,,,Nauru,,,,,,,,,,,,,34.0,244.0,86.41975308641976,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,2023.0,5.21326017379761,2024.0,77.2406463623047,2021.0,10.8613500595092,2021.0,68.551537513733,2016.0,2067.5188550233456,New Zealand,2023.0,4.15575626348792,1.14621905242097,5.30197531590888,2023.0,10425.9720449971,2875.637318526,13301.609363523,78.38128274604304,21.6187172539577,2022.0,12389.2894792063,55.0,244.0,77.77777777777779,46.0,245.0,81.55737704918032,39.0,155.0,75.32467532467533,24.0,137.0,83.08823529411764,27.0,194.0,86.52849740932642,17.0,47.0,65.21739130434783,33.0,40.0,17.948717948717952,33.0,41.0,19.999999999999996,32.0,40.0,20.512820512820518,24.0,40.0,41.02564102564102
OED,2022.0,5.05915021896362,2024.0,78.6357879638672,,,,,2016.0,1878.8727204895024,OECD members,,,,,,,,,,,,,64.0,244.0,74.07407407407408,40.0,245.0,84.01639344262296,,,,,,,41.0,194.0,79.27461139896373,,,,,,,,,,,,,,,
OMN,2022.0,4.38311004638672,2024.0,42.226921081543,2021.0,40.6137619018554,2021.0,3.2295994946071005,2016.0,2039.562153665076,Oman,,,,,,,,,,,,,95.0,244.0,61.31687242798354,118.0,245.0,52.04918032786885,76.0,155.0,51.298701298701296,74.0,137.0,46.32352941176471,31.0,194.0,84.4559585492228,,,,,,,,,,,,,,,
OSS,2023.0,5.00431592836751,2024.0,22.5716896057129,,,,,2016.0,513.5350952553756,Other small states,,,,,,,,,,,,,68.0,244.0,72.42798353909465,160.0,245.0,34.83606557377049,,,,,,,159.0,194.0,18.134715025906733,,,,,,,,,,,,,,,
PAK,2023.0,1.94658005237579,2024.0,10.8564126844434,2019.0,79.5432510375976,2019.0,-68.4396125089196,2017.0,579.7583673636024,Pakistan,,,,,,,,,,,,,227.0,244.0,6.995884773662553,195.0,245.0,20.491803278688526,124.0,155.0,20.12987012987013,115.0,137.0,16.176470588235293,148.0,194.0,23.834196891191706,,,,,,,,,,,,,,,
PAN,2023.0,2.47225999832153,2023.0,53.6949637061742,2019.0,78.5126113891601,2006.0,-30.9951057434082,2012.0,818.1516399255117,Panama,,,,,,,,,,,,,212.0,244.0,13.168724279835386,96.0,245.0,61.065573770491795,119.0,155.0,23.376623376623375,98.0,137.0,28.676470588235293,127.0,194.0,34.715025906735754,,,,,,,,,,,,,,,
PER,2024.0,4.35778999328613,2017.0,71.2404708862305,2019.0,44.4424438476562,2006.0,-34.5264892578125,2017.0,775.354213746796,Peru,2022.0,3.00129633589732,1.22729926625048,4.2285956021478,2022.0,14418.3950729064,5896.01415956047,20314.4092324669,70.97619678677452,29.023803213225325,2022.0,2611.85541892852,97.0,244.0,60.49382716049383,58.0,245.0,76.63934426229508,81.0,155.0,48.05194805194806,101.0,137.0,26.470588235294112,133.0,194.0,31.606217616580313,41.0,47.0,13.043478260869568,35.0,40.0,12.82051282051282,38.0,41.0,7.499999999999996,37.0,40.0,7.692307692307687,40.0,40.0,0.0
PHL,2025.0,3.96922646675346,2024.0,47.4134996154186,2019.0,90.9132614135742,2019.0,-60.8583934025377,2009.0,281.13184531574245,Philippines,,,,,,,,,,,,,121.0,244.0,50.617283950617285,106.0,245.0,56.9672131147541,145.0,155.0,6.493506493506496,111.0,137.0,19.11764705882353,184.0,194.0,5.181347150259064,,,,,,,,,,,,,,,
PLW,2023.0,3.43726476321334,2024.0,71.8428437792329,,,,,2001.0,2358.538692750362,Palau,,,,,,,,,,,,,156.0,244.0,36.21399176954733,56.0,245.0,77.45901639344262,,,,,,,15.0,194.0,92.74611398963731,,,,,,,,,,,,,,,
PNG,2023.0,0.782122804685732,1999.0,1.94981002807617,,,,,,,Papua New Guinea,,,,,,,,,,,,,241.0,244.0,1.2345679012345734,242.0,245.0,1.2295081967213073,,,,,,,,,,,,,,,,,,,,,,,,
POL,2022.0,4.31372976303101,2024.0,80.9149627685547,2021.0,5.55067777633667,2021.0,66.65538454055783,2016.0,1774.945652631532,Poland,2022.0,3.44667166898176,0.579466445684761,4.11032412549285,2022.0,53975.2814341713,9074.51230964912,64368.1565191507,83.85401159983923,14.09782849218198,2022.0,11488.4748749142,102.0,244.0,58.43621399176955,30.0,245.0,88.11475409836066,19.0,155.0,88.31168831168831,26.0,137.0,81.61764705882352,47.0,194.0,76.16580310880829,31.0,47.0,34.78260869565217,22.0,40.0,46.15384615384615,20.0,41.0,52.5,20.0,40.0,51.28205128205128,26.0,40.0,35.89743589743589
PRE,2023.0,3.24413772101569,2021.0,8.72068023681641,,,,,2010.0,1060.9052885636322,Pre-demographic dividend,,,,,,,,,,,,,170.0,244.0,30.452674897119337,213.0,245.0,13.11475409836066,,,,,,,100.0,194.0,48.70466321243523,,,,,,,,,,,,,,,
PRI,2024.0,4.27101949674789,2023.0,77.9263575380698,,,,,2014.0,3234.4006460334285,Puerto Rico (US),,,,,,,,,,,,,105.0,244.0,57.20164609053497,42.0,245.0,83.19672131147541,,,,,,,6.0,194.0,97.40932642487047,,,,,,,,,,,,,,,
PRK,,,2018.0,26.7206192016602,,,,,,,"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,146.0,245.0,40.57377049180327,,,,,,,,,,,,,,,,,,,,,,,,
PRT,2022.0,4.55160999298096,2023.0,77.6778182983398,2021.0,7.97772073745727,2021.0,64.53451681137082,2015.0,1662.7152437536622,Portugal,2022.0,3.86329894400607,0.829812744851467,4.81469363275387,2022.0,16158.2293869062,3470.68784316869,20137.4331298944,80.23976681972937,17.235006173733176,2022.0,12956.0869376936,87.0,244.0,64.6090534979424,43.0,245.0,82.78688524590164,25.0,155.0,84.4155844155844,31.0,137.0,77.94117647058823,52.0,194.0,73.57512953367875,24.0,47.0,50.0,27.0,40.0,33.333333333333336,27.0,41.0,35.0,25.0,40.0,38.46153846153846,21.0,40.0,48.71794871794872
PRY,2024.0,3.53410005569458,2010.0,37.6179261040957,2019.0,77.7440109252929,,,2010.0,536.4816580861232,Paraguay,,,,,,,,,,,,,148.0,244.0,39.50617283950617,127.0,245.0,48.36065573770492,118.0,155.0,24.02597402597403,,,,155.0,194.0,20.207253886010367,,,,,,,,,,,,,,,
PSE,2021.0,5.43442010879517,2023.0,44.4904623709098,,,,,,,West Bank and Gaza,,,,,,,,,,,,,41.0,244.0,83.53909465020575,111.0,245.0,54.91803278688525,,,,,,,,,,,,,,,,,,,,,,,,
PSS,,,2024.0,29.3007507324219,,,,,,,Pacific island small states,,,,,,,,,,,,,,,,144.0,245.0,41.393442622950815,,,,,,,,,,,,,,,,,,,,,,,,
PST,2022.0,4.96171021461486,2024.0,80.2341079711914,,,,,2016.0,1976.8675831649775,Post-demographic dividend,,,,,,,,,,,,,70.0,244.0,71.60493827160495,33.0,245.0,86.88524590163934,,,,,,,35.0,194.0,82.38341968911918,,,,,,,,,,,,,,,
PYF,,,1992.0,1.45677995681763,,,,,,,French Polynesia,,,,,,,,,,,,,,,,244.0,245.0,0.4098360655737654,,,,,,,,,,,,,,,,,,,,,,,,
QAT,2020.0,3.23368000984192,2024.0,43.0178909301758,2021.0,21.058874130249,2021.0,10.2225233136746,,,Qatar,,,,,,,,,,,,,172.0,244.0,29.629629629629626,116.0,245.0,52.86885245901639,56.0,155.0,64.28571428571428,67.0,137.0,51.470588235294116,,,,,,,,,,,,,,,,,,
ROU,2022.0,3.2788200378418,2023.0,55.1682891845703,2011.0,17.8603286743164,2011.0,48.9262542724609,2016.0,1302.606585137405,Romania,2022.0,2.35496072793336,0.0182221174565476,2.48729861218468,2022.0,17118.6501161404,132.459980930383,18080.6389555878,94.6794532991319,0.7326067472269634,2022.0,7220.5664456006,166.0,244.0,32.098765432098766,89.0,245.0,63.934426229508205,49.0,155.0,68.83116883116884,47.0,137.0,66.17647058823529,80.0,194.0,59.067357512953365,46.0,47.0,2.1739130434782594,1.0,40.0,100.0,5.0,41.0,90.0,1.0,40.0,100.0,34.0,40.0,15.384615384615385
RUS,2023.0,4.16454853394225,2024.0,60.3891235376867,2021.0,3.76424741744995,2021.0,51.19000051063145,2016.0,1662.2000022788422,Russian Federation,,,,,,,,,,,,,110.0,244.0,55.14403292181069,76.0,245.0,69.26229508196722,8.0,155.0,95.45454545454545,43.0,137.0,69.11764705882352,53.0,194.0,73.05699481865284,,,,,,,,,,,,,,,
RWA,2024.0,4.61476993560791,2024.0,9.41173924647801,,,,,2018.0,660.2639591474993,Rwanda,,,,,,,,,,,,,84.0,244.0,65.84362139917695,207.0,245.0,15.573770491803273,,,,,,,143.0,194.0,26.42487046632125,,,,,,,,,,,,,,,
SAS,2024.0,2.86143825839217,2024.0,32.7833213806152,2019.0,55.7925373328137,2019.0,-28.1299778235364,2016.0,770.9075059997946,South Asia,,,,,,,,,,,,,199.0,244.0,18.518518518518523,138.0,245.0,43.85245901639344,95.0,155.0,38.961038961038966,94.0,137.0,31.61764705882353,134.0,194.0,31.088082901554404,,,,,,,,,,,,,,,
SAU,2023.0,4.48087978363037,2024.0,83.884129573915,2021.0,32.4055786132812,2021.0,41.9869079589844,1998.0,2173.4231659635543,Saudi Arabia,,,,,,,,,,,,,91.0,244.0,62.96296296296296,25.0,245.0,90.1639344262295,67.0,155.0,57.14285714285714,51.0,137.0,63.23529411764706,24.0,194.0,88.08290155440415,,,,,,,,,,,,,,,
SDN,2009.0,2.02213001251221,2015.0,15.8645696640015,,,,,,,Sudan,,,,,,,,,,,,,224.0,244.0,8.230452674897116,176.0,245.0,28.278688524590166,,,,,,,,,,,,,,,,,,,,,,,,
SEN,2023.0,6.16277045366329,2024.0,15.3302400879779,2019.0,68.5682296752929,2019.0,-55.9599782840429,2018.0,1626.9034848430113,Senegal,,,,,,,,,,,,,26.0,244.0,89.7119341563786,178.0,245.0,27.459016393442624,107.0,155.0,31.16883116883117,108.0,137.0,21.323529411764707,54.0,194.0,72.53886010362694,,,,,,,,,,,,,,,
SGP,2024.0,2.19099857819757,2023.0,97.2886546863037,2021.0,3.37001085281372,2021.0,93.7288994533384,2017.0,1996.148141649022,Singapore,,,,,,,,,,,,,219.0,244.0,10.288065843621396,12.0,245.0,95.49180327868852,5.0,155.0,97.40259740259741,5.0,137.0,97.05882352941177,32.0,194.0,83.93782383419689,,,,,,,,,,,,,,,
SLB,2023.0,8.29349080062944,,,,,,,,,Solomon Islands,,,,,,,,,,,,,8.0,244.0,97.11934156378601,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLE,2023.0,2.62455277942046,2002.0,1.98783004283905,,,,,,,Sierra Leone,,,,,,,,,,,,,207.0,244.0,15.226337448559669,241.0,245.0,1.6393442622950838,,,,,,,,,,,,,,,,,,,,,,,,
SLV,2024.0,3.31666994094849,2024.0,32.8347079463918,2019.0,69.0736236572265,2019.0,-40.5558173026329,2018.0,313.78661294442315,El Salvador,,,,,,,,,,,,,163.0,244.0,33.333333333333336,137.0,245.0,44.26229508196722,108.0,155.0,30.519480519480524,102.0,137.0,25.735294117647058,179.0,194.0,7.772020725388606,,,,,,,,,,,,,,,
SMR,2022.0,2.89753007888794,2024.0,57.5487465181059,,,,,2011.0,560.6876774861876,San Marino,,,,,,,,,,,,,195.0,244.0,20.16460905349794,85.0,245.0,65.57377049180329,,,,,,,150.0,194.0,22.7979274611399,,,,,,,,,,,,,,,
SOM,2023.0,8.14262404011e-06,1987.0,2.41033005714417,,,,,,,"Somalia, Fed. Rep.",,,,,,,,,,,,,244.0,244.0,0.0,240.0,245.0,2.049180327868849,,,,,,,,,,,,,,,,,,,,,,,,
SRB,2023.0,3.40377998352051,2024.0,70.582649230957,2021.0,8.84685134887695,2021.0,60.33317184448245,2017.0,1980.2689919357304,Serbia,,,,,,,,,,,,,157.0,244.0,35.802469135802475,59.0,245.0,76.22950819672131,29.0,155.0,81.81818181818181,36.0,137.0,74.26470588235294,34.0,194.0,82.90155440414509,,,,,,,,,,,,,,,
SSA,2023.0,3.29929215701724,2021.0,9.27089023590088,2019.0,85.5005851968156,2019.0,-76.40605509122479,,,Sub-Saharan Africa (excluding high income),,,,,,,,,,,,,165.0,244.0,32.51028806584362,210.0,245.0,14.344262295081966,134.0,155.0,13.636363636363635,124.0,137.0,9.558823529411764,,,,,,,,,,,,,,,,,,
SSD,2016.0,1.56539228959694,,,,,,,,,South Sudan,,,,,,,,,,,,,236.0,244.0,3.292181069958844,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSF,2023.0,3.25853222146531,2021.0,9.27116012573242,2019.0,86.4914226553518,2019.0,-77.39650249696557,,,Sub-Saharan Africa,,,,,,,,,,,,,167.0,244.0,31.68724279835391,208.0,245.0,15.163934426229508,136.0,155.0,12.337662337662337,127.0,137.0,7.352941176470584,,,,,,,,,,,,,,,,,,
SST,2023.0,4.78955296464152,2024.0,22.8753509521484,2019.0,19.3064714403691,2019.0,2.059218790954098,2014.0,632.4104543884573,Small states,,,,,,,,,,,,,77.0,244.0,68.72427983539094,159.0,245.0,35.245901639344254,54.0,155.0,65.5844155844156,75.0,137.0,45.58823529411765,145.0,194.0,25.38860103626943,,,,,,,,,,,,,,,
STP,2023.0,5.0288576428727,2015.0,12.8210802078247,,,,,2014.0,387.6086252830981,Sao Tome and Principe,,,,,,,,,,,,,67.0,244.0,72.8395061728395,189.0,245.0,22.95081967213115,,,,,,,172.0,194.0,11.398963730569944,,,,,,,,,,,,,,,
SUR,2023.0,2.86623341491363,2024.0,2.56642457392281,,,,,,,Suriname,,,,,,,,,,,,,198.0,244.0,18.930041152263378,239.0,245.0,2.4590163934426257,,,,,,,,,,,,,,,,,,,,,,,,
SVK,2022.0,4.65688991546631,2024.0,54.4743194580078,2021.0,22.1248226165771,2021.0,28.6094264984131,2016.0,1388.3235085892109,Slovak Republic,2022.0,3.72275493421583,0.406902297129547,4.18029202523819,2022.0,7624.59070889057,833.378379437614,8561.67443178588,89.05490123034446,9.733824686718199,2022.0,11258.9573461963,81.0,244.0,67.07818930041152,92.0,245.0,62.704918032786885,57.0,155.0,63.63636363636363,56.0,137.0,59.55882352941176,75.0,194.0,61.6580310880829,28.0,47.0,41.30434782608695,11.0,40.0,74.35897435897436,11.0,41.0,75.0,11.0,40.0,74.35897435897436,28.0,40.0,30.76923076923077
SVN,2022.0,5.28065013885498,2023.0,80.0806884765625,2021.0,7.21811628341674,2021.0,75.02192735671997,2016.0,1933.270898425294,Slovenia,2022.0,4.0158273743585,0.500664482841135,4.59445431598625,2022.0,3925.41264903631,489.392224978733,4491.01203964796,87.40597028869276,10.89714791806916,2022.0,14454.0509908818,50.0,244.0,79.83539094650206,34.0,245.0,86.47540983606558,22.0,155.0,86.36363636363636,19.0,137.0,86.76470588235294,38.0,194.0,80.82901554404145,22.0,47.0,54.347826086956516,18.0,40.0,56.41025641025641,13.0,41.0,70.0,12.0,40.0,71.7948717948718,17.0,40.0,58.97435897435898
SWE,2022.0,7.31909990310669,2024.0,83.9988098144531,2021.0,5.27216482162475,2021.0,80.67045450210574,2016.0,2953.9977512252035,Sweden,2022.0,5.05556615241975,0.188495418851939,5.31106577482038,2022.0,32343.1922599423,1205.90718986609,33977.7615960969,95.18929658879483,3.5491072196015856,2022.0,17804.2955369626,14.0,244.0,94.65020576131687,24.0,245.0,90.57377049180329,16.0,155.0,90.25974025974025,14.0,137.0,90.44117647058823,9.0,194.0,95.85492227979275,6.0,47.0,89.13043478260869,4.0,40.0,92.3076923076923,4.0,41.0,92.5,4.0,40.0,92.3076923076923,12.0,40.0,71.7948717948718
SWZ,2024.0,6.03082905337534,2013.0,6.43545771863543,,,,,2006.0,1124.1188918334246,Eswatini,,,,,,,,,,,,,27.0,244.0,89.30041152263375,220.0,245.0,10.245901639344257,,,,,,,95.0,194.0,51.29533678756477,,,,,,,,,,,,,,,
SXM,2023.0,3.92363832601723,2023.0,7.65284309533989,,,,,,,Sint Maarten (Dutch part),,,,,,,,,,,,,124.0,244.0,49.382716049382715,217.0,245.0,11.475409836065575,,,,,,,,,,,,,,,,,,,,,,,,
