freq,tipologia_fam,titolo_studio_pe_pers_rif,tipo_dato,gruppo_spesa,condizione_pers_rif,abit_spesa,itter107,coicop,quant_spesa_toteq,num_comp_fam,time_period,obs_value,year
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01213,ALL,TOT,2015,0.63,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01213,ALL,TOT,2016,0.55,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01213,ALL,TOT,2017,0.66,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01213,ALL,TOT,2018,0.65,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01213,ALL,TOT,2019,0.75,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01213,ALL,TOT,2020,0.56,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01213,ALL,TOT,2021,0.6,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N1,2014,12.07,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N1,2015,12.31,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N1,2016,13.45,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N1,2017,14.77,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N1,2018,14.22,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N1,2019,14.27,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N1,2020,14.58,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N1,2021,14.34,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N2,2014,17.99,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N2,2015,20.35,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N2,2016,18.41,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N2,2017,20.54,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N2,2018,21.05,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N2,2019,21.0,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N2,2020,20.99,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N2,2021,19.34,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N3,2014,26.53,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N3,2015,26.72,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N3,2016,24.09,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N3,2017,25.76,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N3,2018,26.99,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N3,2019,29.23,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N3,2020,26.02,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N3,2021,25.61,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N4,2014,27.21,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N4,2015,30.1,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N4,2016,27.48,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N4,2017,32.37,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N4,2018,31.09,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N4,2019,32.48,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N4,2020,33.66,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N4,2021,31.12,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N5_GE,2014,38.07,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N5_GE,2015,31.77,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N5_GE,2016,29.67,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N5_GE,2017,37.47,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N5_GE,2018,32.74,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N5_GE,2019,35.67,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N5_GE,2020,35.81,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,N5_GE,2021,35.26,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,TOT,2014,19.66,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,TOT,2015,20.56,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,TOT,2016,19.53,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,TOT,2017,21.88,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,TOT,2018,21.66,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,TOT,2019,22.28,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,TOT,2020,21.96,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0122,ALL,TOT,2021,20.87,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01221,ALL,TOT,2014,10.56,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01221,ALL,TOT,2015,10.96,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01221,ALL,TOT,2016,10.61,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01221,ALL,TOT,2017,11.79,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01221,ALL,TOT,2018,12.34,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01221,ALL,TOT,2019,13.02,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01221,ALL,TOT,2020,12.59,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01221,ALL,TOT,2021,12.45,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01222,ALL,TOT,2014,5.48,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01222,ALL,TOT,2015,5.58,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01222,ALL,TOT,2016,5.02,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01222,ALL,TOT,2017,5.83,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01222,ALL,TOT,2018,5.36,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01222,ALL,TOT,2019,5.62,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01222,ALL,TOT,2020,5.84,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01222,ALL,TOT,2021,5.09,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01223,ALL,TOT,2014,3.62,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01223,ALL,TOT,2015,4.02,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01223,ALL,TOT,2016,3.9,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01223,ALL,TOT,2017,4.26,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01223,ALL,TOT,2018,3.96,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01223,ALL,TOT,2019,3.64,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01223,ALL,TOT,2020,3.52,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,01223,ALL,TOT,2021,3.33,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N1,2014,27.78,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N1,2015,30.56,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N1,2016,23.49,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N1,2017,32.29,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N1,2018,28.88,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N1,2019,33.88,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N1,2020,33.7,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N1,2021,34.78,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N2,2014,45.29,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N2,2015,42.18,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N2,2016,43.69,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N2,2017,42.49,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N2,2018,52.53,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N2,2019,49.9,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N2,2020,48.88,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N2,2021,50.23,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N3,2014,52.02,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N3,2015,58.27,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N3,2016,51.71,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N3,2017,54.96,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N3,2018,54.67,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N3,2019,58.01,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N3,2020,52.97,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N3,2021,52.61,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N4,2014,47.33,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N4,2015,55.93,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N4,2016,58.69,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N4,2017,58.99,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N4,2018,53.73,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N4,2019,52.85,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N4,2020,54.28,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N4,2021,53.33,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N5_GE,2014,59.64,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N5_GE,2015,52.6,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N5_GE,2016,59.19,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N5_GE,2017,55.67,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N5_GE,2018,75.93,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N5_GE,2019,74.99,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N5_GE,2020,69.32,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,N5_GE,2021,52.59,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,TOT,2010,41.27,2010
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,TOT,2011,40.36,2011
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,TOT,2012,43.03,2012
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,TOT,2013,43.73,2013
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,TOT,2014,41.18,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,TOT,2015,43.32,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,TOT,2016,41.16,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,TOT,2017,44.14,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,TOT,2018,45.82,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,TOT,2019,47.11,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,TOT,2020,45.83,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02,ALL,TOT,2021,45.6,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,021,ALL,TOT,2014,20.48,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,021,ALL,TOT,2015,21.79,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,021,ALL,TOT,2016,21.84,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,021,ALL,TOT,2017,22.06,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,021,ALL,TOT,2018,22.73,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,021,ALL,TOT,2019,23.69,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,021,ALL,TOT,2020,25.05,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,021,ALL,TOT,2021,25.73,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0211,ALL,TOT,2014,2.17,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0211,ALL,TOT,2015,2.19,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0211,ALL,TOT,2016,2.28,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0211,ALL,TOT,2017,2.32,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0211,ALL,TOT,2018,2.32,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0211,ALL,TOT,2019,2.53,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0211,ALL,TOT,2020,2.94,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0211,ALL,TOT,2021,2.76,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02111,ALL,TOT,2014,1.78,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02111,ALL,TOT,2015,1.94,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02111,ALL,TOT,2016,2.01,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02111,ALL,TOT,2017,2.0,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02111,ALL,TOT,2018,1.71,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02111,ALL,TOT,2019,2.1,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02111,ALL,TOT,2020,2.62,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02111,ALL,TOT,2021,2.24,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02112,ALL,TOT,2014,0.38,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02112,ALL,TOT,2015,0.25,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02112,ALL,TOT,2016,0.26,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02112,ALL,TOT,2017,0.32,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02112,ALL,TOT,2018,0.6,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02112,ALL,TOT,2019,0.44,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02112,ALL,TOT,2020,0.31,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02112,ALL,TOT,2021,0.52,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0212,ALL,TOT,2014,13.08,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0212,ALL,TOT,2015,13.78,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0212,ALL,TOT,2016,14.52,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0212,ALL,TOT,2017,13.85,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0212,ALL,TOT,2018,14.69,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0212,ALL,TOT,2019,15.35,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0212,ALL,TOT,2020,15.92,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0212,ALL,TOT,2021,16.63,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02121,ALL,TOT,2014,12.27,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02121,ALL,TOT,2015,13.19,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02121,ALL,TOT,2016,13.68,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02121,ALL,TOT,2017,13.11,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02121,ALL,TOT,2018,13.77,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02121,ALL,TOT,2019,14.41,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02121,ALL,TOT,2020,15.13,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02121,ALL,TOT,2021,15.74,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02122,ALL,TOT,2014,0.24,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02122,ALL,TOT,2015,0.14,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02122,ALL,TOT,2016,0.2,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02122,ALL,TOT,2018,0.08,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02122,ALL,TOT,2019,0.1,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02122,ALL,TOT,2020,0.05,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02122,ALL,TOT,2021,0.08,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02123,ALL,TOT,2014,0.37,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02123,ALL,TOT,2015,0.3,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02123,ALL,TOT,2016,0.4,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02123,ALL,TOT,2017,0.48,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02123,ALL,TOT,2018,0.61,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02123,ALL,TOT,2019,0.58,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02123,ALL,TOT,2020,0.49,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02123,ALL,TOT,2021,0.5,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02124,ALL,TOT,2014,0.2,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02124,ALL,TOT,2015,0.15,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02124,ALL,TOT,2016,0.24,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02124,ALL,TOT,2017,0.16,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02124,ALL,TOT,2018,0.23,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02124,ALL,TOT,2019,0.26,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02124,ALL,TOT,2020,0.24,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02124,ALL,TOT,2021,0.31,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0213,ALL,TOT,2014,5.23,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0213,ALL,TOT,2015,5.82,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0213,ALL,TOT,2016,5.05,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0213,ALL,TOT,2017,5.89,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0213,ALL,TOT,2018,5.73,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0213,ALL,TOT,2019,5.8,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0213,ALL,TOT,2020,6.2,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0213,ALL,TOT,2021,6.34,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,022,ALL,TOT,2014,20.7,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,022,ALL,TOT,2015,21.53,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,022,ALL,TOT,2016,19.32,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,022,ALL,TOT,2017,22.08,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,022,ALL,TOT,2018,23.09,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,022,ALL,TOT,2019,23.43,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,022,ALL,TOT,2020,20.78,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,022,ALL,TOT,2021,19.87,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0220,ALL,TOT,2014,20.7,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0220,ALL,TOT,2015,21.53,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0220,ALL,TOT,2016,19.32,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0220,ALL,TOT,2017,22.08,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0220,ALL,TOT,2018,23.09,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0220,ALL,TOT,2019,23.43,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0220,ALL,TOT,2020,20.78,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,0220,ALL,TOT,2021,19.87,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02201,ALL,TOT,2014,18.94,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02201,ALL,TOT,2015,19.68,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02201,ALL,TOT,2016,17.17,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02201,ALL,TOT,2017,19.98,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02201,ALL,TOT,2018,20.83,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02201,ALL,TOT,2019,20.77,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02201,ALL,TOT,2020,18.18,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02201,ALL,TOT,2021,17.12,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02202,ALL,TOT,2014,0.24,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02202,ALL,TOT,2015,0.28,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02202,ALL,TOT,2016,0.31,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02202,ALL,TOT,2017,0.32,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02202,ALL,TOT,2018,0.56,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02202,ALL,TOT,2019,0.68,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02202,ALL,TOT,2020,0.61,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02202,ALL,TOT,2021,0.47,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02203,ALL,TOT,2014,1.52,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02203,ALL,TOT,2015,1.57,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02203,ALL,TOT,2016,1.83,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02203,ALL,TOT,2017,1.78,2017
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02203,ALL,TOT,2018,1.7,2018
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02203,ALL,TOT,2019,1.98,2019
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02203,ALL,TOT,2020,1.99,2020
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,02203,ALL,TOT,2021,2.28,2021
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,03,ALL,N1,2014,55.3,2014
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,03,ALL,N1,2015,52.8,2015
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,03,ALL,N1,2016,54.65,2016
A,HH,99,SPESA_MEDIA,ALL,ALL,ALL,ITE,03,ALL,N1,2017,71.01,2017
