freq,att_eco,condizione_dich3_occ,professione_cp2011,itter107,ore_sett_lavoro,tipo_occ,settore_impiego,sesso,rich_dipl_lavoro,utilita_dipl_lavoro,tipo_dato,tipo_scuola,time_period,obs_value,year
A,0010,TOT,ALL,ITC2,TOT,9,9,1,9,9,NET_MON,ALL,2015,1029.0,2015
A,0010,TOT,ALL,ITC2,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1029.0,2015
A,0010,TOT,ALL,ITC2,TOT,9,9,2,9,9,NET_MON,ALL,2015,806.0,2015
A,0010,TOT,ALL,ITC2,TOT,9,9,2,9,9,NET_OVER,ALL,2015,900.0,2015
A,0010,TOT,ALL,ITC2,TOT,9,9,9,9,9,GRAD,ALL,2015,615.0,2015
A,0010,TOT,ALL,ITC2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITC2,TOT,9,9,9,9,9,NET_MON,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITC2,TOT,9,9,9,9,9,NET_OVER,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITC3,TOT,9,9,1,9,9,NET_MON,ALL,2015,1083.0,2015
A,0010,TOT,ALL,ITC3,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1083.0,2015
A,0010,TOT,ALL,ITC3,TOT,9,9,2,9,9,NET_MON,ALL,2015,600.0,2015
A,0010,TOT,ALL,ITC3,TOT,9,9,2,9,9,NET_OVER,ALL,2015,668.0,2015
A,0010,TOT,ALL,ITC3,TOT,9,9,9,9,9,GRAD,ALL,2015,9073.0,2015
A,0010,TOT,ALL,ITC3,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITC3,TOT,9,9,9,9,9,NET_MON,ALL,2015,867.0,2015
A,0010,TOT,ALL,ITC3,TOT,9,9,9,9,9,NET_OVER,ALL,2015,900.0,2015
A,0010,TOT,ALL,ITC4,TOT,9,9,1,9,9,NET_MON,ALL,2015,1100.0,2015
A,0010,TOT,ALL,ITC4,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1168.0,2015
A,0010,TOT,ALL,ITC4,TOT,9,9,2,9,9,NET_MON,ALL,2015,800.0,2015
A,0010,TOT,ALL,ITC4,TOT,9,9,2,9,9,NET_OVER,ALL,2015,806.0,2015
A,0010,TOT,ALL,ITC4,TOT,9,9,9,9,9,GRAD,ALL,2015,63670.0,2015
A,0010,TOT,ALL,ITC4,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITC4,TOT,9,9,9,9,9,NET_MON,ALL,2015,992.0,2015
A,0010,TOT,ALL,ITC4,TOT,9,9,9,9,9,NET_OVER,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITD,TOT,9,9,1,9,9,NET_MON,ALL,2015,1100.0,2015
A,0010,TOT,ALL,ITD,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1168.0,2015
A,0010,TOT,ALL,ITD,TOT,9,9,2,9,9,NET_MON,ALL,2015,806.0,2015
A,0010,TOT,ALL,ITD,TOT,9,9,2,9,9,NET_OVER,ALL,2015,845.0,2015
A,0010,TOT,ALL,ITD,TOT,9,9,9,9,9,GRAD,ALL,2015,76774.0,2015
A,0010,TOT,ALL,ITD,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITD,TOT,9,9,9,9,9,NET_MON,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITD,TOT,9,9,9,9,9,NET_OVER,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITD1,TOT,9,9,1,9,9,NET_MON,ALL,2015,1408.0,2015
A,0010,TOT,ALL,ITD1,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1408.0,2015
A,0010,TOT,ALL,ITD1,TOT,9,9,2,9,9,NET_MON,ALL,2015,1192.0,2015
A,0010,TOT,ALL,ITD1,TOT,9,9,2,9,9,NET_OVER,ALL,2015,1192.0,2015
A,0010,TOT,ALL,ITD1,TOT,9,9,9,9,9,GRAD,ALL,2015,2978.0,2015
A,0010,TOT,ALL,ITD1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITD1,TOT,9,9,9,9,9,NET_MON,ALL,2015,1300.0,2015
A,0010,TOT,ALL,ITD1,TOT,9,9,9,9,9,NET_OVER,ALL,2015,1300.0,2015
A,0010,TOT,ALL,ITD2,TOT,9,9,1,9,9,NET_MON,ALL,2015,1192.0,2015
A,0010,TOT,ALL,ITD2,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1192.0,2015
A,0010,TOT,ALL,ITD2,TOT,9,9,2,9,9,NET_MON,ALL,2015,806.0,2015
A,0010,TOT,ALL,ITD2,TOT,9,9,2,9,9,NET_OVER,ALL,2015,806.0,2015
A,0010,TOT,ALL,ITD2,TOT,9,9,9,9,9,GRAD,ALL,2015,3592.0,2015
A,0010,TOT,ALL,ITD2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITD2,TOT,9,9,9,9,9,NET_MON,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITD2,TOT,9,9,9,9,9,NET_OVER,ALL,2015,1022.0,2015
A,0010,TOT,ALL,ITD3,TOT,9,9,1,9,9,NET_MON,ALL,2015,1192.0,2015
A,0010,TOT,ALL,ITD3,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1192.0,2015
A,0010,TOT,ALL,ITD3,TOT,9,9,2,9,9,NET_MON,ALL,2015,800.0,2015
A,0010,TOT,ALL,ITD3,TOT,9,9,2,9,9,NET_OVER,ALL,2015,806.0,2015
A,0010,TOT,ALL,ITD3,TOT,9,9,9,9,9,GRAD,ALL,2015,32658.0,2015
A,0010,TOT,ALL,ITD3,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITD3,TOT,9,9,9,9,9,NET_MON,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITD3,TOT,9,9,9,9,9,NET_OVER,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITD4,TOT,9,9,1,9,9,NET_MON,ALL,2015,1083.0,2015
A,0010,TOT,ALL,ITD4,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1083.0,2015
A,0010,TOT,ALL,ITD4,TOT,9,9,2,9,9,NET_MON,ALL,2015,806.0,2015
A,0010,TOT,ALL,ITD4,TOT,9,9,2,9,9,NET_OVER,ALL,2015,850.0,2015
A,0010,TOT,ALL,ITD4,TOT,9,9,9,9,9,GRAD,ALL,2015,7652.0,2015
A,0010,TOT,ALL,ITD4,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITD4,TOT,9,9,9,9,9,NET_MON,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITD4,TOT,9,9,9,9,9,NET_OVER,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITD5,TOT,9,9,1,9,9,NET_MON,ALL,2015,1083.0,2015
A,0010,TOT,ALL,ITD5,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1083.0,2015
A,0010,TOT,ALL,ITD5,TOT,9,9,2,9,9,NET_MON,ALL,2015,800.0,2015
A,0010,TOT,ALL,ITD5,TOT,9,9,2,9,9,NET_OVER,ALL,2015,806.0,2015
A,0010,TOT,ALL,ITD5,TOT,9,9,9,9,9,GRAD,ALL,2015,29894.0,2015
A,0010,TOT,ALL,ITD5,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITD5,TOT,9,9,9,9,9,NET_MON,ALL,2015,975.0,2015
A,0010,TOT,ALL,ITD5,TOT,9,9,9,9,9,NET_OVER,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITDA,TOT,9,9,1,9,9,NET_MON,ALL,2015,1300.0,2015
A,0010,TOT,ALL,ITDA,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1300.0,2015
A,0010,TOT,ALL,ITDA,TOT,9,9,2,9,9,NET_MON,ALL,2015,1022.0,2015
A,0010,TOT,ALL,ITDA,TOT,9,9,2,9,9,NET_OVER,ALL,2015,1083.0,2015
A,0010,TOT,ALL,ITDA,TOT,9,9,9,9,9,GRAD,ALL,2015,6570.0,2015
A,0010,TOT,ALL,ITDA,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITDA,TOT,9,9,9,9,9,NET_MON,ALL,2015,1192.0,2015
A,0010,TOT,ALL,ITDA,TOT,9,9,9,9,9,NET_OVER,ALL,2015,1192.0,2015
A,0010,TOT,ALL,ITE,TOT,9,9,1,9,9,NET_MON,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITE,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITE,TOT,9,9,2,9,9,NET_MON,ALL,2015,644.0,2015
A,0010,TOT,ALL,ITE,TOT,9,9,2,9,9,NET_OVER,ALL,2015,700.0,2015
A,0010,TOT,ALL,ITE,TOT,9,9,9,9,9,GRAD,ALL,2015,91699.0,2015
A,0010,TOT,ALL,ITE,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITE,TOT,9,9,9,9,9,NET_MON,ALL,2015,806.0,2015
A,0010,TOT,ALL,ITE,TOT,9,9,9,9,9,NET_OVER,ALL,2015,812.0,2015
A,0010,TOT,ALL,ITE1,TOT,9,9,1,9,9,NET_MON,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITE1,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITE1,TOT,9,9,2,9,9,NET_MON,ALL,2015,683.0,2015
A,0010,TOT,ALL,ITE1,TOT,9,9,2,9,9,NET_OVER,ALL,2015,700.0,2015
A,0010,TOT,ALL,ITE1,TOT,9,9,9,9,9,GRAD,ALL,2015,26287.0,2015
A,0010,TOT,ALL,ITE1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITE1,TOT,9,9,9,9,9,NET_MON,ALL,2015,812.0,2015
A,0010,TOT,ALL,ITE1,TOT,9,9,9,9,9,NET_OVER,ALL,2015,813.0,2015
A,0010,TOT,ALL,ITE2,TOT,9,9,1,9,9,NET_MON,ALL,2015,999.0,2015
A,0010,TOT,ALL,ITE2,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITE2,TOT,9,9,2,9,9,NET_MON,ALL,2015,650.0,2015
A,0010,TOT,ALL,ITE2,TOT,9,9,2,9,9,NET_OVER,ALL,2015,700.0,2015
A,0010,TOT,ALL,ITE2,TOT,9,9,9,9,9,GRAD,ALL,2015,5959.0,2015
A,0010,TOT,ALL,ITE2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITE2,TOT,9,9,9,9,9,NET_MON,ALL,2015,806.0,2015
A,0010,TOT,ALL,ITE2,TOT,9,9,9,9,9,NET_OVER,ALL,2015,842.0,2015
A,0010,TOT,ALL,ITE3,TOT,9,9,1,9,9,NET_MON,ALL,2015,975.0,2015
A,0010,TOT,ALL,ITE3,TOT,9,9,1,9,9,NET_OVER,ALL,2015,975.0,2015
A,0010,TOT,ALL,ITE3,TOT,9,9,2,9,9,NET_MON,ALL,2015,800.0,2015
A,0010,TOT,ALL,ITE3,TOT,9,9,2,9,9,NET_OVER,ALL,2015,800.0,2015
A,0010,TOT,ALL,ITE3,TOT,9,9,9,9,9,GRAD,ALL,2015,11312.0,2015
A,0010,TOT,ALL,ITE3,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITE3,TOT,9,9,9,9,9,NET_MON,ALL,2015,850.0,2015
A,0010,TOT,ALL,ITE3,TOT,9,9,9,9,9,NET_OVER,ALL,2015,867.0,2015
A,0010,TOT,ALL,ITE4,TOT,9,9,1,9,9,NET_MON,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITE4,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1029.0,2015
A,0010,TOT,ALL,ITE4,TOT,9,9,2,9,9,NET_MON,ALL,2015,600.0,2015
A,0010,TOT,ALL,ITE4,TOT,9,9,2,9,9,NET_OVER,ALL,2015,650.0,2015
A,0010,TOT,ALL,ITE4,TOT,9,9,9,9,9,GRAD,ALL,2015,48140.0,2015
A,0010,TOT,ALL,ITE4,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITE4,TOT,9,9,9,9,9,NET_MON,ALL,2015,800.0,2015
A,0010,TOT,ALL,ITE4,TOT,9,9,9,9,9,NET_OVER,ALL,2015,806.0,2015
A,0010,TOT,ALL,ITF,TOT,9,9,1,9,9,NET_MON,ALL,2015,800.0,2015
A,0010,TOT,ALL,ITF,TOT,9,9,1,9,9,NET_OVER,ALL,2015,833.0,2015
A,0010,TOT,ALL,ITF,TOT,9,9,2,9,9,NET_MON,ALL,2015,542.0,2015
A,0010,TOT,ALL,ITF,TOT,9,9,2,9,9,NET_OVER,ALL,2015,550.0,2015
A,0010,TOT,ALL,ITF,TOT,9,9,9,9,9,GRAD,ALL,2015,125069.0,2015
A,0010,TOT,ALL,ITF,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITF,TOT,9,9,9,9,9,NET_MON,ALL,2015,650.0,2015
A,0010,TOT,ALL,ITF,TOT,9,9,9,9,9,NET_OVER,ALL,2015,700.0,2015
A,0010,TOT,ALL,ITF1,TOT,9,9,1,9,9,NET_MON,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITF1,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITF1,TOT,9,9,2,9,9,NET_MON,ALL,2015,560.0,2015
A,0010,TOT,ALL,ITF1,TOT,9,9,2,9,9,NET_OVER,ALL,2015,560.0,2015
A,0010,TOT,ALL,ITF1,TOT,9,9,9,9,9,GRAD,ALL,2015,10977.0,2015
A,0010,TOT,ALL,ITF1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITF1,TOT,9,9,9,9,9,NET_MON,ALL,2015,758.0,2015
A,0010,TOT,ALL,ITF1,TOT,9,9,9,9,9,NET_OVER,ALL,2015,758.0,2015
A,0010,TOT,ALL,ITF2,TOT,9,9,1,9,9,NET_MON,ALL,2015,800.0,2015
A,0010,TOT,ALL,ITF2,TOT,9,9,1,9,9,NET_OVER,ALL,2015,800.0,2015
A,0010,TOT,ALL,ITF2,TOT,9,9,2,9,9,NET_MON,ALL,2015,542.0,2015
A,0010,TOT,ALL,ITF2,TOT,9,9,2,9,9,NET_OVER,ALL,2015,542.0,2015
A,0010,TOT,ALL,ITF2,TOT,9,9,9,9,9,GRAD,ALL,2015,2513.0,2015
A,0010,TOT,ALL,ITF2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITF2,TOT,9,9,9,9,9,NET_MON,ALL,2015,650.0,2015
A,0010,TOT,ALL,ITF2,TOT,9,9,9,9,9,NET_OVER,ALL,2015,650.0,2015
A,0010,TOT,ALL,ITF3,TOT,9,9,1,9,9,NET_MON,ALL,2015,766.0,2015
A,0010,TOT,ALL,ITF3,TOT,9,9,1,9,9,NET_OVER,ALL,2015,800.0,2015
A,0010,TOT,ALL,ITF3,TOT,9,9,2,9,9,NET_MON,ALL,2015,500.0,2015
A,0010,TOT,ALL,ITF3,TOT,9,9,2,9,9,NET_OVER,ALL,2015,500.0,2015
A,0010,TOT,ALL,ITF3,TOT,9,9,9,9,9,GRAD,ALL,2015,59793.0,2015
A,0010,TOT,ALL,ITF3,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITF3,TOT,9,9,9,9,9,NET_MON,ALL,2015,600.0,2015
A,0010,TOT,ALL,ITF3,TOT,9,9,9,9,9,NET_OVER,ALL,2015,637.0,2015
A,0010,TOT,ALL,ITF4,TOT,9,9,1,9,9,NET_MON,ALL,2015,900.0,2015
A,0010,TOT,ALL,ITF4,TOT,9,9,1,9,9,NET_OVER,ALL,2015,900.0,2015
A,0010,TOT,ALL,ITF4,TOT,9,9,2,9,9,NET_MON,ALL,2015,600.0,2015
A,0010,TOT,ALL,ITF4,TOT,9,9,2,9,9,NET_OVER,ALL,2015,600.0,2015
A,0010,TOT,ALL,ITF4,TOT,9,9,9,9,9,GRAD,ALL,2015,30265.0,2015
A,0010,TOT,ALL,ITF4,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITF4,TOT,9,9,9,9,9,NET_MON,ALL,2015,700.0,2015
A,0010,TOT,ALL,ITF4,TOT,9,9,9,9,9,NET_OVER,ALL,2015,756.0,2015
A,0010,TOT,ALL,ITF5,TOT,9,9,1,9,9,NET_MON,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITF5,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1000.0,2015
A,0010,TOT,ALL,ITF5,TOT,9,9,2,9,9,NET_MON,ALL,2015,600.0,2015
A,0010,TOT,ALL,ITF5,TOT,9,9,2,9,9,NET_OVER,ALL,2015,600.0,2015
A,0010,TOT,ALL,ITF5,TOT,9,9,9,9,9,GRAD,ALL,2015,4198.0,2015
A,0010,TOT,ALL,ITF5,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITF5,TOT,9,9,9,9,9,NET_MON,ALL,2015,867.0,2015
A,0010,TOT,ALL,ITF5,TOT,9,9,9,9,9,NET_OVER,ALL,2015,867.0,2015
A,0010,TOT,ALL,ITF6,TOT,9,9,1,9,9,NET_MON,ALL,2015,800.0,2015
A,0010,TOT,ALL,ITF6,TOT,9,9,1,9,9,NET_OVER,ALL,2015,800.0,2015
A,0010,TOT,ALL,ITF6,TOT,9,9,2,9,9,NET_MON,ALL,2015,596.0,2015
A,0010,TOT,ALL,ITF6,TOT,9,9,2,9,9,NET_OVER,ALL,2015,596.0,2015
A,0010,TOT,ALL,ITF6,TOT,9,9,9,9,9,GRAD,ALL,2015,17323.0,2015
A,0010,TOT,ALL,ITF6,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITF6,TOT,9,9,9,9,9,NET_MON,ALL,2015,700.0,2015
A,0010,TOT,ALL,ITF6,TOT,9,9,9,9,9,NET_OVER,ALL,2015,700.0,2015
A,0010,TOT,ALL,ITG,TOT,9,9,1,9,9,NET_MON,ALL,2015,800.0,2015
A,0010,TOT,ALL,ITG,TOT,9,9,1,9,9,NET_OVER,ALL,2015,800.0,2015
A,0010,TOT,ALL,ITG,TOT,9,9,2,9,9,NET_MON,ALL,2015,550.0,2015
A,0010,TOT,ALL,ITG,TOT,9,9,2,9,9,NET_OVER,ALL,2015,582.0,2015
A,0010,TOT,ALL,ITG,TOT,9,9,9,9,9,GRAD,ALL,2015,50210.0,2015
A,0010,TOT,ALL,ITG,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITG,TOT,9,9,9,9,9,NET_MON,ALL,2015,600.0,2015
A,0010,TOT,ALL,ITG,TOT,9,9,9,9,9,NET_OVER,ALL,2015,600.0,2015
A,0010,TOT,ALL,ITG1,TOT,9,9,1,9,9,NET_MON,ALL,2015,758.0,2015
A,0010,TOT,ALL,ITG1,TOT,9,9,1,9,9,NET_OVER,ALL,2015,758.0,2015
A,0010,TOT,ALL,ITG1,TOT,9,9,2,9,9,NET_MON,ALL,2015,509.0,2015
A,0010,TOT,ALL,ITG1,TOT,9,9,2,9,9,NET_OVER,ALL,2015,516.0,2015
A,0010,TOT,ALL,ITG1,TOT,9,9,9,9,9,GRAD,ALL,2015,40130.0,2015
A,0010,TOT,ALL,ITG1,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITG1,TOT,9,9,9,9,9,NET_MON,ALL,2015,600.0,2015
A,0010,TOT,ALL,ITG1,TOT,9,9,9,9,9,NET_OVER,ALL,2015,600.0,2015
A,0010,TOT,ALL,ITG2,TOT,9,9,1,9,9,NET_MON,ALL,2015,900.0,2015
A,0010,TOT,ALL,ITG2,TOT,9,9,1,9,9,NET_OVER,ALL,2015,900.0,2015
A,0010,TOT,ALL,ITG2,TOT,9,9,2,9,9,NET_MON,ALL,2015,700.0,2015
A,0010,TOT,ALL,ITG2,TOT,9,9,2,9,9,NET_OVER,ALL,2015,758.0,2015
A,0010,TOT,ALL,ITG2,TOT,9,9,9,9,9,GRAD,ALL,2015,10080.0,2015
A,0010,TOT,ALL,ITG2,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITG2,TOT,9,9,9,9,9,NET_MON,ALL,2015,800.0,2015
A,0010,TOT,ALL,ITG2,TOT,9,9,9,9,9,NET_OVER,ALL,2015,813.0,2015
A,0010,TOT,ALL,ITS,TOT,9,9,1,9,9,NET_MON,ALL,2015,1500.0,2015
A,0010,TOT,ALL,ITS,TOT,9,9,1,9,9,NET_OVER,ALL,2015,1500.0,2015
A,0010,TOT,ALL,ITS,TOT,9,9,2,9,9,NET_MON,ALL,2015,900.0,2015
A,0010,TOT,ALL,ITS,TOT,9,9,2,9,9,NET_OVER,ALL,2015,900.0,2015
A,0010,TOT,ALL,ITS,TOT,9,9,9,9,9,GRAD,ALL,2015,5719.0,2015
A,0010,TOT,ALL,ITS,TOT,9,9,9,9,9,GRAD_P,ALL,2015,100.0,2015
A,0010,TOT,ALL,ITS,TOT,9,9,9,9,9,NET_MON,ALL,2015,1200.0,2015
A,0010,TOT,ALL,ITS,TOT,9,9,9,9,9,NET_OVER,ALL,2015,1200.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,12,9,1,9,9,GRAD_P,ALL,2015,17.2,2015
A,0010,TOT,ALL,ITTOT,N_UN20,12,9,1,9,9,GRAD_W,ALL,2015,7053.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,12,9,2,9,9,GRAD_P,ALL,2015,34.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,12,9,2,9,9,GRAD_W,ALL,2015,14370.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,12,9,9,9,9,GRAD_P,ALL,2015,25.7,2015
A,0010,TOT,ALL,ITTOT,N_UN20,12,9,9,9,9,GRAD_W,ALL,2015,21423.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,13,9,1,9,9,GRAD_P,ALL,2015,65.6,2015
A,0010,TOT,ALL,ITTOT,N_UN20,13,9,1,9,9,GRAD_W,ALL,2015,257.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,13,9,2,9,9,GRAD_P,ALL,2015,71.1,2015
A,0010,TOT,ALL,ITTOT,N_UN20,13,9,2,9,9,GRAD_W,ALL,2015,599.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,13,9,9,9,9,GRAD_P,ALL,2015,69.4,2015
A,0010,TOT,ALL,ITTOT,N_UN20,13,9,9,9,9,GRAD_W,ALL,2015,856.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,14,9,1,9,9,GRAD_P,ALL,2015,25.2,2015
A,0010,TOT,ALL,ITTOT,N_UN20,14,9,1,9,9,GRAD_W,ALL,2015,1276.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,14,9,2,9,9,GRAD_P,ALL,2015,28.3,2015
A,0010,TOT,ALL,ITTOT,N_UN20,14,9,2,9,9,GRAD_W,ALL,2015,2022.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,14,9,9,9,9,GRAD_P,ALL,2015,27.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,14,9,9,9,9,GRAD_W,ALL,2015,3298.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,15,9,1,9,9,GRAD_P,ALL,2015,32.3,2015
A,0010,TOT,ALL,ITTOT,N_UN20,15,9,1,9,9,GRAD_W,ALL,2015,246.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,15,9,2,9,9,GRAD_P,ALL,2015,62.9,2015
A,0010,TOT,ALL,ITTOT,N_UN20,15,9,2,9,9,GRAD_W,ALL,2015,378.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,15,9,9,9,9,GRAD_P,ALL,2015,45.8,2015
A,0010,TOT,ALL,ITTOT,N_UN20,15,9,9,9,9,GRAD_W,ALL,2015,624.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,3,9,1,9,9,GRAD_P,ALL,2015,8.9,2015
A,0010,TOT,ALL,ITTOT,N_UN20,3,9,1,9,9,GRAD_W,ALL,2015,2523.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,3,9,2,9,9,GRAD_P,ALL,2015,20.9,2015
A,0010,TOT,ALL,ITTOT,N_UN20,3,9,2,9,9,GRAD_W,ALL,2015,4450.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,3,9,9,9,9,GRAD_P,ALL,2015,14.1,2015
A,0010,TOT,ALL,ITTOT,N_UN20,3,9,9,9,9,GRAD_W,ALL,2015,6972.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,5,9,1,9,9,GRAD_P,ALL,2015,59.4,2015
A,0010,TOT,ALL,ITTOT,N_UN20,5,9,1,9,9,GRAD_W,ALL,2015,6999.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,5,9,2,9,9,GRAD_P,ALL,2015,63.1,2015
A,0010,TOT,ALL,ITTOT,N_UN20,5,9,2,9,9,GRAD_W,ALL,2015,8808.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,5,9,9,9,9,GRAD_P,ALL,2015,61.4,2015
A,0010,TOT,ALL,ITTOT,N_UN20,5,9,9,9,9,GRAD_W,ALL,2015,15807.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,7,9,1,9,9,GRAD_P,ALL,2015,21.7,2015
A,0010,TOT,ALL,ITTOT,N_UN20,7,9,1,9,9,GRAD_W,ALL,2015,3225.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,7,9,2,9,9,GRAD_P,ALL,2015,30.7,2015
A,0010,TOT,ALL,ITTOT,N_UN20,7,9,2,9,9,GRAD_W,ALL,2015,2351.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,7,9,9,9,9,GRAD_P,ALL,2015,24.7,2015
A,0010,TOT,ALL,ITTOT,N_UN20,7,9,9,9,9,GRAD_W,ALL,2015,5576.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,9,9,1,9,9,GRAD,ALL,2015,21578.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,9,9,1,9,9,GRAD_P,ALL,2015,21.1,2015
A,0010,TOT,ALL,ITTOT,N_UN20,9,9,1,9,9,GRAD_W,ALL,2015,21578.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,9,9,2,9,9,GRAD,ALL,2015,32978.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,9,9,2,9,9,GRAD_P,ALL,2015,35.2,2015
A,0010,TOT,ALL,ITTOT,N_UN20,9,9,2,9,9,GRAD_W,ALL,2015,32978.0,2015
A,0010,TOT,ALL,ITTOT,N_UN20,9,9,9,9,9,GRAD_P,ALL,2015,27.8,2015
A,0010,TOT,ALL,ITTOT,N_UN20,9,9,9,9,9,GRAD_W,ALL,2015,54556.0,2015
A,0010,TOT,ALL,ITTOT,N21-36,12,9,1,9,9,GRAD_P,ALL,2015,19.6,2015
A,0010,TOT,ALL,ITTOT,N21-36,12,9,1,9,9,GRAD_W,ALL,2015,8063.0,2015
