DATAFLOW,FREQ,ETA_INTERVISTA,CORSI_FORMPROF_DIPL,ISTRUZ_TERZ_NONUNIV,ISTRUZ_UNIV,ITTER107,NATGIUR_SCUOLA,SESSO,TIPO_DATO,TIPO_SCUOLA,TITOLO_STUDIO_PADRE,TITOLO_STUDIO_MADRE,CITTADINANZA,SITUAZ_ABIT,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT 
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITG1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,16903,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITG1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,42.1,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITG2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,4131,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITG2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,41,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITS,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1861,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITS,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,32.5,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,1,GRAD,ALL,99,99,TOTAL,TOT,2015,93455,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,1,GRAD_P,ALL,99,99,TOTAL,TOT,2015,42.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,2,GRAD,ALL,99,99,TOTAL,TOT,2015,73432,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,2,GRAD_P,ALL,99,99,TOTAL,TOT,2015,31.6,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,AER_NAU,99,99,TOTAL,TOT,2015,2411,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,AGR_ENV,99,99,TOTAL,TOT,2015,2484,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,AGRI,99,99,TOTAL,TOT,2015,3169,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,166887,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,ART,99,99,TOTAL,TOT,2015,4277,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,ARTI,99,99,TOTAL,TOT,2015,4627,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,CLA,99,99,TOTAL,TOT,2015,2222,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,COM_TOU,99,99,TOTAL,TOT,2015,13780,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,COMM,99,99,TOTAL,TOT,2015,34775,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,EDU,99,99,TOTAL,TOT,2015,8905,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,HOT,99,99,TOTAL,TOT,2015,14671,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,IND,99,99,TOTAL,TOT,2015,17556,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,INDU,99,99,TOTAL,TOT,2015,23062,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,LIC,99,99,TOTAL,TOT,2015,14767,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,LIN,99,99,TOTAL,TOT,2015,3388,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,PSY,99,99,TOTAL,TOT,2015,8426,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,SCI,99,99,TOTAL,TOT,2015,9157,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,SOC,99,99,TOTAL,TOT,2015,4645,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,SOCI_S,99,99,TOTAL,TOT,2015,2376,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,SUR,99,99,TOTAL,TOT,2015,12157,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,TEC,99,99,TOTAL,TOT,2015,81652,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,TOU,99,99,TOTAL,TOT,2015,3703,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD,VOC,99,99,TOTAL,TOT,2015,53137,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,AER_NAU,99,99,TOTAL,TOT,2015,72.5,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,AGR_ENV,99,99,TOTAL,TOT,2015,77.6,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,AGRI,99,99,TOTAL,TOT,2015,59.7,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,37,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,ART,99,99,TOTAL,TOT,2015,67.6,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,ARTI,99,99,TOTAL,TOT,2015,50.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,CLA,99,99,TOTAL,TOT,2015,5.2,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,COM_TOU,99,99,TOTAL,TOT,2015,75,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,COMM,99,99,TOTAL,TOT,2015,53.4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,EDU,99,99,TOTAL,TOT,2015,57.7,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,HOT,99,99,TOTAL,TOT,2015,86.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,IND,99,99,TOTAL,TOT,2015,81.9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,INDU,99,99,TOTAL,TOT,2015,60.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,LIC,99,99,TOTAL,TOT,2015,7.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,LIN,99,99,TOTAL,TOT,2015,14.3,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,PSY,99,99,TOTAL,TOT,2015,25.9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,SCI,99,99,TOTAL,TOT,2015,7.4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,SOC,99,99,TOTAL,TOT,2015,64.2,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,SOCI_S,99,99,TOTAL,TOT,2015,56.7,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,SUR,99,99,TOTAL,TOT,2015,54.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,TEC,99,99,TOTAL,TOT,2015,56.2,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,TOU,99,99,TOTAL,TOT,2015,50.5,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ALL,NOENR,ITTOT,ALL,9,GRAD_P,VOC,99,99,TOTAL,TOT,2015,79.1,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,IT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,5605,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,IT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.3,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITC,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1618,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITC,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.6,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITC1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,274,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITC1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITC2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,10,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITC2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.6,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITC3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,236,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITC3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.6,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITC4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1099,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITC4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.7,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITD,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,938,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITD,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.2,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITD1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,25,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITD1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,0.9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITD2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,42,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITD2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.2,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITD3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,453,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITD3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITD4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,66,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITD4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,0.9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITD5,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,352,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITD5,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.2,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITE,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1152,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITE,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.3,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITE1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,231,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITE1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,0.9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITE2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,66,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITE2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.1,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITE3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,179,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITE3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.6,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITE4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,676,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITE4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITF,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,1467,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITF,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.2,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITF1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,114,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITF1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITF2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,21,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITF2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,0.9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITF3,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,822,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITF3,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITF4,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,310,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITF4,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITF5,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,81,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITF5,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITF6,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,120,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITF6,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,0.7,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITG,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,429,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITG,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,0.9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITG1,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,333,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITG1,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,0.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITG2,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,96,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITG2,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITS,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,119,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITS,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,2.1,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,1,GRAD,ALL,99,99,TOTAL,TOT,2015,2937,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,1,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.3,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,2,GRAD,ALL,99,99,TOTAL,TOT,2015,2787,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,2,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.2,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,AER_NAU,99,99,TOTAL,TOT,2015,429,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,AGR_ENV,99,99,TOTAL,TOT,2015,45,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,AGRI,99,99,TOTAL,TOT,2015,61,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,5724,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,ART,99,99,TOTAL,TOT,2015,275,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,ARTI,99,99,TOTAL,TOT,2015,572,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,CLA,99,99,TOTAL,TOT,2015,613,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,COM_TOU,99,99,TOTAL,TOT,2015,131,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,COMM,99,99,TOTAL,TOT,2015,334,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,EDU,99,99,TOTAL,TOT,2015,847,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,HOT,99,99,TOTAL,TOT,2015,28,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,IND,99,99,TOTAL,TOT,2015,309,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,INDU,99,99,TOTAL,TOT,2015,499,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,LIC,99,99,TOTAL,TOT,2015,2011,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,LIN,99,99,TOTAL,TOT,2015,441,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,PSY,99,99,TOTAL,TOT,2015,382,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,SCI,99,99,TOTAL,TOT,2015,957,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,SOC,99,99,TOTAL,TOT,2015,33,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,SOCI_S,99,99,TOTAL,TOT,2015,84,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,SUR,99,99,TOTAL,TOT,2015,395,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,TEC,99,99,TOTAL,TOT,2015,1938,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,TOU,99,99,TOTAL,TOT,2015,136,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD,VOC,99,99,TOTAL,TOT,2015,546,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,AER_NAU,99,99,TOTAL,TOT,2015,12.9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,AGR_ENV,99,99,TOTAL,TOT,2015,1.4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,AGRI,99,99,TOTAL,TOT,2015,1.2,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,1.3,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,ART,99,99,TOTAL,TOT,2015,4.4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,ARTI,99,99,TOTAL,TOT,2015,6.3,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,CLA,99,99,TOTAL,TOT,2015,1.4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,COM_TOU,99,99,TOTAL,TOT,2015,0.7,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,COMM,99,99,TOTAL,TOT,2015,0.5,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,EDU,99,99,TOTAL,TOT,2015,5.5,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,HOT,99,99,TOTAL,TOT,2015,0.2,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,IND,99,99,TOTAL,TOT,2015,1.4,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,INDU,99,99,TOTAL,TOT,2015,1.3,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,LIC,99,99,TOTAL,TOT,2015,1.1,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,LIN,99,99,TOTAL,TOT,2015,1.9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,PSY,99,99,TOTAL,TOT,2015,1.2,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,SCI,99,99,TOTAL,TOT,2015,0.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,SOC,99,99,TOTAL,TOT,2015,0.5,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,SOCI_S,99,99,TOTAL,TOT,2015,2,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,SUR,99,99,TOTAL,TOT,2015,1.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,TEC,99,99,TOTAL,TOT,2015,1.3,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,TOU,99,99,TOTAL,TOT,2015,1.9,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,COMPL,ALL,ITTOT,ALL,9,GRAD_P,VOC,99,99,TOTAL,TOT,2015,0.8,,,,,,,,,
IT1:613_934(1.1),A,TOTAL,ALL,ENR,ALL,IT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,8261,,,,,,,,,
