DATAFLOW,FREQ,REF_AREA,IND_TYPE,MEASURE,NUM_COMPONENTI,TIPOLOGIA_FAM,FAM_MINORI,FAM_ANZIANI,CLASSE_ETA_PERS_RIF,TITOLO_STUDIO_PERS_RIF,COND_PROF_PERS_RIF,TIME_PERIOD,OBS_VALUE,COMMENT,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,DECIMALS,NOTA_IT,NOTA_EN,BREAK,COLLECTION,TIME_FORMAT,TITLE,METADATA_EN,METADATA_IT
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B1,2010,1.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B1,2011,1.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B1,2012,2.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B1,2013,1.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B2,2010,7.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B2,2011,7.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B2,2012,9.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B2,2013,10.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2,2010,5.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2,2011,6.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2,2012,7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2,2013,6.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2A,2010,5.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2A,2011,5.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2A,2012,5.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2A,2013,5.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2B,2010,13.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2B,2011,11.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2B,2012,22.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2B,2013,16.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2C,2010,8.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2C,2011,8.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2C,2012,7.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2C,2013,7.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,4.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,4.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,6.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITCD,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,9.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,10.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,7.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,3.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,5.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,3.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,4.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,4.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD3,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,5.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD3,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,4.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD3,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,5.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD3,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,6.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD4,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,5.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD4,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,5.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD4,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,6.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD4,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,6.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD5,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,4.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD5,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,5.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD5,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,5.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITD5,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,4.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITDA,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,7.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITDA,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,6.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITDA,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITDA,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,4.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,1,99,9,9,TOTAL,99,99,2010,2.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,1,99,9,9,TOTAL,99,99,2011,3.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,1,99,9,9,TOTAL,99,99,2012,3.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,1,99,9,9,TOTAL,99,99,2013,2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,2,99,9,9,TOTAL,99,99,2010,5.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,2,99,9,9,TOTAL,99,99,2011,5.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,2,99,9,9,TOTAL,99,99,2012,5.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,2,99,9,9,TOTAL,99,99,2013,7.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,3,99,9,9,TOTAL,99,99,2010,5.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,3,99,9,9,TOTAL,99,99,2011,7.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,3,99,9,9,TOTAL,99,99,2012,9.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,3,99,9,9,TOTAL,99,99,2013,9.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,4,99,9,9,TOTAL,99,99,2010,9.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,4,99,9,9,TOTAL,99,99,2011,8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,4,99,9,9,TOTAL,99,99,2012,10.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,4,99,9,9,TOTAL,99,99,2013,13.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,7,99,9,9,TOTAL,99,99,2010,26.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,7,99,9,9,TOTAL,99,99,2011,19.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,7,99,9,9,TOTAL,99,99,2012,23.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,7,99,9,9,TOTAL,99,99,2013,24.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,10,9,9,TOTAL,99,99,2010,6.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,10,9,9,TOTAL,99,99,2011,6.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,10,9,9,TOTAL,99,99,2012,6.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,10,9,9,TOTAL,99,99,2013,8.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,12,9,9,TOTAL,99,99,2010,4.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,12,9,9,TOTAL,99,99,2011,7.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,12,9,9,TOTAL,99,99,2012,8.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,12,9,9,TOTAL,99,99,2013,9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,13,9,9,TOTAL,99,99,2010,8.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,13,9,9,TOTAL,99,99,2011,7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,13,9,9,TOTAL,99,99,2012,8.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,13,9,9,TOTAL,99,99,2013,12.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,14,9,9,TOTAL,99,99,2010,26.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,14,9,9,TOTAL,99,99,2011,17.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,14,9,9,TOTAL,99,99,2012,21.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,14,9,9,TOTAL,99,99,2013,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,15,9,9,TOTAL,99,99,2010,7.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,15,9,9,TOTAL,99,99,2011,6.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,15,9,9,TOTAL,99,99,2012,10,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,15,9,9,TOTAL,99,99,2013,9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,2,9,9,TOTAL,99,99,2010,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,2,9,9,TOTAL,99,99,2011,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,2,9,9,TOTAL,99,99,2012,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,2,9,9,TOTAL,99,99,2013,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,23,9,9,TOTAL,99,99,2010,16.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,23,9,9,TOTAL,99,99,2011,13.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,23,9,9,TOTAL,99,99,2012,17.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,23,9,9,TOTAL,99,99,2013,15.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,5,9,9,TOTAL,99,99,2010,4.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,5,9,9,TOTAL,99,99,2011,5.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,5,9,9,TOTAL,99,99,2012,3.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,5,9,9,TOTAL,99,99,2013,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,7,9,9,TOTAL,99,99,2010,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,7,9,9,TOTAL,99,99,2011,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,7,9,9,TOTAL,99,99,2012,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,7,9,9,TOTAL,99,99,2013,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,1,9,TOTAL,99,99,2010,7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,1,9,TOTAL,99,99,2011,8.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,1,9,TOTAL,99,99,2012,7.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,1,9,TOTAL,99,99,2013,12.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,2,9,TOTAL,99,99,2010,11.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,2,9,TOTAL,99,99,2011,8.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,2,9,TOTAL,99,99,2012,12.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,2,9,TOTAL,99,99,2013,14.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,3,9,TOTAL,99,99,2010,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,3,9,TOTAL,99,99,2011,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,3,9,TOTAL,99,99,2012,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,3,9,TOTAL,99,99,2013,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,4,9,TOTAL,99,99,2010,9.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,4,9,TOTAL,99,99,2011,9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,4,9,TOTAL,99,99,2012,10.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,4,9,TOTAL,99,99,2013,13.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,1,TOTAL,99,99,2010,7.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,1,TOTAL,99,99,2011,7.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,1,TOTAL,99,99,2012,6.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,1,TOTAL,99,99,2013,5.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,2,TOTAL,99,99,2010,7.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,2,TOTAL,99,99,2011,9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,2,TOTAL,99,99,2012,8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,2,TOTAL,99,99,2013,9.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,3,TOTAL,99,99,2010,7.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,3,TOTAL,99,99,2011,7.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,3,TOTAL,99,99,2012,7.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,3,TOTAL,99,99,2013,6.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y_UN35,99,99,2010,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y_UN35,99,99,2011,6.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y_UN35,99,99,2012,11,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y_UN35,99,99,2013,,,,,0,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y35-44,99,99,2010,6.3,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y35-44,99,99,2011,6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y35-44,99,99,2012,7.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y35-44,99,99,2013,10.4,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y45-54,99,99,2010,7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y45-54,99,99,2011,7.1,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y45-54,99,99,2012,5.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y45-54,99,99,2013,7.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y55-64,99,99,2010,4.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y55-64,99,99,2011,3.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y55-64,99,99,2012,6.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y55-64,99,99,2013,6.5,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y_GE65,99,99,2010,6.7,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y_GE65,99,99,2011,7.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y_GE65,99,99,2012,7.2,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,Y_GE65,99,99,2013,6.6,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,3,99,2010,10.9,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,3,99,2011,11.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
IT1:34_198(1.0),A,ITE,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,3,99,2012,10.8,,,,,,,,,,,Incidenza di povertà relativa familiare,,
