freq,eta_intervista,corsi_formprof_dipl,istruz_terz_nonuniv,istruz_univ,itter107,natgiur_scuola,sesso,tipo_dato,tipo_scuola,titolo_studio_padre,titolo_studio_madre,cittadinanza,situaz_abit,time_period,obs_value,year
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,AGR_ENV,99,99,TOTAL,TOT,2015,0.3,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,AGRI,99,99,TOTAL,TOT,2015,0.5,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,ALL,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,ART,99,99,TOTAL,TOT,2015,1.8,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,ARTI,99,99,TOTAL,TOT,2015,2.7,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,CLA,99,99,TOTAL,TOT,2015,12.9,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,COM_TOU,99,99,TOTAL,TOT,2015,5.5,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,COMM,99,99,TOTAL,TOT,2015,14.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,EDU,99,99,TOTAL,TOT,2015,4.5,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,HOT,99,99,TOTAL,TOT,2015,3.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,IND,99,99,TOTAL,TOT,2015,2.6,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,INDU,99,99,TOTAL,TOT,2015,1.7,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,LIC,99,99,TOTAL,TOT,2015,47.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,LIN,99,99,TOTAL,TOT,2015,8.5,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,PSY,99,99,TOTAL,TOT,2015,12.4,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,SCI,99,99,TOTAL,TOT,2015,25.7,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,SOC,99,99,TOTAL,TOT,2015,2.4,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,SOCI_S,99,99,TOTAL,TOT,2015,1.3,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,SUR,99,99,TOTAL,TOT,2015,1.9,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,TEC,99,99,TOTAL,TOT,2015,22.1,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,TOU,99,99,TOTAL,TOT,2015,2.7,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_TYPE_P,VOC,99,99,TOTAL,TOT,2015,13.9,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_UNI,ALL,99,99,TOTAL,TOT,2015,158924.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,GRAD_UNI_P,ALL,99,99,TOTAL,TOT,2015,68.4,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,SAT_CAP,ALL,99,99,TOTAL,TOT,2015,7.4,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,SAT_COMP,ALL,99,99,TOTAL,TOT,2015,4.4,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,SAT_CONT,ALL,99,99,TOTAL,TOT,2015,7.4,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,SAT_REL,ALL,99,99,TOTAL,TOT,2015,7.5,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,SAT_SC,ALL,99,99,TOTAL,TOT,2015,6.4,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,2,SAT_TEAC,ALL,99,99,TOTAL,TOT,2015,6.5,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,AER_NAU,99,99,TOTAL,TOT,2015,3323.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,AGR_ENV,99,99,TOTAL,TOT,2015,3201.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,AGRI,99,99,TOTAL,TOT,2015,5313.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,ALL,99,99,FRG,TOT,2015,7561.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,ALL,99,99,ITL,TOT,2015,443236.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,ALL,99,99,TOTAL,OTHLIV,2015,44352.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,ALL,99,99,TOTAL,PAR,2015,38607.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,ALL,99,99,TOTAL,PARSI,2015,367839.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,ALL,99,99,TOTAL,TOT,2015,450797.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,ART,99,99,TOTAL,TOT,2015,6332.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,ARTI,99,99,TOTAL,TOT,2015,9112.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,CLA,99,99,TOTAL,TOT,2015,42967.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,COM_TOU,99,99,TOTAL,TOT,2015,18372.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,COMM,99,99,TOTAL,TOT,2015,65124.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,EDU,99,99,TOTAL,TOT,2015,15444.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,HOT,99,99,TOTAL,TOT,2015,16904.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,IND,99,99,TOTAL,TOT,2015,21446.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,INDU,99,99,TOTAL,TOT,2015,37941.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,LIC,99,99,TOTAL,TOT,2015,190260.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,LIN,99,99,TOTAL,TOT,2015,23692.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,PSY,99,99,TOTAL,TOT,2015,32507.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,SCI,99,99,TOTAL,TOT,2015,123601.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,SOC,99,99,TOTAL,TOT,2015,7236.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,SOCI_S,99,99,TOTAL,TOT,2015,4190.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,SUR,99,99,TOTAL,TOT,2015,22201.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,TEC,99,99,TOTAL,TOT,2015,145427.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,TOU,99,99,TOTAL,TOT,2015,7336.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD,VOC,99,99,TOTAL,TOT,2015,67159.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_COU,ALL,99,99,TOTAL,TOT,2015,63005.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_COU_P,ALL,99,99,TOTAL,TOT,2015,14.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,20,20,TOTAL,TOT,2015,23134.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,20,3,TOTAL,TOT,2015,1460.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,20,4,TOTAL,TOT,2015,6208.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,20,67,TOTAL,TOT,2015,7986.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,20,68,TOTAL,TOT,2015,1922.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,20,99,TOTAL,TOT,2015,40710.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,3,20,TOTAL,TOT,2015,716.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,3,3,TOTAL,TOT,2015,10806.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,3,4,TOTAL,TOT,2015,12118.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,3,67,TOTAL,TOT,2015,5625.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,3,68,TOTAL,TOT,2015,419.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,3,99,TOTAL,TOT,2015,29683.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,4,20,TOTAL,TOT,2015,3099.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,4,3,TOTAL,TOT,2015,12977.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,4,4,TOTAL,TOT,2015,79086.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,4,67,TOTAL,TOT,2015,47738.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,4,68,TOTAL,TOT,2015,4271.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,4,99,TOTAL,TOT,2015,147170.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,67,20,TOTAL,TOT,2015,3487.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,67,3,TOTAL,TOT,2015,3521.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,67,4,TOTAL,TOT,2015,43275.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,67,67,TOTAL,TOT,2015,102537.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,67,68,TOTAL,TOT,2015,19450.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,67,99,TOTAL,TOT,2015,172269.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,68,20,TOTAL,TOT,2015,648.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,68,3,TOTAL,TOT,2015,325.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,68,4,TOTAL,TOT,2015,3582.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,68,67,TOTAL,TOT,2015,25478.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,68,68,TOTAL,TOT,2015,30931.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,68,99,TOTAL,TOT,2015,60965.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,99,20,TOTAL,TOT,2015,31083.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,99,3,TOTAL,TOT,2015,29089.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,99,4,TOTAL,TOT,2015,144268.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,99,67,TOTAL,TOT,2015,189364.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,99,68,TOTAL,TOT,2015,56992.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG,ALL,99,99,TOTAL,TOT,2015,450797.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,20,20,TOTAL,TOT,2015,5.1,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,20,3,TOTAL,TOT,2015,0.3,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,20,4,TOTAL,TOT,2015,1.4,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,20,67,TOTAL,TOT,2015,1.8,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,20,68,TOTAL,TOT,2015,0.4,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,20,99,TOTAL,TOT,2015,9.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,3,20,TOTAL,TOT,2015,0.2,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,3,3,TOTAL,TOT,2015,2.4,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,3,4,TOTAL,TOT,2015,2.7,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,3,67,TOTAL,TOT,2015,1.3,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,3,68,TOTAL,TOT,2015,0.1,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,3,99,TOTAL,TOT,2015,6.6,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,4,20,TOTAL,TOT,2015,0.7,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,4,3,TOTAL,TOT,2015,2.9,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,4,4,TOTAL,TOT,2015,17.5,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,4,67,TOTAL,TOT,2015,10.6,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,4,68,TOTAL,TOT,2015,1.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,4,99,TOTAL,TOT,2015,32.7,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,67,20,TOTAL,TOT,2015,0.8,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,67,3,TOTAL,TOT,2015,0.8,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,67,4,TOTAL,TOT,2015,9.6,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,67,67,TOTAL,TOT,2015,22.8,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,67,68,TOTAL,TOT,2015,4.3,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,67,99,TOTAL,TOT,2015,38.2,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,68,20,TOTAL,TOT,2015,0.1,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,68,3,TOTAL,TOT,2015,0.1,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,68,4,TOTAL,TOT,2015,0.8,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,68,67,TOTAL,TOT,2015,5.7,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,68,68,TOTAL,TOT,2015,6.9,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,68,99,TOTAL,TOT,2015,13.5,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,99,20,TOTAL,TOT,2015,6.9,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,99,3,TOTAL,TOT,2015,6.5,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,99,4,TOTAL,TOT,2015,32.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,99,67,TOTAL,TOT,2015,42.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,99,68,TOTAL,TOT,2015,12.6,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_DEG_P,ALL,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_NOUNI,ALL,99,99,TOTAL,TOT,2015,17169.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_NOUNI_P,ALL,99,99,TOTAL,TOT,2015,3.8,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,AER_NAU,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,AGR_ENV,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,AGRI,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,ALL,99,99,FRG,TOT,2015,1.7,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,ALL,99,99,ITL,TOT,2015,98.3,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,ALL,99,99,TOTAL,OTHLIV,2015,9.8,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,ALL,99,99,TOTAL,PAR,2015,8.6,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,ALL,99,99,TOTAL,PARSI,2015,81.6,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,ALL,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,ART,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,ARTI,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,CLA,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,COM_TOU,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,COMM,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,EDU,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,HOT,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,IND,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,INDU,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,LIC,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,LIN,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,PSY,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,SCI,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,SOC,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,SOCI_S,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,SUR,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,TEC,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,TOU,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_P,VOC,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_REG_P,ALL,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,AER_NAU,99,99,TOTAL,TOT,2015,0.7,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,AGR_ENV,99,99,TOTAL,TOT,2015,0.7,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,AGRI,99,99,TOTAL,TOT,2015,1.2,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,ALL,99,99,TOTAL,TOT,2015,100.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,ART,99,99,TOTAL,TOT,2015,1.4,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,ARTI,99,99,TOTAL,TOT,2015,2.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,CLA,99,99,TOTAL,TOT,2015,9.5,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,COM_TOU,99,99,TOTAL,TOT,2015,4.1,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,COMM,99,99,TOTAL,TOT,2015,14.5,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,EDU,99,99,TOTAL,TOT,2015,3.4,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,HOT,99,99,TOTAL,TOT,2015,3.8,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,IND,99,99,TOTAL,TOT,2015,4.8,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,INDU,99,99,TOTAL,TOT,2015,8.4,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,LIC,99,99,TOTAL,TOT,2015,42.2,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,LIN,99,99,TOTAL,TOT,2015,5.3,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,PSY,99,99,TOTAL,TOT,2015,7.2,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,SCI,99,99,TOTAL,TOT,2015,27.4,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,SOC,99,99,TOTAL,TOT,2015,1.6,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,SOCI_S,99,99,TOTAL,TOT,2015,0.9,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,SUR,99,99,TOTAL,TOT,2015,4.9,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,TEC,99,99,TOTAL,TOT,2015,32.3,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,TOU,99,99,TOTAL,TOT,2015,1.6,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_TYPE_P,VOC,99,99,TOTAL,TOT,2015,14.9,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_UNI,ALL,99,99,TOTAL,TOT,2015,283910.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,GRAD_UNI_P,ALL,99,99,TOTAL,TOT,2015,63.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,SAT_CAP,ALL,99,99,TOTAL,TOT,2015,7.3,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,SAT_COMP,ALL,99,99,TOTAL,TOT,2015,4.6,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,SAT_CONT,ALL,99,99,TOTAL,TOT,2015,7.2,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,SAT_REL,ALL,99,99,TOTAL,TOT,2015,7.5,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,SAT_SC,ALL,99,99,TOTAL,TOT,2015,6.3,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,ALL,9,SAT_TEAC,ALL,99,99,TOTAL,TOT,2015,6.4,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,PRI,1,GRAD,ALL,99,99,TOTAL,TOT,2015,20507.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,PRI,1,GRAD_P,ALL,99,99,TOTAL,TOT,2015,9.4,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,PRI,2,GRAD,ALL,99,99,TOTAL,TOT,2015,14028.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,PRI,2,GRAD_P,ALL,99,99,TOTAL,TOT,2015,6.0,2015
A,TOTAL,ALL,ALL,ALL,ITTOT,PRI,9,GRAD,ALL,99,99,TOTAL,TOT,2015,34535.0,2015
