freq,voci_spesa,cond_prof_prev_pperc,classe_eta_pperc,itter107,misura1,num_componenti,sesso_pperc,tipologia_fam,fam_anziani,fam_minori,tipo_dato,titolo_studio_pperc,time_period,obs_value,year
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2013,20.8,2013
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2014,17.1,2014
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2015,15.5,2015
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2016,22.5,2016
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2017,20.8,2017
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2018,18.5,2018
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2019,17.5,2019
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2020,12.8,2020
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2021,12.5,2021
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2022,11.1,2022
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,3,2023,13.2,2023
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2010,9.4,2010
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2011,15.7,2011
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2012,21.3,2012
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2013,18.2,2013
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2014,17.2,2014
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2015,15.9,2015
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2016,18.7,2016
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2017,15.5,2017
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2018,14.5,2018
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2019,14.0,2019
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2020,12.8,2020
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2021,12.3,2021
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2022,11.5,2022
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,4,2023,11.1,2023
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2010,4.0,2010
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2011,8.5,2011
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2012,12.6,2012
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2013,10.8,2013
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2014,9.1,2014
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2015,9.5,2015
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2016,10.2,2016
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2017,11.5,2017
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2018,7.0,2018
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2019,6.8,2019
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2020,7.3,2020
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2021,6.0,2021
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2022,5.9,2022
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,7,2023,7.2,2023
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,7.1,2010
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,13.5,2011
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,17.5,2012
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,14.3,2013
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,12.5,2014
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,11.8,2015
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,14.6,2016
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,13.6,2017
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,10.9,2018
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,10.4,2019
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,9.3,2020
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,8.4,2021
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,8.0,2022
A,1,99,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,8.8,2023
A,1,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,4.4,2010
A,1,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,11.4,2011
A,1,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,15.1,2012
A,1,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,12.4,2013
A,1,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,11.5,2014
A,1,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,9.5,2015
A,1,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,10.2,2016
A,1,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,10.7,2017
A,1,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,6.0,2018
A,1,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,6.8,2019
A,1,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,6.4,2020
A,1,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,5.7,2021
A,1,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,4.8,2022
A,1,99,TOTAL,ITC,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,5.3,2023
A,1,99,TOTAL,ITD,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,5.4,2010
A,1,99,TOTAL,ITD,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,7.8,2011
A,1,99,TOTAL,ITD,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,10.0,2012
A,1,99,TOTAL,ITD,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,8.6,2013
A,1,99,TOTAL,ITD,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,7.7,2014
A,1,99,TOTAL,ITD,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,6.5,2015
A,1,99,TOTAL,ITD,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,8.6,2016
A,1,99,TOTAL,ITD,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,8.5,2017
A,1,99,TOTAL,ITD,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,5.0,2018
A,1,99,TOTAL,ITD,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,4.8,2019
A,1,99,TOTAL,ITD,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,4.4,2020
A,1,99,TOTAL,ITD,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,3.5,2021
A,1,99,TOTAL,ITD,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,3.7,2022
A,1,99,TOTAL,ITD,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,5.3,2023
A,1,99,TOTAL,ITE,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,6.3,2010
A,1,99,TOTAL,ITE,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,9.9,2011
A,1,99,TOTAL,ITE,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,13.8,2012
A,1,99,TOTAL,ITE,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,8.9,2013
A,1,99,TOTAL,ITE,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,10.7,2014
A,1,99,TOTAL,ITE,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,11.2,2015
A,1,99,TOTAL,ITE,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,12.0,2016
A,1,99,TOTAL,ITE,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,11.3,2017
A,1,99,TOTAL,ITE,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,10.2,2018
A,1,99,TOTAL,ITE,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,9.5,2019
A,1,99,TOTAL,ITE,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,9.0,2020
A,1,99,TOTAL,ITE,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,7.0,2021
A,1,99,TOTAL,ITE,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,9.0,2022
A,1,99,TOTAL,ITE,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,10.2,2023
A,1,99,TOTAL,ITF,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,10.9,2010
A,1,99,TOTAL,ITF,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,20.4,2011
A,1,99,TOTAL,ITF,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,25.2,2012
A,1,99,TOTAL,ITF,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,22.5,2013
A,1,99,TOTAL,ITF,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,16.6,2014
A,1,99,TOTAL,ITF,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,17.3,2015
A,1,99,TOTAL,ITF,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,23.7,2016
A,1,99,TOTAL,ITF,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,22.2,2017
A,1,99,TOTAL,ITF,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,20.1,2018
A,1,99,TOTAL,ITF,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,17.4,2019
A,1,99,TOTAL,ITF,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,17.3,2020
A,1,99,TOTAL,ITF,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,16.7,2021
A,1,99,TOTAL,ITF,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,14.7,2022
A,1,99,TOTAL,ITF,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,14.3,2023
A,1,99,TOTAL,ITG,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,11.0,2010
A,1,99,TOTAL,ITG,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,22.5,2011
A,1,99,TOTAL,ITG,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,29.5,2012
A,1,99,TOTAL,ITG,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,23.8,2013
A,1,99,TOTAL,ITG,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,19.3,2014
A,1,99,TOTAL,ITG,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,18.1,2015
A,1,99,TOTAL,ITG,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,23.8,2016
A,1,99,TOTAL,ITG,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,18.0,2017
A,1,99,TOTAL,ITG,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,18.4,2018
A,1,99,TOTAL,ITG,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,18.0,2019
A,1,99,TOTAL,ITG,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,10.6,2020
A,1,99,TOTAL,ITG,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,10.4,2021
A,1,99,TOTAL,ITG,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,9.0,2022
A,1,99,TOTAL,ITG,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,10.4,2023
A,1,99,Y_GE65,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,8.0,2010
A,1,99,Y_GE65,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,17.2,2011
A,1,99,Y_GE65,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,19.7,2012
A,1,99,Y_GE65,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,15.4,2013
A,1,99,Y_GE65,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,12.6,2014
A,1,99,Y_GE65,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,11.3,2015
A,1,99,Y_GE65,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,16.8,2016
A,1,99,Y_GE65,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,14.8,2017
A,1,99,Y_GE65,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,12.2,2018
A,1,99,Y_GE65,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,11.7,2019
A,1,99,Y_GE65,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,8.7,2020
A,1,99,Y_GE65,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,8.2,2021
A,1,99,Y_GE65,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,7.4,2022
A,1,99,Y_GE65,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,8.4,2023
A,1,99,Y_UN35,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,7.1,2010
A,1,99,Y_UN35,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,14.9,2011
A,1,99,Y_UN35,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,19.4,2012
A,1,99,Y_UN35,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,15.5,2013
A,1,99,Y_UN35,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,12.8,2014
A,1,99,Y_UN35,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,13.9,2015
A,1,99,Y_UN35,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,16.7,2016
A,1,99,Y_UN35,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,13.2,2017
A,1,99,Y_UN35,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,11.8,2018
A,1,99,Y_UN35,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,11.9,2019
A,1,99,Y_UN35,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,12.4,2020
A,1,99,Y_UN35,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,9.7,2021
A,1,99,Y_UN35,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,10.9,2022
A,1,99,Y_UN35,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,10.4,2023
A,1,99,Y35-44,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,6.6,2010
A,1,99,Y35-44,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,10.4,2011
A,1,99,Y35-44,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,16.3,2012
A,1,99,Y35-44,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,14.5,2013
A,1,99,Y35-44,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,13.0,2014
A,1,99,Y35-44,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,11.6,2015
A,1,99,Y35-44,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,12.7,2016
A,1,99,Y35-44,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,12.9,2017
A,1,99,Y35-44,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,9.7,2018
A,1,99,Y35-44,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,9.6,2019
A,1,99,Y35-44,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,8.8,2020
A,1,99,Y35-44,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,7.4,2021
A,1,99,Y35-44,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,7.2,2022
A,1,99,Y35-44,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,9.1,2023
A,1,99,Y45-54,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,6.6,2010
A,1,99,Y45-54,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,11.2,2011
A,1,99,Y45-54,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,14.8,2012
A,1,99,Y45-54,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,12.3,2013
A,1,99,Y45-54,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,12.4,2014
A,1,99,Y45-54,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,11.0,2015
A,1,99,Y45-54,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,12.9,2016
A,1,99,Y45-54,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,12.3,2017
A,1,99,Y45-54,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,9.9,2018
A,1,99,Y45-54,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,9.4,2019
A,1,99,Y45-54,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,8.7,2020
A,1,99,Y45-54,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,8.3,2021
A,1,99,Y45-54,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,8.1,2022
A,1,99,Y45-54,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,8.1,2023
A,1,99,Y55-64,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,6.4,2010
A,1,99,Y55-64,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,12.0,2011
A,1,99,Y55-64,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,16.6,2012
A,1,99,Y55-64,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,13.4,2013
A,1,99,Y55-64,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,11.6,2014
A,1,99,Y55-64,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,12.8,2015
A,1,99,Y55-64,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,13.0,2016
A,1,99,Y55-64,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,13.8,2017
A,1,99,Y55-64,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,10.6,2018
A,1,99,Y55-64,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,9.2,2019
A,1,99,Y55-64,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,9.7,2020
A,1,99,Y55-64,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,8.8,2021
A,1,99,Y55-64,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,8.0,2022
A,1,99,Y55-64,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,8.9,2023
A,2,1A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,7.4,2010
A,2,1A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,11.3,2011
A,2,1A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,14.9,2012
A,2,1A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,14.7,2013
A,2,1A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,13.0,2014
A,2,1A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,11.0,2015
A,2,1A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,10.2,2016
A,2,1A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,10.3,2017
A,2,1A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,9.5,2018
A,2,1A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,6.5,2019
A,2,1A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,5.0,2020
A,2,1A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,5.0,2021
A,2,1A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,6.0,2022
A,2,1A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,6.3,2023
A,2,1B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,8.6,2010
A,2,1B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,14.1,2011
A,2,1B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,17.2,2012
A,2,1B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,14.8,2013
A,2,1B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,13.9,2014
A,2,1B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,13.3,2015
A,2,1B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,12.6,2016
A,2,1B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,13.5,2017
A,2,1B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,11.8,2018
A,2,1B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,9.4,2019
A,2,1B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,7.7,2020
A,2,1B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,6.9,2021
A,2,1B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,8.7,2022
A,2,1B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,8.6,2023
A,2,2A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,10.7,2010
A,2,2A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,18.3,2011
A,2,2A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,20.7,2012
A,2,2A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,16.8,2013
A,2,2A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,15.2,2014
A,2,2A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,15.7,2015
A,2,2A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,15.3,2016
A,2,2A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,14.5,2017
A,2,2A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,12.8,2018
A,2,2A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,8.7,2019
A,2,2A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,7.2,2020
A,2,2A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,6.4,2021
A,2,2A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,8.0,2022
A,2,2A,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,8.5,2023
A,2,2B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2010,34.7,2010
A,2,2B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2011,40.7,2011
A,2,2B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2012,46.0,2012
A,2,2B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2013,43.5,2013
A,2,2B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2014,45.5,2014
A,2,2B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2015,40.5,2015
A,2,2B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2016,39.1,2016
A,2,2B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2017,35.4,2017
A,2,2B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2018,32.6,2018
A,2,2B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2019,32.4,2019
A,2,2B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2020,24.9,2020
A,2,2B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2021,23.7,2021
A,2,2B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2022,21.4,2022
A,2,2B,TOTAL,IT,10,99,9,99,9,9,FAM_NO_PERMETTERSI,99,2023,23.9,2023
