DATAFLOW,FREQ,CITTADINANZA,CLASSE_ETA,ITTER107,TIPO_DATO,TITOLO_STUDIO,SESSO,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT 
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC34,EMP_R,99,2,2023,61.350936,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC34,EMP_R,99,2,2024,63.295045,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC34,EMP_R,99,9,2018,61.639576,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC34,EMP_R,99,9,2019,66.034366,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC34,EMP_R,99,9,2020,66.380541,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC34,EMP_R,99,9,2021,67.643809,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC34,EMP_R,99,9,2022,68.59169,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC34,EMP_R,99,9,2023,70.562037,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC34,EMP_R,99,9,2024,70.047058,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,1,2018,75.031676,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,1,2019,76.261004,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,1,2020,74.384142,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,1,2021,73.469556,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,1,2022,75.688052,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,1,2023,77.836522,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,1,2024,77.784922,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,2,2018,56.281515,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,2,2019,57.210957,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,2,2020,57.027991,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,2,2021,59.000922,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,2,2022,57.842476,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,2,2023,59.897843,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,2,2024,60.855253,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,9,2018,65.541175,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,9,2019,66.636318,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,9,2020,65.626114,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,9,2021,66.180438,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,9,2022,66.71711,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,9,2023,68.837821,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4,EMP_R,99,9,2024,69.288978,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,1,2018,71.490818,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,1,2019,70.442318,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,1,2020,70.025223,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,1,2021,71.429589,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,1,2022,72.622268,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,1,2023,76.894409,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,1,2024,76.880913,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,2,2018,59.118368,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,2,2019,56.713296,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,2,2020,55.481838,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,2,2021,57.279083,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,2,2022,57.883532,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,2,2023,63.26509,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,2,2024,62.933578,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,9,2018,65.193642,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,9,2019,63.469182,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,9,2020,62.646982,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,9,2021,64.258366,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,9,2022,65.171352,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,9,2023,70.010074,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC41,EMP_R,99,9,2024,69.832586,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,1,2018,69.618477,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,1,2019,74.71298,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,1,2020,74.034633,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,1,2021,72.407871,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,1,2022,74.176182,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,1,2023,73.639258,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,1,2024,73.976287,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,2,2018,53.594378,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,2,2019,54.584299,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,2,2020,51.759862,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,2,2021,54.260584,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,2,2022,56.07428,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,2,2023,60.173685,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,2,2024,58.33498,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,9,2018,61.525318,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,9,2019,64.563596,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,9,2020,62.815839,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,9,2021,63.296029,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,9,2022,65.121561,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,9,2023,66.917448,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC42,EMP_R,99,9,2024,66.163638,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,1,2018,72.993658,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,1,2019,76.119764,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,1,2020,76.659795,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,1,2021,73.843783,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,1,2022,73.000569,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,1,2023,72.511812,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,1,2024,74.938606,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,2,2018,53.499959,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,2,2019,54.840972,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,2,2020,57.935896,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,2,2021,56.0121,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,2,2022,52.698768,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,2,2023,56.529015,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,2,2024,59.466428,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,9,2018,63.252773,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,9,2019,65.504851,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,9,2020,67.326864,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,9,2021,64.959572,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,9,2022,62.87866,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,9,2023,64.553765,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC43,EMP_R,99,9,2024,67.233599,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,1,2018,67.809033,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,1,2019,64.039024,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,1,2020,62.38364,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,1,2021,63.700693,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,1,2022,72.156044,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,1,2023,70.784249,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,1,2024,71.147188,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,2,2018,52.866489,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,2,2019,52.464738,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,2,2020,52.984933,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,2,2021,53.042166,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,2,2022,55.812757,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,2,2023,51.666512,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,2,2024,58.256585,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,9,2018,60.256693,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,9,2019,58.191477,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,9,2020,57.642391,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,9,2021,58.334125,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,9,2022,63.922649,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,9,2023,61.161994,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC44,EMP_R,99,9,2024,64.650731,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,1,2018,76.814459,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,1,2019,76.93167,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,1,2020,76.051903,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,1,2021,74.609163,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,1,2022,77.957352,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,1,2023,81.283705,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,1,2024,82.027108,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,2,2018,62.672357,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,2,2019,65.133496,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,2,2020,65.287783,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,2,2021,65.98626,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,2,2022,63.528493,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,2,2023,63.808753,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,2,2024,66.652165,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,9,2018,69.532595,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,9,2019,70.873521,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,9,2020,70.53294,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,9,2021,70.19301,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,9,2022,70.577194,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,9,2023,72.373532,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC45,EMP_R,99,9,2024,74.182017,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,1,2018,75.88396,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,1,2019,78.472273,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,1,2020,73.702394,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,1,2021,68.179051,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,1,2022,73.333799,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,1,2023,79.215112,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,1,2024,77.353404,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,2,2018,46.893365,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,2,2019,44.53127,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,2,2020,45.807313,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,2,2021,56.998569,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,2,2022,55.63857,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,2,2023,55.38204,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,2,2024,54.912597,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,9,2018,61.508854,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,9,2019,61.656823,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,9,2020,59.892812,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,9,2021,62.652009,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,9,2022,64.609397,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,9,2023,67.47563,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC46,EMP_R,99,9,2024,66.294387,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,1,2018,77.652677,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,1,2019,79.715132,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,1,2020,77.634311,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,1,2021,79.353532,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,1,2022,72.716157,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,1,2023,74.882252,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,1,2024,73.311294,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,2,2018,53.125971,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,2,2019,51.774171,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,2,2020,50.038975,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,2,2021,51.181153,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,2,2022,46.411253,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,2,2023,48.256751,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,2,2024,49.105482,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,9,2018,65.405788,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,9,2019,65.780435,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,9,2020,63.885652,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,9,2021,65.340012,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,9,2022,59.677301,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,9,2023,61.708351,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC47,EMP_R,99,9,2024,61.333055,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,1,2018,70.243527,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,1,2019,72.536784,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,1,2020,73.017516,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,1,2021,70.925828,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,1,2022,74.262016,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,1,2023,77.241678,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,1,2024,75.288071,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,2,2018,56.903599,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,2,2019,60.038878,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,2,2020,56.861229,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,2,2021,56.190948,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,2,2022,55.39615,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,2,2023,63.12823,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,2,2024,62.41149,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,9,2018,63.553722,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,9,2019,66.271404,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,9,2020,64.921965,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,9,2021,63.559566,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,9,2022,64.843608,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,9,2023,70.213825,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC48,EMP_R,99,9,2024,68.881248,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,1,2018,76.93279,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,1,2019,75.36278,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,1,2020,73.213312,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,1,2021,76.346837,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,1,2022,78.096519,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,1,2023,76.973805,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,1,2024,78.165051,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,2,2018,49.671637,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,2,2019,50.403161,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,2,2020,58.096406,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,2,2021,60.785308,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,2,2022,58.941213,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,2,2023,58.139358,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,2,2024,54.649021,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,9,2018,63.399028,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,9,2019,62.968894,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,9,2020,65.712155,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,9,2021,68.647877,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,9,2022,68.66045,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,9,2023,67.732846,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC49,EMP_R,99,9,2024,66.612486,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,1,2018,76.484001,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,1,2019,76.435115,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,1,2020,69.238683,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,1,2021,70.393885,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,1,2022,72.77054,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,1,2023,77.944735,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,1,2024,79.021114,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,2,2018,52.111369,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,2,2019,47.719129,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,2,2020,44.351275,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,2,2021,51.162558,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,2,2022,49.871421,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,2,2023,56.379975,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,2,2024,62.130943,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,9,2018,64.267807,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,9,2019,62.069448,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,9,2020,56.798103,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,9,2021,60.792968,,,,,,,,,
IT1:150_915(1.2),A,TOTAL,Y50-64,ITC4A,EMP_R,99,9,2022,61.365204,,,,,,,,,
