freq,areadidattica,terr_residenza,itter107,ore_sett_lav,tipo_occ,sesso,tipo_dato,anno_conseguimento_titolo,time_period,obs_value,year
A,99,ITTOT,IT,TOT,4,1,30,2012,2018,942.0,2018
A,99,ITTOT,IT,TOT,4,1,30,2014,2018,848.0,2018
A,99,ITTOT,IT,TOT,4,2,10,2008,2014,1500.0,2014
A,99,ITTOT,IT,TOT,4,2,10,2010,2014,1408.0,2014
A,99,ITTOT,IT,TOT,4,2,10,2012,2018,1571.0,2018
A,99,ITTOT,IT,TOT,4,2,10,2014,2018,1517.0,2018
A,99,ITTOT,IT,TOT,4,2,11,2008,2014,1540.0,2014
A,99,ITTOT,IT,TOT,4,2,11,2010,2014,1517.0,2014
A,99,ITTOT,IT,TOT,4,2,11,2012,2018,1582.0,2018
A,99,ITTOT,IT,TOT,4,2,11,2014,2018,1575.0,2018
A,99,ITTOT,IT,TOT,4,2,12,2008,2014,33.1,2014
A,99,ITTOT,IT,TOT,4,2,12,2010,2014,34.4,2014
A,99,ITTOT,IT,TOT,4,2,12,2012,2018,38.0,2018
A,99,ITTOT,IT,TOT,4,2,12,2014,2018,36.0,2018
A,99,ITTOT,IT,TOT,4,2,13,2008,2014,34.6,2014
A,99,ITTOT,IT,TOT,4,2,13,2010,2014,35.9,2014
A,99,ITTOT,IT,TOT,4,2,13,2012,2018,41.0,2018
A,99,ITTOT,IT,TOT,4,2,13,2014,2018,40.0,2018
A,99,ITTOT,IT,TOT,4,2,30,2008,2014,100.0,2014
A,99,ITTOT,IT,TOT,4,2,30,2010,2014,100.0,2014
A,99,ITTOT,IT,TOT,4,2,30,2012,2018,1255.0,2018
A,99,ITTOT,IT,TOT,4,2,30,2014,2018,1139.0,2018
A,99,ITTOT,IT,TOT,4,9,10,2008,2014,1633.0,2014
A,99,ITTOT,IT,TOT,4,9,10,2010,2014,1584.0,2014
A,99,ITTOT,IT,TOT,4,9,10,2012,2018,1679.0,2018
A,99,ITTOT,IT,TOT,4,9,10,2014,2018,1625.0,2018
A,99,ITTOT,IT,TOT,4,9,11,2008,2014,1796.0,2014
A,99,ITTOT,IT,TOT,4,9,11,2010,2014,1625.0,2014
A,99,ITTOT,IT,TOT,4,9,11,2012,2018,1798.0,2018
A,99,ITTOT,IT,TOT,4,9,11,2014,2018,1645.0,2018
A,99,ITTOT,IT,TOT,4,9,12,2008,2014,35.8,2014
A,99,ITTOT,IT,TOT,4,9,12,2010,2014,35.8,2014
A,99,ITTOT,IT,TOT,4,9,12,2012,2018,40.0,2018
A,99,ITTOT,IT,TOT,4,9,12,2014,2018,40.0,2018
A,99,ITTOT,IT,TOT,4,9,13,2008,2014,37.4,2014
A,99,ITTOT,IT,TOT,4,9,13,2010,2014,37.6,2014
A,99,ITTOT,IT,TOT,4,9,13,2012,2018,42.0,2018
A,99,ITTOT,IT,TOT,4,9,13,2014,2018,42.0,2018
A,99,ITTOT,IT,TOT,4,9,30,2008,2014,100.0,2014
A,99,ITTOT,IT,TOT,4,9,30,2010,2014,100.0,2014
A,99,ITTOT,IT,TOT,4,9,30,2012,2018,2197.0,2018
A,99,ITTOT,IT,TOT,4,9,30,2014,2018,1987.0,2018
A,99,ITTOT,IT,TOT,5,1,10,2008,2014,1300.0,2014
A,99,ITTOT,IT,TOT,5,1,10,2010,2014,1200.0,2014
A,99,ITTOT,IT,TOT,5,1,10,2012,2018,1400.0,2018
A,99,ITTOT,IT,TOT,5,1,10,2014,2018,1300.0,2018
A,99,ITTOT,IT,TOT,5,1,11,2008,2014,1440.0,2014
A,99,ITTOT,IT,TOT,5,1,11,2010,2014,1480.0,2014
A,99,ITTOT,IT,TOT,5,1,11,2012,2018,1439.0,2018
A,99,ITTOT,IT,TOT,5,1,11,2014,2018,1400.0,2018
A,99,ITTOT,IT,TOT,5,1,12,2008,2014,33.5,2014
A,99,ITTOT,IT,TOT,5,1,12,2010,2014,33.3,2014
A,99,ITTOT,IT,TOT,5,1,12,2012,2018,40.0,2018
A,99,ITTOT,IT,TOT,5,1,12,2014,2018,40.0,2018
A,99,ITTOT,IT,TOT,5,1,13,2008,2014,38.2,2014
A,99,ITTOT,IT,TOT,5,1,13,2010,2014,37.3,2014
A,99,ITTOT,IT,TOT,5,1,13,2012,2018,44.0,2018
A,99,ITTOT,IT,TOT,5,1,13,2014,2018,47.0,2018
A,99,ITTOT,IT,TOT,5,1,30,2008,2014,100.0,2014
A,99,ITTOT,IT,TOT,5,1,30,2010,2014,100.0,2014
A,99,ITTOT,IT,TOT,5,1,30,2012,2018,303.0,2018
A,99,ITTOT,IT,TOT,5,1,30,2014,2018,313.0,2018
A,99,ITTOT,IT,TOT,5,2,10,2008,2014,1000.0,2014
A,99,ITTOT,IT,TOT,5,2,10,2010,2014,1000.0,2014
A,99,ITTOT,IT,TOT,5,2,10,2012,2018,1100.0,2018
A,99,ITTOT,IT,TOT,5,2,10,2014,2018,1100.0,2018
A,99,ITTOT,IT,TOT,5,2,11,2008,2014,1200.0,2014
A,99,ITTOT,IT,TOT,5,2,11,2010,2014,1200.0,2014
A,99,ITTOT,IT,TOT,5,2,11,2012,2018,1200.0,2018
A,99,ITTOT,IT,TOT,5,2,11,2014,2018,1202.0,2018
A,99,ITTOT,IT,TOT,5,2,12,2008,2014,31.2,2014
A,99,ITTOT,IT,TOT,5,2,12,2010,2014,29.5,2014
A,99,ITTOT,IT,TOT,5,2,12,2012,2018,35.0,2018
A,99,ITTOT,IT,TOT,5,2,12,2014,2018,38.0,2018
A,99,ITTOT,IT,TOT,5,2,13,2008,2014,35.1,2014
A,99,ITTOT,IT,TOT,5,2,13,2010,2014,32.9,2014
A,99,ITTOT,IT,TOT,5,2,13,2012,2018,45.0,2018
A,99,ITTOT,IT,TOT,5,2,13,2014,2018,45.0,2018
A,99,ITTOT,IT,TOT,5,2,30,2008,2014,100.0,2014
A,99,ITTOT,IT,TOT,5,2,30,2010,2014,100.0,2014
A,99,ITTOT,IT,TOT,5,2,30,2012,2018,512.0,2018
A,99,ITTOT,IT,TOT,5,2,30,2014,2018,487.0,2018
A,99,ITTOT,IT,TOT,5,9,10,2008,2014,1155.0,2014
A,99,ITTOT,IT,TOT,5,9,10,2010,2014,1100.0,2014
A,99,ITTOT,IT,TOT,5,9,10,2012,2018,1200.0,2018
A,99,ITTOT,IT,TOT,5,9,10,2014,2018,1200.0,2018
A,99,ITTOT,IT,TOT,5,9,11,2008,2014,1300.0,2014
A,99,ITTOT,IT,TOT,5,9,11,2010,2014,1287.0,2014
A,99,ITTOT,IT,TOT,5,9,11,2012,2018,1300.0,2018
A,99,ITTOT,IT,TOT,5,9,11,2014,2018,1300.0,2018
A,99,ITTOT,IT,TOT,5,9,12,2008,2014,32.1,2014
A,99,ITTOT,IT,TOT,5,9,12,2010,2014,31.0,2014
A,99,ITTOT,IT,TOT,5,9,12,2012,2018,36.0,2018
A,99,ITTOT,IT,TOT,5,9,12,2014,2018,40.0,2018
A,99,ITTOT,IT,TOT,5,9,13,2008,2014,36.2,2014
A,99,ITTOT,IT,TOT,5,9,13,2010,2014,34.6,2014
A,99,ITTOT,IT,TOT,5,9,13,2012,2018,45.0,2018
A,99,ITTOT,IT,TOT,5,9,13,2014,2018,45.0,2018
A,99,ITTOT,IT,TOT,5,9,30,2008,2014,100.0,2014
A,99,ITTOT,IT,TOT,5,9,30,2010,2014,100.0,2014
A,99,ITTOT,IT,TOT,5,9,30,2012,2018,815.0,2018
A,99,ITTOT,IT,TOT,5,9,30,2014,2018,799.0,2018
A,99,ITTOT,IT,TOT,6,1,10,2008,2014,1480.0,2014
A,99,ITTOT,IT,TOT,6,1,10,2010,2014,1495.0,2014
A,99,ITTOT,IT,TOT,6,1,10,2012,2018,1581.0,2018
A,99,ITTOT,IT,TOT,6,1,10,2014,2018,1583.0,2018
A,99,ITTOT,IT,TOT,6,1,11,2008,2014,1600.0,2014
A,99,ITTOT,IT,TOT,6,1,11,2010,2014,1605.0,2014
A,99,ITTOT,IT,TOT,6,1,11,2012,2018,1650.0,2018
A,99,ITTOT,IT,TOT,6,1,11,2014,2018,1625.0,2018
A,99,ITTOT,IT,TOT,6,1,12,2008,2014,40.6,2014
A,99,ITTOT,IT,TOT,6,1,12,2010,2014,41.5,2014
A,99,ITTOT,IT,TOT,6,1,12,2012,2018,40.0,2018
A,99,ITTOT,IT,TOT,6,1,12,2014,2018,40.0,2018
A,99,ITTOT,IT,TOT,6,1,13,2008,2014,43.2,2014
A,99,ITTOT,IT,TOT,6,1,13,2010,2014,43.6,2014
A,99,ITTOT,IT,TOT,6,1,13,2012,2018,48.0,2018
A,99,ITTOT,IT,TOT,6,1,13,2014,2018,48.0,2018
A,99,ITTOT,IT,TOT,6,1,30,2008,2014,100.0,2014
A,99,ITTOT,IT,TOT,6,1,30,2010,2014,100.0,2014
A,99,ITTOT,IT,TOT,6,1,30,2012,2018,642.0,2018
A,99,ITTOT,IT,TOT,6,1,30,2014,2018,1032.0,2018
A,99,ITTOT,IT,TOT,6,2,10,2008,2014,1459.0,2014
A,99,ITTOT,IT,TOT,6,2,10,2010,2014,1459.0,2014
A,99,ITTOT,IT,TOT,6,2,10,2012,2018,1460.0,2018
A,99,ITTOT,IT,TOT,6,2,10,2014,2018,1450.0,2018
A,99,ITTOT,IT,TOT,6,2,11,2008,2014,1465.0,2014
A,99,ITTOT,IT,TOT,6,2,11,2010,2014,1465.0,2014
A,99,ITTOT,IT,TOT,6,2,11,2012,2018,1500.0,2018
A,99,ITTOT,IT,TOT,6,2,11,2014,2018,1490.0,2018
A,99,ITTOT,IT,TOT,6,2,12,2008,2014,37.9,2014
A,99,ITTOT,IT,TOT,6,2,12,2010,2014,38.5,2014
A,99,ITTOT,IT,TOT,6,2,12,2012,2018,40.0,2018
A,99,ITTOT,IT,TOT,6,2,12,2014,2018,40.0,2018
A,99,ITTOT,IT,TOT,6,2,13,2008,2014,39.6,2014
A,99,ITTOT,IT,TOT,6,2,13,2010,2014,40.1,2014
A,99,ITTOT,IT,TOT,6,2,13,2012,2018,45.0,2018
A,99,ITTOT,IT,TOT,6,2,13,2014,2018,46.0,2018
A,99,ITTOT,IT,TOT,6,2,30,2008,2014,100.0,2014
A,99,ITTOT,IT,TOT,6,2,30,2010,2014,100.0,2014
A,99,ITTOT,IT,TOT,6,2,30,2012,2018,860.0,2018
A,99,ITTOT,IT,TOT,6,2,30,2014,2018,1110.0,2018
A,99,ITTOT,IT,TOT,6,9,10,2008,2014,1460.0,2014
A,99,ITTOT,IT,TOT,6,9,10,2010,2014,1460.0,2014
A,99,ITTOT,IT,TOT,6,9,10,2012,2018,1500.0,2018
A,99,ITTOT,IT,TOT,6,9,10,2014,2018,1500.0,2018
A,99,ITTOT,IT,TOT,6,9,11,2008,2014,1500.0,2014
A,99,ITTOT,IT,TOT,6,9,11,2010,2014,1520.0,2014
A,99,ITTOT,IT,TOT,6,9,11,2012,2018,1580.0,2018
A,99,ITTOT,IT,TOT,6,9,11,2014,2018,1550.0,2018
A,99,ITTOT,IT,TOT,6,9,12,2008,2014,39.0,2014
A,99,ITTOT,IT,TOT,6,9,12,2010,2014,39.9,2014
A,99,ITTOT,IT,TOT,6,9,12,2012,2018,40.0,2018
A,99,ITTOT,IT,TOT,6,9,12,2014,2018,40.0,2018
A,99,ITTOT,IT,TOT,6,9,13,2008,2014,41.1,2014
A,99,ITTOT,IT,TOT,6,9,13,2010,2014,41.7,2014
A,99,ITTOT,IT,TOT,6,9,13,2012,2018,48.0,2018
A,99,ITTOT,IT,TOT,6,9,13,2014,2018,46.0,2018
A,99,ITTOT,IT,TOT,6,9,30,2008,2014,100.0,2014
A,99,ITTOT,IT,TOT,6,9,30,2010,2014,100.0,2014
A,99,ITTOT,IT,TOT,6,9,30,2012,2018,1503.0,2018
A,99,ITTOT,IT,TOT,6,9,30,2014,2018,2142.0,2018
A,99,ITTOT,IT,TOT,7,1,10,2008,2014,1669.0,2014
A,99,ITTOT,IT,TOT,7,1,10,2010,2014,1491.0,2014
A,99,ITTOT,IT,TOT,7,1,10,2012,2018,1833.0,2018
A,99,ITTOT,IT,TOT,7,1,10,2014,2018,1661.0,2018
A,99,ITTOT,IT,TOT,7,1,11,2008,2014,1833.0,2014
A,99,ITTOT,IT,TOT,7,1,11,2010,2014,1669.0,2014
A,99,ITTOT,IT,TOT,7,1,11,2012,2018,2046.0,2018
A,99,ITTOT,IT,TOT,7,1,11,2014,2018,1667.0,2018
A,99,ITTOT,IT,TOT,7,1,12,2008,2014,41.2,2014
A,99,ITTOT,IT,TOT,7,1,12,2010,2014,40.6,2014
A,99,ITTOT,IT,TOT,7,1,12,2012,2018,40.0,2018
A,99,ITTOT,IT,TOT,7,1,12,2014,2018,40.0,2018
A,99,ITTOT,IT,TOT,7,1,13,2008,2014,44.1,2014
A,99,ITTOT,IT,TOT,7,1,13,2010,2014,44.0,2014
A,99,ITTOT,IT,TOT,7,1,13,2012,2018,51.0,2018
A,99,ITTOT,IT,TOT,7,1,13,2014,2018,52.0,2018
A,99,ITTOT,IT,TOT,7,1,30,2008,2014,100.0,2014
A,99,ITTOT,IT,TOT,7,1,30,2010,2014,100.0,2014
A,99,ITTOT,IT,TOT,7,1,30,2012,2018,722.0,2018
A,99,ITTOT,IT,TOT,7,1,30,2014,2018,588.0,2018
A,99,ITTOT,IT,TOT,7,2,10,2008,2014,1250.0,2014
A,99,ITTOT,IT,TOT,7,2,10,2010,2014,1003.0,2014
A,99,ITTOT,IT,TOT,7,2,10,2012,2018,1188.0,2018
A,99,ITTOT,IT,TOT,7,2,10,2014,2018,1295.0,2018
A,99,ITTOT,IT,TOT,7,2,11,2008,2014,1306.0,2014
A,99,ITTOT,IT,TOT,7,2,11,2010,2014,1230.0,2014
A,99,ITTOT,IT,TOT,7,2,11,2012,2018,1400.0,2018
A,99,ITTOT,IT,TOT,7,2,11,2014,2018,1469.0,2018
A,99,ITTOT,IT,TOT,7,2,12,2008,2014,32.5,2014
A,99,ITTOT,IT,TOT,7,2,12,2010,2014,32.1,2014
A,99,ITTOT,IT,TOT,7,2,12,2012,2018,35.0,2018
A,99,ITTOT,IT,TOT,7,2,12,2014,2018,40.0,2018
A,99,ITTOT,IT,TOT,7,2,13,2008,2014,35.1,2014
A,99,ITTOT,IT,TOT,7,2,13,2010,2014,35.2,2014
A,99,ITTOT,IT,TOT,7,2,13,2012,2018,45.0,2018
A,99,ITTOT,IT,TOT,7,2,13,2014,2018,50.0,2018
A,99,ITTOT,IT,TOT,7,2,30,2008,2014,100.0,2014
A,99,ITTOT,IT,TOT,7,2,30,2010,2014,100.0,2014
A,99,ITTOT,IT,TOT,7,2,30,2012,2018,666.0,2018
A,99,ITTOT,IT,TOT,7,2,30,2014,2018,610.0,2018
A,99,ITTOT,IT,TOT,7,9,10,2008,2014,1500.0,2014
A,99,ITTOT,IT,TOT,7,9,10,2010,2014,1303.0,2014
A,99,ITTOT,IT,TOT,7,9,10,2012,2018,1500.0,2018
A,99,ITTOT,IT,TOT,7,9,10,2014,2018,1469.0,2018
A,99,ITTOT,IT,TOT,7,9,11,2008,2014,1669.0,2014
A,99,ITTOT,IT,TOT,7,9,11,2010,2014,1475.0,2014
A,99,ITTOT,IT,TOT,7,9,11,2012,2018,1679.0,2018
A,99,ITTOT,IT,TOT,7,9,11,2014,2018,1661.0,2018
A,99,ITTOT,IT,TOT,7,9,12,2008,2014,37.2,2014
A,99,ITTOT,IT,TOT,7,9,12,2010,2014,36.7,2014
A,99,ITTOT,IT,TOT,7,9,12,2012,2018,40.0,2018
A,99,ITTOT,IT,TOT,7,9,12,2014,2018,40.0,2018
A,99,ITTOT,IT,TOT,7,9,13,2008,2014,39.9,2014
A,99,ITTOT,IT,TOT,7,9,13,2010,2014,39.9,2014
A,99,ITTOT,IT,TOT,7,9,13,2012,2018,49.0,2018
A,99,ITTOT,IT,TOT,7,9,13,2014,2018,50.0,2018
A,99,ITTOT,IT,TOT,7,9,30,2008,2014,100.0,2014
A,99,ITTOT,IT,TOT,7,9,30,2010,2014,100.0,2014
A,99,ITTOT,IT,TOT,7,9,30,2012,2018,1389.0,2018
A,99,ITTOT,IT,TOT,7,9,30,2014,2018,1198.0,2018
A,99,ITTOT,IT,TOT,9,1,10,2008,2014,1836.0,2014
A,99,ITTOT,IT,TOT,9,1,10,2010,2014,1702.0,2014
A,99,ITTOT,IT,TOT,9,1,10,2012,2018,1950.0,2018
A,99,ITTOT,IT,TOT,9,1,10,2014,2018,1803.0,2018
A,99,ITTOT,IT,TOT,9,1,11,2008,2014,1900.0,2014
A,99,ITTOT,IT,TOT,9,1,11,2010,2014,1805.0,2014
A,99,ITTOT,IT,TOT,9,1,11,2012,2018,1983.0,2018
A,99,ITTOT,IT,TOT,9,1,11,2014,2018,1867.0,2018
A,99,ITTOT,IT,TOT,9,1,12,2008,2014,40.3,2014
A,99,ITTOT,IT,TOT,9,1,12,2010,2014,39.8,2014
A,99,ITTOT,IT,TOT,9,1,12,2012,2018,40.0,2018
A,99,ITTOT,IT,TOT,9,1,12,2014,2018,40.0,2018
A,99,ITTOT,IT,TOT,9,1,13,2008,2014,42.3,2014
A,99,ITTOT,IT,TOT,9,1,13,2010,2014,41.9,2014
A,99,ITTOT,IT,TOT,9,1,13,2012,2018,48.0,2018
A,99,ITTOT,IT,TOT,9,1,13,2014,2018,48.0,2018
A,99,ITTOT,IT,TOT,9,1,30,2008,2014,100.0,2014
A,99,ITTOT,IT,TOT,9,1,30,2010,2014,100.0,2014
A,99,ITTOT,IT,TOT,9,1,30,2012,2018,5102.0,2018
A,99,ITTOT,IT,TOT,9,1,30,2014,2018,4820.0,2018
A,99,ITTOT,IT,TOT,9,2,10,2008,2014,1517.0,2014
A,99,ITTOT,IT,TOT,9,2,10,2010,2014,1460.0,2014
A,99,ITTOT,IT,TOT,9,2,10,2012,2018,1579.0,2018
A,99,ITTOT,IT,TOT,9,2,10,2014,2018,1550.0,2018
A,99,ITTOT,IT,TOT,9,2,11,2008,2014,1600.0,2014
A,99,ITTOT,IT,TOT,9,2,11,2010,2014,1513.0,2014
A,99,ITTOT,IT,TOT,9,2,11,2012,2018,1610.0,2018
A,99,ITTOT,IT,TOT,9,2,11,2014,2018,1593.0,2018
A,99,ITTOT,IT,TOT,9,2,12,2008,2014,35.6,2014
A,99,ITTOT,IT,TOT,9,2,12,2010,2014,35.5,2014
A,99,ITTOT,IT,TOT,9,2,12,2012,2018,40.0,2018
A,99,ITTOT,IT,TOT,9,2,12,2014,2018,40.0,2018
A,99,ITTOT,IT,TOT,9,2,13,2008,2014,37.3,2014
A,99,ITTOT,IT,TOT,9,2,13,2010,2014,37.4,2014
A,99,ITTOT,IT,TOT,9,2,13,2012,2018,44.0,2018
A,99,ITTOT,IT,TOT,9,2,13,2014,2018,45.0,2018
A,99,ITTOT,IT,TOT,9,2,30,2008,2014,100.0,2014
A,99,ITTOT,IT,TOT,9,2,30,2010,2014,100.0,2014
A,99,ITTOT,IT,TOT,9,2,30,2012,2018,5641.0,2018
A,99,ITTOT,IT,TOT,9,2,30,2014,2018,5155.0,2018
A,99,ITTOT,IT,TOT,9,9,02,ALL,2014,100.0,2014
A,99,ITTOT,IT,TOT,9,9,10,2008,2014,1669.0,2014
A,99,ITTOT,IT,TOT,9,9,10,2010,2014,1568.0,2014
A,99,ITTOT,IT,TOT,9,9,10,2012,2018,1727.0,2018
A,99,ITTOT,IT,TOT,9,9,10,2014,2018,1625.0,2018
A,99,ITTOT,IT,TOT,9,9,10,ALL,2014,1619.0,2014
A,99,ITTOT,IT,TOT,9,9,11,2008,2014,1750.0,2014
A,99,ITTOT,IT,TOT,9,9,11,2010,2014,1633.0,2014
A,99,ITTOT,IT,TOT,9,9,11,2012,2018,1789.0,2018
A,99,ITTOT,IT,TOT,9,9,11,2014,2018,1679.0,2018
A,99,ITTOT,IT,TOT,9,9,11,ALL,2014,1692.0,2014
A,99,ITTOT,IT,TOT,9,9,12,2008,2014,37.9,2014
A,99,ITTOT,IT,TOT,9,9,12,2010,2014,37.6,2014
A,99,ITTOT,IT,TOT,9,9,12,2012,2018,40.0,2018
A,99,ITTOT,IT,TOT,9,9,12,2014,2018,40.0,2018
A,99,ITTOT,IT,TOT,9,9,12,ALL,2014,37.8,2014
A,99,ITTOT,IT,TOT,9,9,13,2008,2014,39.7,2014
A,99,ITTOT,IT,TOT,9,9,13,2010,2014,39.6,2014
A,99,ITTOT,IT,TOT,9,9,13,2012,2018,45.0,2018
A,99,ITTOT,IT,TOT,9,9,13,2014,2018,47.0,2018
A,99,ITTOT,IT,TOT,9,9,13,ALL,2014,39.6,2014
A,99,ITTOT,IT,TOT,9,9,30,2008,2014,100.0,2014
A,99,ITTOT,IT,TOT,9,9,30,2010,2014,100.0,2014
A,99,ITTOT,IT,TOT,9,9,30,2012,2018,10743.0,2018
A,99,ITTOT,IT,TOT,9,9,30,2014,2018,9974.0,2018
