DATAFLOW,FREQ,TERRITORIO,IND_TYPE,MEASURE,ORDINESCOL,GEST_SCUOLA,TIME_PERIOD,OBS_VALUE,COMMENT,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BREAK,NOTA_IT,NOTA_EN,STAT_POP,COLLECTION,TIME_FORMAT,TITLE,METADATA_EN,METADATA_IT 
IT1:158_151(1.0),A,ITD43,REP,9,3,9,2014,166,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1,2010,54,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1,2011,65,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1,2012,61,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1,2013,44,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1,2014,49,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1A,2010,54,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1A,2011,65,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1A,2012,61,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1A,2013,44,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1A,2014,49,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,2,2013,1,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,2,2014,1,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,9,2010,54,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,9,2011,65,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,9,2012,61,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,9,2013,45,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,9,2014,50,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP,9,3,1,2010,322,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP,9,3,1,2011,309,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP,9,3,1,2012,357,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP,9,3,1,2013,349,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP,9,3,1,2014,354,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP,9,3,1A,2010,322,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP,9,3,1A,2011,309,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP,9,3,1A,2012,357,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP,9,3,1A,2013,349,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP,9,3,1A,2014,354,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP,9,3,2,2013,1,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP,9,3,2,2014,0,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP,9,3,9,2010,322,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP,9,3,9,2011,309,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP,9,3,9,2012,357,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP,9,3,9,2013,350,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP,9,3,9,2014,354,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1,2010,147,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1,2011,138,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1,2012,151,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1,2013,147,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1,2014,153,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1A,2010,147,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1A,2011,138,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1A,2012,151,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1A,2013,147,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,1A,2014,153,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,2,2013,1,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,2,2014,0,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,9,2010,147,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,9,2011,138,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,9,2012,151,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,9,2013,148,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD43,REP_F,9,3,9,2014,153,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,1,2010,22,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,1,2011,22,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,1,2012,22,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,1,2013,22,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,1,2014,22,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,1A,2010,22,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,1A,2011,22,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,1A,2012,22,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,1A,2013,22,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,1A,2014,22,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,2,2010,2,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,2,2011,2,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,2,2012,2,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,2,2013,2,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,2,2014,2,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,9,2010,24,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,9,2011,24,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,9,2012,24,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,9,2013,24,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,SCH,9,3,9,2014,24,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,1,2010,260,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,1,2011,272,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,1,2012,268,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,1,2013,269,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,1,2014,267,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,1A,2010,260,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,1A,2011,272,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,1A,2012,268,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,1A,2013,269,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,1A,2014,267,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,2,2010,6,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,2,2011,6,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,2,2012,6,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,2,2013,6,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,2,2014,6,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,9,2010,266,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,9,2011,278,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,9,2012,274,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,9,2013,275,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,CLSS,9,3,9,2014,273,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,1,2010,5447,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,1,2011,5488,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,1,2012,5476,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,1,2013,5566,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,1,2014,5512,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,1A,2010,5447,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,1A,2011,5488,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,1A,2012,5476,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,1A,2013,5566,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,1A,2014,5512,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,2,2010,100,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,2,2011,85,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,2,2012,74,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,2,2013,74,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,2,2014,88,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,9,2010,5547,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,9,2011,5573,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,9,2012,5550,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,9,2013,5640,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR,9,3,9,2014,5600,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,1,2010,2627,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,1,2011,2632,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,1,2012,2667,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,1,2013,2713,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,1,2014,2670,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,1A,2010,2627,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,1A,2011,2632,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,1A,2012,2667,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,1A,2013,2713,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,1A,2014,2670,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,2,2010,51,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,2,2011,36,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,2,2012,32,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,2,2013,33,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,2,2014,45,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,9,2010,2678,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,9,2011,2668,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,9,2012,2699,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,9,2013,2746,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,ENR_F,9,3,9,2014,2715,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1,2010,341,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1,2011,269,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1,2012,281,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1,2013,287,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1,2014,291,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1A,2010,341,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1A,2011,269,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1A,2012,281,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1A,2013,287,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1A,2014,291,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,2,2010,1,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,2,2011,1,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,2,2012,0,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,2,2013,0,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,2,2014,1,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,9,2010,342,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,9,2011,270,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,9,2012,281,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,9,2013,287,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,9,2014,292,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1,2010,140,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1,2011,105,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1,2012,97,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1,2013,104,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1,2014,100,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1A,2010,140,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1A,2011,105,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1A,2012,97,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1A,2013,104,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1A,2014,100,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,2,2010,0,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,2,2011,0,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,2,2012,0,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,2,2013,0,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,2,2014,0,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,9,2010,140,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,9,2011,105,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,9,2012,97,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,9,2013,104,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,9,2014,100,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1,2010,613,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1,2011,633,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1,2012,620,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1,2013,616,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1,2014,567,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1A,2010,613,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1A,2011,633,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1A,2012,620,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1A,2013,616,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,1A,2014,567,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,2,2010,20,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,2,2011,16,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,2,2012,12,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,2,2013,7,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,2,2014,10,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,9,2010,633,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,9,2011,649,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,9,2012,632,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,9,2013,623,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP,9,3,9,2014,577,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1,2010,283,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1,2011,291,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1,2012,301,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1,2013,300,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1,2014,271,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1A,2010,283,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1A,2011,291,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1A,2012,301,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1A,2013,300,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,1A,2014,271,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,2,2010,11,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,2,2011,5,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,2,2012,3,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,2,2013,3,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,2,2014,5,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,9,2010,294,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,9,2011,296,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,9,2012,304,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,9,2013,303,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD44,REP_F,9,3,9,2014,276,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
IT1:158_151(1.0),A,ITD5,SCH,9,3,1,2010,401,,,,,,,,1708,,,"Scuola secondaria di primo grado ",,
