freq,areadidattica,att_eco,condizione_dich3_occ,att_ricerca_lav,itter107,tipo_occ,isco3d,settore_impiego,sesso,anno_conseguimento_titolo,requisito_si_no,terr_resid_sposo,tipo_dato,time_period,obs_value,year
A,99,0010,A1_P,5,IT,9,99,9,9,2012,9,ITTOT,01,2018,3245.0,2018
A,99,0010,A1_P,5,IT,9,99,9,9,2012,9,ITTOT,37,2018,30.2,2018
A,99,0010,A1_P,5,IT,9,99,9,9,2014,9,ITTOT,01,2018,2720.0,2018
A,99,0010,A1_P,5,IT,9,99,9,9,2014,9,ITTOT,37,2018,27.3,2018
A,99,0010,A1_P,7,IT,9,99,9,1,2012,9,ITTOT,01,2018,1912.0,2018
A,99,0010,A1_P,7,IT,9,99,9,1,2012,9,ITTOT,37,2018,37.5,2018
A,99,0010,A1_P,7,IT,9,99,9,1,2014,9,ITTOT,01,2018,2040.0,2018
A,99,0010,A1_P,7,IT,9,99,9,1,2014,9,ITTOT,37,2018,42.3,2018
A,99,0010,A1_P,7,IT,9,99,9,2,2012,9,ITTOT,01,2018,1654.0,2018
A,99,0010,A1_P,7,IT,9,99,9,2,2012,9,ITTOT,37,2018,29.3,2018
A,99,0010,A1_P,7,IT,9,99,9,2,2014,9,ITTOT,01,2018,1787.0,2018
A,99,0010,A1_P,7,IT,9,99,9,2,2014,9,ITTOT,37,2018,34.7,2018
A,99,0010,A1_P,7,IT,9,99,9,9,2012,9,ITTOT,01,2018,3566.0,2018
A,99,0010,A1_P,7,IT,9,99,9,9,2012,9,ITTOT,37,2018,33.2,2018
A,99,0010,A1_P,7,IT,9,99,9,9,2014,9,ITTOT,01,2018,3828.0,2018
A,99,0010,A1_P,7,IT,9,99,9,9,2014,9,ITTOT,37,2018,38.4,2018
A,99,0010,A1_P,8,IT,9,99,9,1,2012,9,ITTOT,01,2018,1882.0,2018
A,99,0010,A1_P,8,IT,9,99,9,1,2012,9,ITTOT,37,2018,36.9,2018
A,99,0010,A1_P,8,IT,9,99,9,1,2014,9,ITTOT,01,2018,1730.0,2018
A,99,0010,A1_P,8,IT,9,99,9,1,2014,9,ITTOT,37,2018,35.9,2018
A,99,0010,A1_P,8,IT,9,99,9,2,2012,9,ITTOT,01,2018,2049.0,2018
A,99,0010,A1_P,8,IT,9,99,9,2,2012,9,ITTOT,37,2018,36.3,2018
A,99,0010,A1_P,8,IT,9,99,9,2,2014,9,ITTOT,01,2018,1696.0,2018
A,99,0010,A1_P,8,IT,9,99,9,2,2014,9,ITTOT,37,2018,32.9,2018
A,99,0010,A1_P,8,IT,9,99,9,9,2012,9,ITTOT,01,2018,3932.0,2018
A,99,0010,A1_P,8,IT,9,99,9,9,2012,9,ITTOT,37,2018,36.6,2018
A,99,0010,A1_P,8,IT,9,99,9,9,2014,9,ITTOT,01,2018,3426.0,2018
A,99,0010,A1_P,8,IT,9,99,9,9,2014,9,ITTOT,37,2018,34.3,2018
A,99,0010,A1_P,9,IT,10,101,9,1,2008,9,ITTOT,01,2014,172.0,2014
A,99,0010,A1_P,9,IT,10,101,9,1,2008,9,ITTOT,35,2014,4.0,2014
A,99,0010,A1_P,9,IT,10,101,9,1,2010,9,ITTOT,01,2014,115.0,2014
A,99,0010,A1_P,9,IT,10,101,9,1,2010,9,ITTOT,35,2014,3.1,2014
A,99,0010,A1_P,9,IT,10,101,9,1,2012,9,ITTOT,01,2018,105.0,2018
A,99,0010,A1_P,9,IT,10,101,9,1,2012,9,ITTOT,35,2018,2.4,2018
A,99,0010,A1_P,9,IT,10,101,9,1,2014,9,ITTOT,01,2018,109.0,2018
A,99,0010,A1_P,9,IT,10,101,9,1,2014,9,ITTOT,35,2018,2.9,2018
A,99,0010,A1_P,9,IT,10,101,9,2,2008,9,ITTOT,01,2014,84.0,2014
A,99,0010,A1_P,9,IT,10,101,9,2,2008,9,ITTOT,35,2014,1.9,2014
A,99,0010,A1_P,9,IT,10,101,9,2,2010,9,ITTOT,01,2014,77.0,2014
A,99,0010,A1_P,9,IT,10,101,9,2,2010,9,ITTOT,35,2014,2.0,2014
A,99,0010,A1_P,9,IT,10,101,9,2,2012,9,ITTOT,01,2018,62.0,2018
A,99,0010,A1_P,9,IT,10,101,9,2,2012,9,ITTOT,35,2018,1.3,2018
A,99,0010,A1_P,9,IT,10,101,9,2,2014,9,ITTOT,01,2018,66.0,2018
A,99,0010,A1_P,9,IT,10,101,9,2,2014,9,ITTOT,35,2018,1.6,2018
A,99,0010,A1_P,9,IT,10,101,9,9,2008,9,ITTOT,01,2014,256.0,2014
A,99,0010,A1_P,9,IT,10,101,9,9,2008,9,ITTOT,35,2014,2.9,2014
A,99,0010,A1_P,9,IT,10,101,9,9,2010,9,ITTOT,01,2014,192.0,2014
A,99,0010,A1_P,9,IT,10,101,9,9,2010,9,ITTOT,35,2014,2.6,2014
A,99,0010,A1_P,9,IT,10,101,9,9,2012,9,ITTOT,01,2018,167.0,2018
A,99,0010,A1_P,9,IT,10,101,9,9,2012,9,ITTOT,35,2018,1.8,2018
A,99,0010,A1_P,9,IT,10,101,9,9,2014,9,ITTOT,01,2018,175.0,2018
A,99,0010,A1_P,9,IT,10,101,9,9,2014,9,ITTOT,35,2018,2.2,2018
A,99,0010,A1_P,9,IT,10,1021,9,1,2008,9,ITTOT,01,2014,3723.0,2014
A,99,0010,A1_P,9,IT,10,1021,9,1,2008,9,ITTOT,35,2014,86.3,2014
A,99,0010,A1_P,9,IT,10,1021,9,1,2010,9,ITTOT,01,2014,3169.0,2014
A,99,0010,A1_P,9,IT,10,1021,9,1,2010,9,ITTOT,35,2014,85.3,2014
A,99,0010,A1_P,9,IT,10,1021,9,1,2012,9,ITTOT,01,2018,4024.0,2018
A,99,0010,A1_P,9,IT,10,1021,9,1,2012,9,ITTOT,35,2018,90.2,2018
A,99,0010,A1_P,9,IT,10,1021,9,1,2014,9,ITTOT,01,2018,3327.0,2018
A,99,0010,A1_P,9,IT,10,1021,9,1,2014,9,ITTOT,35,2018,87.8,2018
A,99,0010,A1_P,9,IT,10,1021,9,2,2008,9,ITTOT,01,2014,3763.0,2014
A,99,0010,A1_P,9,IT,10,1021,9,2,2008,9,ITTOT,35,2014,86.2,2014
A,99,0010,A1_P,9,IT,10,1021,9,2,2010,9,ITTOT,01,2014,3155.0,2014
A,99,0010,A1_P,9,IT,10,1021,9,2,2010,9,ITTOT,35,2014,83.6,2014
A,99,0010,A1_P,9,IT,10,1021,9,2,2012,9,ITTOT,01,2018,4276.0,2018
A,99,0010,A1_P,9,IT,10,1021,9,2,2012,9,ITTOT,35,2018,89.4,2018
A,99,0010,A1_P,9,IT,10,1021,9,2,2014,9,ITTOT,01,2018,3568.0,2018
A,99,0010,A1_P,9,IT,10,1021,9,2,2014,9,ITTOT,35,2018,88.2,2018
A,99,0010,A1_P,9,IT,10,1021,9,9,2008,9,ITTOT,01,2014,7486.0,2014
A,99,0010,A1_P,9,IT,10,1021,9,9,2008,9,ITTOT,35,2014,86.2,2014
A,99,0010,A1_P,9,IT,10,1021,9,9,2010,9,ITTOT,01,2014,6324.0,2014
A,99,0010,A1_P,9,IT,10,1021,9,9,2010,9,ITTOT,35,2014,84.5,2014
A,99,0010,A1_P,9,IT,10,1021,9,9,2012,9,ITTOT,01,2018,8300.0,2018
A,99,0010,A1_P,9,IT,10,1021,9,9,2012,9,ITTOT,35,2018,89.8,2018
A,99,0010,A1_P,9,IT,10,1021,9,9,2014,9,ITTOT,01,2018,6895.0,2018
A,99,0010,A1_P,9,IT,10,1021,9,9,2014,9,ITTOT,35,2018,88.0,2018
A,99,0010,A1_P,9,IT,10,103,9,1,2008,9,ITTOT,01,2014,300.0,2014
A,99,0010,A1_P,9,IT,10,103,9,1,2008,9,ITTOT,35,2014,6.9,2014
A,99,0010,A1_P,9,IT,10,103,9,1,2010,9,ITTOT,01,2014,304.0,2014
A,99,0010,A1_P,9,IT,10,103,9,1,2010,9,ITTOT,35,2014,8.2,2014
A,99,0010,A1_P,9,IT,10,103,9,1,2012,9,ITTOT,01,2018,249.0,2018
A,99,0010,A1_P,9,IT,10,103,9,1,2012,9,ITTOT,35,2018,5.6,2018
A,99,0010,A1_P,9,IT,10,103,9,1,2014,9,ITTOT,01,2018,266.0,2018
A,99,0010,A1_P,9,IT,10,103,9,1,2014,9,ITTOT,35,2018,7.0,2018
A,99,0010,A1_P,9,IT,10,103,9,2,2008,9,ITTOT,01,2014,327.0,2014
A,99,0010,A1_P,9,IT,10,103,9,2,2008,9,ITTOT,35,2014,7.5,2014
A,99,0010,A1_P,9,IT,10,103,9,2,2010,9,ITTOT,01,2014,342.0,2014
A,99,0010,A1_P,9,IT,10,103,9,2,2010,9,ITTOT,35,2014,9.1,2014
A,99,0010,A1_P,9,IT,10,103,9,2,2012,9,ITTOT,01,2018,281.0,2018
A,99,0010,A1_P,9,IT,10,103,9,2,2012,9,ITTOT,35,2018,5.9,2018
A,99,0010,A1_P,9,IT,10,103,9,2,2014,9,ITTOT,01,2018,260.0,2018
A,99,0010,A1_P,9,IT,10,103,9,2,2014,9,ITTOT,35,2018,6.4,2018
A,99,0010,A1_P,9,IT,10,103,9,9,2008,9,ITTOT,01,2014,627.0,2014
A,99,0010,A1_P,9,IT,10,103,9,9,2008,9,ITTOT,35,2014,7.2,2014
A,99,0010,A1_P,9,IT,10,103,9,9,2010,9,ITTOT,01,2014,646.0,2014
A,99,0010,A1_P,9,IT,10,103,9,9,2010,9,ITTOT,35,2014,8.6,2014
A,99,0010,A1_P,9,IT,10,103,9,9,2012,9,ITTOT,01,2018,530.0,2018
A,99,0010,A1_P,9,IT,10,103,9,9,2012,9,ITTOT,35,2018,5.7,2018
A,99,0010,A1_P,9,IT,10,103,9,9,2014,9,ITTOT,01,2018,526.0,2018
A,99,0010,A1_P,9,IT,10,103,9,9,2014,9,ITTOT,35,2018,6.7,2018
A,99,0010,A1_P,9,IT,10,203,9,1,2008,9,ITTOT,01,2014,103.0,2014
A,99,0010,A1_P,9,IT,10,203,9,1,2008,9,ITTOT,35,2014,2.4,2014
A,99,0010,A1_P,9,IT,10,203,9,1,2010,9,ITTOT,01,2014,103.0,2014
A,99,0010,A1_P,9,IT,10,203,9,1,2010,9,ITTOT,35,2014,2.8,2014
A,99,0010,A1_P,9,IT,10,203,9,1,2012,9,ITTOT,01,2018,72.0,2018
A,99,0010,A1_P,9,IT,10,203,9,1,2012,9,ITTOT,35,2018,1.6,2018
A,99,0010,A1_P,9,IT,10,203,9,1,2014,9,ITTOT,01,2018,77.0,2018
A,99,0010,A1_P,9,IT,10,203,9,1,2014,9,ITTOT,35,2018,2.0,2018
A,99,0010,A1_P,9,IT,10,203,9,2,2008,9,ITTOT,01,2014,180.0,2014
A,99,0010,A1_P,9,IT,10,203,9,2,2008,9,ITTOT,35,2014,4.1,2014
A,99,0010,A1_P,9,IT,10,203,9,2,2010,9,ITTOT,01,2014,185.0,2014
A,99,0010,A1_P,9,IT,10,203,9,2,2010,9,ITTOT,35,2014,4.9,2014
A,99,0010,A1_P,9,IT,10,203,9,2,2012,9,ITTOT,01,2018,151.0,2018
A,99,0010,A1_P,9,IT,10,203,9,2,2012,9,ITTOT,35,2018,3.2,2018
A,99,0010,A1_P,9,IT,10,203,9,2,2014,9,ITTOT,01,2018,143.0,2018
A,99,0010,A1_P,9,IT,10,203,9,2,2014,9,ITTOT,35,2018,3.5,2018
A,99,0010,A1_P,9,IT,10,203,9,9,2008,9,ITTOT,01,2014,283.0,2014
A,99,0010,A1_P,9,IT,10,203,9,9,2008,9,ITTOT,35,2014,3.3,2014
A,99,0010,A1_P,9,IT,10,203,9,9,2010,9,ITTOT,01,2014,288.0,2014
A,99,0010,A1_P,9,IT,10,203,9,9,2010,9,ITTOT,35,2014,3.8,2014
A,99,0010,A1_P,9,IT,10,203,9,9,2012,9,ITTOT,01,2018,223.0,2018
A,99,0010,A1_P,9,IT,10,203,9,9,2012,9,ITTOT,35,2018,2.4,2018
A,99,0010,A1_P,9,IT,10,203,9,9,2014,9,ITTOT,01,2018,220.0,2018
A,99,0010,A1_P,9,IT,10,203,9,9,2014,9,ITTOT,35,2018,2.8,2018
A,99,0010,A1_P,9,IT,10,45,9,1,2008,9,ITTOT,01,2014,18.0,2014
A,99,0010,A1_P,9,IT,10,45,9,1,2008,9,ITTOT,35,2014,0.4,2014
A,99,0010,A1_P,9,IT,10,45,9,1,2010,9,ITTOT,01,2014,22.0,2014
A,99,0010,A1_P,9,IT,10,45,9,1,2010,9,ITTOT,35,2014,0.6,2014
A,99,0010,A1_P,9,IT,10,45,9,1,2012,9,ITTOT,01,2018,10.0,2018
A,99,0010,A1_P,9,IT,10,45,9,1,2012,9,ITTOT,35,2018,0.2,2018
A,99,0010,A1_P,9,IT,10,45,9,1,2014,9,ITTOT,01,2018,9.0,2018
A,99,0010,A1_P,9,IT,10,45,9,1,2014,9,ITTOT,35,2018,0.2,2018
A,99,0010,A1_P,9,IT,10,45,9,2,2008,9,ITTOT,01,2014,12.0,2014
A,99,0010,A1_P,9,IT,10,45,9,2,2008,9,ITTOT,35,2014,0.3,2014
A,99,0010,A1_P,9,IT,10,45,9,2,2010,9,ITTOT,01,2014,16.0,2014
A,99,0010,A1_P,9,IT,10,45,9,2,2010,9,ITTOT,35,2014,0.4,2014
A,99,0010,A1_P,9,IT,10,45,9,2,2012,9,ITTOT,01,2018,10.0,2018
A,99,0010,A1_P,9,IT,10,45,9,2,2012,9,ITTOT,35,2018,0.2,2018
A,99,0010,A1_P,9,IT,10,45,9,2,2014,9,ITTOT,01,2018,7.0,2018
A,99,0010,A1_P,9,IT,10,45,9,2,2014,9,ITTOT,35,2018,0.2,2018
A,99,0010,A1_P,9,IT,10,45,9,9,2008,9,ITTOT,01,2014,30.0,2014
A,99,0010,A1_P,9,IT,10,45,9,9,2008,9,ITTOT,35,2014,0.4,2014
A,99,0010,A1_P,9,IT,10,45,9,9,2010,9,ITTOT,01,2014,39.0,2014
A,99,0010,A1_P,9,IT,10,45,9,9,2010,9,ITTOT,35,2014,0.5,2014
A,99,0010,A1_P,9,IT,10,45,9,9,2012,9,ITTOT,01,2018,20.0,2018
A,99,0010,A1_P,9,IT,10,45,9,9,2012,9,ITTOT,35,2018,0.2,2018
A,99,0010,A1_P,9,IT,10,45,9,9,2014,9,ITTOT,01,2018,17.0,2018
A,99,0010,A1_P,9,IT,10,45,9,9,2014,9,ITTOT,35,2018,0.2,2018
A,99,0010,A1_P,9,IT,10,99,9,1,2008,9,ITTOT,01,2014,4316.0,2014
A,99,0010,A1_P,9,IT,10,99,9,1,2008,9,ITTOT,35,2014,100.0,2014
A,99,0010,A1_P,9,IT,10,99,9,1,2010,9,ITTOT,01,2014,3713.0,2014
A,99,0010,A1_P,9,IT,10,99,9,1,2010,9,ITTOT,35,2014,100.0,2014
A,99,0010,A1_P,9,IT,10,99,9,1,2012,9,ITTOT,01,2018,4460.0,2018
A,99,0010,A1_P,9,IT,10,99,9,1,2012,9,ITTOT,35,2018,100.0,2018
A,99,0010,A1_P,9,IT,10,99,9,1,2014,9,ITTOT,01,2018,3788.0,2018
A,99,0010,A1_P,9,IT,10,99,9,1,2014,9,ITTOT,35,2018,100.0,2018
A,99,0010,A1_P,9,IT,10,99,9,2,2008,9,ITTOT,01,2014,4366.0,2014
A,99,0010,A1_P,9,IT,10,99,9,2,2008,9,ITTOT,35,2014,100.0,2014
A,99,0010,A1_P,9,IT,10,99,9,2,2010,9,ITTOT,01,2014,3775.0,2014
A,99,0010,A1_P,9,IT,10,99,9,2,2010,9,ITTOT,35,2014,100.0,2014
A,99,0010,A1_P,9,IT,10,99,9,2,2012,9,ITTOT,01,2018,4781.0,2018
A,99,0010,A1_P,9,IT,10,99,9,2,2012,9,ITTOT,35,2018,100.0,2018
A,99,0010,A1_P,9,IT,10,99,9,2,2014,9,ITTOT,01,2018,4045.0,2018
A,99,0010,A1_P,9,IT,10,99,9,2,2014,9,ITTOT,35,2018,100.0,2018
A,99,0010,A1_P,9,IT,10,99,9,9,2008,9,ITTOT,01,2014,8682.0,2014
A,99,0010,A1_P,9,IT,10,99,9,9,2008,9,ITTOT,35,2014,100.0,2014
A,99,0010,A1_P,9,IT,10,99,9,9,2010,9,ITTOT,01,2014,7488.0,2014
A,99,0010,A1_P,9,IT,10,99,9,9,2010,9,ITTOT,35,2014,100.0,2014
A,99,0010,A1_P,9,IT,10,99,9,9,2012,9,ITTOT,01,2018,9240.0,2018
A,99,0010,A1_P,9,IT,10,99,9,9,2012,9,ITTOT,35,2018,100.0,2018
A,99,0010,A1_P,9,IT,10,99,9,9,2014,9,ITTOT,01,2018,7833.0,2018
A,99,0010,A1_P,9,IT,10,99,9,9,2014,9,ITTOT,35,2018,100.0,2018
A,99,0010,A1_P,9,IT,3,99,9,1,2008,9,ITTOT,01,2014,2347.0,2014
A,99,0010,A1_P,9,IT,3,99,9,1,2008,9,ITTOT,32,2014,46.1,2014
A,99,0010,A1_P,9,IT,3,99,9,1,2010,9,ITTOT,01,2014,1776.0,2014
A,99,0010,A1_P,9,IT,3,99,9,1,2010,9,ITTOT,32,2014,35.4,2014
A,99,0010,A1_P,9,IT,3,99,9,1,2012,9,ITTOT,01,2018,2493.0,2018
A,99,0010,A1_P,9,IT,3,99,9,1,2012,9,ITTOT,32,2018,48.9,2018
A,99,0010,A1_P,9,IT,3,99,9,1,2014,9,ITTOT,01,2018,2040.0,2018
A,99,0010,A1_P,9,IT,3,99,9,1,2014,9,ITTOT,32,2018,42.3,2018
A,99,0010,A1_P,9,IT,3,99,9,2,2008,9,ITTOT,01,2014,2090.0,2014
A,99,0010,A1_P,9,IT,3,99,9,2,2008,9,ITTOT,32,2014,38.9,2014
A,99,0010,A1_P,9,IT,3,99,9,2,2010,9,ITTOT,01,2014,1516.0,2014
A,99,0010,A1_P,9,IT,3,99,9,2,2010,9,ITTOT,32,2014,28.8,2014
A,99,0010,A1_P,9,IT,3,99,9,2,2012,9,ITTOT,01,2018,2347.0,2018
A,99,0010,A1_P,9,IT,3,99,9,2,2012,9,ITTOT,32,2018,41.6,2018
A,99,0010,A1_P,9,IT,3,99,9,2,2014,9,ITTOT,01,2018,1809.0,2018
A,99,0010,A1_P,9,IT,3,99,9,2,2014,9,ITTOT,32,2018,35.1,2018
A,99,0010,A1_P,9,IT,3,99,9,9,2008,9,ITTOT,01,2014,4438.0,2014
A,99,0010,A1_P,9,IT,3,99,9,9,2008,9,ITTOT,32,2014,42.4,2014
A,99,0010,A1_P,9,IT,3,99,9,9,2010,9,ITTOT,01,2014,3292.0,2014
A,99,0010,A1_P,9,IT,3,99,9,9,2010,9,ITTOT,32,2014,32.0,2014
A,99,0010,A1_P,9,IT,3,99,9,9,2012,9,ITTOT,01,2018,4840.0,2018
A,99,0010,A1_P,9,IT,3,99,9,9,2012,9,ITTOT,32,2018,45.1,2018
A,99,0010,A1_P,9,IT,3,99,9,9,2014,9,ITTOT,01,2018,3848.0,2018
A,99,0010,A1_P,9,IT,3,99,9,9,2014,9,ITTOT,32,2018,38.6,2018
A,99,0010,A1_P,9,IT,4,99,9,1,2008,9,ITTOT,01,2014,816.0,2014
A,99,0010,A1_P,9,IT,4,99,9,1,2008,9,ITTOT,32,2014,16.0,2014
A,99,0010,A1_P,9,IT,4,99,9,1,2010,9,ITTOT,01,2014,687.0,2014
A,99,0010,A1_P,9,IT,4,99,9,1,2010,9,ITTOT,32,2014,13.7,2014
A,99,0010,A1_P,9,IT,4,99,9,1,2012,9,ITTOT,01,2018,942.0,2018
A,99,0010,A1_P,9,IT,4,99,9,1,2012,9,ITTOT,32,2018,18.5,2018
A,99,0010,A1_P,9,IT,4,99,9,1,2014,9,ITTOT,01,2018,848.0,2018
A,99,0010,A1_P,9,IT,4,99,9,1,2014,9,ITTOT,32,2018,17.6,2018
A,99,0010,A1_P,9,IT,4,99,9,2,2008,9,ITTOT,01,2014,983.0,2014
A,99,0010,A1_P,9,IT,4,99,9,2,2008,9,ITTOT,32,2014,18.2,2014
A,99,0010,A1_P,9,IT,4,99,9,2,2010,9,ITTOT,01,2014,902.0,2014
A,99,0010,A1_P,9,IT,4,99,9,2,2010,9,ITTOT,32,2014,17.1,2014
A,99,0010,A1_P,9,IT,4,99,9,2,2012,9,ITTOT,01,2018,1255.0,2018
A,99,0010,A1_P,9,IT,4,99,9,2,2012,9,ITTOT,32,2018,22.2,2018
A,99,0010,A1_P,9,IT,4,99,9,2,2014,9,ITTOT,01,2018,1139.0,2018
A,99,0010,A1_P,9,IT,4,99,9,2,2014,9,ITTOT,32,2018,22.1,2018
A,99,0010,A1_P,9,IT,4,99,9,9,2008,9,ITTOT,01,2014,1799.0,2014
A,99,0010,A1_P,9,IT,4,99,9,9,2008,9,ITTOT,32,2014,17.2,2014
A,99,0010,A1_P,9,IT,4,99,9,9,2010,9,ITTOT,01,2014,1589.0,2014
A,99,0010,A1_P,9,IT,4,99,9,9,2010,9,ITTOT,32,2014,15.4,2014
A,99,0010,A1_P,9,IT,4,99,9,9,2012,9,ITTOT,01,2018,2197.0,2018
A,99,0010,A1_P,9,IT,4,99,9,9,2012,9,ITTOT,32,2018,20.5,2018
A,99,0010,A1_P,9,IT,4,99,9,9,2014,9,ITTOT,01,2018,1987.0,2018
A,99,0010,A1_P,9,IT,4,99,9,9,2014,9,ITTOT,32,2018,19.9,2018
A,99,0010,A1_P,9,IT,5,99,9,1,2008,9,ITTOT,01,2014,367.0,2014
A,99,0010,A1_P,9,IT,5,99,9,1,2008,9,ITTOT,32,2014,7.2,2014
A,99,0010,A1_P,9,IT,5,99,9,1,2010,9,ITTOT,01,2014,435.0,2014
A,99,0010,A1_P,9,IT,5,99,9,1,2010,9,ITTOT,32,2014,8.7,2014
A,99,0010,A1_P,9,IT,5,99,9,1,2012,9,ITTOT,01,2018,303.0,2018
A,99,0010,A1_P,9,IT,5,99,9,1,2012,9,ITTOT,32,2018,5.9,2018
A,99,0010,A1_P,9,IT,5,99,9,1,2014,9,ITTOT,01,2018,313.0,2018
A,99,0010,A1_P,9,IT,5,99,9,1,2014,9,ITTOT,32,2018,6.5,2018
A,99,0010,A1_P,9,IT,5,99,9,2,2008,9,ITTOT,01,2014,617.0,2014
A,99,0010,A1_P,9,IT,5,99,9,2,2008,9,ITTOT,32,2014,11.5,2014
A,99,0010,A1_P,9,IT,5,99,9,2,2010,9,ITTOT,01,2014,642.0,2014
A,99,0010,A1_P,9,IT,5,99,9,2,2010,9,ITTOT,32,2014,12.2,2014
A,99,0010,A1_P,9,IT,5,99,9,2,2012,9,ITTOT,01,2018,512.0,2018
A,99,0010,A1_P,9,IT,5,99,9,2,2012,9,ITTOT,32,2018,9.1,2018
A,99,0010,A1_P,9,IT,5,99,9,2,2014,9,ITTOT,01,2018,487.0,2018
A,99,0010,A1_P,9,IT,5,99,9,2,2014,9,ITTOT,32,2018,9.4,2018
A,99,0010,A1_P,9,IT,5,99,9,9,2008,9,ITTOT,01,2014,984.0,2014
A,99,0010,A1_P,9,IT,5,99,9,9,2008,9,ITTOT,32,2014,9.4,2014
A,99,0010,A1_P,9,IT,5,99,9,9,2010,9,ITTOT,01,2014,1077.0,2014
A,99,0010,A1_P,9,IT,5,99,9,9,2010,9,ITTOT,32,2014,10.5,2014
A,99,0010,A1_P,9,IT,5,99,9,9,2012,9,ITTOT,01,2018,815.0,2018
A,99,0010,A1_P,9,IT,5,99,9,9,2012,9,ITTOT,32,2018,7.6,2018
A,99,0010,A1_P,9,IT,5,99,9,9,2014,9,ITTOT,01,2018,799.0,2018
A,99,0010,A1_P,9,IT,5,99,9,9,2014,9,ITTOT,32,2018,8.0,2018
A,99,0010,A1_P,9,IT,6,99,9,1,2008,9,ITTOT,01,2014,775.0,2014
A,99,0010,A1_P,9,IT,6,99,9,1,2008,9,ITTOT,32,2014,15.3,2014
A,99,0010,A1_P,9,IT,6,99,9,1,2010,9,ITTOT,01,2014,1309.0,2014
A,99,0010,A1_P,9,IT,6,99,9,1,2010,9,ITTOT,32,2014,26.0,2014
A,99,0010,A1_P,9,IT,6,99,9,1,2012,9,ITTOT,01,2018,642.0,2018
A,99,0010,A1_P,9,IT,6,99,9,1,2012,9,ITTOT,32,2018,12.6,2018
A,99,0010,A1_P,9,IT,6,99,9,1,2014,9,ITTOT,01,2018,1032.0,2018
A,99,0010,A1_P,9,IT,6,99,9,1,2014,9,ITTOT,32,2018,21.4,2018
A,99,0010,A1_P,9,IT,6,99,9,2,2008,9,ITTOT,01,2014,1020.0,2014
A,99,0010,A1_P,9,IT,6,99,9,2,2008,9,ITTOT,32,2014,18.9,2014
A,99,0010,A1_P,9,IT,6,99,9,2,2010,9,ITTOT,01,2014,1492.0,2014
A,99,0010,A1_P,9,IT,6,99,9,2,2010,9,ITTOT,32,2014,28.3,2014
A,99,0010,A1_P,9,IT,6,99,9,2,2012,9,ITTOT,01,2018,860.0,2018
A,99,0010,A1_P,9,IT,6,99,9,2,2012,9,ITTOT,32,2018,15.2,2018
A,99,0010,A1_P,9,IT,6,99,9,2,2014,9,ITTOT,01,2018,1110.0,2018
A,99,0010,A1_P,9,IT,6,99,9,2,2014,9,ITTOT,32,2018,21.5,2018
A,99,0010,A1_P,9,IT,6,99,9,9,2008,9,ITTOT,01,2014,1795.0,2014
A,99,0010,A1_P,9,IT,6,99,9,9,2008,9,ITTOT,32,2014,17.1,2014
A,99,0010,A1_P,9,IT,6,99,9,9,2010,9,ITTOT,01,2014,2801.0,2014
A,99,0010,A1_P,9,IT,6,99,9,9,2010,9,ITTOT,32,2014,27.2,2014
A,99,0010,A1_P,9,IT,6,99,9,9,2012,9,ITTOT,01,2018,1503.0,2018
A,99,0010,A1_P,9,IT,6,99,9,9,2012,9,ITTOT,32,2018,14.0,2018
A,99,0010,A1_P,9,IT,6,99,9,9,2014,9,ITTOT,01,2018,2142.0,2018
A,99,0010,A1_P,9,IT,6,99,9,9,2014,9,ITTOT,32,2018,21.5,2018
A,99,0010,A1_P,9,IT,7,99,9,1,2008,9,ITTOT,01,2014,785.0,2014
A,99,0010,A1_P,9,IT,7,99,9,1,2008,9,ITTOT,32,2014,15.4,2014
A,99,0010,A1_P,9,IT,7,99,9,1,2010,9,ITTOT,01,2014,815.0,2014
A,99,0010,A1_P,9,IT,7,99,9,1,2010,9,ITTOT,32,2014,16.2,2014
A,99,0010,A1_P,9,IT,7,99,9,1,2012,9,ITTOT,01,2018,722.0,2018
A,99,0010,A1_P,9,IT,7,99,9,1,2012,9,ITTOT,32,2018,14.2,2018
A,99,0010,A1_P,9,IT,7,99,9,1,2014,9,ITTOT,01,2018,588.0,2018
A,99,0010,A1_P,9,IT,7,99,9,1,2014,9,ITTOT,32,2018,12.2,2018
A,99,0010,A1_P,9,IT,7,99,9,2,2008,9,ITTOT,01,2014,676.0,2014
A,99,0010,A1_P,9,IT,7,99,9,2,2008,9,ITTOT,32,2014,12.5,2014
A,99,0010,A1_P,9,IT,7,99,9,2,2010,9,ITTOT,01,2014,715.0,2014
A,99,0010,A1_P,9,IT,7,99,9,2,2010,9,ITTOT,32,2014,13.6,2014
A,99,0010,A1_P,9,IT,7,99,9,2,2012,9,ITTOT,01,2018,666.0,2018
A,99,0010,A1_P,9,IT,7,99,9,2,2012,9,ITTOT,32,2018,11.8,2018
A,99,0010,A1_P,9,IT,7,99,9,2,2014,9,ITTOT,01,2018,610.0,2018
A,99,0010,A1_P,9,IT,7,99,9,2,2014,9,ITTOT,32,2018,11.8,2018
A,99,0010,A1_P,9,IT,7,99,9,9,2008,9,ITTOT,01,2014,1461.0,2014
A,99,0010,A1_P,9,IT,7,99,9,9,2008,9,ITTOT,32,2014,13.9,2014
A,99,0010,A1_P,9,IT,7,99,9,9,2010,9,ITTOT,01,2014,1530.0,2014
