freq,classe_eta_pperc,voci_spesa,cond_prof_prev_pperc,itter107,sesso_pperc,tipologia_fam,tipo_dato,titolo_studio_pers_rif,misura1,num_comp_fam,fam_anz,fam_min,time_period,obs_value,year
A,9,3,99,IT,9,7,FAM_NO_SOLDI,99,10,99,9,9,2021,7.4,2021
A,9,3,99,IT,9,7,FAM_NO_SOLDI,99,10,99,9,9,2022,4.2,2022
A,9,3,99,IT,9,7,FAM_NO_SOLDI,99,10,99,9,9,2023,3.7,2023
A,9,3,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2010,6.7,2010
A,9,3,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2011,5.3,2011
A,9,3,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2012,4.4,2012
A,9,3,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2013,6.1,2013
A,9,3,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2014,8.0,2014
A,9,3,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2015,8.3,2015
A,9,3,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2016,4.8,2016
A,9,3,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2017,2.1,2017
A,9,3,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2018,2.4,2018
A,9,3,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2019,2.4,2019
A,9,3,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2020,3.5,2020
A,9,3,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2021,3.2,2021
A,9,3,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2022,2.8,2022
A,9,3,99,IT,9,99,FAM_NO_SOLDI,11,10,99,9,9,2023,2.7,2023
A,9,3,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2010,22.4,2010
A,9,3,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2011,18.4,2011
A,9,3,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2012,16.8,2012
A,9,3,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2013,20.5,2013
A,9,3,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2014,20.7,2014
A,9,3,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2015,19.3,2015
A,9,3,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2016,14.4,2016
A,9,3,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2017,9.4,2017
A,9,3,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2018,10.0,2018
A,9,3,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2019,10.8,2019
A,9,3,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2020,6.9,2020
A,9,3,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2021,8.3,2021
A,9,3,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2022,6.4,2022
A,9,3,99,IT,9,99,FAM_NO_SOLDI,3,10,99,9,9,2023,7.0,2023
A,9,3,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2010,22.5,2010
A,9,3,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2011,19.9,2011
A,9,3,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2012,20.7,2012
A,9,3,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2013,23.5,2013
A,9,3,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2014,22.5,2014
A,9,3,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2015,22.2,2015
A,9,3,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2016,15.6,2016
A,9,3,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2017,10.1,2017
A,9,3,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2018,10.9,2018
A,9,3,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2019,9.5,2019
A,9,3,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2020,10.1,2020
A,9,3,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2021,10.9,2021
A,9,3,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2022,7.7,2022
A,9,3,99,IT,9,99,FAM_NO_SOLDI,4,10,99,9,9,2023,7.4,2023
A,9,3,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2010,12.9,2010
A,9,3,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2011,11.8,2011
A,9,3,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2012,11.8,2012
A,9,3,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2013,15.2,2013
A,9,3,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2014,14.6,2014
A,9,3,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2015,12.8,2015
A,9,3,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2016,7.9,2016
A,9,3,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2017,4.8,2017
A,9,3,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2018,4.5,2018
A,9,3,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2019,5.1,2019
A,9,3,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2020,5.2,2020
A,9,3,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2021,6.2,2021
A,9,3,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2022,4.1,2022
A,9,3,99,IT,9,99,FAM_NO_SOLDI,7,10,99,9,9,2023,4.5,2023
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2010,17.7,2010
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2011,14.1,2011
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2012,13.0,2012
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2013,16.0,2013
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2014,16.3,2014
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2015,15.1,2015
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2016,10.6,2016
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2017,6.9,2017
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2018,7.2,2018
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2019,7.3,2019
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2020,7.4,2020
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2021,7.4,2021
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2022,5.4,2022
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,1,9,9,2023,5.9,2023
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2010,15.6,2010
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2011,13.1,2011
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2012,12.0,2012
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2013,14.5,2013
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2014,14.2,2014
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2015,15.3,2015
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2016,9.8,2016
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2017,5.5,2017
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2018,6.1,2018
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2019,6.6,2019
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2020,5.3,2020
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2021,6.6,2021
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2022,4.6,2022
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,2,9,9,2023,4.8,2023
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2010,16.8,2010
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2011,15.4,2011
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2012,14.7,2012
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2013,18.0,2013
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2014,17.5,2014
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2015,16.6,2015
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2016,10.5,2016
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2017,6.9,2017
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2018,6.9,2018
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2019,6.0,2019
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2020,5.9,2020
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2021,6.5,2021
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2022,5.1,2022
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,3,9,9,2023,4.0,2023
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2010,17.0,2010
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2011,15.7,2011
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2012,17.5,2012
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2013,20.5,2013
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2014,18.7,2014
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2015,15.9,2015
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2016,12.2,2016
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2017,6.6,2017
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2018,7.9,2018
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2019,7.5,2019
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2020,7.1,2020
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2021,8.3,2021
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2022,5.3,2022
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,4,9,9,2023,5.3,2023
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2010,27.1,2010
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2011,24.6,2011
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2012,25.9,2012
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2013,27.4,2013
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2014,29.2,2014
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2015,24.6,2015
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2016,18.1,2016
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2017,13.0,2017
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2018,9.0,2018
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2019,8.0,2019
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2020,12.0,2020
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2021,12.4,2021
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2022,9.4,2022
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,7,9,9,2023,9.5,2023
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2010,17.1,2010
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2011,12.7,2011
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2012,11.8,2012
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2013,14.4,2013
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2014,15.2,2014
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2015,13.4,2015
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2016,10.1,2016
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2017,6.2,2017
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2018,6.6,2018
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2019,6.4,2019
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2020,6.0,2020
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2021,6.7,2021
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2022,5.7,2022
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,1,9,2023,4.9,2023
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2010,13.2,2010
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2011,10.4,2011
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2012,9.6,2012
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2013,11.1,2013
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2014,10.5,2014
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2015,11.7,2015
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2016,7.9,2016
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2017,3.5,2017
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2018,4.1,2018
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2019,4.7,2019
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2020,2.8,2020
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2021,3.1,2021
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2022,2.8,2022
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,2,9,2023,2.7,2023
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2010,18.2,2010
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2011,16.5,2011
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2012,16.4,2012
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2013,19.7,2013
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2014,19.0,2014
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2015,18.0,2015
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2016,12.0,2016
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2017,7.7,2017
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2018,7.8,2018
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2019,7.6,2019
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2020,7.8,2020
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2021,8.6,2021
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2022,5.6,2022
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,4,9,2023,6.1,2023
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2010,19.2,2010
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2011,18.2,2011
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2012,17.2,2012
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2013,20.6,2013
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2014,19.7,2014
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2015,18.7,2015
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2016,10.9,2016
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2017,7.2,2017
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2018,6.8,2018
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2019,5.8,2019
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2020,6.5,2020
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2021,7.0,2021
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2022,6.9,2022
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,1,2023,5.5,2023
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2010,19.4,2010
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2011,18.1,2011
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2012,18.5,2012
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2013,21.7,2013
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2014,19.8,2014
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2015,17.6,2015
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2016,13.9,2016
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2017,7.8,2017
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2018,7.6,2018
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2019,7.6,2019
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2020,7.1,2020
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2021,8.5,2021
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2022,5.2,2022
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,2,2023,5.5,2023
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2010,33.1,2010
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2011,25.9,2011
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2012,32.0,2012
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2013,33.1,2013
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2014,36.0,2014
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2015,28.7,2015
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2016,18.8,2016
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2017,11.5,2017
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2018,10.4,2018
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2020,13.6,2020
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2021,15.3,2021
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2022,10.4,2022
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,3,2023,13.7,2023
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2010,16.2,2010
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2011,13.4,2011
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2012,12.8,2012
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2013,15.6,2013
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2014,15.6,2014
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2015,14.9,2015
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2016,10.4,2016
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2017,6.4,2017
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2018,6.9,2018
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2019,7.0,2019
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2020,6.4,2020
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2021,7.0,2021
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2022,4.9,2022
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,5,2023,5.0,2023
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,17.3,2010
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,14.9,2011
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,14.4,2012
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,17.3,2013
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,17.0,2014
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,16.0,2015
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,11.0,2016
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,6.8,2017
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,7.0,2018
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,6.9,2019
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,6.6,2020
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,7.3,2021
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,5.3,2022
A,9,3,99,IT,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,5.3,2023
A,9,3,99,ITC,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,11.8,2010
A,9,3,99,ITC,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,9.8,2011
A,9,3,99,ITC,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,9.3,2012
A,9,3,99,ITC,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,10.9,2013
A,9,3,99,ITC,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,11.9,2014
A,9,3,99,ITC,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,13.7,2015
A,9,3,99,ITC,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,8.7,2016
A,9,3,99,ITC,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,5.7,2017
A,9,3,99,ITC,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,5.9,2018
A,9,3,99,ITC,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,5.6,2019
A,9,3,99,ITC,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,6.9,2020
A,9,3,99,ITC,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,7.9,2021
A,9,3,99,ITC,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,4.3,2022
A,9,3,99,ITC,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,4.2,2023
A,9,3,99,ITD,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,11.6,2010
A,9,3,99,ITD,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,10.6,2011
A,9,3,99,ITD,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,10.6,2012
A,9,3,99,ITD,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,12.6,2013
A,9,3,99,ITD,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,12.5,2014
A,9,3,99,ITD,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,11.0,2015
A,9,3,99,ITD,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,6.2,2016
A,9,3,99,ITD,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,3.5,2017
A,9,3,99,ITD,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,3.7,2018
A,9,3,99,ITD,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,3.6,2019
A,9,3,99,ITD,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,3.7,2020
A,9,3,99,ITD,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,4.7,2021
A,9,3,99,ITD,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,3.1,2022
A,9,3,99,ITD,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,3.4,2023
A,9,3,99,ITE,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,15.8,2010
A,9,3,99,ITE,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,13.2,2011
A,9,3,99,ITE,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,12.7,2012
A,9,3,99,ITE,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,14.8,2013
A,9,3,99,ITE,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,14.8,2014
A,9,3,99,ITE,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,12.6,2015
A,9,3,99,ITE,9,99,FAM_NO_SOLDI,99,10,99,9,9,2016,8.8,2016
A,9,3,99,ITE,9,99,FAM_NO_SOLDI,99,10,99,9,9,2017,5.1,2017
A,9,3,99,ITE,9,99,FAM_NO_SOLDI,99,10,99,9,9,2018,4.6,2018
A,9,3,99,ITE,9,99,FAM_NO_SOLDI,99,10,99,9,9,2019,4.3,2019
A,9,3,99,ITE,9,99,FAM_NO_SOLDI,99,10,99,9,9,2020,4.3,2020
A,9,3,99,ITE,9,99,FAM_NO_SOLDI,99,10,99,9,9,2021,4.2,2021
A,9,3,99,ITE,9,99,FAM_NO_SOLDI,99,10,99,9,9,2022,3.3,2022
A,9,3,99,ITE,9,99,FAM_NO_SOLDI,99,10,99,9,9,2023,4.3,2023
A,9,3,99,ITF,9,99,FAM_NO_SOLDI,99,10,99,9,9,2010,24.8,2010
A,9,3,99,ITF,9,99,FAM_NO_SOLDI,99,10,99,9,9,2011,25.1,2011
A,9,3,99,ITF,9,99,FAM_NO_SOLDI,99,10,99,9,9,2012,23.2,2012
A,9,3,99,ITF,9,99,FAM_NO_SOLDI,99,10,99,9,9,2013,29.3,2013
A,9,3,99,ITF,9,99,FAM_NO_SOLDI,99,10,99,9,9,2014,26.7,2014
A,9,3,99,ITF,9,99,FAM_NO_SOLDI,99,10,99,9,9,2015,24.3,2015
