freq,ref_area,ind_type,measure,num_componenti,tipologia_fam,fam_minori,fam_anziani,classe_eta_pers_rif,titolo_studio_pers_rif,cond_prof_pers_rif,time_period,obs_value,year
A,ITFG,INCID_POVREL_FAM,1,7,99,9,9,TOTAL,99,99,2011,45.2,2011
A,ITFG,INCID_POVREL_FAM,1,7,99,9,9,TOTAL,99,99,2012,42.9,2012
A,ITFG,INCID_POVREL_FAM,1,7,99,9,9,TOTAL,99,99,2013,47.5,2013
A,ITFG,INCID_POVREL_FAM,1,99,10,9,9,TOTAL,99,99,2010,24.0,2010
A,ITFG,INCID_POVREL_FAM,1,99,10,9,9,TOTAL,99,99,2011,23.2,2011
A,ITFG,INCID_POVREL_FAM,1,99,10,9,9,TOTAL,99,99,2012,27.8,2012
A,ITFG,INCID_POVREL_FAM,1,99,10,9,9,TOTAL,99,99,2013,25.9,2013
A,ITFG,INCID_POVREL_FAM,1,99,12,9,9,TOTAL,99,99,2010,21.6,2010
A,ITFG,INCID_POVREL_FAM,1,99,12,9,9,TOTAL,99,99,2011,20.5,2011
A,ITFG,INCID_POVREL_FAM,1,99,12,9,9,TOTAL,99,99,2012,31.3,2012
A,ITFG,INCID_POVREL_FAM,1,99,12,9,9,TOTAL,99,99,2013,26.9,2013
A,ITFG,INCID_POVREL_FAM,1,99,13,9,9,TOTAL,99,99,2010,28.5,2010
A,ITFG,INCID_POVREL_FAM,1,99,13,9,9,TOTAL,99,99,2011,27.5,2011
A,ITFG,INCID_POVREL_FAM,1,99,13,9,9,TOTAL,99,99,2012,30.9,2012
A,ITFG,INCID_POVREL_FAM,1,99,13,9,9,TOTAL,99,99,2013,34.1,2013
A,ITFG,INCID_POVREL_FAM,1,99,14,9,9,TOTAL,99,99,2010,38.6,2010
A,ITFG,INCID_POVREL_FAM,1,99,14,9,9,TOTAL,99,99,2011,43.0,2011
A,ITFG,INCID_POVREL_FAM,1,99,14,9,9,TOTAL,99,99,2012,43.3,2012
A,ITFG,INCID_POVREL_FAM,1,99,14,9,9,TOTAL,99,99,2013,45.6,2013
A,ITFG,INCID_POVREL_FAM,1,99,15,9,9,TOTAL,99,99,2010,27.2,2010
A,ITFG,INCID_POVREL_FAM,1,99,15,9,9,TOTAL,99,99,2011,24.3,2011
A,ITFG,INCID_POVREL_FAM,1,99,15,9,9,TOTAL,99,99,2012,27.6,2012
A,ITFG,INCID_POVREL_FAM,1,99,15,9,9,TOTAL,99,99,2013,30.7,2013
A,ITFG,INCID_POVREL_FAM,1,99,2,9,9,TOTAL,99,99,2010,7.6,2010
A,ITFG,INCID_POVREL_FAM,1,99,2,9,9,TOTAL,99,99,2011,10.6,2011
A,ITFG,INCID_POVREL_FAM,1,99,2,9,9,TOTAL,99,99,2012,11.7,2012
A,ITFG,INCID_POVREL_FAM,1,99,2,9,9,TOTAL,99,99,2013,10.0,2013
A,ITFG,INCID_POVREL_FAM,1,99,23,9,9,TOTAL,99,99,2010,38.7,2010
A,ITFG,INCID_POVREL_FAM,1,99,23,9,9,TOTAL,99,99,2011,42.6,2011
A,ITFG,INCID_POVREL_FAM,1,99,23,9,9,TOTAL,99,99,2012,34.3,2012
A,ITFG,INCID_POVREL_FAM,1,99,23,9,9,TOTAL,99,99,2013,39.3,2013
A,ITFG,INCID_POVREL_FAM,1,99,5,9,9,TOTAL,99,99,2010,18.6,2010
A,ITFG,INCID_POVREL_FAM,1,99,5,9,9,TOTAL,99,99,2011,21.1,2011
A,ITFG,INCID_POVREL_FAM,1,99,5,9,9,TOTAL,99,99,2012,18.9,2012
A,ITFG,INCID_POVREL_FAM,1,99,5,9,9,TOTAL,99,99,2013,18.4,2013
A,ITFG,INCID_POVREL_FAM,1,99,7,9,9,TOTAL,99,99,2010,14.9,2010
A,ITFG,INCID_POVREL_FAM,1,99,7,9,9,TOTAL,99,99,2011,12.1,2011
A,ITFG,INCID_POVREL_FAM,1,99,7,9,9,TOTAL,99,99,2012,18.1,2012
A,ITFG,INCID_POVREL_FAM,1,99,7,9,9,TOTAL,99,99,2013,14.4,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,1,9,TOTAL,99,99,2010,24.6,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,1,9,TOTAL,99,99,2011,26.0,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,1,9,TOTAL,99,99,2012,32.7,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,1,9,TOTAL,99,99,2013,32.0,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,2,9,TOTAL,99,99,2010,30.8,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,2,9,TOTAL,99,99,2011,30.5,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,2,9,TOTAL,99,99,2012,34.3,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,2,9,TOTAL,99,99,2013,39.0,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,3,9,TOTAL,99,99,2010,47.3,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,3,9,TOTAL,99,99,2011,50.6,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,3,9,TOTAL,99,99,2012,40.2,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,3,9,TOTAL,99,99,2013,51.2,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,4,9,TOTAL,99,99,2010,29.3,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,4,9,TOTAL,99,99,2011,29.7,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,4,9,TOTAL,99,99,2012,33.9,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,4,9,TOTAL,99,99,2013,36.4,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,1,TOTAL,99,99,2010,22.7,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,1,TOTAL,99,99,2011,22.1,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,1,TOTAL,99,99,2012,21.9,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,1,TOTAL,99,99,2013,22.8,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,2,TOTAL,99,99,2010,29.9,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,2,TOTAL,99,99,2011,27.6,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,2,TOTAL,99,99,2012,32.6,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,2,TOTAL,99,99,2013,30.6,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,3,TOTAL,99,99,2010,24.9,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,3,TOTAL,99,99,2011,24.0,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,3,TOTAL,99,99,2012,25.4,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,3,TOTAL,99,99,2013,25.3,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y_UN35,99,99,2010,22.8,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y_UN35,99,99,2011,24.0,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y_UN35,99,99,2012,27.5,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y_UN35,99,99,2013,25.7,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y35-44,99,99,2010,25.0,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y35-44,99,99,2011,23.9,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y35-44,99,99,2012,28.1,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y35-44,99,99,2013,29.7,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y45-54,99,99,2010,23.1,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y45-54,99,99,2011,23.8,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y45-54,99,99,2012,26.9,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y45-54,99,99,2013,28.8,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y55-64,99,99,2010,18.7,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y55-64,99,99,2011,20.3,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y55-64,99,99,2012,23.9,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y55-64,99,99,2013,21.5,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y_GE65,99,99,2010,24.4,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y_GE65,99,99,2011,24.0,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y_GE65,99,99,2012,25.7,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,Y_GE65,99,99,2013,25.2,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,3,99,2010,31.0,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,3,99,2011,32.9,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,3,99,2012,34.7,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,3,99,2013,34.7,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,4,99,2010,26.4,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,4,99,2011,28.0,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,4,99,2012,31.2,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,4,99,2013,32.2,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,8,99,2010,13.9,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,8,99,2011,11.3,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,8,99,2012,15.2,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,8,99,2013,14.6,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1,2010,20.8,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1,2011,20.0,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1,2012,23.4,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1,2013,23.2,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A,2010,19.2,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A,2011,17.6,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A,2012,20.7,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A,2013,23.0,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A1,2010,10.3,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A1,2011,7.0,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A1,2012,11.8,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1A1,2013,15.0,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1AB,2010,23.6,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1AB,2011,23.8,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1AB,2012,25.6,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1AB,2013,27.5,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B,2010,21.2,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B,2011,20.6,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B,2012,24.1,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B,2013,23.3,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B1,2010,14.2,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B1,2011,11.1,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B1,2012,16.4,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B1,2013,13.6,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B2,2010,28.7,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B2,2011,30.0,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B2,2012,32.3,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,1B2,2013,33.4,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2,2010,25.2,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2,2011,26.5,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2,2012,28.7,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2,2013,28.7,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2A,2010,22.9,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2A,2011,23.5,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2A,2012,25.4,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2A,2013,25.3,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2B,2010,38.2,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2B,2011,42.5,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2B,2012,49.7,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2B,2013,49.5,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2C,2010,26.3,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2C,2011,28.5,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2C,2012,26.9,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,2C,2013,26.7,2013
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,23.0,2010
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,23.3,2011
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,26.2,2012
A,ITFG,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,26.0,2013
A,ITG1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,27.0,2010
A,ITG1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,27.3,2011
A,ITG1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,29.6,2012
A,ITG1,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,32.5,2013
A,ITG2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2010,18.5,2010
A,ITG2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2011,21.1,2011
A,ITG2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2012,20.7,2012
A,ITG2,INCID_POVREL_FAM,1,99,99,9,9,TOTAL,99,99,2013,24.8,2013
