freq,gruppo_laurea,att_eco,condizione_dich3_occ,anno_conseg_laurea,itter107,isco3d,tipo_occ,tipo_laurea,settore_impiego,sesso,richiesta_laurea,utilita_laurea,tipo_dato,time_period,obs_value,year
A,99,0010,A1A2_P,2011,ITS,ALL,9,73,9,9,9,9,NO_ACH,2015,5716.0,2015
A,99,0010,A1A2_P,2011,ITS,ALL,9,73,9,9,9,9,NO_ACH_C,2015,81.7,2015
A,99,0010,A1A2_P,2011,ITS,ALL,9,99,9,9,9,9,NO_ACH,2015,11597.0,2015
A,99,0010,A1A2_P,2011,ITS,ALL,9,99,9,9,9,9,NO_ACH_C,2015,80.0,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,72,9,1,9,9,NO_ACH,2015,40028.0,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,72,9,1,9,9,NO_ACH_C,2015,58.0,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,72,9,2,9,9,NO_ACH,2015,56430.0,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,72,9,2,9,9,NO_ACH_C,2015,57.8,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH,2015,96457.0,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH_C,2015,57.8,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,73,9,1,9,9,NO_ACH,2015,35477.0,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,73,9,1,9,9,NO_ACH_C,2015,68.2,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,73,9,2,9,9,NO_ACH,2015,48343.0,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,73,9,2,9,9,NO_ACH_C,2015,64.7,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH,2015,83820.0,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH_C,2015,66.1,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,99,9,1,9,9,NO_ACH,2015,75505.0,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,99,9,1,9,9,NO_ACH_C,2015,62.4,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,99,9,2,9,9,NO_ACH,2015,104772.0,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,99,9,2,9,9,NO_ACH_C,2015,60.8,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH,2015,180277.0,2015
A,99,0010,A1A2_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH_C,2015,61.4,2015
A,99,0010,B1_P,2011,ITC,ALL,9,72,9,9,9,9,NO_ACH,2015,4926.0,2015
A,99,0010,B1_P,2011,ITC,ALL,9,72,9,9,9,9,NO_ACH_C,2015,10.9,2015
A,99,0010,B1_P,2011,ITC,ALL,9,73,9,9,9,9,NO_ACH,2015,1865.0,2015
A,99,0010,B1_P,2011,ITC,ALL,9,73,9,9,9,9,NO_ACH_C,2015,5.8,2015
A,99,0010,B1_P,2011,ITC,ALL,9,99,9,9,9,9,NO_ACH,2015,6791.0,2015
A,99,0010,B1_P,2011,ITC,ALL,9,99,9,9,9,9,NO_ACH_C,2015,8.8,2015
A,99,0010,B1_P,2011,ITC1,ALL,9,72,9,9,9,9,NO_ACH,2015,1548.0,2015
A,99,0010,B1_P,2011,ITC1,ALL,9,72,9,9,9,9,NO_ACH_C,2015,13.8,2015
A,99,0010,B1_P,2011,ITC1,ALL,9,73,9,9,9,9,NO_ACH,2015,423.0,2015
A,99,0010,B1_P,2011,ITC1,ALL,9,73,9,9,9,9,NO_ACH_C,2015,5.5,2015
A,99,0010,B1_P,2011,ITC1,ALL,9,99,9,9,9,9,NO_ACH,2015,1971.0,2015
A,99,0010,B1_P,2011,ITC1,ALL,9,99,9,9,9,9,NO_ACH_C,2015,10.4,2015
A,99,0010,B1_P,2011,ITC2,ALL,9,72,9,9,9,9,NO_ACH,2015,19.0,2015
A,99,0010,B1_P,2011,ITC2,ALL,9,72,9,9,9,9,NO_ACH_C,2015,9.2,2015
A,99,0010,B1_P,2011,ITC2,ALL,9,73,9,9,9,9,NO_ACH,2015,7.0,2015
A,99,0010,B1_P,2011,ITC2,ALL,9,73,9,9,9,9,NO_ACH_C,2015,5.0,2015
A,99,0010,B1_P,2011,ITC2,ALL,9,99,9,9,9,9,NO_ACH,2015,27.0,2015
A,99,0010,B1_P,2011,ITC2,ALL,9,99,9,9,9,9,NO_ACH_C,2015,7.5,2015
A,99,0010,B1_P,2011,ITC3,ALL,9,72,9,9,9,9,NO_ACH,2015,503.0,2015
A,99,0010,B1_P,2011,ITC3,ALL,9,72,9,9,9,9,NO_ACH_C,2015,15.6,2015
A,99,0010,B1_P,2011,ITC3,ALL,9,73,9,9,9,9,NO_ACH,2015,196.0,2015
A,99,0010,B1_P,2011,ITC3,ALL,9,73,9,9,9,9,NO_ACH_C,2015,7.7,2015
A,99,0010,B1_P,2011,ITC3,ALL,9,99,9,9,9,9,NO_ACH,2015,700.0,2015
A,99,0010,B1_P,2011,ITC3,ALL,9,99,9,9,9,9,NO_ACH_C,2015,12.1,2015
A,99,0010,B1_P,2011,ITC4,ALL,9,72,9,9,9,9,NO_ACH,2015,2856.0,2015
A,99,0010,B1_P,2011,ITC4,ALL,9,72,9,9,9,9,NO_ACH_C,2015,9.4,2015
A,99,0010,B1_P,2011,ITC4,ALL,9,73,9,9,9,9,NO_ACH,2015,1238.0,2015
A,99,0010,B1_P,2011,ITC4,ALL,9,73,9,9,9,9,NO_ACH_C,2015,5.7,2015
A,99,0010,B1_P,2011,ITC4,ALL,9,99,9,9,9,9,NO_ACH,2015,4094.0,2015
A,99,0010,B1_P,2011,ITC4,ALL,9,99,9,9,9,9,NO_ACH_C,2015,7.8,2015
A,99,0010,B1_P,2011,ITCD,ALL,9,72,9,9,9,9,NO_ACH,2015,8601.0,2015
A,99,0010,B1_P,2011,ITCD,ALL,9,72,9,9,9,9,NO_ACH_C,2015,11.3,2015
A,99,0010,B1_P,2011,ITCD,ALL,9,73,9,9,9,9,NO_ACH,2015,3631.0,2015
A,99,0010,B1_P,2011,ITCD,ALL,9,73,9,9,9,9,NO_ACH_C,2015,6.8,2015
A,99,0010,B1_P,2011,ITCD,ALL,9,99,9,9,9,9,NO_ACH,2015,12232.0,2015
A,99,0010,B1_P,2011,ITCD,ALL,9,99,9,9,9,9,NO_ACH_C,2015,9.4,2015
A,99,0010,B1_P,2011,ITD,ALL,9,72,9,9,9,9,NO_ACH,2015,3675.0,2015
A,99,0010,B1_P,2011,ITD,ALL,9,72,9,9,9,9,NO_ACH_C,2015,11.9,2015
A,99,0010,B1_P,2011,ITD,ALL,9,73,9,9,9,9,NO_ACH,2015,1766.0,2015
A,99,0010,B1_P,2011,ITD,ALL,9,73,9,9,9,9,NO_ACH_C,2015,8.3,2015
A,99,0010,B1_P,2011,ITD,ALL,9,99,9,9,9,9,NO_ACH,2015,5441.0,2015
A,99,0010,B1_P,2011,ITD,ALL,9,99,9,9,9,9,NO_ACH_C,2015,10.4,2015
A,99,0010,B1_P,2011,ITD1,ALL,9,72,9,9,9,9,NO_ACH,2015,49.0,2015
A,99,0010,B1_P,2011,ITD1,ALL,9,72,9,9,9,9,NO_ACH_C,2015,6.0,2015
A,99,0010,B1_P,2011,ITD1,ALL,9,73,9,9,9,9,NO_ACH,2015,6.0,2015
A,99,0010,B1_P,2011,ITD1,ALL,9,73,9,9,9,9,NO_ACH_C,2015,1.2,2015
A,99,0010,B1_P,2011,ITD1,ALL,9,99,9,9,9,9,NO_ACH,2015,55.0,2015
A,99,0010,B1_P,2011,ITD1,ALL,9,99,9,9,9,9,NO_ACH_C,2015,4.2,2015
A,99,0010,B1_P,2011,ITD2,ALL,9,72,9,9,9,9,NO_ACH,2015,240.0,2015
A,99,0010,B1_P,2011,ITD2,ALL,9,72,9,9,9,9,NO_ACH_C,2015,12.6,2015
A,99,0010,B1_P,2011,ITD2,ALL,9,73,9,9,9,9,NO_ACH,2015,64.0,2015
A,99,0010,B1_P,2011,ITD2,ALL,9,73,9,9,9,9,NO_ACH_C,2015,5.6,2015
A,99,0010,B1_P,2011,ITD2,ALL,9,99,9,9,9,9,NO_ACH,2015,303.0,2015
A,99,0010,B1_P,2011,ITD2,ALL,9,99,9,9,9,9,NO_ACH_C,2015,10.0,2015
A,99,0010,B1_P,2011,ITD3,ALL,9,72,9,9,9,9,NO_ACH,2015,1493.0,2015
A,99,0010,B1_P,2011,ITD3,ALL,9,72,9,9,9,9,NO_ACH_C,2015,11.9,2015
A,99,0010,B1_P,2011,ITD3,ALL,9,73,9,9,9,9,NO_ACH,2015,649.0,2015
A,99,0010,B1_P,2011,ITD3,ALL,9,73,9,9,9,9,NO_ACH_C,2015,8.2,2015
A,99,0010,B1_P,2011,ITD3,ALL,9,99,9,9,9,9,NO_ACH,2015,2142.0,2015
A,99,0010,B1_P,2011,ITD3,ALL,9,99,9,9,9,9,NO_ACH_C,2015,10.5,2015
A,99,0010,B1_P,2011,ITD4,ALL,9,72,9,9,9,9,NO_ACH,2015,395.0,2015
A,99,0010,B1_P,2011,ITD4,ALL,9,72,9,9,9,9,NO_ACH_C,2015,13.2,2015
A,99,0010,B1_P,2011,ITD4,ALL,9,73,9,9,9,9,NO_ACH,2015,168.0,2015
A,99,0010,B1_P,2011,ITD4,ALL,9,73,9,9,9,9,NO_ACH_C,2015,7.7,2015
A,99,0010,B1_P,2011,ITD4,ALL,9,99,9,9,9,9,NO_ACH,2015,563.0,2015
A,99,0010,B1_P,2011,ITD4,ALL,9,99,9,9,9,9,NO_ACH_C,2015,10.9,2015
A,99,0010,B1_P,2011,ITD5,ALL,9,72,9,9,9,9,NO_ACH,2015,1499.0,2015
A,99,0010,B1_P,2011,ITD5,ALL,9,72,9,9,9,9,NO_ACH_C,2015,11.9,2015
A,99,0010,B1_P,2011,ITD5,ALL,9,73,9,9,9,9,NO_ACH,2015,880.0,2015
A,99,0010,B1_P,2011,ITD5,ALL,9,73,9,9,9,9,NO_ACH_C,2015,9.1,2015
A,99,0010,B1_P,2011,ITD5,ALL,9,99,9,9,9,9,NO_ACH,2015,2378.0,2015
A,99,0010,B1_P,2011,ITD5,ALL,9,99,9,9,9,9,NO_ACH_C,2015,10.7,2015
A,99,0010,B1_P,2011,ITDA,ALL,9,72,9,9,9,9,NO_ACH,2015,289.0,2015
A,99,0010,B1_P,2011,ITDA,ALL,9,72,9,9,9,9,NO_ACH_C,2015,10.6,2015
A,99,0010,B1_P,2011,ITDA,ALL,9,73,9,9,9,9,NO_ACH,2015,70.0,2015
A,99,0010,B1_P,2011,ITDA,ALL,9,73,9,9,9,9,NO_ACH_C,2015,4.2,2015
A,99,0010,B1_P,2011,ITDA,ALL,9,99,9,9,9,9,NO_ACH,2015,358.0,2015
A,99,0010,B1_P,2011,ITDA,ALL,9,99,9,9,9,9,NO_ACH_C,2015,8.2,2015
A,99,0010,B1_P,2011,ITE,ALL,9,72,9,9,9,9,NO_ACH,2015,7554.0,2015
A,99,0010,B1_P,2011,ITE,ALL,9,72,9,9,9,9,NO_ACH_C,2015,20.4,2015
A,99,0010,B1_P,2011,ITE,ALL,9,73,9,9,9,9,NO_ACH,2015,3424.0,2015
A,99,0010,B1_P,2011,ITE,ALL,9,73,9,9,9,9,NO_ACH_C,2015,11.8,2015
A,99,0010,B1_P,2011,ITE,ALL,9,99,9,9,9,9,NO_ACH,2015,10978.0,2015
A,99,0010,B1_P,2011,ITE,ALL,9,99,9,9,9,9,NO_ACH_C,2015,16.6,2015
A,99,0010,B1_P,2011,ITE1,ALL,9,72,9,9,9,9,NO_ACH,2015,1917.0,2015
A,99,0010,B1_P,2011,ITE1,ALL,9,72,9,9,9,9,NO_ACH_C,2015,19.3,2015
A,99,0010,B1_P,2011,ITE1,ALL,9,73,9,9,9,9,NO_ACH,2015,728.0,2015
A,99,0010,B1_P,2011,ITE1,ALL,9,73,9,9,9,9,NO_ACH_C,2015,10.4,2015
A,99,0010,B1_P,2011,ITE1,ALL,9,99,9,9,9,9,NO_ACH,2015,2645.0,2015
A,99,0010,B1_P,2011,ITE1,ALL,9,99,9,9,9,9,NO_ACH_C,2015,15.6,2015
A,99,0010,B1_P,2011,ITE2,ALL,9,72,9,9,9,9,NO_ACH,2015,532.0,2015
A,99,0010,B1_P,2011,ITE2,ALL,9,72,9,9,9,9,NO_ACH_C,2015,23.3,2015
A,99,0010,B1_P,2011,ITE2,ALL,9,73,9,9,9,9,NO_ACH,2015,288.0,2015
A,99,0010,B1_P,2011,ITE2,ALL,9,73,9,9,9,9,NO_ACH_C,2015,15.8,2015
A,99,0010,B1_P,2011,ITE2,ALL,9,99,9,9,9,9,NO_ACH,2015,820.0,2015
A,99,0010,B1_P,2011,ITE2,ALL,9,99,9,9,9,9,NO_ACH_C,2015,20.0,2015
A,99,0010,B1_P,2011,ITE3,ALL,9,72,9,9,9,9,NO_ACH,2015,735.0,2015
A,99,0010,B1_P,2011,ITE3,ALL,9,72,9,9,9,9,NO_ACH_C,2015,17.5,2015
A,99,0010,B1_P,2011,ITE3,ALL,9,73,9,9,9,9,NO_ACH,2015,384.0,2015
A,99,0010,B1_P,2011,ITE3,ALL,9,73,9,9,9,9,NO_ACH_C,2015,12.1,2015
A,99,0010,B1_P,2011,ITE3,ALL,9,99,9,9,9,9,NO_ACH,2015,1119.0,2015
A,99,0010,B1_P,2011,ITE3,ALL,9,99,9,9,9,9,NO_ACH_C,2015,15.2,2015
A,99,0010,B1_P,2011,ITE4,ALL,9,72,9,9,9,9,NO_ACH,2015,4370.0,2015
A,99,0010,B1_P,2011,ITE4,ALL,9,72,9,9,9,9,NO_ACH_C,2015,21.2,2015
A,99,0010,B1_P,2011,ITE4,ALL,9,73,9,9,9,9,NO_ACH,2015,2024.0,2015
A,99,0010,B1_P,2011,ITE4,ALL,9,73,9,9,9,9,NO_ACH_C,2015,11.9,2015
A,99,0010,B1_P,2011,ITE4,ALL,9,99,9,9,9,9,NO_ACH,2015,6394.0,2015
A,99,0010,B1_P,2011,ITE4,ALL,9,99,9,9,9,9,NO_ACH_C,2015,17.0,2015
A,99,0010,B1_P,2011,ITF,ALL,9,72,9,9,9,9,NO_ACH,2015,11071.0,2015
A,99,0010,B1_P,2011,ITF,ALL,9,72,9,9,9,9,NO_ACH_C,2015,34.5,2015
A,99,0010,B1_P,2011,ITF,ALL,9,73,9,9,9,9,NO_ACH,2015,6409.0,2015
A,99,0010,B1_P,2011,ITF,ALL,9,73,9,9,9,9,NO_ACH_C,2015,24.2,2015
A,99,0010,B1_P,2011,ITF,ALL,9,99,9,9,9,9,NO_ACH,2015,17480.0,2015
A,99,0010,B1_P,2011,ITF,ALL,9,99,9,9,9,9,NO_ACH_C,2015,29.8,2015
A,99,0010,B1_P,2011,ITF1,ALL,9,72,9,9,9,9,NO_ACH,2015,979.0,2015
A,99,0010,B1_P,2011,ITF1,ALL,9,72,9,9,9,9,NO_ACH_C,2015,26.4,2015
A,99,0010,B1_P,2011,ITF1,ALL,9,73,9,9,9,9,NO_ACH,2015,501.0,2015
A,99,0010,B1_P,2011,ITF1,ALL,9,73,9,9,9,9,NO_ACH_C,2015,17.6,2015
A,99,0010,B1_P,2011,ITF1,ALL,9,99,9,9,9,9,NO_ACH,2015,1479.0,2015
A,99,0010,B1_P,2011,ITF1,ALL,9,99,9,9,9,9,NO_ACH_C,2015,22.6,2015
A,99,0010,B1_P,2011,ITF2,ALL,9,72,9,9,9,9,NO_ACH,2015,306.0,2015
A,99,0010,B1_P,2011,ITF2,ALL,9,72,9,9,9,9,NO_ACH_C,2015,36.7,2015
A,99,0010,B1_P,2011,ITF2,ALL,9,73,9,9,9,9,NO_ACH,2015,189.0,2015
A,99,0010,B1_P,2011,ITF2,ALL,9,73,9,9,9,9,NO_ACH_C,2015,26.1,2015
A,99,0010,B1_P,2011,ITF2,ALL,9,99,9,9,9,9,NO_ACH,2015,495.0,2015
A,99,0010,B1_P,2011,ITF2,ALL,9,99,9,9,9,9,NO_ACH_C,2015,31.7,2015
A,99,0010,B1_P,2011,ITF3,ALL,9,72,9,9,9,9,NO_ACH,2015,4575.0,2015
A,99,0010,B1_P,2011,ITF3,ALL,9,72,9,9,9,9,NO_ACH_C,2015,34.6,2015
A,99,0010,B1_P,2011,ITF3,ALL,9,73,9,9,9,9,NO_ACH,2015,2580.0,2015
A,99,0010,B1_P,2011,ITF3,ALL,9,73,9,9,9,9,NO_ACH_C,2015,22.7,2015
A,99,0010,B1_P,2011,ITF3,ALL,9,99,9,9,9,9,NO_ACH,2015,7156.0,2015
A,99,0010,B1_P,2011,ITF3,ALL,9,99,9,9,9,9,NO_ACH_C,2015,29.1,2015
A,99,0010,B1_P,2011,ITF4,ALL,9,72,9,9,9,9,NO_ACH,2015,2873.0,2015
A,99,0010,B1_P,2011,ITF4,ALL,9,72,9,9,9,9,NO_ACH_C,2015,34.2,2015
A,99,0010,B1_P,2011,ITF4,ALL,9,73,9,9,9,9,NO_ACH,2015,1705.0,2015
A,99,0010,B1_P,2011,ITF4,ALL,9,73,9,9,9,9,NO_ACH_C,2015,24.2,2015
A,99,0010,B1_P,2011,ITF4,ALL,9,99,9,9,9,9,NO_ACH,2015,4579.0,2015
A,99,0010,B1_P,2011,ITF4,ALL,9,99,9,9,9,9,NO_ACH_C,2015,29.6,2015
A,99,0010,B1_P,2011,ITF5,ALL,9,72,9,9,9,9,NO_ACH,2015,443.0,2015
A,99,0010,B1_P,2011,ITF5,ALL,9,72,9,9,9,9,NO_ACH_C,2015,33.7,2015
A,99,0010,B1_P,2011,ITF5,ALL,9,73,9,9,9,9,NO_ACH,2015,240.0,2015
A,99,0010,B1_P,2011,ITF5,ALL,9,73,9,9,9,9,NO_ACH_C,2015,26.4,2015
A,99,0010,B1_P,2011,ITF5,ALL,9,99,9,9,9,9,NO_ACH,2015,683.0,2015
A,99,0010,B1_P,2011,ITF5,ALL,9,99,9,9,9,9,NO_ACH_C,2015,30.7,2015
A,99,0010,B1_P,2011,ITF6,ALL,9,72,9,9,9,9,NO_ACH,2015,1894.0,2015
A,99,0010,B1_P,2011,ITF6,ALL,9,72,9,9,9,9,NO_ACH_C,2015,41.4,2015
A,99,0010,B1_P,2011,ITF6,ALL,9,73,9,9,9,9,NO_ACH,2015,1194.0,2015
A,99,0010,B1_P,2011,ITF6,ALL,9,73,9,9,9,9,NO_ACH_C,2015,32.7,2015
A,99,0010,B1_P,2011,ITF6,ALL,9,99,9,9,9,9,NO_ACH,2015,3088.0,2015
A,99,0010,B1_P,2011,ITF6,ALL,9,99,9,9,9,9,NO_ACH_C,2015,37.5,2015
A,99,0010,B1_P,2011,ITFG,ALL,9,72,9,9,9,9,NO_ACH,2015,15886.0,2015
A,99,0010,B1_P,2011,ITFG,ALL,9,72,9,9,9,9,NO_ACH_C,2015,34.3,2015
A,99,0010,B1_P,2011,ITFG,ALL,9,73,9,9,9,9,NO_ACH,2015,9047.0,2015
A,99,0010,B1_P,2011,ITFG,ALL,9,73,9,9,9,9,NO_ACH_C,2015,24.3,2015
A,99,0010,B1_P,2011,ITFG,ALL,9,99,9,9,9,9,NO_ACH,2015,24933.0,2015
A,99,0010,B1_P,2011,ITFG,ALL,9,99,9,9,9,9,NO_ACH_C,2015,29.8,2015
A,99,0010,B1_P,2011,ITG,ALL,9,72,9,9,9,9,NO_ACH,2015,4815.0,2015
A,99,0010,B1_P,2011,ITG,ALL,9,72,9,9,9,9,NO_ACH_C,2015,33.6,2015
A,99,0010,B1_P,2011,ITG,ALL,9,73,9,9,9,9,NO_ACH,2015,2638.0,2015
A,99,0010,B1_P,2011,ITG,ALL,9,73,9,9,9,9,NO_ACH_C,2015,24.8,2015
A,99,0010,B1_P,2011,ITG,ALL,9,99,9,9,9,9,NO_ACH,2015,7453.0,2015
A,99,0010,B1_P,2011,ITG,ALL,9,99,9,9,9,9,NO_ACH_C,2015,29.9,2015
A,99,0010,B1_P,2011,ITG1,ALL,9,72,9,9,9,9,NO_ACH,2015,3833.0,2015
A,99,0010,B1_P,2011,ITG1,ALL,9,72,9,9,9,9,NO_ACH_C,2015,37.0,2015
A,99,0010,B1_P,2011,ITG1,ALL,9,73,9,9,9,9,NO_ACH,2015,2054.0,2015
A,99,0010,B1_P,2011,ITG1,ALL,9,73,9,9,9,9,NO_ACH_C,2015,26.5,2015
A,99,0010,B1_P,2011,ITG1,ALL,9,99,9,9,9,9,NO_ACH,2015,5887.0,2015
A,99,0010,B1_P,2011,ITG1,ALL,9,99,9,9,9,9,NO_ACH_C,2015,32.5,2015
A,99,0010,B1_P,2011,ITG2,ALL,9,72,9,9,9,9,NO_ACH,2015,983.0,2015
A,99,0010,B1_P,2011,ITG2,ALL,9,72,9,9,9,9,NO_ACH_C,2015,24.8,2015
A,99,0010,B1_P,2011,ITG2,ALL,9,73,9,9,9,9,NO_ACH,2015,584.0,2015
A,99,0010,B1_P,2011,ITG2,ALL,9,73,9,9,9,9,NO_ACH_C,2015,20.3,2015
A,99,0010,B1_P,2011,ITG2,ALL,9,99,9,9,9,9,NO_ACH,2015,1567.0,2015
A,99,0010,B1_P,2011,ITG2,ALL,9,99,9,9,9,9,NO_ACH_C,2015,22.9,2015
A,99,0010,B1_P,2011,ITS,ALL,9,72,9,9,9,9,NO_ACH,2015,805.0,2015
A,99,0010,B1_P,2011,ITS,ALL,9,72,9,9,9,9,NO_ACH_C,2015,10.7,2015
A,99,0010,B1_P,2011,ITS,ALL,9,73,9,9,9,9,NO_ACH,2015,505.0,2015
A,99,0010,B1_P,2011,ITS,ALL,9,73,9,9,9,9,NO_ACH_C,2015,7.2,2015
A,99,0010,B1_P,2011,ITS,ALL,9,99,9,9,9,9,NO_ACH,2015,1310.0,2015
A,99,0010,B1_P,2011,ITS,ALL,9,99,9,9,9,9,NO_ACH_C,2015,9.0,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,72,9,1,9,9,NO_ACH,2015,11747.0,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,72,9,1,9,9,NO_ACH_C,2015,17.0,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,72,9,2,9,9,NO_ACH,2015,21099.0,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,72,9,2,9,9,NO_ACH_C,2015,21.6,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH,2015,32847.0,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,72,9,9,9,9,NO_ACH_C,2015,19.7,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,73,9,1,9,9,NO_ACH,2015,5028.0,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,73,9,1,9,9,NO_ACH_C,2015,9.7,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,73,9,2,9,9,NO_ACH,2015,11579.0,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,73,9,2,9,9,NO_ACH_C,2015,15.5,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH,2015,16607.0,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,73,9,9,9,9,NO_ACH_C,2015,13.1,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,99,9,1,9,9,NO_ACH,2015,16775.0,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,99,9,1,9,9,NO_ACH_C,2015,13.9,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,99,9,2,9,9,NO_ACH,2015,32679.0,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,99,9,2,9,9,NO_ACH_C,2015,19.0,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH,2015,49454.0,2015
A,99,0010,B1_P,2011,ITTOT,ALL,9,99,9,9,9,9,NO_ACH_C,2015,16.8,2015
A,99,0010,B2_P,2011,ITC,ALL,9,72,9,9,9,9,NO_ACH,2015,2589.0,2015
A,99,0010,B2_P,2011,ITC,ALL,9,72,9,9,9,9,NO_ACH_C,2015,5.7,2015
A,99,0010,B2_P,2011,ITC,ALL,9,73,9,9,9,9,NO_ACH,2015,772.0,2015
A,99,0010,B2_P,2011,ITC,ALL,9,73,9,9,9,9,NO_ACH_C,2015,2.4,2015
A,99,0010,B2_P,2011,ITC,ALL,9,99,9,9,9,9,NO_ACH,2015,3361.0,2015
A,99,0010,B2_P,2011,ITC,ALL,9,99,9,9,9,9,NO_ACH_C,2015,4.3,2015
A,99,0010,B2_P,2011,ITC1,ALL,9,72,9,9,9,9,NO_ACH,2015,857.0,2015
A,99,0010,B2_P,2011,ITC1,ALL,9,72,9,9,9,9,NO_ACH_C,2015,7.6,2015
A,99,0010,B2_P,2011,ITC1,ALL,9,73,9,9,9,9,NO_ACH,2015,213.0,2015
A,99,0010,B2_P,2011,ITC1,ALL,9,73,9,9,9,9,NO_ACH_C,2015,2.8,2015
A,99,0010,B2_P,2011,ITC1,ALL,9,99,9,9,9,9,NO_ACH,2015,1070.0,2015
A,99,0010,B2_P,2011,ITC1,ALL,9,99,9,9,9,9,NO_ACH_C,2015,5.6,2015
A,99,0010,B2_P,2011,ITC2,ALL,9,72,9,9,9,9,NO_ACH,2015,5.0,2015
A,99,0010,B2_P,2011,ITC2,ALL,9,72,9,9,9,9,NO_ACH_C,2015,2.4,2015
A,99,0010,B2_P,2011,ITC2,ALL,9,73,9,9,9,9,NO_ACH,2015,8.0,2015
A,99,0010,B2_P,2011,ITC2,ALL,9,73,9,9,9,9,NO_ACH_C,2015,5.5,2015
A,99,0010,B2_P,2011,ITC2,ALL,9,99,9,9,9,9,NO_ACH,2015,13.0,2015
A,99,0010,B2_P,2011,ITC2,ALL,9,99,9,9,9,9,NO_ACH_C,2015,3.7,2015
A,99,0010,B2_P,2011,ITC3,ALL,9,72,9,9,9,9,NO_ACH,2015,227.0,2015
A,99,0010,B2_P,2011,ITC3,ALL,9,72,9,9,9,9,NO_ACH_C,2015,7.0,2015
A,99,0010,B2_P,2011,ITC3,ALL,9,73,9,9,9,9,NO_ACH,2015,82.0,2015
A,99,0010,B2_P,2011,ITC3,ALL,9,73,9,9,9,9,NO_ACH_C,2015,3.2,2015
A,99,0010,B2_P,2011,ITC3,ALL,9,99,9,9,9,9,NO_ACH,2015,309.0,2015
A,99,0010,B2_P,2011,ITC3,ALL,9,99,9,9,9,9,NO_ACH_C,2015,5.4,2015
A,99,0010,B2_P,2011,ITC4,ALL,9,72,9,9,9,9,NO_ACH,2015,1501.0,2015
A,99,0010,B2_P,2011,ITC4,ALL,9,72,9,9,9,9,NO_ACH_C,2015,4.9,2015
A,99,0010,B2_P,2011,ITC4,ALL,9,73,9,9,9,9,NO_ACH,2015,469.0,2015
A,99,0010,B2_P,2011,ITC4,ALL,9,73,9,9,9,9,NO_ACH_C,2015,2.1,2015
A,99,0010,B2_P,2011,ITC4,ALL,9,99,9,9,9,9,NO_ACH,2015,1970.0,2015
A,99,0010,B2_P,2011,ITC4,ALL,9,99,9,9,9,9,NO_ACH_C,2015,3.8,2015
A,99,0010,B2_P,2011,ITCD,ALL,9,72,9,9,9,9,NO_ACH,2015,4764.0,2015
A,99,0010,B2_P,2011,ITCD,ALL,9,72,9,9,9,9,NO_ACH_C,2015,6.3,2015
A,99,0010,B2_P,2011,ITCD,ALL,9,73,9,9,9,9,NO_ACH,2015,1496.0,2015
A,99,0010,B2_P,2011,ITCD,ALL,9,73,9,9,9,9,NO_ACH_C,2015,2.8,2015
A,99,0010,B2_P,2011,ITCD,ALL,9,99,9,9,9,9,NO_ACH,2015,6260.0,2015
