freq,territorio,ind_type,measure,ordinescol,tipo_scuolasup,gest_scuola,time_period,obs_value,year
A,ITE33,SCH,9,4,105,1,2014,1.0,2014
A,ITE33,SCH,9,4,105,1A,2010,1.0,2010
A,ITE33,SCH,9,4,105,1A,2011,1.0,2011
A,ITE33,SCH,9,4,105,1A,2012,1.0,2012
A,ITE33,SCH,9,4,105,1A,2013,1.0,2013
A,ITE33,SCH,9,4,105,1A,2014,1.0,2014
A,ITE33,SCH,9,4,105,9,2010,1.0,2010
A,ITE33,SCH,9,4,105,9,2011,1.0,2011
A,ITE33,SCH,9,4,105,9,2012,1.0,2012
A,ITE33,SCH,9,4,105,9,2013,1.0,2013
A,ITE33,SCH,9,4,105,9,2014,1.0,2014
A,ITE33,SCH,9,4,199,2,2014,1.0,2014
A,ITE33,SCH,9,4,199,9,2014,1.0,2014
A,ITE33,SCH,9,4,202,1,2010,2.0,2010
A,ITE33,SCH,9,4,202,1,2011,2.0,2011
A,ITE33,SCH,9,4,202,1,2012,2.0,2012
A,ITE33,SCH,9,4,202,1,2013,2.0,2013
A,ITE33,SCH,9,4,202,1,2014,2.0,2014
A,ITE33,SCH,9,4,202,1A,2010,2.0,2010
A,ITE33,SCH,9,4,202,1A,2011,2.0,2011
A,ITE33,SCH,9,4,202,1A,2012,2.0,2012
A,ITE33,SCH,9,4,202,1A,2013,2.0,2013
A,ITE33,SCH,9,4,202,1A,2014,2.0,2014
A,ITE33,SCH,9,4,202,9,2010,2.0,2010
A,ITE33,SCH,9,4,202,9,2011,2.0,2011
A,ITE33,SCH,9,4,202,9,2012,2.0,2012
A,ITE33,SCH,9,4,202,9,2013,2.0,2013
A,ITE33,SCH,9,4,202,9,2014,2.0,2014
A,ITE33,SCH,9,4,205,1,2010,5.0,2010
A,ITE33,SCH,9,4,205,1,2011,5.0,2011
A,ITE33,SCH,9,4,205,1,2012,6.0,2012
A,ITE33,SCH,9,4,205,1,2013,6.0,2013
A,ITE33,SCH,9,4,205,1,2014,6.0,2014
A,ITE33,SCH,9,4,205,1A,2010,5.0,2010
A,ITE33,SCH,9,4,205,1A,2011,5.0,2011
A,ITE33,SCH,9,4,205,1A,2012,6.0,2012
A,ITE33,SCH,9,4,205,1A,2013,6.0,2013
A,ITE33,SCH,9,4,205,1A,2014,6.0,2014
A,ITE33,SCH,9,4,205,2,2010,1.0,2010
A,ITE33,SCH,9,4,205,2,2011,1.0,2011
A,ITE33,SCH,9,4,205,2,2012,1.0,2012
A,ITE33,SCH,9,4,205,2,2013,2.0,2013
A,ITE33,SCH,9,4,205,2,2014,2.0,2014
A,ITE33,SCH,9,4,205,9,2010,6.0,2010
A,ITE33,SCH,9,4,205,9,2011,6.0,2011
A,ITE33,SCH,9,4,205,9,2012,7.0,2012
A,ITE33,SCH,9,4,205,9,2013,8.0,2013
A,ITE33,SCH,9,4,205,9,2014,8.0,2014
A,ITE33,SCH,9,4,206,1,2010,1.0,2010
A,ITE33,SCH,9,4,206,1,2011,1.0,2011
A,ITE33,SCH,9,4,206,1,2012,1.0,2012
A,ITE33,SCH,9,4,206,1,2013,1.0,2013
A,ITE33,SCH,9,4,206,1,2014,1.0,2014
A,ITE33,SCH,9,4,206,1A,2010,1.0,2010
A,ITE33,SCH,9,4,206,1A,2011,1.0,2011
A,ITE33,SCH,9,4,206,1A,2012,1.0,2012
A,ITE33,SCH,9,4,206,1A,2013,1.0,2013
A,ITE33,SCH,9,4,206,1A,2014,1.0,2014
A,ITE33,SCH,9,4,206,2,2010,1.0,2010
A,ITE33,SCH,9,4,206,2,2011,1.0,2011
A,ITE33,SCH,9,4,206,2,2012,1.0,2012
A,ITE33,SCH,9,4,206,2,2013,1.0,2013
A,ITE33,SCH,9,4,206,2,2014,1.0,2014
A,ITE33,SCH,9,4,206,9,2010,2.0,2010
A,ITE33,SCH,9,4,206,9,2011,2.0,2011
A,ITE33,SCH,9,4,206,9,2012,2.0,2012
A,ITE33,SCH,9,4,206,9,2013,2.0,2013
A,ITE33,SCH,9,4,206,9,2014,2.0,2014
A,ITE33,SCH,9,4,299,1,2010,2.0,2010
A,ITE33,SCH,9,4,299,1,2011,2.0,2011
A,ITE33,SCH,9,4,299,1,2012,2.0,2012
A,ITE33,SCH,9,4,299,1,2013,2.0,2013
A,ITE33,SCH,9,4,299,1,2014,2.0,2014
A,ITE33,SCH,9,4,299,1A,2010,2.0,2010
A,ITE33,SCH,9,4,299,1A,2011,2.0,2011
A,ITE33,SCH,9,4,299,1A,2012,2.0,2012
A,ITE33,SCH,9,4,299,1A,2013,2.0,2013
A,ITE33,SCH,9,4,299,1A,2014,2.0,2014
A,ITE33,SCH,9,4,299,2,2010,1.0,2010
A,ITE33,SCH,9,4,299,2,2011,1.0,2011
A,ITE33,SCH,9,4,299,2,2012,1.0,2012
A,ITE33,SCH,9,4,299,2,2013,1.0,2013
A,ITE33,SCH,9,4,299,2,2014,1.0,2014
A,ITE33,SCH,9,4,299,9,2010,3.0,2010
A,ITE33,SCH,9,4,299,9,2011,3.0,2011
A,ITE33,SCH,9,4,299,9,2012,3.0,2012
A,ITE33,SCH,9,4,299,9,2013,3.0,2013
A,ITE33,SCH,9,4,299,9,2014,3.0,2014
A,ITE33,SCH,9,4,300,1,2010,2.0,2010
A,ITE33,SCH,9,4,300,1,2011,2.0,2011
A,ITE33,SCH,9,4,300,1,2012,2.0,2012
A,ITE33,SCH,9,4,300,1,2013,2.0,2013
A,ITE33,SCH,9,4,300,1,2014,2.0,2014
A,ITE33,SCH,9,4,300,1A,2010,2.0,2010
A,ITE33,SCH,9,4,300,1A,2011,2.0,2011
A,ITE33,SCH,9,4,300,1A,2012,2.0,2012
A,ITE33,SCH,9,4,300,1A,2013,2.0,2013
A,ITE33,SCH,9,4,300,1A,2014,2.0,2014
A,ITE33,SCH,9,4,300,2,2010,2.0,2010
A,ITE33,SCH,9,4,300,2,2011,2.0,2011
A,ITE33,SCH,9,4,300,2,2012,2.0,2012
A,ITE33,SCH,9,4,300,2,2013,3.0,2013
A,ITE33,SCH,9,4,300,2,2014,2.0,2014
A,ITE33,SCH,9,4,300,9,2010,4.0,2010
A,ITE33,SCH,9,4,300,9,2011,4.0,2011
A,ITE33,SCH,9,4,300,9,2012,4.0,2012
A,ITE33,SCH,9,4,300,9,2013,5.0,2013
A,ITE33,SCH,9,4,300,9,2014,4.0,2014
A,ITE33,SCH,9,4,501,1,2010,4.0,2010
A,ITE33,SCH,9,4,501,1,2011,4.0,2011
A,ITE33,SCH,9,4,501,1,2012,4.0,2012
A,ITE33,SCH,9,4,501,1,2013,4.0,2013
A,ITE33,SCH,9,4,501,1,2014,4.0,2014
A,ITE33,SCH,9,4,501,1A,2010,4.0,2010
A,ITE33,SCH,9,4,501,1A,2011,4.0,2011
A,ITE33,SCH,9,4,501,1A,2012,4.0,2012
A,ITE33,SCH,9,4,501,1A,2013,4.0,2013
A,ITE33,SCH,9,4,501,1A,2014,4.0,2014
A,ITE33,SCH,9,4,501,2,2010,1.0,2010
A,ITE33,SCH,9,4,501,2,2011,2.0,2011
A,ITE33,SCH,9,4,501,2,2012,2.0,2012
A,ITE33,SCH,9,4,501,2,2013,2.0,2013
A,ITE33,SCH,9,4,501,2,2014,2.0,2014
A,ITE33,SCH,9,4,501,9,2010,5.0,2010
A,ITE33,SCH,9,4,501,9,2011,6.0,2011
A,ITE33,SCH,9,4,501,9,2012,6.0,2012
A,ITE33,SCH,9,4,501,9,2013,6.0,2013
A,ITE33,SCH,9,4,501,9,2014,6.0,2014
A,ITE33,SCH,9,4,502,1,2010,5.0,2010
A,ITE33,SCH,9,4,502,1,2011,5.0,2011
A,ITE33,SCH,9,4,502,1,2012,5.0,2012
A,ITE33,SCH,9,4,502,1,2013,6.0,2013
A,ITE33,SCH,9,4,502,1,2014,6.0,2014
A,ITE33,SCH,9,4,502,1A,2010,5.0,2010
A,ITE33,SCH,9,4,502,1A,2011,5.0,2011
A,ITE33,SCH,9,4,502,1A,2012,5.0,2012
A,ITE33,SCH,9,4,502,1A,2013,6.0,2013
A,ITE33,SCH,9,4,502,1A,2014,6.0,2014
A,ITE33,SCH,9,4,502,9,2010,5.0,2010
A,ITE33,SCH,9,4,502,9,2011,5.0,2011
A,ITE33,SCH,9,4,502,9,2012,5.0,2012
A,ITE33,SCH,9,4,502,9,2013,6.0,2013
A,ITE33,SCH,9,4,502,9,2014,6.0,2014
A,ITE33,SCH,9,4,503,2,2010,1.0,2010
A,ITE33,SCH,9,4,503,2,2011,1.0,2011
A,ITE33,SCH,9,4,503,2,2012,1.0,2012
A,ITE33,SCH,9,4,503,2,2013,1.0,2013
A,ITE33,SCH,9,4,503,2,2014,1.0,2014
A,ITE33,SCH,9,4,503,9,2010,1.0,2010
A,ITE33,SCH,9,4,503,9,2011,1.0,2011
A,ITE33,SCH,9,4,503,9,2012,1.0,2012
A,ITE33,SCH,9,4,503,9,2013,1.0,2013
A,ITE33,SCH,9,4,503,9,2014,1.0,2014
A,ITE33,SCH,9,4,601,1,2010,1.0,2010
A,ITE33,SCH,9,4,601,1,2011,1.0,2011
A,ITE33,SCH,9,4,601,1,2012,1.0,2012
A,ITE33,SCH,9,4,601,1,2013,1.0,2013
A,ITE33,SCH,9,4,601,1,2014,1.0,2014
A,ITE33,SCH,9,4,601,1A,2010,1.0,2010
A,ITE33,SCH,9,4,601,1A,2011,1.0,2011
A,ITE33,SCH,9,4,601,1A,2012,1.0,2012
A,ITE33,SCH,9,4,601,1A,2013,1.0,2013
A,ITE33,SCH,9,4,601,1A,2014,1.0,2014
A,ITE33,SCH,9,4,601,9,2010,1.0,2010
A,ITE33,SCH,9,4,601,9,2011,1.0,2011
A,ITE33,SCH,9,4,601,9,2012,1.0,2012
A,ITE33,SCH,9,4,601,9,2013,1.0,2013
A,ITE33,SCH,9,4,601,9,2014,1.0,2014
A,ITE33,SCH,9,4,999,1,2010,37.0,2010
A,ITE33,SCH,9,4,999,1,2011,37.0,2011
A,ITE33,SCH,9,4,999,1,2012,38.0,2012
A,ITE33,SCH,9,4,999,1,2013,39.0,2013
A,ITE33,SCH,9,4,999,1,2014,39.0,2014
A,ITE33,SCH,9,4,999,1A,2010,37.0,2010
A,ITE33,SCH,9,4,999,1A,2011,37.0,2011
A,ITE33,SCH,9,4,999,1A,2012,38.0,2012
A,ITE33,SCH,9,4,999,1A,2013,39.0,2013
A,ITE33,SCH,9,4,999,1A,2014,39.0,2014
A,ITE33,SCH,9,4,999,2,2010,7.0,2010
A,ITE33,SCH,9,4,999,2,2011,8.0,2011
A,ITE33,SCH,9,4,999,2,2012,8.0,2012
A,ITE33,SCH,9,4,999,2,2013,10.0,2013
A,ITE33,SCH,9,4,999,2,2014,10.0,2014
A,ITE33,SCH,9,4,999,9,2010,44.0,2010
A,ITE33,SCH,9,4,999,9,2011,45.0,2011
A,ITE33,SCH,9,4,999,9,2012,46.0,2012
A,ITE33,SCH,9,4,999,9,2013,49.0,2013
A,ITE33,SCH,9,4,999,9,2014,49.0,2014
A,ITE33,CLSS,9,4,102,1,2010,88.0,2010
A,ITE33,CLSS,9,4,102,1,2011,91.0,2011
A,ITE33,CLSS,9,4,102,1,2012,92.0,2012
A,ITE33,CLSS,9,4,102,1,2013,92.0,2013
A,ITE33,CLSS,9,4,102,1,2014,98.0,2014
A,ITE33,CLSS,9,4,102,1A,2010,88.0,2010
A,ITE33,CLSS,9,4,102,1A,2011,91.0,2011
A,ITE33,CLSS,9,4,102,1A,2012,92.0,2012
A,ITE33,CLSS,9,4,102,1A,2013,92.0,2013
A,ITE33,CLSS,9,4,102,1A,2014,98.0,2014
A,ITE33,CLSS,9,4,102,9,2010,88.0,2010
A,ITE33,CLSS,9,4,102,9,2011,91.0,2011
A,ITE33,CLSS,9,4,102,9,2012,92.0,2012
A,ITE33,CLSS,9,4,102,9,2013,92.0,2013
A,ITE33,CLSS,9,4,102,9,2014,98.0,2014
A,ITE33,CLSS,9,4,104,1,2010,55.0,2010
A,ITE33,CLSS,9,4,104,1,2011,52.0,2011
A,ITE33,CLSS,9,4,104,1,2012,47.0,2012
A,ITE33,CLSS,9,4,104,1,2013,44.0,2013
A,ITE33,CLSS,9,4,104,1,2014,40.0,2014
A,ITE33,CLSS,9,4,104,1A,2010,55.0,2010
A,ITE33,CLSS,9,4,104,1A,2011,52.0,2011
A,ITE33,CLSS,9,4,104,1A,2012,47.0,2012
A,ITE33,CLSS,9,4,104,1A,2013,44.0,2013
A,ITE33,CLSS,9,4,104,1A,2014,40.0,2014
A,ITE33,CLSS,9,4,104,9,2010,55.0,2010
A,ITE33,CLSS,9,4,104,9,2011,52.0,2011
A,ITE33,CLSS,9,4,104,9,2012,47.0,2012
A,ITE33,CLSS,9,4,104,9,2013,44.0,2013
A,ITE33,CLSS,9,4,104,9,2014,40.0,2014
A,ITE33,CLSS,9,4,105,1,2010,31.0,2010
A,ITE33,CLSS,9,4,105,1,2011,35.0,2011
A,ITE33,CLSS,9,4,105,1,2012,36.0,2012
A,ITE33,CLSS,9,4,105,1,2013,35.0,2013
A,ITE33,CLSS,9,4,105,1,2014,37.0,2014
A,ITE33,CLSS,9,4,105,1A,2010,31.0,2010
A,ITE33,CLSS,9,4,105,1A,2011,35.0,2011
A,ITE33,CLSS,9,4,105,1A,2012,36.0,2012
A,ITE33,CLSS,9,4,105,1A,2013,35.0,2013
A,ITE33,CLSS,9,4,105,1A,2014,37.0,2014
A,ITE33,CLSS,9,4,105,9,2010,31.0,2010
A,ITE33,CLSS,9,4,105,9,2011,35.0,2011
A,ITE33,CLSS,9,4,105,9,2012,36.0,2012
A,ITE33,CLSS,9,4,105,9,2013,35.0,2013
A,ITE33,CLSS,9,4,105,9,2014,37.0,2014
A,ITE33,CLSS,9,4,199,2,2014,1.0,2014
A,ITE33,CLSS,9,4,199,9,2014,1.0,2014
A,ITE33,CLSS,9,4,202,1,2010,55.0,2010
A,ITE33,CLSS,9,4,202,1,2011,55.0,2011
A,ITE33,CLSS,9,4,202,1,2012,55.0,2012
A,ITE33,CLSS,9,4,202,1,2013,57.0,2013
A,ITE33,CLSS,9,4,202,1,2014,62.0,2014
A,ITE33,CLSS,9,4,202,1A,2010,55.0,2010
A,ITE33,CLSS,9,4,202,1A,2011,55.0,2011
A,ITE33,CLSS,9,4,202,1A,2012,55.0,2012
A,ITE33,CLSS,9,4,202,1A,2013,57.0,2013
A,ITE33,CLSS,9,4,202,1A,2014,62.0,2014
A,ITE33,CLSS,9,4,202,9,2010,55.0,2010
A,ITE33,CLSS,9,4,202,9,2011,55.0,2011
A,ITE33,CLSS,9,4,202,9,2012,55.0,2012
A,ITE33,CLSS,9,4,202,9,2013,57.0,2013
A,ITE33,CLSS,9,4,202,9,2014,62.0,2014
A,ITE33,CLSS,9,4,205,1,2010,88.0,2010
A,ITE33,CLSS,9,4,205,1,2011,91.0,2011
A,ITE33,CLSS,9,4,205,1,2012,93.0,2012
A,ITE33,CLSS,9,4,205,1,2013,94.0,2013
A,ITE33,CLSS,9,4,205,1,2014,90.0,2014
A,ITE33,CLSS,9,4,205,1A,2010,88.0,2010
A,ITE33,CLSS,9,4,205,1A,2011,91.0,2011
A,ITE33,CLSS,9,4,205,1A,2012,93.0,2012
A,ITE33,CLSS,9,4,205,1A,2013,94.0,2013
A,ITE33,CLSS,9,4,205,1A,2014,90.0,2014
A,ITE33,CLSS,9,4,205,2,2010,6.0,2010
A,ITE33,CLSS,9,4,205,2,2011,4.0,2011
A,ITE33,CLSS,9,4,205,2,2012,5.0,2012
A,ITE33,CLSS,9,4,205,2,2013,7.0,2013
A,ITE33,CLSS,9,4,205,2,2014,6.0,2014
A,ITE33,CLSS,9,4,205,9,2010,94.0,2010
A,ITE33,CLSS,9,4,205,9,2011,95.0,2011
A,ITE33,CLSS,9,4,205,9,2012,98.0,2012
A,ITE33,CLSS,9,4,205,9,2013,101.0,2013
A,ITE33,CLSS,9,4,205,9,2014,96.0,2014
A,ITE33,CLSS,9,4,206,1,2010,18.0,2010
A,ITE33,CLSS,9,4,206,1,2011,16.0,2011
A,ITE33,CLSS,9,4,206,1,2012,15.0,2012
A,ITE33,CLSS,9,4,206,1,2013,14.0,2013
A,ITE33,CLSS,9,4,206,1,2014,14.0,2014
A,ITE33,CLSS,9,4,206,1A,2010,18.0,2010
A,ITE33,CLSS,9,4,206,1A,2011,16.0,2011
A,ITE33,CLSS,9,4,206,1A,2012,15.0,2012
A,ITE33,CLSS,9,4,206,1A,2013,14.0,2013
A,ITE33,CLSS,9,4,206,1A,2014,14.0,2014
A,ITE33,CLSS,9,4,206,2,2010,4.0,2010
A,ITE33,CLSS,9,4,206,2,2011,5.0,2011
A,ITE33,CLSS,9,4,206,2,2012,4.0,2012
A,ITE33,CLSS,9,4,206,2,2013,6.0,2013
A,ITE33,CLSS,9,4,206,2,2014,3.0,2014
A,ITE33,CLSS,9,4,206,9,2010,22.0,2010
A,ITE33,CLSS,9,4,206,9,2011,21.0,2011
A,ITE33,CLSS,9,4,206,9,2012,19.0,2012
A,ITE33,CLSS,9,4,206,9,2013,20.0,2013
A,ITE33,CLSS,9,4,206,9,2014,17.0,2014
A,ITE33,CLSS,9,4,299,1,2010,67.0,2010
A,ITE33,CLSS,9,4,299,1,2011,66.0,2011
A,ITE33,CLSS,9,4,299,1,2012,67.0,2012
A,ITE33,CLSS,9,4,299,1,2013,57.0,2013
A,ITE33,CLSS,9,4,299,1,2014,57.0,2014
A,ITE33,CLSS,9,4,299,1A,2010,67.0,2010
A,ITE33,CLSS,9,4,299,1A,2011,66.0,2011
A,ITE33,CLSS,9,4,299,1A,2012,67.0,2012
A,ITE33,CLSS,9,4,299,1A,2013,57.0,2013
A,ITE33,CLSS,9,4,299,1A,2014,57.0,2014
A,ITE33,CLSS,9,4,299,2,2010,6.0,2010
A,ITE33,CLSS,9,4,299,2,2011,5.0,2011
A,ITE33,CLSS,9,4,299,2,2012,4.0,2012
A,ITE33,CLSS,9,4,299,2,2013,3.0,2013
A,ITE33,CLSS,9,4,299,2,2014,2.0,2014
A,ITE33,CLSS,9,4,299,9,2010,73.0,2010
A,ITE33,CLSS,9,4,299,9,2011,71.0,2011
A,ITE33,CLSS,9,4,299,9,2012,71.0,2012
A,ITE33,CLSS,9,4,299,9,2013,60.0,2013
A,ITE33,CLSS,9,4,299,9,2014,59.0,2014
A,ITE33,CLSS,9,4,300,1,2010,20.0,2010
A,ITE33,CLSS,9,4,300,1,2011,20.0,2011
A,ITE33,CLSS,9,4,300,1,2012,20.0,2012
A,ITE33,CLSS,9,4,300,1,2013,20.0,2013
A,ITE33,CLSS,9,4,300,1,2014,21.0,2014
A,ITE33,CLSS,9,4,300,1A,2010,20.0,2010
A,ITE33,CLSS,9,4,300,1A,2011,20.0,2011
A,ITE33,CLSS,9,4,300,1A,2012,20.0,2012
A,ITE33,CLSS,9,4,300,1A,2013,20.0,2013
A,ITE33,CLSS,9,4,300,1A,2014,21.0,2014
A,ITE33,CLSS,9,4,300,2,2010,8.0,2010
A,ITE33,CLSS,9,4,300,2,2011,9.0,2011
A,ITE33,CLSS,9,4,300,2,2012,10.0,2012
A,ITE33,CLSS,9,4,300,2,2013,11.0,2013
A,ITE33,CLSS,9,4,300,2,2014,10.0,2014
A,ITE33,CLSS,9,4,300,9,2010,28.0,2010
A,ITE33,CLSS,9,4,300,9,2011,29.0,2011
A,ITE33,CLSS,9,4,300,9,2012,30.0,2012
A,ITE33,CLSS,9,4,300,9,2013,31.0,2013
A,ITE33,CLSS,9,4,300,9,2014,31.0,2014
A,ITE33,CLSS,9,4,501,1,2010,105.0,2010
A,ITE33,CLSS,9,4,501,1,2011,104.0,2011
A,ITE33,CLSS,9,4,501,1,2012,107.0,2012
A,ITE33,CLSS,9,4,501,1,2013,107.0,2013
A,ITE33,CLSS,9,4,501,1,2014,113.0,2014
A,ITE33,CLSS,9,4,501,1A,2010,105.0,2010
A,ITE33,CLSS,9,4,501,1A,2011,104.0,2011
A,ITE33,CLSS,9,4,501,1A,2012,107.0,2012
A,ITE33,CLSS,9,4,501,1A,2013,107.0,2013
A,ITE33,CLSS,9,4,501,1A,2014,113.0,2014
A,ITE33,CLSS,9,4,501,2,2010,5.0,2010
A,ITE33,CLSS,9,4,501,2,2011,6.0,2011
A,ITE33,CLSS,9,4,501,2,2012,7.0,2012
A,ITE33,CLSS,9,4,501,2,2013,6.0,2013
A,ITE33,CLSS,9,4,501,2,2014,5.0,2014
A,ITE33,CLSS,9,4,501,9,2010,110.0,2010
A,ITE33,CLSS,9,4,501,9,2011,110.0,2011
A,ITE33,CLSS,9,4,501,9,2012,114.0,2012
A,ITE33,CLSS,9,4,501,9,2013,113.0,2013
A,ITE33,CLSS,9,4,501,9,2014,118.0,2014
A,ITE33,CLSS,9,4,502,1,2010,108.0,2010
A,ITE33,CLSS,9,4,502,1,2011,106.0,2011
A,ITE33,CLSS,9,4,502,1,2012,106.0,2012
A,ITE33,CLSS,9,4,502,1,2013,117.0,2013
A,ITE33,CLSS,9,4,502,1,2014,127.0,2014
A,ITE33,CLSS,9,4,502,1A,2010,108.0,2010
A,ITE33,CLSS,9,4,502,1A,2011,106.0,2011
A,ITE33,CLSS,9,4,502,1A,2012,106.0,2012
A,ITE33,CLSS,9,4,502,1A,2013,117.0,2013
A,ITE33,CLSS,9,4,502,1A,2014,127.0,2014
A,ITE33,CLSS,9,4,502,9,2010,108.0,2010
A,ITE33,CLSS,9,4,502,9,2011,106.0,2011
A,ITE33,CLSS,9,4,502,9,2012,106.0,2012
A,ITE33,CLSS,9,4,502,9,2013,117.0,2013
A,ITE33,CLSS,9,4,502,9,2014,127.0,2014
A,ITE33,CLSS,9,4,503,2,2010,4.0,2010
A,ITE33,CLSS,9,4,503,2,2011,4.0,2011
A,ITE33,CLSS,9,4,503,2,2012,5.0,2012
A,ITE33,CLSS,9,4,503,2,2013,4.0,2013
A,ITE33,CLSS,9,4,503,2,2014,2.0,2014
A,ITE33,CLSS,9,4,503,9,2010,4.0,2010
A,ITE33,CLSS,9,4,503,9,2011,4.0,2011
A,ITE33,CLSS,9,4,503,9,2012,5.0,2012
A,ITE33,CLSS,9,4,503,9,2013,4.0,2013
A,ITE33,CLSS,9,4,503,9,2014,2.0,2014
A,ITE33,CLSS,9,4,601,1,2010,18.0,2010
A,ITE33,CLSS,9,4,601,1,2011,25.0,2011
A,ITE33,CLSS,9,4,601,1,2012,17.0,2012
A,ITE33,CLSS,9,4,601,1,2013,18.0,2013
A,ITE33,CLSS,9,4,601,1,2014,19.0,2014
A,ITE33,CLSS,9,4,601,1A,2010,18.0,2010
A,ITE33,CLSS,9,4,601,1A,2011,25.0,2011
A,ITE33,CLSS,9,4,601,1A,2012,17.0,2012
A,ITE33,CLSS,9,4,601,1A,2013,18.0,2013
A,ITE33,CLSS,9,4,601,1A,2014,19.0,2014
A,ITE33,CLSS,9,4,601,9,2010,18.0,2010
A,ITE33,CLSS,9,4,601,9,2011,25.0,2011
A,ITE33,CLSS,9,4,601,9,2012,17.0,2012
A,ITE33,CLSS,9,4,601,9,2013,18.0,2013
A,ITE33,CLSS,9,4,601,9,2014,19.0,2014
A,ITE33,CLSS,9,4,999,1,2010,653.0,2010
A,ITE33,CLSS,9,4,999,1,2011,661.0,2011
A,ITE33,CLSS,9,4,999,1,2012,655.0,2012
A,ITE33,CLSS,9,4,999,1,2013,655.0,2013
A,ITE33,CLSS,9,4,999,1,2014,678.0,2014
A,ITE33,CLSS,9,4,999,1A,2010,653.0,2010
A,ITE33,CLSS,9,4,999,1A,2011,661.0,2011
A,ITE33,CLSS,9,4,999,1A,2012,655.0,2012
A,ITE33,CLSS,9,4,999,1A,2013,655.0,2013
A,ITE33,CLSS,9,4,999,1A,2014,678.0,2014
A,ITE33,CLSS,9,4,999,2,2010,33.0,2010
A,ITE33,CLSS,9,4,999,2,2011,33.0,2011
A,ITE33,CLSS,9,4,999,2,2012,35.0,2012
A,ITE33,CLSS,9,4,999,2,2013,37.0,2013
A,ITE33,CLSS,9,4,999,2,2014,29.0,2014
A,ITE33,CLSS,9,4,999,9,2010,686.0,2010
A,ITE33,CLSS,9,4,999,9,2011,694.0,2011
A,ITE33,CLSS,9,4,999,9,2012,690.0,2012
A,ITE33,CLSS,9,4,999,9,2013,692.0,2013
A,ITE33,CLSS,9,4,999,9,2014,707.0,2014
A,ITE33,ENR,9,4,102,1,2010,1688.0,2010
A,ITE33,ENR,9,4,102,1,2011,1604.0,2011
A,ITE33,ENR,9,4,102,1,2012,1573.0,2012
A,ITE33,ENR,9,4,102,1,2013,1691.0,2013
A,ITE33,ENR,9,4,102,1,2014,1698.0,2014
A,ITE33,ENR,9,4,102,1A,2010,1688.0,2010
A,ITE33,ENR,9,4,102,1A,2011,1604.0,2011
A,ITE33,ENR,9,4,102,1A,2012,1573.0,2012
A,ITE33,ENR,9,4,102,1A,2013,1691.0,2013
A,ITE33,ENR,9,4,102,1A,2014,1698.0,2014
A,ITE33,ENR,9,4,102,9,2010,1688.0,2010
A,ITE33,ENR,9,4,102,9,2011,1604.0,2011
A,ITE33,ENR,9,4,102,9,2012,1573.0,2012
A,ITE33,ENR,9,4,102,9,2013,1691.0,2013
A,ITE33,ENR,9,4,102,9,2014,1698.0,2014
A,ITE33,ENR,9,4,104,1,2010,1000.0,2010
A,ITE33,ENR,9,4,104,1,2011,953.0,2011
A,ITE33,ENR,9,4,104,1,2012,876.0,2012
A,ITE33,ENR,9,4,104,1,2013,805.0,2013
A,ITE33,ENR,9,4,104,1,2014,691.0,2014
A,ITE33,ENR,9,4,104,1A,2010,1000.0,2010
A,ITE33,ENR,9,4,104,1A,2011,953.0,2011
A,ITE33,ENR,9,4,104,1A,2012,876.0,2012
A,ITE33,ENR,9,4,104,1A,2013,805.0,2013
A,ITE33,ENR,9,4,104,1A,2014,691.0,2014
A,ITE33,ENR,9,4,104,9,2010,1000.0,2010
A,ITE33,ENR,9,4,104,9,2011,953.0,2011
A,ITE33,ENR,9,4,104,9,2012,876.0,2012
A,ITE33,ENR,9,4,104,9,2013,805.0,2013
A,ITE33,ENR,9,4,104,9,2014,691.0,2014
A,ITE33,ENR,9,4,105,1,2010,634.0,2010
A,ITE33,ENR,9,4,105,1,2011,719.0,2011
A,ITE33,ENR,9,4,105,1,2012,754.0,2012
A,ITE33,ENR,9,4,105,1,2013,735.0,2013
A,ITE33,ENR,9,4,105,1,2014,726.0,2014
A,ITE33,ENR,9,4,105,1A,2010,634.0,2010
A,ITE33,ENR,9,4,105,1A,2011,719.0,2011
A,ITE33,ENR,9,4,105,1A,2012,754.0,2012
A,ITE33,ENR,9,4,105,1A,2013,735.0,2013
A,ITE33,ENR,9,4,105,1A,2014,726.0,2014
A,ITE33,ENR,9,4,105,9,2010,634.0,2010
A,ITE33,ENR,9,4,105,9,2011,719.0,2011
A,ITE33,ENR,9,4,105,9,2012,754.0,2012
A,ITE33,ENR,9,4,105,9,2013,735.0,2013
A,ITE33,ENR,9,4,105,9,2014,726.0,2014
A,ITE33,ENR,9,4,199,2,2014,3.0,2014
A,ITE33,ENR,9,4,199,9,2014,3.0,2014
A,ITE33,ENR,9,4,202,1,2010,1140.0,2010
A,ITE33,ENR,9,4,202,1,2011,1159.0,2011
A,ITE33,ENR,9,4,202,1,2012,1193.0,2012
A,ITE33,ENR,9,4,202,1,2013,1234.0,2013
A,ITE33,ENR,9,4,202,1,2014,1299.0,2014
A,ITE33,ENR,9,4,202,1A,2010,1140.0,2010
A,ITE33,ENR,9,4,202,1A,2011,1159.0,2011
A,ITE33,ENR,9,4,202,1A,2012,1193.0,2012
A,ITE33,ENR,9,4,202,1A,2013,1234.0,2013
A,ITE33,ENR,9,4,202,1A,2014,1299.0,2014
