freq,tipologia_fam,fam_anziani,fam_minori,tipo_dato,titolo_studio_pperc,classe_eta_pperc,cond_prof_prev_pperc,itter107,misura1,n_comp_fam,sesso_pperc,time_period,obs_value,year
A,99,9,9,FAM_RISP,99,9,2C,IT,10,99,9,2021,62.8,2021
A,99,9,9,FAM_RISP,99,9,2C,IT,10,99,9,2022,64.9,2022
A,99,9,9,FAM_RISP,99,9,2C,IT,10,99,9,2023,59.4,2023
A,99,9,9,FAM_RISP,99,9,99,1,10,99,9,2017,71.5,2017
A,99,9,9,FAM_RISP,99,9,99,1,10,99,9,2018,65.9,2018
A,99,9,9,FAM_RISP,99,9,99,1,10,99,9,2019,52.2,2019
A,99,9,9,FAM_RISP,99,9,99,1,10,99,9,2020,43.1,2020
A,99,9,9,FAM_RISP,99,9,99,2,10,99,9,2010,63.4,2010
A,99,9,9,FAM_RISP,99,9,99,2,10,99,9,2011,63.5,2011
A,99,9,9,FAM_RISP,99,9,99,2,10,99,9,2012,67.4,2012
A,99,9,9,FAM_RISP,99,9,99,2,10,99,9,2013,66.2,2013
A,99,9,9,FAM_RISP,99,9,99,2,10,99,9,2014,68.4,2014
A,99,9,9,FAM_RISP,99,9,99,2,10,99,9,2015,70.5,2015
A,99,9,9,FAM_RISP,99,9,99,2,10,99,9,2016,72.2,2016
A,99,9,9,FAM_RISP,99,9,99,2,10,99,9,2017,71.5,2017
A,99,9,9,FAM_RISP,99,9,99,2,10,99,9,2018,65.9,2018
A,99,9,9,FAM_RISP,99,9,99,2,10,99,9,2019,52.2,2019
A,99,9,9,FAM_RISP,99,9,99,2,10,99,9,2020,43.1,2020
A,99,9,9,FAM_RISP,99,9,99,2,10,99,9,2021,49.6,2021
A,99,9,9,FAM_RISP,99,9,99,2,10,99,9,2022,46.9,2022
A,99,9,9,FAM_RISP,99,9,99,2,10,99,9,2023,48.3,2023
A,99,9,9,FAM_RISP,99,9,99,3,10,99,9,2010,68.7,2010
A,99,9,9,FAM_RISP,99,9,99,3,10,99,9,2011,64.5,2011
A,99,9,9,FAM_RISP,99,9,99,3,10,99,9,2012,73.4,2012
A,99,9,9,FAM_RISP,99,9,99,3,10,99,9,2013,71.4,2013
A,99,9,9,FAM_RISP,99,9,99,3,10,99,9,2014,71.7,2014
A,99,9,9,FAM_RISP,99,9,99,3,10,99,9,2015,75.2,2015
A,99,9,9,FAM_RISP,99,9,99,3,10,99,9,2016,67.4,2016
A,99,9,9,FAM_RISP,99,9,99,3,10,99,9,2017,70.4,2017
A,99,9,9,FAM_RISP,99,9,99,3,10,99,9,2018,63.4,2018
A,99,9,9,FAM_RISP,99,9,99,3,10,99,9,2019,49.5,2019
A,99,9,9,FAM_RISP,99,9,99,3,10,99,9,2020,43.3,2020
A,99,9,9,FAM_RISP,99,9,99,3,10,99,9,2021,47.5,2021
A,99,9,9,FAM_RISP,99,9,99,3,10,99,9,2022,47.0,2022
A,99,9,9,FAM_RISP,99,9,99,3,10,99,9,2023,48.8,2023
A,99,9,9,FAM_RISP,99,9,99,4,10,99,9,2017,71.2,2017
A,99,9,9,FAM_RISP,99,9,99,4,10,99,9,2018,62.1,2018
A,99,9,9,FAM_RISP,99,9,99,4,10,99,9,2019,52.0,2019
A,99,9,9,FAM_RISP,99,9,99,4,10,99,9,2020,40.6,2020
A,99,9,9,FAM_RISP,99,9,99,5,10,99,9,2017,70.0,2017
A,99,9,9,FAM_RISP,99,9,99,5,10,99,9,2018,59.8,2018
A,99,9,9,FAM_RISP,99,9,99,5,10,99,9,2019,50.9,2019
A,99,9,9,FAM_RISP,99,9,99,5,10,99,9,2020,42.5,2020
A,99,9,9,FAM_RISP,99,9,99,6,10,99,9,2010,63.1,2010
A,99,9,9,FAM_RISP,99,9,99,6,10,99,9,2011,57.9,2011
A,99,9,9,FAM_RISP,99,9,99,6,10,99,9,2012,72.4,2012
A,99,9,9,FAM_RISP,99,9,99,6,10,99,9,2013,69.3,2013
A,99,9,9,FAM_RISP,99,9,99,6,10,99,9,2014,73.3,2014
A,99,9,9,FAM_RISP,99,9,99,6,10,99,9,2015,72.7,2015
A,99,9,9,FAM_RISP,99,9,99,6,10,99,9,2016,70.4,2016
A,99,9,9,FAM_RISP,99,9,99,6,10,99,9,2017,72.9,2017
A,99,9,9,FAM_RISP,99,9,99,6,10,99,9,2018,65.9,2018
A,99,9,9,FAM_RISP,99,9,99,6,10,99,9,2019,50.2,2019
A,99,9,9,FAM_RISP,99,9,99,6,10,99,9,2020,35.1,2020
A,99,9,9,FAM_RISP,99,9,99,6,10,99,9,2021,43.2,2021
A,99,9,9,FAM_RISP,99,9,99,6,10,99,9,2022,47.3,2022
A,99,9,9,FAM_RISP,99,9,99,6,10,99,9,2023,48.6,2023
A,99,9,9,FAM_RISP,99,9,99,7,10,99,9,2010,63.1,2010
A,99,9,9,FAM_RISP,99,9,99,7,10,99,9,2011,65.4,2011
A,99,9,9,FAM_RISP,99,9,99,7,10,99,9,2012,70.9,2012
A,99,9,9,FAM_RISP,99,9,99,7,10,99,9,2013,71.3,2013
A,99,9,9,FAM_RISP,99,9,99,7,10,99,9,2014,71.9,2014
A,99,9,9,FAM_RISP,99,9,99,7,10,99,9,2015,70.1,2015
A,99,9,9,FAM_RISP,99,9,99,7,10,99,9,2016,69.6,2016
A,99,9,9,FAM_RISP,99,9,99,7,10,99,9,2017,71.2,2017
A,99,9,9,FAM_RISP,99,9,99,7,10,99,9,2018,62.1,2018
A,99,9,9,FAM_RISP,99,9,99,7,10,99,9,2019,52.0,2019
A,99,9,9,FAM_RISP,99,9,99,7,10,99,9,2020,40.6,2020
A,99,9,9,FAM_RISP,99,9,99,7,10,99,9,2021,44.1,2021
A,99,9,9,FAM_RISP,99,9,99,7,10,99,9,2022,42.6,2022
A,99,9,9,FAM_RISP,99,9,99,7,10,99,9,2023,43.6,2023
A,99,9,9,FAM_RISP,99,9,99,8,10,99,9,2010,67.0,2010
A,99,9,9,FAM_RISP,99,9,99,8,10,99,9,2011,68.1,2011
A,99,9,9,FAM_RISP,99,9,99,8,10,99,9,2012,71.8,2012
A,99,9,9,FAM_RISP,99,9,99,8,10,99,9,2013,71.3,2013
A,99,9,9,FAM_RISP,99,9,99,8,10,99,9,2014,71.8,2014
A,99,9,9,FAM_RISP,99,9,99,8,10,99,9,2015,71.9,2015
A,99,9,9,FAM_RISP,99,9,99,8,10,99,9,2016,70.0,2016
A,99,9,9,FAM_RISP,99,9,99,8,10,99,9,2017,70.0,2017
A,99,9,9,FAM_RISP,99,9,99,8,10,99,9,2018,59.8,2018
A,99,9,9,FAM_RISP,99,9,99,8,10,99,9,2019,50.9,2019
A,99,9,9,FAM_RISP,99,9,99,8,10,99,9,2020,42.5,2020
A,99,9,9,FAM_RISP,99,9,99,8,10,99,9,2021,47.5,2021
A,99,9,9,FAM_RISP,99,9,99,8,10,99,9,2022,46.8,2022
A,99,9,9,FAM_RISP,99,9,99,8,10,99,9,2023,43.3,2023
A,99,9,9,FAM_RISP,99,9,99,9,10,99,9,2010,66.9,2010
A,99,9,9,FAM_RISP,99,9,99,9,10,99,9,2011,66.2,2011
A,99,9,9,FAM_RISP,99,9,99,9,10,99,9,2012,68.8,2012
A,99,9,9,FAM_RISP,99,9,99,9,10,99,9,2013,70.8,2013
A,99,9,9,FAM_RISP,99,9,99,9,10,99,9,2014,73.1,2014
A,99,9,9,FAM_RISP,99,9,99,9,10,99,9,2015,71.3,2015
A,99,9,9,FAM_RISP,99,9,99,9,10,99,9,2016,68.4,2016
A,99,9,9,FAM_RISP,99,9,99,9,10,99,9,2017,66.4,2017
A,99,9,9,FAM_RISP,99,9,99,9,10,99,9,2018,58.9,2018
A,99,9,9,FAM_RISP,99,9,99,9,10,99,9,2019,46.5,2019
A,99,9,9,FAM_RISP,99,9,99,9,10,99,9,2020,39.4,2020
A,99,9,9,FAM_RISP,99,9,99,9,10,99,9,2021,46.9,2021
A,99,9,9,FAM_RISP,99,9,99,9,10,99,9,2022,46.2,2022
A,99,9,9,FAM_RISP,99,9,99,9,10,99,9,2023,45.6,2023
A,99,9,9,FAM_RISP,99,9,99,IT,10,1,9,2010,65.8,2010
A,99,9,9,FAM_RISP,99,9,99,IT,10,1,9,2011,67.4,2011
A,99,9,9,FAM_RISP,99,9,99,IT,10,1,9,2012,71.2,2012
A,99,9,9,FAM_RISP,99,9,99,IT,10,1,9,2013,70.5,2013
A,99,9,9,FAM_RISP,99,9,99,IT,10,1,9,2014,71.4,2014
A,99,9,9,FAM_RISP,99,9,99,IT,10,1,9,2015,72.0,2015
A,99,9,9,FAM_RISP,99,9,99,IT,10,1,9,2016,72.1,2016
A,99,9,9,FAM_RISP,99,9,99,IT,10,1,9,2017,71.5,2017
A,99,9,9,FAM_RISP,99,9,99,IT,10,1,9,2018,63.9,2018
A,99,9,9,FAM_RISP,99,9,99,IT,10,1,9,2019,50.8,2019
A,99,9,9,FAM_RISP,99,9,99,IT,10,1,9,2020,46.2,2020
A,99,9,9,FAM_RISP,99,9,99,IT,10,1,9,2021,50.8,2021
A,99,9,9,FAM_RISP,99,9,99,IT,10,1,9,2022,50.0,2022
A,99,9,9,FAM_RISP,99,9,99,IT,10,1,9,2023,48.3,2023
A,99,9,9,FAM_RISP,99,9,99,IT,10,2,9,2010,61.2,2010
A,99,9,9,FAM_RISP,99,9,99,IT,10,2,9,2011,61.0,2011
A,99,9,9,FAM_RISP,99,9,99,IT,10,2,9,2012,67.3,2012
A,99,9,9,FAM_RISP,99,9,99,IT,10,2,9,2013,68.1,2013
A,99,9,9,FAM_RISP,99,9,99,IT,10,2,9,2014,69.4,2014
A,99,9,9,FAM_RISP,99,9,99,IT,10,2,9,2015,69.3,2015
A,99,9,9,FAM_RISP,99,9,99,IT,10,2,9,2016,68.9,2016
A,99,9,9,FAM_RISP,99,9,99,IT,10,2,9,2017,69.5,2017
A,99,9,9,FAM_RISP,99,9,99,IT,10,2,9,2018,59.4,2018
A,99,9,9,FAM_RISP,99,9,99,IT,10,2,9,2019,49.3,2019
A,99,9,9,FAM_RISP,99,9,99,IT,10,2,9,2020,38.4,2020
A,99,9,9,FAM_RISP,99,9,99,IT,10,2,9,2021,43.5,2021
A,99,9,9,FAM_RISP,99,9,99,IT,10,2,9,2022,44.3,2022
A,99,9,9,FAM_RISP,99,9,99,IT,10,2,9,2023,43.0,2023
A,99,9,9,FAM_RISP,99,9,99,IT,10,3,9,2010,65.4,2010
A,99,9,9,FAM_RISP,99,9,99,IT,10,3,9,2011,64.7,2011
A,99,9,9,FAM_RISP,99,9,99,IT,10,3,9,2012,70.9,2012
A,99,9,9,FAM_RISP,99,9,99,IT,10,3,9,2013,69.6,2013
A,99,9,9,FAM_RISP,99,9,99,IT,10,3,9,2014,72.0,2014
A,99,9,9,FAM_RISP,99,9,99,IT,10,3,9,2015,71.6,2015
A,99,9,9,FAM_RISP,99,9,99,IT,10,3,9,2016,66.6,2016
A,99,9,9,FAM_RISP,99,9,99,IT,10,3,9,2017,69.4,2017
A,99,9,9,FAM_RISP,99,9,99,IT,10,3,9,2018,60.6,2018
A,99,9,9,FAM_RISP,99,9,99,IT,10,3,9,2019,49.5,2019
A,99,9,9,FAM_RISP,99,9,99,IT,10,3,9,2020,39.3,2020
A,99,9,9,FAM_RISP,99,9,99,IT,10,3,9,2021,44.3,2021
A,99,9,9,FAM_RISP,99,9,99,IT,10,3,9,2022,43.3,2022
A,99,9,9,FAM_RISP,99,9,99,IT,10,3,9,2023,42.6,2023
A,99,9,9,FAM_RISP,99,9,99,IT,10,4,9,2010,67.9,2010
A,99,9,9,FAM_RISP,99,9,99,IT,10,4,9,2011,67.0,2011
A,99,9,9,FAM_RISP,99,9,99,IT,10,4,9,2012,71.9,2012
A,99,9,9,FAM_RISP,99,9,99,IT,10,4,9,2013,72.3,2013
A,99,9,9,FAM_RISP,99,9,99,IT,10,4,9,2014,72.5,2014
A,99,9,9,FAM_RISP,99,9,99,IT,10,4,9,2015,71.9,2015
A,99,9,9,FAM_RISP,99,9,99,IT,10,4,9,2016,68.7,2016
A,99,9,9,FAM_RISP,99,9,99,IT,10,4,9,2017,68.1,2017
A,99,9,9,FAM_RISP,99,9,99,IT,10,4,9,2018,62.5,2018
A,99,9,9,FAM_RISP,99,9,99,IT,10,4,9,2019,51.0,2019
A,99,9,9,FAM_RISP,99,9,99,IT,10,4,9,2020,39.0,2020
A,99,9,9,FAM_RISP,99,9,99,IT,10,4,9,2021,47.1,2021
A,99,9,9,FAM_RISP,99,9,99,IT,10,4,9,2022,42.1,2022
A,99,9,9,FAM_RISP,99,9,99,IT,10,4,9,2023,46.8,2023
A,99,9,9,FAM_RISP,99,9,99,IT,10,7,9,2010,76.5,2010
A,99,9,9,FAM_RISP,99,9,99,IT,10,7,9,2011,71.8,2011
A,99,9,9,FAM_RISP,99,9,99,IT,10,7,9,2012,79.1,2012
A,99,9,9,FAM_RISP,99,9,99,IT,10,7,9,2013,77.2,2013
A,99,9,9,FAM_RISP,99,9,99,IT,10,7,9,2014,79.6,2014
A,99,9,9,FAM_RISP,99,9,99,IT,10,7,9,2015,80.3,2015
A,99,9,9,FAM_RISP,99,9,99,IT,10,7,9,2016,74.4,2016
A,99,9,9,FAM_RISP,99,9,99,IT,10,7,9,2017,73.4,2017
A,99,9,9,FAM_RISP,99,9,99,IT,10,7,9,2018,67.4,2018
A,99,9,9,FAM_RISP,99,9,99,IT,10,7,9,2019,56.0,2019
A,99,9,9,FAM_RISP,99,9,99,IT,10,7,9,2020,41.6,2020
A,99,9,9,FAM_RISP,99,9,99,IT,10,7,9,2021,46.4,2021
A,99,9,9,FAM_RISP,99,9,99,IT,10,7,9,2022,44.3,2022
A,99,9,9,FAM_RISP,99,9,99,IT,10,7,9,2023,46.8,2023
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,1,2010,63.7,2010
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,1,2011,63.4,2011
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,1,2012,69.1,2012
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,1,2013,68.4,2013
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,1,2014,69.7,2014
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,1,2015,70.2,2015
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,1,2016,67.7,2016
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,1,2017,68.4,2017
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,1,2018,60.7,2018
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,1,2019,48.9,2019
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,1,2020,39.3,2020
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,1,2021,44.7,2021
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,1,2022,44.1,2022
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,1,2023,44.5,2023
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,2,2010,68.6,2010
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,2,2011,68.6,2011
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,2,2012,73.3,2012
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,2,2013,73.6,2013
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,2,2014,74.7,2014
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,2,2015,73.9,2015
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,2,2016,73.0,2016
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,2,2017,72.8,2017
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,2,2018,64.1,2018
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,2,2019,52.8,2019
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,2,2020,44.7,2020
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,2,2021,50.0,2021
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,2,2022,48.6,2022
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,2,2023,47.1,2023
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,9,2010,65.4,2010
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,9,2011,65.2,2011
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,9,2012,70.6,2012
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,9,2013,70.3,2013
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,9,2014,71.6,2014
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,9,2015,71.6,2015
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,9,2016,69.7,2016
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,9,2017,70.1,2017
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,9,2018,61.9,2018
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,9,2019,50.4,2019
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,9,2020,41.3,2020
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,9,2021,46.7,2021
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,9,2022,45.8,2022
A,99,9,9,FAM_RISP,99,9,99,IT,10,99,9,2023,45.5,2023
A,99,9,9,FAM_RISP,99,9,99,ITC,10,99,9,2010,60.3,2010
A,99,9,9,FAM_RISP,99,9,99,ITC,10,99,9,2011,58.9,2011
A,99,9,9,FAM_RISP,99,9,99,ITC,10,99,9,2012,66.0,2012
A,99,9,9,FAM_RISP,99,9,99,ITC,10,99,9,2013,66.2,2013
A,99,9,9,FAM_RISP,99,9,99,ITC,10,99,9,2014,64.6,2014
A,99,9,9,FAM_RISP,99,9,99,ITC,10,99,9,2015,64.0,2015
A,99,9,9,FAM_RISP,99,9,99,ITC,10,99,9,2016,64.8,2016
A,99,9,9,FAM_RISP,99,9,99,ITC,10,99,9,2017,68.2,2017
A,99,9,9,FAM_RISP,99,9,99,ITC,10,99,9,2018,58.2,2018
A,99,9,9,FAM_RISP,99,9,99,ITC,10,99,9,2019,43.7,2019
A,99,9,9,FAM_RISP,99,9,99,ITC,10,99,9,2020,34.4,2020
A,99,9,9,FAM_RISP,99,9,99,ITC,10,99,9,2021,40.9,2021
A,99,9,9,FAM_RISP,99,9,99,ITC,10,99,9,2022,41.0,2022
A,99,9,9,FAM_RISP,99,9,99,ITC,10,99,9,2023,43.6,2023
A,99,9,9,FAM_RISP,99,9,99,ITC1,10,99,9,2010,57.6,2010
A,99,9,9,FAM_RISP,99,9,99,ITC1,10,99,9,2011,60.4,2011
A,99,9,9,FAM_RISP,99,9,99,ITC1,10,99,9,2012,73.5,2012
A,99,9,9,FAM_RISP,99,9,99,ITC1,10,99,9,2013,72.7,2013
A,99,9,9,FAM_RISP,99,9,99,ITC1,10,99,9,2014,75.7,2014
A,99,9,9,FAM_RISP,99,9,99,ITC1,10,99,9,2015,72.6,2015
A,99,9,9,FAM_RISP,99,9,99,ITC1,10,99,9,2016,71.5,2016
A,99,9,9,FAM_RISP,99,9,99,ITC1,10,99,9,2017,74.7,2017
A,99,9,9,FAM_RISP,99,9,99,ITC1,10,99,9,2018,67.6,2018
A,99,9,9,FAM_RISP,99,9,99,ITC1,10,99,9,2019,45.4,2019
A,99,9,9,FAM_RISP,99,9,99,ITC1,10,99,9,2020,38.3,2020
A,99,9,9,FAM_RISP,99,9,99,ITC1,10,99,9,2021,44.2,2021
A,99,9,9,FAM_RISP,99,9,99,ITC1,10,99,9,2022,41.1,2022
A,99,9,9,FAM_RISP,99,9,99,ITC1,10,99,9,2023,43.8,2023
A,99,9,9,FAM_RISP,99,9,99,ITC2,10,99,9,2010,60.7,2010
A,99,9,9,FAM_RISP,99,9,99,ITC2,10,99,9,2011,59.5,2011
A,99,9,9,FAM_RISP,99,9,99,ITC2,10,99,9,2012,67.2,2012
A,99,9,9,FAM_RISP,99,9,99,ITC2,10,99,9,2013,70.1,2013
A,99,9,9,FAM_RISP,99,9,99,ITC2,10,99,9,2014,64.1,2014
A,99,9,9,FAM_RISP,99,9,99,ITC2,10,99,9,2015,61.4,2015
A,99,9,9,FAM_RISP,99,9,99,ITC2,10,99,9,2016,70.5,2016
A,99,9,9,FAM_RISP,99,9,99,ITC2,10,99,9,2017,78.5,2017
A,99,9,9,FAM_RISP,99,9,99,ITC2,10,99,9,2018,80.4,2018
A,99,9,9,FAM_RISP,99,9,99,ITC2,10,99,9,2019,67.3,2019
A,99,9,9,FAM_RISP,99,9,99,ITC2,10,99,9,2020,33.4,2020
A,99,9,9,FAM_RISP,99,9,99,ITC2,10,99,9,2021,43.5,2021
A,99,9,9,FAM_RISP,99,9,99,ITC2,10,99,9,2022,51.3,2022
A,99,9,9,FAM_RISP,99,9,99,ITC2,10,99,9,2023,35.4,2023
A,99,9,9,FAM_RISP,99,9,99,ITC3,10,99,9,2010,70.4,2010
A,99,9,9,FAM_RISP,99,9,99,ITC3,10,99,9,2011,61.5,2011
A,99,9,9,FAM_RISP,99,9,99,ITC3,10,99,9,2012,70.0,2012
A,99,9,9,FAM_RISP,99,9,99,ITC3,10,99,9,2013,71.9,2013
A,99,9,9,FAM_RISP,99,9,99,ITC3,10,99,9,2014,69.1,2014
A,99,9,9,FAM_RISP,99,9,99,ITC3,10,99,9,2015,70.4,2015
A,99,9,9,FAM_RISP,99,9,99,ITC3,10,99,9,2016,71.4,2016
A,99,9,9,FAM_RISP,99,9,99,ITC3,10,99,9,2017,68.3,2017
A,99,9,9,FAM_RISP,99,9,99,ITC3,10,99,9,2018,58.0,2018
A,99,9,9,FAM_RISP,99,9,99,ITC3,10,99,9,2019,45.6,2019
A,99,9,9,FAM_RISP,99,9,99,ITC3,10,99,9,2020,34.6,2020
A,99,9,9,FAM_RISP,99,9,99,ITC3,10,99,9,2021,48.8,2021
A,99,9,9,FAM_RISP,99,9,99,ITC3,10,99,9,2022,50.6,2022
A,99,9,9,FAM_RISP,99,9,99,ITC3,10,99,9,2023,44.7,2023
A,99,9,9,FAM_RISP,99,9,99,ITC4,10,99,9,2010,59.8,2010
A,99,9,9,FAM_RISP,99,9,99,ITC4,10,99,9,2011,57.7,2011
A,99,9,9,FAM_RISP,99,9,99,ITC4,10,99,9,2012,61.8,2012
A,99,9,9,FAM_RISP,99,9,99,ITC4,10,99,9,2013,62.1,2013
A,99,9,9,FAM_RISP,99,9,99,ITC4,10,99,9,2014,58.8,2014
A,99,9,9,FAM_RISP,99,9,99,ITC4,10,99,9,2015,59.1,2015
A,99,9,9,FAM_RISP,99,9,99,ITC4,10,99,9,2016,60.5,2016
A,99,9,9,FAM_RISP,99,9,99,ITC4,10,99,9,2017,65.1,2017
A,99,9,9,FAM_RISP,99,9,99,ITC4,10,99,9,2018,53.7,2018
A,99,9,9,FAM_RISP,99,9,99,ITC4,10,99,9,2019,42.3,2019
A,99,9,9,FAM_RISP,99,9,99,ITC4,10,99,9,2020,32.7,2020
A,99,9,9,FAM_RISP,99,9,99,ITC4,10,99,9,2021,38.0,2021
A,99,9,9,FAM_RISP,99,9,99,ITC4,10,99,9,2022,39.2,2022
A,99,9,9,FAM_RISP,99,9,99,ITC4,10,99,9,2023,43.4,2023
A,99,9,9,FAM_RISP,99,9,99,ITD,10,99,9,2010,56.4,2010
A,99,9,9,FAM_RISP,99,9,99,ITD,10,99,9,2011,55.7,2011
A,99,9,9,FAM_RISP,99,9,99,ITD,10,99,9,2012,62.7,2012
A,99,9,9,FAM_RISP,99,9,99,ITD,10,99,9,2013,63.4,2013
A,99,9,9,FAM_RISP,99,9,99,ITD,10,99,9,2014,65.3,2014
A,99,9,9,FAM_RISP,99,9,99,ITD,10,99,9,2015,64.8,2015
A,99,9,9,FAM_RISP,99,9,99,ITD,10,99,9,2016,64.5,2016
A,99,9,9,FAM_RISP,99,9,99,ITD,10,99,9,2017,64.3,2017
A,99,9,9,FAM_RISP,99,9,99,ITD,10,99,9,2018,60.3,2018
A,99,9,9,FAM_RISP,99,9,99,ITD,10,99,9,2019,49.0,2019
A,99,9,9,FAM_RISP,99,9,99,ITD,10,99,9,2020,37.7,2020
A,99,9,9,FAM_RISP,99,9,99,ITD,10,99,9,2021,43.2,2021
A,99,9,9,FAM_RISP,99,9,99,ITD,10,99,9,2022,40.7,2022
A,99,9,9,FAM_RISP,99,9,99,ITD,10,99,9,2023,36.3,2023
A,99,9,9,FAM_RISP,99,9,99,ITD1,10,99,9,2010,41.3,2010
A,99,9,9,FAM_RISP,99,9,99,ITD1,10,99,9,2011,42.1,2011
A,99,9,9,FAM_RISP,99,9,99,ITD1,10,99,9,2012,52.9,2012
A,99,9,9,FAM_RISP,99,9,99,ITD1,10,99,9,2013,48.7,2013
A,99,9,9,FAM_RISP,99,9,99,ITD1,10,99,9,2014,48.2,2014
A,99,9,9,FAM_RISP,99,9,99,ITD1,10,99,9,2015,55.8,2015
A,99,9,9,FAM_RISP,99,9,99,ITD1,10,99,9,2016,64.1,2016
A,99,9,9,FAM_RISP,99,9,99,ITD1,10,99,9,2017,42.1,2017
A,99,9,9,FAM_RISP,99,9,99,ITD1,10,99,9,2018,47.5,2018
A,99,9,9,FAM_RISP,99,9,99,ITD1,10,99,9,2019,46.9,2019
A,99,9,9,FAM_RISP,99,9,99,ITD1,10,99,9,2020,39.7,2020
A,99,9,9,FAM_RISP,99,9,99,ITD1,10,99,9,2021,43.5,2021
A,99,9,9,FAM_RISP,99,9,99,ITD1,10,99,9,2022,36.9,2022
A,99,9,9,FAM_RISP,99,9,99,ITD1,10,99,9,2023,28.7,2023
A,99,9,9,FAM_RISP,99,9,99,ITD2,10,99,9,2010,43.6,2010
A,99,9,9,FAM_RISP,99,9,99,ITD2,10,99,9,2011,51.5,2011
A,99,9,9,FAM_RISP,99,9,99,ITD2,10,99,9,2012,59.7,2012
A,99,9,9,FAM_RISP,99,9,99,ITD2,10,99,9,2013,56.3,2013
A,99,9,9,FAM_RISP,99,9,99,ITD2,10,99,9,2014,52.9,2014
A,99,9,9,FAM_RISP,99,9,99,ITD2,10,99,9,2015,54.0,2015
A,99,9,9,FAM_RISP,99,9,99,ITD2,10,99,9,2016,63.5,2016
A,99,9,9,FAM_RISP,99,9,99,ITD2,10,99,9,2017,62.9,2017
A,99,9,9,FAM_RISP,99,9,99,ITD2,10,99,9,2018,73.1,2018
A,99,9,9,FAM_RISP,99,9,99,ITD2,10,99,9,2019,58.1,2019
A,99,9,9,FAM_RISP,99,9,99,ITD2,10,99,9,2020,43.5,2020
A,99,9,9,FAM_RISP,99,9,99,ITD2,10,99,9,2021,41.8,2021
A,99,9,9,FAM_RISP,99,9,99,ITD2,10,99,9,2022,43.8,2022
A,99,9,9,FAM_RISP,99,9,99,ITD2,10,99,9,2023,49.1,2023
A,99,9,9,FAM_RISP,99,9,99,ITD3,10,99,9,2010,55.7,2010
A,99,9,9,FAM_RISP,99,9,99,ITD3,10,99,9,2011,56.6,2011
A,99,9,9,FAM_RISP,99,9,99,ITD3,10,99,9,2012,63.3,2012
A,99,9,9,FAM_RISP,99,9,99,ITD3,10,99,9,2013,64.5,2013
A,99,9,9,FAM_RISP,99,9,99,ITD3,10,99,9,2014,66.6,2014
A,99,9,9,FAM_RISP,99,9,99,ITD3,10,99,9,2015,65.8,2015
A,99,9,9,FAM_RISP,99,9,99,ITD3,10,99,9,2016,64.9,2016
A,99,9,9,FAM_RISP,99,9,99,ITD3,10,99,9,2017,64.1,2017
A,99,9,9,FAM_RISP,99,9,99,ITD3,10,99,9,2018,57.0,2018
A,99,9,9,FAM_RISP,99,9,99,ITD3,10,99,9,2019,42.7,2019
A,99,9,9,FAM_RISP,99,9,99,ITD3,10,99,9,2020,33.1,2020
A,99,9,9,FAM_RISP,99,9,99,ITD3,10,99,9,2021,39.1,2021
