STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PAY_PERIOD,Pay period,PRICE_BASE,Price base,AGGREGATION_OPERATION,Aggregation operation,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,POL,Poland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2006,,39.28574423,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,POL,Poland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2007,,31.24984783,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,POL,Poland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2008,,30.48175951,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,POL,Poland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2009,,28.63457257,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,POL,Poland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2010,,31.81800391,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,POL,Poland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2011,,30.43455746,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,POL,Poland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2012,,37.50086061,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,POL,Poland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2013,,29.83886576,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,POL,Poland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2014,,31.14742841,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,POL,Poland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2015,,29.17837462,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,POL,Poland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2016,,20,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,POL,Poland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2017,,23.07640672,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,PRT,Portugal,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2002,,18.24561404,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,PRT,Portugal,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2006,,28.60927152,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,PRT,Portugal,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2010,,27.29468599,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,PRT,Portugal,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2014,,26.20446533,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,PRT,Portugal,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2018,,16.7405765,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVK,Slovak Republic,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2009,,18.90116503,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVK,Slovak Republic,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2010,,21.24952101,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVK,Slovak Republic,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2011,,22.77143079,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVK,Slovak Republic,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2012,,21.59424733,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVK,Slovak Republic,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2013,,24.39010348,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVK,Slovak Republic,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2014,,24.18287246,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVK,Slovak Republic,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2015,,23.73053576,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVK,Slovak Republic,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2016,,22.18164993,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVK,Slovak Republic,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2017,,19.7092483,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVK,Slovak Republic,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2018,,18.73199165,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVK,Slovak Republic,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2019,,18.3498788,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVK,Slovak Republic,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2020,,17.92856877,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVK,Slovak Republic,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2021,,21.00718667,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVK,Slovak Republic,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2022,,18.50407098,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVK,Slovak Republic,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2023,,16.97,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVK,Slovak Republic,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2024,,17.78636614,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVN,Slovenia,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2002,,26.01038442,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVN,Slovenia,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2006,,25.74665294,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVN,Slovenia,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2010,,24.45742905,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVN,Slovenia,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2014,,29.43962115,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,SVN,Slovenia,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2018,,27.94759825,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,ESP,Spain,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2002,,27.15517241,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,ESP,Spain,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2006,,24.81203008,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,ESP,Spain,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2010,,26.84649968,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,ESP,Spain,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2014,,28.72596154,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,ESP,Spain,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2018,,26.70553936,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,1991,,21.875,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,1992,,22.16117216,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,1993,,23.15789474,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,1994,,23.77622378,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,1995,,27.35042735,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,1996,,28.09364548,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,1997,,26.5993266,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,1998,,24.15540541,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,1999,,25.04118616,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2000,,29.28,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2001,,27.77777778,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2002,,26.81047766,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2003,,25.82582583,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2004,,24.58015267,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2005,,26.13981763,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2006,,27.57078987,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2007,,29.78417266,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2008,,27.20694645,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2009,,30,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2010,,25.60301827,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2011,,25.66995769,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2012,,25.51724138,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2013,,26.78571429,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2014,,23.9010989,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2015,,27.5862069,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2016,,27.10280374,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2017,,27.05248991,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2018,,28.94736842,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2019,,29.2746114,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2020,,27.41312741,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2021,,26.66666667,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,CHE,Switzerland,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2022,,26.73392182,,,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AGE_WAGE_GAP(1.0),Wage gap by age,I,TUR,Türkiye,Y_PA_WP,Youth to prime-age wage gap,PT_WG_SAL_PA,Percentage of prime-age employees wage,_Z,Not applicable,_Z,Not applicable,MEDIAN,Median,F,Female,2006,,14.3258427,,,,A,Normal value,0,Units,1,One
