STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,EDITION,Edition,CATEGORY,Category,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,GBR,United Kingdom,EIDMT_IM,Evidence for infrastructure management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2022,,0.2,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,GBR,United Kingdom,EIDMT_PAIA,Use of data for project appraisal and impact analysis,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2022,,0.25,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,GBR,United Kingdom,EIDMT_SP,Evidence for strategic planning,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2022,,0.25,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,GBR,United Kingdom,EIDMT,Evidence informed infrastructure decision making in the transport sector,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2022,,0.92,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,GBR,United Kingdom,EIDMT_PP,Use of evidence during the procurement process,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2022,,0.22,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,OECD_REP,OECD average country,EIDMT_IM,Evidence for infrastructure management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2022,,0.18,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,OECD_REP,OECD average country,EIDMT_SP,Evidence for strategic planning,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2022,,0.18,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,OECD_REP,OECD average country,EIDMT_PAIA,Use of data for project appraisal and impact analysis,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2022,,0.19,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,OECD_REP,OECD average country,EIDMT,Evidence informed infrastructure decision making in the transport sector,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2022,,0.65,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,OECD_REP,OECD average country,EIDMT_PP,Use of evidence during the procurement process,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2022,,0.11,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,AUS,Australia,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.31,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,AUS,Australia,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.2,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,AUT,Austria,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.63,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,AUT,Austria,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.19,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,AUT,Austria,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.15,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,AUT,Austria,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.29,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,BEL,Belgium,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.19,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,BEL,Belgium,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.16,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,BEL,Belgium,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.12,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,BEL,Belgium,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.47,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CAN,Canada,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.23,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CAN,Canada,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.28,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CAN,Canada,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.21,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CAN,Canada,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.73,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CHL,Chile,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.52,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CHL,Chile,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.14,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CHL,Chile,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.22,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CHL,Chile,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.16,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,COL,Colombia,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.33,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,COL,Colombia,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.85,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,COL,Colombia,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.24,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,COL,Colombia,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.27,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CRI,Costa Rica,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.68,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CRI,Costa Rica,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.31,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CRI,Costa Rica,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.19,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CRI,Costa Rica,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.17,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CZE,Czechia,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.16,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CZE,Czechia,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.27,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CZE,Czechia,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.55,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,CZE,Czechia,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.12,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,DNK,Denmark,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.24,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,DNK,Denmark,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.71,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,DNK,Denmark,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.24,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,DNK,Denmark,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.23,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,EST,Estonia,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.3,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,EST,Estonia,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.28,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,EST,Estonia,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.79,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,EST,Estonia,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.21,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,FIN,Finland,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.24,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,FIN,Finland,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.27,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,FIN,Finland,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.28,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,FIN,Finland,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.79,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,FRA,France,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.22,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,FRA,France,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.24,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,FRA,France,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.26,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,FRA,France,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.72,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,DEU,Germany,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.2,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,DEU,Germany,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.46,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,DEU,Germany,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.08,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,DEU,Germany,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.18,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,GRC,Greece,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.18,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,GRC,Greece,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.11,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,GRC,Greece,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.13,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,GRC,Greece,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.42,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,HUN,Hungary,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.08,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,HUN,Hungary,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.14,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,HUN,Hungary,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,HUN,Hungary,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.22,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,ISL,Iceland,MSP,Management of asset performance,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.63,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,ISL,Iceland,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.31,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,ISL,Iceland,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.11,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,ISL,Iceland,MSP_PT,Policies and tools,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.21,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,IRL,Ireland,MSP_AP,Accountability and professionalisation,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.19,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_INFPD_2025(1.0),"Infrastructure planning and delivery indexes - government at a glance indicators, 2025 edition",I,A,Annual,IRL,Ireland,MSP_FM,Financial management,IX,Index,_Z,Not applicable,2025,2025,INFPD,Infrastructure planning and delivery,2023,,0.27,,A,Normal value,0,Units,_Z,Not applicable,,
