DATAFLOW,REF_AREA,EDUCATION_LEV,MEASURE,EDUCATION_TYPE,INTENSITY,EDUCATION_FIELD,GRADE,FREQ,ORIGIN,DESTINATION,INST_TYPE_EDU,MOBILITY,UNIT_MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,REF_YEAR_AGES,ORIGIN_CRITERION,REPYEARSTART,REPYEAREND,OBS_STATUS,CONF_STATUS,COMMENT_OBS,DECIMALS,TIME_PER_COLLECT,UNIT_MULT
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LTU,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,21.80853,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LTU,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,17.93692,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LTU,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,17.93692,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LUX,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,17.88198,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LUX,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,21.11872,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LUX,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,17.87778,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LUX,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,18.42226,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),LUX,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,23.37984,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),MEX,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,25.23063,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),MEX,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,25.64043,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),MEX,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,21.93259,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),MEX,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,21.93259,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),POL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,18.23771,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),POL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,18.86333,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),POL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,12.73397,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),POL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,13.05943,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),POL,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,11.92717,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),PRT,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,21.48993,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),PRT,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,21.63839,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),PRT,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,22.93099,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),PRT,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,24.48355,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),PRT,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,22.51878,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SVK,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,20.53759,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SVK,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,20.70039,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SVK,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,19.11778,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SVK,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,19.11778,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SVN,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,20.89971,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SVN,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,18.88235,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SVN,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,18.88235,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SVN,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,20.87783,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ESP,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,24.94794,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ESP,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,24.36371,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ESP,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,26.24421,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ESP,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,21.45317,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ESP,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,27.03963,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SWE,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,21.82411,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SWE,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,21.69254,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SWE,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,21.21592,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),SWE,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,21.21592,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHE,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,18.96391,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),TUR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,28.23794,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),TUR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,13.21491,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),TUR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,13.21491,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),TUR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,26.06979,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GBR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,23.78942,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GBR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,24.82961,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GBR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,23.35964,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GBR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,12.26486,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),GBR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,25.68646,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),USA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,22.1,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),USA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,21.17331,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),USA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,15.0,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),USA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,15.0,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),BRA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,25.20758,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),BRA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,25.69104,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),BRA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,22.85033,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),BRA,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,22.85033,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),BGR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,21.98794,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),BGR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,22.27727,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),BGR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,13.36786,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),BGR,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,13.36786,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ROU,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,16.44861,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ROU,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,16.44861,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ROU,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,20.23717,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),ROU,ISCED11_2,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,20.17333,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),AUS,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,23.06221,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),AUS,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,22.96357,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),AUS,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,23.37708,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),AUS,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,23.37708,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),AUT,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,18.44503,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),AUT,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,18.41549,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),AUT,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,18.90309,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,30.61642,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,27.83237,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,32.14759,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,33.7664,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CHL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,25.86279,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),COL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,22.16888,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),COL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,24.41415,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),COL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,17.27411,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),COL,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,17.27411,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CRI,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,14.8717,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CRI,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,16.04283,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CRI,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,25.21861,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CRI,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,14.97787,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CRI,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_IND,_Z,ST_CL,_T,_T,2023,15.30034,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CZE,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,19.9152,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CZE,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,20.21012,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CZE,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,14.3942,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),CZE,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV_GOV,_Z,ST_CL,_T,_T,2023,14.3942,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),DNK,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PUB,_Z,ST_CL,_T,_T,2023,19.64546,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),DNK,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU,_Z,ST_CL,_T,_T,2023,19.08458,,,,,A,,,2,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),DNK,ISCED11_1,CLS,FE,_T,_Z,_Z,A,_Z,_Z,INST_EDU_PRIV,_Z,ST_CL,_T,_T,2023,16.98909,,,,,A,,,2,,0
