STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,EDITION,Edition,CATEGORY,Category,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,DEU,Germany,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,36.5,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,GRC,Greece,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,21.28,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,HUN,Hungary,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,33.58,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ISL,Iceland,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,33.96,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,IRL,Ireland,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,29.31,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ISR,Israel,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,38.99,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,21.49,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,42.12,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,41.5,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,LVA,Latvia,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,32.35,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,27.14,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,26.34,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,MEX,Mexico,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,18.39,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,NLD,Netherlands,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,45.77,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,NZL,New Zealand,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,38.44,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,NOR,Norway,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,30.39,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,POL,Poland,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,29.14,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,PRT,Portugal,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,20.66,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,SVK,Slovak Republic,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,31.26,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,SVN,Slovenia,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,27.59,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ESP,Spain,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,23.64,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,SWE,Sweden,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,33.66,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,CHE,Switzerland,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,27.09,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,TUR,Türkiye,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,34.92,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,GBR,United Kingdom,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,31.32,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,USA,United States,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,25.18,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,EUOECD,European Union countries in OECD,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,29.61,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,OECD,OECD,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,29.76,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,OECD_REP,OECD average country,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,30.52,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,BRA,Brazil,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,23.55,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,BGR,Bulgaria,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,26.99,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,HRV,Croatia,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,30.37,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,IDN,Indonesia,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,31.67,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ROU,Romania,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2018,,24.69,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,AUS,Australia,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,42.34,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,AUT,Austria,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,27.52,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,BEL,Belgium,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,27.75,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,CAN,Canada,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,31.39,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,COL,Colombia,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,25.38,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,CZE,Czechia,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,32.33,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,DNK,Denmark,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,26.43,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,EST,Estonia,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,34.58,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,FIN,Finland,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,32.61,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,FRA,France,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,28.03,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,DEU,Germany,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,36.61,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,GRC,Greece,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,20.89,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,HUN,Hungary,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,35.5,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ISL,Iceland,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,33.15,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,IRL,Ireland,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,31.62,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ISR,Israel,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,38.95,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,21.61,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,42.77,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,41.61,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,LVA,Latvia,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,32.79,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,26.72,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,26.75,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,MEX,Mexico,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,16.29,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,NLD,Netherlands,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,46.52,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,NZL,New Zealand,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,37.4,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,NOR,Norway,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,30.71,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,POL,Poland,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,28.19,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,PRT,Portugal,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,20.89,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,SVK,Slovak Republic,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,30.4,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,SVN,Slovenia,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,27.77,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,ESP,Spain,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,23.63,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,SWE,Sweden,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,33.67,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,CHE,Switzerland,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,27.22,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,TUR,Türkiye,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,30.76,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,GBR,United Kingdom,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,32.01,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,USA,United States,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,25.62,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,EUOECD,European Union countries in OECD,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,29.85,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,OECD,OECD,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,29.95,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,OECD_REP,OECD average country,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,30.53,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,BRA,Brazil,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,23.73,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_PPROC_2025(1.0),"Size of public procurement - government at a glance indicators, 2025 edition",I,A,Annual,BGR,Bulgaria,GPROC,Government procurement spending,PT_OTE_S13,Percentage of general government expenditure,S13,General government,2025,2025,PPROC,Managing public procurement,2019,,27.73,,A,Normal value,0,Units,_Z,Not applicable,,
