FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,EDU_LEV_HIGHEST,Titolo di studio,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,7,Diploma,2024-Q3,17.114195,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,7,Diploma,2024-Q4,15.562871,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,7,Diploma,2025-Q1,14.075609,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,7,Diploma,2025-Q2,12.18149,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2022-Q2,13.19642,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2022-Q3,11.370843,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2022-Q4,10.203758,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2023-Q1,6.904472,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2023-Q2,10.09425,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2023-Q3,10.883498,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2023-Q4,9.110846,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2024-Q1,8.092505,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2024-Q2,11.627624,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2024-Q3,13.172153,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2024-Q4,9.774155,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2025-Q1,10.417584,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,11,Laurea e post-laurea,2025-Q2,7.026099,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2022-Q2,16.742418,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2022-Q3,13.983487,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2022-Q4,13.799137,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2023-Q1,12.876123,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2023-Q2,12.386595,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2023-Q3,12.916133,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2023-Q4,12.510643,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2024-Q1,11.804052,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2024-Q2,11.320786,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2024-Q3,13.098535,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2024-Q4,11.612962,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2025-Q1,10.636306,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-24,15-24 anni,99,Totale,2025-Q2,9.101283,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022-Q2,31.236172,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022-Q3,33.492215,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022-Q4,31.270282,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023-Q1,29.999298,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023-Q2,26.680773,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023-Q3,30.381453,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023-Q4,27.207716,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024-Q1,26.456656,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024-Q2,24.062428,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024-Q3,26.155243,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024-Q4,25.316915,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2025-Q1,25.247881,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2025-Q2,20.982007,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,7,Diploma,2022-Q2,20.076872,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,7,Diploma,2022-Q3,19.073162,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,7,Diploma,2022-Q4,19.556814,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,7,Diploma,2023-Q1,18.223585,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,7,Diploma,2023-Q2,17.824683,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,7,Diploma,2023-Q3,18.150117,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,7,Diploma,2023-Q4,18.047211,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,7,Diploma,2024-Q1,17.69922,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,7,Diploma,2024-Q2,16.962605,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,7,Diploma,2024-Q3,18.771175,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,7,Diploma,2024-Q4,17.494167,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,7,Diploma,2025-Q1,16.537056,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,7,Diploma,2025-Q2,14.148429,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2022-Q2,14.249919,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2022-Q3,14.459373,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2022-Q4,12.721052,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2023-Q1,11.473932,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2023-Q2,12.260264,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2023-Q3,14.559642,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2023-Q4,11.530628,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2024-Q1,10.754361,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2024-Q2,10.67484,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2024-Q3,12.986465,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2024-Q4,13.010455,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2025-Q1,10.45306,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,11,Laurea e post-laurea,2025-Q2,9.978275,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2022-Q2,21.883339,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2022-Q3,21.103322,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2022-Q4,21.216165,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2023-Q1,19.998237,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2023-Q2,19.048748,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2023-Q3,20.00755,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2023-Q4,18.726328,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2024-Q1,18.419547,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2024-Q2,17.497196,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2024-Q3,19.290943,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2024-Q4,18.494564,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2025-Q1,17.573691,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y18-29,18-29 anni,99,Totale,2025-Q2,15.074065,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022-Q2,20.334506,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022-Q3,16.983142,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022-Q4,17.080635,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023-Q1,16.358603,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023-Q2,14.442531,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023-Q3,15.096796,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2023-Q4,13.619694,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024-Q1,13.826553,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024-Q2,12.813329,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024-Q3,13.343901,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2024-Q4,13.148721,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2025-Q1,13.165922,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2025-Q2,11.075829,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,7,Diploma,2022-Q2,20.129647,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,7,Diploma,2022-Q3,19.082342,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,7,Diploma,2022-Q4,19.558269,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,7,Diploma,2023-Q1,18.19895,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,7,Diploma,2023-Q2,17.884101,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,7,Diploma,2023-Q3,18.265073,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,7,Diploma,2023-Q4,18.111938,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,7,Diploma,2024-Q1,17.749921,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,7,Diploma,2024-Q2,16.969208,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,7,Diploma,2024-Q3,18.807213,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,7,Diploma,2024-Q4,17.520508,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,7,Diploma,2025-Q1,16.628353,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,7,Diploma,2025-Q2,14.132987,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2022-Q2,14.249919,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2022-Q3,14.459373,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2022-Q4,12.721052,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2023-Q1,11.473932,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2023-Q2,12.260264,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2023-Q3,14.559642,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2023-Q4,11.530628,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2024-Q1,10.754361,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2024-Q2,10.67484,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2024-Q3,12.986465,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2024-Q4,13.010455,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2025-Q1,10.45306,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,11,Laurea e post-laurea,2025-Q2,9.978275,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2022-Q2,19.350483,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2022-Q3,17.624353,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2022-Q4,17.625952,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2023-Q1,16.512547,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2023-Q2,15.702338,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2023-Q3,16.5466,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2023-Q4,15.465704,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2024-Q1,15.173447,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2024-Q2,14.441099,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2024-Q3,15.941046,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2024-Q4,15.206048,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2025-Q1,14.408945,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-29,15-29 anni,99,Totale,2025-Q2,12.361843,,
Q,Trimestrale,IT,Italia,NEET_I,Incidenza dei giovani Neet di 15-34 anni (non occupati e non in istruzione),9,Totale,Y15-34,15-34 anni,13,'Nessun titolo di studio, licenza di scuola elementare e media',2022-Q2,24.828564,,
