DATAFLOW,MEASURE,REF_AREA,EDUCATION_LEV,EXP_SOURCE,EXP_DESTINATION,EXPENDITURE_TYPE,PRICE_BASE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,OECD,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,0.8291183,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,OECD,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,0.8655472,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,OECD,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,0.8114197,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,OECD,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,0.8407217,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,OECD,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,0.8337435,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,OECD,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,0.8208571,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISR,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,1.037716,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISR,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,1.171327,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISR,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,1.055815,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISR,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,1.20315,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISR,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,1.204503,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISR,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,1.012839,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ROU,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,2.324851,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ROU,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,2.244905,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ROU,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,2.266428,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ROU,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,2.353821,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ROU,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,2.654925,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ROU,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,2.641006,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HRV,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HRV,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,3.793269,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HRV,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,3.803296,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HRV,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,3.876173,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HRV,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,3.802269,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HRV,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,4.1919122,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HRV,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,2.895953,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HRV,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,3.268705,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HRV,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,3.245902,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HRV,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,3.302544,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HRV,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,3.291799,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HRV,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,3.7283781,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,COL,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,0.0041857,W,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,COL,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,0.002695,W,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,COL,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,0.002529,W,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,COL,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,0.0011355,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,COL,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,0.0022182,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,COL,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,0.002356,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,AUT,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,0.2523798,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,AUT,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,0.2548193,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,AUT,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,0.2826985,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,AUT,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,0.3121379,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,AUT,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,0.3215196,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,AUT,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,0.31190661,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,BRA,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,BRA,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,BRA,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,BRA,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,BRA,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,BRA,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHN,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHN,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHN,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHN,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHN,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CHN,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,TUR,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,3.810099,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,TUR,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,4.029684,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,TUR,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,3.74591,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,TUR,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,3.675453,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,TUR,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,3.816484,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,TUR,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,3.492228,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISR,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,0.0,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISR,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,0.0,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISR,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,0.0,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISR,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,0.0,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISR,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,0.0,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISR,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,0.0,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CAN,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,4.369971,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CAN,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,4.509711,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CAN,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,4.507942,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CAN,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,4.438983,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CAN,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,4.351164,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,CAN,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,4.5674071,W,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,POL,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,4.607392,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,POL,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,4.381898,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,POL,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,4.310126,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,POL,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,4.396901,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,POL,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,4.459254,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,POL,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,4.6395278,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,LTU,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,3.400467,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,LTU,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,3.1114,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,LTU,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,2.923035,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,LTU,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,2.918696,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,LTU,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,2.979775,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,LTU,ISCED11_1T8,S13,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,3.394933,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,POL,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,0.4948864,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,POL,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,0.4871075,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,POL,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,0.501146,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,POL,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,0.5518091,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,POL,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,0.5610008,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,POL,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,0.59023279,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HUN,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,0.524365,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HUN,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,0.7332712,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HUN,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,0.5695638,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HUN,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,0.5521684,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HUN,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,0.7341962,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,HUN,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,0.6289137,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,USA,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,,M,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,USA,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,,M,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,USA,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,,M,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,USA,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,,M,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,USA,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,,M,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,USA,ISCED11_1T8,S2,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,,M,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISL,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,5.630934,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISL,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,5.529173,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISL,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,5.742653,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISL,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,5.739602,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISL,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,5.748931,W,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,ISL,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,6.3161092,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,DEU,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,0.5791342,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,DEU,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,0.5709954,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,DEU,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2017,0.5669054,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,DEU,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2018,0.5550976,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,DEU,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2019,0.5772162,W,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,DEU,ISCED11_1T8,S1D_NON_EDU,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2020,0.55920768,A,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,IDN,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2015,,O,0,1,
OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP(1.0),EXP,IDN,ISCED11_1T8,_T,INST_EDU,DIR_EXP,_Z,PT_B1GQ,2016,,O,0,1,
